Unnamed: 0_level_0,FP1,FP1,FP1,FP2,FP2,FP2
ITEM,X,Y,Z,X,Y,Z
3504,-2.82084,-26.24716,145.0183,-11.8217,60.21222,637.31433
3505,-2.81546,-26.25451,145.14555,-11.75703,60.3063,637.55212
3506,-2.81015,-26.26105,145.27252,-11.69009,60.40308,637.79395
3507,-2.80489,-26.26674,145.39915,-11.6209,60.50252,638.03967
3508,-2.7997,-26.27158,145.52539,-11.54944,60.60463,638.28937
3509,-2.79457,-26.27555,145.65114,-11.47575,60.70935,638.54285
3510,-2.78951,-26.27861,145.77632,-11.39981,60.81668,638.79999
3511,-2.78452,-26.28075,145.90077,-11.32172,60.92648,639.06055
3512,-2.7796,-26.28195,146.02446,-11.24145,61.03876,639.32446
3513,-2.77475,-26.28219,146.14737,-11.15899,61.15356,639.59174
3514,-2.76998,-26.28146,146.26933,-11.07445,61.27072,639.86212
3515,-2.76528,-26.27972,146.39034,-10.98785,61.39021,640.13531
3516,-2.76067,-26.27698,146.51024,-10.89926,61.51197,640.41125
3517,-2.75613,-26.27321,146.62907,-10.80866,61.63599,640.68982
3518,-2.75167,-26.26839,146.74673,-10.7161,61.76224,640.97101
3519,-2.74731,-26.26251,146.86305,-10.62169,61.89056,641.25421
3520,-2.74303,-26.25555,146.97807,-10.52542,62.02096,641.53961
3521,-2.73883,-26.24749,147.09174,-10.42728,62.15347,641.82709
3522,-2.73473,-26.23832,147.20392,-10.32741,62.28792,642.11633
3523,-2.73072,-26.22803,147.31458,-10.22582,62.4243,642.40704
3524,-2.72681,-26.21661,147.42363,-10.12259,62.56253,642.69928
3525,-2.72298,-26.20405,147.5311,-10.01772,62.70263,642.99286
3526,-2.71925,-26.19032,147.63692,-9.91125,62.84453,643.28754
3527,-2.71562,-26.17544,147.74097,-9.80334,62.98809,643.58307
3528,-2.71209,-26.15938,147.84319,-9.69396,63.13332,643.87927
3529,-2.70865,-26.14212,147.94366,-9.58311,63.28025,644.17621
3530,-2.70532,-26.12365,148.04222,-9.4709,63.42875,644.47363
3531,-2.70209,-26.10399,148.13882,-9.35745,63.57868,644.77106
3532,-2.69896,-26.08312,148.23343,-9.24277,63.73008,645.06854
3533,-2.69594,-26.06102,148.3261,-9.12684,63.88297,645.36609
3534,-2.69304,-26.0377,148.41669,-9.00982,64.03718,645.66327
3535,-2.69026,-26.01316,148.50517,-8.89178,64.19264,645.95984
3536,-2.6876,-25.98738,148.59157,-8.7727,64.3494,646.25592
3537,-2.68506,-25.96036,148.67578,-8.65269,64.50736,646.55121
3538,-2.68265,-25.93209,148.75784,-8.53176,64.66651,646.84552
3539,-2.68037,-25.90259,148.83763,-8.41009,64.82666,647.13849
3540,-2.67823,-25.87184,148.91518,-8.28767,64.98785,647.43018
3541,-2.67623,-25.83983,148.99051,-8.16451,65.15009,647.72046
3542,-2.67439,-25.80659,149.06352,-8.04077,65.31321,648.00897
3543,-2.67271,-25.77212,149.1342,-7.91654,65.47715,648.29565
3544,-2.67119,-25.73641,149.20258,-7.79181,65.64193,648.58038
