Unnamed: 0_level_0,L_MTP_ANGLE,L_MTP_ANGLE,L_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,Trunk_Joint_Angle,Trunk_Joint_Angle,Trunk_Joint_Angle
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2765,-2.71851,-0.0,0.0,-1.88758,-0.0,-0.0,-2.19951,-7.80859,11.41577,14.31835,8.65395,-5.61438,-29.08386,0.2532,0.00814,-10.69415,-1.7462,0.00029,32.37077,11.87408,6.91025,1.73365,-2.34139,-12.71582,26.03404,9.67339,-8.43254,29.94143,-9.1382,24.2466,118.05937,-0.01302,-79.91021,131.37587,-0.00479,83.13359,1.37902,-2.18349,-0.03659,-0.64366,-2.25715,-0.00658,1.71996,1.50515,3.82065,-19.96157,-0.01512,4.106,4.9064,0.08966,7.9079
2766,-2.9261,-0.0,-0.0,-2.1567,0.0,0.0,-2.92198,-8.24467,11.79447,14.15964,8.80321,-5.24417,-30.34275,-0.1355,0.00174,-10.47869,-1.71908,0.00019,33.12291,12.40914,6.36164,1.63809,-2.14412,-12.69076,25.62094,9.77482,-8.45178,30.05458,-9.06509,24.28264,117.5144,-0.01476,-83.7233,131.09924,-0.00304,83.00155,-1.51236,-1.64148,-0.02061,-0.47346,-3.1826,-0.00183,1.53952,1.35082,3.98581,-20.1377,-0.21953,4.20242,4.71141,0.36049,7.84446
2767,-2.81405,0.0,-0.0,-2.4338,0.0,0.0,-3.83362,-8.83865,11.96356,14.08201,8.73419,-4.88088,-31.58564,-0.29592,-0.00429,-10.4303,-1.68006,1e-05,34.03285,12.87302,6.01447,1.74165,-1.96813,-12.64271,25.46896,9.87651,-8.40926,30.07343,-9.04416,24.24231,116.95309,-0.0035,-86.6562,130.96565,-0.00147,83.50042,-3.15506,-1.39044,0.0012,-0.50311,-3.69614,0.00072,1.33372,1.06067,4.177,-20.339,-0.55977,4.2729,4.62126,0.63608,7.73885
2768,-2.72415,0.0,-0.0,-2.79847,0.0,0.0,-4.80501,-9.26209,11.92038,14.11758,8.59247,-4.59581,-32.7946,-0.36939,-0.00304,-10.50797,-1.60217,-0.0001,34.93903,13.30816,5.85028,1.91546,-1.84901,-12.48322,25.5239,9.93209,-8.18789,30.07625,-9.03727,24.22836,116.50028,0.00877,-88.02304,130.93979,-0.00089,84.13526,-3.32468,-1.49152,0.00372,-0.40828,-3.88756,0.00017,1.23408,0.79161,4.40608,-20.4335,-0.89439,4.38641,4.51632,0.86595,7.64374
2769,-2.92748,0.0,0.0,-3.35616,-0.0,0.0,-5.65836,-9.25389,11.77993,14.24802,8.44399,-4.39028,-33.95972,-0.5707,0.00182,-10.62419,-1.46444,-0.0001,35.69048,13.81183,5.69328,2.00397,-1.75515,-12.17339,25.57504,9.91985,-7.72313,30.17245,-8.99698,24.3388,116.32699,0.0123,-88.42794,130.92268,-0.00034,84.39019,-2.38401,-1.75821,-0.0033,-0.01683,-4.04388,-0.00143,1.28176,0.62129,4.65557,-20.37974,-1.14478,4.5554,4.28771,1.08229,7.61123
2770,-3.34438,0.0,0.0,-4.05586,-0.0,0.0,-6.37878,-8.93897,11.60043,14.41803,8.26664,-4.2493,-35.03941,-0.89676,0.00361,-10.73203,-1.28266,-4e-05,36.25884,14.37052,5.45423,1.95116,-1.64746,-11.80219,25.44609,9.83364,-7.02616,30.42227,-8.92001,24.60834,116.54232,0.00893,-88.55164,130.87747,-1e-05,84.36357,-0.81516,-1.98016,-0.00453,0.50737,-4.29448,-0.00224,1.39228,0.50878,4.91425,-20.26234,-1.34481,4.75433,3.91275,1.32991,7.58119
2771,-3.69132,0.0,0.0,-4.66692,-0.0,0.0,-7.12695,-8.67518,11.35836,14.56337,8.12311,-4.15906,-35.97636,-1.15604,0.00095,-10.84058,-1.11505,3e-05,36.71824,14.82695,5.20983,1.8189,-1.5658,-11.50848,25.16011,9.62446,-6.2727,30.73943,-8.85965,24.99291,117.11156,-1e-05,-88.14636,130.8347,3e-05,84.29746,0.81333,-1.96959,0.00209,0.85811,-4.60628,-0.00098,1.42442,0.42061,5.17162,-20.22294,-1.52172,4.96108,3.45983,1.56995,7.43698
2772,-3.69014,-0.0,-0.0,-4.91442,-0.0,-0.0,-8.03166,-8.64103,11.01737,14.62206,8.0765,-4.03009,-36.76091,-1.20666,-0.00193,-10.96486,-1.01071,7e-05,37.18253,15.0639,5.09764,1.73916,-1.58073,-11.36522,24.90456,9.24687,-5.72229,30.93151,-8.86934,25.3982,117.91441,-0.00565,-86.88348,130.83292,-0.00011,84.31768,2.11841,-1.71601,0.00709,0.82476,-4.87866,0.00129,1.32773,0.37995,5.37803,-20.31331,-1.63564,5.13799,3.05637,1.71751,7.1773
2773,-3.36487,0.0,0.0,-4.79937,0.0,0.0,-9.00827,-8.73942,10.67547,14.58455,8.05672,-3.7893,-37.43848,-1.12821,-0.00177,-11.10029,-0.96146,2e-05,37.69595,15.13998,5.09568,1.78451,-1.68985,-11.32071,24.83947,8.76044,-5.48706,30.87428,-8.93506,25.72173,118.86763,0.00031,-85.19702,130.89134,-8e-05,84.44254,3.11402,-1.55735,0.0052,0.55754,-4.97865,0.00329,1.18221,0.38568,5.48132,-20.45531,-1.66841,5.23616,2.78473,1.7395,6.92552
2774,-3.10075,0.0,-0.0,-4.59572,0.0,0.0,-9.85188,-8.83682,10.49428,14.50684,7.98451,-3.47337,-38.04816,-1.10001,0.0002,-11.25377,-0.94218,-8e-05,38.19233,15.21378,5.07724,1.92597,-1.81787,-11.28301,24.97891,8.32079,-5.44898,30.63478,-8.98016,25.92683,119.95771,0.00611,-83.59974,131.01228,0.00048,84.49892,3.86509,-1.97095,0.00093,0.41833,-4.79337,0.00565,1.07455,0.37458,5.51002,-20.56212,-1.6893,5.25875,2.63184,1.67854,6.7828
2775,-3.25812,-0.0,0.0,-4.46202,0.0,0.0,-10.45962,-8.97201,10.47591,14.45061,7.88634,-3.14317,-38.57778,-1.15718,0.00109,-11.44607,-0.95517,-8e-05,38.58675,15.37052,5.0448,2.11056,-1.91157,-11.24377,25.23532,8.05334,-5.38335,30.41631,-8.93428,26.10703,121.19205,-0.00453,-81.92701,131.16718,0.00088,84.39676,4.37305,-3.09708,-0.00164,0.34118,-4.34086,0.00535,1.01911,0.29978,5.56002,-20.6167,-1.77726,5.27765,2.54498,1.59583,6.73085
2776,-3.86823,-0.0,-0.0,-4.33929,0.0,-0.0,-10.87364,-9.28414,10.49477,14.43437,7.83632,-2.81678,-39.0015,-1.18727,0.00049,-11.6736,-1.02116,0.0001,38.87429,15.56745,5.09774,2.31832,-1.97557,-11.25146,25.50011,7.94685,-5.12984,30.38219,-8.80062,26.39293,122.58308,-0.02299,-79.87614,131.29358,0.0005,84.36012,4.81561,-4.58785,-0.00527,-0.16619,-3.76542,-0.00027,0.99874,0.20286,5.6996,-20.63342,-1.91882,5.37172,2.49003,1.52756,6.67565
