Unnamed: 0_level_0,L_TO_ANGLE,L_TO_ANGLE,L_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,L_FT_ANGLE,L_FT_ANGLE,L_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,L_SK_ANGLE,L_SK_ANGLE,L_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,L_TH_ANGLE,L_TH_ANGLE,L_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,L_AR_ANGLE,L_AR_ANGLE,L_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,L_FA_ANGLE,L_FA_ANGLE,L_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1275,-1.33248,-7.63998,9.06633,-0.73811,2.68357,-45.62899,0.4158,-7.35983,9.29455,-0.21778,2.15195,-45.65094,0.41581,-7.35982,9.29455,-0.21777,2.15195,-45.65094,6.53027,-7.41403,-8.06861,-21.00377,12.55472,-33.87433,27.79927,-6.84862,-5.9822,-10.09897,5.40121,-35.61652,-9.85798,1.73238,-19.06631,-10.83346,-0.14674,-6.46349,-11.61618,-0.22848,-1.67695,-34.10517,0.43052,-1.63678,20.20586,5.54449,-16.85525,29.91915,-7.8461,20.96227,102.97549,-16.16213,-57.62792,97.22618,16.8919,67.75614,111.2281,-6.91117,-56.32368,103.76626,8.11684,66.79241
1276,-1.49921,-7.66077,9.15168,-0.66488,2.5856,-45.59131,0.39645,-7.3538,9.39937,-0.26143,2.17397,-45.60807,0.39646,-7.3538,9.39937,-0.26143,2.17396,-45.60807,6.5448,-7.44322,-8.15145,-21.09817,12.61232,-33.57843,27.83573,-6.83313,-6.07472,-10.01603,5.35921,-35.34542,-9.73906,1.69773,-19.0255,-10.83198,-0.18607,-6.61005,-11.60126,-0.17489,-1.81061,-34.08891,0.53116,-1.73979,19.92274,5.736,-16.83682,29.4263,-8.02633,21.03843,102.89748,-16.15264,-55.82001,97.15689,17.02057,67.29546,111.42138,-7.20583,-54.35628,103.82757,8.29268,66.2785
1277,-1.71763,-7.79587,9.24347,-0.86729,2.4356,-45.51159,0.40107,-7.44878,9.52453,-0.39521,1.95521,-45.52967,0.40107,-7.44878,9.52454,-0.39521,1.95521,-45.52967,6.52867,-7.44201,-8.34464,-21.14836,12.63492,-33.22956,27.90776,-6.8179,-6.28019,-9.90057,5.35015,-35.0232,-9.64197,1.61477,-19.0966,-10.82898,-0.1727,-6.71143,-11.65322,-0.19771,-1.88124,-34.13995,0.53708,-1.81378,19.61097,5.83326,-16.93635,28.90389,-8.25427,21.12637,102.78713,-16.26823,-54.45455,97.03385,17.13315,67.1733,111.49644,-6.90163,-52.97147,104.01209,8.41723,66.07446
1278,-1.71154,-7.79766,9.38856,-1.25667,2.30806,-45.43975,0.38081,-7.44955,9.66617,-0.55675,1.59742,-45.4636,0.38082,-7.44955,9.66617,-0.55675,1.59742,-45.4636,6.50893,-7.44222,-8.39453,-21.15019,12.66773,-33.15641,28.00699,-6.8028,-6.33014,-9.79607,5.35646,-34.97363,-9.64959,1.55021,-19.16031,-10.83425,-0.13749,-6.75205,-11.65789,-0.19464,-1.83801,-34.14515,0.52339,-1.77265,19.23897,5.79461,-16.92624,28.34562,-8.44106,21.10216,102.7159,-16.29709,-53.96104,96.88984,17.15636,67.58399,111.45141,-6.65501,-52.50448,104.30544,8.52364,66.37825
1279,-1.51588,-7.69815,9.57334,-1.67613,2.28352,-45.39836,0.33297,-7.385,9.81602,-0.68916,1.28265,-45.42907,0.33298,-7.385,9.81602,-0.68915,1.28264,-45.42907,6.50514,-7.44055,-8.32228,-21.12506,12.72547,-33.33545,28.10015,-6.80337,-6.24521,-9.73357,5.35304,-35.1657,-9.71515,1.55167,-19.13752,-10.85653,-0.12251,-6.7603,-11.56088,-0.14011,-1.71803,-34.0497,0.52788,-1.64094,18.85899,5.66037,-16.76419,27.8289,-8.56663,20.98552,102.74071,-16.19217,-54.25176,96.73515,17.10045,67.92458,111.27353,-6.75916,-52.82991,104.56435,8.61437,66.61528
1280,-1.3477,-7.60644,9.71258,-2.01918,2.43709,-45.38919,0.29103,-7.3252,9.92553,-0.74107,1.14115,-45.4291,0.29104,-7.3252,9.92553,-0.74107,1.14114,-45.4291,6.51607,-7.42466,-8.3015,-21.09908,12.77605,-33.50035,28.17126,-6.8204,-6.21198,-9.7083,5.33967,-35.33258,-9.77004,1.59247,-19.04495,-10.90543,-0.13988,-6.76014,-11.40219,-0.12791,-1.58577,-33.89244,0.48856,-1.51406,18.53233,5.50725,-16.60924,27.43553,-8.66172,20.88496,102.83702,-16.09562,-55.19289,96.5751,17.03655,67.84868,110.9735,-6.83212,-53.87196,104.61626,8.7203,66.47205
1281,-1.31411,-7.50004,9.73196,-2.19784,2.75179,-45.40875,0.25715,-7.22994,9.93339,-0.68214,1.21368,-45.4612,0.25716,-7.22994,9.9334,-0.68213,1.21368,-45.4612,6.52486,-7.40262,-8.33916,-21.08466,12.78491,-33.50805,28.22918,-6.83182,-6.24435,-9.69815,5.33396,-35.33844,-9.79575,1.60613,-18.95469,-10.98034,-0.1664,-6.76299,-11.26505,-0.21573,-1.5017,-33.75589,0.37526,-1.46999,18.26532,5.3908,-16.59906,27.1616,-8.74316,20.84953,102.93207,-16.134,-56.6175,96.42121,17.00947,67.63133,110.70318,-6.46379,-55.47828,104.45493,8.88151,66.22578
1282,-1.38554,-7.30324,9.64793,-2.15647,3.09879,-45.44899,0.20314,-7.03246,9.84617,-0.54423,1.46038,-45.51312,0.20314,-7.03246,9.84617,-0.54422,1.46038,-45.51312,6.51801,-7.39347,-8.29806,-21.07519,12.7559,-33.41375,28.28162,-6.82637,-6.19789,-9.70003,5.33579,-35.23918,-9.81299,1.56334,-18.91656,-11.06463,-0.1793,-6.77187,-11.19535,-0.33364,-1.5114,-33.68584,0.27003,-1.52405,18.04831,5.33306,-16.7187,26.93367,-8.8136,20.84078,102.97333,-16.28853,-58.0121,96.28162,17.00345,67.5536,110.61866,-5.80351,-57.05074,104.24007,9.0723,66.13168
1283,-1.50685,-7.01851,9.5446,-1.96619,3.3598,-45.50698,0.12965,-6.74244,9.74067,-0.41384,1.77925,-45.57659,0.12966,-6.74244,9.74067,-0.41384,1.77925,-45.57659,6.49163,-7.40665,-8.12961,-21.05783,12.71715,-33.33305,28.32817,-6.81401,-6.01628,-9.72166,5.32737,-35.14558,-9.84842,1.48759,-18.93003,-11.13969,-0.18183,-6.78676,-11.16166,-0.3716,-1.60825,-33.65105,0.27201,-1.62805,17.90788,5.33109,-16.87639,26.68445,-8.89682,20.80755,102.94762,-16.46161,-58.59806,96.15132,16.97879,67.43928,110.67871,-5.2541,-57.73427,104.13915,9.25781,65.97669
