Unnamed: 0_level_0,L_TO_ANGLE,L_TO_ANGLE,L_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,L_FT_ANGLE,L_FT_ANGLE,L_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,L_SK_ANGLE,L_SK_ANGLE,L_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,L_TH_ANGLE,L_TH_ANGLE,L_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,L_AR_ANGLE,L_AR_ANGLE,L_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,L_FA_ANGLE,L_FA_ANGLE,L_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1984,0.26388,-7.86014,10.59149,-0.60932,4.92871,-45.63893,0.38255,-7.83814,10.60769,0.91925,3.3666,-45.7495,0.38255,-7.83814,10.6077,0.91926,3.3666,-45.7495,5.49787,-7.85945,-11.8505,-20.0452,14.0067,-35.17633,26.88339,-9.45493,-9.02309,-11.20155,7.0665,-36.75102,-12.51829,4.24887,-21.53311,-14.8828,1.7663,-12.51149,-5.43808,2.71615,-6.72866,-27.86611,5.08112,-5.18374,-4.27377,20.18393,-9.07362,-9.44223,-24.58028,-8.45603,14.91949,16.23906,-110.65521,12.47097,-25.89161,100.73616,17.01219,23.87291,-111.31367,19.71896,-33.08644,104.65155
1985,0.02808,-7.74293,10.42217,-0.49361,4.68878,-45.52648,0.26443,-7.69979,10.45392,0.81908,3.35281,-45.61853,0.26443,-7.69979,10.45393,0.81908,3.3528,-45.61853,5.53364,-7.78775,-11.91278,-20.0192,14.00051,-35.13403,26.88471,-9.49829,-9.07748,-11.13732,7.05301,-36.71498,-12.50647,4.29767,-21.62047,-14.93646,1.78773,-12.49729,-5.44738,2.67677,-6.58691,-27.87894,4.9907,-5.06743,-3.88831,20.28152,-8.99848,-9.03333,-24.7143,-8.05408,15.10891,16.41132,-110.48184,12.43088,-25.8913,101.33642,18.03962,23.46184,-111.48472,20.02694,-33.53479,105.47942
1986,-0.11361,-7.56053,10.24628,-0.41289,4.38421,-45.3468,0.11683,-7.51917,10.27652,0.64304,3.31646,-45.41771,0.11683,-7.51917,10.27652,0.64305,3.31646,-45.41771,5.55654,-7.67787,-12.04189,-20.00434,13.97734,-35.17656,26.9111,-9.54898,-9.19694,-11.07923,7.04826,-36.7681,-12.54567,4.3449,-21.64068,-15.00134,1.82048,-12.41298,-5.39121,2.71091,-6.57142,-27.82443,5.01635,-5.03999,-3.55009,20.34548,-8.72662,-8.52753,-24.80244,-7.90824,15.22488,16.61819,-109.9315,12.38815,-25.93623,101.59889,19.37248,23.0773,-111.43149,20.24565,-33.89038,105.91904
1987,-0.2069,-7.2887,10.06102,-0.32516,4.2979,-45.21003,0.00591,-7.25119,10.08795,0.55611,3.41122,-45.26928,0.00591,-7.25119,10.08795,0.55611,3.41122,-45.26928,5.56278,-7.55492,-12.16173,-20.02028,13.96476,-35.25439,26.97036,-9.6018,-9.30051,-11.03452,7.0264,-36.85866,-12.65483,4.3945,-21.57871,-15.0594,1.88555,-12.2811,-5.31494,2.75351,-6.67075,-27.74623,5.09359,-5.11574,-3.19213,20.36209,-8.4075,-7.94199,-24.87039,-8.1186,15.53687,16.74897,-109.96204,12.32503,-26.07324,101.70021,20.37635,23.01401,-111.74385,20.19154,-33.89642,106.03025
1988,-0.24985,-7.02541,9.87204,-0.17936,4.51674,-45.20371,-0.05384,-6.99152,9.89595,0.66805,3.66453,-45.26416,-0.05384,-6.99152,9.89595,0.66806,3.66453,-45.26416,5.55235,-7.44624,-12.1939,-20.07485,13.9684,-35.30065,27.05338,-9.62575,-9.31688,-10.98856,6.99235,-36.92464,-12.80005,4.42345,-21.49669,-15.1273,1.96072,-12.17622,-5.28679,2.74671,-6.83073,-27.71229,5.14827,-5.26665,-2.76653,20.3598,-8.30021,-7.35963,-24.97669,-8.51758,16.17608,16.72962,-110.77956,12.24716,-26.2967,102.04369,20.88482,23.34895,-112.5072,19.8951,-33.5879,106.2288
1989,-0.17509,-6.8709,9.67698,-0.05524,4.7993,-45.29815,-0.12018,-6.86159,9.68355,0.85625,3.87977,-45.36713,-0.12017,-6.86159,9.68355,0.85625,3.87977,-45.36713,5.54889,-7.37903,-12.16313,-20.12452,13.98072,-35.29732,27.13324,-9.58648,-9.2909,-10.9295,6.97193,-36.94417,-12.92075,4.40607,-21.45702,-15.2365,2.00936,-12.1282,-5.33474,2.70338,-6.984,-27.75325,5.16661,-5.42534,-2.26367,20.38586,-8.5071,-6.82989,-25.14853,-8.85683,17.00881,16.602,-111.7489,12.16386,-26.55626,102.77762,21.25997,23.86546,-113.28428,19.59071,-33.26688,106.81402
1990,-0.01842,-6.81019,9.48192,-0.11076,4.83638,-45.38177,-0.21472,-6.8427,9.45858,0.8943,3.81936,-45.45762,-0.21472,-6.8427,9.45859,0.8943,3.81935,-45.45762,5.5735,-7.37494,-12.15434,-20.11851,14.00383,-35.26214,27.1787,-9.48878,-9.31702,-10.87215,6.97892,-36.92173,-12.98045,4.35626,-21.44703,-15.3732,2.022,-12.09575,-5.41718,2.66167,-7.06437,-27.83131,5.15866,-5.51583,-1.70808,20.48269,-8.91845,-6.31349,-25.35311,-9.00422,17.81919,16.49084,-112.2179,12.0769,-26.78782,103.64802,21.88815,24.08123,-113.67102,19.45691,-33.14502,107.64915
1991,0.04828,-6.79211,9.32362,-0.38579,4.58193,-45.36572,-0.28738,-6.84671,9.28376,0.72228,3.46081,-45.44344,-0.28737,-6.84671,9.28376,0.72229,3.46081,-45.44344,5.61884,-7.42492,-12.20264,-20.06815,14.03401,-35.18108,27.16524,-9.37983,-9.41623,-10.8516,7.00336,-36.83569,-12.97648,4.3243,-21.40817,-15.4885,2.01803,-12.05079,-5.4754,2.64472,-7.06055,-27.8891,5.14154,-5.51877,-1.10632,20.66426,-9.44053,-5.74664,-25.54828,-8.88186,18.47005,16.48006,-112.06201,11.99901,-26.93694,104.15524,22.87644,23.68137,-113.64527,19.43013,-33.21108,108.19156
1992,-0.10406,-6.83893,9.24659,-0.71687,4.26558,-45.24474,-0.30742,-6.87176,9.22231,0.48946,3.04967,-45.3217,-0.30741,-6.87176,9.22231,0.48947,3.04967,-45.3217,5.66734,-7.48634,-12.29615,-20.02425,14.04596,-35.01298,27.09024,-9.30666,-9.55624,-10.88568,7.0236,-36.64858,-12.9228,4.33676,-21.31412,-15.56407,2.0196,-12.02885,-5.51809,2.64678,-7.02934,-27.933,5.13155,-5.48905,-0.40797,20.88547,-10.06555,-5.10862,-25.72201,-8.46953,18.92644,16.55264,-111.72109,11.97987,-26.98721,104.10159,24.05568,22.91275,-113.58485,19.30214,-33.38921,108.09118
