Unnamed: 0_level_0,L_TO_ANGLE,L_TO_ANGLE,L_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,L_FT_ANGLE,L_FT_ANGLE,L_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,L_SK_ANGLE,L_SK_ANGLE,L_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,L_TH_ANGLE,L_TH_ANGLE,L_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,L_AR_ANGLE,L_AR_ANGLE,L_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,L_FA_ANGLE,L_FA_ANGLE,L_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
467,-3.90031,6.06745,-47.45967,2.77383,6.09981,-96.68487,1.51995,0.13176,-47.75336,2.5205,3.94288,-96.66269,1.51994,0.13176,-47.75336,2.5205,3.94289,-96.66269,10.7713,-2.16747,-66.81068,-7.88812,4.99399,-88.1142,9.9021,-3.25004,-66.8447,-7.12866,-1.09314,-88.1701,-8.51981,9.64492,-80.60754,-6.66737,7.74457,-79.03034,5.83416,-4.16624,-36.252,-11.3958,8.43019,-35.60223,14.13999,8.61156,-62.81832,-29.55689,19.40639,-70.81207,154.39589,-53.98162,-50.9401,-15.77525,-20.96318,22.75717,146.83322,-43.11443,-56.87476,-26.25908,-20.1696,18.73558
468,-4.11682,6.42285,-47.38474,3.08379,6.45698,-96.05961,1.61298,0.16099,-47.71453,2.8136,3.91682,-96.03518,1.61298,0.16099,-47.71453,2.8136,3.91683,-96.03518,10.96945,-2.3424,-66.84498,-7.99923,4.98668,-87.80749,9.7911,-3.11102,-66.89842,-7.2246,-1.09113,-87.86292,-8.51412,9.74504,-80.74029,-6.70933,7.70352,-79.19456,5.92277,-4.25938,-36.06107,-11.34388,8.28478,-35.44634,14.71398,8.45655,-62.64172,-29.58301,19.68905,-71.11262,155.60432,-53.42321,-50.59986,-15.72256,-21.60465,22.1325,148.01469,-43.06512,-56.49185,-26.11989,-20.75381,18.04771
469,-4.55025,6.85963,-47.22634,3.46937,6.87931,-95.58945,1.732,0.02547,-47.60462,3.16609,3.78544,-95.56126,1.732,0.02547,-47.60462,3.16609,3.78545,-95.56126,11.17367,-2.47082,-66.84195,-8.07575,4.9818,-87.67226,9.67166,-3.02952,-66.91535,-7.29259,-1.10833,-87.72752,-8.49391,9.92706,-80.81117,-6.75818,7.66514,-79.34478,5.9408,-4.43854,-35.88097,-11.35648,8.06035,-35.32688,15.42185,8.43054,-62.57292,-29.62005,20.025,-71.3757,156.9337,-53.02721,-50.3283,-15.65737,-22.2326,22.27608,148.21777,-43.26205,-56.95775,-26.18077,-21.62031,18.02857
470,-4.94792,7.30331,-47.01613,3.7056,7.17434,-95.2125,1.94474,-0.14811,-47.44767,3.38627,3.6789,-95.18229,1.94474,-0.14811,-47.44767,3.38627,3.6789,-95.18229,11.34776,-2.55912,-66.898,-8.10825,4.97502,-87.63819,9.56393,-2.96184,-66.98905,-7.32381,-1.12725,-87.69322,-8.47875,10.07402,-80.89397,-6.8075,7.67187,-79.51512,5.91949,-4.64317,-35.7612,-11.39468,7.82947,-35.27325,16.09725,8.35509,-62.34948,-29.6618,20.39352,-71.66324,158.13655,-52.48806,-49.99529,-15.62473,-22.82834,23.00941,147.7565,-43.90932,-57.72908,-26.25788,-22.5344,18.60268
471,-5.04738,7.56595,-46.87934,3.76516,7.11539,-94.94021,2.18902,-0.22493,-47.3443,3.46764,3.67833,-94.91222,2.18902,-0.22493,-47.3443,3.46764,3.67834,-94.91222,11.49134,-2.62535,-67.00977,-8.09198,4.95369,-87.56645,9.48797,-2.86827,-67.11508,-7.33101,-1.09014,-87.61912,-8.46207,10.06923,-81.02164,-6.86382,7.71456,-79.72582,5.93345,-4.84527,-35.62763,-11.40084,7.59691,-35.20574,16.65859,8.16998,-61.94069,-29.74709,20.76609,-71.88398,159.19814,-51.71138,-49.80514,-15.58407,-23.4092,23.86333,147.03221,-44.81189,-58.70847,-26.16414,-23.16872,19.3761
472,-4.93081,7.58599,-46.85495,3.72024,6.85869,-94.81181,2.3321,-0.22719,-47.32275,3.45239,3.68172,-94.7872,2.3321,-0.22719,-47.32275,3.45239,3.68172,-94.7872,11.62582,-2.68068,-67.15656,-8.02087,4.92126,-87.44127,9.45993,-2.7575,-67.27276,-7.3345,-0.96972,-87.48719,-8.42613,9.94046,-81.1319,-6.92551,7.74473,-79.93521,6.0349,-5.0846,-35.38608,-11.34098,7.29669,-35.04609,17.1806,7.94033,-61.59819,-29.91163,21.10681,-71.85796,160.30087,-50.9343,-49.9286,-15.43763,-23.94242,24.40919,146.32112,-45.32515,-59.99677,-25.8592,-23.47514,19.90694
473,-4.9276,7.48992,-46.84458,3.62124,6.7935,-94.82225,2.31928,-0.30223,-47.3005,3.34318,3.50173,-94.79729,2.31928,-0.30222,-47.3005,3.34318,3.50173,-94.79729,11.74614,-2.73067,-67.29001,-7.91167,4.88499,-87.40587,9.49055,-2.66826,-67.41267,-7.32992,-0.79998,-87.44305,-8.36364,9.84839,-81.15691,-6.98102,7.73804,-80.07172,6.19256,-5.37159,-35.02833,-11.2476,6.91626,-34.79005,17.77648,7.77038,-61.52409,-30.15238,21.36203,-71.47792,161.53581,-50.42824,-50.19213,-15.13717,-24.33466,24.52463,145.83705,-44.99341,-61.32655,-25.48406,-23.76182,19.99384
474,-5.21708,7.46677,-46.76145,3.51636,7.05432,-94.92686,2.26975,-0.56185,-47.21406,3.17253,3.06805,-94.89651,2.26975,-0.56185,-47.21406,3.17253,3.06805,-94.89651,11.81317,-2.76827,-67.34454,-7.79771,4.8263,-87.56001,9.57002,-2.62995,-67.46742,-7.29617,-0.6349,-87.59127,-8.27966,9.91357,-81.12933,-7.02683,7.71677,-80.10838,6.3099,-5.63371,-34.62867,-11.20408,6.54676,-34.48723,18.44791,7.7102,-61.60667,-30.44494,21.52471,-70.80406,162.79169,-50.1563,-50.33015,-14.71203,-24.57408,24.48164,145.74663,-44.00331,-62.23692,-25.25287,-24.29177,19.81556
475,-5.681,7.59813,-46.64333,3.46098,7.40818,-95.07484,2.3409,-0.97476,-47.1088,3.02384,2.48409,-95.03712,2.34089,-0.97476,-47.1088,3.02384,2.48409,-95.03712,11.80084,-2.76913,-67.32461,-7.69865,4.72227,-87.82999,9.67071,-2.64933,-67.44083,-7.2319,-0.502,-87.8595,-8.17584,10.11364,-81.14278,-7.0609,7.70016,-80.07513,6.29707,-5.80289,-34.29662,-11.27968,6.28585,-34.22153,19.07886,7.70807,-61.5751,-30.74501,21.67263,-70.08337,163.89799,-49.83671,-50.4759,-14.25888,-24.78057,24.54133,145.92291,-42.79574,-62.82422,-25.19621,-25.02199,19.64156
476,-5.9133,7.70276,-46.60323,3.46044,7.40422,-95.225,2.53078,-1.31337,-47.07613,2.96273,1.95637,-95.18433,2.53078,-1.31336,-47.07613,2.96273,1.95638,-95.18433,11.73027,-2.72807,-67.3026,-7.61143,4.57777,-88.04449,9.7842,-2.70621,-67.4069,-7.15398,-0.3787,-88.07398,-8.04388,10.31,-81.22828,-7.07499,7.66489,-80.01415,6.12466,-5.88924,-34.13052,-11.48333,6.1536,-34.08935,19.56811,7.65918,-61.31199,-30.99492,21.88869,-69.60883,164.78944,-49.28474,-51.01657,-13.91201,-25.06184,24.63256,146.00014,-41.54737,-63.65393,-25.12129,-25.72755,19.54323
477,-5.54664,7.50862,-46.69828,3.4634,6.74794,-95.34608,2.70103,-1.3229,-47.14537,2.98664,1.6484,-95.31114,2.70102,-1.32289,-47.14537,2.98664,1.64841,-95.31114,11.65616,-2.67509,-67.32267,-7.52634,4.41264,-88.10026,9.9366,-2.77174,-67.41241,-7.06053,-0.21648,-88.13024,-7.89376,10.36919,-81.32128,-7.0791,7.58583,-79.94959,5.84384,-5.92897,-34.14289,-11.76032,6.11945,-34.11323,19.93898,7.52379,-60.87632,-31.18478,22.1659,-69.44405,165.48492,-48.56464,-51.89161,-13.73984,-25.39087,24.6678,145.89508,-40.31999,-64.74859,-24.88671,-26.23861,19.54722
