Unnamed: 0_level_0,L_TO_ANGLE,L_TO_ANGLE,L_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,L_FT_ANGLE,L_FT_ANGLE,L_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,L_SK_ANGLE,L_SK_ANGLE,L_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,L_TH_ANGLE,L_TH_ANGLE,L_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,L_AR_ANGLE,L_AR_ANGLE,L_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,L_FA_ANGLE,L_FA_ANGLE,L_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
185,0.27383,5.46732,-52.16777,0.36983,3.67804,-99.29742,2.65675,2.39623,-52.33124,0.0812,1.91563,-99.28333,2.65675,2.39623,-52.33124,0.0812,1.91564,-99.28333,10.23288,3.96303,-66.47414,-10.60547,9.49668,-89.64029,16.09765,-7.66429,-66.3677,-8.42917,-1.95264,-89.9994,-7.71542,9.05934,-79.07633,-3.87403,6.95157,-76.64695,7.84673,-7.88226,-32.31027,-10.07555,3.70429,-32.97232,13.03724,3.11828,-56.19558,-27.76663,12.58088,-79.90675,144.44315,-49.18278,-60.3067,-20.451,-27.09282,19.75052,138.92854,-28.43629,-64.86048,-33.42636,-31.10915,13.47908
186,0.45148,5.46762,-52.17754,0.1952,3.81282,-99.18779,2.85918,2.36335,-52.34203,-0.13367,1.78009,-99.17174,2.85918,2.36335,-52.34203,-0.13366,1.78009,-99.17174,10.38325,3.95063,-66.43418,-10.47286,9.52363,-89.74552,16.08817,-7.60737,-66.31988,-8.36347,-1.99956,-90.09647,-7.73474,9.11142,-79.31712,-3.8038,7.00934,-76.95329,7.83914,-7.97965,-32.44134,-10.05519,3.65154,-33.1261,13.32203,3.1747,-56.25505,-27.96313,13.00698,-80.56168,145.31187,-49.02429,-59.88858,-21.13283,-26.78298,18.74952,138.77763,-28.04893,-64.99193,-34.43277,-30.49698,12.39537
187,0.45318,5.37641,-52.30833,0.05238,3.85841,-99.02699,2.8902,2.21919,-52.46983,-0.2943,1.67658,-99.01025,2.8902,2.2192,-52.46983,-0.2943,1.67659,-99.01025,10.54052,3.97028,-66.23337,-10.38217,9.50176,-89.93608,16.08398,-7.54358,-66.10783,-8.30286,-2.01974,-90.28493,-7.75452,9.17118,-79.50562,-3.67819,7.04784,-77.313,7.82461,-8.09694,-32.46098,-10.06354,3.54589,-33.18076,13.60005,3.08684,-56.23166,-28.16277,13.46464,-81.23878,146.14243,-48.745,-59.23984,-21.82234,-26.50446,17.69675,138.23637,-27.96803,-65.03049,-35.5365,-29.81222,11.21565
188,0.15821,5.4067,-52.40342,0.19187,3.87686,-98.94681,2.81447,1.9524,-52.574,-0.16742,1.5949,-98.92965,2.81447,1.9524,-52.574,-0.16742,1.5949,-98.92965,10.65055,4.01429,-66.13837,-10.35238,9.4597,-90.08572,16.11143,-7.46644,-66.01149,-8.22452,-2.01424,-90.44406,-7.76599,9.1843,-79.65301,-3.5622,7.07113,-77.6359,7.80886,-8.17523,-32.37709,-10.09452,3.44587,-33.12569,13.92921,2.89309,-56.15122,-28.39731,13.92075,-81.7905,146.94746,-48.39763,-58.45708,-22.47221,-26.13206,16.8384,137.6577,-28.02897,-64.91633,-36.63541,-29.26623,10.23678
189,-0.43638,5.5985,-52.27804,0.6635,3.95884,-99.00573,2.65172,1.59826,-52.47202,0.28299,1.55807,-98.98741,2.65172,1.59826,-52.47202,0.28299,1.55807,-98.98741,10.73382,4.04471,-66.35528,-10.35336,9.43597,-89.99767,16.169,-7.36801,-66.24093,-8.10972,-2.00469,-90.37279,-7.78543,9.09563,-79.79055,-3.50553,7.09771,-77.84462,7.78882,-8.2086,-32.27956,-10.13333,3.38443,-33.04394,14.33397,2.71155,-56.0332,-28.69908,14.33148,-82.12252,147.74974,-48.03824,-58.21066,-23.05441,-25.62538,16.14238,137.32227,-27.84793,-65.17464,-37.55325,-28.97798,9.50844
190,-1.02038,5.74849,-51.96173,1.16244,4.03027,-99.106,2.41753,1.3434,-52.17458,0.7777,1.63007,-99.08699,2.41752,1.3434,-52.17458,0.7777,1.63008,-99.08699,10.83635,4.035,-66.69762,-10.33288,9.43498,-89.73832,16.23791,-7.25264,-66.5994,-7.97186,-2.01069,-90.12804,-7.82369,8.92254,-79.95015,-3.50164,7.13086,-77.95217,7.76872,-8.21275,-32.26213,-10.15681,3.37517,-33.02879,14.77737,2.61868,-55.89866,-29.06108,14.65938,-82.31052,148.56277,-47.69391,-59.13511,-23.61123,-25.02143,15.66842,137.23195,-27.25822,-66.40325,-38.30783,-28.95534,9.09001
191,-1.31875,5.76651,-51.63648,1.38678,4.01145,-99.14818,2.18231,1.33226,-51.85345,1.02863,1.78791,-99.13006,2.18231,1.33227,-51.85345,1.02863,1.78791,-99.13006,10.96344,3.99262,-66.94279,-10.26128,9.42749,-89.54131,16.29303,-7.13319,-66.85512,-7.85559,-2.03333,-89.93439,-7.87136,8.77062,-80.14349,-3.50547,7.15301,-78.05473,7.76692,-8.18681,-32.34813,-10.142,3.42604,-33.10192,15.19598,2.5941,-55.80889,-29.44359,14.92484,-82.53133,149.40891,-47.39267,-60.98837,-24.2125,-24.41577,15.57222,137.28517,-26.48022,-68.42505,-39.03001,-29.09608,9.07871
192,-1.40981,5.74673,-51.44997,1.31457,3.90983,-99.16924,1.98994,1.47016,-51.66415,0.98875,1.89191,-99.15274,1.98994,1.47017,-51.66415,0.98875,1.89191,-99.15274,11.09811,3.93867,-67.16564,-10.14169,9.38835,-89.51579,16.32602,-7.02095,-67.08455,-7.794,-2.05699,-89.89711,-7.9217,8.72953,-80.33672,-3.48476,7.16153,-78.23422,7.80622,-8.14451,-32.46144,-10.08094,3.50077,-33.19583,15.56807,2.58039,-55.83328,-29.80587,15.22583,-82.90458,150.30319,-47.17678,-62.68651,-24.87417,-23.94157,15.60439,137.55107,-25.83465,-70.22202,-39.71328,-29.2042,9.20888
193,-1.4595,5.71717,-51.47003,1.04133,3.70625,-99.2427,1.83594,1.56946,-51.67963,0.73775,1.84129,-99.228,1.83594,1.56947,-51.67963,0.73775,1.84129,-99.228,11.24114,3.87946,-67.46631,-10.00019,9.33272,-89.64539,16.35127,-6.92281,-67.3908,-7.77272,-2.06887,-90.00703,-7.97429,8.79127,-80.47709,-3.44594,7.1835,-78.47253,7.8867,-8.132,-32.52299,-9.98841,3.53138,-33.25008,15.93495,2.57104,-55.93812,-30.12085,15.64401,-83.39081,151.20013,-47.04273,-63.27721,-25.52749,-23.64621,15.26038,138.21291,-25.50344,-70.83668,-40.3081,-29.19981,8.97071
