	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d
	L_MTP_ANGLE	L_MTP_ANGLE	L_MTP_ANGLE	R_MTP_ANGLE	R_MTP_ANGLE	R_MTP_ANGLE	L_ANKLE_ANGLE	L_ANKLE_ANGLE	L_ANKLE_ANGLE	R_ANKLE_ANGLE	R_ANKLE_ANGLE	R_ANKLE_ANGLE	L_KNEE_ANGLE	L_KNEE_ANGLE	L_KNEE_ANGLE	R_KNEE_ANGLE	R_KNEE_ANGLE	R_KNEE_ANGLE	L_HIP_ANGLE	L_HIP_ANGLE	L_HIP_ANGLE	R_HIP_ANGLE	R_HIP_ANGLE	R_HIP_ANGLE	L_SHOULDER_ANGLE	L_SHOULDER_ANGLE	L_SHOULDER_ANGLE	R_SHOULDER_ANGLE	R_SHOULDER_ANGLE	R_SHOULDER_ANGLE	L_ELBOW_ANGLE	L_ELBOW_ANGLE	L_ELBOW_ANGLE	R_ELBOW_ANGLE	R_ELBOW_ANGLE	R_ELBOW_ANGLE	L_WRIST_ANGLE	L_WRIST_ANGLE	L_WRIST_ANGLE	R_WRIST_ANGLE	R_WRIST_ANGLE	R_WRIST_ANGLE	NECK_ANGLE	NECK_ANGLE	NECK_ANGLE	NECK_ANGLE_SHADOW	NECK_ANGLE_SHADOW	NECK_ANGLE_SHADOW	Trunk_Joint_Angle	Trunk_Joint_Angle	Trunk_Joint_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
1	-8.41562	0.00000	-0.00000	-3.34452	0.00000	0.00000	-10.21827	-9.35192	8.67529	11.94296	3.85733	-17.02469	-12.01000	-2.71881	-0.00002	-3.63442	-0.90256	0.00002	25.47717	13.80429	8.09661	-3.74798	3.80218	-16.28188	3.06059	17.44900	7.72086	40.20817	-7.67169	34.22882	125.88490	-0.00054	-108.58788	113.96651	0.00750	110.65108	-5.53870	-18.11549	0.00549	-13.38141	3.83606	-0.00051	0.91640	-6.06299	15.49912	-21.05228	-11.46564	12.10735	6.39436	4.06270	9.68120
2	-8.28652	0.00000	-0.00000	-3.03971	0.00000	0.00000	-10.26876	-9.36693	8.97893	11.89186	3.63488	-16.94888	-11.86907	-2.77349	-0.00008	-3.54004	-0.85217	0.00003	25.46035	13.66567	7.82781	-3.75734	3.71167	-16.56144	3.14870	17.44415	7.94472	39.04834	-7.77395	34.15580	125.60358	-0.00047	-108.89634	114.39423	0.00143	110.84480	-4.88824	-17.64948	0.00382	-13.15747	4.35936	-0.01179	0.76152	-5.90533	15.73608	-21.17572	-11.40751	12.39049	6.43683	3.84947	9.56290
3	-7.92171	0.00000	-0.00000	-2.69292	0.00000	-0.00000	-10.43164	-9.38316	9.02087	11.85343	3.48442	-16.90875	-11.67264	-2.80006	-0.00003	-3.48651	-0.76824	0.00000	25.24933	13.56102	7.65376	-3.91600	3.61072	-16.76803	3.19573	17.42591	8.02309	38.02400	-7.96912	34.29435	125.37881	0.00008	-109.04954	114.71176	-0.00274	111.99947	-4.96479	-17.31477	0.00102	-13.72875	5.64826	-0.03163	0.62967	-5.75397	15.72971	-21.29677	-11.26474	12.44215	6.32914	3.69598	9.46451
4	-7.75953	0.00000	-0.00000	-2.68367	0.00000	-0.00000	-10.56656	-9.39243	8.79274	11.89586	3.52051	-17.01458	-11.47992	-2.78443	0.00006	-3.48974	-0.67555	-0.00004	24.97217	13.51831	7.64486	-4.13274	3.55097	-16.76970	3.15412	17.36606	7.96888	37.04667	-8.29585	34.53529	125.29859	0.00013	-109.10852	114.90163	-0.00140	113.49899	-5.57399	-17.32654	0.00208	-14.48503	7.18082	-0.02477	0.55128	-5.66572	15.53960	-21.38444	-11.11222	12.29687	6.15046	3.67137	9.38033
5	-7.84450	0.00000	-0.00000	-2.96258	-0.00000	0.00000	-10.64923	-9.34155	8.43717	11.99904	3.73912	-17.20480	-11.32562	-2.73723	0.00006	-3.53685	-0.62456	-0.00002	24.77308	13.52561	7.80309	-4.27505	3.54645	-16.62488	3.08017	17.30336	7.92944	36.01036	-8.64499	34.65240	125.29641	-0.00019	-109.13905	115.00659	0.00052	114.41940	-5.99418	-17.58096	0.00143	-14.33323	8.60891	0.00593	0.51206	-5.62816	15.36622	-21.43514	-11.01292	12.14810	6.02313	3.73048	9.31799
6	-7.76577	0.00000	0.00000	-3.08505	0.00000	-0.00000	-10.79286	-9.16071	8.06205	12.04894	3.99285	-17.25326	-11.20009	-2.68565	-0.00001	-3.58781	-0.64546	0.00001	24.67582	13.55358	8.09384	-4.30705	3.56693	-16.57272	3.03497	17.31004	8.02927	34.90328	-8.86044	34.55410	125.27116	-0.00035	-109.10541	115.07350	0.00048	114.30766	-5.83643	-17.84835	-0.00039	-13.01495	9.94073	0.02496	0.50972	-5.55454	15.38315	-21.43076	-10.95093	12.19204	5.98881	3.77482	9.28790
7	-7.24876	0.00000	0.00000	-2.81228	0.00000	-0.00000	-11.06005	-8.88325	7.75015	11.97647	4.11172	-17.06509	-11.06918	-2.65487	-0.00008	-3.60485	-0.71491	-0.00000	24.60474	13.56979	8.39774	-4.29767	3.57567	-16.72883	3.00210	17.38809	8.23240	33.79998	-8.90829	34.33956	125.23547	-0.00003	-109.06535	115.12431	-0.00051	113.22041	-5.30949	-18.06746	-0.00044	-11.22215	11.16642	0.01672	0.52626	-5.42120	15.56364	-21.38971	-10.89432	12.41250	5.99885	3.75580	9.28741
8	-6.56640	0.00000	-0.00000	-2.44940	0.00000	0.00000	-11.34346	-8.65610	7.62287	11.85474	4.05595	-16.81781	-10.92857	-2.63777	-0.00010	-3.58384	-0.76276	-0.00002	24.53610	13.53851	8.54029	-4.29927	3.55914	-16.95180	2.94794	17.45712	8.39123	32.76838	-8.94181	34.16230	125.27699	0.00118	-109.39793	115.19297	-0.00073	111.59573	-4.73296	-18.34967	0.00149	-9.65116	12.26509	-0.00122	0.48130	-5.32610	15.71742	-21.41495	-10.86321	12.59327	6.00966	3.69278	9.30147
9	-6.10487	0.00000	-0.00000	-2.39934	0.00000	0.00000	-11.49931	-8.58875	7.71587	11.79802	3.92512	-16.70895	-10.82288	-2.59411	-0.00006	-3.55157	-0.73718	-0.00000	24.53280	13.45379	8.48110	-4.28871	3.53210	-17.06244	2.91163	17.45790	8.41952	31.81638	-9.17881	34.11842	125.39920	0.00198	-110.33134	115.31561	-0.00018	110.05272	-4.26371	-18.69485	0.00505	-8.52048	13.45179	-0.01301	0.30657	-5.35866	15.71268	-21.59242	-10.89167	12.57645	6.01807	3.62715	9.32864
10	-5.91678	-0.00000	0.00000	-2.69681	0.00000	0.00000	-11.49828	-8.72669	7.94438	11.82901	3.80965	-16.75433	-10.77912	-2.51163	-0.00004	-3.52520	-0.65463	0.00001	24.60410	13.36525	8.33254	-4.25554	3.52436	-17.01160	2.98700	17.41807	8.33277	30.90208	-9.68970	34.17402	125.43319	0.00239	-111.28446	115.47589	0.00083	108.75294	-4.13222	-18.75085	0.00227	-7.71851	14.92780	-0.01755	0.06367	-5.46667	15.62182	-21.85072	-10.95813	12.44994	6.00898	3.58524	9.37576
11	-5.87239	0.00000	0.00000	-3.10762	0.00000	0.00000	-11.41785	-9.07902	8.20655	11.89561	3.69226	-16.84883	-10.75369	-2.43678	-0.00003	-3.49879	-0.57420	0.00002	24.63923	13.32710	8.19941	-4.26599	3.55264	-16.87140	3.20108	17.40462	8.13806	29.95702	-10.30190	34.14977	125.16611	0.00860	-111.32748	115.62200	0.00150	107.59122	-4.68701	-18.05397	-0.01763	-6.89275	16.64851	-0.00865	-0.08831	-5.50203	15.62730	-22.00480	-10.99296	12.44166	5.94078	3.56346	9.40851
12	-6.03004	0.00000	-0.00000	-3.44414	0.00000	-0.00000	-11.32012	-9.49907	8.43036	11.96212	3.53657	-16.90858	-10.69511	-2.42272	-0.00006	-3.47847	-0.54674	0.00002	24.57476	13.33183	8.10102	-4.34075	3.60192	-16.76638	3.43253	17.44771	7.82833	28.91827	-10.75942	33.84734	124.62228	0.01427	-110.33362	115.72292	0.00076	107.17115	-6.00625	-16.70764	-0.03357	-5.60524	18.51455	0.01437	-0.06646	-5.38637	15.80696	-21.95946	-10.95238	12.65464	5.83033	3.53757	9.36184
13	-6.65589	0.00000	0.00000	-3.69999	0.00000	0.00000	-11.16283	-9.71281	8.60679	12.03926	3.41401	-16.97793	-10.62794	-2.48187	-0.00007	-3.48412	-0.58223	0.00004	24.53392	13.32992	7.96750	-4.36319	3.64633	-16.75549	3.52745	17.51559	7.48336	27.76794	-10.98325	33.22628	124.11823	0.00854	-109.09755	115.78193	-0.00059	108.37244	-7.62177	-15.54892	-0.01720	-3.81686	20.46600	0.02987	0.04618	-5.21084	16.05168	-21.81319	-10.88028	12.95154	5.78710	3.50051	9.22056
14	-7.60650	-0.00000	-0.00000	-3.87599	0.00000	0.00000	-10.94180	-9.59064	8.75337	12.11730	3.44323	-17.11047	-10.60299	-2.58327	-0.00002	-3.50561	-0.64262	0.00005	24.63877	13.29522	7.74832	-4.25239	3.66977	-16.83076	3.50074	17.55162	7.23272	26.53867	-11.13614	32.44077	123.90693	0.00078	-108.26290	115.82111	-0.00163	111.05234	-8.81286	-15.23695	0.00578	-2.06654	22.32744	0.01866	0.10916	-5.15118	16.19761	-21.73320	-10.87900	13.11150	5.86802	3.47820	9.06265
15	-8.04164	-0.00000	-0.00000	-3.82465	-0.00000	-0.00000	-10.84687	-9.27845	8.80541	12.12557	3.61317	-17.17890	-10.59001	-2.65856	0.00008	-3.50148	-0.67797	0.00005	24.77644	13.23666	7.55845	-4.12774	3.66094	-17.01226	3.52453	17.53501	7.11982	25.28852	-11.43584	31.69784	123.89008	-0.00145	-107.84821	115.84987	-0.00150	113.97460	-9.19014	-15.54897	0.00846	-0.93749	23.72444	-0.00494	0.07127	-5.27476	16.20032	-21.77974	-10.99471	13.06722	5.96071	3.49361	9.00158
16	-7.38909	0.00000	0.00000	-3.46559	0.00000	0.00000	-11.04357	-9.06835	8.68385	12.03020	3.78063	-17.06191	-10.50999	-2.63053	0.00033	-3.44585	-0.67955	0.00007	24.72573	13.16570	7.54861	-4.18040	3.62746	-17.26967	3.70468	17.48462	7.09640	24.06857	-11.91212	31.08426	123.83624	-0.00171	-107.95827	115.85336	-0.00066	115.85558	-8.90593	-16.00561	0.00081	-0.54117	24.34946	-0.01484	-0.01354	-5.47342	16.15016	-21.88341	-11.16049	12.94462	5.89480	3.53709	9.06815
17	-6.25267	0.00000	0.00000	-2.99390	0.00000	-0.00000	-11.38772	-9.14607	8.45515	11.91633	3.85508	-16.90666	-10.36254	-2.48993	0.00049	-3.35321	-0.68917	0.00002	24.47528	13.08142	7.65600	-4.42416	3.61108	-17.44698	3.96010	17.40840	7.10520	22.87938	-12.36107	30.53198	123.72184	-0.00147	-108.94379	115.83739	-0.00009	116.38156	-8.38487	-16.57148	-0.00554	-0.66175	24.35453	-0.01028	-0.05942	-5.60035	16.14385	-21.93921	-11.27594	12.89046	5.65480	3.57822	9.16451
18	-5.77147	0.00000	-0.00000	-2.69215	0.00000	-0.00000	-11.57234	-9.40833	8.27660	11.89059	3.89893	-16.93244	-10.23325	-2.32849	0.00024	-3.25865	-0.75237	-0.00006	24.26854	12.98335	7.67581	-4.65828	3.64707	-17.44238	4.13629	17.30417	7.08476	21.65845	-12.56816	29.93214	123.67358	0.00052	-110.58498	115.84303	0.00071	116.22305	-8.05996	-17.29128	-0.00512	-1.08919	24.19917	-0.00416	-0.01454	-5.60748	16.18915	-21.89093	-11.29936	12.93041	5.42933	3.58807	9.16419
19	-6.31372	0.00000	0.00000	-2.66284	0.00000	0.00000	-11.48749	-9.59680	8.22291	11.96693	4.03036	-17.11604	-10.17163	-2.24555	-0.00003	-3.19253	-0.86381	-0.00007	24.29635	12.88404	7.55154	-4.69988	3.71638	-17.34061	4.16433	17.20035	6.96273	20.34358	-12.53870	29.25255	123.72837	0.00108	-112.08361	115.86324	0.00144	116.03741	-8.23680	-17.90819	0.00006	-1.60409	24.07437	-0.00086	0.09898	-5.52827	16.21408	-21.76937	-11.23509	12.98398	5.40438	3.55589	9.06334
20	-7.24853	0.00000	-0.00000	-2.84664	0.00000	-0.00000	-11.28509	-9.57655	8.26766	12.10250	4.26079	-17.26290	-10.13824	-2.24961	-0.00008	-3.17739	-0.95987	-0.00006	24.50480	12.80541	7.42663	-4.54336	3.75855	-17.27296	4.09421	17.13968	6.75891	18.95286	-12.46557	28.55348	123.84763	0.00007	-112.99499	115.78934	0.00033	115.77422	-8.75104	-18.31734	0.00217	-1.99643	23.82674	0.00069	0.20044	-5.40056	16.13584	-21.66533	-11.08756	12.95879	5.58717	3.49712	9.00388
21	-7.81631	0.00000	-0.00000	-3.14948	-0.00000	0.00000	-11.15333	-9.40080	8.39234	12.25692	4.45356	-17.28363	-10.07920	-2.28569	-0.00002	-3.21346	-0.96960	-0.00013	24.73596	12.75389	7.40056	-4.29481	3.72646	-17.25813	4.02773	17.13306	6.63401	17.60286	-12.51183	27.93341	124.05062	0.00018	-113.51256	115.50530	-0.00356	115.10513	-8.84413	-18.90351	-0.00799	-2.26024	23.45080	0.00062	0.24197	-5.24509	15.95364	-21.62833	-10.87571	12.84627	5.85965	3.43512	9.10958
22	-7.70848	0.00000	0.00000	-3.40940	0.00000	0.00000	-11.18507	-9.18846	8.60215	12.35703	4.47117	-17.23537	-9.98545	-2.32191	0.00003	-3.24966	-0.88116	-0.00012	24.85722	12.70532	7.40994	-4.11202	3.62331	-17.25158	4.02507	17.16194	6.72452	16.43612	-12.67405	27.46357	124.36700	0.00142	-113.96408	115.01476	-0.00681	114.07861	-7.95169	-20.02702	-0.02751	-2.55818	23.21654	-0.00055	0.26646	-5.08333	15.76938	-21.60818	-10.65723	12.73427	6.06523	3.37022	9.32762
23	-7.06425	0.00000	0.00000	-3.45760	0.00000	0.00000	-11.37698	-8.97972	8.86835	12.30892	4.31111	-17.17153	-9.87691	-2.38025	0.00002	-3.22154	-0.74528	0.00002	24.80204	12.64025	7.37104	-4.12291	3.49049	-17.24649	4.06385	17.21090	6.99395	15.47822	-12.84297	27.12943	124.73064	0.00153	-114.38477	114.43549	-0.00534	113.04623	-6.45471	-21.49354	-0.02738	-3.01791	23.17633	-0.00061	0.33060	-4.96464	15.67367	-21.54394	-10.51156	12.68924	6.09072	3.28762	9.48267
24	-6.54254	0.00000	0.00000	-3.43555	0.00000	0.00000	-11.55615	-8.74164	9.18324	12.14127	4.03543	-17.15379	-9.77569	-2.49717	0.00001	-3.13843	-0.60892	0.00006	24.65965	12.58457	7.23699	-4.25658	3.38006	-17.20140	4.10533	17.27324	7.30890	14.58484	-12.94020	26.83383	125.00772	0.00048	-114.50671	113.89825	0.00209	112.51446	-5.20735	-22.69399	-0.00451	-3.57143	22.99830	0.00082	0.41594	-4.97493	15.65055	-21.46127	-10.51252	12.66361	5.99685	3.20469	9.47446
25	-6.80956	-0.00000	0.00000	-3.64842	0.00000	0.00000	-11.48839	-8.53397	9.54933	11.99886	3.66063	-17.28456	-9.68229	-2.66026	0.00007	-3.06563	-0.48826	-0.00001	24.57802	12.57986	6.97661	-4.33098	3.33446	-17.01659	4.14732	17.33330	7.57526	13.60492	-12.97468	26.49764	125.11336	0.00051	-114.13257	113.48415	0.00924	112.87878	-4.65653	-23.05559	0.00923	-3.99661	22.53843	-0.00057	0.47934	-5.16590	15.63890	-21.41217	-10.68541	12.58024	5.94024	3.16685	9.37098
26	-7.56102	0.00000	0.00000	-3.95599	-0.00000	0.00000	-11.21281	-8.51404	9.84419	11.93548	3.22642	-17.55920	-9.56701	-2.79536	0.00017	-3.02136	-0.40484	-0.00007	24.52013	12.61502	6.67584	-4.35017	3.35425	-16.70490	4.17241	17.36143	7.77118	12.55492	-13.00429	26.15328	125.09160	0.00093	-113.44130	113.20386	0.00706	113.46664	-4.75530	-22.46122	0.00237	-4.26284	22.10803	-0.00269	0.52533	-5.45245	15.64598	-21.38601	-10.95391	12.47807	5.93068	3.17732	9.29188
27	-7.98635	0.00000	-0.00000	-3.95247	0.00000	0.00000	-10.98551	-8.70842	9.94569	11.89638	2.89730	-17.83606	-9.42343	-2.84997	0.00022	-2.97415	-0.38690	-0.00008	24.35270	12.64063	6.50299	-4.45567	3.39426	-16.41631	4.14694	17.34077	7.91979	11.56923	-13.07090	25.91516	125.05717	0.00046	-112.74773	112.96793	-0.00489	112.76787	-5.30803	-21.41987	-0.00645	-4.62541	21.89725	-0.00024	0.55682	-5.65201	15.74768	-21.36057	-11.17683	12.49788	5.86710	3.19337	9.26069
28	-7.91088	-0.00000	0.00000	-3.61695	-0.00000	0.00000	-10.92010	-8.91266	9.90153	11.85504	2.84937	-17.95987	-9.31200	-2.85572	0.00015	-2.91895	-0.43644	-0.00005	24.11586	12.64709	6.53669	-4.64362	3.42153	-16.29829	4.11116	17.30322	8.05036	10.74825	-13.16247	25.85386	125.06527	-0.00012	-112.13026	112.63836	-0.01616	110.48019	-6.01305	-20.71814	-0.00363	-5.17637	21.68388	0.00535	0.54100	-5.66244	15.96833	-21.35849	-11.26843	12.70159	5.75679	3.19769	9.22834
29	-7.58966	0.00000	0.00000	-3.18718	0.00000	0.00000	-10.95970	-8.91209	9.77405	11.79976	3.04618	-17.83464	-9.30630	-2.85929	0.00004	-2.88199	-0.52702	-0.00000	23.99139	12.66611	6.75751	-4.75768	3.45013	-16.43046	4.15801	17.31321	8.16811	10.09627	-13.22862	25.92009	125.09034	-0.00018	-111.57578	112.19141	-0.01106	108.22900	-6.46849	-20.77083	0.00097	-5.65720	21.39083	0.00746	0.49103	-5.54230	16.21125	-21.37860	-11.24706	12.97599	5.71750	3.20540	9.17896
30	-7.11270	0.00000	-0.00000	-2.76953	0.00000	-0.00000	-11.05180	-8.72368	9.56322	11.69839	3.22779	-17.50434	-9.40162	-2.85736	-0.00003	-2.88289	-0.61320	0.00003	24.06934	12.70708	7.08765	-4.69315	3.49266	-16.75188	4.28367	17.39856	8.26963	9.53954	-13.23524	26.02108	125.10236	0.00005	-111.26118	111.76037	0.00375	107.60387	-6.51050	-21.32805	0.00060	-5.97525	21.24841	0.00598	0.47832	-5.40462	16.35584	-21.36847	-11.17287	13.16443	5.81708	3.21092	9.13177
31	-6.56771	-0.00000	-0.00000	-2.40463	-0.00000	0.00000	-11.16331	-8.51438	9.35859	11.55066	3.17378	-17.16389	-9.49862	-2.84912	-0.00008	-2.93424	-0.64102	-0.00004	24.23918	12.75109	7.38293	-4.50504	3.51934	-17.03485	4.33858	17.51849	8.38110	8.99459	-13.19503	26.13967	125.09750	0.00033	-111.32109	111.46810	0.01123	108.40318	-6.43705	-21.79541	-0.00073	-6.48656	21.24828	0.00227	0.51142	-5.31167	16.38273	-21.32619	-11.09655	13.22500	5.98658	3.19054	9.08635
32	-6.23007	0.00000	-0.00000	-2.15758	0.00000	-0.00000	-11.23129	-8.36320	9.30612	11.38133	2.93958	-16.98674	-9.50626	-2.87077	-0.00016	-3.03454	-0.59042	-0.00015	24.31915	12.78932	7.51930	-4.33509	3.50267	-17.10181	4.17727	17.60603	8.53712	8.48106	-13.13834	26.33205	125.07119	0.00079	-111.48038	111.29389	0.01130	109.16019	-6.69612	-21.73671	-0.00555	-7.52029	21.19693	-0.00803	0.51667	-5.29508	16.37473	-21.32044	-11.07819	13.22375	6.09225	3.15074	9.02735
33	-6.25640	0.00000	-0.00000	-1.98560	0.00000	0.00000	-11.22656	-8.24845	9.38261	11.20781	2.78644	-16.97687	-9.43315	-2.91840	-0.00019	-3.14247	-0.50426	-0.00012	24.24406	12.80858	7.52920	-4.28259	3.45265	-17.04117	3.84334	17.61993	8.71038	8.14394	-13.07070	26.64071	125.02998	0.00134	-111.29126	111.10596	0.00433	108.53595	-7.37393	-21.17979	-0.01045	-9.03235	21.06131	-0.02067	0.47996	-5.38570	16.44508	-21.35754	-11.18836	13.25566	6.06944	3.12153	8.95645
34	-6.45009	0.00000	0.00000	-1.77144	0.00000	-0.00000	-11.22073	-8.19874	9.38376	11.08585	2.89976	-17.03143	-9.33186	-2.91596	-0.00004	-3.20736	-0.44772	-0.00003	24.06789	12.77316	7.57684	-4.36014	3.38348	-17.04430	3.54559	17.56923	8.83256	8.10800	-12.96479	27.05086	125.03440	0.00134	-110.74048	110.76547	-0.01334	106.00810	-8.05399	-20.58239	-0.00764	-10.75847	20.52793	-0.01356	0.48572	-5.56199	16.66117	-21.34556	-11.43200	13.39243	5.96068	3.11211	8.89359
