	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d
	L_TO_ANGLE	L_TO_ANGLE	L_TO_ANGLE	R_TO_ANGLE	R_TO_ANGLE	R_TO_ANGLE	L_FT_ANGLE	L_FT_ANGLE	L_FT_ANGLE	R_FT_ANGLE	R_FT_ANGLE	R_FT_ANGLE	L_FT_SHADOW_ANGLE	L_FT_SHADOW_ANGLE	L_FT_SHADOW_ANGLE	R_FT_SHADOW_ANGLE	R_FT_SHADOW_ANGLE	R_FT_SHADOW_ANGLE	L_SK_ANGLE	L_SK_ANGLE	L_SK_ANGLE	R_SK_ANGLE	R_SK_ANGLE	R_SK_ANGLE	L_TH_ANGLE	L_TH_ANGLE	L_TH_ANGLE	R_TH_ANGLE	R_TH_ANGLE	R_TH_ANGLE	PELVIS_ANGLE	PELVIS_ANGLE	PELVIS_ANGLE	TRUNK_ANGLE	TRUNK_ANGLE	TRUNK_ANGLE	HEAD_ANGLE	HEAD_ANGLE	HEAD_ANGLE	HEAD_SHADOW_ANGLE	HEAD_SHADOW_ANGLE	HEAD_SHADOW_ANGLE	L_AR_ANGLE	L_AR_ANGLE	L_AR_ANGLE	R_AR_ANGLE	R_AR_ANGLE	R_AR_ANGLE	L_FA_ANGLE	L_FA_ANGLE	L_FA_ANGLE	R_FA_ANGLE	R_FA_ANGLE	R_FA_ANGLE	L_HA_ANGLE	L_HA_ANGLE	L_HA_ANGLE	R_HA_ANGLE	R_HA_ANGLE	R_HA_ANGLE
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
1	-10.45706	-0.09527	-20.11835	0.18114	5.43308	-74.09169	-2.54755	-2.97982	-19.90571	1.09807	2.21610	-74.15288	-2.54755	-2.97982	-19.90571	1.09807	2.21610	-74.15288	10.88439	0.28708	-29.10180	-8.70399	10.12082	-56.47350	22.69617	-3.19696	-29.08671	-5.92173	7.57797	-56.93037	-5.54949	2.25389	-40.55597	1.94879	1.18019	-30.87274	-0.38221	-4.49184	-15.48960	-21.90086	1.65439	-16.02950	13.72609	14.52517	-24.30778	34.06117	-25.28966	7.61114	136.95882	-28.02572	-106.61616	143.26738	16.44382	131.52370	120.47314	-16.76275	-112.07557	149.19196	3.80873	130.02409
2	-10.34375	-0.12485	-20.00243	0.09308	5.02703	-74.16397	-2.54989	-2.94946	-19.79297	0.92277	2.10226	-74.21558	-2.54989	-2.94946	-19.79297	0.92277	2.10226	-74.21558	10.94412	0.26049	-29.29720	-8.64368	10.10924	-56.62304	22.64758	-3.14736	-29.28951	-5.96255	7.61114	-57.06253	-5.51089	2.35072	-40.41856	1.88420	1.10433	-30.86237	-0.49709	-4.35362	-15.23317	-22.04394	1.68912	-15.74082	13.72604	14.40436	-24.04871	32.83542	-24.92264	7.24513	136.68642	-27.75875	-107.11391	142.68478	16.15422	131.35486	120.53250	-17.13259	-112.58025	148.02472	3.33953	129.92972
3	-10.06631	-0.16719	-20.07339	0.07622	4.63827	-74.24832	-2.61919	-2.87706	-19.87524	0.80748	2.04618	-74.29097	-2.61918	-2.87706	-19.87524	0.80748	2.04618	-74.29097	11.03152	0.23579	-29.43834	-8.59476	10.12170	-56.74285	22.56844	-3.08101	-29.43707	-6.01915	7.61764	-57.16352	-5.37150	2.33219	-40.32824	1.84422	1.05012	-30.87255	-0.57288	-4.21007	-15.24121	-22.12051	1.82558	-15.69554	13.71488	14.30997	-23.96231	31.71062	-24.68674	7.08586	136.46071	-27.64351	-107.34681	141.98776	16.04414	132.24420	120.71648	-17.02640	-112.63078	146.91968	2.03798	130.75076
4	-9.93749	-0.16830	-20.27204	0.15279	4.65970	-74.30869	-2.65224	-2.84821	-20.07998	0.87883	2.07574	-74.35134	-2.65224	-2.84822	-20.07998	0.87884	2.07574	-74.35134	11.11922	0.21099	-29.42463	-8.58430	10.15951	-56.69039	22.48154	-3.02125	-29.42498	-6.08275	7.60479	-57.09733	-5.22478	2.22549	-40.27306	1.83996	1.04768	-30.89744	-0.60091	-4.09563	-15.45012	-22.12833	2.00852	-15.84743	13.64876	14.27277	-24.03692	30.58622	-24.54618	6.98001	136.32253	-27.68660	-107.36836	141.12057	15.97167	133.59055	120.80061	-16.52102	-112.41579	145.74228	0.49623	131.98372
5	-9.97512	-0.10381	-20.45939	0.30774	5.02577	-74.33885	-2.61921	-2.83743	-20.27030	1.10772	2.17278	-74.38908	-2.61921	-2.83743	-20.27030	1.10772	2.17278	-74.38908	11.19108	0.17670	-29.25772	-8.61875	10.19823	-56.52431	22.40551	-2.98694	-29.25326	-6.12660	7.58336	-56.92890	-5.15481	2.11590	-40.25385	1.85129	1.06850	-30.93445	-0.60696	-4.02096	-15.65681	-22.11378	2.15361	-16.01195	13.57364	14.26988	-24.11647	29.40238	-24.37708	6.71651	136.24849	-27.75032	-107.35027	140.16856	15.72536	134.40659	120.63145	-16.11922	-112.31638	143.85777	-0.54493	132.83562
6	-9.86432	-0.00175	-20.56221	0.46206	5.25527	-74.36396	-2.58781	-2.72194	-20.38899	1.29385	2.28393	-74.41866	-2.58781	-2.72194	-20.38899	1.29385	2.28393	-74.41866	11.24843	0.12491	-29.00306	-8.67692	10.20920	-56.49675	22.34260	-2.97156	-28.98989	-6.13773	7.56420	-56.90940	-5.15786	2.05993	-40.28481	1.85010	1.06513	-30.99072	-0.57707	-3.95765	-15.69362	-22.08091	2.22597	-16.02292	13.55117	14.28374	-24.07782	28.20864	-24.07990	6.25336	136.19029	-27.72721	-107.36591	139.26535	15.24750	134.14580	120.26156	-16.13029	-112.46156	141.02051	-0.98476	132.81390
7	-9.41429	0.07893	-20.60524	0.51712	5.06219	-74.39339	-2.62519	-2.46669	-20.46359	1.27407	2.35323	-74.44235	-2.62518	-2.46670	-20.46359	1.27407	2.35323	-74.44235	11.30234	0.06196	-28.78173	-8.72803	10.18966	-56.71082	22.27935	-2.95420	-28.76098	-6.13091	7.55867	-57.13412	-5.17043	2.05267	-40.35164	1.83164	1.02880	-31.05587	-0.51810	-3.88557	-15.57579	-22.03530	2.24993	-15.88702	13.56134	14.31772	-23.94652	27.09710	-23.66362	5.72816	136.14160	-27.63906	-107.45434	138.47343	14.66536	132.82391	119.82758	-16.40226	-112.79222	137.77112	-1.09978	131.82385
8	-8.85484	0.10534	-20.60935	0.44770	4.71970	-74.40587	-2.70579	-2.20217	-20.49671	1.10652	2.36020	-74.44656	-2.70579	-2.20218	-20.49671	1.10652	2.36020	-74.44656	11.35920	0.00972	-28.71039	-8.74764	10.16779	-56.96970	22.20882	-2.93913	-28.68441	-6.13354	7.56873	-57.39672	-5.16495	2.07359	-40.39278	1.80381	0.98956	-31.08389	-0.53750	-3.81910	-15.44673	-22.06906	2.26452	-15.74273	13.53083	14.35955	-23.82221	26.07318	-23.25045	5.30637	136.13631	-27.55778	-107.87822	137.74667	14.17649	130.93230	119.42374	-16.61036	-113.46265	134.69882	-1.08900	130.24222
9	-8.47880	0.06694	-20.55020	0.32666	4.63708	-74.38154	-2.76000	-2.07281	-20.45000	0.97299	2.32610	-74.42080	-2.76000	-2.07282	-20.45000	0.97299	2.32609	-74.42080	11.41162	-0.00893	-28.77347	-8.72836	10.17042	-57.05671	22.14479	-2.95611	-28.74060	-6.15745	7.58095	-57.47641	-5.17647	2.11370	-40.36465	1.75680	0.97735	-31.03253	-0.74637	-3.77138	-15.39529	-22.28394	2.29007	-15.67741	13.44135	14.37712	-23.74294	25.03000	-22.99318	5.06862	136.17496	-27.49858	-108.81137	136.95546	13.91887	129.19783	119.14482	-16.57949	-114.56447	131.83638	-1.13050	128.75359
10	-8.33513	-0.09618	-20.41874	0.22100	4.87299	-74.31293	-2.78737	-2.15674	-20.30958	0.95049	2.27630	-74.35842	-2.78736	-2.15674	-20.30958	0.95049	2.27630	-74.35842	11.45176	0.00703	-28.86571	-8.68492	10.19080	-56.94772	22.10258	-3.00748	-28.82291	-6.19327	7.58389	-57.35297	-5.22568	2.14522	-40.29253	1.67507	0.99124	-30.91762	-1.08201	-3.73060	-15.36481	-22.62330	2.31683	-15.63412	13.37453	14.34205	-23.70404	23.86707	-22.94301	4.94404	136.16081	-27.44660	-109.73657	135.99767	13.84719	127.85710	119.22192	-16.37918	-115.44292	128.88725	-1.36477	127.60767
11	-8.36374	-0.44322	-20.25092	0.10909	5.19308	-74.20007	-2.85037	-2.47066	-20.11061	0.95547	2.20242	-74.25468	-2.85037	-2.47066	-20.11061	0.95548	2.20241	-74.25468	11.48773	0.02843	-28.91944	-8.64438	10.20344	-56.74844	22.07770	-3.04849	-28.86883	-6.22599	7.58370	-57.14003	-5.26175	2.11797	-40.21790	1.57439	1.00046	-30.81067	-1.32213	-3.67922	-15.24690	-22.87624	2.32140	-15.50570	13.42099	14.25333	-23.77095	22.60205	-22.97283	4.71735	135.94667	-27.45428	-109.79479	134.93683	13.71380	126.77132	119.91012	-16.19316	-115.09179	125.68696	-1.75356	126.72758
12	-8.59579	-0.82535	-20.10650	-0.04783	5.39924	-74.07533	-2.92725	-2.89087	-19.92252	0.89725	2.08669	-74.13705	-2.92725	-2.89087	-19.92252	0.89725	2.08669	-74.13705	11.52614	0.02025	-28.93239	-8.63179	10.19915	-56.57452	22.05746	-3.04271	-28.88051	-6.23974	7.58874	-56.96112	-5.24297	2.03849	-40.14193	1.49352	0.98186	-30.77763	-1.32224	-3.61133	-15.03221	-22.89906	2.30579	-15.28131	13.54844	14.16191	-24.02729	21.32802	-22.87302	4.17431	135.50735	-27.62436	-108.84789	133.94881	13.24600	126.43015	121.06926	-15.98220	-113.41376	122.37385	-2.28427	126.64978
13	-9.13492	-0.91738	-20.03776	-0.19027	5.51964	-74.01813	-2.87387	-3.18796	-19.81323	0.82840	1.96198	-74.08463	-2.87386	-3.18796	-19.81323	0.82840	1.96198	-74.08463	11.54691	-0.02461	-28.96492	-8.65587	10.18653	-56.45834	22.04622	-3.00939	-28.91690	-6.22551	7.59555	-56.85186	-5.23054	1.99865	-40.04073	1.45086	0.95354	-30.81549	-1.18131	-3.54465	-14.82549	-22.77971	2.29188	-15.06475	13.62922	14.13612	-24.40421	20.09044	-22.54487	3.28478	135.03934	-27.94052	-107.63552	133.10864	12.38058	127.63487	122.03722	-15.55087	-111.47401	119.26971	-3.23068	128.09503
14	-9.80144	-0.62244	-20.04505	-0.20088	5.63630	-74.08693	-2.64686	-3.21803	-19.80494	0.86168	1.90809	-74.15688	-2.64686	-3.21803	-19.80494	0.86168	1.90809	-74.15688	11.53008	-0.08549	-29.06809	-8.69766	10.17264	-56.40111	22.05123	-2.98881	-29.02471	-6.20201	7.59908	-56.80648	-5.29529	2.05746	-39.91583	1.43614	0.95753	-30.85217	-1.11427	-3.52002	-14.71655	-22.72378	2.27475	-14.95450	13.62049	14.17634	-24.70008	18.84896	-22.08015	2.23615	134.78020	-28.21976	-106.78358	132.31270	11.31773	130.26178	122.28667	-15.02699	-110.24722	116.69000	-4.83509	130.77029
15	-10.00506	-0.26099	-20.08953	-0.06747	5.64697	-74.23598	-2.44513	-3.01293	-19.87319	0.97149	1.96544	-74.30499	-2.44513	-3.01293	-19.87319	0.97150	1.96544	-74.30499	11.50589	-0.13733	-29.17591	-8.72349	10.15755	-56.48118	22.04686	-2.98851	-29.13402	-6.20402	7.60331	-56.89105	-5.37810	2.14980	-39.81711	1.43635	1.01338	-30.82190	-1.20754	-3.55226	-14.68349	-22.81983	2.23262	-14.93569	13.62751	14.21123	-24.79011	17.55146	-21.65775	1.26625	134.75430	-28.31515	-106.36057	131.40903	10.33337	133.15274	121.97730	-14.75291	-109.83460	114.83567	-6.73459	133.48082
16	-9.42580	-0.21311	-20.16101	0.09615	5.41533	-74.35693	-2.48371	-2.75204	-19.98113	1.03071	2.07753	-74.41803	-2.48370	-2.75204	-19.98113	1.03071	2.07753	-74.41803	11.53767	-0.15689	-29.18569	-8.72075	10.13708	-56.71210	21.99492	-2.99468	-29.13954	-6.24098	7.62046	-57.11551	-5.35004	2.15938	-39.78943	1.44227	1.10169	-30.73261	-1.36881	-3.59559	-14.64304	-22.98446	2.17747	-14.91410	13.74083	14.18297	-24.71885	16.21752	-21.35229	0.46592	134.81781	-28.24304	-106.51261	130.36736	9.53083	135.05742	121.54229	-14.75321	-110.17525	113.62209	-8.21894	135.12125
17	-8.58503	-0.49228	-20.26063	0.20653	5.03546	-74.39155	-2.71433	-2.65116	-20.09944	1.01230	2.15157	-74.44207	-2.71433	-2.65116	-20.09944	1.01230	2.15157	-74.44207	11.63975	-0.13313	-29.11776	-8.71508	10.10520	-56.89445	21.90375	-3.00822	-29.06189	-6.28595	7.66400	-57.28996	-5.19681	2.05950	-39.79586	1.43743	1.18669	-30.64269	-1.47029	-3.60093	-14.55726	-23.09424	2.14097	-14.83642	13.89253	14.09219	-24.60378	14.92218	-21.04044	-0.24167	134.87874	-28.10324	-107.53640	129.31451	8.79653	135.57257	121.13425	-14.67331	-111.38680	112.76892	-9.14909	135.36760
18	-8.30055	-0.76433	-20.37188	0.28799	4.75515	-74.35361	-2.88485	-2.76706	-20.20486	1.01433	2.16244	-74.39745	-2.88484	-2.76706	-20.20486	1.01433	2.16244	-74.39745	11.75226	-0.09224	-29.06967	-8.74525	10.05901	-56.82732	21.82790	-3.03557	-29.00265	-6.31161	7.73432	-57.22517	-5.05935	1.95368	-39.74028	1.40874	1.23945	-30.58630	-1.45925	-3.58000	-14.45508	-23.09341	2.12283	-14.73384	13.94524	13.97890	-24.54879	13.70258	-20.54321	-0.96078	134.92719	-27.99840	-109.12440	128.38084	7.98107	135.23830	120.77561	-14.24928	-113.06174	112.08501	-10.00315	134.70753
19	-8.75891	-0.76359	-20.45823	0.40476	4.72681	-74.27588	-2.83694	-2.96239	-20.26550	1.12668	2.16331	-74.31927	-2.83694	-2.96240	-20.26550	1.12668	2.16330	-74.31927	11.81614	-0.08035	-29.06465	-8.82036	10.00828	-56.56617	21.79834	-3.06448	-28.98980	-6.31855	7.81066	-56.97777	-5.06354	1.95343	-39.59154	1.36670	1.24703	-30.54008	-1.35953	-3.56406	-14.38596	-23.00059	2.11221	-14.66378	13.86087	13.89386	-24.60987	12.52070	-19.84149	-1.70736	134.94510	-28.00332	-110.47677	127.52092	7.05764	134.70476	120.62941	-13.55821	-114.31978	111.43787	-10.99196	133.79913
20	-9.43344	-0.54869	-20.46243	0.56453	4.92584	-74.19238	-2.63468	-3.07294	-20.24729	1.34025	2.18648	-74.24051	-2.63468	-3.07294	-20.24729	1.34025	2.18648	-74.24051	11.83324	-0.11304	-29.05882	-8.90485	9.98002	-56.33839	21.78874	-3.07597	-28.98050	-6.32179	7.85748	-56.76554	-5.19965	2.07039	-39.44066	1.33627	1.21880	-30.45387	-1.23065	-3.53761	-14.37948	-22.87270	2.13441	-14.64801	13.71849	13.86817	-24.71947	11.32893	-19.09219	-2.40825	134.95256	-28.07860	-111.23735	126.53852	6.11687	134.04883	120.66435	-12.85058	-114.88461	110.63638	-11.80784	132.82394
21	-9.76632	-0.32181	-20.36626	0.69160	5.22023	-74.14133	-2.43108	-3.03199	-20.15126	1.55248	2.19015	-74.19699	-2.43108	-3.03199	-20.15126	1.55248	2.19015	-74.19699	11.83936	-0.16716	-29.06298	-8.94759	9.99601	-56.27157	21.76065	-3.07033	-28.98350	-6.33373	7.85160	-56.70424	-5.37880	2.24787	-39.39048	1.32912	1.18024	-30.30592	-1.11113	-3.46951	-14.41216	-22.75098	2.20974	-14.65322	13.61728	13.88955	-24.69237	10.15735	-18.46820	-2.96812	135.07076	-28.06079	-111.68293	125.31093	5.27965	133.06573	120.40238	-12.40631	-115.36115	109.51244	-12.27239	131.61607
22	-9.58795	-0.21169	-20.21043	0.70624	5.43033	-74.13295	-2.34760	-2.86597	-20.01569	1.63854	2.15026	-74.19460	-2.34760	-2.86597	-20.01569	1.63854	2.15026	-74.19460	11.85270	-0.22193	-29.13480	-8.92496	10.03890	-56.31616	21.70619	-3.05997	-29.05475	-6.36702	7.81375	-56.73808	-5.49198	2.40491	-39.43439	1.33269	1.15052	-30.14015	-0.99153	-3.37872	-14.42783	-22.63120	2.29990	-14.63426	13.59577	13.92176	-24.43247	9.10295	-18.02884	-3.35611	135.38490	-27.85154	-112.14743	123.93135	4.60651	131.83611	119.44882	-12.36412	-116.32932	108.09080	-12.63947	130.18059
23	-9.05224	-0.20882	-20.03194	0.59327	5.44587	-74.12901	-2.41036	-2.62183	-19.86767	1.53894	2.11949	-74.19143	-2.41036	-2.62183	-19.86767	1.53894	2.11948	-74.19143	11.86247	-0.28663	-29.26813	-8.85600	10.06627	-56.37598	21.64318	-3.04342	-29.18888	-6.43036	7.78768	-56.77349	-5.46643	2.47356	-39.48762	1.32428	1.13245	-30.04392	-0.87738	-3.33001	-14.42684	-22.51787	2.34481	-14.61536	13.62374	13.94735	-24.06491	8.19399	-17.70113	-3.66253	135.80127	-27.55101	-112.61521	122.57582	4.03027	130.66846	118.02608	-12.53996	-117.60538	106.66199	-13.17586	128.75745
24	-8.62721	-0.15581	-19.85143	0.35802	5.41903	-74.08644	-2.46970	-2.37237	-19.71544	1.30012	2.11456	-74.14835	-2.46970	-2.37237	-19.71544	1.30012	2.11456	-74.14835	11.85074	-0.37623	-29.43963	-8.77600	10.06660	-56.34951	21.59231	-3.01081	-29.36456	-6.51021	7.78391	-56.71790	-5.37195	2.46998	-39.49268	1.29354	1.12400	-30.05958	-0.84086	-3.38942	-14.46933	-22.47637	2.30523	-14.67675	13.66416	13.96869	-23.76801	7.32184	-17.34851	-4.02603	136.13605	-27.31155	-112.78730	121.30924	3.41470	129.99014	116.78232	-12.72051	-118.48113	105.62260	-13.87326	127.80901
25	-8.75793	0.03407	-19.73392	0.00068	5.56798	-74.01221	-2.34501	-2.26061	-19.60917	1.00559	2.06001	-74.07909	-2.34501	-2.26061	-19.60917	1.00559	2.06001	-74.07909	11.82453	-0.47537	-29.67848	-8.70668	10.06373	-56.14878	21.55429	-2.96302	-29.61123	-6.57479	7.78310	-56.49261	-5.34636	2.45780	-39.45967	1.25219	1.12248	-30.13070	-0.92935	-3.58511	-14.56034	-22.55322	2.15681	-14.83345	13.70596	13.98263	-23.57664	6.38153	-16.89587	-4.47424	136.28540	-27.15935	-112.48432	120.11588	2.72309	130.13469	116.28821	-12.94144	-118.49632	105.04854	-14.60654	127.75066
26	-9.22961	0.16947	-19.76339	-0.38974	5.73203	-73.95611	-2.11015	-2.38192	-19.62573	0.70341	1.92931	-74.02918	-2.11015	-2.38192	-19.62573	0.70341	1.92931	-74.02918	11.82074	-0.54853	-29.94918	-8.65688	10.06619	-55.82467	21.50583	-2.90796	-29.89047	-6.60668	7.78786	-56.15351	-5.37341	2.43570	-39.43119	1.22505	1.11795	-30.17952	-1.06555	-3.85837	-14.61339	-22.68064	1.92227	-14.98343	13.72562	13.97934	-23.43007	5.40781	-16.40257	-4.89977	136.27826	-27.03790	-111.88708	119.00864	2.06708	130.44530	116.71690	-13.20711	-117.77745	104.49779	-15.25054	127.91555
