Unnamed: 0_level_0,FullBody_CoG_vel,FullBody_CoG_vel,FullBody_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2601,0.0675,0.01172,-0.0487,0.35495,-0.20373,0.50657,-0.02922,-0.1801,0.30918,0.30565,0.18609,0.314,0.18039,-0.01783,0.22958,0.2128,0.20424,0.13781,0.1908,-0.05398,0.03139,0.1169,-0.28277,-0.08919,0.12487,-0.2935,-0.06875,0.03221,-0.07004,-0.08191,0.00898,0.05838,-0.0945,0.07192,0.13162,-0.04779,0.07316,0.09734,-0.10415,0.04266,0.13004,-0.01786,0.10692,0.12036,-0.05512,-0.02156,0.01394,-0.03014,-0.00684,0.02039,-0.01458,-0.01265,0.01186,-0.03345,-0.00724,0.01826,-0.01419
2602,0.07158,0.00802,-0.0341,0.37266,-0.27394,0.59652,-0.06628,-0.18632,0.3494,0.33913,0.17798,0.36834,0.17292,-0.00878,0.26913,0.23842,0.213,0.15988,0.19914,-0.04653,0.05815,0.12388,-0.29787,-0.08916,0.12607,-0.30604,-0.06856,0.04112,-0.09829,-0.07778,0.00861,0.05153,-0.08604,0.08365,0.17462,-0.01392,0.06406,0.08431,-0.09958,0.05108,0.20531,0.04225,0.09525,0.10668,-0.0538,-0.04066,0.03091,0.0129,-0.00929,0.01461,-0.01698,-0.03068,0.0284,0.00613,-0.00984,0.01173,-0.01681
2603,0.07608,0.00503,-0.01573,0.37425,-0.35325,0.67329,-0.09214,-0.20144,0.39039,0.36085,0.15381,0.41681,0.16438,-0.00525,0.30485,0.25822,0.21063,0.18054,0.2027,-0.04694,0.08803,0.13293,-0.31456,-0.087,0.12871,-0.32027,-0.06515,0.04837,-0.12283,-0.07162,0.00842,0.04421,-0.07322,0.0995,0.22318,0.02767,0.05538,0.06844,-0.09023,0.07228,0.2911,0.1164,0.08511,0.08812,-0.05004,-0.05643,0.04865,0.06475,-0.00794,0.01005,-0.0193,-0.04647,0.04586,0.05334,-0.00852,0.00704,-0.01955
2604,0.07987,0.00281,0.00542,0.35567,-0.43677,0.73641,-0.1081,-0.22285,0.42704,0.36627,0.1171,0.45884,0.15808,-0.00697,0.33389,0.26859,0.19591,0.20088,0.20461,-0.05516,0.11492,0.14267,-0.33226,-0.08476,0.1333,-0.33685,-0.05958,0.05264,-0.14373,-0.06397,0.0054,0.03624,-0.05766,0.11816,0.27689,0.07618,0.04587,0.0495,-0.07786,0.10716,0.38947,0.20549,0.07598,0.06585,-0.04481,-0.06628,0.06946,0.12495,-0.0041,0.00665,-0.02018,-0.05744,0.06646,0.10702,-0.00468,0.00371,-0.02036
2605,0.08245,0.00237,0.0281,0.32103,-0.51655,0.78941,-0.12003,-0.24351,0.454,0.35761,0.07639,0.4976,0.15617,-0.01152,0.3563,0.27123,0.17274,0.22329,0.20832,-0.06761,0.1353,0.15068,-0.34962,-0.08411,0.139,-0.35495,-0.05429,0.05453,-0.16116,-0.05567,-0.00203,0.02819,-0.04167,0.13782,0.33601,0.13103,0.034,0.02898,-0.06561,0.15281,0.50255,0.31017,0.06602,0.04212,-0.04003,-0.06768,0.09569,0.19439,-3e-05,0.00363,-0.01905,-0.06094,0.09233,0.16749,-0.00059,0.00071,-0.01811
2606,0.08428,0.00518,0.05146,0.27895,-0.5845,0.83852,-0.13233,-0.25485,0.4678,0.34274,0.04089,0.53812,0.15941,-0.0153,0.37409,0.27244,0.14806,0.2502,0.21679,-0.07946,0.14944,0.15574,-0.36495,-0.08514,0.1444,-0.3719,-0.0518,0.05602,-0.17516,-0.04726,-0.01333,0.02135,-0.02719,0.15729,0.40034,0.19156,0.01901,0.01016,-0.05614,0.2049,0.63003,0.43054,0.05342,0.01965,-0.03713,-0.05912,0.12798,0.27598,0.00241,0.00016,-0.01612,-0.0551,0.12376,0.23776,0.00188,-0.00276,-0.01305
2607,0.08664,0.01204,0.07533,0.23762,-0.63584,0.88957,-0.14412,-0.25137,0.46832,0.33097,0.01658,0.58398,0.16746,-0.01526,0.38935,0.27924,0.1278,0.28191,0.23186,-0.08651,0.15976,0.15889,-0.37668,-0.08659,0.14845,-0.38421,-0.05335,0.05937,-0.18618,-0.0389,-0.02658,0.01677,-0.01497,0.17707,0.46802,0.2571,0.00137,-0.00357,-0.05008,0.26059,0.76692,0.56628,0.03784,0.00124,-0.03604,-0.04224,0.16376,0.37459,0.00243,-0.00382,-0.01217,-0.04076,0.15762,0.32359,0.00195,-0.00662,-0.0067
2608,0.09075,0.02209,0.09984,0.20208,-0.67168,0.94403,-0.15136,-0.23592,0.45959,0.32746,0.00429,0.6349,0.17897,-0.01076,0.40242,0.2946,0.11368,0.31566,0.25338,-0.08604,0.16791,0.16223,-0.38382,-0.0872,0.15098,-0.38943,-0.05858,0.0657,-0.19568,-0.03098,-0.03963,0.01465,-0.0046,0.19896,0.53505,0.32726,-0.01742,-0.01009,-0.04639,0.31921,0.90284,0.71681,0.02076,-0.01058,-0.03557,-0.0226,0.1966,0.49599,9e-05,-0.00749,-0.00863,-0.0224,0.18695,0.43221,-0.00034,-0.01004,-0.00153
2609,0.09669,0.03306,0.12466,0.17398,-0.70014,0.99661,-0.1504,-0.22107,0.44894,0.32971,-0.00054,0.68682,0.19097,-0.0039,0.41088,0.31451,0.10288,0.34677,0.27826,-0.07693,0.17278,0.16654,-0.38617,-0.08708,0.15258,-0.3876,-0.06653,0.07415,-0.20592,-0.02477,-0.05134,0.01502,0.00499,0.22404,0.59625,0.40174,-0.03529,-0.00866,-0.04383,0.38004,1.02379,0.88062,0.00538,-0.01412,-0.03464,-0.008,0.21749,0.6448,-0.00393,-0.00985,-0.00741,-0.0071,0.20254,0.56983,-0.00432,-0.01205,-0.00027
