Unnamed: 0_level_0,FullBody_CoG_vel,FullBody_CoG_vel,FullBody_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
521,0.02398,-0.23883,0.00875,-0.21231,-0.26056,-0.12237,-0.05354,-0.2635,-0.11859,-0.08764,-0.46368,-0.11815,-0.00433,-0.36398,0.00219,-0.01133,-0.50304,-0.07816,-0.00206,-0.36008,0.07353,-0.0578,-0.26274,0.02081,-0.12821,-0.23047,-0.00165,0.04637,-0.28436,0.01197,0.08066,-0.21411,0.01132,0.07487,-0.18113,0.0064,0.0163,-0.21964,0.03336,0.05154,-0.07059,0.02825,-0.0612,-0.15629,0.00737,0.00241,-0.00811,0.02097,-0.01114,-0.03077,-0.01792,4e-05,-0.00748,0.01913,-0.01115,-0.03073,-0.01828
522,0.02807,-0.24011,0.00944,-0.20487,-0.26538,-0.12217,-0.04547,-0.2912,-0.10151,-0.09584,-0.45467,-0.11572,-0.00737,-0.37727,0.0043,-0.00878,-0.49585,-0.08008,0.00076,-0.36088,0.0662,-0.05268,-0.27348,0.01702,-0.12787,-0.24165,0.0017,0.05422,-0.28465,0.01281,0.07992,-0.21504,0.01123,0.08071,-0.17852,0.00418,0.01761,-0.22484,0.03653,0.05535,-0.0663,0.0277,-0.05437,-0.15669,0.01099,0.00349,-0.00885,0.01919,-0.00651,-0.03112,-0.01654,0.00086,-0.00818,0.01667,-0.00651,-0.03096,-0.01711
523,0.0292,-0.243,0.00944,-0.19614,-0.27248,-0.12025,-0.03027,-0.31804,-0.08787,-0.10171,-0.44413,-0.11049,-0.00264,-0.39334,0.00574,-0.00789,-0.4833,-0.08039,0.0058,-0.36824,0.05922,-0.05165,-0.28561,0.0133,-0.12372,-0.25769,0.00772,0.05462,-0.28694,0.0127,0.07735,-0.22112,0.009,0.08404,-0.17582,0.00175,0.01631,-0.23233,0.03718,0.05781,-0.05852,0.02851,-0.05006,-0.15447,0.01206,0.00679,-0.00745,0.01988,6e-05,-0.02884,-0.01464,0.00405,-0.00677,0.01715,2e-05,-0.02914,-0.0144
524,0.02678,-0.24732,0.00852,-0.18799,-0.27881,-0.11952,-0.0122,-0.34125,-0.07921,-0.10489,-0.43715,-0.10223,0.01029,-0.40918,0.00556,-0.00984,-0.47036,-0.07814,0.01317,-0.37853,0.05084,-0.05513,-0.29928,0.01164,-0.11641,-0.27785,0.01586,0.04722,-0.29145,0.01133,0.07272,-0.23021,0.00473,0.08411,-0.17355,-0.00037,0.01148,-0.24022,0.03456,0.05915,-0.04898,0.03075,-0.05068,-0.15266,0.00989,0.01169,-0.00456,0.02302,0.00635,-0.02437,-0.01255,0.00911,-0.00391,0.02049,0.00619,-0.0257,-0.011
525,0.02162,-0.25173,0.00676,-0.1854,-0.28301,-0.12037,0.00584,-0.3578,-0.07442,-0.10713,-0.43614,-0.09211,0.02791,-0.41964,0.0024,-0.01589,-0.46048,-0.07454,0.0215,-0.38599,0.03858,-0.06171,-0.31364,0.01297,-0.1071,-0.29975,0.02487,0.03536,-0.29667,0.00873,0.06583,-0.23873,-0.00036,0.08033,-0.17221,-0.00195,0.00402,-0.24554,0.02974,0.05862,-0.04026,0.03329,-0.05458,-0.15227,0.00581,0.0172,-0.00011,0.02744,0.01137,-0.01929,-0.01029,0.01501,0.00043,0.0254,0.01105,-0.02182,-0.00768
526,0.01578,-0.25488,0.0048,-0.19217,-0.28551,-0.12027,0.02396,-0.36561,-0.07119,-0.10938,-0.43987,-0.08178,0.0451,-0.42068,-0.00458,-0.02586,-0.45525,-0.07082,0.02852,-0.38714,0.02201,-0.06791,-0.32777,0.01702,-0.09638,-0.32084,0.03325,0.0245,-0.30095,0.0056,0.05662,-0.24391,-0.00446,0.07325,-0.17187,-0.00276,-0.00417,-0.24666,0.02487,0.05615,-0.03403,0.03518,-0.05762,-0.15226,0.00216,0.02189,0.00664,0.03181,0.01502,-0.01544,-0.00806,0.02022,0.00705,0.03037,0.01458,-0.01875,-0.0052
527,0.0116,-0.25617,0.0035,-0.20607,-0.28752,-0.11559,0.04271,-0.36395,-0.06881,-0.11012,-0.44478,-0.07196,0.05839,-0.4123,-0.01428,-0.03749,-0.45484,-0.06603,0.03238,-0.38309,0.00401,-0.06989,-0.34106,0.02261,-0.08417,-0.33927,0.0396,0.01925,-0.30356,0.003,0.04606,-0.24462,-0.00627,0.06481,-0.17198,-0.0026,-0.01093,-0.24385,0.02172,0.05309,-0.03032,0.03633,-0.05645,-0.151,0.00055,0.02428,0.01548,0.03493,0.01752,-0.01393,-0.0066,0.02316,0.01575,0.03396,0.01706,-0.01717,-0.00435
528,0.01054,-0.25567,0.0034,-0.21748,-0.28945,-0.10443,0.06116,-0.35475,-0.06723,-0.10639,-0.44678,-0.06183,0.06738,-0.39867,-0.02335,-0.04704,-0.45802,-0.05724,0.03273,-0.37836,-0.01005,-0.06613,-0.35284,0.02821,-0.07098,-0.35395,0.04307,0.02077,-0.30478,0.00175,0.0364,-0.24108,-0.00592,0.05747,-0.1713,-0.00155,-0.01452,-0.23821,0.02062,0.05078,-0.02822,0.03711,-0.05088,-0.14749,0.001,0.02385,0.02384,0.03606,0.01902,-0.01473,-0.00657,0.02317,0.024,0.03513,0.01869,-0.017,-0.00518
529,0.01239,-0.25379,0.00443,-0.21485,-0.2898,-0.08789,0.07716,-0.34308,-0.06478,-0.09617,-0.4425,-0.04975,0.07357,-0.38557,-0.02754,-0.05085,-0.46159,-0.04182,0.03066,-0.37731,-0.01534,-0.05837,-0.36226,0.03247,-0.05866,-0.36427,0.04365,0.02639,-0.30562,0.00197,0.03034,-0.23419,-0.00467,0.05303,-0.16831,-8e-05,-0.01415,-0.23077,0.02068,0.04893,-0.02698,0.03758,-0.04335,-0.14156,0.00236,0.02153,0.02771,0.03516,0.01927,-0.01668,-0.00791,0.02105,0.02779,0.03378,0.01917,-0.01739,-0.00694
