Unnamed: 0_level_0,L_TO_ANGLE,L_TO_ANGLE,L_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,L_FT_ANGLE,L_FT_ANGLE,L_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,L_SK_ANGLE,L_SK_ANGLE,L_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,L_TH_ANGLE,L_TH_ANGLE,L_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,L_AR_ANGLE,L_AR_ANGLE,L_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,L_FA_ANGLE,L_FA_ANGLE,L_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1173,-21.57295,-12.9056,2.43674,73.6458,-36.06771,5.95478,-26.40063,-13.06126,1.35149,10.50411,-23.94976,-28.3937,-26.40063,-13.06126,1.35149,10.5041,-23.94976,-28.3937,-13.56674,-5.56876,3.59798,62.98616,-34.8686,7.35156,6.96679,1.44246,3.28215,128.94026,-4.71033,28.14233,26.30052,-34.49168,7.30109,-1.13509,-9.82411,-35.66214,9.61251,-8.79362,-24.59561,-9.67949,0.4023,-26.02508,61.64995,13.72387,-96.42575,-66.89489,9.21486,-104.87668,-102.70086,-69.79327,20.07885,-68.79436,3.69371,57.78987,-9.96843,-50.03899,95.75726,-74.52584,15.6517,59.34395
1174,-21.49937,-12.07329,2.24516,45.82056,-35.52587,-12.61743,-26.28322,-12.21558,1.23819,9.88832,-22.62196,-30.639,-26.28322,-12.21558,1.23819,9.88832,-22.62196,-30.639,-13.40975,-5.52412,4.01084,59.60074,-34.28226,5.17286,7.08763,1.60724,3.65985,128.16972,-4.76782,25.67744,24.69907,-34.38631,6.00389,-1.44088,-9.53623,-34.94244,9.87805,-8.89676,-24.60976,-9.41148,0.30956,-26.07235,60.56633,14.14636,-96.23285,-66.92072,10.13038,-109.11671,-104.74962,-69.28894,16.211,-69.45965,3.82465,55.03474,-14.99619,-50.99055,90.03499,-72.44121,15.25009,56.15434
1175,-21.28321,-11.2911,2.267,11.80012,-20.02881,-32.40013,-26.12031,-11.4394,1.31325,12.28437,-20.31635,-32.23313,-26.12031,-11.4394,1.31324,12.28437,-20.31635,-32.23313,-13.29137,-5.4758,4.06919,56.20958,-33.79447,3.48524,7.21134,1.58566,3.73082,127.21474,-4.9312,24.35273,23.13645,-34.40235,4.51384,-1.76558,-9.24913,-34.81141,10.28089,-9.02366,-24.43946,-9.03562,0.13419,-25.95553,59.49763,14.68811,-96.06361,-67.42366,9.83812,-106.02768,-106.34716,-69.19353,14.18269,-69.34008,4.69577,52.11716,-19.48973,-51.30137,86.05727,-72.29748,12.25552,52.92366
1176,-20.87449,-10.80238,2.55231,-8.86158,-1.65481,-37.95241,-25.97547,-10.98355,1.58773,14.11244,-18.32229,-33.87189,-25.97548,-10.98355,1.58773,14.11244,-18.32229,-33.87189,-13.18801,-5.38192,3.66565,52.73666,-33.22065,2.14138,7.2799,1.38313,3.37864,126.06724,-5.2548,24.18769,21.71239,-34.28451,2.88984,-2.08772,-9.03074,-35.13473,10.63464,-8.99065,-24.26739,-8.70917,0.10909,-25.78423,58.30513,15.13584,-95.89417,-67.94534,8.78542,-99.90125,-107.87428,-69.35662,13.99747,-68.76458,5.8589,50.12627,-23.14865,-51.36748,84.37698,-73.8925,8.02688,50.76449
1177,-20.60768,-10.69592,2.96731,-17.06971,6.13212,-38.49255,-25.83487,-10.91818,1.98654,12.6865,-16.89243,-35.58008,-25.83487,-10.91818,1.98654,12.68649,-16.89242,-35.58008,-13.06407,-5.20835,2.96869,49.03891,-32.49469,0.80384,7.326,1.06892,2.75635,124.78029,-5.65319,24.26417,20.33801,-33.86203,1.27134,-2.39863,-8.88387,-35.56635,10.84265,-8.73766,-24.17886,-8.51543,0.3188,-25.61788,56.97523,15.59349,-95.52595,-68.06696,7.92264,-94.70694,-109.90999,-69.68194,14.74483,-68.21574,6.5312,49.66982,-25.75945,-51.0955,84.67649,-75.89854,3.77636,50.12818
1178,-20.64507,-10.78825,3.30969,-18.12963,6.27936,-39.26452,-25.64587,-11.03167,2.36262,8.96306,-15.46039,-37.01478,-25.64588,-11.03167,2.36262,8.96306,-15.46039,-37.01478,-12.90188,-4.95338,2.20425,45.04264,-31.60506,-0.75232,7.41216,0.72469,2.0733,123.36751,-6.05123,23.65844,19.01143,-33.23967,-0.09024,-2.71875,-8.72775,-35.88656,10.93873,-8.38881,-24.13252,-8.42756,0.63273,-25.45899,55.56979,16.43514,-94.6362,-67.86556,7.54093,-89.52248,-113.13766,-70.35081,14.62572,-67.75863,6.47228,49.98001,-27.88829,-50.01969,85.45264,-77.27061,0.25638,50.19454
1179,-20.81175,-10.76511,3.44499,-17.65573,5.17962,-39.7059,-25.3714,-11.00102,2.58366,5.28906,-13.58094,-37.97942,-25.3714,-11.00102,2.58366,5.28905,-13.58093,-37.97942,-12.70974,-4.64734,1.40936,40.84219,-30.51558,-2.4424,7.55126,0.38972,1.35383,121.75118,-6.48165,22.42871,17.92513,-32.71037,-0.9573,-3.05399,-8.50292,-36.06583,10.9728,-8.06696,-24.09165,-8.40132,0.92295,-25.31406,54.10873,17.84629,-93.09946,-67.44555,7.22634,-83.53341,-117.95982,-71.5516,11.94003,-67.21445,5.94959,49.85526,-30.80898,-48.22817,84.84853,-77.81083,-1.50782,49.87611
1180,-20.96985,-10.52652,3.32666,-18.36954,5.93256,-39.51407,-24.99085,-10.73066,2.58472,2.52826,-11.23802,-38.52495,-24.99085,-10.73066,2.58472,2.52825,-11.23802,-38.52495,-12.51403,-4.33801,0.40326,36.56256,-29.20732,-4.09259,7.68609,0.0519,0.41007,119.87788,-7.05046,21.45882,17.19065,-32.50278,-1.35831,-3.35032,-8.24354,-36.16997,10.87577,-7.74411,-24.14671,-8.49182,1.24561,-25.25842,52.47728,19.43664,-91.25905,-66.75001,6.72618,-80.01346,-124.08214,-73.0795,7.00517,-66.46984,5.14459,48.96521,-34.50956,-46.55025,83.21628,-77.49154,-0.81433,48.96367
1181,-20.99522,-10.23101,3.01771,-20.3078,8.05744,-38.87908,-24.57085,-10.39681,2.37733,0.28588,-8.75005,-38.75189,-24.57086,-10.39681,2.37733,0.28587,-8.75004,-38.75189,-12.31837,-4.07269,-0.97251,32.277,-27.72002,-5.73963,7.72468,-0.32835,-0.91169,117.82693,-7.87228,21.25405,16.66832,-32.5882,-1.62621,-3.55485,-7.99283,-36.29107,10.48927,-7.33435,-24.4441,-8.8356,1.72989,-25.40089,50.5148,20.53915,-89.64596,-65.77521,6.22093,-82.58556,-130.63338,-74.50506,1.92527,-65.602,3.96413,47.76931,-37.50788,-46.16109,82.74708,-76.25526,1.57103,47.87515
