Unnamed: 0_level_0,L_TO_ANGLE,L_TO_ANGLE,L_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,L_FT_ANGLE,L_FT_ANGLE,L_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,L_SK_ANGLE,L_SK_ANGLE,L_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,L_TH_ANGLE,L_TH_ANGLE,L_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,L_AR_ANGLE,L_AR_ANGLE,L_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,L_FA_ANGLE,L_FA_ANGLE,L_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
909,-15.35957,-10.97905,1.97897,22.52723,6.21518,-16.38914,-19.21274,-11.0854,1.24135,51.13958,-2.63792,-17.30395,-19.21275,-11.0854,1.24135,51.13958,-2.63792,-17.30395,-17.74157,-4.6867,-1.50303,82.9995,-23.84778,10.28828,8.41105,-0.59444,-1.37666,132.19194,-2.61024,18.83102,30.90616,-32.44112,7.87785,4.2157,-7.38559,-35.11355,9.28935,-4.65532,-23.8454,-10.17146,4.05931,-23.9479,74.96772,12.11809,-93.54706,-64.7466,4.70317,-74.38607,-96.75863,-68.92401,33.44121,-64.7366,4.8377,51.69012,-38.59997,-58.37516,83.58576,-75.55167,13.67986,53.50241
910,-14.84985,-10.70457,1.90172,2.67106,8.28239,-19.1061,-18.99073,-10.81221,1.12842,45.04704,-7.31638,-19.48404,-18.99073,-10.81221,1.12842,45.04703,-7.31638,-19.48404,-17.63407,-4.81348,-0.96827,80.35112,-23.96878,10.58699,8.20238,-0.62128,-0.77183,131.71492,-2.75059,20.48399,30.00171,-32.41339,7.68109,3.99954,-7.20294,-34.88496,9.11046,-4.48806,-24.00062,-10.33142,4.26854,-24.03833,74.58541,11.40711,-93.35303,-64.92322,6.74395,-78.78664,-97.9203,-68.005,33.79829,-64.82878,6.1561,49.81186,-45.64491,-52.79031,77.56036,-75.19978,15.66,51.90165
911,-14.74281,-10.37953,1.75971,-4.44964,8.68619,-21.62403,-18.62039,-10.47335,1.05771,42.74253,-10.77902,-20.69658,-18.62039,-10.47335,1.05771,42.74252,-10.77902,-20.69659,-17.46412,-4.93749,-0.10545,77.99496,-24.01405,10.38537,8.00702,-0.55087,0.14519,130.77342,-3.00277,21.15576,29.26368,-32.75264,7.64859,3.619,-7.00538,-34.81895,8.95743,-4.48477,-24.19843,-10.45505,4.33724,-24.22374,74.18749,10.88484,-93.15442,-64.87421,8.68027,-85.72001,-99.07939,-67.11539,32.05016,-64.92138,7.00267,49.0233,-51.30055,-47.42698,71.25331,-74.76334,17.82765,51.4301
912,-15.12051,-10.37167,1.58806,4.62487,3.32473,-24.76405,-18.12431,-10.43959,1.04541,40.18921,-12.48926,-21.80039,-18.12431,-10.43959,1.04541,40.1892,-12.48926,-21.8004,-17.30385,-5.04263,0.86447,75.97846,-24.35957,9.85523,7.78988,-0.42167,1.14894,129.66585,-3.1334,20.88349,28.75849,-33.05701,7.6979,3.16873,-6.79965,-35.19094,8.84657,-4.64099,-24.29716,-10.54723,4.22259,-24.36887,73.52406,10.27185,-92.97165,-64.55134,10.19296,-92.6568,-100.52786,-65.86893,28.47606,-64.95624,7.64336,50.59849,-55.35987,-43.91254,65.2652,-74.39825,19.6212,53.32705
913,-15.74718,-10.87297,1.44999,29.94001,-10.45128,-24.79202,-17.62315,-10.9139,1.09544,35.32528,-12.829,-23.70446,-17.62315,-10.9139,1.09544,35.32528,-12.829,-23.70447,-17.15954,-5.12741,1.43578,74.26611,-24.97126,9.35384,7.55129,-0.36698,1.74626,128.57036,-3.1026,20.29894,28.34952,-32.95651,7.6334,2.77662,-6.50157,-36.18153,8.89849,-4.94691,-24.32647,-10.48365,3.94371,-24.4983,72.42925,9.4729,-92.74597,-64.23482,10.77605,-93.76896,-102.43875,-64.26159,24.54084,-64.78484,8.55187,53.87384,-58.68262,-42.8006,60.09788,-74.29868,20.35364,56.83986
914,-16.27682,-11.70906,1.37006,58.82561,-23.80417,-17.16927,-17.22085,-11.72962,1.1783,29.82966,-12.52483,-26.43135,-17.22086,-11.72962,1.1783,29.82965,-12.52483,-26.43135,-16.97582,-5.19814,1.25481,72.74021,-25.55729,8.9847,7.28225,-0.47019,1.58756,127.49142,-3.08706,19.87357,27.94145,-32.50444,7.4009,2.53226,-6.05132,-37.69904,9.15101,-5.37155,-24.42928,-10.20628,3.57706,-24.73625,70.9732,8.6148,-92.40141,-64.11351,10.35494,-87.26132,-104.80757,-62.53263,21.71076,-64.59997,9.80091,56.1022,-61.36518,-43.27623,56.7006,-74.20248,19.81384,59.01196
915,-16.57216,-12.34398,1.2909,74.81597,-29.67862,-11.15505,-16.94119,-12.35185,1.21199,26.40604,-11.77992,-29.45518,-16.9412,-12.35185,1.21199,26.40603,-11.77991,-29.45518,-16.72145,-5.25753,0.55516,71.22108,-25.88618,8.423,6.96899,-0.71215,0.91967,126.33476,-3.27585,19.33559,27.46096,-32.00789,6.99109,2.39979,-5.50117,-39.35662,9.47174,-5.82246,-24.67332,-9.83923,3.232,-25.11539,69.3084,7.97866,-91.84363,-63.93594,9.56245,-79.1431,-107.61732,-61.01599,20.02831,-64.49271,10.77784,55.00508,-62.81823,-44.06725,55.48782,-73.72946,18.64781,57.56007
916,-16.78365,-12.3419,1.14119,74.60725,-31.16548,-13.41422,-16.71898,-12.34064,1.15501,25.90397,-10.74345,-32.09357,-16.71898,-12.34064,1.15501,25.90396,-10.74345,-32.09357,-16.41817,-5.27113,-0.02766,69.60322,-25.90178,7.45145,6.65333,-1.0272,0.40692,125.00794,-3.68858,18.33595,26.77108,-31.60493,6.38041,2.23614,-4.96272,-40.7064,9.71128,-6.13961,-24.99153,-9.54444,3.03715,-25.51944,67.49433,7.80321,-90.99943,-63.61121,9.13916,-75.17403,-110.89516,-60.02448,18.60103,-64.09476,10.89211,51.13194,-63.59585,-44.27814,55.45392,-72.95603,17.63423,53.33109
917,-17.10448,-11.84673,0.95051,60.13448,-27.14554,-22.94493,-16.47729,-11.83586,1.07921,27.66105,-10.04452,-33.6745,-16.4773,-11.83586,1.07921,27.66105,-10.04451,-33.6745,-16.09932,-5.18852,-0.25833,67.8631,-25.65652,6.40109,6.41047,-1.36691,0.28474,123.50992,-4.22258,17.34912,25.82743,-31.19052,5.65877,1.96061,-4.51025,-41.50411,9.82638,-6.14484,-25.29325,-9.3817,3.13103,-25.80483,65.52824,8.08065,-89.9661,-63.17554,9.22019,-74.70719,-114.50692,-59.6556,16.8778,-63.34207,10.18687,46.62107,-65.15053,-43.83433,55.13388,-72.32944,16.9514,48.6323
