Unnamed: 0_level_0,FP1,FP1,FP1,FP2,FP2,FP2
ITEM,X,Y,Z,X,Y,Z
1364,16.76387,-46.39597,302.46045,-1.87258,44.78659,619.71149
1365,19.13062,-43.16666,305.71204,-0.56414,47.07128,631.06763
1366,21.45681,-37.29868,299.91449,1.28855,50.60796,646.83661
1367,23.31741,-29.01576,283.24194,3.65679,55.65054,666.87518
1368,24.34809,-19.08806,255.72897,6.38977,62.22564,690.65942
1369,24.27238,-8.71879,219.32764,9.15621,70.14545,717.22473
1370,22.93693,0.70641,177.58144,11.50777,78.9851,745.22052
1371,20.41482,8.04322,134.75822,13.05431,88.14419,773.18488
1372,16.95607,12.57634,94.72805,13.61404,97.03677,799.73779
1373,12.88101,13.96466,60.45893,13.23688,105.16841,823.745
1374,8.58665,12.42912,33.72021,12.05321,112.10915,844.4632
1375,4.60573,8.99888,15.08603,10.21122,117.50179,861.37964
1376,1.53719,5.31593,3.95548,7.97611,121.18555,874.07495
1377,-0.31994,2.53888,-1.36929,5.75587,123.32832,882.42621
1378,-1.19547,0.82618,-2.98017,3.97469,124.27673,886.53644
1379,-1.4317,-0.0266,-2.65816,2.91204,124.34777,886.56177
1380,-1.33585,-0.28428,-1.61803,2.56736,123.72456,882.70416
1381,-1.1102,-0.23303,-0.5561,2.64065,122.44201,875.1568
1382,-0.85995,-0.03566,0.23672,2.65464,120.44229,864.32788
1383,-0.64193,0.16358,0.7213,2.20223,117.61462,851.06403
1384,-0.47341,0.30967,0.95957,1.10074,113.89231,836.56964
1385,-0.38041,0.39457,1.03389,-0.55209,109.42455,822.14923
1386,-0.36505,0.41881,1.01744,-2.4198,104.66374,808.83447
1387,-0.38649,0.41343,0.96011,-4.20595,100.21179,797.20612
1388,-0.41314,0.39257,0.90222,-5.77007,96.55484,787.29022
1389,-0.44544,0.36888,0.85835,-7.09825,93.91742,778.73773
1390,-0.48871,0.35391,0.82902,-8.28577,92.26266,771.14569
1391,-0.5306,0.3536,0.81012,-9.45571,91.29605,764.10895
1392,-0.54697,0.36738,0.79454,-10.75222,90.57555,757.46039
1393,-0.53191,0.38298,0.78508,-12.32239,89.72462,751.48993
1394,-0.5107,0.3971,0.77268,-14.20787,88.53523,746.83563
1395,-0.4933,0.4179,0.75647,-16.20395,86.98557,744.07159
1396,-0.48135,0.44506,0.74123,-17.94859,85.1898,743.44177
1397,-0.47853,0.47472,0.7288,-19.15072,83.30431,744.82843
1398,-0.48035,0.50631,0.7163,-19.69388,81.47097,747.75372
1399,-0.48533,0.53396,0.70446,-19.60398,79.79249,751.53357
1400,-0.49601,0.54395,0.69574,-19.02085,78.32217,755.38123
1401,-0.50652,0.52981,0.67618,-18.16655,77.0376,758.47827
1402,-0.51372,0.49691,0.63278,-17.27648,75.84681,760.08289
1403,-0.51331,0.44858,0.58176,-16.56795,74.60183,759.58209
1404,-0.50243,0.39563,0.5478,-16.22162,73.14572,756.57111
1405,-0.48198,0.35335,0.53728,-16.42129,71.34782,751.0072
1406,-0.45959,0.32565,0.54126,-17.35388,69.12201,743.4198
1407,-0.44184,0.31509,0.54538,-19.11735,66.38035,734.97382
1408,-0.43076,0.31552,0.55276,-21.61888,63.04786,727.13232
