	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d
32	0.07652	0.03161	0.01901	0.11931	0.47734	0.00686
33	0.07635	0.03172	0.01894	0.11902	0.47732	0.00712
34	0.07639	0.03192	0.01864	0.11891	0.47740	0.00715
35	0.07663	0.03204	0.01837	0.11903	0.47759	0.00701
36	0.07685	0.03199	0.01832	0.11926	0.47780	0.00691
37	0.07690	0.03194	0.01846	0.11939	0.47788	0.00699
38	0.07685	0.03198	0.01864	0.11943	0.47782	0.00718
39	0.07680	0.03200	0.01878	0.11939	0.47774	0.00737
40	0.07684	0.03188	0.01895	0.11914	0.47778	0.00753
41	0.07695	0.03168	0.01910	0.11863	0.47795	0.00762
42	0.07705	0.03161	0.01913	0.11814	0.47814	0.00756
43	0.07709	0.03173	0.01901	0.11787	0.47818	0.00741
44	0.07708	0.03183	0.01887	0.11781	0.47802	0.00735
45	0.07710	0.03180	0.01876	0.11800	0.47786	0.00744
46	0.07711	0.03177	0.01871	0.11846	0.47789	0.00748
47	0.07706	0.03184	0.01867	0.11891	0.47811	0.00736
48	0.07696	0.03197	0.01854	0.11899	0.47830	0.00712
49	0.07689	0.03205	0.01831	0.11872	0.47834	0.00695
50	0.07691	0.03202	0.01811	0.11840	0.47826	0.00697
51	0.07693	0.03196	0.01806	0.11831	0.47820	0.00709
52	0.07682	0.03199	0.01813	0.11851	0.47823	0.00717
53	0.07658	0.03213	0.01820	0.11887	0.47832	0.00719
54	0.07636	0.03220	0.01825	0.11918	0.47836	0.00719
55	0.07633	0.03213	0.01830	0.11927	0.47826	0.00718
56	0.07649	0.03204	0.01835	0.11915	0.47810	0.00714
57	0.07664	0.03205	0.01831	0.11914	0.47803	0.00703
58	0.07663	0.03215	0.01816	0.11946	0.47811	0.00690
59	0.07654	0.03224	0.01797	0.11991	0.47823	0.00690
60	0.07655	0.03224	0.01785	0.12019	0.47823	0.00713
61	0.07673	0.03219	0.01782	0.12024	0.47814	0.00745
62	0.07695	0.03217	0.01786	0.12012	0.47810	0.00765
63	0.07704	0.03224	0.01795	0.11987	0.47815	0.00764
64	0.07691	0.03234	0.01811	0.11958	0.47823	0.00752
65	0.07670	0.03239	0.01833	0.11941	0.47828	0.00743
66	0.07658	0.03237	0.01857	0.11948	0.47831	0.00745
67	0.07660	0.03224	0.01872	0.11971	0.47829	0.00751
68	0.07670	0.03204	0.01870	0.11988	0.47824	0.00748
69	0.07683	0.03176	0.01859	0.11994	0.47822	0.00739
70	0.07698	0.03145	0.01849	0.11995	0.47820	0.00740
71	0.07717	0.03118	0.01838	0.11995	0.47816	0.00753
72	0.07730	0.03104	0.01826	0.11989	0.47810	0.00767
73	0.07728	0.03111	0.01815	0.11975	0.47801	0.00777
74	0.07710	0.03139	0.01810	0.11952	0.47788	0.00785
75	0.07694	0.03174	0.01814	0.11930	0.47776	0.00794
76	0.07685	0.03200	0.01825	0.11922	0.47775	0.00799
77	0.07684	0.03209	0.01828	0.11931	0.47793	0.00793
78	0.07684	0.03208	0.01812	0.11949	0.47818	0.00776
79	0.07683	0.03200	0.01788	0.11968	0.47834	0.00760
80	0.07678	0.03184	0.01782	0.11981	0.47830	0.00756
81	0.07670	0.03172	0.01796	0.11989	0.47816	0.00760
82	0.07666	0.03173	0.01806	0.12002	0.47802	0.00763
83	0.07672	0.03180	0.01793	0.12026	0.47791	0.00768
84	0.07683	0.03179	0.01769	0.12046	0.47783	0.00782
85	0.07691	0.03175	0.01761	0.12050	0.47780	0.00804
86	0.07689	0.03182	0.01778	0.12045	0.47786	0.00817
87	0.07675	0.03205	0.01808	0.12041	0.47795	0.00813
88	0.07657	0.03234	0.01831	0.12034	0.47796	0.00793
89	0.07644	0.03255	0.01831	0.12018	0.47789	0.00766
90	0.07645	0.03257	0.01817	0.11997	0.47787	0.00742
91	0.07653	0.03244	0.01806	0.11978	0.47800	0.00727
92	0.07653	0.03235	0.01813	0.11960	0.47823	0.00725
93	0.07640	0.03245	0.01837	0.11943	0.47841	0.00734
94	0.07623	0.03267	0.01869	0.11932	0.47842	0.00752
95	0.07616	0.03286	0.01897	0.11936	0.47829	0.00772
96	0.07623	0.03295	0.01917	0.11958	0.47820	0.00788
97	0.07635	0.03301	0.01930	0.11980	0.47820	0.00799
98	0.07641	0.03310	0.01939	0.11992	0.47821	0.00807
99	0.07642	0.03318	0.01947	0.12004	0.47808	0.00811
100	0.07641	0.03318	0.01954	0.12020	0.47786	0.00809
101	0.07642	0.03310	0.01959	0.12033	0.47771	0.00801
102	0.07647	0.03301	0.01955	0.12030	0.47773	0.00791
103	0.07650	0.03301	0.01942	0.12013	0.47785	0.00788
104	0.07647	0.03314	0.01918	0.11990	0.47797	0.00794
105	0.07638	0.03332	0.01889	0.11968	0.47806	0.00804
106	0.07631	0.03340	0.01865	0.11950	0.47808	0.00805
107	0.07635	0.03337	0.01858	0.11944	0.47801	0.00797
108	0.07649	0.03330	0.01873	0.11946	0.47786	0.00788
109	0.07658	0.03329	0.01900	0.11942	0.47774	0.00785
110	0.07653	0.03336	0.01921	0.11928	0.47776	0.00790
111	0.07632	0.03349	0.01937	0.11901	0.47790	0.00801
112	0.07604	0.03364	0.01953	0.11869	0.47803	0.00815
113	0.07588	0.03376	0.01963	0.11860	0.47807	0.00819
114	0.07588	0.03378	0.01955	0.11885	0.47803	0.00805
115	0.07600	0.03366	0.01935	0.11919	0.47798	0.00778
116	0.07613	0.03353	0.01914	0.11940	0.47800	0.00752
117	0.07618	0.03356	0.01897	0.11958	0.47805	0.00741
118	0.07613	0.03365	0.01883	0.11977	0.47806	0.00752
119	0.07602	0.03366	0.01874	0.11987	0.47802	0.00783
120	0.07589	0.03369	0.01868	0.11981	0.47797	0.00815
121	0.07581	0.03389	0.01864	0.11962	0.47797	0.00827
122	0.07581	0.03417	0.01867	0.11941	0.47803	0.00809
123	0.07584	0.03427	0.01883	0.11924	0.47810	0.00772
124	0.07580	0.03411	0.01902	0.11914	0.47812	0.00736
125	0.07568	0.03384	0.01911	0.11906	0.47809	0.00718
126	0.07556	0.03361	0.01902	0.11900	0.47806	0.00722
127	0.07553	0.03357	0.01881	0.11895	0.47805	0.00738
128	0.07557	0.03372	0.01859	0.11891	0.47807	0.00751
129	0.07562	0.03396	0.01852	0.11893	0.47807	0.00758
130	0.07564	0.03412	0.01865	0.11900	0.47797	0.00764
131	0.07569	0.03408	0.01882	0.11913	0.47783	0.00767
132	0.07575	0.03394	0.01887	0.11924	0.47776	0.00773
133	0.07576	0.03384	0.01883	0.11928	0.47783	0.00781
134	0.07568	0.03388	0.01880	0.11930	0.47793	0.00788
135	0.07553	0.03404	0.01880	0.11931	0.47793	0.00788
136	0.07539	0.03417	0.01883	0.11930	0.47787	0.00787
137	0.07537	0.03417	0.01886	0.11929	0.47783	0.00787
138	0.07543	0.03404	0.01890	0.11921	0.47786	0.00789
139	0.07547	0.03383	0.01897	0.11893	0.47788	0.00794
140	0.07545	0.03362	0.01904	0.11857	0.47791	0.00797
141	0.07545	0.03351	0.01904	0.11857	0.47793	0.00788
142	0.07553	0.03358	0.01898	0.11907	0.47795	0.00770
143	0.07566	0.03374	0.01892	0.11971	0.47790	0.00751
144	0.07578	0.03384	0.01889	0.12002	0.47777	0.00740
145	0.07589	0.03376	0.01892	0.11979	0.47766	0.00740
146	0.07595	0.03353	0.01910	0.11921	0.47771	0.00749
147	0.07592	0.03334	0.01935	0.11872	0.47792	0.00762
148	0.07582	0.03323	0.01956	0.11855	0.47813	0.00774
149	0.07575	0.03310	0.01970	0.11847	0.47820	0.00788
150	0.07577	0.03288	0.01984	0.11822	0.47818	0.00802
151	0.07585	0.03278	0.01998	0.11804	0.47817	0.00804
152	0.07592	0.03294	0.02004	0.11826	0.47814	0.00786
153	0.07601	0.03321	0.02006	0.11878	0.47806	0.00762
154	0.07612	0.03328	0.02011	0.11911	0.47796	0.00749
155	0.07622	0.03316	0.02020	0.11902	0.47789	0.00749
156	0.07627	0.03307	0.02022	0.11879	0.47790	0.00753
157	0.07632	0.03313	0.02011	0.11886	0.47793	0.00762
158	0.07643	0.03325	0.01995	0.11932	0.47795	0.00774
159	0.07654	0.03326	0.01991	0.11977	0.47793	0.00785
160	0.07657	0.03314	0.02005	0.11991	0.47785	0.00788
161	0.07651	0.03293	0.02020	0.11980	0.47776	0.00779
162	0.07651	0.03268	0.02016	0.11968	0.47773	0.00760
163	0.07661	0.03251	0.01996	0.11953	0.47787	0.00737
164	0.07667	0.03257	0.01983	0.11919	0.47813	0.00720
165	0.07659	0.03280	0.01990	0.11872	0.47836	0.00722
166	0.07646	0.03300	0.02008	0.11843	0.47842	0.00747
167	0.07640	0.03309	0.02022	0.11855	0.47831	0.00785
168	0.07645	0.03310	0.02026	0.11904	0.47809	0.00811
169	0.07658	0.03298	0.02017	0.11957	0.47787	0.00811
170	0.07678	0.03268	0.02000	0.11982	0.47773	0.00790
171	0.07701	0.03231	0.01979	0.11984	0.47768	0.00762
172	0.07724	0.03203	0.01956	0.11989	0.47769	0.00732
173	0.07741	0.03195	0.01939	0.12005	0.47770	0.00702
174	0.07751	0.03200	0.01933	0.12019	0.47766	0.00675
175	0.07759	0.03197	0.01934	0.12018	0.47758	0.00654
176	0.07770	0.03170	0.01932	0.12005	0.47752	0.00649
177	0.07784	0.03126	0.01929	0.11998	0.47746	0.00662
178	0.07799	0.03091	0.01929	0.12000	0.47744	0.00688
179	0.07813	0.03076	0.01932	0.11997	0.47750	0.00723
180	0.07827	0.03071	0.01936	0.11973	0.47763	0.00762
181	0.07849	0.03056	0.01934	0.11933	0.47777	0.00798
182	0.07880	0.03028	0.01924	0.11895	0.47789	0.00818
183	0.07912	0.02993	0.01912	0.11878	0.47797	0.00824
184	0.07936	0.02954	0.01910	0.11877	0.47800	0.00822
185	0.07954	0.02905	0.01918	0.11873	0.47796	0.00810
186	0.07975	0.02842	0.01931	0.11858	0.47791	0.00790
187	0.08007	0.02769	0.01949	0.11848	0.47790	0.00773
188	0.08050	0.02704	0.01975	0.11860	0.47791	0.00772
189	0.08102	0.02659	0.01999	0.11888	0.47797	0.00790
190	0.08157	0.02633	0.02010	0.11907	0.47805	0.00818
191	0.08207	0.02620	0.02001	0.11905	0.47813	0.00840
192	0.08242	0.02610	0.01981	0.11888	0.47822	0.00848
193	0.08256	0.02592	0.01966	0.11867	0.47841	0.00837
194	0.08259	0.02560	0.01969	0.11839	0.47878	0.00819
195	0.08263	0.02520	0.01989	0.11810	0.47918	0.00810
196	0.08269	0.02486	0.02008	0.11792	0.47931	0.00817
197	0.08268	0.02471	0.02016	0.11785	0.47909	0.00837
198	0.08246	0.02477	0.02018	0.11776	0.47875	0.00860
199	0.08206	0.02498	0.02017	0.11766	0.47851	0.00873
200	0.08168	0.02517	0.02006	0.11776	0.47840	0.00867
201	0.08152	0.02523	0.01974	0.11803	0.47837	0.00846
202	0.08158	0.02519	0.01918	0.11823	0.47844	0.00825
203	0.08173	0.02528	0.01847	0.11824	0.47864	0.00818
204	0.08182	0.02559	0.01772	0.11803	0.47893	0.00826
205	0.08178	0.02601	0.01703	0.11766	0.47917	0.00836
206	0.08168	0.02639	0.01647	0.11733	0.47925	0.00837
207	0.08165	0.02668	0.01597	0.11738	0.47916	0.00832
208	0.08169	0.02690	0.01548	0.11786	0.47902	0.00829
209	0.08164	0.02696	0.01508	0.11842	0.47888	0.00832
210	0.08138	0.02682	0.01491	0.11872	0.47873	0.00830
211	0.08101	0.02659	0.01492	0.11873	0.47853	0.00817
212	0.08076	0.02638	0.01495	0.11858	0.47833	0.00800
213	0.08077	0.02617	0.01484	0.11849	0.47820	0.00795
214	0.08092	0.02588	0.01457	0.11858	0.47817	0.00807
215	0.08104	0.02558	0.01421	0.11873	0.47819	0.00830
216	0.08108	0.02533	0.01389	0.11866	0.47817	0.00853
217	0.08114	0.02509	0.01371	0.11832	0.47806	0.00879
218	0.08129	0.02482	0.01369	0.11801	0.47789	0.00908
219	0.08143	0.02458	0.01376	0.11796	0.47776	0.00923
220	0.08140	0.02444	0.01380	0.11804	0.47778	0.00916
221	0.08116	0.02434	0.01380	0.11796	0.47791	0.00901
222	0.08086	0.02421	0.01378	0.11764	0.47805	0.00898
223	0.08065	0.02415	0.01375	0.11729	0.47810	0.00909
224	0.08061	0.02426	0.01376	0.11715	0.47801	0.00920
225	0.08072	0.02439	0.01383	0.11723	0.47784	0.00915
226	0.08095	0.02434	0.01387	0.11735	0.47772	0.00891
227	0.08117	0.02419	0.01381	0.11737	0.47769	0.00862
228	0.08125	0.02413	0.01370	0.11719	0.47766	0.00850
229	0.08117	0.02415	0.01370	0.11680	0.47759	0.00865
230	0.08102	0.02406	0.01389	0.11639	0.47756	0.00895
231	0.08089	0.02377	0.01422	0.11623	0.47762	0.00922
232	0.08077	0.02351	0.01454	0.11642	0.47764	0.00939
233	0.08065	0.02362	0.01474	0.11676	0.47752	0.00955
234	0.08060	0.02412	0.01487	0.11691	0.47732	0.00977
235	0.08067	0.02471	0.01509	0.11673	0.47716	0.01013
236	0.08077	0.02512	0.01545	0.11641	0.47717	0.01064
237	0.08080	0.02533	0.01584	0.11632	0.47732	0.01118
238	0.08074	0.02541	0.01611	0.11661	0.47743	0.01161
239	0.08055	0.02544	0.01626	0.11715	0.47728	0.01189
240	0.08017	0.02543	0.01641	0.11764	0.47690	0.01210
241	0.07971	0.02549	0.01659	0.11794	0.47660	0.01230
242	0.07941	0.02573	0.01669	0.11796	0.47662	0.01241
243	0.07937	0.02619	0.01663	0.11769	0.47697	0.01235
244	0.07948	0.02684	0.01647	0.11722	0.47748	0.01209
245	0.07955	0.02757	0.01632	0.11675	0.47795	0.01174
246	0.07954	0.02820	0.01628	0.11647	0.47828	0.01148
247	0.07950	0.02864	0.01640	0.11631	0.47846	0.01139
248	0.07945	0.02889	0.01666	0.11610	0.47861	0.01139
249	0.07940	0.02904	0.01692	0.11587	0.47881	0.01133
250	0.07937	0.02915	0.01704	0.11570	0.47908	0.01102
251	0.07933	0.02928	0.01700	0.11545	0.47939	0.01045
252	0.07928	0.02944	0.01690	0.11506	0.47965	0.00974
253	0.07917	0.02961	0.01685	0.11486	0.47983	0.00901
254	0.07908	0.02975	0.01687	0.11502	0.47999	0.00827
255	0.07919	0.02985	0.01688	0.11530	0.48024	0.00755
256	0.07943	0.03001	0.01688	0.11539	0.48054	0.00691
257	0.07960	0.03033	0.01687	0.11538	0.48082	0.00641
258	0.07956	0.03071	0.01687	0.11557	0.48102	0.00609
259	0.07937	0.03097	0.01689	0.11607	0.48118	0.00594
260	0.07918	0.03109	0.01696	0.11667	0.48134	0.00593
261	0.07899	0.03114	0.01724	0.11708	0.48145	0.00596
262	0.07879	0.03112	0.01777	0.11721	0.48149	0.00601
263	0.07871	0.03106	0.01840	0.11723	0.48157	0.00607
264	0.07893	0.03101	0.01887	0.11738	0.48170	0.00623
265	0.07935	0.03100	0.01910	0.11767	0.48180	0.00645
266	0.07965	0.03100	0.01921	0.11797	0.48183	0.00663
267	0.07963	0.03084	0.01951	0.11814	0.48192	0.00664
268	0.07942	0.03039	0.02021	0.11818	0.48212	0.00648
269	0.07926	0.02969	0.02128	0.11814	0.48228	0.00633
270	0.07933	0.02882	0.02249	0.11813	0.48228	0.00645
271	0.07969	0.02783	0.02369	0.11818	0.48220	0.00692
272	0.08041	0.02665	0.02506	0.11837	0.48222	0.00753
273	0.08153	0.02513	0.02683	0.11870	0.48237	0.00805
274	0.08301	0.02324	0.02888	0.11906	0.48256	0.00844
275	0.08478	0.02114	0.03089	0.11938	0.48269	0.00886
276	0.08684	0.01898	0.03282	0.11978	0.48272	0.00935
277	0.08910	0.01680	0.03478	0.12027	0.48270	0.00977
278	0.09140	0.01476	0.03675	0.12061	0.48272	0.00993
279	0.09356	0.01295	0.03853	0.12065	0.48278	0.00987
280	0.09558	0.01138	0.04003	0.12053	0.48284	0.00978
281	0.09761	0.00995	0.04124	0.12059	0.48287	0.00976
282	0.09979	0.00870	0.04213	0.12090	0.48286	0.00988
283	0.10205	0.00787	0.04268	0.12108	0.48281	0.01010
284	0.10420	0.00759	0.04299	0.12073	0.48275	0.01026
285	0.10622	0.00765	0.04319	0.12007	0.48266	0.01032
286	0.10830	0.00773	0.04339	0.11974	0.48246	0.01044
287	0.11059	0.00774	0.04360	0.12000	0.48217	0.01065
288	0.11295	0.00777	0.04380	0.12045	0.48183	0.01081
289	0.11516	0.00786	0.04401	0.12058	0.48149	0.01082
290	0.11710	0.00791	0.04445	0.12032	0.48116	0.01087
291	0.11872	0.00768	0.04546	0.11997	0.48078	0.01119
292	0.12009	0.00696	0.04709	0.11973	0.48039	0.01171
293	0.12142	0.00579	0.04906	0.11960	0.48011	0.01210
294	0.12291	0.00440	0.05110	0.11955	0.47998	0.01213
295	0.12466	0.00296	0.05322	0.11960	0.48000	0.01188
296	0.12676	0.00147	0.05553	0.11971	0.48010	0.01166
297	0.12935	-0.00013	0.05795	0.11989	0.48021	0.01175
298	0.13245	-0.00180	0.06026	0.12019	0.48023	0.01223
299	0.13595	-0.00346	0.06240	0.12068	0.48005	0.01296
300	0.13966	-0.00513	0.06455	0.12130	0.47968	0.01369
301	0.14346	-0.00680	0.06686	0.12184	0.47933	0.01420
302	0.14718	-0.00836	0.06938	0.12217	0.47915	0.01443
303	0.15063	-0.00962	0.07202	0.12228	0.47914	0.01444
304	0.15362	-0.01047	0.07468	0.12230	0.47922	0.01426
305	0.15614	-0.01097	0.07727	0.12238	0.47944	0.01392
306	0.15835	-0.01121	0.07976	0.12253	0.47981	0.01351
307	0.16041	-0.01122	0.08210	0.12270	0.48023	0.01314
308	0.16233	-0.01096	0.08414	0.12290	0.48058	0.01282
309	0.16397	-0.01043	0.08580	0.12314	0.48086	0.01257
310	0.16526	-0.00967	0.08718	0.12334	0.48115	0.01236
311	0.16635	-0.00883	0.08842	0.12352	0.48138	0.01218
312	0.16746	-0.00813	0.08957	0.12362	0.48145	0.01200
313	0.16848	-0.00767	0.09071	0.12364	0.48134	0.01182
314	0.16904	-0.00739	0.09193	0.12376	0.48119	0.01163
315	0.16903	-0.00722	0.09318	0.12404	0.48116	0.01141
316	0.16873	-0.00710	0.09425	0.12433	0.48133	0.01121
317	0.16836	-0.00690	0.09502	0.12455	0.48157	0.01110
318	0.16797	-0.00650	0.09553	0.12472	0.48175	0.01098
319	0.16754	-0.00599	0.09594	0.12480	0.48183	0.01073
320	0.16717	-0.00565	0.09636	0.12474	0.48184	0.01043
321	0.16689	-0.00563	0.09676	0.12461	0.48180	0.01023
322	0.16662	-0.00579	0.09699	0.12455	0.48168	0.01018
323	0.16637	-0.00586	0.09698	0.12460	0.48149	0.01019
324	0.16628	-0.00581	0.09677	0.12469	0.48132	0.01018
325	0.16637	-0.00588	0.09634	0.12473	0.48122	0.01009
326	0.16651	-0.00623	0.09577	0.12480	0.48117	0.00986
327	0.16659	-0.00677	0.09520	0.12495	0.48114	0.00953
328	0.16662	-0.00731	0.09464	0.12510	0.48122	0.00920
329	0.16667	-0.00784	0.09406	0.12509	0.48147	0.00902
330	0.16674	-0.00839	0.09345	0.12491	0.48182	0.00904
331	0.16680	-0.00893	0.09286	0.12469	0.48205	0.00920
332	0.16690	-0.00944	0.09242	0.12456	0.48202	0.00944
333	0.16696	-0.00986	0.09231	0.12461	0.48178	0.00978
334	0.16691	-0.01011	0.09254	0.12484	0.48150	0.01019
335	0.16668	-0.01026	0.09295	0.12506	0.48135	0.01061
336	0.16635	-0.01049	0.09336	0.12500	0.48133	0.01097
337	0.16594	-0.01096	0.09369	0.12456	0.48132	0.01127
338	0.16535	-0.01159	0.09401	0.12405	0.48123	0.01152
339	0.16443	-0.01216	0.09442	0.12379	0.48108	0.01173
340	0.16303	-0.01261	0.09501	0.12381	0.48093	0.01190
341	0.16111	-0.01301	0.09582	0.12391	0.48080	0.01199
342	0.15881	-0.01342	0.09681	0.12386	0.48072	0.01204
343	0.15630	-0.01376	0.09789	0.12357	0.48076	0.01209
344	0.15360	-0.01388	0.09890	0.12322	0.48091	0.01214
345	0.15068	-0.01364	0.09962	0.12302	0.48099	0.01216
346	0.14763	-0.01310	0.09992	0.12306	0.48080	0.01215
347	0.14464	-0.01251	0.09985	0.12306	0.48039	0.01215
348	0.14193	-0.01202	0.09946	0.12274	0.48000	0.01216
349	0.13955	-0.01146	0.09859	0.12220	0.47975	0.01217
350	0.13730	-0.01055	0.09702	0.12190	0.47961	0.01211
351	0.13506	-0.00929	0.09481	0.12204	0.47952	0.01197
352	0.13299	-0.00804	0.09234	0.12223	0.47948	0.01179
353	0.13123	-0.00704	0.08987	0.12207	0.47946	0.01163
354	0.12959	-0.00606	0.08739	0.12170	0.47946	0.01148
355	0.12770	-0.00472	0.08473	0.12147	0.47946	0.01126
356	0.12540	-0.00289	0.08176	0.12144	0.47943	0.01096
357	0.12278	-0.00078	0.07836	0.12153	0.47938	0.01065
358	0.12003	0.00131	0.07448	0.12161	0.47940	0.01040
359	0.11730	0.00321	0.07027	0.12159	0.47954	0.01021
360	0.11453	0.00499	0.06600	0.12145	0.47979	0.01007
361	0.11168	0.00686	0.06178	0.12129	0.48007	0.00992
362	0.10895	0.00889	0.05748	0.12124	0.48037	0.00968
363	0.10654	0.01090	0.05302	0.12128	0.48070	0.00932
364	0.10447	0.01272	0.04852	0.12121	0.48099	0.00892
365	0.10266	0.01433	0.04419	0.12100	0.48114	0.00864
366	0.10109	0.01570	0.04018	0.12084	0.48115	0.00853
367	0.09985	0.01662	0.03653	0.12082	0.48103	0.00850
368	0.09901	0.01692	0.03328	0.12087	0.48086	0.00839
369	0.09851	0.01671	0.03040	0.12087	0.48076	0.00818
370	0.09822	0.01631	0.02774	0.12082	0.48076	0.00804
371	0.09810	0.01590	0.02523	0.12070	0.48083	0.00811
372	0.09808	0.01541	0.02307	0.12046	0.48088	0.00835
373	0.09807	0.01476	0.02152	0.12000	0.48090	0.00863
374	0.09800	0.01401	0.02057	0.11933	0.48085	0.00894
375	0.09797	0.01325	0.01990	0.11862	0.48068	0.00935
376	0.09809	0.01257	0.01918	0.11809	0.48044	0.00986
377	0.09835	0.01205	0.01840	0.11777	0.48026	0.01035
378	0.09860	0.01172	0.01771	0.11751	0.48020	0.01086
379	0.09873	0.01158	0.01715	0.11705	0.48021	0.01152
380	0.09871	0.01153	0.01664	0.11621	0.48025	0.01237
381	0.09863	0.01146	0.01613	0.11491	0.48031	0.01334
382	0.09853	0.01137	0.01570	0.11321	0.48032	0.01434
383	0.09841	0.01137	0.01545	0.11124	0.48026	0.01536
384	0.09821	0.01150	0.01533	0.10913	0.48021	0.01637
385	0.09801	0.01171	0.01524	0.10692	0.48028	0.01736
386	0.09792	0.01181	0.01510	0.10464	0.48053	0.01820
387	0.09802	0.01168	0.01497	0.10237	0.48098	0.01879
388	0.09826	0.01128	0.01491	0.10008	0.48161	0.01918
389	0.09856	0.01083	0.01494	0.09773	0.48233	0.01953
390	0.09882	0.01059	0.01495	0.09544	0.48306	0.01987
391	0.09901	0.01065	0.01483	0.09350	0.48376	0.02010
392	0.09913	0.01086	0.01454	0.09202	0.48434	0.02015
393	0.09916	0.01099	0.01420	0.09082	0.48475	0.02005
394	0.09912	0.01100	0.01392	0.08974	0.48499	0.01985
395	0.09904	0.01097	0.01368	0.08889	0.48510	0.01952
396	0.09895	0.01089	0.01355	0.08838	0.48514	0.01906
397	0.09890	0.01070	0.01360	0.08826	0.48518	0.01847
398	0.09896	0.01046	0.01376	0.08855	0.48515	0.01775
399	0.09914	0.01030	0.01387	0.08909	0.48506	0.01690
400	0.09935	0.01028	0.01387	0.08966	0.48499	0.01602
401	0.09951	0.01037	0.01382	0.09002	0.48500	0.01510
402	0.09958	0.01049	0.01382	0.09013	0.48509	0.01410
403	0.09963	0.01059	0.01381	0.09027	0.48511	0.01303
404	0.09972	0.01067	0.01365	0.09075	0.48493	0.01197
405	0.09986	0.01071	0.01334	0.09148	0.48463	0.01103
406	0.10009	0.01069	0.01311	0.09208	0.48447	0.01028
407	0.10033	0.01065	0.01317	0.09238	0.48453	0.00965
408	0.10043	0.01059	0.01345	0.09249	0.48470	0.00907
409	0.10037	0.01047	0.01364	0.09259	0.48487	0.00861
410	0.10027	0.01028	0.01363	0.09280	0.48500	0.00838
411	0.10026	0.01012	0.01356	0.09309	0.48514	0.00831
