	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d
7	-4.68887	0.00000	-0.00000	-4.86772	0.00000	-0.00000	-6.05950	-3.56079	17.10474	14.23036	6.95803	-22.65403	-8.23069	-1.52942	0.00001	-7.65073	0.93339	-0.00001	35.41597	1.45304	9.18509	6.99983	-7.30770	-14.96654	64.31126	14.38080	-4.78277	46.26575	8.62902	23.63194	104.40900	0.00052	-54.63186	112.60741	-0.00401	65.99751	-8.99008	10.44476	-0.00233	-0.47432	-3.69918	0.00832	22.78908	1.90998	-2.61974	-1.03790	2.80523	-1.62520	2.83151	-6.86728	9.86234
8	-5.11568	0.00000	0.00000	-5.59882	-0.00000	-0.00000	-5.69271	-3.82156	17.05015	14.38390	6.68010	-22.66102	-8.43980	-1.56473	0.00018	-7.67864	0.92965	0.00006	35.54553	1.45812	9.24069	7.04705	-7.33861	-14.94298	64.35421	14.50665	-4.89678	46.32604	8.52948	23.37358	104.37242	0.00075	-54.45056	112.81671	-0.00562	67.00217	-9.84548	10.85168	-0.00557	-0.24360	-3.03068	0.00931	22.82381	2.07619	-1.97392	-1.01230	2.69649	-0.96690	2.93476	-6.96708	10.05551
9	-5.04419	0.00000	-0.00000	-5.53844	0.00000	0.00000	-5.56275	-3.65892	16.82621	14.35036	6.44023	-22.55834	-8.62006	-1.62454	0.00017	-7.62514	0.90440	0.00006	35.62931	1.44558	9.26359	6.98739	-7.32631	-15.21083	64.32246	14.57204	-5.06491	46.32710	8.52912	23.15728	104.30008	0.00066	-54.31801	113.14423	-0.00212	67.69920	-10.66375	11.49637	-0.00191	0.25930	-2.03596	0.00639	22.88991	2.24779	-1.16592	-0.95258	2.52710	-0.15816	2.94589	-7.00996	10.15427
10	-4.56998	0.00000	-0.00000	-4.92156	0.00000	-0.00000	-5.69018	-3.28594	16.68737	14.21878	6.27943	-22.44287	-8.71064	-1.64747	0.00006	-7.58651	0.88020	0.00005	35.66205	1.37476	9.16785	6.89052	-7.30527	-15.60329	64.27322	14.55377	-5.17374	46.35634	8.55554	23.14131	104.15906	-0.00066	-54.10585	113.36176	0.00090	67.71279	-10.87856	12.34683	0.00693	0.56419	-1.41003	0.00010	22.97745	2.39505	-0.24056	-0.86561	2.28804	0.74786	2.86275	-7.00581	10.14166
11	-4.09785	-0.00000	0.00000	-4.48805	0.00000	-0.00000	-5.93021	-2.93890	16.85556	14.18601	6.16005	-22.46211	-8.72313	-1.63719	0.00006	-7.65593	0.87761	-0.00006	35.69273	1.25983	8.92420	6.87843	-7.32452	-15.83168	64.28887	14.46655	-5.15937	46.47031	8.53881	23.27245	104.00439	-0.00138	-54.48722	113.37882	0.00017	67.10797	-10.47237	13.11289	0.00825	0.52377	-1.29667	-0.00190	23.06335	2.53553	0.59850	-0.77501	2.07769	1.57199	2.75668	-7.02786	10.10863
12	-3.99299	-0.00000	0.00000	-4.70251	0.00000	0.00000	-6.12110	-2.67078	17.24213	14.35571	6.04687	-22.68777	-8.73177	-1.65828	0.00013	-7.81857	0.92952	-0.00022	35.76444	1.15628	8.66581	6.98582	-7.41967	-15.73956	64.37225	14.34250	-5.00938	46.63844	8.47180	23.41318	103.99158	0.00539	-56.29529	113.26976	-0.00109	66.16248	-9.98191	13.11895	0.00326	0.28277	-1.48848	-0.00085	23.11053	2.67268	1.23078	-0.72136	1.94790	2.20556	2.69750	-7.12694	10.16691
13	-4.20353	0.00000	0.00000	-5.15021	0.00000	0.00000	-6.16727	-2.55951	17.50567	14.58480	5.93417	-23.02319	-8.80381	-1.70007	0.00009	-7.95058	1.04074	-0.00012	35.84266	1.07373	8.60709	7.08321	-7.57535	-15.47488	64.46690	14.22201	-4.75773	46.79086	8.38305	23.51372	104.19040	0.01361	-59.30742	113.14849	-0.00072	65.23407	-9.86675	11.90110	0.00719	-0.05718	-1.78677	0.00059	23.12191	2.80213	1.69472	-0.70373	1.87909	2.68203	2.66727	-7.27673	10.30400
14	-4.48263	0.00000	0.00000	-5.18513	0.00000	0.00000	-6.03004	-2.70766	17.48569	14.69676	5.87834	-23.31655	-8.94927	-1.68719	-0.00009	-7.95307	1.16701	0.00011	35.86575	0.98529	8.75128	7.02568	-7.72224	-15.28003	64.52519	14.12356	-4.49294	46.90287	8.30402	23.59109	104.47240	0.00943	-62.20601	113.05490	0.00032	64.71596	-10.15483	9.99010	0.01192	-0.48447	-2.10675	0.00129	23.17656	2.91876	2.04775	-0.64348	1.84337	3.05189	2.60056	-7.39943	10.41865
15	-4.74903	-0.00000	0.00000	-4.82497	0.00000	-0.00000	-5.73751	-2.99094	17.40567	14.71465	5.90534	-23.51141	-9.13824	-1.62962	-0.00011	-7.85126	1.26174	0.00015	35.84328	0.90538	8.82294	6.83246	-7.79180	-15.21071	64.50976	14.03721	-4.31173	46.98590	8.24479	23.64871	104.65791	0.00024	-63.68108	112.97051	0.00097	64.78085	-10.57993	8.62306	0.00585	-0.88108	-2.40807	0.00066	23.32766	2.98822	2.30146	-0.48758	1.80460	3.31186	2.49206	-7.43180	10.47644
16	-4.81370	0.00000	-0.00000	-4.34245	0.00000	0.00000	-5.47746	-3.06954	17.40302	14.68488	5.93998	-23.52684	-9.33598	-1.59890	-0.00001	-7.73207	1.29898	0.00002	35.85104	0.86983	8.70905	6.64799	-7.77981	-15.27665	64.39365	13.97027	-4.25454	47.02412	8.17948	23.69975	104.68558	-0.00093	-63.29229	112.90104	0.00087	65.18809	-10.85952	8.64140	0.00131	-1.03363	-2.63935	-0.00028	23.50885	2.98939	2.50959	-0.30140	1.72175	3.50258	2.41328	-7.38077	10.51491
17	-4.28628	0.00000	0.00000	-3.64441	-0.00000	0.00000	-5.51283	-2.72312	17.20415	14.51430	5.93910	-23.17461	-9.52731	-1.59029	-0.00010	-7.65408	1.25334	-0.00003	35.96710	0.88225	8.70450	6.60301	-7.72798	-15.61870	64.22237	13.95548	-4.28913	46.99323	8.08875	23.78616	104.59615	0.00339	-61.48427	112.89096	0.00051	65.49913	-10.90467	9.91135	0.00455	-0.89788	-2.72777	-0.00012	23.63510	2.99456	2.77903	-0.16833	1.61787	3.75095	2.44363	-7.31123	10.54095
18	-3.20140	0.00000	-0.00000	-2.68925	0.00000	-0.00000	-5.85015	-2.08722	16.64812	14.17515	5.94928	-22.46106	-9.73322	-1.57200	-0.00012	-7.63687	1.12595	0.00005	36.20451	0.94229	9.01516	6.71886	-7.65806	-16.24718	64.10658	13.99694	-4.32659	46.93857	8.01571	23.91984	104.46169	0.00431	-59.47809	112.93734	0.00042	65.46473	-10.86481	11.53349	0.00571	-0.71223	-2.66179	0.00025	23.72659	3.11390	3.15958	-0.06759	1.57371	4.14695	2.58553	-7.26656	10.52574
19	-2.23298	0.00000	-0.00000	-1.89853	-0.00000	0.00000	-6.15744	-1.55436	16.13026	13.85401	5.97936	-21.77255	-9.98385	-1.59598	0.00025	-7.66947	0.98244	0.00009	36.47099	1.06669	9.35595	6.88491	-7.56811	-16.82283	64.10514	14.05090	-4.29079	46.96870	8.02184	24.04922	104.34046	0.00103	-58.66290	112.94289	-0.00005	65.15824	-10.93032	12.62134	0.00339	-0.71486	-2.58390	0.00018	23.83876	3.35129	3.61492	0.05605	1.60756	4.65890	2.74124	-7.23097	10.48718
20	-1.94251	0.00000	-0.00000	-1.64228	0.00000	-0.00000	-6.14043	-1.42840	16.08669	13.74061	5.97828	-21.47182	-10.26928	-1.70688	0.00055	-7.71695	0.90004	0.00004	36.64504	1.23992	9.37336	6.96516	-7.47218	-17.00814	64.17315	14.06700	-4.21587	47.14195	8.09099	24.11526	104.22203	-0.00199	-59.38054	112.82621	-0.00052	64.81614	-11.14802	13.14579	0.00118	-0.87189	-2.62724	0.00014	23.94929	3.59729	4.08819	0.18018	1.64223	5.19060	2.80626	-7.18435	10.49935
21	-2.27499	-0.00000	-0.00000	-1.83672	0.00000	0.00000	-5.81028	-1.70432	16.46160	13.83574	5.91048	-21.56903	-10.54855	-1.83991	0.00029	-7.74144	0.89620	-0.00000	36.69351	1.39811	9.07336	6.91593	-7.39511	-16.81133	64.23869	14.02589	-4.20471	47.38753	8.14406	24.12068	104.05622	-0.00159	-60.73467	112.64989	-0.00033	64.63063	-11.47675	13.78775	-0.00064	-1.02228	-2.68338	-0.00010	24.00399	3.76685	4.52229	0.24951	1.62286	5.65558	2.75382	-7.14615	10.59036
22	-2.89506	0.00000	-0.00000	-2.28272	0.00000	0.00000	-5.35407	-2.15274	16.94372	14.04496	5.78150	-21.89060	-10.79437	-1.91487	-0.00010	-7.72144	0.94187	0.00003	36.67996	1.48567	8.64973	6.78008	-7.33989	-16.45072	64.27669	13.93986	-4.26197	47.57209	8.15080	24.11121	103.89117	0.00202	-61.57476	112.55743	-0.00021	64.65356	-11.83232	14.83228	0.00104	-1.10311	-2.54501	-0.00024	24.00281	3.87021	4.85629	0.26087	1.58326	6.00239	2.62562	-7.13829	10.68844
23	-3.56061	0.00000	-0.00000	-2.88373	0.00000	-0.00000	-4.93565	-2.49255	17.33705	14.29865	5.66372	-22.22977	-10.99683	-1.93773	-0.00018	-7.66693	1.00054	0.00005	36.68873	1.50339	8.26698	6.63645	-7.30090	-16.15703	64.30180	13.83759	-4.27099	47.63392	8.14607	24.11155	103.90314	0.00201	-61.42810	112.59312	-0.00035	64.78761	-12.09968	15.48551	0.00501	-1.15006	-2.24348	0.00002	23.97615	3.93021	5.05694	0.24217	1.55759	6.20987	2.49870	-7.14740	10.72279
24	-4.15779	0.00000	0.00000	-3.51152	0.00000	0.00000	-4.63149	-2.59504	17.61899	14.54759	5.65154	-22.42539	-11.15108	-1.96248	-0.00005	-7.61359	1.04058	0.00002	36.75798	1.49415	8.02629	6.55790	-7.28438	-16.05637	64.33433	13.77011	-4.16411	47.62013	8.13488	24.11917	104.18070	-0.00231	-60.56710	112.66995	-0.00030	64.87129	-12.21139	14.80704	0.00332	-1.24106	-2.02031	0.00051	23.95756	3.91108	5.13848	0.22738	1.50734	6.27666	2.43695	-7.15280	10.72058
