	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d
7	0.19075	0.55342	1.39683	0.12492	0.52673	0.07254	0.13236	0.06400	0.08040	0.09471	0.48412	0.45360	0.18758	0.18466	0.44254	0.04943	0.38442	0.83784	0.20129	0.28186	0.83395	0.02549	0.57888	1.31623	0.34498	0.45351	1.31241	0.04385	0.77856	1.13316	0.36660	0.58772	1.06887	0.11745	0.88642	1.35233	0.33893	0.74465	1.26371
8	0.19086	0.55392	1.39659	0.12452	0.52669	0.07233	0.13221	0.06401	0.08016	0.09472	0.48491	0.45352	0.18764	0.18490	0.44219	0.04957	0.38465	0.83762	0.20148	0.28217	0.83358	0.02615	0.57855	1.31588	0.34459	0.45454	1.31193	0.04314	0.77860	1.13309	0.36620	0.58901	1.06853	0.11683	0.88658	1.35218	0.33864	0.74503	1.26412
9	0.19105	0.55440	1.39633	0.12441	0.52669	0.07213	0.13205	0.06419	0.07982	0.09471	0.48559	0.45340	0.18754	0.18507	0.44184	0.04967	0.38472	0.83735	0.20178	0.28255	0.83316	0.02651	0.57826	1.31587	0.34468	0.45592	1.31146	0.04229	0.77838	1.13304	0.36564	0.59051	1.06806	0.11654	0.88681	1.35171	0.33839	0.74529	1.26468
10	0.19125	0.55482	1.39604	0.12466	0.52678	0.07204	0.13182	0.06446	0.07954	0.09483	0.48592	0.45332	0.18742	0.18527	0.44157	0.04958	0.38467	0.83715	0.20195	0.28289	0.83285	0.02645	0.57826	1.31607	0.34511	0.45697	1.31102	0.04160	0.77820	1.13299	0.36543	0.59170	1.06765	0.11639	0.88746	1.35107	0.33802	0.74559	1.26495
11	0.19131	0.55521	1.39581	0.12515	0.52694	0.07212	0.13147	0.06473	0.07940	0.09511	0.48598	0.45337	0.18741	0.18560	0.44136	0.04934	0.38462	0.83711	0.20187	0.28307	0.83268	0.02606	0.57858	1.31617	0.34547	0.45731	1.31071	0.04126	0.77833	1.13289	0.36568	0.59225	1.06745	0.11605	0.88843	1.35054	0.33757	0.74587	1.26485
12	0.19123	0.55550	1.39572	0.12572	0.52709	0.07232	0.13110	0.06493	0.07934	0.09542	0.48611	0.45355	0.18762	0.18594	0.44116	0.04918	0.38471	0.83722	0.20164	0.28306	0.83258	0.02563	0.57906	1.31603	0.34561	0.45711	1.31062	0.04119	0.77868	1.13264	0.36610	0.59227	1.06750	0.11513	0.88910	1.35042	0.33710	0.74606	1.26465
13	0.19117	0.55564	1.39575	0.12610	0.52720	0.07252	0.13084	0.06507	0.07924	0.09569	0.48655	0.45378	0.18797	0.18610	0.44096	0.04922	0.38495	0.83738	0.20153	0.28310	0.83243	0.02542	0.57943	1.31571	0.34565	0.45692	1.31073	0.04116	0.77901	1.13229	0.36637	0.59228	1.06774	0.11362	0.88900	1.35078	0.33652	0.74630	1.26458
14	0.19124	0.55576	1.39576	0.12611	0.52727	0.07262	0.13074	0.06517	0.07906	0.09596	0.48716	0.45396	0.18822	0.18606	0.44077	0.04937	0.38525	0.83746	0.20165	0.28338	0.83217	0.02544	0.57954	1.31534	0.34573	0.45715	1.31088	0.04107	0.77914	1.13193	0.36645	0.59276	1.06803	0.11203	0.88840	1.35129	0.33582	0.74686	1.26468
15	0.19146	0.55605	1.39564	0.12585	0.52725	0.07258	0.13073	0.06520	0.07888	0.09626	0.48777	0.45403	0.18825	0.18589	0.44065	0.04949	0.38545	0.83739	0.20191	0.28381	0.83188	0.02556	0.57947	1.31512	0.34593	0.45776	1.31096	0.04086	0.77902	1.13164	0.36645	0.59370	1.06828	0.11088	0.88794	1.35146	0.33520	0.74778	1.26485
16	0.19174	0.55646	1.39543	0.12565	0.52720	0.07247	0.13068	0.06519	0.07871	0.09656	0.48831	0.45401	0.18811	0.18571	0.44055	0.04952	0.38550	0.83721	0.20212	0.28413	0.83165	0.02564	0.57931	1.31518	0.34626	0.45841	1.31098	0.04048	0.77862	1.13140	0.36657	0.59463	1.06844	0.11035	0.88789	1.35109	0.33485	0.74869	1.26495
17	0.19196	0.55678	1.39525	0.12569	0.52723	0.07238	0.13062	0.06521	0.07856	0.09684	0.48888	0.45400	0.18790	0.18562	0.44046	0.04952	0.38546	0.83700	0.20225	0.28427	0.83149	0.02565	0.57907	1.31540	0.34661	0.45892	1.31104	0.04001	0.77800	1.13117	0.36695	0.59510	1.06847	0.11031	0.88811	1.35031	0.33475	0.74920	1.26487
18	0.19207	0.55701	1.39508	0.12591	0.52739	0.07238	0.13064	0.06528	0.07844	0.09714	0.48957	0.45406	0.18777	0.18570	0.44037	0.04958	0.38538	0.83682	0.20233	0.28423	0.83141	0.02563	0.57880	1.31542	0.34684	0.45926	1.31113	0.03975	0.77749	1.13091	0.36750	0.59520	1.06846	0.11048	0.88839	1.34951	0.33472	0.74932	1.26476
19	0.19212	0.55725	1.39488	0.12617	0.52757	0.07244	0.13073	0.06534	0.07840	0.09741	0.49044	0.45419	0.18779	0.18584	0.44030	0.04972	0.38524	0.83666	0.20246	0.28405	0.83143	0.02567	0.57862	1.31503	0.34694	0.45929	1.31111	0.03989	0.77737	1.13058	0.36794	0.59536	1.06855	0.11057	0.88868	1.34899	0.33463	0.74934	1.26486
20	0.19225	0.55742	1.39462	0.12632	0.52761	0.07247	0.13077	0.06532	0.07838	0.09763	0.49140	0.45431	0.18788	0.18590	0.44025	0.04993	0.38505	0.83646	0.20260	0.28374	0.83147	0.02576	0.57861	1.31437	0.34694	0.45890	1.31083	0.04027	0.77760	1.13021	0.36815	0.59579	1.06875	0.11058	0.88910	1.34864	0.33446	0.74950	1.26521
21	0.19249	0.55733	1.39440	0.12628	0.52751	0.07239	0.13066	0.06521	0.07832	0.09790	0.49227	0.45434	0.18790	0.18580	0.44017	0.05016	0.38492	0.83621	0.20271	0.28343	0.83143	0.02582	0.57871	1.31379	0.34692	0.45834	1.31034	0.04059	0.77790	1.12986	0.36828	0.59632	1.06889	0.11075	0.88979	1.34814	0.33427	0.74973	1.26553
22	0.19275	0.55697	1.39426	0.12609	0.52738	0.07219	0.13043	0.06507	0.07818	0.09827	0.49296	0.45426	0.18781	0.18562	0.44002	0.05034	0.38490	0.83590	0.20283	0.28330	0.83127	0.02579	0.57885	1.31348	0.34701	0.45801	1.30989	0.04079	0.77802	1.12956	0.36845	0.59666	1.06883	0.11103	0.89050	1.34751	0.33412	0.74983	1.26560
23	0.19300	0.55651	1.39419	0.12593	0.52727	0.07193	0.13025	0.06489	0.07796	0.09868	0.49348	0.45409	0.18771	0.18542	0.43980	0.05044	0.38487	0.83554	0.20300	0.28337	0.83097	0.02569	0.57896	1.31336	0.34728	0.45804	1.30966	0.04092	0.77797	1.12929	0.36862	0.59675	1.06863	0.11094	0.89058	1.34725	0.33403	0.74973	1.26551
24	0.19330	0.55610	1.39415	0.12596	0.52720	0.07170	0.13023	0.06464	0.07772	0.09896	0.49385	0.45393	0.18768	0.18517	0.43956	0.05048	0.38475	0.83520	0.20316	0.28344	0.83064	0.02563	0.57890	1.31322	0.34765	0.45815	1.30967	0.04089	0.77784	1.12907	0.36877	0.59665	1.06849	0.11013	0.88961	1.34770	0.33401	0.74951	1.26543
25	0.19371	0.55591	1.39413	0.12611	0.52720	0.07165	0.13032	0.06443	0.07752	0.09907	0.49417	0.45390	0.18769	0.18496	0.43936	0.05046	0.38457	0.83501	0.20322	0.28339	0.83040	0.02575	0.57847	1.31303	0.34794	0.45822	1.30981	0.04053	0.77753	1.12897	0.36896	0.59649	1.06849	0.10886	0.88804	1.34853	0.33399	0.74933	1.26540
26	0.19410	0.55610	1.39409	0.12620	0.52731	0.07179	0.13040	0.06445	0.07739	0.09910	0.49451	0.45405	0.18764	0.18488	0.43929	0.05046	0.38447	0.83504	0.20321	0.28328	0.83033	0.02618	0.57766	1.31292	0.34799	0.45843	1.30996	0.03998	0.77694	1.12901	0.36913	0.59643	1.06850	0.10774	0.88672	1.34911	0.33391	0.74926	1.26538
27	0.19430	0.55657	1.39400	0.12619	0.52741	0.07200	0.13042	0.06468	0.07734	0.09921	0.49485	0.45429	0.18757	0.18486	0.43934	0.05063	0.38449	0.83519	0.20333	0.28322	0.83038	0.02684	0.57687	1.31294	0.34782	0.45881	1.31012	0.03966	0.77620	1.12903	0.36921	0.59650	1.06850	0.10721	0.88608	1.34914	0.33380	0.74932	1.26535
28	0.19429	0.55690	1.39386	0.12627	0.52733	0.07213	0.13042	0.06483	0.07737	0.09950	0.49510	0.45446	0.18763	0.18474	0.43944	0.05101	0.38450	0.83531	0.20368	0.28320	0.83046	0.02743	0.57653	1.31303	0.34762	0.45896	1.31029	0.03989	0.77564	1.12884	0.36927	0.59650	1.06861	0.10732	0.88604	1.34874	0.33370	0.74949	1.26530
29	0.19421	0.55683	1.39371	0.12662	0.52702	0.07211	0.13046	0.06475	0.07743	0.09994	0.49532	0.45450	0.18787	0.18459	0.43951	0.05147	0.38433	0.83523	0.20420	0.28310	0.83049	0.02773	0.57671	1.31305	0.34763	0.45870	1.31042	0.04060	0.77543	1.12847	0.36939	0.59641	1.06885	0.10777	0.88629	1.34821	0.33352	0.74969	1.26526
30	0.19423	0.55637	1.39357	0.12709	0.52672	0.07202	0.13054	0.06454	0.07755	0.10048	0.49567	0.45446	0.18818	0.18458	0.43951	0.05182	0.38399	0.83496	0.20469	0.28296	0.83052	0.02785	0.57706	1.31297	0.34793	0.45834	1.31045	0.04139	0.77543	1.12807	0.36948	0.59646	1.06909	0.10811	0.88645	1.34787	0.33324	0.74984	1.26535
31	0.19443	0.55581	1.39353	0.12732	0.52666	0.07196	0.13057	0.06434	0.07769	0.10101	0.49612	0.45447	0.18845	0.18475	0.43950	0.05199	0.38369	0.83471	0.20501	0.28288	0.83057	0.02793	0.57725	1.31285	0.34840	0.45825	1.31042	0.04190	0.77543	1.12778	0.36938	0.59678	1.06925	0.10812	0.88629	1.34781	0.33304	0.74993	1.26567
32	0.19471	0.55542	1.39356	0.12717	0.52685	0.07202	0.13051	0.06419	0.07778	0.10143	0.49649	0.45457	0.18865	0.18487	0.43945	0.05203	0.38358	0.83462	0.20513	0.28289	0.83055	0.02793	0.57725	1.31279	0.34879	0.45835	1.31031	0.04200	0.77533	1.12762	0.36918	0.59719	1.06926	0.10793	0.88582	1.34792	0.33310	0.74997	1.26602
33	0.19488	0.55533	1.39361	0.12685	0.52706	0.07210	0.13039	0.06415	0.07773	0.10170	0.49672	0.45470	0.18883	0.18481	0.43937	0.05207	0.38366	0.83467	0.20511	0.28289	0.83046	0.02771	0.57715	1.31285	0.34895	0.45841	1.31007	0.04177	0.77511	1.12755	0.36906	0.59742	1.06910	0.10768	0.88512	1.34810	0.33341	0.74992	1.26615
34	0.19490	0.55546	1.39362	0.12663	0.52717	0.07212	0.13031	0.06426	0.07760	0.10180	0.49684	0.45474	0.18895	0.18467	0.43929	0.05229	0.38386	0.83476	0.20516	0.28284	0.83036	0.02732	0.57707	1.31304	0.34889	0.45826	1.30976	0.04136	0.77484	1.12753	0.36912	0.59743	1.06889	0.10740	0.88432	1.34829	0.33375	0.74981	1.26609
35	0.19486	0.55568	1.39357	0.12660	0.52723	0.07210	0.13032	0.06445	0.07750	0.10183	0.49691	0.45472	0.18894	0.18460	0.43928	0.05267	0.38409	0.83483	0.20533	0.28274	0.83035	0.02697	0.57710	1.31334	0.34873	0.45792	1.30959	0.04097	0.77460	1.12753	0.36936	0.59729	1.06888	0.10716	0.88378	1.34841	0.33399	0.74975	1.26602
36	0.19486	0.55593	1.39348	0.12669	0.52732	0.07210	0.13035	0.06464	0.07750	0.10188	0.49696	0.45472	0.18886	0.18468	0.43933	0.05300	0.38426	0.83490	0.20548	0.28265	0.83044	0.02676	0.57729	1.31365	0.34852	0.45753	1.30968	0.04085	0.77447	1.12752	0.36974	0.59709	1.06912	0.10702	0.88366	1.34839	0.33408	0.74977	1.26604
37	0.19489	0.55615	1.39337	0.12682	0.52739	0.07219	0.13036	0.06477	0.07757	0.10202	0.49703	0.45481	0.18890	0.18480	0.43940	0.05308	0.38426	0.83496	0.20555	0.28263	0.83054	0.02676	0.57752	1.31377	0.34837	0.45724	1.30987	0.04113	0.77445	1.12740	0.37012	0.59693	1.06944	0.10683	0.88367	1.34841	0.33407	0.74980	1.26614
38	0.19490	0.55623	1.39334	0.12685	0.52741	0.07232	0.13040	0.06480	0.07766	0.10225	0.49710	0.45496	0.18910	0.18488	0.43945	0.05301	0.38408	0.83499	0.20563	0.28268	0.83060	0.02703	0.57753	1.31353	0.34843	0.45713	1.30999	0.04162	0.77451	1.12723	0.37032	0.59686	1.06959	0.10655	0.88346	1.34859	0.33411	0.74972	1.26627
39	0.19492	0.55616	1.39342	0.12665	0.52746	0.07243	0.13053	0.06464	0.07776	0.10257	0.49716	0.45510	0.18925	0.18496	0.43946	0.05298	0.38381	0.83500	0.20583	0.28276	0.83061	0.02746	0.57714	1.31308	0.34870	0.45712	1.30999	0.04194	0.77452	1.12718	0.37025	0.59684	1.06956	0.10646	0.88322	1.34879	0.33425	0.74952	1.26640
40	0.19496	0.55602	1.39354	0.12632	0.52765	0.07248	0.13075	0.06441	0.07782	0.10285	0.49723	0.45518	0.18919	0.18511	0.43944	0.05306	0.38359	0.83496	0.20610	0.28281	0.83060	0.02773	0.57642	1.31280	0.34897	0.45707	1.30997	0.04192	0.77435	1.12747	0.36996	0.59685	1.06953	0.10681	0.88332	1.34884	0.33443	0.74945	1.26653
41	0.19497	0.55586	1.39362	0.12615	0.52794	0.07245	0.13099	0.06425	0.07782	0.10296	0.49732	0.45515	0.18906	0.18532	0.43938	0.05322	0.38344	0.83487	0.20635	0.28281	0.83058	0.02757	0.57569	1.31290	0.34909	0.45684	1.31002	0.04172	0.77400	1.12799	0.36967	0.59693	1.06971	0.10737	0.88358	1.34883	0.33453	0.74968	1.26666
42	0.19490	0.55572	1.39358	0.12626	0.52809	0.07234	0.13119	0.06418	0.07776	0.10288	0.49744	0.45503	0.18912	0.18540	0.43929	0.05340	0.38330	0.83470	0.20657	0.28272	0.83052	0.02715	0.57528	1.31323	0.34912	0.45644	1.31015	0.04155	0.77362	1.12836	0.36966	0.59691	1.07006	0.10757	0.88342	1.34899	0.33461	0.75006	1.26672
43	0.19474	0.55558	1.39343	0.12654	0.52798	0.07223	0.13133	0.06412	0.07765	0.10275	0.49765	0.45492	0.18942	0.18525	0.43918	0.05358	0.38314	0.83452	0.20674	0.28254	0.83043	0.02686	0.57529	1.31351	0.34911	0.45605	1.31019	0.04154	0.77335	1.12837	0.36996	0.59668	1.07023	0.10728	0.88280	1.34925	0.33483	0.75024	1.26656
