	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d
	R_KNEE_MOMENT	R_KNEE_MOMENT	R_KNEE_MOMENT	L_KNEE_MOMENT	L_KNEE_MOMENT	L_KNEE_MOMENT	R_HIP_MOMENT	R_HIP_MOMENT	R_HIP_MOMENT	L_HIP_MOMENT	L_HIP_MOMENT	L_HIP_MOMENT	R_ANKLE_MOMENT	R_ANKLE_MOMENT	R_ANKLE_MOMENT	L_ANKLE_MOMENT	L_ANKLE_MOMENT	L_ANKLE_MOMENT	WAIST_JOINT_MOMENT	WAIST_JOINT_MOMENT	WAIST_JOINT_MOMENT	NECK_MOMENT	NECK_MOMENT	NECK_MOMENT	L_SHOULDER_MOMENT	L_SHOULDER_MOMENT	L_SHOULDER_MOMENT	R_SHOULDER_MOMENT	R_SHOULDER_MOMENT	R_SHOULDER_MOMENT	L_ELBOW_MOMENT	L_ELBOW_MOMENT	L_ELBOW_MOMENT	R_ELBOW_MOMENT	R_ELBOW_MOMENT	R_ELBOW_MOMENT	L_WRIST_MOMENT	L_WRIST_MOMENT	L_WRIST_MOMENT	R_WRIST_MOMENT	R_WRIST_MOMENT	R_WRIST_MOMENT
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
1																																										
2																																										
3	-3.49477	4.73929	-0.20487	-4.45150	17.13038	2.22851	-14.95042	-3.08145	3.12317	-28.96488	37.22641	4.02239	-7.05297	14.85301	-3.11564	0.70703	1.57860	0.92012	-64.68968	12.41007	2.01316	53.74302	-9.62876	-7.40687	4.36143	-0.62621	-1.82151	6.08467	-1.41975	-1.31114	1.77644	0.54513	-0.67690	1.82008	0.76289	-0.60563	0.39322	0.01807	-0.00373	0.27676	0.18412	-0.18088
4	-3.48421	5.34762	-0.50685	-4.31693	17.23936	2.26941	-12.85311	-2.11267	2.10774	-27.68286	34.35174	3.57342	-7.19016	14.94055	-3.16277	0.71683	1.65837	0.93362	-60.11121	5.33411	-0.80729	55.58749	-9.50394	-10.35317	4.91275	-1.29771	-1.07199	2.21330	-1.49309	-2.67012	1.83763	-0.33834	-0.30497	1.81473	1.45948	-1.18263	0.29922	-0.06541	0.03560	0.29246	0.36013	-0.31840
5	-2.31358	6.10725	-1.10534	-3.62956	19.05269	2.54788	-3.99783	3.18411	-0.39622	-23.95511	38.84378	5.05844	-7.45762	15.07398	-3.28752	0.75976	1.65734	0.93589	-41.80104	13.65833	-2.59257	54.69596	-9.55983	-3.00327	6.35952	-1.73465	0.81650	1.62944	-0.37275	-1.69715	1.57521	-1.69599	0.33427	1.89126	1.12535	-0.83272	0.14119	-0.23312	0.10404	0.23153	0.22625	-0.20062
6	-1.18892	5.96302	-1.38869	-2.78047	20.51689	2.73821	2.03255	6.32201	-2.00511	-21.29630	44.60125	6.64812	-7.67974	15.26280	-3.44304	0.82191	1.69683	0.90280	-29.35014	23.93608	-1.73005	52.32569	-8.95051	8.01930	6.31390	-1.22203	1.76371	4.90999	1.15965	0.92360	1.47990	-1.95149	0.49309	1.86107	-0.02481	0.13865	0.08637	-0.27824	0.13474	0.10420	-0.10791	0.05004
7	-1.10575	5.45389	-1.34386	-2.71360	19.78005	2.58673	-0.24256	4.48842	-2.24607	-24.65250	43.57534	6.36367	-7.79505	15.61155	-3.56461	0.77426	1.90375	0.83506	-37.53083	20.88859	0.05383	48.07640	-10.60464	11.78634	4.88882	-0.33107	0.92565	7.53923	1.33313	2.25942	1.35258	-0.89878	0.05996	1.79162	-0.67466	0.76254	0.09321	-0.12683	0.07495	0.05844	-0.26321	0.19309
8	-1.55113	5.67269	-1.34544	-3.36085	17.54241	2.14823	-4.61655	3.11607	-2.06403	-32.51650	37.32360	4.01227	-7.83860	16.00797	-3.64067	0.68015	2.05199	0.75164	-55.01133	13.46926	-0.17266	43.17419	-15.92296	4.69339	4.94484	-0.16820	-0.54940	6.21264	-0.23737	0.91808	0.94255	0.21265	-0.39378	1.62658	-0.18368	0.54710	0.11604	0.08566	-0.04613	0.11933	-0.09865	0.14121
9	-1.66084	6.27073	-1.39086	-3.58426	15.85496	1.77481	-4.62166	4.09137	-1.43680	-36.88034	32.24197	1.41712	-7.83988	16.26547	-3.68782	0.71952	1.96063	0.71791	-61.45948	11.90539	-2.19175	42.49305	-18.88671	-7.62974	6.91703	-0.89540	-1.38232	2.77600	-1.86381	-1.32696	0.74437	0.45698	-0.41763	1.52750	0.75425	-0.07720	0.20727	0.20445	-0.11098	0.17567	0.14597	0.00750
10	-1.67825	5.92188	-1.07576	-2.84794	15.76880	1.75470	-4.68144	1.92923	0.70211	-32.34216	31.63049	0.97614	-7.81159	16.39573	-3.71726	0.91879	1.72870	0.74279	-55.43422	10.22507	-3.12021	50.04449	-15.43527	-14.13929	8.42374	-1.70448	-0.94944	1.17458	-1.90518	-2.10238	1.45814	-0.24138	-0.03357	1.82932	1.20236	-0.41562	0.33495	0.18226	-0.03264	0.20425	0.24659	-0.07422
11	-1.84047	4.54975	-0.46968	-1.87140	16.99221	2.08659	-7.57811	-4.33800	3.42738	-23.15044	35.07207	3.55145	-7.83557	16.60972	-3.76476	1.11376	1.46740	0.75272	-45.80921	4.75277	-0.72965	61.99746	-8.93529	-9.20792	8.13738	-1.78633	0.30631	2.98402	-0.63510	-0.98816	2.47035	-1.15487	0.34916	2.25628	0.89375	-0.23429	0.29712	0.13431	0.07857	0.24076	0.19110	-0.06655
12	-1.82957	3.82878	-0.23409	-1.55111	18.68636	2.52613	-8.46001	-7.03778	3.84503	-19.15895	40.05869	7.03689	-7.98485	17.07861	-3.85418	1.18692	1.22814	0.73573	-39.41298	4.16149	3.46481	66.14603	-1.67658	-0.28485	6.44535	-1.30520	0.87872	6.40380	0.49654	0.54024	2.22974	-1.31688	0.36344	1.88814	0.28585	0.04081	0.00682	0.11380	0.08061	0.21503	0.08415	-0.03797
13	-1.74828	4.66102	-0.57332	-1.89745	19.56294	2.65273	-7.22352	-2.32402	1.64984	-24.17539	43.16362	7.83699	-8.16002	17.64245	-3.94331	1.24592	1.07886	0.71944	-43.93435	11.87357	4.84138	56.33276	3.98145	2.99713	4.63575	-1.00872	0.24691	8.73487	0.59399	0.85133	0.79289	-0.84276	0.07310	0.91429	0.08590	-0.09078	-0.23463	-0.00240	0.00840	0.12266	0.02767	-0.05511
14	-1.69681	6.08278	-1.10315	-2.21524	18.91953	2.34054	-7.04929	4.41537	-0.92612	-31.18911	42.94619	5.60168	-8.26746	18.06396	-4.00819	1.34052	1.09553	0.69549	-55.63367	20.39439	1.39673	44.13755	2.54450	0.28529	4.11957	-0.91007	-0.67156	8.02600	-0.20366	-0.09886	0.08134	-0.42538	-0.37339	0.71333	0.35022	-0.39149	-0.08556	-0.15954	-0.07512	0.10133	0.01391	-0.06822
15	-1.41611	6.77187	-1.51492	-1.81251	17.73345	2.07969	-6.16965	6.63276	-2.73743	-31.71132	40.75826	4.13566	-8.40457	18.42290	-4.10347	1.30685	1.27754	0.67444	-57.75588	22.75884	-3.10917	45.05322	-6.39840	-4.20905	4.60391	-0.73966	-1.13689	4.49794	-1.20305	-1.02444	0.76566	-0.28488	-0.77804	1.56691	0.49192	-0.29357	0.27346	-0.20904	-0.13338	0.17427	-0.02987	-0.00341
16	-0.89996	6.33110	-1.64427	-0.99452	16.89362	2.16146	-2.84517	2.93968	-3.33527	-26.93763	37.50318	5.16204	-8.60956	18.85187	-4.24513	1.13416	1.43623	0.66498	-47.20220	16.38315	-4.13964	55.36515	-15.47366	-8.26187	5.35072	-0.98006	-1.22262	1.62247	-1.56949	-1.08228	1.54342	-0.38840	-0.74935	2.31725	0.36586	0.07989	0.42501	-0.17698	-0.10089	0.21296	-0.07009	0.07830
17	-0.53420	5.46246	-1.39441	-0.23045	16.43661	2.27009	-0.54234	-2.93072	-1.60901	-22.75252	35.68216	6.15149	-8.74573	19.24368	-4.37124	1.12759	1.33894	0.66724	-38.07610	7.06903	-1.35856	57.65464	-18.04730	-10.13634	6.57156	-1.80538	-1.27723	2.60815	-0.81582	-0.49509	1.46505	-0.48217	-0.23188	2.37168	0.40022	0.17578	0.28304	-0.08153	0.00543	0.19850	-0.00313	0.06030
18	-0.60126	5.39806	-1.02581	0.17177	15.95875	2.02999	-2.71444	-4.66506	1.67090	-22.60300	36.62654	4.69390	-8.76496	19.51353	-4.44632	1.42363	0.97868	0.65150	-40.66943	5.03285	0.78363	49.61530	-14.47434	-7.40269	7.81965	-2.20429	-1.15850	5.89716	0.53059	0.24223	1.03074	-0.31810	0.27502	2.13502	0.60412	-0.01845	0.10678	0.08385	0.08134	0.21917	0.12104	-0.02936
19	-0.94330	6.54022	-0.99373	-0.04699	15.57487	1.65084	-6.74918	0.27884	3.31950	-26.65720	37.71573	2.05052	-8.80879	19.80076	-4.50700	1.72012	0.65057	0.62768	-50.16491	12.29291	-0.99213	44.39322	-9.56100	-1.47031	7.71948	-1.52739	-0.58088	7.11197	1.03965	0.58271	0.72732	-0.08180	0.38363	1.81486	0.56223	-0.11634	0.06108	0.16683	0.08720	0.23444	0.13545	-0.06316
20	-1.09135	7.68487	-1.27100	-0.20710	16.08813	1.66194	-6.93913	6.09280	2.33876	-30.95368	38.33867	1.40722	-8.97673	20.19620	-4.59460	1.73967	0.63063	0.67181	-53.42058	21.11625	-2.93622	45.86034	-6.70717	2.63081	6.46869	-0.70290	0.08965	5.00226	0.21103	0.27128	0.67425	-0.21771	0.18542	1.33885	0.23860	-0.01966	0.09724	0.06036	0.05165	0.14365	0.02209	-0.01588
21	-0.72455	7.55112	-1.43135	0.39567	16.63070	1.99008	-2.73331	5.76761	0.91328	-32.35173	38.43876	3.00759	-9.18735	20.61059	-4.68631	1.59320	0.82712	0.75409	-47.88580	21.63770	-0.96008	48.79622	-5.51259	3.00763	6.03564	-0.74665	0.48600	2.82008	-0.58477	-0.06774	1.33399	-0.93710	-0.06611	1.07539	0.00061	0.10856	0.14110	-0.08494	-0.00532	0.04041	-0.06452	0.02966
22	-0.77872	6.19855	-1.20672	1.25626	16.34331	2.26448	-1.60760	-0.43436	0.66236	-32.00623	38.48978	4.99625	-9.38640	20.96775	-4.78381	1.48701	1.02365	0.82579	-46.53590	14.95172	2.87126	53.51056	-3.38332	0.88191	6.88024	-1.07988	0.79018	3.22707	-0.51052	-0.18738	2.31143	-1.63386	-0.23718	1.50004	0.20808	0.06726	0.06814	-0.03795	-0.08748	0.09228	-0.01311	0.01258
23	-1.33246	5.26706	-0.99807	1.80710	16.01218	2.38844	-4.90649	-4.44470	0.50460	-30.64479	39.99696	6.52659	-9.58530	21.30744	-4.88570	1.43536	1.10578	0.86786	-51.24043	13.88105	4.11834	58.56126	-1.90795	-0.64094	7.42769	-0.67644	1.14016	4.88021	-0.33914	-0.50471	2.53911	-1.54168	-0.30559	2.08979	0.69467	-0.15547	-0.07790	0.18050	-0.16326	0.22286	0.10241	-0.03936
24	-0.86450	6.13354	-1.33964	2.31826	16.26147	2.42951	-4.04659	-0.86979	-0.74487	-26.53288	41.51571	7.46074	-9.76434	21.68435	-4.93453	1.34876	1.07177	0.84995	-45.96132	22.04128	1.80472	51.91325	-6.87078	2.46536	6.45611	-0.02802	1.06040	5.83497	-0.24201	-0.45600	1.80853	-0.82069	-0.23471	2.03086	0.76365	-0.20790	-0.07608	0.26682	-0.14254	0.26597	0.12485	-0.04709
25	0.32419	7.81080	-1.86613	2.61749	16.50960	2.36339	1.23006	4.42792	-1.54423	-22.70675	39.88078	7.02112	-9.90014	22.05461	-4.92612	1.25651	0.98187	0.77779	-33.06157	25.13015	-1.00060	35.20990	-14.53374	5.83660	4.93819	-0.43434	-0.18171	6.27821	0.26138	0.38969	0.76724	-0.05409	-0.07553	1.71749	0.33647	0.04712	0.06329	0.11978	-0.01863	0.27139	0.04930	0.00316
26	-0.17304	8.23535	-1.75737	1.99103	15.83874	2.09911	0.03887	2.96734	0.12684	-25.92450	35.07364	4.60218	-10.00729	22.30771	-4.96244	1.30662	0.87236	0.70163	-37.39204	12.80640	-1.44014	30.67292	-13.99500	-0.09918	4.61361	-1.66517	-2.27564	6.32506	0.51991	0.76622	0.12683	0.61973	-0.07210	1.81540	0.16184	0.18531	0.18037	-0.00944	0.07647	0.31003	0.01152	0.03146
27	-2.33051	7.17900	-1.14405	1.05655	14.42950	1.79407	-7.84504	-3.43089	2.59990	-33.28730	30.47887	1.85647	-10.11982	22.45501	-5.09979	1.43264	0.81394	0.68569	-57.58525	-3.83233	-0.49805	44.23415	-7.30977	-10.99413	5.74612	-2.31944	-3.42044	5.42043	-0.11133	0.00468	0.18738	0.94379	-0.22112	1.89853	0.42267	-0.00410	0.24512	0.00623	0.07123	0.26707	0.05071	-0.00564
28	-3.18970	6.31828	-0.95731	1.49323	14.00348	1.80354	-9.54787	-5.96771	2.37134	-33.96497	30.75210	1.65787	-10.23732	22.63405	-5.24323	1.37079	0.84587	0.74730	-62.32046	-5.52765	-0.49376	56.71556	-5.58653	-11.71945	7.18919	-2.04063	-2.17733	4.59172	-0.69027	-0.53211	0.89947	0.22477	-0.13881	1.40886	0.50490	-0.17017	0.29169	-0.00966	0.05589	0.08048	0.06931	-0.05069
29	-1.93604	6.87134	-1.45700	3.35062	15.57022	2.13549	-2.68029	-1.45964	-0.44422	-26.61972	37.23655	4.18918	-10.34503	22.92406	-5.28733	1.09992	0.82262	0.81356	-44.19261	11.64813	-1.40883	56.25392	-11.28573	-0.35751	7.92490	-1.42481	0.64449	5.38623	-0.32299	0.00327	1.90819	-1.39926	0.23793	0.86728	0.25233	-0.09880	0.31545	-0.15655	0.08518	-0.07306	0.01578	-0.04113
30	-0.84996	8.15815	-1.94449	4.80128	17.63797	2.41792	1.08629	4.78183	-2.35801	-20.92968	44.97226	6.73555	-10.45999	23.25919	-5.26307	0.88422	0.65118	0.82247	-29.69865	32.95147	-2.08590	47.65325	-18.38354	8.92444	7.60540	-0.62813	2.55969	6.52040	0.26026	0.48027	2.20947	-2.24673	0.42223	1.11568	0.18425	-0.01107	0.22133	-0.20816	0.07120	0.00924	-0.03599	0.00501
31	-0.68282	8.51348	-1.88714	4.79284	18.13982	2.41635	-2.17017	6.71192	-1.63398	-22.53493	48.10173	7.31600	-10.55044	23.45960	-5.24443	0.94605	0.49567	0.80113	-33.77742	41.51863	-2.21156	39.41420	-21.05464	7.33216	6.48600	0.27746	2.12230	5.58347	0.14851	0.04475	1.38759	-1.26567	0.12429	2.00419	0.43084	-0.02841	-0.01785	0.01909	-0.03505	0.27504	-0.02447	0.03503
32	-0.29936	7.22908	-1.43347	4.30794	16.87957	2.25392	-4.59498	3.02243	0.32168	-27.08939	45.63699	6.32187	-10.58066	23.43225	-5.25414	1.25587	0.50991	0.79820	-43.27916	32.04823	-1.51221	37.93563	-19.72727	1.13397	5.70861	0.65192	0.72844	3.61222	-0.37980	-0.51129	0.63152	0.03292	-0.25458	2.52991	0.55268	-0.00833	-0.17431	0.26801	-0.12902	0.44227	0.00673	0.03988
33	-0.12332	6.00036	-1.12408	4.52914	15.19095	2.14784	-3.25684	-0.75646	1.21009	-28.75953	40.47192	5.17991	-10.64003	23.40034	-5.29998	1.54319	0.62980	0.80954	-45.78327	16.32439	-0.79805	42.43630	-18.97692	-1.90362	6.04951	0.02600	0.22747	3.44340	-0.72220	-0.52496	0.74198	-0.07409	-0.23931	2.12657	0.43814	0.03718	-0.04793	0.19401	-0.10573	0.32415	0.01975	0.02575
34	-0.88607	6.65071	-1.28025	5.17572	14.44541	2.19637	-2.00425	0.94352	0.41447	-27.15324	37.01521	5.06840	-10.76879	23.62276	-5.36159	1.58207	0.76078	0.82818	-43.41690	12.34184	-0.92010	45.80918	-17.07219	-2.64287	6.84810	-1.22515	-0.09589	4.88832	-0.78805	-0.45778	1.04296	-0.76373	-0.04776	1.31452	0.46563	-0.07575	0.21318	-0.04835	-0.02598	0.06162	0.06010	-0.02087
35	-1.51864	8.00190	-1.55125	5.10862	14.93440	2.32416	-1.95060	3.58578	-0.08504	-25.95660	37.51408	5.87661	-10.83390	23.97461	-5.39451	1.40824	0.89888	0.86625	-41.91383	19.13021	0.26862	45.22006	-8.08291	-3.27537	6.98072	-2.15927	-1.16515	5.82230	-0.60318	-0.52294	0.94409	-0.61982	-0.04364	0.88833	0.67122	-0.25974	0.27933	-0.07885	-0.00263	-0.07776	0.12386	-0.06940
36	-1.50511	8.05979	-1.46346	4.21467	15.70820	2.32987	-2.80428	0.89074	1.12183	-27.44320	39.26099	6.07107	-10.76895	24.15598	-5.40152	1.25440	0.95919	0.87015	-44.48320	20.58562	3.27968	45.60585	4.58821	-2.71107	6.42192	-2.25812	-1.81218	5.59587	-0.16513	-0.14972	1.00321	-0.17858	-0.11703	0.92626	0.54863	-0.17247	0.16289	0.06044	-0.01434	-0.05612	0.09311	-0.04857
37	-1.68705	7.29316	-1.20033	3.89714	15.95147	2.18056	-4.83270	-2.52507	2.03137	-28.95746	39.38322	5.15905	-10.69163	24.12339	-5.40955	1.29393	0.84846	0.78564	-48.67571	15.31703	3.71271	49.96889	9.13929	-0.84932	6.08441	-1.78549	-0.99517	4.79162	0.27449	0.68884	1.52044	-0.50802	-0.05500	1.13535	-0.00530	0.21428	0.15669	0.03163	0.01707	0.01052	-0.05698	0.04259
38	-1.86661	7.17397	-1.27566	4.88217	15.97082	2.12210	-5.30109	-0.13039	0.32459	-27.07454	39.44902	4.87123	-10.70946	24.06217	-5.39834	1.44021	0.76489	0.70788	-46.80725	15.86104	-0.24931	53.68060	0.48298	0.94396	6.38342	-1.00673	0.39240	4.49240	0.55127	1.20666	1.60944	-1.03618	0.04980	1.42021	-0.33079	0.46187	0.23698	-0.14087	0.05775	0.10631	-0.14561	0.10166
39	-1.07250	7.54081	-1.63380	6.03523	16.04178	2.23892	-2.11160	3.93788	-2.27178	-23.66962	41.31041	5.95932	-10.77867	24.05980	-5.34533	1.56448	0.94629	0.75125	-38.35525	22.72971	-3.91154	50.50552	-14.02267	2.20706	6.84000	-0.24104	0.93521	5.68454	0.67204	0.88152	0.96465	-0.78675	0.04594	1.69918	0.08774	0.22188	0.16615	-0.14036	0.04384	0.24477	-0.02177	0.04193
40	-0.04014	7.41376	-1.70551	5.99038	15.53724	2.22921	-0.35905	2.17411	-1.95004	-23.90527	42.80460	6.42952	-10.80179	24.02699	-5.30341	1.73040	1.18810	0.82599	-36.70433	23.19820	-3.21972	42.01655	-24.50487	3.50824	6.66615	-0.06922	0.74328	6.95863	0.13823	-0.20892	0.63301	-0.37849	0.04325	1.87979	0.85228	-0.24080	-0.01955	0.02855	0.00524	0.33886	0.17587	-0.05827
41	-0.20856	6.92881	-1.37724	4.72764	14.30505	1.95705	-4.63416	-3.54351	1.09379	-27.68363	40.87096	5.17694	-10.78357	23.93629	-5.32561	1.94717	1.15879	0.79269	-47.43240	14.27906	-0.62346	37.32036	-25.69384	4.65561	5.82252	-0.46520	0.61850	5.57681	-1.10294	-1.19866	0.97156	-0.56174	0.09838	1.94575	1.02762	-0.29639	-0.12766	0.15135	-0.03127	0.30849	0.16641	-0.03249
42	-1.10788	6.98953	-1.21931	3.57489	13.47762	1.76704	-8.90324	-4.54733	2.39532	-28.74913	36.43500	4.08521	-10.83028	23.89416	-5.37735	2.00855	0.94380	0.71025	-53.31968	8.97644	-1.07030	38.43121	-16.18054	2.45734	4.91440	-0.99842	-0.04280	2.83350	-1.55843	-0.87811	0.95029	-0.55776	0.01670	1.86756	0.36405	0.14602	-0.07139	0.14755	-0.06271	0.22315	-0.03986	0.08925
43	-1.27434	7.70811	-1.49756	4.23108	13.54464	1.87401	-5.74417	1.35188	0.50138	-23.98816	32.92732	4.30482	-10.95142	23.91116	-5.39795	1.89321	0.75509	0.68742	-41.31152	13.82500	-4.21920	39.04132	-0.39337	-5.29294	5.14112	-1.63462	-1.78343	3.03126	-0.49484	0.36519	0.48685	0.17473	-0.25082	1.69219	-0.23367	0.38780	0.17209	0.07353	-0.05551	0.18040	-0.12630	0.08548
