	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d
951	-0.01197	-0.07879	0.00514	-0.06569	-0.26987	0.16841	-0.10475	-0.13920	0.26693	-0.14904	-0.14009	0.13150	-0.12620	0.04477	0.14377	-0.10634	-0.10859	0.08602	-0.10607	0.04845	0.02438	-0.06811	-0.14829	0.03485	-0.07143	-0.16319	0.04578	-0.03722	-0.11206	0.00360	0.03330	-0.07664	-0.02537	0.02696	-0.06061	-0.03139	0.04476	-0.05024	-0.00719	0.00796	-0.01822	-0.01498	0.03565	-0.01566	-0.00980	0.00854	0.01869	0.01041	0.02783	-0.01027	-0.00589	0.00727	0.01822	0.01265	0.02710	-0.01148	-0.00615
952	-0.01612	-0.05832	-0.01305	-0.05803	-0.26380	0.12115	-0.08310	-0.08511	0.20392	-0.15681	-0.12627	0.09360	-0.11217	0.02577	0.12686	-0.11904	-0.06758	0.05346	-0.09594	0.01415	0.03698	-0.05472	-0.13957	0.01074	-0.07047	-0.15063	0.02285	-0.04594	-0.09586	-0.01293	0.02268	-0.05446	-0.04678	0.02112	-0.03020	-0.04626	0.04459	-0.01992	-0.03122	0.01702	0.02010	-0.02361	0.04060	0.00347	-0.02365	0.00428	0.03763	-0.01054	0.01883	-0.00493	-0.00569	0.00524	0.03803	-0.00726	0.01727	-0.00759	-0.00853
953	-0.01264	-0.04975	-0.02617	-0.06132	-0.23936	0.07584	-0.04081	-0.05729	0.14954	-0.18656	-0.10997	0.06758	-0.09110	0.00938	0.09855	-0.15632	-0.04707	0.03455	-0.07892	-0.00674	0.03824	-0.04979	-0.13936	-0.01800	-0.07181	-0.14340	-0.00871	-0.04495	-0.08933	-0.02681	0.02567	-0.04706	-0.05929	0.02703	-0.01534	-0.05750	0.05989	-0.00890	-0.03932	0.02300	0.03925	-0.02985	0.05178	0.01108	-0.02231	-0.00626	0.03152	-0.03069	0.00182	0.00153	0.00474	-0.00418	0.03233	-0.02770	0.00022	-0.00120	0.00013
954	-0.00697	-0.04929	-0.03633	-0.07009	-0.20230	0.05775	-0.01379	-0.03535	0.12227	-0.20988	-0.08997	0.06190	-0.08032	0.01596	0.07170	-0.17662	-0.03645	0.02873	-0.07987	0.01191	0.00835	-0.05444	-0.13355	-0.04272	-0.07263	-0.13363	-0.03724	-0.03693	-0.08968	-0.04214	0.02675	-0.05353	-0.06598	0.03047	-0.01509	-0.06413	0.07939	-0.01425	-0.03885	0.02070	0.03939	-0.03390	0.07258	0.01126	-0.01303	-0.01653	0.01043	-0.04421	-0.01477	0.00346	0.01329	-0.01468	0.01114	-0.04241	-0.01558	0.00206	0.00827
955	-0.00474	-0.05037	-0.04830	-0.08411	-0.17991	0.06127	-0.01752	-0.01631	0.09572	-0.19575	-0.07054	0.05625	-0.07452	0.02080	0.04739	-0.15450	-0.02755	0.01790	-0.08700	0.02825	-0.02787	-0.06121	-0.11676	-0.06356	-0.06904	-0.12036	-0.05887	-0.03555	-0.08749	-0.06190	0.01871	-0.06883	-0.07462	0.02769	-0.02133	-0.06988	0.09106	-0.02134	-0.04128	0.01667	0.03242	-0.03751	0.09273	0.01614	-0.00852	-0.01580	-0.01031	-0.04989	-0.02555	-0.00101	0.01169	-0.01510	-0.01004	-0.04939	-0.02520	-0.00046	0.00749
956	-0.00806	-0.04775	-0.06416	-0.10731	-0.18524	0.05959	-0.05699	-0.00459	0.04430	-0.15219	-0.05529	0.03016	-0.06843	0.00895	0.02389	-0.11471	-0.02402	-0.00860	-0.07761	0.00325	-0.03299	-0.06180	-0.09684	-0.08507	-0.06154	-0.10635	-0.07891	-0.04910	-0.07730	-0.08327	0.00664	-0.08349	-0.09061	0.02354	-0.02361	-0.07691	0.09195	-0.01714	-0.05619	0.02072	0.03071	-0.04000	0.09992	0.02992	-0.01900	-0.00528	-0.02556	-0.04942	-0.02856	-0.00839	0.00127	-0.00597	-0.02583	-0.04954	-0.02701	-0.00584	-0.00083
957	-0.01421	-0.03783	-0.08170	-0.13193	-0.19867	0.04234	-0.11675	0.01592	-0.01230	-0.11901	-0.04699	-0.00250	-0.06949	0.00279	0.00912	-0.10105	-0.03221	-0.03395	-0.05381	-0.03641	-0.00928	-0.05585	-0.08019	-0.10851	-0.05583	-0.09088	-0.10154	-0.06812	-0.06035	-0.10232	-0.00130	-0.08423	-0.11173	0.02097	-0.01310	-0.08312	0.08711	-0.00080	-0.08510	0.03272	0.04003	-0.04001	0.09469	0.04414	-0.04477	0.00396	-0.03282	-0.04453	-0.02215	-0.01228	-0.01135	0.00225	-0.03347	-0.04403	-0.01990	-0.00856	-0.01018
958	-0.01772	-0.02236	-0.09735	-0.14961	-0.19688	0.02346	-0.15388	0.05501	-0.03488	-0.12042	-0.04778	-0.01647	-0.08374	0.03003	0.00403	-0.12018	-0.04671	-0.04043	-0.03789	-0.02994	-0.00082	-0.04812	-0.06529	-0.13195	-0.05556	-0.07431	-0.12391	-0.07837	-0.04290	-0.11784	-0.00088	-0.06870	-0.13084	0.02117	0.00798	-0.08794	0.08554	0.01627	-0.11631	0.04455	0.05795	-0.04018	0.09148	0.04915	-0.07293	0.00639	-0.02820	-0.04222	-0.00782	-0.01004	-0.02201	0.00435	-0.02899	-0.04061	-0.00588	-0.00679	-0.01813
959	-0.01775	-0.01016	-0.11017	-0.16808	-0.18090	0.00832	-0.14138	0.08767	-0.01431	-0.14728	-0.05489	-0.01933	-0.10638	0.08537	-0.00776	-0.14411	-0.05561	-0.04003	-0.04933	0.04357	-0.04658	-0.04358	-0.05066	-0.15519	-0.05917	-0.06197	-0.14335	-0.07855	-0.03366	-0.13126	0.00218	-0.05275	-0.14266	0.02191	0.02356	-0.09330	0.09049	0.02207	-0.13455	0.05049	0.07404	-0.04391	0.10197	0.04429	-0.08787	0.00722	-0.01533	-0.05087	0.00730	-0.00549	-0.03025	0.00536	-0.01606	-0.04939	0.00822	-0.00393	-0.02654
960	-0.01918	-0.00799	-0.12208	-0.19068	-0.16417	-0.02209	-0.09858	0.08054	0.02792	-0.17817	-0.06263	-0.04201	-0.13135	0.13718	-0.03560	-0.15422	-0.05757	-0.05891	-0.09217	0.14567	-0.13931	-0.04788	-0.03919	-0.17908	-0.06517	-0.05656	-0.16296	-0.07477	-0.03655	-0.14542	-0.00307	-0.05080	-0.14725	0.01535	0.02184	-0.09809	0.09499	0.01676	-0.13796	0.04835	0.07889	-0.04910	0.12052	0.03641	-0.08746	0.01147	-0.00506	-0.06761	0.01388	-0.00447	-0.03709	0.00966	-0.00577	-0.06816	0.01384	-0.00453	-0.03642
961	-0.02436	-0.01116	-0.13308	-0.19841	-0.15095	-0.07498	-0.06133	0.03938	0.06153	-0.19337	-0.06583	-0.09045	-0.15688	0.16103	-0.06766	-0.15178	-0.06132	-0.10293	-0.14775	0.21846	-0.22912	-0.06109	-0.03347	-0.19955	-0.07228	-0.05339	-0.18366	-0.06985	-0.04221	-0.15949	-0.01812	-0.05855	-0.14780	-0.00031	0.01250	-0.09883	0.09164	0.00915	-0.13625	0.03840	0.07591	-0.05044	0.13247	0.03310	-0.08116	0.01390	-0.00508	-0.08079	0.00662	-0.00916	-0.04280	0.01169	-0.00594	-0.08379	0.00618	-0.00992	-0.04518
962	-0.02976	-0.00882	-0.13976	-0.17666	-0.13281	-0.12056	-0.05159	0.01182	0.05399	-0.17657	-0.05469	-0.13385	-0.17540	0.15486	-0.09176	-0.13894	-0.06584	-0.15071	-0.18049	0.22512	-0.26549	-0.06991	-0.03018	-0.21111	-0.07457	-0.04690	-0.19920	-0.06659	-0.03375	-0.16864	-0.03446	-0.06287	-0.14715	-0.01369	0.01436	-0.09662	0.08124	0.00379	-0.13423	0.02838	0.07668	-0.04731	0.13275	0.03776	-0.07449	0.00722	-0.01216	-0.08302	-0.00892	-0.01488	-0.04387	0.00467	-0.01316	-0.08628	-0.00919	-0.01536	-0.04648
963	-0.03242	0.00301	-0.14162	-0.13855	-0.09814	-0.12975	-0.07741	0.03340	-0.01212	-0.12918	-0.02015	-0.14540	-0.17546	0.13055	-0.11212	-0.11681	-0.05226	-0.17670	-0.16960	0.16820	-0.24156	-0.06152	-0.02113	-0.21609	-0.06714	-0.03562	-0.20540	-0.06937	-0.00713	-0.17296	-0.04782	-0.05866	-0.14781	-0.01641	0.03056	-0.09817	0.06928	0.00045	-0.12995	0.02755	0.08588	-0.04544	0.12925	0.04827	-0.06594	-0.00240	-0.01457	-0.07553	-0.01840	-0.01442	-0.03504	-0.00473	-0.01549	-0.07609	-0.01833	-0.01429	-0.03519
964	-0.03416	0.01732	-0.14384	-0.10412	-0.04305	-0.11726	-0.12704	0.08169	-0.11106	-0.07938	0.02758	-0.13433	-0.15999	0.10247	-0.13818	-0.09507	-0.00826	-0.17365	-0.13446	0.08828	-0.19868	-0.04411	-0.00256	-0.21957	-0.05646	-0.01949	-0.20554	-0.07782	0.02053	-0.17876	-0.06061	-0.05142	-0.15291	-0.01593	0.04597	-0.10679	0.06060	0.00173	-0.12729	0.03190	0.09542	-0.04967	0.13030	0.05967	-0.05744	0.00100	-0.00678	-0.06364	-0.01414	-0.00774	-0.01616	-0.00078	-0.00749	-0.06110	-0.01412	-0.00769	-0.01372
965	-0.03739	0.02601	-0.15027	-0.07698	0.02376	-0.12020	-0.16084	0.10291	-0.18340	-0.05854	0.06267	-0.12705	-0.14793	0.08485	-0.16820	-0.08693	0.04719	-0.15411	-0.11551	0.03789	-0.18245	-0.03721	0.01902	-0.22086	-0.05399	0.00066	-0.20483	-0.08618	0.03061	-0.18803	-0.07096	-0.04700	-0.16324	-0.02279	0.04844	-0.11575	0.05874	0.01336	-0.13690	0.02919	0.09478	-0.05683	0.13458	0.06911	-0.05734	0.01974	0.00266	-0.05129	-0.00422	-0.00172	0.00539	0.01848	0.00216	-0.04799	-0.00457	-0.00226	0.00882
966	-0.04020	0.03022	-0.15901	-0.06097	0.08048	-0.14531	-0.14383	0.08430	-0.19088	-0.07297	0.06926	-0.13236	-0.15352	0.09331	-0.19099	-0.09357	0.08074	-0.13925	-0.13082	0.04690	-0.20127	-0.04251	0.03379	-0.22033	-0.05901	0.01995	-0.20729	-0.08837	0.02480	-0.19670	-0.07123	-0.04304	-0.17500	-0.03524	0.04427	-0.11520	0.06522	0.03650	-0.16136	0.01787	0.08636	-0.05823	0.13619	0.07629	-0.07045	0.03349	0.00351	-0.04122	0.00066	0.00057	0.01838	0.03309	0.00334	-0.03861	0.00027	-0.00002	0.02170
967	-0.03878	0.03629	-0.16586	-0.07699	0.09705	-0.16492	-0.09204	0.06800	-0.15259	-0.10480	0.05411	-0.14151	-0.16994	0.13364	-0.19917	-0.10191	0.08023	-0.14525	-0.16122	0.10847	-0.23409	-0.04152	0.03880	-0.22410	-0.05910	0.03178	-0.21508	-0.08231	0.01927	-0.20289	-0.06087	-0.03453	-0.18230	-0.04317	0.04864	-0.10364	0.07623	0.06033	-0.18676	0.00823	0.08444	-0.04874	0.13611	0.07997	-0.08883	0.02517	-0.00197	-0.03411	0.00259	0.00260	0.01646	0.02601	-0.00166	-0.03121	0.00270	0.00285	0.01978
968	-0.03416	0.04560	-0.16790	-0.13212	0.05996	-0.16231	-0.05221	0.08053	-0.11387	-0.13274	0.04044	-0.15254	-0.17543	0.18481	-0.19591	-0.10389	0.06220	-0.17095	-0.17715	0.18641	-0.26023	-0.02509	0.04000	-0.23533	-0.05009	0.03479	-0.22553	-0.07391	0.02476	-0.20744	-0.05173	-0.02437	-0.18169	-0.04084	0.06581	-0.08820	0.08341	0.06793	-0.19532	0.00767	0.09850	-0.03082	0.14177	0.07833	-0.09689	0.00503	-0.00172	-0.02538	0.00922	0.00717	0.00514	0.00632	-0.00124	-0.02149	0.00991	0.00842	0.00881
969	-0.03194	0.05393	-0.16517	-0.19077	-0.00248	-0.15318	-0.04073	0.09489	-0.09800	-0.14596	0.04957	-0.17178	-0.15514	0.20968	-0.18925	-0.10597	0.05362	-0.19896	-0.16686	0.23517	-0.26820	-0.00922	0.04533	-0.24904	-0.04325	0.03383	-0.23324	-0.07286	0.03942	-0.20936	-0.05471	-0.02036	-0.17576	-0.03257	0.08472	-0.07676	0.08125	0.05506	-0.18543	0.01434	0.12298	-0.01159	0.15451	0.07156	-0.08875	-0.00566	0.01056	-0.01259	0.01887	0.01263	-0.00464	-0.00547	0.01059	-0.00920	0.01981	0.01428	-0.00152
970	-0.03554	0.05822	-0.16116	-0.21094	-0.04324	-0.15586	-0.04046	0.08654	-0.10247	-0.14237	0.07749	-0.19373	-0.11762	0.19393	-0.18373	-0.11135	0.06836	-0.21287	-0.13701	0.23300	-0.25463	-0.01283	0.05539	-0.25777	-0.04759	0.03465	-0.23644	-0.08109	0.05441	-0.20818	-0.06829	-0.02235	-0.17106	-0.02858	0.09325	-0.07212	0.06992	0.03744	-0.17276	0.02259	0.14394	0.00258	0.16155	0.06050	-0.07651	-0.00489	0.02592	-0.00391	0.02119	0.01488	-0.00994	-0.00601	0.02545	-0.00273	0.02192	0.01611	-0.00950
971	-0.04474	0.06010	-0.15886	-0.18696	-0.04401	-0.16515	-0.03827	0.08140	-0.11975	-0.12806	0.09683	-0.20029	-0.08590	0.16095	-0.17958	-0.11600	0.09194	-0.20818	-0.10183	0.20093	-0.23061	-0.03087	0.06483	-0.25765	-0.05558	0.04050	-0.23694	-0.09390	0.06369	-0.20667	-0.08334	-0.02231	-0.16931	-0.03670	0.09123	-0.07081	0.05128	0.03302	-0.16844	0.02507	0.15367	0.01117	0.14634	0.04809	-0.07462	-0.00963	0.02900	-0.00928	0.01000	0.01089	-0.01716	-0.01025	0.02877	-0.01016	0.01050	0.01166	-0.01999
972	-0.05793	0.06339	-0.15548	-0.13873	-0.01446	-0.16816	-0.03744	0.11203	-0.14539	-0.11988	0.09445	-0.18210	-0.07087	0.13646	-0.17675	-0.12522	0.09730	-0.18657	-0.07598	0.17414	-0.21600	-0.04206	0.07372	-0.25023	-0.05455	0.05269	-0.23469	-0.10927	0.07034	-0.20504	-0.09138	-0.01695	-0.16350	-0.05647	0.08713	-0.06674	0.02920	0.04225	-0.16452	0.01257	0.15564	0.01883	0.10980	0.04327	-0.08018	-0.02792	0.01775	-0.02275	-0.00692	0.00318	-0.02749	-0.02646	0.01836	-0.02419	-0.00614	0.00441	-0.03061
973	-0.06883	0.06981	-0.14548	-0.08781	0.03682	-0.16376	-0.04525	0.15572	-0.17467	-0.12948	0.09062	-0.14962	-0.06579	0.12116	-0.17882	-0.14274	0.08023	-0.15440	-0.06777	0.16071	-0.21915	-0.03788	0.08786	-0.23958	-0.04507	0.07004	-0.22735	-0.12173	0.08054	-0.19750	-0.08611	-0.00982	-0.14667	-0.07619	0.08613	-0.05798	0.01340	0.05348	-0.14727	-0.01401	0.15404	0.02684	0.07350	0.05423	-0.07813	-0.04385	0.00817	-0.02450	-0.01348	0.00013	-0.03070	-0.04139	0.00916	-0.02516	-0.01218	0.00235	-0.02996
974	-0.06672	0.07708	-0.12975	-0.05459	0.09795	-0.15480	-0.05885	0.16457	-0.20081	-0.14414	0.10400	-0.12284	-0.06976	0.11368	-0.19339	-0.14848	0.06447	-0.12925	-0.07617	0.14717	-0.23182	-0.03016	0.10519	-0.22645	-0.03836	0.08704	-0.21387	-0.11712	0.09164	-0.18132	-0.06534	-0.00196	-0.12279	-0.07787	0.08695	-0.05007	0.01398	0.06066	-0.11731	-0.03504	0.14815	0.02952	0.05725	0.07451	-0.06277	-0.04026	0.01233	-0.00939	-0.00418	0.00647	-0.02165	-0.03935	0.01269	-0.00897	-0.00288	0.00884	-0.01662
975	-0.05003	0.08113	-0.11565	-0.05620	0.14380	-0.14068	-0.06933	0.14298	-0.21729	-0.14078	0.12300	-0.11386	-0.09222	0.12763	-0.21973	-0.12147	0.07277	-0.12772	-0.09440	0.13409	-0.24234	-0.03180	0.11450	-0.20643	-0.04067	0.09674	-0.19400	-0.09205	0.09300	-0.16237	-0.03744	0.00950	-0.10366	-0.05651	0.08819	-0.04890	0.02875	0.06534	-0.08926	-0.03227	0.13895	0.02303	0.06052	0.08422	-0.04380	-0.02286	0.02250	0.00356	0.00794	0.01462	-0.01039	-0.02391	0.02207	0.00443	0.00853	0.01580	-0.00556
976	-0.03349	0.08086	-0.10519	-0.08581	0.16037	-0.12536	-0.07488	0.14106	-0.21661	-0.11646	0.13486	-0.11888	-0.12618	0.16442	-0.23362	-0.07909	0.10651	-0.14023	-0.11307	0.13882	-0.23947	-0.04276	0.11198	-0.17733	-0.04930	0.09716	-0.16723	-0.06627	0.08166	-0.14317	-0.01978	0.02473	-0.09403	-0.03217	0.08917	-0.05064	0.04170	0.06926	-0.07530	-0.01447	0.12744	0.01225	0.06742	0.07295	-0.03229	-0.00753	0.02497	0.00130	0.00884	0.01432	-0.00622	-0.00848	0.02459	0.00193	0.00849	0.01374	-0.00583
977	-0.03136	0.08007	-0.09087	-0.11162	0.15930	-0.12033	-0.07521	0.17843	-0.18744	-0.09115	0.14991	-0.12706	-0.14593	0.19752	-0.20494	-0.06404	0.14626	-0.13865	-0.12296	0.16455	-0.21236	-0.05442	0.10791	-0.14369	-0.05826	0.09412	-0.13487	-0.05813	0.07051	-0.11616	-0.02163	0.04056	-0.08460	-0.02845	0.08649	-0.04311	0.03844	0.07421	-0.07364	-0.00510	0.10786	0.00506	0.06311	0.05417	-0.02987	-0.00080	0.01827	-0.00671	0.00020	0.00783	-0.00628	-0.00035	0.01845	-0.00650	-0.00071	0.00619	-0.00918
978	-0.03943	0.08283	-0.06762	-0.11064	0.15644	-0.13009	-0.06375	0.21933	-0.13381	-0.08530	0.17257	-0.13044	-0.13942	0.20398	-0.14259	-0.09034	0.16545	-0.11358	-0.12017	0.19390	-0.16685	-0.05886	0.11209	-0.10936	-0.06181	0.09540	-0.09914	-0.06054	0.07485	-0.07915	-0.03160	0.05385	-0.06366	-0.04383	0.07656	-0.01992	0.02193	0.08151	-0.07272	-0.01106	0.07587	0.00425	0.04696	0.04612	-0.03069	-0.00156	0.01244	-0.00766	-0.00584	0.00425	-0.00507	-0.00084	0.01272	-0.00734	-0.00649	0.00308	-0.00670
979	-0.04340	0.08744	-0.04117	-0.08467	0.15633	-0.13842	-0.04090	0.22450	-0.09044	-0.10512	0.18116	-0.12121	-0.11912	0.19299	-0.09746	-0.12364	0.15245	-0.08244	-0.10860	0.21489	-0.12767	-0.05556	0.12137	-0.07377	-0.05902	0.10200	-0.06199	-0.05661	0.09425	-0.04445	-0.03086	0.06044	-0.03206	-0.05825	0.05861	0.00831	0.00799	0.08783	-0.06058	-0.02215	0.03929	0.00646	0.02965	0.04955	-0.02665	-0.00584	0.01426	-0.00091	-0.00079	0.00407	-0.00104	-0.00669	0.01390	0.00022	-0.00062	0.00444	0.00087
980	-0.04064	0.08893	-0.01927	-0.04790	0.16052	-0.12078	-0.02246	0.20494	-0.09039	-0.14349	0.15740	-0.09096	-0.10058	0.18663	-0.10114	-0.12694	0.12148	-0.05793	-0.09610	0.22539	-0.10431	-0.05235	0.12756	-0.03892	-0.05555	0.11018	-0.02840	-0.04740	0.11444	-0.02187	-0.01920	0.05788	-0.00116	-0.06046	0.03659	0.02305	0.00216	0.08742	-0.03137	-0.03132	0.01177	0.00600	0.01568	0.05348	-0.01222	-0.00916	0.01824	0.00516	0.01132	0.00227	0.00530	-0.01215	0.01702	0.00660	0.01210	0.00375	0.00922
981	-0.04178	0.08654	-0.00143	-0.02455	0.17135	-0.07629	-0.01814	0.20068	-0.12483	-0.18243	0.11276	-0.04311	-0.09279	0.18788	-0.12769	-0.10913	0.09745	-0.03349	-0.08895	0.21663	-0.07599	-0.05638	0.13026	-0.01011	-0.05602	0.11984	-0.00436	-0.04754	0.12459	-0.00473	-0.01534	0.05406	0.02205	-0.05543	0.02078	0.02089	-0.00820	0.07824	0.00871	-0.03821	-0.00048	0.00129	-0.00314	0.04807	0.00998	-0.01052	0.01645	0.00434	0.01527	-0.00001	0.01172	-0.01464	0.01480	0.00421	0.01586	0.00114	0.01498
982	-0.05068	0.08370	0.01712	-0.04429	0.18502	-0.03242	-0.01915	0.21929	-0.14867	-0.19388	0.07726	-0.00046	-0.10450	0.18713	-0.13197	-0.10398	0.09148	-0.00527	-0.09042	0.18745	-0.03071	-0.06458	0.13245	0.01160	-0.05806	0.13032	0.01128	-0.05784	0.12501	0.01733	-0.02577	0.06116	0.04122	-0.04929	0.01933	0.01796	-0.03055	0.06413	0.04486	-0.04160	-0.00200	-0.00197	-0.03160	0.02871	0.03067	-0.01059	0.01080	0.00070	0.00129	0.00188	0.01581	-0.01435	0.00933	-0.00255	0.00107	0.00155	0.01653
983	-0.05631	0.08279	0.03710	-0.09994	0.19270	-0.01058	-0.01940	0.23630	-0.12364	-0.15838	0.07325	0.01448	-0.13380	0.18483	-0.09663	-0.11496	0.09417	0.01621	-0.09991	0.16298	0.01204	-0.06723	0.12940	0.03154	-0.05715	0.13242	0.02750	-0.06019	0.12028	0.04305	-0.03210	0.08051	0.06266	-0.04204	0.02816	0.02814	-0.05192	0.05521	0.06775	-0.04083	-0.00291	0.00066	-0.05968	0.00293	0.04261	-0.00905	0.00674	-0.00033	-0.01896	0.00756	0.01642	-0.01148	0.00581	-0.00612	-0.01994	0.00577	0.01340
984	-0.05033	0.08396	0.05533	-0.13106	0.19076	-0.00885	-0.02339	0.24184	-0.05332	-0.09559	0.09728	0.00795	-0.15560	0.18406	-0.03100	-0.11648	0.09151	0.02779	-0.10892	0.16059	0.03958	-0.05889	0.11648	0.05515	-0.05275	0.12050	0.05145	-0.04422	0.11426	0.06487	-0.02043	0.10431	0.08602	-0.03657	0.03625	0.04742	-0.05908	0.06194	0.07905	-0.03984	-0.01326	0.00371	-0.07594	-0.01109	0.04481	-0.00666	0.00095	-0.00283	-0.02465	0.01175	0.01177	-0.00737	0.00069	-0.00852	-0.02594	0.00934	0.00568
