	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d
10	0.28877	0.11833	0.00652	0.16335	0.70487	0.00577	0.24340	0.10284	0.01333	0.15621	0.65710	0.00938	0.25272	0.09325	0.02005	0.14372	0.66439	0.01565	0.07786	0.03256	0.03032	0.11713	0.47728	0.01475
11	0.28869	0.11802	0.00675	0.16338	0.70499	0.00579	0.24322	0.10263	0.01320	0.15629	0.65719	0.00911	0.25251	0.09304	0.01995	0.14384	0.66449	0.01546	0.07747	0.03286	0.03021	0.11721	0.47738	0.01494
12	0.28859	0.11776	0.00683	0.16334	0.70512	0.00568	0.24308	0.10252	0.01336	0.15634	0.65732	0.00899	0.25233	0.09290	0.02013	0.14392	0.66461	0.01541	0.07711	0.03321	0.03004	0.11751	0.47747	0.01524
13	0.28856	0.11757	0.00676	0.16328	0.70523	0.00547	0.24305	0.10247	0.01355	0.15635	0.65743	0.00902	0.25226	0.09282	0.02033	0.14394	0.66470	0.01546	0.07687	0.03355	0.02979	0.11786	0.47751	0.01550
14	0.28859	0.11749	0.00670	0.16323	0.70529	0.00535	0.24306	0.10247	0.01348	0.15635	0.65750	0.00914	0.25225	0.09279	0.02024	0.14390	0.66476	0.01554	0.07675	0.03381	0.02954	0.11810	0.47753	0.01560
15	0.28859	0.11755	0.00675	0.16318	0.70535	0.00544	0.24302	0.10252	0.01325	0.15631	0.65757	0.00937	0.25221	0.09282	0.01999	0.14382	0.66481	0.01571	0.07667	0.03395	0.02935	0.11821	0.47756	0.01548
16	0.28850	0.11770	0.00690	0.16314	0.70541	0.00569	0.24290	0.10260	0.01302	0.15625	0.65764	0.00957	0.25210	0.09291	0.01975	0.14375	0.66487	0.01590	0.07660	0.03394	0.02921	0.11810	0.47762	0.01525
17	0.28837	0.11783	0.00709	0.16312	0.70545	0.00594	0.24273	0.10263	0.01270	0.15618	0.65764	0.00939	0.25195	0.09296	0.01944	0.14374	0.66490	0.01580	0.07654	0.03378	0.02917	0.11767	0.47771	0.01517
18	0.28824	0.11789	0.00725	0.16317	0.70541	0.00609	0.24257	0.10256	0.01221	0.15614	0.65758	0.00879	0.25182	0.09294	0.01898	0.14380	0.66489	0.01534	0.07653	0.03351	0.02930	0.11702	0.47780	0.01536
19	0.28816	0.11791	0.00730	0.16326	0.70535	0.00611	0.24248	0.10248	0.01176	0.15615	0.65749	0.00820	0.25175	0.09290	0.01856	0.14390	0.66486	0.01485	0.07657	0.03326	0.02952	0.11655	0.47785	0.01565
20	0.28811	0.11792	0.00728	0.16338	0.70530	0.00610	0.24243	0.10243	0.01159	0.15626	0.65744	0.00801	0.25172	0.09288	0.01840	0.14403	0.66482	0.01468	0.07660	0.03309	0.02960	0.11656	0.47784	0.01576
21	0.28804	0.11790	0.00726	0.16355	0.70528	0.00608	0.24238	0.10240	0.01167	0.15644	0.65742	0.00820	0.25166	0.09285	0.01849	0.14417	0.66479	0.01481	0.07656	0.03298	0.02947	0.11687	0.47777	0.01559
22	0.28797	0.11785	0.00723	0.16374	0.70527	0.00598	0.24232	0.10237	0.01187	0.15663	0.65743	0.00848	0.25159	0.09282	0.01871	0.14430	0.66477	0.01500	0.07647	0.03290	0.02914	0.11719	0.47773	0.01523
23	0.28797	0.11780	0.00712	0.16383	0.70532	0.00581	0.24234	0.10235	0.01209	0.15673	0.65751	0.00871	0.25159	0.09278	0.01893	0.14435	0.66482	0.01517	0.07645	0.03282	0.02869	0.11746	0.47774	0.01479
24	0.28808	0.11773	0.00693	0.16370	0.70547	0.00568	0.24249	0.10231	0.01226	0.15667	0.65767	0.00893	0.25172	0.09272	0.01910	0.14425	0.66494	0.01537	0.07656	0.03271	0.02821	0.11777	0.47781	0.01441
25	0.28827	0.11766	0.00679	0.16340	0.70567	0.00562	0.24269	0.10227	0.01234	0.15647	0.65786	0.00911	0.25191	0.09266	0.01917	0.14403	0.66508	0.01556	0.07672	0.03265	0.02783	0.11809	0.47788	0.01427
26	0.28840	0.11768	0.00679	0.16314	0.70580	0.00563	0.24282	0.10229	0.01229	0.15631	0.65799	0.00917	0.25203	0.09268	0.01912	0.14385	0.66519	0.01561	0.07684	0.03268	0.02765	0.11826	0.47794	0.01444
27	0.28841	0.11786	0.00688	0.16311	0.70583	0.00567	0.24282	0.10243	0.01216	0.15629	0.65801	0.00919	0.25203	0.09284	0.01902	0.14383	0.66522	0.01562	0.07688	0.03274	0.02768	0.11830	0.47796	0.01472
28	0.28836	0.11807	0.00694	0.16323	0.70575	0.00573	0.24277	0.10258	0.01210	0.15641	0.65794	0.00937	0.25200	0.09302	0.01898	0.14394	0.66514	0.01579	0.07692	0.03272	0.02778	0.11845	0.47788	0.01484
29	0.28834	0.11815	0.00694	0.16334	0.70562	0.00581	0.24277	0.10261	0.01217	0.15655	0.65783	0.00965	0.25201	0.09306	0.01904	0.14408	0.66500	0.01610	0.07699	0.03259	0.02785	0.11878	0.47771	0.01470
30	0.28835	0.11805	0.00693	0.16340	0.70549	0.00588	0.24280	0.10252	0.01227	0.15666	0.65769	0.00973	0.25204	0.09296	0.01912	0.14421	0.66484	0.01625	0.07704	0.03245	0.02795	0.11904	0.47754	0.01453
31	0.28829	0.11790	0.00692	0.16351	0.70537	0.00589	0.24273	0.10237	0.01226	0.15677	0.65755	0.00944	0.25199	0.09279	0.01908	0.14435	0.66471	0.01600	0.07697	0.03235	0.02814	0.11902	0.47743	0.01456
32	0.28811	0.11778	0.00686	0.16373	0.70525	0.00587	0.24254	0.10226	0.01215	0.15692	0.65740	0.00894	0.25181	0.09267	0.01894	0.14452	0.66462	0.01547	0.07678	0.03231	0.02830	0.11876	0.47739	0.01482
33	0.28798	0.11774	0.00673	0.16402	0.70514	0.00581	0.24241	0.10225	0.01212	0.15710	0.65729	0.00860	0.25167	0.09264	0.01889	0.14470	0.66457	0.01506	0.07660	0.03240	0.02823	0.11845	0.47740	0.01507
34	0.28808	0.11777	0.00662	0.16431	0.70513	0.00575	0.24253	0.10235	0.01231	0.15730	0.65730	0.00863	0.25177	0.09272	0.01909	0.14489	0.66461	0.01505	0.07663	0.03260	0.02793	0.11831	0.47749	0.01510
35	0.28833	0.11782	0.00665	0.16457	0.70527	0.00574	0.24280	0.10245	0.01261	0.15749	0.65747	0.00894	0.25201	0.09283	0.01944	0.14508	0.66477	0.01535	0.07683	0.03273	0.02765	0.11841	0.47766	0.01495
36	0.28853	0.11783	0.00684	0.16470	0.70547	0.00575	0.24299	0.10247	0.01280	0.15762	0.65769	0.00924	0.25219	0.09288	0.01969	0.14519	0.66497	0.01564	0.07702	0.03271	0.02761	0.11863	0.47785	0.01485
37	0.28861	0.11777	0.00709	0.16467	0.70558	0.00574	0.24305	0.10240	0.01283	0.15762	0.65780	0.00934	0.25224	0.09283	0.01975	0.14519	0.66507	0.01575	0.07707	0.03269	0.02775	0.11877	0.47793	0.01493
38	0.28865	0.11761	0.00722	0.16462	0.70553	0.00563	0.24306	0.10226	0.01277	0.15759	0.65776	0.00931	0.25225	0.09269	0.01969	0.14516	0.66503	0.01571	0.07702	0.03273	0.02792	0.11881	0.47788	0.01513
39	0.28869	0.11742	0.00715	0.16474	0.70541	0.00541	0.24308	0.10211	0.01267	0.15766	0.65766	0.00925	0.25227	0.09251	0.01955	0.14521	0.66496	0.01559	0.07700	0.03274	0.02807	0.11874	0.47782	0.01531
40	0.28869	0.11737	0.00698	0.16498	0.70536	0.00520	0.24309	0.10202	0.01247	0.15779	0.65762	0.00904	0.25231	0.09241	0.01930	0.14534	0.66496	0.01533	0.07707	0.03260	0.02824	0.11847	0.47788	0.01547
41	0.28867	0.11751	0.00690	0.16514	0.70542	0.00514	0.24308	0.10206	0.01215	0.15785	0.65767	0.00866	0.25233	0.09246	0.01895	0.14544	0.66506	0.01498	0.07720	0.03240	0.02838	0.11799	0.47807	0.01557
42	0.28868	0.11774	0.00694	0.16517	0.70554	0.00533	0.24308	0.10219	0.01186	0.15782	0.65777	0.00835	0.25236	0.09259	0.01863	0.14547	0.66518	0.01476	0.07733	0.03232	0.02841	0.11755	0.47826	0.01551
43	0.28873	0.11790	0.00704	0.16514	0.70554	0.00571	0.24311	0.10232	0.01167	0.15777	0.65775	0.00828	0.25240	0.09270	0.01839	0.14548	0.66517	0.01479	0.07738	0.03241	0.02830	0.11735	0.47828	0.01536
44	0.28875	0.11802	0.00717	0.16510	0.70540	0.00609	0.24311	0.10240	0.01152	0.15776	0.65758	0.00831	0.25240	0.09277	0.01821	0.14550	0.66499	0.01489	0.07738	0.03249	0.02816	0.11732	0.47811	0.01531
45	0.28872	0.11814	0.00724	0.16508	0.70528	0.00624	0.24309	0.10249	0.01144	0.15779	0.65746	0.00834	0.25238	0.09286	0.01813	0.14552	0.66486	0.01491	0.07740	0.03246	0.02805	0.11750	0.47795	0.01539
46	0.28867	0.11823	0.00714	0.16504	0.70541	0.00612	0.24305	0.10257	0.01154	0.15783	0.65758	0.00851	0.25235	0.09296	0.01826	0.14550	0.66496	0.01501	0.07740	0.03244	0.02799	0.11792	0.47799	0.01544
47	0.28859	0.11826	0.00689	0.16499	0.70569	0.00584	0.24301	0.10264	0.01179	0.15783	0.65789	0.00886	0.25229	0.09303	0.01852	0.14545	0.66523	0.01529	0.07733	0.03251	0.02795	0.11831	0.47819	0.01531
48	0.28851	0.11824	0.00670	0.16501	0.70585	0.00557	0.24296	0.10269	0.01200	0.15781	0.65810	0.00920	0.25223	0.09306	0.01873	0.14542	0.66542	0.01563	0.07721	0.03262	0.02783	0.11838	0.47836	0.01506
49	0.28852	0.11818	0.00674	0.16505	0.70579	0.00541	0.24295	0.10266	0.01205	0.15778	0.65808	0.00936	0.25221	0.09301	0.01877	0.14542	0.66539	0.01585	0.07714	0.03268	0.02760	0.11814	0.47838	0.01490
50	0.28862	0.11803	0.00692	0.16500	0.70567	0.00538	0.24302	0.10252	0.01194	0.15770	0.65795	0.00925	0.25226	0.09287	0.01867	0.14538	0.66528	0.01581	0.07715	0.03266	0.02740	0.11787	0.47830	0.01492
51	0.28872	0.11780	0.00700	0.16483	0.70565	0.00544	0.24309	0.10231	0.01187	0.15758	0.65790	0.00899	0.25233	0.09266	0.01861	0.14528	0.66524	0.01559	0.07717	0.03260	0.02735	0.11780	0.47825	0.01504
52	0.28870	0.11757	0.00688	0.16465	0.70579	0.00554	0.24307	0.10215	0.01197	0.15749	0.65800	0.00878	0.25230	0.09249	0.01871	0.14519	0.66533	0.01538	0.07706	0.03264	0.02742	0.11801	0.47830	0.01512
53	0.28853	0.11741	0.00667	0.16457	0.70598	0.00561	0.24292	0.10209	0.01210	0.15750	0.65817	0.00874	0.25213	0.09241	0.01884	0.14516	0.66548	0.01528	0.07682	0.03277	0.02749	0.11834	0.47839	0.01515
54	0.28833	0.11741	0.00651	0.16458	0.70607	0.00559	0.24272	0.10210	0.01204	0.15756	0.65826	0.00876	0.25193	0.09242	0.01877	0.14517	0.66556	0.01522	0.07660	0.03284	0.02754	0.11861	0.47843	0.01514
55	0.28824	0.11753	0.00651	0.16463	0.70598	0.00549	0.24263	0.10217	0.01182	0.15760	0.65817	0.00870	0.25186	0.09249	0.01854	0.14518	0.66548	0.01509	0.07659	0.03278	0.02759	0.11865	0.47835	0.01513
56	0.28833	0.11768	0.00664	0.16465	0.70580	0.00540	0.24271	0.10224	0.01168	0.15759	0.65799	0.00857	0.25196	0.09257	0.01838	0.14517	0.66531	0.01494	0.07676	0.03268	0.02764	0.11852	0.47820	0.01508
57	0.28847	0.11773	0.00681	0.16457	0.70573	0.00535	0.24285	0.10228	0.01182	0.15753	0.65793	0.00852	0.25209	0.09261	0.01853	0.14512	0.66524	0.01491	0.07690	0.03268	0.02760	0.11853	0.47812	0.01498
58	0.28851	0.11768	0.00689	0.16445	0.70590	0.00534	0.24290	0.10228	0.01218	0.15750	0.65808	0.00859	0.25212	0.09260	0.01890	0.14507	0.66536	0.01501	0.07687	0.03277	0.02745	0.11886	0.47819	0.01485
59	0.28844	0.11766	0.00687	0.16437	0.70612	0.00536	0.24285	0.10232	0.01247	0.15752	0.65829	0.00866	0.25205	0.09263	0.01920	0.14508	0.66553	0.01507	0.07676	0.03286	0.02726	0.11930	0.47830	0.01485
60	0.28838	0.11782	0.00681	0.16434	0.70618	0.00540	0.24281	0.10246	0.01252	0.15756	0.65834	0.00865	0.25200	0.09279	0.01928	0.14510	0.66558	0.01503	0.07675	0.03287	0.02714	0.11957	0.47832	0.01508
61	0.28841	0.11814	0.00679	0.16432	0.70610	0.00541	0.24286	0.10270	0.01247	0.15755	0.65826	0.00871	0.25207	0.09306	0.01926	0.14507	0.66551	0.01505	0.07692	0.03284	0.02711	0.11960	0.47824	0.01540
62	0.28851	0.11843	0.00683	0.16429	0.70604	0.00541	0.24298	0.10294	0.01249	0.15749	0.65821	0.00888	0.25220	0.09332	0.01930	0.14501	0.66547	0.01521	0.07714	0.03284	0.02715	0.11947	0.47820	0.01560
63	0.28858	0.11856	0.00694	0.16431	0.70602	0.00543	0.24304	0.10305	0.01251	0.15745	0.65822	0.00905	0.25227	0.09344	0.01933	0.14499	0.66548	0.01542	0.07722	0.03292	0.02724	0.11925	0.47825	0.01559
64	0.28854	0.11849	0.00705	0.16442	0.70602	0.00553	0.24298	0.10298	0.01239	0.15748	0.65823	0.00915	0.25220	0.09336	0.01919	0.14506	0.66549	0.01558	0.07712	0.03300	0.02739	0.11898	0.47831	0.01547
65	0.28847	0.11824	0.00704	0.16454	0.70602	0.00565	0.24287	0.10277	0.01217	0.15754	0.65823	0.00922	0.25210	0.09312	0.01891	0.14514	0.66551	0.01567	0.07694	0.03304	0.02762	0.11882	0.47836	0.01538
66	0.28846	0.11790	0.00685	0.16453	0.70606	0.00562	0.24284	0.10248	0.01198	0.15755	0.65828	0.00922	0.25208	0.09280	0.01867	0.14513	0.66555	0.01565	0.07685	0.03299	0.02786	0.11888	0.47839	0.01540
67	0.28851	0.11762	0.00661	0.16442	0.70610	0.00541	0.24289	0.10225	0.01191	0.15749	0.65831	0.00911	0.25213	0.09257	0.01860	0.14504	0.66558	0.01549	0.07688	0.03288	0.02801	0.11909	0.47837	0.01546
68	0.28855	0.11753	0.00649	0.16439	0.70609	0.00514	0.24295	0.10215	0.01197	0.15751	0.65830	0.00890	0.25219	0.09250	0.01870	0.14505	0.66556	0.01527	0.07697	0.03270	0.02799	0.11925	0.47834	0.01543
69	0.28854	0.11758	0.00656	0.16458	0.70604	0.00497	0.24298	0.10216	0.01212	0.15768	0.65825	0.00869	0.25221	0.09255	0.01891	0.14523	0.66553	0.01506	0.07707	0.03246	0.02788	0.11932	0.47831	0.01534
70	0.28854	0.11767	0.00669	0.16484	0.70599	0.00496	0.24300	0.10218	0.01230	0.15790	0.65819	0.00857	0.25224	0.09260	0.01914	0.14546	0.66549	0.01495	0.07720	0.03217	0.02778	0.11934	0.47830	0.01534
71	0.28859	0.11772	0.00678	0.16497	0.70593	0.00507	0.24307	0.10218	0.01247	0.15800	0.65813	0.00864	0.25231	0.09264	0.01935	0.14558	0.66543	0.01503	0.07735	0.03192	0.02767	0.11935	0.47827	0.01548
72	0.28865	0.11776	0.00683	0.16495	0.70586	0.00522	0.24315	0.10221	0.01256	0.15799	0.65807	0.00880	0.25238	0.09269	0.01949	0.14558	0.66536	0.01523	0.07746	0.03181	0.02754	0.11931	0.47820	0.01562
73	0.28864	0.11784	0.00690	0.16490	0.70575	0.00534	0.24312	0.10227	0.01252	0.15793	0.65796	0.00884	0.25234	0.09277	0.01948	0.14555	0.66526	0.01531	0.07743	0.03189	0.02743	0.11919	0.47811	0.01572
74	0.28856	0.11791	0.00696	0.16487	0.70559	0.00534	0.24303	0.10237	0.01245	0.15787	0.65779	0.00876	0.25225	0.09284	0.01938	0.14549	0.66511	0.01523	0.07727	0.03214	0.02739	0.11897	0.47798	0.01580
75	0.28852	0.11794	0.00687	0.16478	0.70543	0.00515	0.24297	0.10245	0.01245	0.15773	0.65765	0.00867	0.25220	0.09286	0.01929	0.14535	0.66498	0.01512	0.07713	0.03244	0.02743	0.11874	0.47787	0.01589
76	0.28853	0.11792	0.00673	0.16451	0.70545	0.00492	0.24299	0.10248	0.01244	0.15750	0.65768	0.00862	0.25222	0.09281	0.01916	0.14511	0.66500	0.01505	0.07708	0.03263	0.02754	0.11865	0.47787	0.01594
77	0.28857	0.11787	0.00667	0.16416	0.70571	0.00483	0.24302	0.10244	0.01239	0.15724	0.65793	0.00864	0.25227	0.09272	0.01903	0.14484	0.66522	0.01509	0.07709	0.03266	0.02758	0.11875	0.47804	0.01588
78	0.28862	0.11776	0.00669	0.16397	0.70603	0.00493	0.24307	0.10234	0.01242	0.15712	0.65824	0.00880	0.25230	0.09262	0.01905	0.14472	0.66551	0.01528	0.07710	0.03263	0.02742	0.11894	0.47828	0.01571
79	0.28865	0.11759	0.00673	0.16408	0.70619	0.00509	0.24309	0.10221	0.01249	0.15724	0.65841	0.00899	0.25230	0.09251	0.01919	0.14482	0.66566	0.01546	0.07706	0.03258	0.02718	0.11911	0.47842	0.01555
80	0.28860	0.11746	0.00677	0.16437	0.70614	0.00522	0.24302	0.10210	0.01239	0.15749	0.65835	0.00893	0.25222	0.09245	0.01919	0.14507	0.66561	0.01536	0.07698	0.03250	0.02711	0.11922	0.47839	0.01551
81	0.28848	0.11749	0.00678	0.16455	0.70600	0.00525	0.24288	0.10209	0.01212	0.15768	0.65818	0.00861	0.25208	0.09250	0.01900	0.14524	0.66547	0.01501	0.07689	0.03245	0.02725	0.11929	0.47826	0.01554
82	0.28839	0.11766	0.00678	0.16452	0.70591	0.00516	0.24278	0.10221	0.01193	0.15769	0.65807	0.00830	0.25199	0.09265	0.01884	0.14524	0.66536	0.01466	0.07685	0.03249	0.02734	0.11941	0.47814	0.01557
83	0.28841	0.11782	0.00677	0.16436	0.70588	0.00501	0.24281	0.10235	0.01195	0.15761	0.65803	0.00821	0.25202	0.09280	0.01885	0.14513	0.66530	0.01452	0.07690	0.03255	0.02721	0.11962	0.47804	0.01562
84	0.28850	0.11788	0.00681	0.16424	0.70585	0.00489	0.24291	0.10241	0.01208	0.15753	0.65801	0.00829	0.25211	0.09284	0.01898	0.14502	0.66527	0.01456	0.07700	0.03253	0.02698	0.11980	0.47797	0.01576
85	0.28857	0.11784	0.00691	0.16417	0.70583	0.00483	0.24299	0.10238	0.01226	0.15748	0.65800	0.00842	0.25219	0.09279	0.01915	0.14496	0.66526	0.01467	0.07707	0.03247	0.02689	0.11983	0.47795	0.01598
86	0.28863	0.11771	0.00701	0.16419	0.70587	0.00488	0.24304	0.10229	0.01244	0.15747	0.65805	0.00857	0.25223	0.09268	0.01931	0.14496	0.66531	0.01484	0.07706	0.03252	0.02707	0.11979	0.47801	0.01611
87	0.28865	0.11754	0.00711	0.16431	0.70592	0.00507	0.24304	0.10219	0.01254	0.15756	0.65811	0.00878	0.25223	0.09254	0.01934	0.14507	0.66537	0.01508	0.07695	0.03272	0.02737	0.11976	0.47808	0.01607
