	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d
30	0.00000	0.00000	-0.73801	0.00000	0.00000	-0.08400
31	0.00000	0.00000	-0.73478	0.00000	0.00000	-0.08095
32	0.00000	0.00000	-0.73158	0.00000	0.00000	-0.07788
33	0.00000	0.00000	-0.72842	0.00000	0.00000	-0.07480
34	0.00000	0.00000	-0.72528	0.00000	0.00000	-0.07169
35	0.00000	0.00000	-0.72217	0.00000	0.00000	-0.06857
36	0.00000	0.00000	-0.71910	0.00000	0.00000	-0.06543
37	0.00000	0.00000	-0.71606	0.00000	0.00000	-0.06225
38	0.00000	0.00000	-0.71305	0.00000	0.00000	-0.05905
39	0.00000	0.00000	-0.71007	0.00000	0.00000	-0.05582
40	0.00000	0.00000	-0.70713	0.00000	0.00000	-0.05256
41	0.00000	0.00000	-0.70423	0.00000	0.00000	-0.04926
42	0.00000	0.00000	-0.70135	0.00000	0.00000	-0.04592
43	0.00000	0.00000	-0.69851	0.00000	0.00000	-0.04254
44	0.00000	0.00000	-0.69571	0.00000	0.00000	-0.03912
45	0.00000	0.00000	-0.69294	0.00000	0.00000	-0.03565
46	0.00000	0.00000	-0.69020	0.00000	0.00000	-0.03213
47	0.00000	0.00000	-0.68750	0.00000	0.00000	-0.02856
48	0.00000	0.00000	-0.68483	0.00000	0.00000	-0.02494
49	0.00000	0.00000	-0.68220	0.00000	0.00000	-0.02126
50	0.00000	0.00000	-0.67960	0.00000	0.00000	-0.01753
51	0.00000	0.00000	-0.67703	0.00000	0.00000	-0.01374
52	0.00000	0.00000	-0.67450	0.00000	0.00000	-0.00989
53	0.00000	0.00000	-0.67199	0.00000	0.00000	-0.00597
54	0.00000	0.00000	-0.66952	0.00000	0.00000	-0.00200
55	0.00000	0.00000	-0.66709	0.00000	0.00000	0.00204
56	0.00000	0.00000	-0.66468	0.00000	0.00000	0.00615
57	0.00000	0.00000	-0.66231	0.00000	0.00000	0.01033
58	0.00000	0.00000	-0.65997	0.00000	0.00000	0.01457
59	0.00000	0.00000	-0.65766	0.00000	0.00000	0.01888
60	0.00000	0.00000	-0.65538	0.00000	0.00000	0.02326
61	0.00000	0.00000	-0.65313	0.00000	0.00000	0.02771
62	0.00000	0.00000	-0.65091	0.00000	0.00000	0.03224
63	0.00000	0.00000	-0.64872	0.00000	0.00000	0.03683
64	0.00000	0.00000	-0.64657	0.00000	0.00000	0.04150
65	0.00000	0.00000	-0.64444	0.00000	0.00000	0.04624
66	0.00000	0.00000	-0.64234	0.00000	0.00000	0.05106
67	0.00000	0.00000	-0.64028	0.00000	0.00000	0.05595
68	0.00000	0.00000	-0.63824	0.00000	0.00000	0.06091
69	0.00000	0.00000	-0.63624	0.00000	0.00000	0.06595
70	0.00000	0.00000	-0.63426	0.00000	0.00000	0.07106
71	0.00000	0.00000	-0.63232	0.00000	0.00000	0.07624
72	0.00000	0.00000	-0.63040	0.00000	0.00000	0.08149
73	0.00000	0.00000	-0.62852	0.00000	0.00000	0.08682
74	0.00000	0.00000	-0.62667	0.00000	0.00000	0.09221
75	0.00000	0.00000	-0.62484	0.00000	0.00000	0.09768
76	0.00000	0.00000	-0.62305	0.00000	0.00000	0.10322
77	0.00000	0.00000	-0.62129	0.00000	0.00000	0.10882
78	0.00000	0.00000	-0.61956	0.00000	0.00000	0.11450
79	0.00000	0.00000	-0.61787	0.00000	0.00000	0.12023
80	0.00000	0.00000	-0.61621	0.00000	0.00000	0.12604
81	0.00000	0.00000	-0.61458	0.00000	0.00000	0.13191
82	0.00000	0.00000	-0.61298	0.00000	0.00000	0.13784
83	0.00000	0.00000	-0.61142	0.00000	0.00000	0.14383
84	0.00000	0.00000	-0.60989	0.00000	0.00000	0.14988
85	0.00000	0.00000	-0.60840	0.00000	0.00000	0.15599
86	0.00000	0.00000	-0.60694	0.00000	0.00000	0.16215
87	0.00000	0.00000	-0.60552	0.00000	0.00000	0.16836
88	0.00000	0.00000	-0.60413	0.00000	0.00000	0.17462
89	0.00000	0.00000	-0.60278	0.00000	0.00000	0.18092
90	0.00000	0.00000	-0.60146	0.00000	0.00000	0.18726
91	0.00000	0.00000	-0.60018	0.00000	0.00000	0.19365
92	0.00000	0.00000	-0.59894	0.00000	0.00000	0.20007
93	0.00000	0.00000	-0.59774	0.00000	0.00000	0.20652
94	0.00000	0.00000	-0.59657	0.00000	0.00000	0.21299
95	0.00000	0.00000	-0.59544	0.00000	0.00000	0.21949
96	0.00000	0.00000	-0.59435	0.00000	0.00000	0.22601
97	0.00000	0.00000	-0.59330	0.00000	0.00000	0.23254
98	0.00000	0.00000	-0.59229	0.00000	0.00000	0.23909
99	0.00000	0.00000	-0.59132	0.00000	0.00000	0.24563
100	0.00000	0.00000	-0.59039	0.00000	0.00000	0.25218
101	0.00000	0.00000	-0.58950	0.00000	0.00000	0.25872
102	0.00000	0.00000	-0.58865	0.00000	0.00000	0.26526
103	0.00000	0.00000	-0.58784	0.00000	0.00000	0.27178
104	0.00000	0.00000	-0.58707	0.00000	0.00000	0.27828
105	0.00000	0.00000	-0.58635	0.00000	0.00000	0.28475
106	0.00000	0.00000	-0.58566	0.00000	0.00000	0.29120
107	0.00000	0.00000	-0.58502	0.00000	0.00000	0.29761
108	0.00000	0.00000	-0.58442	0.00000	0.00000	0.30398
109	0.00000	0.00000	-0.58386	0.00000	0.00000	0.31031
110	0.00000	0.00000	-0.58334	0.00000	0.00000	0.31658
111	0.00000	0.00000	-0.58286	0.00000	0.00000	0.32280
112	0.00000	0.00000	-0.58243	0.00000	0.00000	0.32896
113	0.00000	0.00000	-0.58204	0.00000	0.00000	0.33505
114	0.00000	0.00000	-0.58169	0.00000	0.00000	0.34107
115	0.00000	0.00000	-0.58138	0.00000	0.00000	0.34701
116	0.00000	0.00000	-0.58112	0.00000	0.00000	0.35288
117	0.00000	0.00000	-0.58089	0.00000	0.00000	0.35866
118	0.00000	0.00000	-0.58071	0.00000	0.00000	0.36434
119	0.00000	0.00000	-0.58057	0.00000	0.00000	0.36994
120	0.00000	0.00000	-0.58047	0.00000	0.00000	0.37543
121	0.00000	0.00000	-0.58042	0.00000	0.00000	0.38081
122	0.00000	0.00000	-0.58040	0.00000	0.00000	0.38609
123	0.00000	0.00000	-0.58043	0.00000	0.00000	0.39126
124	0.00000	0.00000	-0.58051	0.00000	0.00000	0.39630
125	0.00000	0.00000	-0.58062	0.00000	0.00000	0.40123
126	0.00000	0.00000	-0.58078	0.00000	0.00000	0.40603
127	0.00000	0.00000	-0.58098	0.00000	0.00000	0.41070
128	0.00000	0.00000	-0.58123	0.00000	0.00000	0.41524
129	0.00000	0.00000	-0.58152	0.00000	0.00000	0.41963
130	0.00000	0.00000	-0.58186	0.00000	0.00000	0.42389
131	0.00000	0.00000	-0.58224	0.00000	0.00000	0.42800
132	0.00000	0.00000	-0.58266	0.00000	0.00000	0.43196
133	0.00000	0.00000	-0.58314	0.00000	0.00000	0.43577
134	0.00000	0.00000	-0.58365	0.00000	0.00000	0.43942
135	0.00000	0.00000	-0.58422	0.00000	0.00000	0.44291
136	0.00000	0.00000	-0.58483	0.00000	0.00000	0.44623
137	0.00000	0.00000	-0.58549	0.00000	0.00000	0.44939
138	0.00000	0.00000	-0.58619	0.00000	0.00000	0.45238
139	0.00000	0.00000	-0.58694	0.00000	0.00000	0.45520
140	0.00000	0.00000	-0.58773	0.00000	0.00000	0.45784
141	0.00000	0.00000	-0.58857	0.00000	0.00000	0.46031
142	0.00000	0.00000	-0.58945	0.00000	0.00000	0.46260
143	0.00000	0.00000	-0.59037	0.00000	0.00000	0.46471
144	0.00000	0.00000	-0.59133	0.00000	0.00000	0.46665
145	0.00000	0.00000	-0.59232	0.00000	0.00000	0.46840
146	0.00000	0.00000	-0.59336	0.00000	0.00000	0.46997
147	0.00000	0.00000	-0.59443	0.00000	0.00000	0.47136
148	0.00000	0.00000	-0.59554	0.00000	0.00000	0.47257
149	0.00000	0.00000	-0.59668	0.00000	0.00000	0.47360
150	0.00000	0.00000	-0.59785	0.00000	0.00000	0.47445
151	0.00000	0.00000	-0.59906	0.00000	0.00000	0.47513
152	0.00000	0.00000	-0.60030	0.00000	0.00000	0.47563
153	0.00000	0.00000	-0.60157	0.00000	0.00000	0.47596
154	0.00000	0.00000	-0.60288	0.00000	0.00000	0.47612
155	0.00000	0.00000	-0.60421	0.00000	0.00000	0.47610
156	0.00000	0.00000	-0.60557	0.00000	0.00000	0.47592
157	0.00000	0.00000	-0.60696	0.00000	0.00000	0.47557
158	0.00000	0.00000	-0.60838	0.00000	0.00000	0.47507
159	0.00000	0.00000	-0.60983	0.00000	0.00000	0.47440
160	0.00000	0.00000	-0.61130	0.00000	0.00000	0.47358
161	0.00000	0.00000	-0.61280	0.00000	0.00000	0.47260
162	0.00000	0.00000	-0.61433	0.00000	0.00000	0.47148
163	0.00000	0.00000	-0.61589	0.00000	0.00000	0.47021
164	0.00000	0.00000	-0.61747	0.00000	0.00000	0.46879
165	0.00000	0.00000	-0.61908	0.00000	0.00000	0.46724
166	0.00000	0.00000	-0.62071	0.00000	0.00000	0.46555
167	0.00000	0.00000	-0.62237	0.00000	0.00000	0.46372
168	0.00000	0.00000	-0.62405	0.00000	0.00000	0.46177
169	0.00000	0.00000	-0.62575	0.00000	0.00000	0.45969
170	0.00000	0.00000	-0.62747	0.00000	0.00000	0.45748
171	0.00000	0.00000	-0.62922	0.00000	0.00000	0.45516
172	0.00000	0.00000	-0.63099	0.00000	0.00000	0.45272
173	0.00000	0.00000	-0.63278	0.00000	0.00000	0.45016
174	0.00000	0.00000	-0.63458	0.00000	0.00000	0.44749
175	0.00000	0.00000	-0.63641	0.00000	0.00000	0.44472
176	0.00000	0.00000	-0.63824	0.00000	0.00000	0.44185
177	0.00000	0.00000	-0.64009	0.00000	0.00000	0.43888
178	0.00000	0.00000	-0.64196	0.00000	0.00000	0.43581
179	0.00000	0.00000	-0.64383	0.00000	0.00000	0.43266
180	0.00000	0.00000	-0.64570	0.00000	0.00000	0.42941
181	0.00000	0.00000	-0.64759	0.00000	0.00000	0.42609
182	0.00000	0.00000	-0.64947	0.00000	0.00000	0.42269
183	0.00000	0.00000	-0.65136	0.00000	0.00000	0.41921
184	0.00000	0.00000	-0.65325	0.00000	0.00000	0.41567
185	0.00000	0.00000	-0.65514	0.00000	0.00000	0.41206
186	0.00000	0.00000	-0.65703	0.00000	0.00000	0.40840
187	0.00000	0.00000	-0.65891	0.00000	0.00000	0.40468
188	0.00000	0.00000	-0.66079	0.00000	0.00000	0.40092
189	0.00000	0.00000	-0.66266	0.00000	0.00000	0.39712
190	0.00000	0.00000	-0.66452	0.00000	0.00000	0.39328
191	0.00000	0.00000	-0.66637	0.00000	0.00000	0.38941
192	0.00000	0.00000	-0.66821	0.00000	0.00000	0.38551
193	0.00000	0.00000	-0.67004	0.00000	0.00000	0.38160
194	0.00000	0.00000	-0.67185	0.00000	0.00000	0.37767
195	0.00000	0.00000	-0.67365	0.00000	0.00000	0.37374
196	0.00000	0.00000	-0.67544	0.00000	0.00000	0.36980
197	0.00000	0.00000	-0.67721	0.00000	0.00000	0.36587
198	0.00000	0.00000	-0.67896	0.00000	0.00000	0.36195
199	0.00000	0.00000	-0.68069	0.00000	0.00000	0.35804
200	0.00000	0.00000	-0.68240	0.00000	0.00000	0.35416
201	0.00000	0.00000	-0.68410	0.00000	0.00000	0.35030
202	0.00000	0.00000	-0.68577	0.00000	0.00000	0.34647
203	0.00000	0.00000	-0.68742	0.00000	0.00000	0.34267
204	0.00000	0.00000	-0.68905	0.00000	0.00000	0.33891
205	0.00000	0.00000	-0.69065	0.00000	0.00000	0.33519
206	0.00000	0.00000	-0.69223	0.00000	0.00000	0.33151
207	0.00000	0.00000	-0.69379	0.00000	0.00000	0.32789
208	0.00000	0.00000	-0.69533	0.00000	0.00000	0.32432
209	0.00000	0.00000	-0.69683	0.00000	0.00000	0.32081
210	0.00000	0.00000	-0.69832	0.00000	0.00000	0.31735
211	0.00000	0.00000	-0.69978	0.00000	0.00000	0.31396
212	0.00000	0.00000	-0.70121	0.00000	0.00000	0.31064
213	0.00000	0.00000	-0.70262	0.00000	0.00000	0.30737
214	0.00000	0.00000	-0.70400	0.00000	0.00000	0.30418
215	0.00000	0.00000	-0.70536	0.00000	0.00000	0.30106
216	0.00000	0.00000	-0.70670	0.00000	0.00000	0.29802
217	0.00000	0.00000	-0.70801	0.00000	0.00000	0.29504
218	0.00000	0.00000	-0.70931	0.00000	0.00000	0.29215
219	0.00000	0.00000	-0.71057	0.00000	0.00000	0.28933
220	0.00000	0.00000	-0.71182	0.00000	0.00000	0.28659
221	0.00000	0.00000	-0.71304	0.00000	0.00000	0.28393
222	0.00000	0.00000	-0.71424	0.00000	0.00000	0.28136
223	0.00000	0.00000	-0.71542	0.00000	0.00000	0.27886
224	0.00000	0.00000	-0.71658	0.00000	0.00000	0.27644
225	0.00000	0.00000	-0.71772	0.00000	0.00000	0.27411
226	0.00000	0.00000	-0.71883	0.00000	0.00000	0.27186
227	0.00000	0.00000	-0.71993	0.00000	0.00000	0.26969
228	0.00000	0.00000	-0.72101	0.00000	0.00000	0.26760
229	0.00000	0.00000	-0.72206	0.00000	0.00000	0.26560
230	0.00000	0.00000	-0.72310	0.00000	0.00000	0.26368
231	0.00000	0.00000	-0.72412	0.00000	0.00000	0.26184
232	0.00000	0.00000	-0.72512	0.00000	0.00000	0.26009
233	0.00000	0.00000	-0.72609	0.00000	0.00000	0.25841
234	0.00000	0.00000	-0.72705	0.00000	0.00000	0.25682
235	0.00000	0.00000	-0.72799	0.00000	0.00000	0.25531
236	0.00000	0.00000	-0.72890	0.00000	0.00000	0.25388
237	0.00000	0.00000	-0.72980	0.00000	0.00000	0.25253
238	0.00000	0.00000	-0.73068	0.00000	0.00000	0.25126
239	0.00000	0.00000	-0.73153	0.00000	0.00000	0.25006
240	0.00000	0.00000	-0.73237	0.00000	0.00000	0.24895
241	0.00000	0.00000	-0.73318	0.00000	0.00000	0.24791
242	0.00000	0.00000	-0.73398	0.00000	0.00000	0.24694
243	0.00000	0.00000	-0.73475	0.00000	0.00000	0.24604
244	0.00000	0.00000	-0.73551	0.00000	0.00000	0.24522
245	0.00000	0.00000	-0.73624	0.00000	0.00000	0.24447
246	0.00000	0.00000	-0.73696	0.00000	0.00000	0.24379
247	0.00000	0.00000	-0.73765	0.00000	0.00000	0.24317
248	0.00000	0.00000	-0.73832	0.00000	0.00000	0.24262
249	0.00000	0.00000	-0.73898	0.00000	0.00000	0.24213
250	0.00000	0.00000	-0.73962	0.00000	0.00000	0.24171
251	0.00000	0.00000	-0.74024	0.00000	0.00000	0.24134
252	0.00000	0.00000	-0.74084	0.00000	0.00000	0.24102
253	0.00000	0.00000	-0.74143	0.00000	0.00000	0.24077
254	0.00000	0.00000	-0.74199	0.00000	0.00000	0.24056
255	0.00000	0.00000	-0.74255	0.00000	0.00000	0.24040
256	0.00000	0.00000	-0.74308	0.00000	0.00000	0.24029
257	0.00000	0.00000	-0.74360	0.00000	0.00000	0.24023
258	0.00000	0.00000	-0.74410	0.00000	0.00000	0.24020
259	0.00000	0.00000	-0.74459	0.00000	0.00000	0.24022
260	0.00000	0.00000	-0.74505	0.00000	0.00000	0.24027
261	0.00000	0.00000	-0.74550	0.00000	0.00000	0.24035
262	0.00000	0.00000	-0.74592	0.00000	0.00000	0.24047
263	0.00000	0.00000	-0.74633	0.00000	0.00000	0.24062
264	0.00000	0.00000	-0.74672	0.00000	0.00000	0.24079
265	0.00000	0.00000	-0.74708	0.00000	0.00000	0.24098
266	0.00000	0.00000	-0.74743	0.00000	0.00000	0.24120
267	0.00000	0.00000	-0.74775	0.00000	0.00000	0.24145
268	0.00000	0.00000	-0.74805	0.00000	0.00000	0.24171
269	0.00000	0.00000	-0.74833	0.00000	0.00000	0.24199
270	0.00000	0.00000	-0.74859	0.00000	0.00000	0.24228
271	0.00000	0.00000	-0.74882	0.00000	0.00000	0.24259
272	0.00000	0.00000	-0.74902	0.00000	0.00000	0.24291
273	0.00000	0.00000	-0.74921	0.00000	0.00000	0.24325
274	0.00000	0.00000	-0.74936	0.00000	0.00000	0.24359
275	0.00000	0.00000	-0.74949	0.00000	0.00000	0.24394
276	0.00000	0.00000	-0.74958	0.00000	0.00000	0.24429
277	0.00000	0.00000	-0.74965	0.00000	0.00000	0.24465
278	0.00000	0.00000	-0.74968	0.00000	0.00000	0.24500
279	0.00000	0.00000	-0.74968	0.00000	0.00000	0.24536
280	0.00000	0.00000	-0.74964	0.00000	0.00000	0.24571
281	0.00000	0.00000	-0.74957	0.00000	0.00000	0.24606
282	0.00000	0.00000	-0.74945	0.00000	0.00000	0.24640
283	0.00000	0.00000	-0.74930	0.00000	0.00000	0.24673
284	0.00000	0.00000	-0.74912	0.00000	0.00000	0.24705
285	0.00000	0.00000	-0.74889	0.00000	0.00000	0.24736
286	0.00000	0.00000	-0.74861	0.00000	0.00000	0.24766
287	0.00000	0.00000	-0.74830	0.00000	0.00000	0.24794
288	0.00000	0.00000	-0.74794	0.00000	0.00000	0.24820
289	0.00000	0.00000	-0.74754	0.00000	0.00000	0.24845
290	0.00000	0.00000	-0.74710	0.00000	0.00000	0.24868
291	0.00000	0.00000	-0.74661	0.00000	0.00000	0.24889
292	0.00000	0.00000	-0.74608	0.00000	0.00000	0.24907
293	0.00000	0.00000	-0.74551	0.00000	0.00000	0.24924
294	0.00000	0.00000	-0.74490	0.00000	0.00000	0.24939
295	0.00000	0.00000	-0.74425	0.00000	0.00000	0.24951
296	0.00000	0.00000	-0.74357	0.00000	0.00000	0.24962
297	0.00000	0.00000	-0.74285	0.00000	0.00000	0.24970
298	0.00000	0.00000	-0.74210	0.00000	0.00000	0.24976
299	0.00000	0.00000	-0.74131	0.00000	0.00000	0.24980
300	0.00000	0.00000	-0.74050	0.00000	0.00000	0.24982
301	0.00000	0.00000	-0.73965	0.00000	0.00000	0.24982
302	0.00000	0.00000	-0.73878	0.00000	0.00000	0.24980
303	0.00000	0.00000	-0.73787	0.00000	0.00000	0.24977
304	0.00000	0.00000	-0.73694	0.00000	0.00000	0.24972
305	0.00000	0.00000	-0.73599	0.00000	0.00000	0.24965
306	0.00000	0.00000	-0.73501	0.00000	0.00000	0.24958
307	0.00000	0.00000	-0.73400	0.00000	0.00000	0.24949
308	0.00000	0.00000	-0.73298	0.00000	0.00000	0.24939
309	0.00000	0.00000	-0.73193	0.00000	0.00000	0.24929
310	0.00000	0.00000	-0.73086	0.00000	0.00000	0.24918
311	0.00000	0.00000	-0.72976	0.00000	0.00000	0.24906
312	0.00000	0.00000	-0.72865	0.00000	0.00000	0.24894
313	0.00000	0.00000	-0.72751	0.00000	0.00000	0.24882
314	0.00000	0.00000	-0.72636	0.00000	0.00000	0.24871
315	0.00000	0.00000	-0.72518	0.00000	0.00000	0.24859
316	0.00000	0.00000	-0.72398	0.00000	0.00000	0.24848
317	0.00000	0.00000	-0.72277	0.00000	0.00000	0.24837
318	0.00000	0.00000	-0.72153	0.00000	0.00000	0.24827
319	0.00000	0.00000	-0.72028	0.00000	0.00000	0.24817
320	0.00000	0.00000	-0.71901	0.00000	0.00000	0.24808
321	0.00000	0.00000	-0.71773	0.00000	0.00000	0.24801
322	0.00000	0.00000	-0.71643	0.00000	0.00000	0.24794
323	0.00000	0.00000	-0.71513	0.00000	0.00000	0.24789
324	0.00000	0.00000	-0.71381	0.00000	0.00000	0.24785
325	0.00000	0.00000	-0.71248	0.00000	0.00000	0.24782
326	0.00000	0.00000	-0.71115	0.00000	0.00000	0.24781
327	0.00000	0.00000	-0.70981	0.00000	0.00000	0.24781
328	0.00000	0.00000	-0.70846	0.00000	0.00000	0.24783
329	0.00000	0.00000	-0.70711	0.00000	0.00000	0.24787
330	0.00000	0.00000	-0.70575	0.00000	0.00000	0.24792
331	0.00000	0.00000	-0.70438	0.00000	0.00000	0.24798
332	0.00000	0.00000	-0.70301	0.00000	0.00000	0.24807
333	0.00000	0.00000	-0.70164	0.00000	0.00000	0.24816
334	0.00000	0.00000	-0.70026	0.00000	0.00000	0.24828
335	0.00000	0.00000	-0.69888	0.00000	0.00000	0.24841
336	0.00000	0.00000	-0.69749	0.00000	0.00000	0.24855
337	0.00000	0.00000	-0.69610	0.00000	0.00000	0.24871
338	0.00000	0.00000	-0.69471	0.00000	0.00000	0.24889
339	0.00000	0.00000	-0.69332	0.00000	0.00000	0.24909
340	0.00000	0.00000	-0.69193	0.00000	0.00000	0.24929
341	0.00000	0.00000	-0.69053	0.00000	0.00000	0.24952
342	0.00000	0.00000	-0.68913	0.00000	0.00000	0.24976
343	0.00000	0.00000	-0.68773	0.00000	0.00000	0.25002
344	0.00000	0.00000	-0.68634	0.00000	0.00000	0.25029
345	0.00000	0.00000	-0.68494	0.00000	0.00000	0.25058
346	0.00000	0.00000	-0.68354	0.00000	0.00000	0.25088
347	0.00000	0.00000	-0.68215	0.00000	0.00000	0.25119
348	0.00000	0.00000	-0.68075	0.00000	0.00000	0.25152
349	0.00000	0.00000	-0.67935	0.00000	0.00000	0.25186
350	0.00000	0.00000	-0.67796	0.00000	0.00000	0.25221
351	0.00000	0.00000	-0.67656	0.00000	0.00000	0.25258
352	0.00000	0.00000	-0.67516	0.00000	0.00000	0.25295
353	0.00000	0.00000	-0.67377	0.00000	0.00000	0.25333
354	0.00000	0.00000	-0.67237	0.00000	0.00000	0.25372
355	0.00000	0.00000	-0.67097	0.00000	0.00000	0.25411
356	0.00000	0.00000	-0.66958	0.00000	0.00000	0.25451
357	0.00000	0.00000	-0.66818	0.00000	0.00000	0.25492
358	0.00000	0.00000	-0.66678	0.00000	0.00000	0.25532
359	0.00000	0.00000	-0.66538	0.00000	0.00000	0.25573
360	0.00000	0.00000	-0.66397	0.00000	0.00000	0.25614
361	0.00000	0.00000	-0.66257	0.00000	0.00000	0.25654
362	0.00000	0.00000	-0.66115	0.00000	0.00000	0.25695
363	0.00000	0.00000	-0.65974	0.00000	0.00000	0.25735
364	0.00000	0.00000	-0.65832	0.00000	0.00000	0.25774
365	0.00000	0.00000	-0.65690	0.00000	0.00000	0.25813
366	0.00000	0.00000	-0.65548	0.00000	0.00000	0.25852
367	0.00000	0.00000	-0.65405	0.00000	0.00000	0.25890
368	0.00000	0.00000	-0.65261	0.00000	0.00000	0.25926
369	0.00000	0.00000	-0.65117	0.00000	0.00000	0.25962
370	0.00000	0.00000	-0.64973	0.00000	0.00000	0.25997
371	0.00000	0.00000	-0.64828	0.00000	0.00000	0.26031
372	0.00000	0.00000	-0.64682	0.00000	0.00000	0.26064
373	0.00000	0.00000	-0.64537	0.00000	0.00000	0.26095
374	0.00000	0.00000	-0.64391	0.00000	0.00000	0.26125
375	0.00000	0.00000	-0.64244	0.00000	0.00000	0.26154
376	0.00000	0.00000	-0.64098	0.00000	0.00000	0.26181
377	0.00000	0.00000	-0.63952	0.00000	0.00000	0.26206
378	0.00000	0.00000	-0.63806	0.00000	0.00000	0.26229
379	0.00000	0.00000	-0.63660	0.00000	0.00000	0.26251
380	0.00000	0.00000	-0.63514	0.00000	0.00000	0.26270
381	0.00000	0.00000	-0.63369	0.00000	0.00000	0.26288
382	0.00000	0.00000	-0.63224	0.00000	0.00000	0.26303
383	0.00000	0.00000	-0.63080	0.00000	0.00000	0.26316
384	0.00000	0.00000	-0.62936	0.00000	0.00000	0.26328
385	0.00000	0.00000	-0.62793	0.00000	0.00000	0.26337
386	0.00000	0.00000	-0.62651	0.00000	0.00000	0.26344
387	0.00000	0.00000	-0.62511	0.00000	0.00000	0.26349
388	0.00000	0.00000	-0.62371	0.00000	0.00000	0.26351
389	0.00000	0.00000	-0.62232	0.00000	0.00000	0.26352
390	0.00000	0.00000	-0.62095	0.00000	0.00000	0.26350
391	0.00000	0.00000	-0.61959	0.00000	0.00000	0.26346
392	0.00000	0.00000	-0.61824	0.00000	0.00000	0.26340
393	0.00000	0.00000	-0.61692	0.00000	0.00000	0.26332
394	0.00000	0.00000	-0.61560	0.00000	0.00000	0.26323
395	0.00000	0.00000	-0.61431	0.00000	0.00000	0.26311
396	0.00000	0.00000	-0.61303	0.00000	0.00000	0.26297
397	0.00000	0.00000	-0.61177	0.00000	0.00000	0.26281
398	0.00000	0.00000	-0.61053	0.00000	0.00000	0.26264
399	0.00000	0.00000	-0.60931	0.00000	0.00000	0.26244
