	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d
204	-0.00010	-0.00003	-0.00003	-0.00498	-0.00069	-0.00136	-0.02166	0.12947	-0.39495	-0.05510	-0.01098	-0.01461	-0.03831	-0.00080	-0.01104	-0.00787	0.00022	-0.00130	0.00263	0.00294	0.00264	0.00228	0.00035	-0.00259	0.00063	-0.00081	-0.00049	-0.00144	-0.00116	-0.01903	0.07007	-0.05309	-0.02094	0.00264	-0.00087	-0.00468	0.00072	-0.00112	-0.00003	0.00072	-0.00112	-0.00003	0.00001	-0.00001	-0.00000	0.06412	-0.05185	-0.00022	-0.00304	0.00618	0.00162	-0.00045	0.00049	-0.00113	-0.00045	0.00049	-0.00113	0.00001	0.00001	-0.00000	2.20809	1.56299	-2.51646
205	-0.00018	-0.00005	-0.00001	-0.00855	-0.00161	-0.00010	-0.04916	0.12607	-0.40110	-0.05553	-0.00911	-0.01467	-0.03759	-0.00278	-0.01188	-0.00845	-0.00064	-0.00217	0.00313	0.00297	0.00286	0.00126	0.00093	-0.00163	0.00148	-0.00074	-0.00019	-0.00290	-0.00218	-0.01761	0.07294	-0.04814	-0.03350	0.00200	-0.00147	-0.00582	0.00058	-0.00090	-0.00074	0.00058	-0.00090	-0.00074	0.00001	-0.00001	-0.00000	0.05963	-0.05405	0.00428	-0.00200	0.00789	0.00257	-0.00083	0.00023	-0.00167	-0.00083	0.00023	-0.00167	0.00001	-0.00000	-0.00000	2.14250	1.50894	-2.53083
206	-0.00018	0.00003	-0.00001	-0.00863	0.00150	-0.00022	-0.08296	0.11320	-0.43296	-0.05771	-0.01038	-0.01527	-0.03552	-0.00360	-0.01227	-0.00866	-0.00103	-0.00219	0.00438	0.00219	0.00240	0.00189	0.00105	-0.00004	0.00224	-0.00039	0.00040	-0.00406	-0.00332	-0.01470	0.06842	-0.05145	-0.02691	0.00265	-0.00001	-0.00568	0.00043	-0.00096	-0.00107	0.00043	-0.00096	-0.00107	0.00000	-0.00000	-0.00000	0.06405	-0.04791	-0.01146	-0.00216	0.00768	0.00031	-0.00058	-0.00012	-0.00136	-0.00058	-0.00012	-0.00136	0.00001	-0.00000	-0.00000	2.20167	1.31782	-2.59885
207	-0.00015	0.00015	-0.00002	-0.00760	0.00636	-0.00121	-0.11470	0.08887	-0.46093	-0.06021	-0.01483	-0.01583	-0.03347	-0.00267	-0.01227	-0.00843	-0.00059	-0.00157	0.00607	0.00112	0.00135	0.00359	0.00087	0.00098	0.00236	-0.00001	0.00086	-0.00293	-0.00339	-0.01243	0.06037	-0.06644	0.00097	0.00442	0.00377	-0.00412	0.00035	-0.00139	-0.00101	0.00035	-0.00139	-0.00101	-0.00000	0.00000	-0.00000	0.07124	-0.03997	-0.03683	-0.00251	0.00622	-0.00337	-0.00008	-0.00052	-0.00053	-0.00008	-0.00052	-0.00053	-0.00001	-0.00001	-0.00000	2.34309	1.14985	-2.70548
208	-0.00018	0.00022	-0.00003	-0.00896	0.00933	-0.00226	-0.13918	0.05491	-0.46478	-0.06227	-0.01923	-0.01633	-0.03274	-0.00139	-0.01286	-0.00807	0.00007	-0.00135	0.00716	0.00013	0.00001	0.00486	0.00032	0.00028	0.00169	0.00027	0.00055	0.00084	-0.00201	-0.01317	0.05434	-0.08711	0.02381	0.00520	0.00796	-0.00321	0.00024	-0.00156	-0.00077	0.00024	-0.00156	-0.00077	-0.00001	0.00000	-0.00000	0.06679	-0.03375	-0.04741	-0.00230	0.00455	-0.00499	0.00025	-0.00071	0.00017	0.00025	-0.00071	0.00017	-0.00002	-0.00001	-0.00000	2.40752	1.08727	-2.82044
209	-0.00023	0.00021	-0.00006	-0.01130	0.00942	-0.00370	-0.15236	0.03240	-0.45550	-0.06445	-0.02058	-0.01755	-0.03387	-0.00091	-0.01486	-0.00767	0.00039	-0.00180	0.00640	-0.00086	-0.00159	0.00500	-0.00053	-0.00162	0.00080	0.00033	-0.00037	0.00457	-0.00043	-0.01673	0.05273	-0.10298	0.01951	0.00355	0.01003	-0.00436	0.00008	-0.00101	-0.00056	0.00008	-0.00101	-0.00056	-0.00001	0.00000	-0.00000	0.04930	-0.02640	-0.03460	-0.00225	0.00262	-0.00368	0.00038	-0.00047	0.00041	0.00038	-0.00047	0.00041	-0.00001	-0.00001	0.00000	2.24548	1.07879	-2.92377
210	-0.00019	0.00018	-0.00011	-0.00945	0.00828	-0.00592	-0.14440	0.03677	-0.45646	-0.06736	-0.01901	-0.01945	-0.03630	-0.00071	-0.01756	-0.00709	0.00061	-0.00209	0.00389	-0.00189	-0.00330	0.00450	-0.00137	-0.00327	0.00042	0.00013	-0.00119	0.00577	-0.00025	-0.01982	0.05204	-0.10779	-0.00086	0.00091	0.00952	-0.00620	-0.00001	-0.00017	-0.00050	-0.00001	-0.00017	-0.00050	-0.00000	0.00000	-0.00000	0.03351	-0.01487	-0.01687	-0.00307	0.00044	-0.00204	0.00046	-0.00004	0.00023	0.00046	-0.00004	0.00023	-0.00000	0.00000	0.00000	1.88592	1.05386	-2.99482
211	-0.00003	0.00015	-0.00014	-0.00181	0.00700	-0.00725	-0.11255	0.04951	-0.45805	-0.07092	-0.01621	-0.02090	-0.03870	0.00009	-0.01918	-0.00640	0.00109	-0.00179	0.00149	-0.00231	-0.00408	0.00403	-0.00187	-0.00408	0.00065	-0.00026	-0.00156	0.00455	-0.00114	-0.01944	0.05161	-0.10347	-0.01120	-0.00055	0.00795	-0.00650	0.00001	0.00034	-0.00045	0.00001	0.00034	-0.00045	0.00000	-0.00000	-0.00000	0.03365	-0.00279	-0.01003	-0.00403	-0.00115	-0.00194	0.00046	0.00020	-0.00017	0.00046	0.00020	-0.00017	0.00000	0.00000	-0.00000	1.54096	0.96670	-2.97152
212	0.00014	0.00012	-0.00010	0.00667	0.00503	-0.00539	-0.08193	0.04597	-0.43091	-0.07421	-0.01309	-0.02133	-0.04001	0.00116	-0.01898	-0.00600	0.00154	-0.00151	0.00090	-0.00142	-0.00291	0.00386	-0.00173	-0.00411	0.00107	-0.00063	-0.00148	0.00234	-0.00153	-0.01592	0.05553	-0.09463	-0.00293	-0.00051	0.00660	-0.00484	0.00008	0.00040	-0.00019	0.00008	0.00040	-0.00019	0.00000	-0.00000	-0.00000	0.05020	0.00133	-0.00736	-0.00391	-0.00160	-0.00209	0.00023	0.00016	-0.00048	0.00023	0.00016	-0.00048	0.00000	0.00000	-0.00000	1.39812	0.78430	-2.82147
213	0.00020	0.00007	-0.00001	0.00952	0.00242	-0.00090	-0.08609	0.03459	-0.39139	-0.07577	-0.01023	-0.02115	-0.04012	0.00126	-0.01770	-0.00634	0.00133	-0.00189	0.00201	0.00023	-0.00063	0.00397	-0.00088	-0.00306	0.00145	-0.00081	-0.00086	0.00000	-0.00102	-0.01204	0.06249	-0.08216	0.01123	0.00034	0.00564	-0.00272	0.00014	0.00019	0.00022	0.00014	0.00019	0.00022	0.00000	-0.00000	0.00000	0.07134	-0.00637	0.00090	-0.00260	-0.00113	-0.00098	-0.00020	0.00005	-0.00027	-0.00020	0.00005	-0.00027	0.00000	0.00000	-0.00000	1.43735	0.55008	-2.65754
214	0.00011	0.00003	0.00007	0.00538	0.00074	0.00337	-0.12260	0.04243	-0.39121	-0.07469	-0.00856	-0.02052	-0.03952	-0.00022	-0.01610	-0.00742	0.00031	-0.00265	0.00338	0.00093	0.00048	0.00418	0.00008	-0.00103	0.00173	-0.00063	0.00012	-0.00241	-0.00065	-0.01022	0.06282	-0.06575	0.01720	0.00191	0.00455	-0.00170	0.00019	-0.00023	0.00053	0.00019	-0.00023	0.00053	0.00000	-0.00001	0.00000	0.08327	-0.01783	0.01106	-0.00156	-0.00056	0.00064	-0.00054	0.00009	0.00030	-0.00054	0.00009	0.00030	-0.00000	0.00000	0.00000	1.49544	0.40021	-2.64042
215	-0.00003	0.00004	0.00012	-0.00178	0.00108	0.00582	-0.15695	0.07723	-0.43151	-0.07203	-0.00829	-0.01964	-0.03868	-0.00243	-0.01477	-0.00860	-0.00082	-0.00308	0.00377	-0.00001	-0.00049	0.00430	0.00034	0.00085	0.00170	0.00012	0.00077	-0.00475	-0.00098	-0.01069	0.04888	-0.04926	0.01406	0.00411	0.00289	-0.00171	0.00025	-0.00081	0.00066	0.00025	-0.00081	0.00066	0.00000	-0.00000	0.00000	0.08001	-0.02193	0.01660	-0.00243	-0.00081	0.00146	-0.00054	0.00037	0.00055	-0.00054	0.00037	0.00055	-0.00000	0.00000	0.00000	1.46868	0.43986	-2.77241
216	-0.00015	0.00009	0.00014	-0.00741	0.00324	0.00664	-0.17157	0.11773	-0.45380	-0.07020	-0.00859	-0.01979	-0.03792	-0.00397	-0.01518	-0.00906	-0.00101	-0.00282	0.00327	-0.00094	-0.00159	0.00439	0.00010	0.00148	0.00113	0.00108	0.00078	-0.00607	-0.00127	-0.01190	0.02525	-0.04033	0.00951	0.00564	0.00082	-0.00166	0.00030	-0.00123	0.00079	0.00030	-0.00123	0.00079	-0.00000	-0.00000	0.00000	0.06494	-0.01902	0.01668	-0.00473	-0.00182	0.00136	-0.00045	0.00067	0.00019	-0.00045	0.00067	0.00019	0.00000	0.00001	0.00000	1.38549	0.61974	-2.91014
217	-0.00019	0.00019	0.00014	-0.00968	0.00716	0.00621	-0.18032	0.13442	-0.42312	-0.07035	-0.00824	-0.02225	-0.03740	-0.00439	-0.01830	-0.00862	0.00017	-0.00213	0.00319	0.00009	-0.00049	0.00465	0.00038	0.00110	0.00035	0.00147	0.00065	-0.00540	-0.00037	-0.01245	0.00300	-0.04421	0.00671	0.00517	-0.00096	-0.00118	0.00030	-0.00103	0.00089	0.00030	-0.00103	0.00089	-0.00000	-0.00000	0.00000	0.04223	-0.01853	0.01172	-0.00585	-0.00211	0.00102	-0.00065	0.00065	-0.00022	-0.00065	0.00065	-0.00022	0.00000	0.00001	-0.00000	1.29067	0.75952	-2.95376
218	-0.00018	0.00031	0.00014	-0.00926	0.01204	0.00573	-0.19201	0.11586	-0.36352	-0.07105	-0.00639	-0.02600	-0.03719	-0.00400	-0.02221	-0.00780	0.00170	-0.00183	0.00435	0.00250	0.00226	0.00507	0.00141	0.00080	-0.00006	0.00102	0.00089	-0.00286	0.00154	-0.01196	-0.01475	-0.05589	0.00216	0.00343	-0.00160	-0.00113	0.00023	-0.00019	0.00068	0.00023	-0.00019	0.00068	0.00000	-0.00000	0.00000	0.01239	-0.02384	0.00253	-0.00402	-0.00070	0.00086	-0.00094	0.00023	-0.00025	-0.00094	0.00023	-0.00025	0.00000	0.00000	-0.00000	1.16619	0.72628	-2.91735
219	-0.00015	0.00038	0.00018	-0.00815	0.01456	0.00764	-0.19223	0.07791	-0.31485	-0.07034	-0.00334	-0.02830	-0.03744	-0.00308	-0.02349	-0.00721	0.00202	-0.00233	0.00602	0.00379	0.00367	0.00534	0.00239	0.00122	-0.00007	0.00025	0.00147	0.00053	0.00301	-0.01054	-0.02877	-0.06087	-0.00495	0.00195	-0.00084	-0.00184	0.00015	0.00063	0.00016	0.00015	0.00063	0.00016	0.00001	-0.00001	0.00000	-0.01799	-0.02693	-0.00628	-0.00068	0.00101	0.00077	-0.00088	-0.00014	-0.00019	-0.00088	-0.00014	-0.00019	0.00001	-0.00001	-0.00000	1.01480	0.57987	-2.84792
220	-0.00014	0.00031	0.00027	-0.00764	0.01126	0.01204	-0.17331	0.04867	-0.30104	-0.06804	-0.00056	-0.02789	-0.03823	-0.00217	-0.02136	-0.00715	0.00087	-0.00294	0.00689	0.00271	0.00215	0.00511	0.00250	0.00177	-0.00021	-0.00023	0.00184	0.00333	0.00321	-0.00936	-0.02890	-0.05083	-0.01128	0.00045	0.00037	-0.00242	0.00013	0.00089	-0.00021	0.00013	0.00089	-0.00021	0.00001	-0.00001	-0.00000	-0.03273	-0.01971	-0.00886	0.00109	0.00088	0.00047	-0.00043	-0.00004	-0.00045	-0.00043	-0.00004	-0.00045	0.00001	-0.00000	-0.00000	0.89857	0.46585	-2.78411
221	-0.00013	0.00012	0.00031	-0.00701	0.00330	0.01451	-0.15432	0.04174	-0.33174	-0.06546	0.00073	-0.02631	-0.03891	-0.00205	-0.01848	-0.00758	-0.00032	-0.00295	0.00665	0.00046	-0.00063	0.00440	0.00158	0.00133	-0.00073	-0.00021	0.00148	0.00414	0.00285	-0.01039	-0.00681	-0.03568	-0.01399	-0.00162	0.00069	-0.00219	0.00016	0.00059	-0.00015	0.00016	0.00059	-0.00015	0.00001	-0.00000	-0.00000	-0.02337	-0.00563	-0.00801	0.00023	-0.00061	-0.00038	-0.00002	0.00035	-0.00096	-0.00002	0.00035	-0.00096	0.00002	0.00000	-0.00000	0.81795	0.41237	-2.77549
222	-0.00012	-0.00006	0.00023	-0.00583	-0.00331	0.01158	-0.15469	0.04674	-0.39652	-0.06368	0.00052	-0.02545	-0.03795	-0.00284	-0.01725	-0.00852	-0.00029	-0.00283	0.00616	-0.00102	-0.00207	0.00364	0.00031	-0.00014	-0.00112	0.00007	0.00052	0.00274	0.00266	-0.01368	0.02173	-0.03154	-0.00999	-0.00239	0.00004	-0.00144	0.00019	0.00008	0.00001	0.00019	0.00008	0.00001	0.00000	0.00000	-0.00000	-0.00187	0.00425	-0.01489	-0.00161	-0.00066	-0.00206	0.00008	0.00041	-0.00140	0.00008	0.00041	-0.00140	0.00001	0.00001	-0.00000	0.68034	0.34790	-2.84318
223	-0.00012	-0.00007	0.00014	-0.00570	-0.00315	0.00695	-0.17024	0.04616	-0.46055	-0.06272	-0.00032	-0.02536	-0.03484	-0.00372	-0.01756	-0.00965	0.00066	-0.00343	0.00603	-0.00079	-0.00137	0.00343	-0.00029	-0.00143	-0.00081	0.00024	-0.00023	0.00043	0.00217	-0.01650	0.03212	-0.03945	0.00169	-0.00004	-0.00067	-0.00065	0.00011	-0.00025	-0.00004	0.00011	-0.00025	-0.00004	-0.00000	0.00001	-0.00000	0.01164	0.00458	-0.03037	-0.00258	0.00168	-0.00396	-0.00005	-0.00010	-0.00142	-0.00005	-0.00010	-0.00142	0.00000	-0.00000	-0.00000	0.45939	0.25228	-2.92932
224	-0.00013	0.00009	0.00015	-0.00674	0.00326	0.00707	-0.18949	0.02987	-0.49574	-0.06187	-0.00086	-0.02517	-0.03157	-0.00384	-0.01839	-0.00971	0.00122	-0.00444	0.00561	0.00076	0.00050	0.00404	0.00015	-0.00155	-0.00000	0.00029	-0.00024	-0.00117	0.00091	-0.01637	0.02061	-0.04522	0.01348	0.00350	-0.00107	-0.00003	-0.00014	-0.00019	0.00001	-0.00014	-0.00019	0.00001	-0.00001	0.00001	-0.00000	0.00725	0.00040	-0.03882	-0.00241	0.00359	-0.00452	-0.00009	-0.00065	-0.00102	-0.00009	-0.00065	-0.00102	-0.00001	-0.00001	-0.00000	0.25340	0.16931	-2.96578
225	-0.00010	0.00028	0.00026	-0.00568	0.01024	0.01145	-0.21346	-0.00699	-0.50933	-0.06079	-0.00076	-0.02463	-0.03058	-0.00316	-0.01919	-0.00810	0.00062	-0.00483	0.00412	0.00252	0.00217	0.00491	0.00109	-0.00076	0.00080	0.00031	0.00024	-0.00114	-0.00004	-0.01384	0.00182	-0.03853	0.01505	0.00459	-0.00168	0.00038	-0.00037	0.00001	0.00041	-0.00037	0.00001	0.00041	-0.00001	0.00001	0.00000	-0.01181	-0.00193	-0.02956	-0.00176	0.00252	-0.00308	0.00017	-0.00061	-0.00052	0.00017	-0.00061	-0.00052	-0.00001	-0.00001	-0.00000	0.13828	0.10416	-2.96650
226	0.00000	0.00036	0.00029	-0.00082	0.01303	0.01288	-0.24685	-0.06357	-0.51965	-0.05996	-0.00022	-0.02387	-0.03159	-0.00210	-0.01961	-0.00606	-0.00054	-0.00442	0.00228	0.00366	0.00300	0.00498	0.00184	-0.00050	0.00155	0.00001	0.00047	0.00026	0.00070	-0.01191	-0.01067	-0.02266	0.00559	0.00256	-0.00302	0.00065	-0.00030	0.00004	0.00069	-0.00030	0.00004	0.00069	-0.00001	0.00000	0.00000	-0.03403	-0.00164	-0.01105	-0.00125	0.00003	-0.00075	0.00051	-0.00013	-0.00024	0.00051	-0.00013	-0.00024	-0.00000	-0.00000	-0.00000	0.08185	0.00926	-2.98245
227	0.00011	0.00033	0.00017	0.00449	0.01199	0.00706	-0.28458	-0.12405	-0.53083	-0.05956	0.00048	-0.02300	-0.03199	-0.00103	-0.01942	-0.00509	-0.00106	-0.00402	0.00170	0.00415	0.00341	0.00414	0.00208	-0.00146	0.00225	-0.00075	0.00011	0.00169	0.00250	-0.01301	-0.01100	-0.00634	-0.00749	-0.00006	-0.00492	0.00068	-0.00002	-0.00001	0.00038	-0.00002	-0.00001	0.00038	0.00000	-0.00000	0.00000	-0.04451	0.00125	0.00218	-0.00169	-0.00090	0.00076	0.00050	0.00030	-0.00037	0.00050	0.00030	-0.00037	-0.00000	0.00001	-0.00000	0.02113	-0.12402	-3.02203
228	0.00014	0.00025	-0.00003	0.00627	0.00994	-0.00233	-0.31401	-0.15195	-0.55084	-0.05884	0.00139	-0.02235	-0.03037	-0.00020	-0.01853	-0.00525	-0.00065	-0.00411	0.00280	0.00457	0.00446	0.00365	0.00193	-0.00233	0.00247	-0.00118	-0.00026	0.00227	0.00334	-0.01666	-0.00100	0.00444	-0.01852	-0.00137	-0.00660	0.00032	0.00008	0.00010	-0.00016	0.00008	0.00010	-0.00016	0.00000	-0.00000	-0.00000	-0.03645	0.00971	0.00434	-0.00358	-0.00057	0.00046	0.00005	0.00055	-0.00084	0.00005	0.00055	-0.00084	-0.00000	0.00001	-0.00000	-0.06023	-0.22963	-3.06599
229	0.00009	0.00018	-0.00016	0.00428	0.00772	-0.00857	-0.32377	-0.10389	-0.58806	-0.05752	0.00232	-0.02174	-0.02827	0.00037	-0.01687	-0.00558	0.00009	-0.00400	0.00454	0.00555	0.00677	0.00428	0.00182	-0.00203	0.00194	-0.00045	-0.00020	0.00251	0.00243	-0.02003	0.01082	0.00583	-0.02429	-0.00230	-0.00711	-0.00007	-0.00010	0.00034	-0.00020	-0.00010	0.00034	-0.00020	0.00000	-0.00000	-0.00000	-0.01811	0.02341	-0.00348	-0.00625	-0.00130	-0.00155	-0.00037	0.00074	-0.00120	-0.00037	0.00074	-0.00120	0.00000	0.00001	-0.00000	-0.15128	-0.23218	-3.08253
230	0.00001	0.00010	-0.00017	0.00065	0.00498	-0.00845	-0.30991	0.02469	-0.61439	-0.05668	0.00283	-0.02005	-0.02759	0.00095	-0.01481	-0.00533	0.00079	-0.00298	0.00588	0.00692	0.00937	0.00518	0.00202	-0.00165	0.00107	0.00086	-0.00015	0.00294	0.00108	-0.02054	0.01550	-0.00352	-0.02098	-0.00409	-0.00593	0.00021	-0.00027	0.00042	0.00026	-0.00027	0.00042	0.00026	-0.00000	0.00000	0.00000	-0.00187	0.03317	-0.01795	-0.00843	-0.00292	-0.00418	-0.00032	0.00069	-0.00087	-0.00032	0.00069	-0.00087	0.00000	0.00001	-0.00000	-0.27541	-0.12284	-3.01768
231	-0.00005	0.00006	-0.00006	-0.00244	0.00272	-0.00282	-0.27671	0.16371	-0.58286	-0.05738	0.00292	-0.01706	-0.02814	0.00173	-0.01348	-0.00458	0.00145	-0.00167	0.00646	0.00771	0.01028	0.00549	0.00237	-0.00246	0.00054	0.00137	-0.00050	0.00297	0.00084	-0.01769	0.01157	-0.01806	-0.01044	-0.00581	-0.00372	0.00103	-0.00021	0.00021	0.00044	-0.00021	0.00021	0.00044	-0.00000	0.00000	0.00000	0.00757	0.02670	-0.03020	-0.00956	-0.00305	-0.00558	-0.00003	0.00025	0.00009	-0.00003	0.00025	0.00009	0.00000	0.00000	0.00000	-0.47396	0.00464	-2.85275
232	-0.00007	0.00006	0.00012	-0.00367	0.00207	0.00542	-0.23607	0.21678	-0.49284	-0.05901	0.00307	-0.01470	-0.02871	0.00240	-0.01369	-0.00394	0.00193	-0.00120	0.00599	0.00728	0.00881	0.00555	0.00252	-0.00359	0.00067	0.00064	-0.00081	0.00165	0.00165	-0.01300	0.00605	-0.02824	-0.00263	-0.00578	-0.00226	0.00138	-0.00001	-0.00014	-0.00019	-0.00001	-0.00014	-0.00019	-0.00000	0.00000	-0.00000	0.01169	0.00138	-0.02934	-0.01003	-0.00092	-0.00432	0.00002	-0.00025	0.00084	0.00002	-0.00025	0.00084	-0.00000	-0.00000	0.00000	-0.72466	0.00640	-2.65454
233	-0.00007	0.00009	0.00024	-0.00364	0.00265	0.01144	-0.20637	0.16256	-0.39947	-0.05977	0.00356	-0.01465	-0.02886	0.00276	-0.01488	-0.00392	0.00194	-0.00174	0.00423	0.00621	0.00668	0.00607	0.00229	-0.00328	0.00109	-0.00040	-0.00045	-0.00035	0.00228	-0.00911	0.00446	-0.03120	-0.00486	-0.00400	-0.00281	0.00077	0.00003	-0.00023	-0.00116	0.00003	-0.00023	-0.00116	-0.00000	0.00000	-0.00000	0.01141	-0.03045	-0.01332	-0.01039	0.00178	-0.00088	-0.00019	-0.00040	0.00063	-0.00019	-0.00040	0.00063	-0.00000	-0.00001	0.00000	-0.94532	-0.15619	-2.51364
