	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d
	R_HEEL	R_HEEL	R_HEEL	L_HEEL	L_HEEL	L_HEEL
	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
865	0.00980	0.20853	0.01521	-0.01096	0.56163	0.06920
866	0.00986	0.20848	0.01536	-0.01069	0.56267	0.06849
867	0.00987	0.20852	0.01555	-0.01035	0.56377	0.06780
868	0.00984	0.20866	0.01573	-0.01000	0.56493	0.06714
869	0.00980	0.20887	0.01587	-0.00970	0.56611	0.06654
870	0.00975	0.20913	0.01595	-0.00952	0.56728	0.06600
871	0.00969	0.20941	0.01599	-0.00953	0.56840	0.06546
872	0.00960	0.20967	0.01601	-0.00975	0.56941	0.06484
873	0.00948	0.20992	0.01600	-0.01015	0.57025	0.06403
874	0.00935	0.21014	0.01595	-0.01067	0.57085	0.06294
875	0.00924	0.21034	0.01585	-0.01124	0.57118	0.06151
876	0.00920	0.21054	0.01569	-0.01178	0.57120	0.05975
877	0.00923	0.21075	0.01550	-0.01224	0.57092	0.05772
878	0.00933	0.21095	0.01532	-0.01256	0.57040	0.05550
879	0.00946	0.21114	0.01520	-0.01274	0.56974	0.05321
880	0.00957	0.21127	0.01516	-0.01274	0.56909	0.05094
881	0.00963	0.21137	0.01523	-0.01255	0.56857	0.04871
882	0.00962	0.21148	0.01537	-0.01209	0.56826	0.04653
883	0.00956	0.21165	0.01556	-0.01131	0.56815	0.04439
884	0.00949	0.21189	0.01578	-0.01022	0.56814	0.04228
885	0.00942	0.21219	0.01603	-0.00896	0.56812	0.04029
886	0.00935	0.21257	0.01634	-0.00773	0.56800	0.03849
887	0.00927	0.21302	0.01668	-0.00671	0.56774	0.03693
888	0.00915	0.21356	0.01702	-0.00600	0.56741	0.03559
889	0.00900	0.21417	0.01734	-0.00560	0.56709	0.03439
890	0.00883	0.21484	0.01763	-0.00548	0.56689	0.03326
891	0.00869	0.21551	0.01792	-0.00559	0.56687	0.03217
892	0.00861	0.21611	0.01823	-0.00584	0.56703	0.03113
893	0.00859	0.21664	0.01858	-0.00616	0.56730	0.03018
894	0.00862	0.21712	0.01893	-0.00645	0.56761	0.02936
895	0.00867	0.21756	0.01924	-0.00666	0.56788	0.02871
896	0.00872	0.21797	0.01949	-0.00678	0.56810	0.02827
897	0.00875	0.21831	0.01965	-0.00683	0.56824	0.02816
898	0.00879	0.21854	0.01974	-0.00684	0.56831	0.02844
899	0.00885	0.21861	0.01975	-0.00682	0.56833	0.02919
900	0.00894	0.21851	0.01968	-0.00678	0.56831	0.03041
901	0.00904	0.21826	0.01954	-0.00671	0.56830	0.03212
902	0.00912	0.21790	0.01934	-0.00660	0.56836	0.03431
903	0.00915	0.21746	0.01909	-0.00640	0.56853	0.03702
904	0.00915	0.21699	0.01877	-0.00605	0.56887	0.04032
905	0.00915	0.21653	0.01836	-0.00548	0.56941	0.04428
906	0.00918	0.21611	0.01784	-0.00467	0.57021	0.04893
907	0.00923	0.21576	0.01724	-0.00366	0.57126	0.05431
908	0.00929	0.21549	0.01659	-0.00246	0.57255	0.06039
909	0.00934	0.21527	0.01597	-0.00108	0.57404	0.06711
910	0.00937	0.21506	0.01544	0.00047	0.57565	0.07438
911	0.00937	0.21483	0.01501	0.00217	0.57734	0.08206
912	0.00934	0.21459	0.01470	0.00393	0.57902	0.09003
913	0.00925	0.21440	0.01451	0.00565	0.58058	0.09816
914	0.00911	0.21435	0.01441	0.00727	0.58190	0.10630
915	0.00892	0.21451	0.01439	0.00881	0.58283	0.11433
916	0.00869	0.21489	0.01445	0.01031	0.58327	0.12216
917	0.00841	0.21545	0.01456	0.01179	0.58316	0.12975
918	0.00809	0.21613	0.01473	0.01324	0.58248	0.13709
919	0.00776	0.21682	0.01498	0.01463	0.58125	0.14419
920	0.00745	0.21745	0.01530	0.01589	0.57957	0.15108
921	0.00719	0.21799	0.01567	0.01697	0.57757	0.15771
922	0.00700	0.21841	0.01605	0.01783	0.57539	0.16402
923	0.00687	0.21875	0.01639	0.01844	0.57321	0.16992
924	0.00682	0.21902	0.01666	0.01879	0.57113	0.17539
925	0.00683	0.21923	0.01688	0.01891	0.56925	0.18042
926	0.00692	0.21936	0.01711	0.01882	0.56762	0.18501
927	0.00705	0.21941	0.01738	0.01854	0.56625	0.18915
928	0.00719	0.21941	0.01767	0.01811	0.56513	0.19283
929	0.00731	0.21938	0.01794	0.01756	0.56423	0.19605
930	0.00736	0.21935	0.01814	0.01693	0.56352	0.19881
931	0.00737	0.21933	0.01824	0.01627	0.56299	0.20111
932	0.00733	0.21932	0.01826	0.01558	0.56265	0.20296
933	0.00726	0.21933	0.01819	0.01485	0.56253	0.20439
934	0.00718	0.21937	0.01804	0.01407	0.56264	0.20538
935	0.00712	0.21941	0.01779	0.01325	0.56298	0.20587
936	0.00713	0.21941	0.01745	0.01244	0.56356	0.20579
937	0.00722	0.21932	0.01708	0.01166	0.56437	0.20509
938	0.00739	0.21914	0.01671	0.01095	0.56540	0.20376
939	0.00759	0.21888	0.01637	0.01034	0.56663	0.20186
940	0.00778	0.21857	0.01602	0.00985	0.56800	0.19947
941	0.00793	0.21822	0.01564	0.00951	0.56949	0.19663
942	0.00802	0.21786	0.01521	0.00929	0.57106	0.19337
943	0.00805	0.21750	0.01480	0.00910	0.57269	0.18977
944	0.00806	0.21714	0.01449	0.00887	0.57434	0.18592
945	0.00807	0.21681	0.01435	0.00852	0.57599	0.18191
946	0.00810	0.21658	0.01439	0.00802	0.57760	0.17780
947	0.00816	0.21649	0.01453	0.00741	0.57916	0.17367
948	0.00826	0.21653	0.01471	0.00672	0.58065	0.16958
949	0.00836	0.21664	0.01483	0.00604	0.58205	0.16554
950	0.00844	0.21677	0.01484	0.00539	0.58333	0.16157
951	0.00843	0.21690	0.01471	0.00477	0.58444	0.15766
952	0.00832	0.21703	0.01447	0.00413	0.58532	0.15379
953	0.00813	0.21715	0.01416	0.00346	0.58593	0.14993
954	0.00790	0.21722	0.01386	0.00275	0.58627	0.14603
955	0.00770	0.21722	0.01362	0.00203	0.58636	0.14207
956	0.00756	0.21712	0.01349	0.00131	0.58623	0.13805
957	0.00752	0.21693	0.01350	0.00061	0.58591	0.13403
958	0.00757	0.21670	0.01362	-0.00007	0.58541	0.13011
959	0.00770	0.21647	0.01380	-0.00077	0.58475	0.12636
960	0.00784	0.21627	0.01394	-0.00155	0.58397	0.12278
961	0.00793	0.21607	0.01401	-0.00249	0.58311	0.11935
962	0.00788	0.21586	0.01399	-0.00365	0.58219	0.11598
963	0.00770	0.21565	0.01392	-0.00505	0.58118	0.11256
964	0.00743	0.21546	0.01384	-0.00664	0.58006	0.10903
965	0.00713	0.21533	0.01379	-0.00833	0.57882	0.10542
966	0.00685	0.21526	0.01378	-0.00999	0.57745	0.10180
967	0.00665	0.21525	0.01379	-0.01150	0.57602	0.09827
968	0.00652	0.21528	0.01377	-0.01273	0.57456	0.09488
969	0.00645	0.21536	0.01370	-0.01364	0.57312	0.09163
970	0.00643	0.21547	0.01359	-0.01425	0.57176	0.08849
971	0.00643	0.21558	0.01348	-0.01462	0.57051	0.08542
972	0.00643	0.21567	0.01341	-0.01481	0.56940	0.08242
973	0.00640	0.21572	0.01343	-0.01487	0.56844	0.07949
974	0.00632	0.21574	0.01356	-0.01483	0.56764	0.07669
975	0.00621	0.21576	0.01376	-0.01471	0.56701	0.07403
976	0.00608	0.21584	0.01401	-0.01454	0.56651	0.07157
977	0.00596	0.21597	0.01427	-0.01436	0.56611	0.06932
978	0.00587	0.21612	0.01452	-0.01421	0.56575	0.06730
979	0.00585	0.21626	0.01473	-0.01412	0.56543	0.06552
980	0.00591	0.21637	0.01491	-0.01410	0.56512	0.06396
981	0.00606	0.21645	0.01506	-0.01410	0.56482	0.06258
982	0.00625	0.21650	0.01522	-0.01407	0.56454	0.06131
983	0.00643	0.21653	0.01541	-0.01403	0.56427	0.06012
984	0.00654	0.21657	0.01564	-0.01399	0.56403	0.05897
985	0.00658	0.21661	0.01589	-0.01399	0.56380	0.05786
986	0.00660	0.21666	0.01611	-0.01401	0.56357	0.05681
987	0.00661	0.21670	0.01629	-0.01404	0.56334	0.05583
988	0.00661	0.21673	0.01642	-0.01409	0.56312	0.05494
989	0.00659	0.21673	0.01650	-0.01419	0.56291	0.05415
990	0.00655	0.21669	0.01656	-0.01433	0.56271	0.05345
991	0.00651	0.21657	0.01663	-0.01452	0.56254	0.05282
992	0.00646	0.21639	0.01672	-0.01479	0.56241	0.05225
993	0.00639	0.21618	0.01683	-0.01516	0.56235	0.05171
994	0.00629	0.21601	0.01696	-0.01563	0.56234	0.05118
995	0.00616	0.21591	0.01707	-0.01614	0.56238	0.05063
996	0.00602	0.21589	0.01716	-0.01664	0.56244	0.05003
997	0.00587	0.21590	0.01724	-0.01710	0.56249	0.04940
998	0.00575	0.21587	0.01732	-0.01755	0.56257	0.04876
999	0.00569	0.21576	0.01739	-0.01799	0.56268	0.04811
1000	0.00570	0.21556	0.01744	-0.01845	0.56282	0.04745
1001	0.00577	0.21531	0.01746	-0.01894	0.56299	0.04675
1002	0.00587	0.21505	0.01745	-0.01940	0.56315	0.04602
1003	0.00597	0.21480	0.01743	-0.01980	0.56326	0.04527
1004	0.00601	0.21457	0.01741	-0.02010	0.56329	0.04454
1005	0.00599	0.21434	0.01742	-0.02030	0.56324	0.04388
1006	0.00594	0.21408	0.01745	-0.02042	0.56309	0.04332
1007	0.00590	0.21381	0.01748	-0.02048	0.56286	0.04286
1008	0.00590	0.21355	0.01749	-0.02050	0.56258	0.04249
1009	0.00593	0.21334	0.01748	-0.02050	0.56229	0.04216
1010	0.00599	0.21318	0.01744	-0.02050	0.56204	0.04186
1011	0.00609	0.21309	0.01739	-0.02047	0.56186	0.04156
1012	0.00622	0.21303	0.01733	-0.02035	0.56172	0.04126
1013	0.00639	0.21298	0.01728	-0.02011	0.56158	0.04095
1014	0.00658	0.21294	0.01726	-0.01974	0.56142	0.04063
1015	0.00675	0.21291	0.01724	-0.01926	0.56120	0.04028
1016	0.00689	0.21292	0.01717	-0.01869	0.56092	0.03986
1017	0.00697	0.21296	0.01700	-0.01807	0.56061	0.03940
1018	0.00699	0.21302	0.01674	-0.01745	0.56030	0.03892
1019	0.00698	0.21306	0.01643	-0.01691	0.56003	0.03850
1020	0.00698	0.21300	0.01613	-0.01650	0.55984	0.03821
1021	0.00703	0.21281	0.01592	-0.01625	0.55972	0.03806
1022	0.00715	0.21250	0.01580	-0.01612	0.55964	0.03805
1023	0.00733	0.21214	0.01578	-0.01602	0.55952	0.03815
1024	0.00752	0.21177	0.01581	-0.01589	0.55933	0.03832
1025	0.00770	0.21145	0.01582	-0.01566	0.55905	0.03853
1026	0.00784	0.21120	0.01575	-0.01534	0.55872	0.03877
1027	0.00793	0.21101	0.01560	-0.01495	0.55838	0.03903
1028	0.00799	0.21087	0.01540	-0.01453	0.55806	0.03932
1029	0.00803	0.21073	0.01520	-0.01411	0.55778	0.03963
1030	0.00807	0.21061	0.01504	-0.01367	0.55749	0.03997
1031	0.00814	0.21051	0.01491	-0.01321	0.55718	0.04031
1032	0.00826	0.21043	0.01479	-0.01273	0.55687	0.04064
1033	0.00842	0.21037	0.01467	-0.01231	0.55661	0.04097
1034	0.00859	0.21033	0.01456	-0.01199	0.55645	0.04135
1035	0.00871	0.21033	0.01444	-0.01180	0.55640	0.04178
1036	0.00876	0.21036	0.01435	-0.01171	0.55644	0.04228
1037	0.00871	0.21041	0.01431	-0.01167	0.55653	0.04289
1038	0.00859	0.21046	0.01431	-0.01159	0.55660	0.04357
1039	0.00843	0.21052	0.01433	-0.01142	0.55661	0.04433
1040	0.00827	0.21059	0.01433	-0.01116	0.55655	0.04511
1041	0.00815	0.21065	0.01427	-0.01083	0.55646	0.04588
1042	0.00807	0.21070	0.01416	-0.01050	0.55636	0.04664
1043	0.00801	0.21071	0.01400	-0.01024	0.55629	0.04738
1044	0.00796	0.21068	0.01382	-0.01010	0.55630	0.04809
1045	0.00789	0.21062	0.01365	-0.01005	0.55637	0.04874
1046	0.00782	0.21053	0.01352	-0.01005	0.55650	0.04934
1047	0.00774	0.21044	0.01344	-0.01005	0.55666	0.04989
1048	0.00771	0.21034	0.01337	-0.01003	0.55684	0.05041
1049	0.00776	0.21028	0.01327	-0.00999	0.55704	0.05092
1050	0.00789	0.21027	0.01312	-0.00996	0.55725	0.05146
1051	0.00807	0.21033	0.01293	-0.00996	0.55745	0.05203
1052	0.00826	0.21046	0.01274	-0.01000	0.55761	0.05260
1053	0.00842	0.21064	0.01258	-0.01010	0.55774	0.05317
1054	0.00851	0.21082	0.01248	-0.01025	0.55784	0.05375
1055	0.00852	0.21098	0.01244	-0.01044	0.55794	0.05437
1056	0.00848	0.21109	0.01242	-0.01069	0.55806	0.05504
1057	0.00841	0.21116	0.01240	-0.01100	0.55826	0.05579
1058	0.00832	0.21118	0.01237	-0.01139	0.55856	0.05657
1059	0.00825	0.21114	0.01234	-0.01183	0.55895	0.05737
1060	0.00821	0.21106	0.01230	-0.01229	0.55941	0.05814
1061	0.00820	0.21098	0.01228	-0.01270	0.55991	0.05882
1062	0.00820	0.21095	0.01226	-0.01302	0.56040	0.05939
1063	0.00821	0.21098	0.01225	-0.01325	0.56084	0.05984
1064	0.00820	0.21107	0.01221	-0.01339	0.56121	0.06020
1065	0.00816	0.21119	0.01215	-0.01349	0.56148	0.06050
1066	0.00810	0.21132	0.01205	-0.01352	0.56166	0.06075
1067	0.00805	0.21144	0.01193	-0.01349	0.56176	0.06096
1068	0.00803	0.21156	0.01179	-0.01337	0.56178	0.06114
1069	0.00804	0.21165	0.01168	-0.01317	0.56177	0.06128
1070	0.00806	0.21173	0.01162	-0.01291	0.56174	0.06135
1071	0.00808	0.21177	0.01166	-0.01259	0.56168	0.06135
1072	0.00807	0.21176	0.01181	-0.01224	0.56158	0.06134
1073	0.00803	0.21166	0.01206	-0.01188	0.56142	0.06138
1074	0.00799	0.21151	0.01238	-0.01151	0.56118	0.06149
1075	0.00798	0.21133	0.01273	-0.01113	0.56088	0.06167
1076	0.00801	0.21117	0.01306	-0.01073	0.56054	0.06184
1077	0.00807	0.21106	0.01331	-0.01033	0.56022	0.06192
1078	0.00815	0.21102	0.01348	-0.00995	0.55994	0.06189
1079	0.00822	0.21106	0.01357	-0.00964	0.55970	0.06174
1080	0.00826	0.21117	0.01364	-0.00940	0.55947	0.06147
1081	0.00828	0.21128	0.01374	-0.00923	0.55923	0.06113
1082	0.00830	0.21134	0.01390	-0.00910	0.55896	0.06072
1083	0.00837	0.21134	0.01407	-0.00897	0.55867	0.06026
1084	0.00847	0.21127	0.01421	-0.00884	0.55840	0.05974
1085	0.00857	0.21119	0.01430	-0.00872	0.55821	0.05918
1086	0.00865	0.21112	0.01431	-0.00866	0.55813	0.05861
1087	0.00867	0.21105	0.01429	-0.00872	0.55817	0.05811
1088	0.00864	0.21100	0.01425	-0.00890	0.55830	0.05778
1089	0.00858	0.21096	0.01422	-0.00918	0.55849	0.05771
1090	0.00851	0.21094	0.01420	-0.00948	0.55872	0.05801
1091	0.00846	0.21093	0.01420	-0.00973	0.55900	0.05876
1092	0.00843	0.21091	0.01421	-0.00985	0.55937	0.06003
1093	0.00841	0.21087	0.01422	-0.00973	0.55988	0.06184
1094	0.00840	0.21081	0.01424	-0.00930	0.56057	0.06423
1095	0.00839	0.21074	0.01425	-0.00855	0.56146	0.06728
1096	0.00838	0.21065	0.01422	-0.00752	0.56257	0.07112
1097	0.00837	0.21051	0.01414	-0.00634	0.56386	0.07592
1098	0.00839	0.21033	0.01399	-0.00514	0.56528	0.08178
1099	0.00845	0.21012	0.01378	-0.00408	0.56673	0.08876
1100	0.00857	0.20989	0.01359	-0.00321	0.56804	0.09683
1101	0.00871	0.20968	0.01347	-0.00250	0.56905	0.10587
1102	0.00889	0.20956	0.01344	-0.00181	0.56962	0.11574
1103	0.00910	0.20954	0.01352	-0.00103	0.56971	0.12632
1104	0.00935	0.20965	0.01368	-0.00006	0.56944	0.13757
1105	0.00959	0.20987	0.01391	0.00115	0.56907	0.14946
1106	0.00977	0.21019	0.01422	0.00266	0.56889	0.16198
1107	0.00982	0.21055	0.01461	0.00456	0.56920	0.17508
1108	0.00969	0.21090	0.01506	0.00692	0.57025	0.18871
1109	0.00939	0.21118	0.01555	0.00985	0.57221	0.20279
1110	0.00899	0.21138	0.01601	0.01343	0.57525	0.21724
1111	0.00858	0.21152	0.01642	0.01773	0.57958	0.23189
1112	0.00824	0.21162	0.01674	0.02282	0.58545	0.24650
1113	0.00806	0.21174	0.01698	0.02875	0.59315	0.26086
1114	0.00805	0.21192	0.01714	0.03549	0.60295	0.27483
1115	0.00817	0.21224	0.01720	0.04292	0.61505	0.28847
1116	0.00831	0.21271	0.01717	0.05080	0.62948	0.30203
1117	0.00840	0.21332	0.01704	0.05884	0.64618	0.31579
1118	0.00841	0.21400	0.01683	0.06687	0.66498	0.32997
1119	0.00833	0.21468	0.01655	0.07485	0.68576	0.34464
1120	0.00821	0.21533	0.01623	0.08280	0.70843	0.35988
1121	0.00805	0.21598	0.01592	0.09076	0.73290	0.37577
1122	0.00787	0.21666	0.01567	0.09873	0.75905	0.39245
1123	0.00768	0.21734	0.01553	0.10667	0.78669	0.41010
1124	0.00748	0.21797	0.01554	0.11447	0.81556	0.42884
1125	0.00727	0.21850	0.01569	0.12199	0.84539	0.44871
1126	0.00706	0.21890	0.01594	0.12917	0.87590	0.46968
1127	0.00683	0.21920	0.01625	0.13598	0.90686	0.49168
1128	0.00658	0.21942	0.01659	0.14248	0.93809	0.51464
1129	0.00632	0.21961	0.01692	0.14873	0.96938	0.53854
1130	0.00606	0.21982	0.01726	0.15477	1.00053	0.56332
1131	0.00584	0.22009	0.01759	0.16059	1.03129	0.58887
1132	0.00569	0.22043	0.01791	0.16616	1.06142	0.61505
1133	0.00562	0.22081	0.01824	0.17141	1.09066	0.64166
1134	0.00566	0.22121	0.01855	0.17623	1.11882	0.66846
1135	0.00575	0.22157	0.01888	0.18057	1.14577	0.69516
1136	0.00583	0.22186	0.01923	0.18437	1.17142	0.72141
1137	0.00582	0.22205	0.01962	0.18759	1.19575	0.74683
1138	0.00569	0.22218	0.02003	0.19013	1.21882	0.77109
1139	0.00546	0.22231	0.02043	0.19177	1.24067	0.79388
1140	0.00518	0.22252	0.02075	0.19227	1.26138	0.81495
1141	0.00490	0.22284	0.02093	0.19138	1.28097	0.83408
1142	0.00465	0.22327	0.02096	0.18898	1.29944	0.85098
1143	0.00445	0.22379	0.02089	0.18515	1.31666	0.86524
1144	0.00432	0.22434	0.02076	0.18022	1.33243	0.87641
1145	0.00428	0.22486	0.02063	0.17478	1.34658	0.88410
1146	0.00433	0.22528	0.02053	0.16949	1.35903	0.88817
1147	0.00445	0.22558	0.02045	0.16498	1.36993	0.88882
1148	0.00459	0.22576	0.02034	0.16157	1.37964	0.88666
1149	0.00471	0.22585	0.02019	0.15928	1.38865	0.88261
1150	0.00478	0.22588	0.02000	0.15785	1.39739	0.87770
1151	0.00479	0.22592	0.01981	0.15701	1.40607	0.87282
1152	0.00476	0.22599	0.01969	0.15665	1.41467	0.86860
1153	0.00474	0.22611	0.01966	0.15692	1.42301	0.86537
1154	0.00477	0.22627	0.01970	0.15810	1.43085	0.86324
1155	0.00488	0.22644	0.01977	0.16027	1.43801	0.86219
1156	0.00502	0.22659	0.01983	0.16313	1.44454	0.86202
1157	0.00511	0.22669	0.01988	0.16601	1.45063	0.86225
1158	0.00513	0.22677	0.01989	0.16810	1.45654	0.86227
1159	0.00505	0.22682	0.01984	0.16883	1.46235	0.86158
1160	0.00493	0.22686	0.01970	0.16802	1.46801	0.85996
1161	0.00483	0.22688	0.01943	0.16600	1.47327	0.85736
1162	0.00480	0.22689	0.01904	0.16347	1.47774	0.85372
1163	0.00483	0.22690	0.01857	0.16111	1.48099	0.84881
1164	0.00489	0.22692	0.01809	0.15925	1.48258	0.84229
1165	0.00493	0.22697	0.01768	0.15775	1.48236	0.83384
1166	0.00492	0.22706	0.01735	0.15616	1.48045	0.82317
1167	0.00487	0.22717	0.01711	0.15399	1.47719	0.81005
1168	0.00478	0.22727	0.01692	0.15097	1.47288	0.79418
1169	0.00465	0.22727	0.01676	0.14699	1.46754	0.77537
1170	0.00448	0.22712	0.01659	0.14214	1.46089	0.75362
1171	0.00425	0.22680	0.01632	0.13669	1.45238	0.72913
1172	0.00399	0.22633	0.01587	0.13107	1.44147	0.70232
1173	0.00373	0.22580	0.01523	0.12579	1.42776	0.67375
1174	0.00354	0.22524	0.01445	0.12115	1.41118	0.64410
1175	0.00345	0.22471	0.01368	0.11713	1.39190	0.61404
1176	0.00348	0.22424	0.01306	0.11336	1.37025	0.58414
1177	0.00363	0.22383	0.01264	0.10938	1.34656	0.55482
1178	0.00383	0.22349	0.01241	0.10493	1.32105	0.52636
1179	0.00402	0.22321	0.01229	0.09999	1.29385	0.49891
1180	0.00415	0.22295	0.01219	0.09478	1.26504	0.47254
1181	0.00420	0.22269	0.01210	0.08955	1.23467	0.44733
1182	0.00422	0.22239	0.01202	0.08450	1.20290	0.42338
1183	0.00424	0.22203	0.01197	0.07975	1.16999	0.40085
1184	0.00429	0.22158	0.01199	0.07530	1.13635	0.37994
1185	0.00436	0.22106	0.01207	0.07103	1.10238	0.36079
1186	0.00441	0.22052	0.01219	0.06677	1.06847	0.34345
1187	0.00442	0.22004	0.01232	0.06236	1.03493	0.32789
1188	0.00440	0.21965	0.01243	0.05766	1.00203	0.31407
1189	0.00439	0.21933	0.01250	0.05265	0.96997	0.30194
1190	0.00441	0.21906	0.01251	0.04742	0.93891	0.29140
1191	0.00447	0.21880	0.01248	0.04219	0.90897	0.28232
1192	0.00456	0.21859	0.01242	0.03715	0.88026	0.27445
1193	0.00467	0.21844	0.01235	0.03245	0.85289	0.26748
1194	0.00481	0.21838	0.01230	0.02811	0.82697	0.26099
1195	0.00500	0.21838	0.01227	0.02411	0.80257	0.25458
1196	0.00521	0.21842	0.01223	0.02040	0.77970	0.24790
1197	0.00543	0.21842	0.01221	0.01693	0.75828	0.24073
1198	0.00564	0.21831	0.01221	0.01372	0.73815	0.23301
1199	0.00582	0.21801	0.01226	0.01080	0.71915	0.22483
1200	0.00599	0.21751	0.01237	0.00815	0.70113	0.21636
1201	0.00612	0.21686	0.01253	0.00578	0.68400	0.20781
1202	0.00621	0.21615	0.01273	0.00366	0.66776	0.19940
1203	0.00627	0.21547	0.01292	0.00180	0.65245	0.19123
1204	0.00629	0.21485	0.01307	0.00018	0.63813	0.18333
1205	0.00627	0.21435	0.01318	-0.00119	0.62484	0.17565
1206	0.00618	0.21395	0.01327	-0.00240	0.61257	0.16807
1207	0.00602	0.21367	0.01338	-0.00356	0.60135	0.16049
1208	0.00581	0.21348	0.01356	-0.00478	0.59119	0.15279
1209	0.00557	0.21337	0.01380	-0.00611	0.58209	0.14487
1210	0.00536	0.21333	0.01406	-0.00752	0.57406	0.13667
1211	0.00521	0.21336	0.01430	-0.00893	0.56701	0.12815
1212	0.00510	0.21346	0.01447	-0.01024	0.56082	0.11934
1213	0.00502	0.21363	0.01456	-0.01141	0.55535	0.11032
1214	0.00495	0.21382	0.01458	-0.01246	0.55045	0.10125
1215	0.00489	0.21400	0.01457	-0.01345	0.54608	0.09233
1216	0.00485	0.21412	0.01457	-0.01445	0.54225	0.08375
1217	0.00480	0.21413	0.01463	-0.01550	0.53901	0.07571
1218	0.00474	0.21404	0.01480	-0.01661	0.53646	0.06837
1219	0.00466	0.21385	0.01508	-0.01771	0.53460	0.06184
1220	0.00458	0.21364	0.01547	-0.01873	0.53337	0.05616
1221	0.00451	0.21345	0.01593	-0.01957	0.53265	0.05132
1222	0.00447	0.21335	0.01646	-0.02018	0.53225	0.04725
1223	0.00444	0.21336	0.01702	-0.02058	0.53204	0.04389
1224	0.00437	0.21349	0.01758	-0.02082	0.53192	0.04114
1225	0.00423	0.21375	0.01812	-0.02102	0.53186	0.03889
1226	0.00405	0.21408	0.01862	-0.02126	0.53189	0.03705
1227	0.00386	0.21444	0.01905	-0.02160	0.53205	0.03553
1228	0.00370	0.21476	0.01942	-0.02206	0.53232	0.03426
1229	0.00360	0.21501	0.01975	-0.02258	0.53266	0.03319
1230	0.00361	0.21516	0.02003	-0.02309	0.53300	0.03228
1231	0.00371	0.21521	0.02028	-0.02352	0.53323	0.03149
1232	0.00388	0.21517	0.02053	-0.02379	0.53331	0.03076
1233	0.00404	0.21510	0.02079	-0.02383	0.53321	0.03008
1234	0.00414	0.21503	0.02109	-0.02362	0.53295	0.02943
1235	0.00413	0.21500	0.02144	-0.02318	0.53255	0.02882
1236	0.00399	0.21503	0.02183	-0.02256	0.53207	0.02827
1237	0.00379	0.21510	0.02225	-0.02188	0.53157	0.02779
1238	0.00358	0.21518	0.02267	-0.02122	0.53112	0.02737
1239	0.00344	0.21521	0.02304	-0.02070	0.53077	0.02698
1240	0.00342	0.21515	0.02330	-0.02039	0.53056	0.02661
1241	0.00351	0.21498	0.02343	-0.02032	0.53047	0.02623
1242	0.00365	0.21474	0.02341	-0.02044	0.53048	0.02584
1243	0.00378	0.21448	0.02330	-0.02069	0.53054	0.02542
1244	0.00387	0.21426	0.02314	-0.02095	0.53060	0.02499
1245	0.00390	0.21411	0.02299	-0.02115	0.53063	0.02453
1246	0.00389	0.21405	0.02289	-0.02128	0.53061	0.02405
1247	0.00388	0.21406	0.02287	-0.02135	0.53055	0.02353
1248	0.00386	0.21413	0.02294	-0.02139	0.53047	0.02301
1249	0.00384	0.21425	0.02306	-0.02140	0.53036	0.02251
1250	0.00382	0.21436	0.02322	-0.02136	0.53024	0.02206
1251	0.00379	0.21446	0.02338	-0.02127	0.53009	0.02168
1252	0.00373	0.21455	0.02356	-0.02118	0.52995	0.02137
1253	0.00368	0.21466	0.02376	-0.02113	0.52986	0.02111
1254	0.00365	0.21479	0.02395	-0.02116	0.52982	0.02087
1255	0.00369	0.21492	0.02411	-0.02125	0.52982	0.02063
1256	0.00380	0.21501	0.02422	-0.02134	0.52981	0.02041
1257	0.00396	0.21502	0.02426	-0.02141	0.52975	0.02019
1258	0.00412	0.21495	0.02426	-0.02144	0.52963	0.02000
1259	0.00424	0.21481	0.02424	-0.02146	0.52947	0.01985
1260	0.00428	0.21464	0.02421	-0.02149	0.52931	0.01973
1261	0.00425	0.21443	0.02418	-0.02156	0.52922	0.01965
1262	0.00419	0.21420	0.02415	-0.02169	0.52921	0.01960
1263	0.00415	0.21394	0.02410	-0.02184	0.52927	0.01955
1264	0.00418	0.21366	0.02403	-0.02199	0.52937	0.01949
1265	0.00430	0.21337	0.02395	-0.02207	0.52945	0.01939
1266	0.00446	0.21310	0.02386	-0.02207	0.52946	0.01926
1267	0.00463	0.21286	0.02375	-0.02200	0.52938	0.01909
1268	0.00475	0.21266	0.02362	-0.02189	0.52923	0.01890
1269	0.00481	0.21250	0.02349	-0.02179	0.52906	0.01867
1270	0.00481	0.21236	0.02336	-0.02174	0.52890	0.01843
1271	0.00480	0.21224	0.02320	-0.02172	0.52877	0.01822
1272	0.00480	0.21212	0.02304	-0.02171	0.52867	0.01808
