	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
816	-1.15098	-8.62568	61.73614	9.00110	43.95686	753.38556
817	-1.47970	-8.58708	62.96421	9.03374	42.71913	751.27356
818	-1.89213	-8.68760	64.68536	9.20249	41.73085	748.39191
819	-2.40832	-8.97147	66.78906	9.46469	41.00341	744.92590
820	-2.99519	-9.43219	69.08202	9.72463	40.51755	741.04749
821	-3.56128	-10.03959	71.43293	9.89073	40.22111	736.95728
822	-4.00299	-10.75683	73.86588	9.92088	40.04386	732.86456
823	-4.22918	-11.54018	76.50460	9.81589	39.92416	728.88824
824	-4.18770	-12.34701	79.49228	9.62312	39.82430	724.98492
825	-3.91270	-13.16259	82.94031	9.39321	39.72321	720.99677
826	-3.52562	-14.04210	86.92255	9.13354	39.59243	716.78564
827	-3.17384	-15.10320	91.50243	8.81408	39.37016	712.32465
828	-2.93645	-16.45128	96.68347	8.38155	38.96589	707.76794
829	-2.80979	-18.12358	102.33148	7.81830	38.29237	703.43475
830	-2.74209	-20.06723	108.17827	7.17760	37.31049	699.69244
831	-2.66884	-22.13658	113.86921	6.56023	36.06324	696.79089
832	-2.53461	-24.11352	118.99860	6.12037	34.69980	694.83258
833	-2.31544	-25.76632	123.15019	5.99977	33.45246	693.81732
834	-2.04355	-26.91580	126.05332	6.21219	32.54037	693.57391
835	-1.77020	-27.48604	127.68159	6.59651	32.09416	693.77686
836	-1.55702	-27.51060	128.27376	6.90200	32.12400	694.12048
837	-1.46608	-27.09518	128.24239	6.91618	32.53523	694.49530
838	-1.53050	-26.34308	127.94976	6.54060	33.22649	694.96759
839	-1.73359	-25.34402	127.56671	5.80640	34.10411	695.67810
840	-2.02235	-24.19619	127.06200	4.85488	35.08207	696.77942
841	-2.32944	-23.00172	126.26482	3.87793	36.10942	698.44049
842	-2.60490	-21.84421	124.92165	3.04518	37.12980	700.84283
843	-2.79742	-20.78228	122.78591	2.44105	38.06210	704.02008
844	-2.86711	-19.83361	119.66321	2.04649	38.83789	707.80701
845	-2.80812	-18.95404	115.43113	1.77883	39.40224	711.96582
846	-2.64731	-18.05425	110.04879	1.51641	39.70380	716.26721
847	-2.41186	-17.03747	103.51633	1.12561	39.70461	720.52667
848	-2.13175	-15.82078	95.85982	0.49802	39.37094	724.71179
849	-1.84930	-14.37617	87.12240	-0.38071	38.72950	729.05054
850	-1.62623	-12.72389	77.33806	-1.38621	37.93094	733.96899
851	-1.52877	-10.91901	66.58260	-2.30550	37.23331	739.90320
852	-1.60502	-9.05414	55.09100	-2.94196	36.88542	747.01593
853	-1.85874	-7.23349	43.33923	-3.19771	37.07860	755.07947
854	-2.23452	-5.55241	32.04750	-3.08104	37.91502	763.57520
855	-2.62579	-4.08338	21.98809	-2.68891	39.37162	771.88593
856	-2.92394	-2.86834	13.75049	-2.20137	41.32478	779.44733
857	-3.04269	-1.91445	7.58505	-1.83009	43.57207	785.77722
858	-2.93354	-1.17788	3.42344	-1.73232	45.84153	790.51044
859	-2.58281	-0.57554	0.97810	-1.93494	47.85992	793.45105
860	-2.06717	-0.07251	-0.15555	-2.29385	49.43112	794.66656
861	-1.53263	0.29498	-0.42209	-2.58430	50.48737	794.51227
862	-1.08661	0.50973	-0.22637	-2.65028	51.06922	793.51172
863	-0.76143	0.59782	0.14198	-2.46535	51.26543	792.25226
864	-0.55280	0.61921	0.47120	-2.16553	51.16611	791.23389
865	-0.44284	0.60449	0.67170	-1.99516	50.84350	790.72162
866	-0.40891	0.56773	0.73166	-2.22801	50.34664	790.71423
867	-0.42848	0.51636	0.65748	-3.01936	49.69902	790.99231
868	-0.47918	0.45533	0.46792	-4.29793	48.86722	791.30127
869	-0.54771	0.37893	0.22664	-5.79605	47.80102	791.35413
870	-0.64938	0.27060	0.05297	-7.15299	46.53630	790.79352
871	-0.79227	0.10962	0.15233	-8.06344	45.18595	789.32666
872	-0.96915	-0.11422	0.85940	-8.36581	43.90704	786.71661
873	-1.13275	-0.35309	2.59134	-8.07946	42.84101	782.64264
874	-1.14846	-0.46807	5.72069	-7.38193	42.04076	776.62897
875	-0.77474	-0.20599	10.37447	-6.58400	41.45528	768.19049
876	0.27120	0.73691	16.60085	-6.05741	40.93670	757.07642
877	2.21283	2.46495	24.83053	-6.13414	40.29360	743.35931
878	5.04965	4.65657	35.86763	-7.02828	39.37416	727.41821
879	8.38049	6.46973	50.49059	-8.72713	38.12259	709.78149
880	11.49470	6.59072	69.20124	-10.95606	36.59528	690.91321
881	13.62945	3.57664	92.17732	-13.24044	34.95024	671.20703
882	14.23695	-3.38578	119.06715	-15.07829	33.37659	651.06281
883	13.17409	-13.97213	148.98268	-16.16531	31.99002	630.79224
884	10.78064	-26.83474	180.70248	-16.54268	30.75394	610.54034
885	7.83379	-40.13876	212.94449	-16.55106	29.47272	590.29706
886	5.24492	-52.35022	244.69708	-16.61714	27.86715	569.89691
887	3.66337	-62.92004	275.35992	-17.05226	25.67620	549.19482
888	3.23594	-72.33310	304.70438	-17.92459	22.76665	528.34637
889	3.83395	-81.36105	332.69623	-19.11845	19.18567	507.78275
890	5.31617	-90.40225	359.35974	-20.51655	15.16463	488.08868
891	7.52931	-99.39954	384.76538	-22.06841	11.09729	469.83636
892	10.21722	-108.20129	409.02042	-23.76827	7.43265	453.56442
893	12.98826	-116.72523	432.24652	-25.62194	4.55728	439.85867
894	15.45841	-124.73925	454.37659	-27.60729	2.68825	429.30814
895	17.44299	-131.67261	474.81754	-29.69905	1.75481	422.44296
896	18.99673	-136.70988	492.28339	-31.85328	1.39435	419.63815
897	20.31755	-139.01817	505.06750	-33.98003	1.21487	420.97760
898	21.58192	-137.94518	511.37900	-35.94249	1.03793	426.27750
899	22.86233	-133.18356	509.56305	-37.54554	0.97188	435.27002
900	24.12646	-124.84309	498.44559	-38.57261	1.35904	447.81494
901	25.25590	-113.27679	477.36990	-38.89681	2.62874	463.93881
902	26.08690	-99.01696	446.30682	-38.54533	5.12492	483.76529
903	26.44344	-82.83244	406.13928	-37.57237	8.99025	507.46854
904	26.15455	-65.71687	358.56979	-35.91582	14.21629	535.17029
905	25.09092	-48.81739	306.12970	-33.45169	20.69526	566.70660
906	23.23287	-33.23383	251.97032	-30.15760	28.17280	601.36694
907	20.70130	-19.84063	199.34186	-26.29884	36.17543	637.82562
908	17.73353	-9.17612	151.19435	-22.46509	43.97461	674.23969
909	14.61196	-1.32469	109.60350	-19.33965	50.71064	708.64014
910	11.56086	3.92426	75.55170	-17.42899	55.62798	739.41364
911	8.71192	6.85295	49.06346	-16.91198	58.28384	765.58490
912	6.09579	7.78596	29.43657	-17.60029	58.64847	786.91669
913	3.76070	7.12714	15.72857	-19.10049	56.93623	803.59784
914	1.83431	5.49717	6.91878	-21.03989	53.45193	815.92603
915	0.42231	3.59755	1.92025	-23.14404	48.54561	824.13611
916	-0.44484	2.00499	-0.35543	-25.19116	42.54627	828.40955
917	-0.85585	0.95995	-0.94674	-27.00129	35.72967	829.05640
918	-0.98839	0.39579	-0.69323	-28.42514	28.35610	826.63806
919	-0.97623	0.18503	-0.16461	-29.34567	20.78559	821.90521
920	-0.90586	0.17896	0.33735	-29.68708	13.54190	815.75543
921	-0.82173	0.25246	0.69922	-29.45398	7.26296	809.14917
922	-0.72402	0.33346	0.91277	-28.76924	2.59277	802.91632
923	-0.62409	0.39042	1.00152	-27.87985	-0.00806	797.63470
924	-0.54886	0.42391	1.01941	-27.09014	-0.46078	793.51306
925	-0.50742	0.43658	1.00756	-26.71034	0.95676	790.41309
926	-0.49996	0.43446	0.98646	-26.98206	3.67750	787.99847
927	-0.51914	0.42106	0.95573	-27.99062	6.92126	785.94940
928	-0.54978	0.40585	0.92104	-29.65158	9.92697	784.12146
929	-0.58685	0.39231	0.88608	-31.70385	12.18836	782.61755
930	-0.61587	0.38484	0.85288	-33.80103	13.54419	781.75757
931	-0.62559	0.38020	0.81915	-35.57476	14.11194	781.90186
932	-0.61738	0.37178	0.77542	-36.63161	14.25382	783.38385
933	-0.60569	0.36311	0.71794	-36.67368	14.47437	786.42059
934	-0.61339	0.35744	0.65930	-35.65074	15.20766	791.03491
935	-0.65027	0.35589	0.62274	-33.77974	16.65931	796.96332
936	-0.69765	0.36159	0.61331	-31.41815	18.79231	803.63422
937	-0.73986	0.37963	0.61947	-28.92225	21.42047	810.34906
938	-0.77470	0.40565	0.63282	-26.59098	24.28561	816.47498
939	-0.79359	0.43028	0.65063	-24.61276	27.14712	821.58734
940	-0.79962	0.44844	0.67301	-23.06412	29.83898	825.50195
941	-0.80031	0.46231	0.69409	-21.96388	32.28423	828.14819
942	-0.79331	0.47149	0.70781	-21.28889	34.48943	829.35358
943	-0.77118	0.47195	0.71205	-21.00936	36.48616	828.83826
944	-0.73030	0.45121	0.71013	-21.10314	38.24986	826.46808
945	-0.67334	0.39679	0.70658	-21.50360	39.68213	822.42841
946	-0.60261	0.30615	0.69533	-22.10361	40.68598	817.17023
947	-0.51521	0.19870	0.67564	-22.75558	41.23289	811.36578
948	-0.41100	0.09848	0.65184	-23.29636	41.38938	805.73761
949	-0.31543	0.02584	0.62318	-23.57108	41.26534	800.80621
950	-0.24550	-0.00486	0.59202	-23.43030	40.99827	796.79901
951	-0.19362	0.00237	0.55238	-22.78676	40.73073	793.72833
952	-0.16569	0.02769	0.49099	-21.65805	40.57379	791.50293
953	-0.16443	0.06203	0.39304	-20.15003	40.61735	789.97900
954	-0.16955	0.10563	0.24425	-18.40760	40.96914	788.96967
955	-0.17063	0.14720	0.03816	-16.59410	41.74771	788.23364
956	-0.17050	0.16845	-0.19890	-14.91512	43.02272	787.40839
957	-0.16122	0.15412	-0.37567	-13.57350	44.73220	786.01392
958	-0.12162	0.06157	-0.30949	-12.65842	46.69402	783.60883
959	-0.01648	-0.19473	0.31479	-12.07862	48.67084	779.98621
960	0.17903	-0.71390	1.92817	-11.57865	50.46263	775.21692
961	0.45932	-1.55574	4.95507	-10.85224	51.93463	769.49127
962	0.78492	-2.65889	9.56417	-9.66854	53.01651	762.99695
963	1.10079	-3.76351	15.52070	-7.94057	53.73791	755.91217
964	1.41601	-4.56001	22.46525	-5.73469	54.21185	748.39099
965	1.85476	-4.85066	30.18265	-3.25535	54.61368	740.42841
966	2.60073	-4.68998	38.74253	-0.77156	55.12529	731.77081
967	3.76469	-4.34728	48.38799	1.49807	55.84485	722.07568
968	5.26420	-4.21641	59.41826	3.41657	56.75650	711.12854
969	6.82350	-4.73010	72.10683	4.87289	57.74115	698.93689
970	8.15610	-6.30312	86.63107	5.74237	58.61280	685.75964
971	9.09331	-9.25108	103.01781	5.91298	59.13393	671.97827
972	9.60974	-13.66640	121.12662	5.38048	59.06051	657.91296
973	9.75424	-19.38121	140.69000	4.32878	58.23286	643.72784
974	9.61190	-26.00709	161.33325	3.11805	56.63348	629.48950
975	9.30109	-33.06889	182.63411	2.16620	54.39511	615.25031
976	8.90127	-40.16558	204.23146	1.75537	51.73254	601.08270
977	8.45544	-47.08490	225.89241	1.93022	48.86100	587.10492
978	7.99989	-53.80220	247.55266	2.54960	45.93438	573.41583
979	7.56123	-60.36862	269.26447	3.39019	43.05834	560.00873
980	7.12410	-66.82286	291.02902	4.19986	40.33358	546.77271
981	6.62447	-73.18331	312.66718	4.73557	37.86827	533.56183
982	5.96572	-79.46467	333.84961	4.80801	35.73928	520.26068
983	5.08367	-85.63857	354.12820	4.30273	33.95357	506.84772
984	4.02151	-91.57511	373.00925	3.23978	32.45522	493.44089
985	2.90132	-97.08181	390.04968	1.78673	31.17477	480.19928
986	1.81936	-102.08805	405.02658	0.21903	30.08937	467.23514
987	0.82533	-106.65540	418.06137	-1.15628	29.21842	454.67993
988	-0.03257	-110.85706	429.50293	-2.03469	28.59913	442.71237
989	-0.70329	-114.75137	439.80807	-2.19850	28.27270	431.43130
990	-1.14043	-118.38099	449.46710	-1.58434	28.24995	420.76416
991	-1.28387	-121.74406	458.86047	-0.30882	28.48730	410.52594
992	-1.10193	-124.77038	468.14639	1.39432	28.87725	400.46509
993	-0.63578	-127.38127	477.25684	3.25987	29.27530	390.26166
994	0.04836	-129.53920	485.95621	5.01920	29.56206	379.65073
995	0.86371	-131.23383	493.85239	6.41876	29.65489	368.64368
996	1.70738	-132.45889	500.49176	7.27517	29.51583	357.58087
997	2.50014	-133.21021	505.48755	7.50713	29.14896	346.97574
998	3.20458	-133.51460	508.60236	7.15386	28.59305	337.29303
999	3.83564	-133.42725	509.84796	6.36432	27.93775	328.76843
1000	4.41504	-133.01338	509.46240	5.36646	27.31567	321.48526
1001	4.94255	-132.34308	507.82812	4.44247	26.87399	315.54385
1002	5.39165	-131.48154	505.38364	3.86046	26.73900	311.04346
1003	5.70093	-130.51076	502.52802	3.80093	26.96597	308.05362
1004	5.83753	-129.46819	499.51779	4.30727	27.54306	306.68332
1005	5.80083	-128.27142	496.35126	5.29595	28.40389	307.07379
1006	5.62376	-126.77439	492.75900	6.61413	29.45321	309.31009
1007	5.32699	-124.84991	488.35922	8.09422	30.58116	313.33224
1008	4.90786	-122.45644	482.81686	9.56963	31.69934	318.95615
1009	4.36579	-119.61672	475.89917	10.87171	32.75122	326.04523
1010	3.71942	-116.36645	467.48758	11.82645	33.68370	334.58011
1011	3.01713	-112.73883	457.54556	12.28740	34.45982	344.64163
1012	2.30556	-108.73344	446.03445	12.14152	35.08186	356.42798
1013	1.62619	-104.31588	432.87827	11.33739	35.60098	370.12161
1014	1.03825	-99.43732	417.99716	9.96312	36.07980	385.71057
1015	0.63594	-94.05633	401.32748	8.29638	36.57676	402.98874
1016	0.48530	-88.13869	382.80243	6.71321	37.17269	421.65469
1017	0.59409	-81.71287	362.42709	5.52845	38.02195	441.45370
1018	0.94942	-74.81791	340.34781	4.85899	39.30991	462.24521
1019	1.50125	-67.53421	316.94968	4.60558	41.13100	483.71844
1020	2.18343	-60.04129	292.90506	4.51470	43.44677	505.21478
1021	2.93496	-52.59837	269.11633	4.34821	46.12191	526.01520
1022	3.70338	-45.52153	246.59807	3.95546	48.94404	545.61902
1023	4.43290	-39.11893	226.27299	3.26869	51.67486	563.76978
1024	5.05480	-33.63280	208.77878	2.28595	54.12160	580.31970
1025	5.48592	-29.16853	194.26414	1.06894	56.16200	595.24548
1026	5.64467	-25.65638	182.33572	-0.30175	57.73032	608.72852
1027	5.48627	-22.89268	172.32887	-1.74970	58.77917	621.06873
1028	5.04937	-20.61269	163.57809	-3.19257	59.27544	632.59692
1029	4.45086	-18.56529	155.56743	-4.52329	59.25164	643.60223
1030	3.80993	-16.59782	148.00299	-5.63209	58.82230	654.28882
1031	3.20079	-14.67984	140.80693	-6.42859	58.17994	664.78589
1032	2.66045	-12.85418	134.08739	-6.86839	57.53257	675.09271
1033	2.17920	-11.21117	128.07588	-6.98253	57.01898	684.98639
1034	1.72675	-9.89025	123.02408	-6.88702	56.66475	694.04181
1035	1.27449	-9.02545	119.07364	-6.70384	56.39571	701.78619
1036	0.80415	-8.69871	116.25831	-6.49664	56.10221	707.84369
1037	0.31919	-8.91866	114.49570	-6.27502	55.68505	712.03119
1038	-0.17881	-9.60325	113.56747	-6.03020	55.05453	714.48383
1039	-0.67801	-10.59133	113.15308	-5.75897	54.13141	715.64044
1040	-1.13177	-11.66832	112.87923	-5.43935	52.88636	716.07080
1041	-1.48104	-12.60915	112.43115	-5.03005	51.35398	716.25330
1042	-1.69965	-13.26084	111.63512	-4.50256	49.63266	716.41510
1043	-1.80413	-13.58450	110.45201	-3.83438	47.88451	716.54425
1044	-1.82475	-13.65126	108.97552	-3.02987	46.28941	716.51324
1045	-1.78719	-13.57150	107.39835	-2.16217	44.98254	716.16901
1046	-1.71218	-13.44455	105.96056	-1.34812	44.03069	715.35931
1047	-1.62413	-13.33026	104.88033	-0.69962	43.42977	714.00885
1048	-1.53498	-13.25314	104.29292	-0.29602	43.12292	712.18860
1049	-1.45906	-13.22696	104.22136	-0.15056	43.03056	710.07086
1050	-1.41735	-13.26820	104.56873	-0.22398	43.09813	707.78064
1051	-1.42249	-13.40005	105.15329	-0.44124	43.28772	705.33838
1052	-1.46132	-13.63807	105.81168	-0.70061	43.51886	702.74384
1053	-1.49087	-13.98562	106.45931	-0.89820	43.65254	700.08685
1054	-1.45449	-14.43204	107.09123	-0.95295	43.56475	697.54547
1055	-1.32257	-14.93874	107.77306	-0.78489	43.21956	695.33484
1056	-1.10877	-15.46550	108.58388	-0.33100	42.69518	693.66229
1057	-0.84630	-16.00884	109.56796	0.47119	42.13860	692.70428
1058	-0.56614	-16.58873	110.70798	1.64571	41.70750	692.49762
1059	-0.28793	-17.24324	111.93509	3.09941	41.49937	692.83990
1060	-0.04095	-17.99472	113.13583	4.63141	41.50628	693.41803
1061	0.15379	-18.81777	114.16724	6.00241	41.63615	693.92773
1062	0.29444	-19.64642	114.90887	7.02279	41.73861	694.12183
1063	0.39136	-20.39624	115.30788	7.62212	41.65435	693.87347
1064	0.46360	-20.99422	115.41048	7.85548	41.28562	693.25726
1065	0.54928	-21.40331	115.33320	7.87452	40.62089	692.56390
1066	0.66938	-21.62519	115.17743	7.87319	39.71584	692.18341
1067	0.77424	-21.67841	114.96502	8.05028	38.72112	692.43829
1068	0.78447	-21.58626	114.65166	8.53505	37.83117	693.46960
1069	0.62818	-21.37094	114.13993	9.33553	37.23407	695.17761
1070	0.28109	-21.03581	113.30125	10.31996	37.06596	697.21582
1071	-0.21894	-20.56480	112.01064	11.28294	37.33659	699.10895
1072	-0.80161	-19.92244	110.20251	12.05548	37.93990	700.45874
1073	-1.37283	-19.08962	107.98641	12.58338	38.71043	701.06195
1074	-1.84571	-18.11999	105.72253	12.91621	39.47546	700.96637
1075	-2.18307	-17.13138	103.94373	13.16605	40.08578	700.40027
1076	-2.35431	-16.28319	103.21529	13.46010	40.47758	699.61896
1077	-2.33685	-15.73505	103.92345	13.90726	40.69595	698.67969
1078	-2.12232	-15.57857	106.15957	14.58603	40.85222	697.39600
1079	-1.69533	-15.81050	109.71032	15.52362	41.04575	695.49219
1080	-1.07352	-16.34182	114.14148	16.68671	41.32955	692.72595
1081	-0.28306	-17.03921	118.96949	17.97148	41.70852	688.90375
1082	0.64971	-17.78728	123.81146	19.20568	42.12640	684.03925
1083	1.71125	-18.52170	128.51831	20.19900	42.49738	678.48303
1084	2.91251	-19.22952	133.21454	20.83526	42.77814	672.73303
1085	4.25998	-19.90125	138.20479	21.11419	43.06988	667.29297
1086	5.71828	-20.47089	143.82703	21.14305	43.61366	662.61340
1087	7.21090	-20.79985	150.30792	21.04813	44.70375	659.03412
1088	8.65446	-20.70189	157.55472	20.85716	46.60259	656.81671
1089	9.99600	-19.98190	164.96924	20.50425	49.43577	656.30450
1090	11.23045	-18.46981	171.57497	19.91348	53.20729	658.12512
1091	12.33770	-16.04025	176.15714	19.08358	57.84185	663.15631
1092	13.25022	-12.62089	177.34360	18.10412	63.26694	672.22076
1093	13.86673	-8.23932	173.77429	17.10132	69.50321	685.94940
1094	14.07253	-3.08289	164.42267	16.18000	76.58119	704.69000
1095	13.75232	2.47009	149.07545	15.44772	84.42245	728.13477
1096	12.82126	7.86888	128.48010	15.01756	92.90740	755.20227
1097	11.26799	12.39815	104.30590	14.92642	101.94002	784.25085
1098	9.20550	15.33086	78.84428	15.07484	111.36053	813.41724
1099	6.85819	16.05312	54.52083	15.20178	120.89640	840.83374
1100	4.49372	14.30477	33.55254	14.87928	130.10349	864.95148
1101	2.37361	10.64414	17.45620	13.66800	138.39240	884.76538
1102	0.70960	6.51722	6.73678	11.36438	145.21904	899.67285
1103	-0.32479	3.26957	0.84535	8.13947	150.30061	909.57092
1104	-0.80971	1.22300	-1.57710	4.40603	153.63423	915.08917
1105	-0.95537	0.16336	-1.94846	0.59773	155.32680	917.24213
1106	-0.91037	-0.19265	-1.37241	-2.88301	155.57368	917.02472
1107	-0.77889	-0.18124	-0.56582	-5.72610	154.67903	915.24823
1108	-0.62846	-0.01197	0.11982	-7.83210	152.92815	912.54755
1109	-0.50984	0.16539	0.57496	-9.30653	150.44850	909.33374
1110	-0.44664	0.30181	0.81695	-10.27059	147.24779	905.79205
1111	-0.42128	0.39353	0.90947	-10.62387	143.39200	901.77209
1112	-0.40732	0.43357	0.91141	-10.13659	139.15434	896.84747
1113	-0.37329	0.44501	0.87397	-8.80715	134.90950	890.62012
1114	-0.30740	0.43857	0.82705	-7.04420	130.92525	882.91162
1115	-0.22408	0.42589	0.78103	-5.47426	127.28690	873.83167
1116	-0.15146	0.41220	0.73862	-4.59745	124.00917	863.73883
1117	-0.10567	0.39915	0.70130	-4.59995	121.12307	853.14697
1118	-0.09325	0.38986	0.66440	-5.32985	118.56079	842.62329
1119	-0.11726	0.38533	0.63634	-6.42361	116.09335	832.59430
1120	-0.18090	0.39023	0.62807	-7.51111	113.45055	823.19806
1121	-0.25689	0.40894	0.64199	-8.30638	110.41698	814.34381
1122	-0.31548	0.43300	0.66379	-8.64989	106.87714	805.78094
1123	-0.34679	0.45320	0.67887	-8.49051	102.78951	797.20166
1124	-0.34463	0.45590	0.68008	-7.85286	98.14636	788.26569
1125	-0.31977	0.43751	0.66329	-6.78300	92.97717	778.47437
1126	-0.29113	0.40719	0.64566	-5.37915	87.34522	767.22058
1127	-0.26583	0.36713	0.64111	-3.89304	81.32372	754.12762
1128	-0.23229	0.32192	0.63528	-2.71341	75.06005	739.24341
1129	-0.18042	0.27683	0.61160	-2.24846	68.82227	723.02057
1130	-0.11182	0.24066	0.57778	-2.70473	62.89613	706.11267
1131	-0.04283	0.21784	0.54945	-4.00082	57.48951	689.16223
1132	0.01611	0.20355	0.53418	-5.92786	52.73264	672.82379
1133	0.06549	0.19775	0.52836	-8.32530	48.68019	658.06738
1134	0.09141	0.19888	0.52437	-11.05835	45.31937	646.25201
1135	0.07956	0.19812	0.51183	-13.92117	42.65402	638.77002
1136	0.04235	0.19466	0.49417	-16.62942	40.74206	636.49939
1137	-0.01086	0.18791	0.47407	-18.88089	39.62217	639.29626
1138	-0.06452	0.16895	0.45769	-20.40156	39.28141	646.06592
1139	-0.10428	0.14450	0.45296	-21.09685	39.62563	655.15411
1140	-0.12808	0.11738	0.45774	-21.18427	40.42870	664.88855
1141	-0.13491	0.08924	0.47059	-21.03880	41.39963	673.98877
1142	-0.13072	0.06743	0.48071	-20.95643	42.28212	681.72089
1143	-0.12839	0.05545	0.47798	-21.00008	42.90260	687.94427
1144	-0.13790	0.04507	0.45414	-21.01758	43.18443	692.94098
1145	-0.16191	0.02888	0.40794	-20.82933	43.16231	697.23004
1146	-0.19327	-0.00576	0.33210	-20.36127	42.96979	701.41516
1147	-0.22596	-0.05161	0.22399	-19.65899	42.77060	705.99579
1148	-0.25538	-0.08806	0.10672	-18.88769	42.72329	711.29529
1149	-0.25846	-0.10992	0.01055	-18.23756	42.96997	717.55981
1150	-0.22492	-0.12983	-0.04974	-17.79062	43.61742	725.07672
1151	-0.16505	-0.15132	-0.06942	-17.54047	44.70948	734.12134
1152	-0.09543	-0.16633	-0.06003	-17.44991	46.20928	744.86859
1153	-0.04737	-0.17662	-0.04148	-17.45320	48.02909	757.23553
1154	-0.04007	-0.18929	-0.02398	-17.45296	50.02007	770.58960
1155	-0.06274	-0.19601	-0.01884	-17.43088	51.98121	783.63397
1156	-0.09232	-0.19393	-0.04083	-17.53035	53.69190	794.72540
1157	-0.09798	-0.18429	-0.08559	-17.95937	54.93498	802.41943
1158	-0.05800	-0.17552	-0.14412	-18.81186	55.54882	806.04956
1159	0.01361	-0.17155	-0.20071	-20.00517	55.42995	805.92969
1160	0.07584	-0.16386	-0.23254	-21.38796	54.48483	803.17267
1161	0.10431	-0.14839	-0.23081	-22.83555	52.61722	799.18927
1162	0.08246	-0.13322	-0.20610	-24.31285	49.74921	795.19092
1163	0.02644	-0.12435	-0.17826	-25.80417	45.94842	792.16724
1164	-0.02530	-0.12450	-0.16030	-27.23156	41.59239	790.90167
1165	-0.05028	-0.13270	-0.15701	-28.48272	37.36029	791.96222
1166	-0.03373	-0.14721	-0.15983	-29.53452	34.05745	795.59143
1167	0.00304	-0.15838	-0.16166	-30.36679	32.36037	801.73291
1168	0.03404	-0.16339	-0.16395	-30.87514	32.69059	810.21796
1169	0.06320	-0.16648	-0.17419	-30.95980	35.19230	820.74072
1170	0.10895	-0.16725	-0.19159	-30.63221	39.69358	832.75470
1171	0.15040	-0.16143	-0.20729	-30.03705	45.79644	845.48291
1172	0.16732	-0.15397	-0.21417	-29.31101	52.95195	857.82947
1173	0.15603	-0.14913	-0.20604	-28.48532	60.49444	868.47833
1174	0.12103	-0.14771	-0.18208	-27.53831	67.69448	876.11877
1175	0.08739	-0.14828	-0.15040	-26.53304	73.83517	879.66632
1176	0.06136	-0.14804	-0.11514	-25.65530	78.38245	878.58313
1177	0.03091	-0.14604	-0.07409	-25.11843	81.13536	873.04413
1178	0.00521	-0.14240	-0.03213	-25.03051	82.29739	863.99402
1179	-0.00708	-0.13598	0.00471	-25.31583	82.40399	853.00146
1180	-0.00338	-0.12817	0.03142	-25.74090	82.12123	841.80627
1181	0.00622	-0.11835	0.04669	-25.96601	82.07256	831.90338
1182	0.02018	-0.10706	0.05147	-25.62538	82.66096	824.14880
1183	0.02841	-0.09923	0.04182	-24.51606	83.96887	818.67969
1184	0.01791	-0.10105	0.02085	-22.72653	85.80879	815.20050
1185	-0.00735	-0.10940	-0.00767	-20.52162	87.87359	813.28162
1186	-0.02905	-0.12289	-0.03868	-18.13771	89.90199	812.50238
1187	-0.03837	-0.14119	-0.07239	-15.79350	91.78440	812.48169
1188	-0.03442	-0.15604	-0.10717	-13.71807	93.57382	812.94037
1189	-0.02280	-0.16705	-0.13781	-12.08869	95.45020	813.80835
1190	-0.01604	-0.17274	-0.15237	-10.96581	97.68418	815.21674
1191	-0.02545	-0.17204	-0.14579	-10.29865	100.55318	817.33716
1192	-0.04830	-0.16928	-0.12331	-10.01640	104.22293	820.22583
1193	-0.06843	-0.16443	-0.08683	-10.03714	108.66278	823.79871
1194	-0.07992	-0.16409	-0.04916	-10.24534	113.64359	827.85657
1195	-0.08329	-0.17332	-0.02320	-10.48960	118.84887	832.11597
1196	-0.08849	-0.19175	-0.00600	-10.61129	123.97810	836.22876
1197	-0.10425	-0.21415	0.00575	-10.51015	128.81451	839.84692
1198	-0.12093	-0.23328	0.01329	-10.13191	133.29750	842.66022
1199	-0.12624	-0.24478	0.02562	-9.46353	137.48256	844.30011
1200	-0.11766	-0.23389	0.03625	-8.62148	141.43605	844.27515
1201	-0.10296	-0.19608	0.01308	-7.80277	145.11955	842.02576
1202	-0.09200	-0.14358	-0.08331	-7.17477	148.40575	837.14343
1203	-0.08961	-0.07962	-0.27870	-6.80178	151.10512	829.70178
1204	-0.08662	-0.00521	-0.57149	-6.61472	153.10306	820.24115
1205	-0.07945	0.06575	-0.93530	-6.48167	154.36603	809.51343
1206	-0.07478	0.10645	-1.27566	-6.27638	154.89293	798.28717
1207	-0.08663	0.05709	-1.38514	-5.88321	154.71198	787.15454
1208	-0.14455	-0.20060	-0.87848	-5.15509	153.91606	776.48267
1209	-0.27297	-0.81097	0.80145	-3.95866	152.66739	766.30859
