	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d
862	-9.85962	-40.59785	5.25482	2.53668	-1.11088	0.17324	-63.06639	-48.75683	5.43395	15.98824	-6.35893	-1.36127	-21.84269	38.77679	-0.21441	0.84618	-0.44773	0.40313	-6.54968	6.35423	1.65049	16.06029	-10.13017	3.74996	4.92029	-0.55205	0.70761	5.59992	-3.97116	-0.18830	0.03313	-1.76403	0.30012	2.02131	0.91441	-0.00263	0.09220	-0.26406	0.06600	0.26757	0.05779	0.01591
863	-9.32764	-40.50787	5.17412	2.19413	-1.25197	0.22005	-63.73015	-48.41752	5.18578	14.65717	-7.05212	-1.37725	-22.02858	38.66938	-0.19104	0.71000	-0.39147	0.40792	-9.78835	5.66185	1.13065	14.96718	-8.06812	2.70637	5.04369	-0.91172	0.38867	5.32196	-3.56427	-0.04151	-0.06478	-1.68480	0.30091	1.91008	0.84826	-0.01426	0.06053	-0.24754	0.06027	0.25134	0.06171	0.00127
864	-8.48708	-40.43721	4.99773	1.71629	-1.05292	0.28390	-63.66068	-48.71123	4.83956	13.59865	-6.55446	-0.99166	-22.23865	38.61019	-0.20983	0.53980	-0.32986	0.40226	-11.20730	5.50857	1.07070	12.62125	-7.94144	0.21773	5.32709	-1.21590	0.00585	5.07245	-3.33825	-0.02938	-0.06099	-1.51940	0.26540	1.76777	0.83326	-0.06504	0.04938	-0.19642	0.04361	0.20956	0.06288	-0.01312
865	-7.60700	-40.58711	4.79079	1.30345	-0.67832	0.32239	-62.79119	-49.64939	4.47141	13.38746	-5.63678	-0.64958	-22.45901	38.66076	-0.28126	0.38328	-0.27208	0.38317	-9.98898	5.30291	0.93788	9.86836	-7.94991	-2.48366	5.58630	-1.33542	-0.20815	5.01454	-3.46078	-0.21811	0.04233	-1.39065	0.23571	1.69822	0.91404	-0.15170	0.05859	-0.13917	0.03474	0.16930	0.06953	-0.02642
866	-6.82437	-40.98796	4.61768	1.15850	-0.30464	0.29320	-61.23243	-50.69976	4.34540	14.61573	-4.76476	-0.64227	-22.66208	38.83731	-0.39311	0.29754	-0.23431	0.35280	-5.73588	5.68128	0.76553	8.18139	-6.80548	-4.09445	5.62340	-1.24467	-0.16893	5.17829	-3.87624	-0.47561	0.22124	-1.36179	0.21771	1.73675	1.02922	-0.21429	0.08537	-0.10155	0.03784	0.14732	0.07874	-0.03337
867	-6.20535	-41.51661	4.51783	1.27707	0.05170	0.21364	-59.38092	-51.27693	4.61863	17.08103	-3.95038	-0.88965	-22.83907	39.16040	-0.52133	0.28732	-0.21372	0.32118	0.50068	7.05158	0.80878	8.60897	-4.81720	-4.10095	5.40394	-1.04869	0.03049	5.48879	-4.27128	-0.51181	0.39648	-1.42364	0.20204	1.85984	1.05399	-0.17039	0.11696	-0.09864	0.04530	0.15571	0.07588	-0.02396
868	-5.73725	-41.95002	4.45188	1.34120	0.44556	0.15843	-57.66895	-50.74951	5.02414	19.24659	-3.11377	-1.07229	-23.00530	39.69065	-0.64990	0.29221	-0.17838	0.29486	5.90390	9.47701	0.94889	11.06509	-3.76044	-2.94848	5.06158	-0.89487	0.25483	5.81715	-4.33681	-0.21177	0.46885	-1.55462	0.19331	1.97991	0.96127	-0.05332	0.13328	-0.13638	0.05209	0.18683	0.06213	-0.00839
869	-5.32545	-42.05171	4.33909	0.97303	0.85477	0.18458	-56.43964	-48.50770	5.20195	19.20686	-2.04240	-0.87716	-23.16722	40.45461	-0.77645	0.26781	-0.11475	0.27088	7.35246	13.83161	1.01694	14.30002	-5.85331	-1.41598	4.78563	-0.82859	0.47746	6.06740	-4.08212	0.21651	0.38917	-1.73975	0.23180	1.99483	0.86373	0.00051	0.11732	-0.20510	0.06955	0.20954	0.05757	-0.01057
870	-4.92398	-41.70303	4.17100	0.10183	1.15341	0.27574	-56.11836	-44.59876	5.17797	16.39562	-0.50798	-0.22558	-23.30991	41.38200	-0.89746	0.22651	-0.06164	0.24222	3.54909	20.89637	1.12082	16.86778	-12.15362	0.04740	4.66886	-0.74940	0.76232	6.17820	-3.78000	0.47297	0.20639	-1.93757	0.34960	1.88160	0.86298	-0.07187	0.06942	-0.27607	0.11200	0.19966	0.07047	-0.03278
871	-4.48881	-40.97702	3.99112	-1.08430	1.24776	0.38726	-56.56042	-40.26162	5.13875	11.85350	1.30915	0.70153	-23.41741	42.36951	-1.00701	0.17900	-0.05551	0.20719	-3.59611	29.24529	1.51084	18.22504	-21.18206	1.31889	4.70449	-0.55684	1.09711	6.13142	-3.66387	0.42040	0.05781	-2.08086	0.49948	1.72230	0.95432	-0.21476	0.02213	-0.31765	0.16564	0.16436	0.08957	-0.05817
872	-3.94054	-40.09473	3.82839	-2.27799	1.20981	0.50316	-56.86195	-37.66777	5.02056	7.29727	2.89985	1.63718	-23.48598	43.33804	-1.10116	0.09525	-0.08129	0.18169	-10.29908	35.12582	2.42076	18.67628	-28.76369	2.18913	4.86201	-0.30718	1.28696	5.98741	-3.75855	0.13966	0.07241	-2.07523	0.56714	1.64321	1.06354	-0.33725	0.01784	-0.30783	0.18990	0.13532	0.09940	-0.07358
873	-3.24481	-39.29476	3.69345	-3.24700	1.19250	0.62366	-56.23996	-38.82838	4.58383	4.05246	3.72846	2.26650	-23.52459	44.24276	-1.18235	-0.08799	-0.08832	0.18473	-13.80625	34.51982	3.67895	18.48185	-29.95003	2.21680	5.15862	-0.21982	1.05450	5.81509	-3.90988	-0.15238	0.26314	-1.83977	0.46405	1.72130	1.10364	-0.35469	0.06714	-0.24035	0.15267	0.14617	0.08911	-0.06866
874	-2.49002	-38.62284	3.58896	-4.00745	1.25849	0.73989	-54.68008	-44.11386	3.73517	2.50534	3.36193	2.25580	-23.55825	45.06862	-1.26457	-0.46574	-0.01970	0.22376	-13.77858	25.68645	4.55467	17.68556	-22.54876	1.06698	5.60045	-0.46351	0.30159	5.64365	-3.94186	-0.30927	0.51248	-1.37133	0.20516	1.92957	1.06898	-0.25583	0.14078	-0.12850	0.05730	0.19966	0.06626	-0.04355
875	-1.80496	-37.84904	3.48538	-4.76398	1.39039	0.85042	-52.62859	-51.39562	2.65001	2.03321	1.82323	1.54081	-23.62299	45.81364	-1.36987	-1.12129	0.17275	0.30331	-11.83846	11.21790	4.42473	16.44781	-9.49897	-0.91722	6.14582	-0.96675	-0.71048	5.48021	-3.80713	-0.33698	0.68177	-0.81678	-0.08819	2.13740	1.02742	-0.12600	0.20446	-0.00885	-0.05748	0.25992	0.05104	-0.01495
876	-1.25328	-36.67321	3.31596	-5.75966	1.58850	0.97779	-50.42437	-57.02818	1.60305	1.51165	-0.18812	0.52892	-23.73870	46.47438	-1.52150	-2.09650	0.52712	0.42953	-10.06705	-2.62037	3.42158	15.71002	2.62261	-2.70385	6.69670	-1.48429	-1.49753	5.39122	-3.62612	-0.28216	0.71825	-0.44622	-0.26642	2.22468	1.02613	-0.05262	0.24656	0.06498	-0.13972	0.28838	0.05034	0.00322
877	-0.82348	-35.03777	3.02849	-7.16064	1.93031	1.17029	-48.09840	-58.42828	0.72855	0.26169	-1.67000	-0.10989	-23.88958	47.04340	-1.73249	-3.42364	1.08482	0.61879	-9.28532	-10.05909	2.26580	16.60727	8.27304	-3.44376	7.11524	-1.79138	-1.73502	5.44459	-3.57099	-0.17545	0.64754	-0.43893	-0.26777	2.16462	1.05318	-0.05428	0.26602	0.05882	-0.16089	0.27480	0.05479	0.01076
878	-0.43327	-33.19922	2.62586	-8.94007	2.49807	1.45948	-45.58398	-55.74414	0.01492	-1.53693	-2.01675	0.02486	-24.03285	47.50498	-2.00350	-5.13857	1.88139	0.89341	-8.99752	-9.95759	1.48516	19.77410	6.45785	-3.29745	7.29958	-1.84098	-1.49181	5.58348	-3.70628	-0.07055	0.54148	-0.74458	-0.16281	2.02368	1.06631	-0.09208	0.26568	-0.01561	-0.13558	0.23604	0.05523	0.01143
879	0.04909	-31.51995	2.17120	-10.86447	3.26839	1.80976	-43.17862	-50.99857	-0.43820	-3.26635	-1.23260	0.75970	-24.11509	47.81593	-2.32091	-7.24335	2.92114	1.26261	-8.84906	-5.19280	1.00884	25.09487	0.26503	-3.17730	7.23728	-1.74137	-1.08825	5.66183	-3.93910	-0.02715	0.50820	-1.15484	-0.07855	1.90109	1.03157	-0.11816	0.26323	-0.11200	-0.10103	0.19693	0.05140	0.00431
880	0.72601	-30.27581	1.75815	-12.63587	4.12973	2.14411	-41.50042	-46.35669	-0.33464	-4.65450	0.60410	1.68432	-24.07935	47.90125	-2.66643	-9.68294	4.16595	1.72220	-9.58594	0.94649	0.77912	31.45696	-5.89836	-3.74350	6.99605	-1.58266	-0.75614	5.60434	-4.12503	-0.08527	0.59099	-1.46712	-0.06476	1.89037	0.96146	-0.11262	0.26693	-0.17677	-0.07762	0.17981	0.04897	-0.01259
881	1.52317	-29.61522	1.47052	-14.13011	4.98672	2.41334	-40.92257	-43.22686	0.48416	-6.20360	3.47613	2.56571	-23.89721	47.69907	-3.02891	-12.38771	5.56584	2.25332	-12.55943	6.35068	1.08076	36.55574	-8.77511	-4.81396	6.67243	-1.34967	-0.49889	5.45559	-4.21753	-0.26007	0.71281	-1.59975	-0.07313	2.03032	0.90594	-0.07988	0.25836	-0.18046	-0.06040	0.19657	0.04984	-0.03148
882	2.23962	-29.48876	1.30762	-15.45573	5.81243	2.62795	-41.06978	-41.91258	1.58154	-8.64534	6.94583	3.41483	-23.58995	47.24355	-3.40275	-15.32538	7.08874	2.81773	-18.15705	9.70986	1.87957	37.92132	-7.76569	-5.67129	6.35650	-1.02100	-0.25566	5.34114	-4.30649	-0.51109	0.81036	-1.59344	-0.06980	2.26595	0.90324	-0.03489	0.22942	-0.13155	-0.04581	0.23773	0.04811	-0.03775
883	2.80121	-29.52503	1.12461	-16.71985	6.59564	2.81347	-40.81894	-41.30549	1.99875	-12.11874	10.07287	4.33338	-23.21170	46.67583	-3.77884	-18.48979	8.72766	3.36218	-24.81470	11.01211	2.49858	34.63734	-5.00731	-5.73304	6.08942	-0.65643	-0.03024	5.37852	-4.47897	-0.72675	0.90044	-1.53562	-0.07064	2.48603	0.94084	0.00255	0.19523	-0.06515	-0.03573	0.28150	0.03588	-0.02578
884	3.36527	-29.23030	0.73943	-17.89741	7.26477	2.96441	-39.12327	-39.76900	1.07642	-16.15815	12.01533	5.30689	-22.82064	46.15205	-4.13838	-21.85083	10.46610	3.84617	-30.18382	11.42199	2.17956	28.66267	-3.73203	-4.90387	5.87028	-0.37846	0.15339	5.58618	-4.71789	-0.79883	1.03521	-1.53654	-0.08975	2.62166	0.97533	0.03239	0.17699	-0.02927	-0.02277	0.31404	0.01154	-0.00009
885	4.10474	-28.39282	0.13374	-18.89982	7.71279	3.05103	-36.09372	-36.72875	-0.79540	-20.07337	12.76714	6.15377	-22.45542	45.73846	-4.46232	-25.32020	12.24135	4.27473	-33.27744	12.01077	0.86442	23.99082	-5.62560	-3.49723	5.69304	-0.27123	0.27819	5.83942	-4.92474	-0.69528	1.24495	-1.65971	-0.13121	2.66443	0.97044	0.09112	0.18824	-0.05128	-0.00156	0.32852	-0.01895	0.03656
886	4.97956	-27.10468	-0.52493	-19.66482	7.94693	3.05996	-32.96671	-32.96201	-2.50735	-23.49965	13.41210	6.74237	-22.10449	45.40445	-4.74567	-28.78012	13.98619	4.69851	-35.56403	13.35075	-0.54049	23.81004	-9.35784	-1.97604	5.54754	-0.28768	0.32161	5.95449	-4.99522	-0.46707	1.49628	-1.83581	-0.20787	2.62307	0.91146	0.20655	0.22594	-0.10750	0.01368	0.31734	-0.04651	0.07980
887	5.83923	-25.58766	-1.04576	-20.08311	8.14111	3.02476	-30.84162	-29.77290	-3.24750	-26.22531	15.30559	7.16848	-21.71176	45.09872	-4.98701	-32.13572	15.68607	5.19103	-38.88085	15.33859	-0.94014	28.31592	-12.04745	-0.65920	5.41934	-0.29675	0.28801	5.91553	-4.90969	-0.20556	1.72420	-1.94908	-0.33075	2.54201	0.82363	0.33943	0.27714	-0.15172	0.00172	0.28712	-0.06178	0.11303
888	6.63895	-24.22299	-1.34042	-20.01570	8.49785	3.02665	-29.64879	-28.41501	-3.06749	-27.67949	18.92415	7.74056	-21.23141	44.79167	-5.17903	-35.34990	17.37549	5.81681	-42.52174	16.76922	0.04992	34.98321	-11.97264	0.43550	5.31207	-0.23669	0.19974	5.90883	-4.74972	0.03677	1.89976	-1.95636	-0.49226	2.47630	0.75678	0.40690	0.33405	-0.16126	-0.04337	0.25903	-0.05733	0.11555
889	7.49894	-23.37484	-1.45960	-19.53495	9.12494	3.17947	-28.37914	-29.29166	-2.67404	-27.68935	23.48803	8.76459	-20.64511	44.46329	-5.31153	-38.44196	19.11658	6.60866	-44.56257	16.17699	1.97763	40.78959	-9.64234	1.43155	5.31057	-0.21789	0.02649	6.12172	-4.61444	0.27269	2.02263	-1.88075	-0.65795	2.42251	0.75605	0.34343	0.39103	-0.14423	-0.10574	0.24697	-0.02790	0.07808
890	8.58881	-23.03144	-1.55200	-19.07281	9.97752	3.57513	-26.23042	-31.21313	-2.74868	-27.28580	27.41938	10.18198	-19.94647	44.08202	-5.37720	-41.44632	20.95952	7.55383	-44.97582	13.44917	3.78177	43.98344	-6.89927	2.26595	5.56815	-0.43103	-0.30761	6.52595	-4.52842	0.52030	2.07730	-1.75561	-0.77836	2.32233	0.82844	0.15224	0.43804	-0.12244	-0.16001	0.24739	0.02472	0.01068
891	9.90399	-22.90566	-1.73079	-19.04721	10.93615	4.19912	-23.49633	-32.26906	-3.34867	-27.75746	29.37500	11.44230	-19.17075	43.59764	-5.39174	-44.34983	22.89242	8.58898	-45.76140	9.74539	4.25037	44.88521	-5.40165	2.57281	6.15182	-0.93306	-0.79592	6.88842	-4.45951	0.72523	2.03733	-1.62422	-0.81284	2.17765	0.93389	-0.06839	0.46437	-0.11766	-0.18604	0.25552	0.08314	-0.05532
892	11.31324	-22.78615	-2.00052	-19.43519	11.97962	4.93631	-20.97843	-31.26306	-3.97569	-29.30913	29.24652	11.96029	-18.38808	42.98441	-5.38429	-47.08020	24.83917	9.63238	-48.25074	6.76152	2.87170	45.08025	-5.62399	1.97516	6.89212	-1.56342	-1.28762	6.93856	-4.35940	0.76715	1.90927	-1.54624	-0.75392	2.08194	1.01488	-0.18082	0.46548	-0.14244	-0.17602	0.27214	0.12118	-0.08343
893	12.64656	-22.66915	-2.30136	-19.86234	13.18521	5.65133	-18.98266	-28.38155	-4.20817	-31.00347	28.06417	11.66619	-17.69170	42.29763	-5.38431	-49.58826	26.71763	10.61445	-51.39037	5.74999	0.24069	45.93680	-6.69819	0.51942	7.45605	-2.09103	-1.60725	6.58270	-4.22668	0.54863	1.74808	-1.55395	-0.63673	2.12331	1.04608	-0.12156	0.44462	-0.18924	-0.13698	0.29404	0.12458	-0.06065
894	13.69421	-22.69449	-2.55691	-20.05388	14.55037	6.25606	-17.50411	-24.91447	-4.10478	-31.74770	26.90068	11.01706	-17.17705	41.68384	-5.41899	-51.91774	28.47577	11.48106	-53.28118	6.32201	-2.68748	47.80462	-6.70167	-1.19620	7.62283	-2.37021	-1.66306	5.98624	-4.12862	0.06654	1.63011	-1.63664	-0.51127	2.35257	1.05178	0.07462	0.41377	-0.23266	-0.08577	0.32779	0.10222	-0.00304
895	14.34936	-23.04200	-2.69642	-20.02531	15.88604	6.71341	-16.62618	-22.31460	-3.97689	-31.14705	26.17070	10.58494	-16.89453	41.31168	-5.49013	-54.12717	30.07964	12.18955	-53.19147	6.86331	-5.23054	49.86512	-4.17168	-2.30639	7.39833	-2.37237	-1.42986	5.44309	-4.18265	-0.55718	1.60391	-1.78554	-0.39838	2.75443	1.05776	0.34078	0.38827	-0.25302	-0.03406	0.38515	0.07445	0.06419
896	14.73337	-23.82477	-2.68869	-19.98862	16.92176	7.02226	-16.31697	-21.43277	-3.96519	-29.76274	25.89178	10.69294	-16.83065	41.29391	-5.57698	-56.15117	31.47766	12.71841	-51.83654	6.21634	-6.82309	50.98959	0.43769	-2.24413	6.90108	-2.13566	-0.95612	5.12117	-4.40479	-1.08221	1.64453	-1.97449	-0.30106	3.17182	1.04148	0.61151	0.37121	-0.24681	0.01142	0.45065	0.05654	0.11958
897	15.03228	-24.98880	-2.54243	-20.24200	17.50728	7.20081	-16.40200	-22.28136	-3.93013	-28.69980	26.15799	11.32459	-16.94288	41.66364	-5.66068	-57.79398	32.58602	13.05824	-50.59519	4.72106	-6.93271	50.38947	4.59360	-1.11705	6.22019	-1.72661	-0.40477	5.02626	-4.68466	-1.25325	1.67824	-2.11602	-0.24974	3.36329	0.95653	0.81392	0.35012	-0.21851	0.03752	0.48313	0.05186	0.14709
898	15.33182	-26.30359	-2.29107	-20.94982	17.69760	7.27292	-16.73411	-24.28083	-3.70761	-28.72475	27.13469	12.25045	-17.19236	42.39668	-5.72631	-58.80677	33.29690	13.19930	-50.35663	3.67928	-5.39885	48.29443	5.50001	0.30494	5.43992	-1.23482	0.03726	5.05145	-4.86548	-1.02479	1.64362	-2.12519	-0.27012	3.20428	0.80262	0.87972	0.31324	-0.18141	0.03646	0.45710	0.05439	0.13914
899	15.63407	-27.45970	-1.99486	-21.94868	17.69144	7.26343	-17.25378	-26.65943	-3.33471	-29.72897	28.84996	13.23746	-17.56306	43.44966	-5.76025	-58.94896	33.49193	13.13261	-50.92560	4.29095	-2.63598	45.76734	2.39741	1.00096	4.73455	-0.77988	0.27317	5.03792	-4.87671	-0.68415	1.53023	-2.00360	-0.33748	2.80359	0.65394	0.77863	0.26538	-0.15529	0.01753	0.38548	0.05377	0.10082
900	15.91548	-28.29041	-1.71484	-22.78540	17.65763	7.17697	-18.02678	-28.89601	-3.01303	-30.69422	30.96874	14.13357	-18.06962	44.77958	-5.76101	-58.04997	33.06773	12.84761	-51.11800	6.75553	0.44992	43.64985	-2.76823	0.37263	4.35488	-0.47041	0.29725	4.91289	-4.79052	-0.60389	1.36211	-1.81646	-0.40592	2.41957	0.58403	0.55104	0.22230	-0.14732	-0.00825	0.30530	0.03717	0.04800
901	16.13070	-28.92701	-1.44674	-23.08621	17.59957	6.99083	-19.22056	-30.97134	-2.91675	-30.50760	32.72716	14.78934	-18.73876	46.33543	-5.72704	-56.02816	31.94589	12.31807	-49.71787	10.01145	2.84028	41.84505	-7.22037	-1.13315	4.43764	-0.34261	0.19212	4.77450	-4.77713	-0.82956	1.18469	-1.66451	-0.44837	2.20207	0.55599	0.29393	0.20032	-0.15507	-0.03592	0.23582	-0.01321	0.00055
902	16.22546	-29.71808	-1.11555	-22.74016	17.36957	6.66535	-20.94144	-33.19255	-3.01751	-28.59740	33.30960	15.01958	-19.58224	48.04297	-5.65048	-52.87089	30.09683	11.51248	-46.02490	12.71667	4.00123	39.55731	-9.73773	-2.22966	4.88533	-0.34902	0.11791	4.81447	-4.95231	-1.04631	1.08131	-1.68088	-0.47107	2.09443	0.47915	0.09835	0.21346	-0.18625	-0.05933	0.16595	-0.10100	-0.02782
903	16.14564	-30.94890	-0.64637	-21.84563	16.78654	6.18185	-23.26865	-35.67059	-3.07307	-25.01073	32.20967	14.63153	-20.58456	49.82023	-5.53547	-48.63528	27.57290	10.43706	-40.13468	14.36545	4.04512	36.25900	-11.16881	-1.84974	5.39576	-0.39766	0.19437	5.09154	-5.20399	-0.97534	1.13176	-1.93269	-0.51663	1.93988	0.38767	-0.03327	0.26291	-0.24854	-0.07550	0.08405	-0.18089	-0.04231
904	15.82563	-32.60745	-0.02523	-20.56264	15.76906	5.57258	-26.25708	-37.95121	-2.82417	-20.20577	29.20799	13.44144	-21.71290	51.59523	-5.39548	-43.46354	24.50883	9.15922	-32.82045	15.30089	3.22144	32.61314	-13.02110	-0.05109	5.65813	-0.40838	0.37635	5.47296	-5.24974	-0.66712	1.30323	-2.29206	-0.62094	1.68596	0.46795	-0.16357	0.32267	-0.31868	-0.09135	0.00989	-0.17525	-0.05902
905	15.22115	-34.42348	0.68017	-19.08982	14.36099	4.89883	-29.69391	-39.40532	-2.22515	-15.01310	24.32660	11.31428	-22.92878	53.29988	-5.25083	-37.62627	21.10331	7.77463	-25.35995	15.64924	1.54676	30.24310	-15.79795	2.08586	5.55056	-0.35427	0.49872	5.77175	-4.90714	-0.36282	1.41317	-2.47584	-0.74143	1.49039	0.82486	-0.27610	0.34509	-0.34358	-0.11170	0.00161	-0.05327	-0.07380
906	14.34237	-36.11383	1.38002	-17.62262	12.68772	4.21718	-33.14268	-39.83089	-1.37742	-10.29002	18.05316	8.29806	-24.20303	54.87466	-5.12143	-31.50144	17.57475	6.37730	-18.96632	15.17104	-0.89841	30.35271	-18.40767	3.32254	5.21541	-0.27668	0.45902	5.90178	-4.30650	-0.20366	1.24233	-2.29036	-0.74995	1.57592	1.29999	-0.24005	0.29351	-0.29034	-0.12356	0.10176	0.12068	-0.05581
907	13.27891	-37.62707	2.03548	-16.23520	10.94278	3.56718	-36.30836	-39.67041	-0.32332	-6.39775	11.47251	4.76353	-25.52207	56.28142	-5.01752	-25.47537	14.12359	5.05322	-14.13189	13.96493	-3.55359	32.18762	-18.78896	2.98672	4.89736	-0.26559	0.26983	5.84433	-3.76544	-0.20226	0.72972	-1.78473	-0.55291	1.92306	1.62886	-0.01390	0.17632	-0.17959	-0.10992	0.26736	0.24735	0.00640
908	12.22663	-39.12516	2.62816	-14.89685	9.37044	2.98843	-39.03012	-39.70016	0.89400	-3.37941	5.98465	1.45733	-26.86402	57.52820	-4.95414	-19.87375	10.93056	3.87652	-10.57580	12.85467	-5.26769	33.11971	-15.46797	1.09011	4.76540	-0.38933	-0.03350	5.62962	-3.50677	-0.38981	0.05431	-1.15911	-0.20482	2.27566	1.73146	0.22716	0.04523	-0.05772	-0.07490	0.39850	0.28637	0.07141
909	11.44636	-40.78223	3.10405	-13.58341	8.22204	2.52711	-41.08545	-40.52922	2.01695	-1.24886	2.78219	-0.65423	-28.18159	58.69448	-4.95475	-14.92023	8.14832	2.88996	-7.60044	13.00558	-4.80749	30.71385	-9.28114	-1.80023	4.79306	-0.62266	-0.40154	5.35484	-3.50807	-0.77200	-0.50604	-0.60357	0.14494	2.43184	1.72100	0.27448	-0.04225	0.04346	-0.03890	0.43720	0.26704	0.08554
910	11.14217	-42.67260	3.39030	-12.44945	7.56932	2.22583	-42.49925	-42.24509	2.63168	0.01995	2.06739	-0.97989	-29.40812	59.89303	-5.04458	-10.74804	5.86391	2.10121	-4.91459	14.90315	-2.06086	24.64652	-3.49496	-4.78036	4.87651	-0.85638	-0.72723	5.11878	-3.55895	-1.17434	-0.77127	-0.24501	0.37475	2.37810	1.69843	0.11358	-0.06111	0.11104	-0.01603	0.39923	0.23191	0.04351
911	11.43976	-44.73806	3.42886	-11.68534	7.15212	2.07458	-43.40738	-44.53373	2.48032	0.73017	2.71149	0.08587	-30.48541	61.20263	-5.23817	-7.39632	4.06471	1.48679	-2.48624	17.42324	1.52495	16.69274	-1.87043	-6.97742	4.96075	-1.00596	-0.87434	4.93885	-3.46922	-1.32735	-0.75585	-0.17431	0.45375	2.19122	1.65275	-0.09295	-0.02859	0.12942	-0.00423	0.32579	0.19604	-0.01114
912	12.39162	-46.74789	3.21391	-11.18996	6.57555	2.00046	-43.70448	-46.97144	1.72801	1.71612	3.15014	1.44124	-31.38540	62.63126	-5.51517	-4.79333	2.65754	1.02142	0.37964	18.73618	4.22749	8.97558	-6.02443	-7.93192	5.08595	-1.09211	-0.79433	4.78955	-3.25472	-1.14803	-0.61730	-0.41513	0.42806	1.95984	1.54032	-0.19475	0.01590	0.08317	0.00624	0.24983	0.15592	-0.03773
913	13.91918	-48.33847	2.79145	-10.52744	5.68250	1.91421	-43.38213	-49.03712	0.87027	4.09255	2.66036	2.24307	-32.12166	64.13752	-5.83606	-2.79763	1.54246	0.70284	4.66945	18.41859	5.39739	3.10675	-14.30586	-7.53535	5.30188	-1.17893	-0.57965	4.65393	-3.10364	-0.81053	-0.48719	-0.87097	0.34920	1.74048	1.35572	-0.17660	0.04427	-0.01921	0.01845	0.18528	0.10967	-0.03464
914	15.86931	-49.24345	2.21777	-9.47261	4.70368	1.78459	-42.55853	-50.32392	0.24452	7.72977	1.61565	2.41127	-32.72705	65.66890	-6.16229	-1.29792	0.67812	0.52444	9.92956	17.49783	5.58938	-0.18181	-22.87311	-5.72877	5.60205	-1.26512	-0.38082	4.57810	-3.17929	-0.49154	-0.35077	-1.36631	0.21214	1.53907	1.12845	-0.11847	0.06504	-0.14182	0.01956	0.13006	0.06485	-0.02770
