FP1,FP1,FP1,FP2,FP2,FP2
X,Y,Z,X,Y,Z
0.0,0.0,-0.36234,0.0,0.0,0.8664100000000001
0.0,0.0,-0.3177484575413105,0.0,0.0,0.7877057937904602
0.0,0.0,-0.2728119264680152,0.0,0.0,0.7119973550795075
0.0,0.0,-0.22771163167886038,0.0,0.0,0.6395658066429598
0.0,0.0,-0.1825732762393888,0.0,0.0,0.5707134911955264
0.0,0.0,-0.13751588418392824,0.0,0.0,0.505675705470412
0.0,0.0,-0.09262464454228865,0.0,0.0,0.4446716456635449
0.0,0.0,-0.04800762102270947,0.0,0.0,0.3878755999739819
0.0,0.0,-0.0038013373975894897,0.0,0.0,0.33542906922826105
0.0,0.0,0.03988360412325234,0.0,0.0,0.28744711862981565
0.0,0.0,0.08295641742987181,0.0,0.0,0.24403500080775797
0.0,0.0,0.1253119277564001,0.0,0.0,0.20523324204124477
0.0,0.0,0.1668356985493316,0.0,0.0,0.17111883923096707
0.0,0.0,0.20742796504494185,0.0,0.0,0.14168033236878264
0.0,0.0,0.2470034353891814,0.0,0.0,0.11689713417908841
0.0,0.0,0.28544897516748513,0.0,0.0,0.0966283410850194
0.0,0.0,0.32268623303119626,0.0,0.0,0.08075949700057557
0.0,0.0,0.3586096498642961,0.0,0.0,0.06910109947286527
0.0,0.0,0.39313624148710924,0.0,0.0,0.06144702736152371
0.0,0.0,0.4261823266434339,0.0,0.0,0.05750064676962328
0.0,0.0,0.4576831782499801,0.0,0.0,0.056906416849622415
0.0,0.0,0.4875809433456877,0.0,0.0,0.05922662331823798
0.0,0.0,0.5158468927343067,0.0,0.0,0.06386772505213027
0.0,0.0,0.5424287143798747,0.0,0.0,0.0702342807328108
0.0,0.0,0.5672157685021899,0.0,0.0,0.07764009673635998
0.0,0.0,0.5901263267894242,0.0,0.0,0.08540991592103621
0.0,0.0,0.6110600750739926,0.0,0.0,0.09296859663769316
0.0,0.0,0.6299246158149171,0.0,0.0,0.09991276664578252
0.0,0.0,0.6466640675259739,0.0,0.0,0.10585220828633121
0.0,0.0,0.6612478011860694,0.0,0.0,0.11058407963816125
0.0,0.0,0.6736766523500651,0.0,0.0,0.11393223446378344
0.0,0.0,0.6838999882402771,0.0,0.0,0.11570734003091113
0.0,0.0,0.6918412885014187,0.0,0.0,0.11567578740088769
0.0,0.0,0.6974337325481499,0.0,0.0,0.11336611004846053
0.0,0.0,0.7005690029405176,0.0,0.0,0.10852920335209068
0.0,0.0,0.7011721748998304,0.0,0.0,-0.010423538366039027
0.0,0.0,0.6991246803259343,0.0,0.0,-5.382926355329011e-06
0.0,0.0,0.6943426569529898,0.0,0.0,5.606135055786422e-07
0.0,0.0,0.6866794263861624,0.0,0.0,5.379251848532445e-09
0.0,0.0,0.6760278595381674,0.0,0.0,2.1968338726201072e-11
0.0,0.0,0.6622528595885079,0.0,0.0,-9.132185265757845e-14
0.0,0.0,0.6452903725350451,0.0,0.0,-2.0985646116123775e-15
0.0,0.0,0.6250981576312261,0.0,0.0,-1.4596870624223612e-17
0.0,0.0,0.6017140227461215,0.0,0.0,-2.9338770940119266e-20
0.0,0.0,0.5752572664379957,0.0,0.0,5.718732020577193e-22
0.0,0.0,0.5458925235639859,0.0,0.0,6.801162600726118e-24
0.0,0.0,0.5137334443706728,0.0,0.0,3.4389135033850215e-26
0.0,0.0,0.4789652420236432,0.0,0.0,-4.15187113087862e-29
0.0,0.0,0.441771356521594,0.0,0.0,-2.3911133671906224e-30
0.0,0.0,0.40237141604051785,0.0,0.0,-1.9642606244796856e-32
0.0,0.0,0.36098236096422515,0.0,0.0,-6.278626432709015e-35
0.0,0.0,0.31779067744492306,0.0,0.0,5.2513597342256785e-37
0.0,0.0,0.27299755495508404,0.0,0.0,8.320768869316043e-39
0.0,0.0,0.22681008473619121,0.0,0.0,5.025099005625563e-41
0.0,0.0,0.17945566360319248,0.0,0.0,3.8034941944676254e-44
0.0,0.0,0.13114904072829944,0.0,0.0,-2.5880958248168206e-45
0.0,0.0,0.08218383482451294,0.0,0.0,-2.5536737454997814e-47
0.0,0.0,0.03281302638591751,0.0,0.0,-1.078984812896727e-49
0.0,0.0,-0.016616846381051265,0.0,0.0,3.932464858017389e-52
0.0,0.0,-0.06580031989600404,0.0,0.0,9.822365543421113e-54
0.0,0.0,-0.11440438367704027,0.0,0.0,6.993566095271071e-56
0.0,0.0,-0.16212479033992477,0.0,0.0,1.5342991923692325e-58
0.0,0.0,-0.20866183192594395,0.0,0.0,-2.6085650317618375e-60
0.0,0.0,-0.25375124406581,0.0,0.0,-3.2138011266263017e-62
0.0,0.0,-0.297174157989597,0.0,0.0,-1.669330520694274e-64
0.0,0.0,-0.33882400164019216,0.0,0.0,1.4701110244775139e-67
0.0,0.0,-0.37866062830206176,0.0,0.0,1.1118715412851723e-68
0.0,0.0,-0.4166841952402729,0.0,0.0,9.362611452892291e-71
0.0,0.0,-0.45297158535569526,0.0,0.0,3.1368761706078966e-73
0.0,0.0,-0.4876080474645188,0.0,0.0,-2.3467275043486514e-75
0.0,0.0,-0.5207408852472912,0.0,0.0,-3.912783174369e-77
0.0,0.0,-0.5525595825146059,0.0,0.0,-2.42018564598395e-79
0.0,0.0,-0.5833240909222024,0.0,0.0,-2.3886098511564725e-82
0.0,0.0,-0.6133717933273789,0.0,0.0,1.1931065354436128e-83
0.0,0.0,-0.643051870463544,0.0,0.0,1.2114981359406375e-85
0.0,0.0,-0.6727887515339857,0.0,0.0,5.288618892777246e-88
0.0,0.0,-0.7029795078333465,0.0,0.0,-1.6757228478434034e-90
0.0,0.0,-0.7340254945428759,0.0,0.0,-4.593478934744744e-92
0.0,0.0,-0.7663516257361198,0.0,0.0,-3.3480896938592726e-94
0.0,0.0,-0.8003052101470987,0.0,0.0,-7.942517402306122e-97
0.0,0.0,-0.8362013921712272,0.0,0.0,1.1872349277550806e-98
0.0,0.0,-0.8742924356023646,0.0,0.0,1.5176201215662999e-100
0.0,0.0,-0.914783809736862,0.0,0.0,8.092841763968177e-103
0.0,0.0,-0.9578494840529403,0.0,0.0,-4.624568294458192e-106
0.0,0.0,-1.0036086162677482,0.0,0.0,-5.164665044033686e-107
0.0,0.0,-1.0521060208727986,0.0,0.0,-4.459597135169926e-109
0.0,0.0,-1.103406648820038,0.0,0.0,-1.561573776577897e-111
0.0,0.0,-1.1574343150486444,0.0,0.0,1.0442160830752402e-113
