	RTOES_DIST	RTOES_DIST	RTOES_DIST	LTOES_DIST	LTOES_DIST	LTOES_DIST	RTOES_PROX	RTOES_PROX	RTOES_PROX	LTOES_PROX	LTOES_PROX	LTOES_PROX	RFTS_DIST	RFTS_DIST	RFTS_DIST	LFTS_DIST	LFTS_DIST	LFTS_DIST	RFTS_PROX	RFTS_PROX	RFTS_PROX	LFTS_PROX	LFTS_PROX	LFTS_PROX
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
1055	0.36393	0.26435	0.00562	0.01497	0.65710	0.00603	0.32816	0.22748	0.00947	0.01713	0.60625	0.01394	0.35955	0.20921	0.01661	-0.00903	0.61306	0.02159	0.22049	0.06629	0.01955	-0.00071	0.41177	0.04091
1056	0.36376	0.26431	0.00528	0.01448	0.65795	0.00557	0.32806	0.22745	0.00986	0.01692	0.60706	0.01324	0.35947	0.20918	0.01690	-0.00932	0.61366	0.02084	0.22049	0.06619	0.01967	0.00016	0.41228	0.03866
1057	0.36348	0.26456	0.00518	0.01459	0.65900	0.00559	0.32789	0.22766	0.01030	0.01715	0.60812	0.01323	0.35934	0.20942	0.01726	-0.00917	0.61453	0.02070	0.22056	0.06622	0.01984	0.00090	0.41300	0.03626
1058	0.36333	0.26482	0.00540	0.01519	0.65967	0.00573	0.32777	0.22788	0.01042	0.01773	0.60878	0.01334	0.35924	0.20969	0.01742	-0.00867	0.61508	0.02062	0.22063	0.06632	0.02008	0.00149	0.41340	0.03404
1059	0.36345	0.26498	0.00573	0.01585	0.65967	0.00556	0.32783	0.22803	0.01023	0.01836	0.60879	0.01318	0.35929	0.20985	0.01735	-0.00810	0.61500	0.02029	0.22067	0.06650	0.02025	0.00213	0.41322	0.03210
1060	0.36374	0.26512	0.00593	0.01623	0.65933	0.00500	0.32806	0.22819	0.01001	0.01881	0.60847	0.01275	0.35948	0.21000	0.01719	-0.00770	0.61457	0.01977	0.22073	0.06678	0.02023	0.00293	0.41274	0.03026
1061	0.36400	0.26529	0.00595	0.01633	0.65904	0.00440	0.32829	0.22837	0.00998	0.01908	0.60820	0.01223	0.35972	0.21016	0.01713	-0.00746	0.61416	0.01928	0.22089	0.06702	0.02011	0.00390	0.41230	0.02835
1062	0.36416	0.26537	0.00594	0.01637	0.65892	0.00407	0.32850	0.22845	0.01024	0.01936	0.60807	0.01174	0.35993	0.21022	0.01730	-0.00718	0.61386	0.01893	0.22115	0.06703	0.02004	0.00507	0.41199	0.02642
1063	0.36433	0.26526	0.00597	0.01645	0.65886	0.00407	0.32871	0.22833	0.01063	0.01970	0.60797	0.01140	0.36015	0.21010	0.01763	-0.00683	0.61359	0.01875	0.22141	0.06686	0.02006	0.00635	0.41172	0.02460
1064	0.36457	0.26503	0.00600	0.01644	0.65873	0.00427	0.32895	0.22813	0.01085	0.01992	0.60780	0.01117	0.36038	0.20987	0.01784	-0.00661	0.61326	0.01866	0.22157	0.06670	0.02005	0.00739	0.41140	0.02300
1065	0.36484	0.26485	0.00595	0.01621	0.65856	0.00446	0.32916	0.22799	0.01073	0.01985	0.60757	0.01087	0.36056	0.20970	0.01776	-0.00667	0.61292	0.01846	0.22157	0.06671	0.01997	0.00792	0.41109	0.02174
1066	0.36502	0.26480	0.00586	0.01590	0.65856	0.00457	0.32927	0.22798	0.01042	0.01964	0.60752	0.01046	0.36065	0.20968	0.01755	-0.00687	0.61280	0.01812	0.22150	0.06684	0.01992	0.00804	0.41099	0.02083
1067	0.36503	0.26483	0.00585	0.01585	0.65890	0.00467	0.32925	0.22803	0.01023	0.01960	0.60781	0.01010	0.36061	0.20973	0.01745	-0.00690	0.61308	0.01780	0.22140	0.06695	0.02005	0.00800	0.41126	0.02018
1068	0.36493	0.26486	0.00606	0.01620	0.65946	0.00486	0.32915	0.22805	0.01034	0.01987	0.60832	0.00991	0.36051	0.20977	0.01760	-0.00661	0.61363	0.01765	0.22135	0.06695	0.02038	0.00794	0.41178	0.01971
1069	0.36489	0.26492	0.00643	0.01675	0.65996	0.00512	0.32913	0.22808	0.01074	0.02033	0.60880	0.00996	0.36050	0.20983	0.01803	-0.00614	0.61415	0.01772	0.22144	0.06691	0.02074	0.00799	0.41227	0.01944
1070	0.36505	0.26510	0.00682	0.01727	0.66026	0.00537	0.32931	0.22826	0.01130	0.02078	0.60909	0.01021	0.36067	0.21001	0.01865	-0.00571	0.61446	0.01791	0.22163	0.06706	0.02102	0.00820	0.41256	0.01936
1071	0.36538	0.26541	0.00712	0.01761	0.66042	0.00556	0.32961	0.22863	0.01178	0.02109	0.60926	0.01049	0.36093	0.21035	0.01922	-0.00543	0.61461	0.01807	0.22174	0.06754	0.02126	0.00850	0.41271	0.01943
1072	0.36569	0.26576	0.00728	0.01772	0.66056	0.00565	0.32984	0.22907	0.01202	0.02122	0.60941	0.01067	0.36110	0.21074	0.01958	-0.00532	0.61475	0.01817	0.22159	0.06824	0.02159	0.00873	0.41286	0.01955
1073	0.36581	0.26603	0.00719	0.01776	0.66070	0.00557	0.32986	0.22945	0.01207	0.02127	0.60958	0.01085	0.36106	0.21108	0.01978	-0.00527	0.61491	0.01838	0.22120	0.06893	0.02208	0.00885	0.41302	0.01962
1074	0.36572	0.26616	0.00679	0.01792	0.66078	0.00520	0.32970	0.22970	0.01206	0.02139	0.60973	0.01122	0.36085	0.21130	0.01990	-0.00514	0.61505	0.01877	0.22069	0.06947	0.02275	0.00888	0.41316	0.01952
1075	0.36550	0.26614	0.00618	0.01814	0.66076	0.00464	0.32943	0.22980	0.01193	0.02154	0.60983	0.01165	0.36056	0.21138	0.01982	-0.00500	0.61515	0.01916	0.22012	0.06984	0.02365	0.00888	0.41324	0.01926
1076	0.36525	0.26600	0.00561	0.01825	0.66071	0.00424	0.32911	0.22977	0.01156	0.02158	0.60989	0.01200	0.36022	0.21132	0.01945	-0.00498	0.61519	0.01945	0.21945	0.07016	0.02469	0.00884	0.41328	0.01892
1077	0.36500	0.26588	0.00524	0.01815	0.66073	0.00427	0.32876	0.22974	0.01110	0.02148	0.60996	0.01229	0.35986	0.21126	0.01894	-0.00510	0.61522	0.01971	0.21876	0.07048	0.02567	0.00883	0.41332	0.01865
1078	0.36477	0.26595	0.00505	0.01793	0.66082	0.00452	0.32846	0.22986	0.01080	0.02134	0.61005	0.01255	0.35956	0.21136	0.01860	-0.00526	0.61525	0.01995	0.21826	0.07084	0.02649	0.00899	0.41338	0.01853
1079	0.36469	0.26627	0.00493	0.01768	0.66088	0.00463	0.32837	0.23020	0.01070	0.02121	0.61012	0.01266	0.35948	0.21172	0.01849	-0.00541	0.61526	0.02005	0.21814	0.07130	0.02728	0.00936	0.41342	0.01850
1080	0.36491	0.26680	0.00485	0.01754	0.66094	0.00447	0.32857	0.23074	0.01063	0.02116	0.61018	0.01251	0.35969	0.21230	0.01847	-0.00547	0.61527	0.01989	0.21835	0.07196	0.02832	0.00966	0.41346	0.01841
1081	0.36529	0.26743	0.00488	0.01767	0.66105	0.00417	0.32891	0.23139	0.01054	0.02125	0.61028	0.01213	0.36004	0.21300	0.01844	-0.00538	0.61539	0.01949	0.21866	0.07280	0.02974	0.00958	0.41357	0.01820
1082	0.36541	0.26812	0.00506	0.01800	0.66119	0.00383	0.32903	0.23208	0.01062	0.02143	0.61039	0.01167	0.36021	0.21375	0.01852	-0.00518	0.61559	0.01904	0.21891	0.07361	0.03152	0.00912	0.41372	0.01782
1083	0.36498	0.26894	0.00528	0.01817	0.66122	0.00353	0.32873	0.23279	0.01099	0.02147	0.61041	0.01132	0.35999	0.21464	0.01895	-0.00511	0.61568	0.01877	0.21922	0.07413	0.03352	0.00864	0.41377	0.01731
1084	0.36420	0.26984	0.00538	0.01787	0.66110	0.00346	0.32820	0.23350	0.01149	0.02122	0.61027	0.01113	0.35959	0.21565	0.01964	-0.00535	0.61551	0.01862	0.21982	0.07430	0.03563	0.00853	0.41362	0.01680
1085	0.36358	0.27057	0.00530	0.01719	0.66090	0.00375	0.32787	0.23401	0.01180	0.02073	0.61000	0.01082	0.35938	0.21654	0.02027	-0.00587	0.61514	0.01826	0.22077	0.07425	0.03786	0.00877	0.41330	0.01650
1086	0.36338	0.27092	0.00510	0.01632	0.66066	0.00420	0.32789	0.23419	0.01182	0.02011	0.60964	0.01026	0.35951	0.21708	0.02065	-0.00654	0.61468	0.01759	0.22182	0.07415	0.04029	0.00905	0.41290	0.01654
1087	0.36344	0.27102	0.00485	0.01540	0.66034	0.00450	0.32809	0.23419	0.01181	0.01941	0.60926	0.00977	0.35978	0.21736	0.02089	-0.00727	0.61423	0.01704	0.22273	0.07418	0.04294	0.00909	0.41250	0.01678
1088	0.36337	0.27119	0.00450	0.01449	0.66005	0.00456	0.32817	0.23434	0.01200	0.01865	0.60897	0.00973	0.35995	0.21774	0.02119	-0.00805	0.61387	0.01698	0.22345	0.07445	0.04580	0.00891	0.41220	0.01697
1089	0.36304	0.27156	0.00402	0.01366	0.65993	0.00450	0.32802	0.23472	0.01240	0.01793	0.60890	0.01013	0.35992	0.21834	0.02159	-0.00880	0.61372	0.01734	0.22408	0.07491	0.04891	0.00866	0.41210	0.01703
1090	0.36263	0.27191	0.00362	0.01305	0.65994	0.00439	0.32781	0.23510	0.01290	0.01737	0.60899	0.01064	0.35983	0.21897	0.02210	-0.00939	0.61374	0.01776	0.22469	0.07545	0.05235	0.00845	0.41214	0.01705
1091	0.36240	0.27212	0.00358	0.01281	0.65991	0.00435	0.32773	0.23532	0.01348	0.01711	0.60899	0.01092	0.35985	0.21943	0.02276	-0.00967	0.61373	0.01798	0.22532	0.07605	0.05612	0.00825	0.41214	0.01714
1092	0.36235	0.27226	0.00386	0.01295	0.65983	0.00441	0.32779	0.23546	0.01411	0.01719	0.60891	0.01090	0.36001	0.21980	0.02346	-0.00960	0.61368	0.01793	0.22601	0.07671	0.06008	0.00807	0.41207	0.01725
1093	0.36228	0.27247	0.00403	0.01326	0.65987	0.00453	0.32786	0.23565	0.01470	0.01741	0.60891	0.01078	0.36019	0.22023	0.02405	-0.00937	0.61373	0.01776	0.22684	0.07744	0.06407	0.00796	0.41209	0.01724
1094	0.36211	0.27278	0.00384	0.01348	0.66011	0.00467	0.32789	0.23597	0.01514	0.01757	0.60912	0.01078	0.36035	0.22081	0.02448	-0.00923	0.61397	0.01769	0.22785	0.07824	0.06794	0.00790	0.41231	0.01709
1095	0.36191	0.27319	0.00340	0.01355	0.66051	0.00486	0.32793	0.23639	0.01545	0.01758	0.60954	0.01109	0.36052	0.22155	0.02482	-0.00925	0.61437	0.01788	0.22898	0.07917	0.07170	0.00784	0.41271	0.01677
1096	0.36177	0.27364	0.00289	0.01354	0.66109	0.00505	0.32800	0.23693	0.01572	0.01750	0.61016	0.01168	0.36070	0.22235	0.02510	-0.00937	0.61495	0.01833	0.22999	0.08037	0.07538	0.00775	0.41331	0.01627
1097	0.36162	0.27408	0.00235	0.01352	0.66178	0.00515	0.32799	0.23753	0.01602	0.01740	0.61089	0.01215	0.36080	0.22310	0.02525	-0.00952	0.61565	0.01863	0.23069	0.08185	0.07903	0.00760	0.41401	0.01573
1098	0.36132	0.27449	0.00172	0.01349	0.66234	0.00513	0.32784	0.23814	0.01628	0.01730	0.61143	0.01201	0.36076	0.22379	0.02525	-0.00965	0.61620	0.01833	0.23127	0.08342	0.08270	0.00739	0.41456	0.01542
1099	0.36092	0.27492	0.00099	0.01347	0.66257	0.00511	0.32766	0.23872	0.01640	0.01729	0.61156	0.01122	0.36071	0.22455	0.02517	-0.00967	0.61639	0.01748	0.23215	0.08493	0.08641	0.00716	0.41472	0.01550
1100	0.36057	0.27539	0.00022	0.01352	0.66250	0.00512	0.32759	0.23923	0.01631	0.01738	0.61140	0.01033	0.36080	0.22539	0.02505	-0.00956	0.61630	0.01661	0.23350	0.08638	0.09019	0.00701	0.41460	0.01581
1101	0.36032	0.27578	-0.00063	0.01363	0.66240	0.00502	0.32764	0.23963	0.01607	0.01751	0.61127	0.00997	0.36099	0.22620	0.02487	-0.00943	0.61620	0.01627	0.23510	0.08787	0.09405	0.00708	0.41449	0.01605
1102	0.36012	0.27594	-0.00149	0.01380	0.66241	0.00481	0.32773	0.23986	0.01591	0.01765	0.61133	0.01026	0.36123	0.22682	0.02474	-0.00930	0.61624	0.01651	0.23666	0.08940	0.09803	0.00730	0.41454	0.01611
1103	0.35996	0.27591	-0.00215	0.01408	0.66254	0.00464	0.32785	0.24000	0.01610	0.01784	0.61153	0.01076	0.36148	0.22729	0.02494	-0.00912	0.61644	0.01695	0.23811	0.09092	0.10209	0.00743	0.41473	0.01612
1104	0.35989	0.27588	-0.00230	0.01447	0.66280	0.00455	0.32803	0.24018	0.01677	0.01811	0.61184	0.01115	0.36177	0.22776	0.02562	-0.00884	0.61678	0.01734	0.23944	0.09239	0.10613	0.00739	0.41505	0.01620
1105	0.36001	0.27589	-0.00197	0.01500	0.66316	0.00442	0.32836	0.24040	0.01786	0.01850	0.61224	0.01140	0.36218	0.22823	0.02673	-0.00843	0.61723	0.01766	0.24069	0.09381	0.11006	0.00732	0.41547	0.01629
1106	0.36021	0.27584	-0.00154	0.01564	0.66351	0.00420	0.32879	0.24065	0.01915	0.01901	0.61263	0.01151	0.36268	0.22872	0.02805	-0.00789	0.61769	0.01785	0.24195	0.09518	0.11388	0.00735	0.41589	0.01633
1107	0.36025	0.27579	-0.00142	0.01627	0.66378	0.00401	0.32914	0.24098	0.02036	0.01951	0.61293	0.01155	0.36313	0.22931	0.02926	-0.00738	0.61804	0.01788	0.24337	0.09649	0.11752	0.00747	0.41620	0.01629
1108	0.36001	0.27599	-0.00160	0.01669	0.66392	0.00395	0.32933	0.24150	0.02125	0.01986	0.61308	0.01159	0.36343	0.23015	0.03010	-0.00706	0.61820	0.01782	0.24505	0.09777	0.12082	0.00764	0.41636	0.01621
1109	0.35963	0.27656	-0.00174	0.01682	0.66390	0.00411	0.32941	0.24219	0.02192	0.01999	0.61303	0.01156	0.36367	0.23123	0.03067	-0.00695	0.61815	0.01766	0.24695	0.09894	0.12367	0.00780	0.41631	0.01626
1110	0.35933	0.27730	-0.00155	0.01674	0.66369	0.00444	0.32956	0.24290	0.02262	0.01997	0.61274	0.01133	0.36396	0.23234	0.03131	-0.00698	0.61788	0.01738	0.24892	0.09984	0.12608	0.00780	0.41604	0.01652
1111	0.35920	0.27789	-0.00111	0.01656	0.66333	0.00477	0.32982	0.24343	0.02346	0.01984	0.61230	0.01104	0.36433	0.23328	0.03217	-0.00710	0.61747	0.01711	0.25076	0.10042	0.12820	0.00761	0.41562	0.01694
1112	0.35916	0.27821	-0.00065	0.01630	0.66292	0.00489	0.33011	0.24378	0.02434	0.01961	0.61187	0.01094	0.36471	0.23399	0.03313	-0.00732	0.61706	0.01704	0.25230	0.10080	0.13006	0.00738	0.41521	0.01732
1113	0.35913	0.27845	-0.00025	0.01595	0.66266	0.00461	0.33036	0.24407	0.02513	0.01929	0.61166	0.01105	0.36503	0.23456	0.03397	-0.00765	0.61681	0.01713	0.25355	0.10109	0.13158	0.00728	0.41498	0.01747
1114	0.35907	0.27875	0.00007	0.01562	0.66264	0.00394	0.33054	0.24439	0.02575	0.01897	0.61175	0.01117	0.36527	0.23507	0.03453	-0.00800	0.61685	0.01720	0.25464	0.10129	0.13268	0.00731	0.41504	0.01732
1115	0.35895	0.27907	0.00031	0.01546	0.66279	0.00327	0.33068	0.24464	0.02619	0.01879	0.61200	0.01123	0.36548	0.23548	0.03486	-0.00820	0.61705	0.01720	0.25576	0.10125	0.13343	0.00739	0.41527	0.01702
1116	0.35870	0.27927	0.00051	0.01544	0.66292	0.00310	0.33074	0.24471	0.02654	0.01875	0.61217	0.01129	0.36563	0.23574	0.03508	-0.00825	0.61721	0.01723	0.25704	0.10079	0.13392	0.00742	0.41543	0.01681
1117	0.35827	0.27943	0.00076	0.01545	0.66298	0.00341	0.33067	0.24462	0.02684	0.01878	0.61218	0.01133	0.36564	0.23593	0.03529	-0.00821	0.61723	0.01729	0.25840	0.09992	0.13415	0.00738	0.41544	0.01684
1118	0.35760	0.27982	0.00114	0.01548	0.66301	0.00372	0.33038	0.24465	0.02714	0.01883	0.61214	0.01116	0.36546	0.23622	0.03543	-0.00814	0.61721	0.01715	0.25970	0.09882	0.13397	0.00733	0.41542	0.01703
1119	0.35669	0.28058	0.00163	0.01553	0.66307	0.00365	0.32988	0.24498	0.02746	0.01892	0.61214	0.01063	0.36506	0.23678	0.03555	-0.00804	0.61724	0.01665	0.26091	0.09764	0.13334	0.00732	0.41544	0.01722
1120	0.35563	0.28151	0.00218	0.01553	0.66311	0.00334	0.32927	0.24544	0.02782	0.01898	0.61214	0.00999	0.36455	0.23752	0.03575	-0.00798	0.61726	0.01602	0.26202	0.09638	0.13239	0.00741	0.41547	0.01730
1121	0.35469	0.28223	0.00271	0.01538	0.66307	0.00309	0.32872	0.24568	0.02807	0.01890	0.61210	0.00968	0.36408	0.23809	0.03596	-0.00807	0.61719	0.01566	0.26304	0.09497	0.13126	0.00763	0.41542	0.01726
1122	0.35403	0.28261	0.00320	0.01511	0.66298	0.00310	0.32833	0.24552	0.02806	0.01872	0.61204	0.00982	0.36374	0.23825	0.03602	-0.00830	0.61705	0.01568	0.26392	0.09341	0.12998	0.00790	0.41532	0.01717
1123	0.35352	0.28275	0.00363	0.01490	0.66294	0.00337	0.32802	0.24505	0.02775	0.01855	0.61203	0.01029	0.36347	0.23804	0.03579	-0.00851	0.61697	0.01600	0.26464	0.09171	0.12848	0.00809	0.41528	0.01713
1124	0.35290	0.28273	0.00387	0.01478	0.66294	0.00370	0.32758	0.24443	0.02724	0.01842	0.61206	0.01088	0.36307	0.23762	0.03524	-0.00867	0.61695	0.01648	0.26522	0.08989	0.12675	0.00820	0.41527	0.01713
1125	0.35203	0.28253	0.00364	0.01455	0.66288	0.00388	0.32695	0.24378	0.02651	0.01822	0.61204	0.01136	0.36250	0.23707	0.03435	-0.00890	0.61688	0.01688	0.26567	0.08805	0.12484	0.00830	0.41523	0.01714
1126	0.35106	0.28207	0.00287	0.01420	0.66275	0.00388	0.32624	0.24302	0.02553	0.01793	0.61194	0.01155	0.36185	0.23639	0.03314	-0.00920	0.61672	0.01705	0.26602	0.08620	0.12277	0.00839	0.41511	0.01715
1127	0.35015	0.28147	0.00192	0.01397	0.66263	0.00390	0.32557	0.24216	0.02439	0.01776	0.61182	0.01149	0.36123	0.23563	0.03188	-0.00935	0.61659	0.01713	0.26629	0.08430	0.12051	0.00830	0.41498	0.01715
1128	0.34936	0.28106	0.00128	0.01403	0.66258	0.00414	0.32497	0.24137	0.02325	0.01780	0.61172	0.01140	0.36065	0.23501	0.03077	-0.00923	0.61656	0.01733	0.26649	0.08239	0.11802	0.00791	0.41491	0.01718
1129	0.34861	0.28111	0.00099	0.01417	0.66255	0.00450	0.32437	0.24090	0.02219	0.01788	0.61163	0.01137	0.36007	0.23469	0.02974	-0.00907	0.61656	0.01758	0.26664	0.08065	0.11526	0.00741	0.41485	0.01734
1130	0.34787	0.28155	0.00076	0.01406	0.66244	0.00469	0.32378	0.24082	0.02111	0.01778	0.61148	0.01118	0.35952	0.23465	0.02852	-0.00913	0.61645	0.01752	0.26681	0.07919	0.11225	0.00712	0.41472	0.01766
1131	0.34729	0.28220	0.00046	0.01372	0.66231	0.00449	0.32331	0.24099	0.01998	0.01755	0.61132	0.01076	0.35910	0.23475	0.02709	-0.00937	0.61628	0.01706	0.26702	0.07792	0.10895	0.00723	0.41458	0.01796
1132	0.34702	0.28283	0.00022	0.01346	0.66228	0.00396	0.32308	0.24122	0.01892	0.01742	0.61131	0.01031	0.35890	0.23484	0.02577	-0.00953	0.61622	0.01656	0.26710	0.07667	0.10532	0.00759	0.41456	0.01804
1133	0.34699	0.28332	0.00022	0.01347	0.66241	0.00339	0.32301	0.24138	0.01812	0.01746	0.61148	0.01003	0.35881	0.23487	0.02490	-0.00949	0.61636	0.01629	0.26683	0.07536	0.10151	0.00779	0.41473	0.01794
1134	0.34693	0.28366	0.00046	0.01364	0.66256	0.00311	0.32288	0.24147	0.01763	0.01755	0.61164	0.00989	0.35863	0.23487	0.02458	-0.00938	0.61657	0.01621	0.26625	0.07402	0.09782	0.00758	0.41491	0.01789
1135	0.34674	0.28391	0.00087	0.01376	0.66254	0.00315	0.32262	0.24149	0.01738	0.01755	0.61162	0.00991	0.35832	0.23484	0.02456	-0.00936	0.61662	0.01624	0.26552	0.07269	0.09431	0.00710	0.41491	0.01800
1136	0.34654	0.28396	0.00129	0.01373	0.66230	0.00333	0.32234	0.24136	0.01722	0.01745	0.61138	0.01015	0.35799	0.23460	0.02456	-0.00947	0.61641	0.01644	0.26474	0.07124	0.09080	0.00673	0.41468	0.01816
1137	0.34646	0.28358	0.00153	0.01357	0.66195	0.00349	0.32214	0.24089	0.01701	0.01728	0.61105	0.01050	0.35774	0.23389	0.02433	-0.00965	0.61606	0.01676	0.26383	0.06955	0.08713	0.00662	0.41434	0.01822
1138	0.34657	0.28279	0.00154	0.01334	0.66175	0.00363	0.32201	0.24008	0.01657	0.01709	0.61087	0.01071	0.35756	0.23275	0.02384	-0.00984	0.61585	0.01697	0.26263	0.06780	0.08342	0.00664	0.41414	0.01817
1139	0.34687	0.28194	0.00148	0.01311	0.66188	0.00378	0.32196	0.23921	0.01590	0.01691	0.61097	0.01066	0.35742	0.23155	0.02327	-0.01003	0.61593	0.01691	0.26107	0.06636	0.07983	0.00662	0.41424	0.01817
1140	0.34731	0.28132	0.00160	0.01292	0.66221	0.00391	0.32197	0.23860	0.01523	0.01676	0.61124	0.01036	0.35728	0.23063	0.02296	-0.01019	0.61621	0.01656	0.25921	0.06541	0.07640	0.00650	0.41452	0.01837
1141	0.34774	0.28095	0.00202	0.01273	0.66247	0.00392	0.32193	0.23825	0.01483	0.01663	0.61145	0.00990	0.35707	0.22998	0.02302	-0.01033	0.61644	0.01604	0.25720	0.06478	0.07309	0.00639	0.41477	0.01881
1142	0.34802	0.28059	0.00256	0.01257	0.66260	0.00372	0.32179	0.23793	0.01465	0.01655	0.61155	0.00941	0.35677	0.22933	0.02318	-0.01042	0.61656	0.01551	0.25520	0.06416	0.06982	0.00647	0.41492	0.01934
1143	0.34817	0.28007	0.00300	0.01255	0.66274	0.00341	0.32154	0.23747	0.01440	0.01660	0.61169	0.00907	0.35638	0.22850	0.02312	-0.01038	0.61669	0.01514	0.25325	0.06342	0.06653	0.00677	0.41508	0.01974
1144	0.34825	0.27941	0.00317	0.01263	0.66293	0.00323	0.32123	0.23690	0.01399	0.01673	0.61190	0.00893	0.35595	0.22753	0.02274	-0.01025	0.61688	0.01499	0.25131	0.06266	0.06322	0.00707	0.41529	0.01985
1145	0.34832	0.27872	0.00315	0.01268	0.66308	0.00329	0.32092	0.23635	0.01353	0.01680	0.61203	0.00892	0.35553	0.22654	0.02223	-0.01018	0.61700	0.01503	0.24935	0.06201	0.06001	0.00716	0.41542	0.01971
1146	0.34841	0.27812	0.00311	0.01264	0.66311	0.00350	0.32064	0.23590	0.01315	0.01674	0.61204	0.00892	0.35516	0.22566	0.02175	-0.01020	0.61702	0.01513	0.24749	0.06151	0.05687	0.00700	0.41542	0.01942
1147	0.34860	0.27765	0.00325	0.01268	0.66309	0.00376	0.32049	0.23555	0.01280	0.01673	0.61198	0.00870	0.35492	0.22489	0.02127	-0.01017	0.61701	0.01505	0.24586	0.06110	0.05371	0.00661	0.41536	0.01912
1148	0.34906	0.27724	0.00359	0.01288	0.66302	0.00400	0.32060	0.23520	0.01235	0.01685	0.61183	0.00818	0.35492	0.22416	0.02075	-0.00999	0.61695	0.01471	0.24454	0.06078	0.05064	0.00618	0.41526	0.01897
1149	0.34977	0.27678	0.00398	0.01306	0.66284	0.00404	0.32094	0.23483	0.01190	0.01699	0.61161	0.00770	0.35515	0.22343	0.02027	-0.00980	0.61680	0.01439	0.24342	0.06057	0.04795	0.00603	0.41509	0.01911
1150	0.35047	0.27627	0.00419	0.01302	0.66268	0.00389	0.32131	0.23445	0.01158	0.01701	0.61146	0.00768	0.35541	0.22272	0.01991	-0.00977	0.61664	0.01441	0.24242	0.06043	0.04576	0.00631	0.41495	0.01938
1151	0.35088	0.27580	0.00416	0.01283	0.66268	0.00376	0.32148	0.23412	0.01136	0.01692	0.61151	0.00809	0.35550	0.22211	0.01962	-0.00990	0.61660	0.01474	0.24154	0.06025	0.04384	0.00673	0.41496	0.01959
1152	0.35102	0.27541	0.00396	0.01273	0.66281	0.00383	0.32147	0.23381	0.01102	0.01684	0.61166	0.00838	0.35545	0.22159	0.01916	-0.01000	0.61673	0.01497	0.24084	0.05997	0.04193	0.00679	0.41510	0.01975
1153	0.35119	0.27509	0.00371	0.01296	0.66287	0.00388	0.32152	0.23352	0.01046	0.01697	0.61169	0.00813	0.35547	0.22112	0.01847	-0.00984	0.61684	0.01476	0.24041	0.05966	0.03994	0.00644	0.41518	0.01993
1154	0.35159	0.27477	0.00353	0.01350	0.66272	0.00368	0.32181	0.23322	0.00984	0.01735	0.61149	0.00752	0.35573	0.22067	0.01772	-0.00942	0.61678	0.01424	0.24021	0.05937	0.03797	0.00608	0.41507	0.02013
1155	0.35214	0.27444	0.00344	0.01409	0.66242	0.00343	0.32224	0.23290	0.00931	0.01779	0.61116	0.00703	0.35613	0.22020	0.01708	-0.00894	0.61656	0.01381	0.24020	0.05905	0.03615	0.00590	0.41482	0.02034
1156	0.35249	0.27409	0.00332	0.01445	0.66206	0.00345	0.32254	0.23255	0.00888	0.01807	0.61079	0.00689	0.35643	0.21975	0.01654	-0.00864	0.61624	0.01368	0.24033	0.05861	0.03462	0.00585	0.41449	0.02056
1157	0.35247	0.27379	0.00312	0.01443	0.66170	0.00372	0.32257	0.23217	0.00842	0.01807	0.61042	0.00695	0.35648	0.21939	0.01599	-0.00864	0.61587	0.01377	0.24060	0.05802	0.03341	0.00586	0.41413	0.02076
1158	0.35218	0.27356	0.00291	0.01408	0.66142	0.00400	0.32241	0.23181	0.00789	0.01782	0.61012	0.00694	0.35636	0.21912	0.01542	-0.00887	0.61554	0.01386	0.24102	0.05731	0.03233	0.00595	0.41383	0.02091
1159	0.35196	0.27341	0.00282	0.01367	0.66126	0.00423	0.32234	0.23151	0.00741	0.01752	0.60995	0.00684	0.35632	0.21892	0.01494	-0.00914	0.61533	0.01387	0.24159	0.05661	0.03110	0.00609	0.41365	0.02102
1160	0.35203	0.27331	0.00288	0.01341	0.66117	0.00444	0.32251	0.23131	0.00713	0.01736	0.60987	0.00692	0.35651	0.21876	0.01467	-0.00931	0.61520	0.01397	0.24217	0.05605	0.02957	0.00627	0.41355	0.02111
