Unnamed: 0_level_0,R_HEEL,R_HEEL,R_HEEL,L_HEEL,L_HEEL,L_HEEL
ITEM,X,Y,Z,X,Y,Z
1173,0.52925,1.14184,0.97832,0.1722,0.5217,0.0851
1174,0.52599,1.13541,0.95597,0.17183,0.52141,0.08458
1175,0.52251,1.13123,0.93153,0.17231,0.52122,0.08396
1176,0.5193,1.12594,0.90626,0.17344,0.52108,0.08354
1177,0.5162,1.11574,0.88075,0.17481,0.52103,0.08335
1178,0.51248,1.10117,0.8549,0.17594,0.52103,0.08319
1179,0.50761,1.08545,0.8283,0.17657,0.52094,0.08282
1180,0.50164,1.07,0.80095,0.17677,0.52069,0.08212
1181,0.4954,1.05403,0.77353,0.17685,0.52037,0.08116
1182,0.4898,1.03703,0.74659,0.17709,0.52006,0.08013
1183,0.48503,1.01969,0.71996,0.17767,0.51967,0.07913
1184,0.48075,1.0024,0.69333,0.17853,0.51912,0.07807
1185,0.47639,0.98438,0.6669,0.17922,0.51852,0.07678
1186,0.47146,0.96475,0.64123,0.17933,0.51791,0.07524
1187,0.46561,0.94378,0.61663,0.17897,0.51732,0.0736
1188,0.45884,0.92258,0.59277,0.17856,0.51684,0.07209
1189,0.45167,0.90177,0.56889,0.17848,0.51652,0.07079
1190,0.44486,0.88113,0.54466,0.17896,0.51626,0.06965
1191,0.43884,0.86022,0.52031,0.17987,0.51583,0.06857
1192,0.43367,0.83897,0.49611,0.18086,0.51512,0.06754
1193,0.42913,0.81744,0.47194,0.18157,0.51431,0.06651
1194,0.42479,0.7955,0.44755,0.18192,0.51371,0.06543
1195,0.4202,0.77301,0.42306,0.18197,0.51349,0.06434
1196,0.41505,0.75009,0.39894,0.18183,0.51354,0.06334
1197,0.40928,0.72704,0.37559,0.18162,0.5136,0.06246
1198,0.40294,0.70403,0.35306,0.18149,0.51344,0.06165
1199,0.39608,0.68113,0.33119,0.18148,0.51303,0.06087
1200,0.38901,0.65824,0.31,0.18152,0.51251,0.06001
1201,0.38197,0.63524,0.2898,0.18165,0.51197,0.05904
1202,0.37484,0.61223,0.27104,0.18197,0.51137,0.05814
1203,0.3675,0.58962,0.25384,0.18245,0.51078,0.05747
1204,0.36002,0.56792,0.23737,0.18294,0.51059,0.05692
1205,0.35245,0.54762,0.22036,0.18333,0.511,0.05627
1206,0.34456,0.52899,0.20243,0.18341,0.51169,0.05539
1207,0.33618,0.5121,0.18455,0.18269,0.51196,0.05431
1208,0.32742,0.49703,0.16783,0.18065,0.51155,0.05301
1209,0.3186,0.48401,0.15239,0.17731,0.51083,0.05145
1210,0.30995,0.47322,0.13757,0.17335,0.51034,0.04963
1211,0.30155,0.46443,0.12288,0.16954,0.51018,0.0476
1212,0.29326,0.45712,0.10849,0.16614,0.51022,0.04546
1213,0.28494,0.45089,0.09501,0.16312,0.5103,0.04341
1214,0.27683,0.44576,0.0828,0.16057,0.5104,0.04151
1215,0.26956,0.44192,0.07183,0.15871,0.51063,0.03974
1216,0.26353,0.43948,0.0619,0.15749,0.51102,0.03819
1217,0.25846,0.43861,0.05304,0.15664,0.51145,0.03704
1218,0.25381,0.43951,0.04543,0.15587,0.5117,0.0364
1219,0.24933,0.44207,0.03919,0.15508,0.51174,0.03612
1220,0.2452,0.44551,0.03418,0.1543,0.51163,0.03586
1221,0.24178,0.44877,0.03006,0.15355,0.51149,0.03529
1222,0.23934,0.45099,0.0265,0.15261,0.51142,0.03431
1223,0.2379,0.45186,0.0232,0.15116,0.51145,0.03303
1224,0.23733,0.45155,0.02003,0.14914,0.51149,0.03161
1225,0.23734,0.45055,0.01714,0.14678,0.5114,0.03013
1226,0.23751,0.44951,0.01474,0.1444,0.51113,0.02859
1227,0.23746,0.44895,0.01293,0.1421,0.51077,0.02689
1228,0.23704,0.44898,0.01158,0.13987,0.51039,0.02511
1229,0.23643,0.44925,0.01052,0.13759,0.50986,0.02342
1230,0.23596,0.4494,0.00967,0.13503,0.50909,0.02205
1231,0.2357,0.4494,0.00898,0.13191,0.50811,0.02108
1232,0.23545,0.44935,0.00851,0.12822,0.50703,0.02049
1233,0.2351,0.44923,0.00834,0.12422,0.50593,0.02015
1234,0.23477,0.4489,0.00842,0.12007,0.50486,0.01986
1235,0.23459,0.44837,0.00859,0.11571,0.50387,0.01954
1236,0.23454,0.44777,0.00873,0.11107,0.50299,0.01932
1237,0.23458,0.44726,0.00879,0.10642,0.50214,0.01938
1238,0.23465,0.44699,0.00889,0.10208,0.50115,0.01966
1239,0.23463,0.44692,0.00917,0.09805,0.49992,0.01997
1240,0.23454,0.44687,0.0096,0.09402,0.4985,0.02024
1241,0.23454,0.44672,0.00997,0.08975,0.49713,0.02058
1242,0.23465,0.44639,0.01013,0.08523,0.49609,0.02097
1243,0.2346,0.44601,0.01013,0.08066,0.49554,0.02123
1244,0.23413,0.44575,0.01015,0.07622,0.49549,0.02116
1245,0.23333,0.4456,0.01032,0.07218,0.49596,0.02073
1246,0.23255,0.44538,0.01064,0.06893,0.49692,0.01994
1247,0.23212,0.44506,0.011,0.06688,0.49823,0.01882
1248,0.23208,0.44472,0.01129,0.06599,0.49964,0.01749
1249,0.23223,0.44434,0.01154,0.06584,0.5009,0.01608
1250,0.23236,0.44391,0.01177,0.0659,0.5018,0.01465
1251,0.23243,0.44345,0.01192,0.06586,0.50219,0.01331
1252,0.2325,0.443,0.01197,0.06569,0.50206,0.01223
1253,0.23254,0.44256,0.01202,0.06553,0.50153,0.01159
1254,0.23248,0.44212,0.01215,0.06558,0.50082,0.01132
1255,0.2323,0.44158,0.01245,0.06588,0.50019,0.01113
1256,0.23208,0.44087,0.01292,0.06634,0.49983,0.01078
1257,0.23196,0.44007,0.01344,0.06674,0.49981,0.0103
1258,0.23201,0.43927,0.0139,0.06698,0.50008,0.00992
1259,0.23215,0.43856,0.0143,0.0671,0.50054,0.00982
1260,0.2323,0.43795,0.01476,0.06725,0.50108,0.01001
1261,0.23245,0.43732,0.0154,0.06745,0.50159,0.01032
1262,0.23257,0.43655,0.01623,0.06758,0.50209,0.0106
1263,0.2326,0.43557,0.01708,0.06757,0.50255,0.01074
1264,0.23248,0.43424,0.01786,0.06739,0.50288,0.01074
1265,0.23222,0.43241,0.01861,0.06699,0.50305,0.01065
1266,0.2319,0.4301,0.01931,0.06645,0.50303,0.01056
1267,0.23142,0.42736,0.01984,0.06605,0.50282,0.01046
1268,0.23054,0.42421,0.02018,0.06601,0.50249,0.01024
1269,0.22896,0.42049,0.02048,0.06631,0.50218,0.00984
1270,0.22638,0.41582,0.0209,0.06679,0.50205,0.00942
1271,0.22248,0.40996,0.02164,0.06722,0.50217,0.00917
1272,0.21717,0.40307,0.02285,0.06733,0.50243,0.0092
1273,0.2108,0.39562,0.02456,0.06699,0.50274,0.00957
