	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d
	R_HEEL	R_HEEL	R_HEEL	L_HEEL	L_HEEL	L_HEEL
	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
1242	0.10999	-0.01477	0.02483	0.10447	0.55071	0.00923
1243	0.10911	-0.01464	0.02345	0.10406	0.55036	0.01015
1244	0.10829	-0.01429	0.02206	0.10362	0.54989	0.01139
1245	0.10766	-0.01387	0.02074	0.10313	0.54935	0.01292
1246	0.10722	-0.01349	0.01952	0.10258	0.54889	0.01469
1247	0.10684	-0.01316	0.01839	0.10190	0.54854	0.01648
1248	0.10638	-0.01281	0.01732	0.10096	0.54816	0.01808
1249	0.10585	-0.01247	0.01626	0.09987	0.54765	0.01948
1250	0.10536	-0.01223	0.01519	0.09877	0.54700	0.02079
1251	0.10501	-0.01218	0.01413	0.09761	0.54626	0.02201
1252	0.10483	-0.01233	0.01319	0.09628	0.54535	0.02312
1253	0.10478	-0.01258	0.01242	0.09481	0.54411	0.02420
1254	0.10485	-0.01281	0.01183	0.09334	0.54246	0.02534
1255	0.10497	-0.01301	0.01144	0.09196	0.54044	0.02650
1256	0.10509	-0.01322	0.01124	0.09067	0.53813	0.02768
1257	0.10513	-0.01350	0.01116	0.08945	0.53554	0.02888
1258	0.10510	-0.01380	0.01108	0.08828	0.53269	0.03003
1259	0.10509	-0.01400	0.01101	0.08707	0.52964	0.03114
1260	0.10516	-0.01414	0.01107	0.08573	0.52646	0.03235
1261	0.10525	-0.01427	0.01126	0.08420	0.52315	0.03364
1262	0.10528	-0.01439	0.01144	0.08239	0.51974	0.03487
1263	0.10521	-0.01439	0.01148	0.08041	0.51623	0.03586
1264	0.10507	-0.01420	0.01139	0.07849	0.51268	0.03655
1265	0.10486	-0.01392	0.01132	0.07686	0.50914	0.03699
1266	0.10460	-0.01370	0.01137	0.07558	0.50568	0.03739
1267	0.10441	-0.01362	0.01146	0.07448	0.50234	0.03790
1268	0.10436	-0.01369	0.01159	0.07326	0.49911	0.03858
1269	0.10445	-0.01391	0.01183	0.07171	0.49598	0.03936
1270	0.10462	-0.01422	0.01216	0.06997	0.49289	0.04004
1271	0.10485	-0.01449	0.01234	0.06845	0.48981	0.04047
1272	0.10509	-0.01464	0.01220	0.06719	0.48683	0.04065
1273	0.10515	-0.01467	0.01188	0.06583	0.48404	0.04072
1274	0.10489	-0.01463	0.01160	0.06424	0.48146	0.04078
1275	0.10448	-0.01452	0.01149	0.06282	0.47896	0.04073
1276	0.10421	-0.01434	0.01155	0.06175	0.47635	0.04043
1277	0.10412	-0.01408	0.01164	0.06070	0.47363	0.03985
1278	0.10406	-0.01384	0.01168	0.05964	0.47090	0.03913
1279	0.10397	-0.01382	0.01169	0.05893	0.46830	0.03852
1280	0.10396	-0.01403	0.01172	0.05866	0.46599	0.03815
1281	0.10404	-0.01421	0.01175	0.05841	0.46405	0.03781
1282	0.10406	-0.01416	0.01171	0.05775	0.46250	0.03711
1283	0.10398	-0.01388	0.01153	0.05667	0.46133	0.03589
1284	0.10396	-0.01360	0.01118	0.05548	0.46051	0.03429
1285	0.10412	-0.01347	0.01074	0.05448	0.45992	0.03258
1286	0.10439	-0.01354	0.01037	0.05381	0.45935	0.03107
1287	0.10460	-0.01373	0.01023	0.05336	0.45868	0.02990
1288	0.10466	-0.01386	0.01023	0.05291	0.45806	0.02898
1289	0.10462	-0.01390	0.01017	0.05230	0.45776	0.02799
1290	0.10448	-0.01391	0.01001	0.05159	0.45789	0.02674
1291	0.10427	-0.01397	0.00984	0.05089	0.45825	0.02532
1292	0.10409	-0.01407	0.00970	0.05033	0.45859	0.02398
1293	0.10406	-0.01420	0.00953	0.05010	0.45883	0.02273
1294	0.10417	-0.01441	0.00931	0.05028	0.45913	0.02138
1295	0.10444	-0.01472	0.00909	0.05062	0.45959	0.01989
1296	0.10490	-0.01506	0.00892	0.05090	0.46018	0.01844
1297	0.10542	-0.01529	0.00877	0.05111	0.46075	0.01724
1298	0.10571	-0.01530	0.00862	0.05128	0.46128	0.01616
1299	0.10562	-0.01511	0.00841	0.05146	0.46179	0.01495
1300	0.10530	-0.01480	0.00818	0.05169	0.46215	0.01355
1301	0.10511	-0.01454	0.00804	0.05198	0.46225	0.01219
1302	0.10523	-0.01445	0.00810	0.05231	0.46216	0.01104
1303	0.10554	-0.01453	0.00841	0.05265	0.46200	0.01018
1304	0.10577	-0.01465	0.00893	0.05293	0.46189	0.00963
1305	0.10579	-0.01467	0.00957	0.05308	0.46186	0.00943
1306	0.10565	-0.01452	0.01027	0.05313	0.46197	0.00960
1307	0.10542	-0.01431	0.01095	0.05312	0.46228	0.01002
1308	0.10523	-0.01421	0.01158	0.05317	0.46273	0.01041
1309	0.10524	-0.01427	0.01212	0.05346	0.46309	0.01052
1310	0.10548	-0.01431	0.01263	0.05396	0.46322	0.01032
1311	0.10581	-0.01417	0.01323	0.05441	0.46321	0.01007
1312	0.10597	-0.01382	0.01402	0.05455	0.46325	0.01009
1313	0.10581	-0.01335	0.01505	0.05431	0.46344	0.01041
1314	0.10541	-0.01284	0.01637	0.05384	0.46375	0.01083
1315	0.10512	-0.01243	0.01789	0.05335	0.46410	0.01109
1316	0.10517	-0.01228	0.01949	0.05296	0.46444	0.01111
1317	0.10545	-0.01233	0.02110	0.05267	0.46469	0.01100
1318	0.10573	-0.01235	0.02269	0.05256	0.46478	0.01084
1319	0.10597	-0.01211	0.02423	0.05265	0.46469	0.01066
1320	0.10627	-0.01167	0.02579	0.05268	0.46456	0.01050
1321	0.10671	-0.01123	0.02751	0.05248	0.46450	0.01033
1322	0.10729	-0.01094	0.02953	0.05216	0.46451	0.01010
1323	0.10802	-0.01073	0.03190	0.05195	0.46456	0.00981
1324	0.10891	-0.01045	0.03453	0.05192	0.46464	0.00954
1325	0.10985	-0.01000	0.03729	0.05197	0.46476	0.00941
1326	0.11081	-0.00939	0.04005	0.05197	0.46493	0.00948
1327	0.11180	-0.00873	0.04280	0.05182	0.46505	0.00970
1328	0.11289	-0.00807	0.04562	0.05149	0.46500	0.00994
1329	0.11405	-0.00745	0.04865	0.05120	0.46474	0.01011
1330	0.11525	-0.00694	0.05204	0.05122	0.46449	0.01021
1331	0.11651	-0.00659	0.05584	0.05157	0.46448	0.01028
1332	0.11798	-0.00642	0.05989	0.05207	0.46472	0.01030
1333	0.11965	-0.00637	0.06393	0.05251	0.46502	0.01019
1334	0.12135	-0.00626	0.06775	0.05268	0.46524	0.00995
1335	0.12320	-0.00594	0.07124	0.05259	0.46535	0.00967
1336	0.12556	-0.00543	0.07424	0.05236	0.46534	0.00948
1337	0.12853	-0.00489	0.07665	0.05208	0.46523	0.00942
1338	0.13174	-0.00438	0.07850	0.05178	0.46510	0.00947
1339	0.13490	-0.00374	0.07984	0.05151	0.46501	0.00958
1340	0.13817	-0.00276	0.08070	0.05136	0.46499	0.00967
1341	0.14170	-0.00128	0.08105	0.05139	0.46493	0.00967
1342	0.14550	0.00067	0.08085	0.05145	0.46480	0.00957
1343	0.14951	0.00285	0.08017	0.05143	0.46463	0.00937
1344	0.15374	0.00494	0.07919	0.05137	0.46450	0.00918
1345	0.15813	0.00663	0.07819	0.05142	0.46444	0.00911
1346	0.16251	0.00797	0.07728	0.05160	0.46444	0.00924
1347	0.16678	0.00917	0.07641	0.05171	0.46448	0.00949
1348	0.17099	0.01039	0.07547	0.05167	0.46451	0.00976
1349	0.17512	0.01166	0.07442	0.05160	0.46443	0.00995
1350	0.17910	0.01299	0.07322	0.05168	0.46421	0.01004
1351	0.18289	0.01435	0.07185	0.05187	0.46397	0.01008
1352	0.18662	0.01559	0.07036	0.05202	0.46384	0.01011
1353	0.19049	0.01658	0.06884	0.05212	0.46378	0.01015
1354	0.19451	0.01723	0.06737	0.05232	0.46368	0.01011
1355	0.19847	0.01750	0.06603	0.05260	0.46353	0.01000
1356	0.20204	0.01740	0.06495	0.05277	0.46342	0.00988
1357	0.20512	0.01704	0.06425	0.05264	0.46341	0.00982
1358	0.20776	0.01648	0.06396	0.05225	0.46350	0.00979
1359	0.21012	0.01571	0.06405	0.05183	0.46356	0.00975
1360	0.21227	0.01466	0.06431	0.05162	0.46352	0.00966
1361	0.21420	0.01332	0.06443	0.05170	0.46338	0.00956
1362	0.21587	0.01171	0.06418	0.05210	0.46322	0.00949
1363	0.21737	0.00993	0.06364	0.05271	0.46311	0.00944
1364	0.21877	0.00809	0.06308	0.05327	0.46310	0.00931
1365	0.22011	0.00615	0.06275	0.05350	0.46318	0.00907
1366	0.22141	0.00400	0.06258	0.05331	0.46326	0.00877
1367	0.22270	0.00182	0.06222	0.05282	0.46331	0.00849
1368	0.22401	-0.00001	0.06141	0.05230	0.46326	0.00829
1369	0.22530	-0.00130	0.06016	0.05183	0.46312	0.00821
1370	0.22660	-0.00218	0.05862	0.05143	0.46293	0.00827
1371	0.22793	-0.00300	0.05695	0.05137	0.46273	0.00838
1372	0.22922	-0.00392	0.05516	0.05181	0.46250	0.00838
1373	0.23024	-0.00496	0.05321	0.05251	0.46227	0.00826
1374	0.23088	-0.00608	0.05113	0.05308	0.46210	0.00808
1375	0.23123	-0.00721	0.04898	0.05340	0.46207	0.00791
1376	0.23140	-0.00825	0.04681	0.05357	0.46221	0.00777
1377	0.23151	-0.00910	0.04466	0.05373	0.46241	0.00764
1378	0.23152	-0.00976	0.04253	0.05384	0.46244	0.00749
1379	0.23136	-0.01030	0.04048	0.05370	0.46220	0.00736
1380	0.23102	-0.01082	0.03862	0.05332	0.46183	0.00731
1381	0.23063	-0.01135	0.03696	0.05295	0.46158	0.00736
1382	0.23034	-0.01184	0.03536	0.05285	0.46156	0.00744
1383	0.23028	-0.01228	0.03364	0.05303	0.46167	0.00747
1384	0.23043	-0.01268	0.03184	0.05331	0.46177	0.00750
1385	0.23065	-0.01308	0.03010	0.05355	0.46181	0.00764
1386	0.23080	-0.01344	0.02856	0.05375	0.46185	0.00796
1387	0.23091	-0.01371	0.02719	0.05393	0.46197	0.00833
1388	0.23111	-0.01392	0.02591	0.05423	0.46203	0.00852
1389	0.23143	-0.01414	0.02468	0.05470	0.46193	0.00842
1390	0.23178	-0.01437	0.02340	0.05522	0.46168	0.00823
1391	0.23201	-0.01456	0.02211	0.05552	0.46142	0.00824
1392	0.23206	-0.01474	0.02097	0.05553	0.46126	0.00857
1393	0.23201	-0.01496	0.02009	0.05543	0.46119	0.00913
1394	0.23201	-0.01530	0.01939	0.05548	0.46112	0.00978
1395	0.23212	-0.01573	0.01868	0.05587	0.46100	0.01044
1396	0.23231	-0.01608	0.01789	0.05653	0.46083	0.01108
1397	0.23255	-0.01616	0.01709	0.05717	0.46061	0.01178
1398	0.23279	-0.01595	0.01643	0.05751	0.46039	0.01260
1399	0.23297	-0.01556	0.01595	0.05770	0.46018	0.01346
1400	0.23302	-0.01516	0.01557	0.05816	0.45987	0.01430
1401	0.23297	-0.01486	0.01522	0.05909	0.45944	0.01523
1402	0.23306	-0.01483	0.01489	0.06030	0.45897	0.01642
1403	0.23344	-0.01509	0.01466	0.06151	0.45845	0.01786
1404	0.23397	-0.01550	0.01463	0.06261	0.45777	0.01930
1405	0.23433	-0.01577	0.01472	0.06363	0.45682	0.02049
1406	0.23431	-0.01575	0.01482	0.06473	0.45557	0.02143
1407	0.23394	-0.01548	0.01492	0.06607	0.45398	0.02229
1408	0.23344	-0.01513	0.01518	0.06763	0.45198	0.02320
1409	0.23307	-0.01491	0.01563	0.06913	0.44962	0.02412
1410	0.23294	-0.01485	0.01598	0.07036	0.44702	0.02490
1411	0.23299	-0.01487	0.01599	0.07142	0.44433	0.02543
1412	0.23307	-0.01497	0.01581	0.07252	0.44163	0.02581
1413	0.23305	-0.01518	0.01574	0.07372	0.43880	0.02616
1414	0.23296	-0.01544	0.01578	0.07484	0.43557	0.02637
1415	0.23290	-0.01562	0.01567	0.07571	0.43194	0.02627
1416	0.23295	-0.01561	0.01528	0.07638	0.42827	0.02589
1417	0.23307	-0.01546	0.01481	0.07713	0.42520	0.02544
1418	0.23317	-0.01533	0.01451	0.07823	0.42321	0.02508
1419	0.23326	-0.01534	0.01436	0.07965	0.42239	0.02478
1420	0.23330	-0.01541	0.01418	0.08115	0.42248	0.02438
1421	0.23319	-0.01536	0.01396	0.08263	0.42318	0.02374
1422	0.23288	-0.01513	0.01381	0.08431	0.42425	0.02287
1423	0.23246	-0.01489	0.01373	0.08627	0.42544	0.02186
1424	0.23209	-0.01480	0.01358	0.08825	0.42639	0.02077
1425	0.23193	-0.01489	0.01330	0.08969	0.42681	0.01962
1426	0.23207	-0.01506	0.01300	0.09036	0.42673	0.01850
1427	0.23245	-0.01527	0.01281	0.09052	0.42643	0.01755
1428	0.23293	-0.01550	0.01277	0.09059	0.42616	0.01679
1429	0.23335	-0.01573	0.01273	0.09075	0.42603	0.01607
1430	0.23357	-0.01585	0.01262	0.09090	0.42601	0.01529
1431	0.23350	-0.01587	0.01250	0.09095	0.42602	0.01457
1432	0.23318	-0.01589	0.01251	0.09102	0.42599	0.01406
1433	0.23282	-0.01600	0.01263	0.09128	0.42588	0.01379
1434	0.23268	-0.01621	0.01271	0.09163	0.42566	0.01373
1435	0.23280	-0.01643	0.01269	0.09188	0.42535	0.01396
1436	0.23308	-0.01661	0.01272	0.09202	0.42497	0.01450
1437	0.23337	-0.01666	0.01291	0.09231	0.42451	0.01527
1438	0.23362	-0.01652	0.01316	0.09296	0.42394	0.01607
1439	0.23376	-0.01627	0.01338	0.09397	0.42332	0.01689
1440	0.23368	-0.01609	0.01363	0.09516	0.42274	0.01806
1441	0.23337	-0.01621	0.01403	0.09644	0.42223	0.01988
1442	0.23298	-0.01661	0.01453	0.09776	0.42180	0.02221
1443	0.23266	-0.01704	0.01493	0.09890	0.42146	0.02457
1444	0.23254	-0.01728	0.01510	0.09965	0.42121	0.02670
1445	0.23269	-0.01726	0.01515	0.09999	0.42107	0.02879
1446	0.23298	-0.01711	0.01530	0.10022	0.42104	0.03109
1447	0.23321	-0.01698	0.01563	0.10048	0.42125	0.03355
1448	0.23327	-0.01700	0.01598	0.10069	0.42190	0.03591
1449	0.23320	-0.01715	0.01615	0.10092	0.42317	0.03807
1450	0.23309	-0.01730	0.01605	0.10152	0.42512	0.03993
1451	0.23303	-0.01736	0.01575	0.10256	0.42774	0.04137
1452	0.23308	-0.01735	0.01546	0.10366	0.43096	0.04233
1453	0.23320	-0.01741	0.01541	0.10452	0.43475	0.04295
1454	0.23334	-0.01763	0.01565	0.10525	0.43909	0.04345
1455	0.23346	-0.01783	0.01601	0.10613	0.44390	0.04391
1456	0.23355	-0.01785	0.01624	0.10730	0.44903	0.04427
1457	0.23354	-0.01773	0.01623	0.10866	0.45432	0.04444
1458	0.23340	-0.01765	0.01604	0.10999	0.45974	0.04445
1459	0.23320	-0.01765	0.01583	0.11103	0.46540	0.04430
1460	0.23306	-0.01770	0.01576	0.11168	0.47136	0.04392
1461	0.23301	-0.01775	0.01593	0.11222	0.47747	0.04326
1462	0.23298	-0.01781	0.01622	0.11309	0.48344	0.04229
1463	0.23293	-0.01793	0.01643	0.11436	0.48917	0.04109
1464	0.23286	-0.01815	0.01656	0.11572	0.49475	0.03991
1465	0.23281	-0.01838	0.01672	0.11692	0.50025	0.03884
1466	0.23277	-0.01842	0.01696	0.11809	0.50551	0.03768
1467	0.23276	-0.01823	0.01718	0.11951	0.51028	0.03626
1468	0.23278	-0.01796	0.01733	0.12120	0.51432	0.03477
1469	0.23283	-0.01776	0.01741	0.12289	0.51752	0.03354
1470	0.23286	-0.01755	0.01748	0.12432	0.51996	0.03259
1471	0.23276	-0.01726	0.01769	0.12550	0.52173	0.03171
1472	0.23254	-0.01690	0.01819	0.12659	0.52288	0.03075
1473	0.23226	-0.01656	0.01899	0.12777	0.52342	0.02976
1474	0.23196	-0.01626	0.02001	0.12909	0.52336	0.02880
1475	0.23171	-0.01590	0.02114	0.13054	0.52278	0.02781
1476	0.23158	-0.01541	0.02238	0.13222	0.52193	0.02667
1477	0.23159	-0.01486	0.02373	0.13424	0.52110	0.02539
1478	0.23173	-0.01442	0.02516	0.13657	0.52064	0.02399
1479	0.23198	-0.01420	0.02659	0.13907	0.52081	0.02254
1480	0.23234	-0.01409	0.02812	0.14151	0.52161	0.02118
1481	0.23276	-0.01394	0.03016	0.14357	0.52271	0.02002
1482	0.23320	-0.01364	0.03333	0.14489	0.52372	0.01898
1483	0.23368	-0.01314	0.03798	0.14534	0.52439	0.01792
1484	0.23425	-0.01231	0.04415	0.14514	0.52467	0.01685
1485	0.23494	-0.01088	0.05177	0.14465	0.52477	0.01606
1486	0.23580	-0.00849	0.06103	0.14394	0.52499	0.01578
1487	0.23691	-0.00484	0.07214	0.14285	0.52534	0.01591
1488	0.23835	0.00023	0.08501	0.14144	0.52567	0.01606
1489	0.24020	0.00672	0.09940	0.14022	0.52588	0.01598
1490	0.24262	0.01494	0.11529	0.13973	0.52604	0.01563
1491	0.24589	0.02559	0.13264	0.13999	0.52625	0.01511
1492	0.25009	0.03917	0.15110	0.14045	0.52649	0.01461
1493	0.25485	0.05540	0.17005	0.14055	0.52671	0.01435
1494	0.25962	0.07340	0.18901	0.14021	0.52680	0.01439
1495	0.26404	0.09259	0.20769	0.13979	0.52680	0.01458
1496	0.26780	0.11313	0.22592	0.13980	0.52686	0.01474
1497	0.27060	0.13555	0.24363	0.14039	0.52706	0.01481
1498	0.27242	0.16015	0.26092	0.14137	0.52726	0.01490
1499	0.27390	0.18672	0.27798	0.14235	0.52721	0.01522
1500	0.27587	0.21484	0.29465	0.14305	0.52687	0.01577
1501	0.27851	0.24389	0.31017	0.14347	0.52644	0.01628
1502	0.28112	0.27322	0.32375	0.14375	0.52618	0.01653
1503	0.28286	0.30261	0.33534	0.14397	0.52624	0.01652
1504	0.28352	0.33242	0.34575	0.14412	0.52647	0.01659
1505	0.28340	0.36319	0.35586	0.14420	0.52667	0.01699
1506	0.28296	0.39523	0.36606	0.14420	0.52694	0.01762
1507	0.28289	0.42855	0.37641	0.14412	0.52736	0.01809
1508	0.28381	0.46294	0.38692	0.14412	0.52777	0.01812
1509	0.28544	0.49800	0.39729	0.14452	0.52789	0.01765
1510	0.28678	0.53340	0.40700	0.14542	0.52773	0.01683
1511	0.28709	0.56922	0.41597	0.14644	0.52739	0.01583
1512	0.28633	0.60589	0.42465	0.14718	0.52708	0.01490
1513	0.28500	0.64374	0.43345	0.14758	0.52696	0.01436
1514	0.28379	0.68302	0.44250	0.14783	0.52704	0.01436
1515	0.28326	0.72388	0.45199	0.14819	0.52720	0.01475
1516	0.28366	0.76633	0.46245	0.14867	0.52740	0.01519
1517	0.28470	0.81003	0.47481	0.14907	0.52763	0.01555
1518	0.28557	0.85466	0.48963	0.14926	0.52782	0.01597
1519	0.28551	0.90030	0.50666	0.14931	0.52786	0.01639
1520	0.28459	0.94728	0.52550	0.14932	0.52789	0.01656
1521	0.28329	0.99553	0.54630	0.14925	0.52818	0.01638
1522	0.28143	1.04440	0.56947	0.14907	0.52873	0.01605
1523	0.27845	1.09315	0.59509	0.14883	0.52924	0.01579
1524	0.27446	1.14135	0.62312	0.14858	0.52941	0.01567
1525	0.26992	1.18882	0.65364	0.14827	0.52935	0.01573
1526	0.26457	1.23564	0.68677	0.14787	0.52944	0.01611
1527	0.25780	1.28209	0.72246	0.14755	0.52982	0.01688
1528	0.24956	1.32846	0.76055	0.14752	0.53038	0.01795
1529	0.24029	1.37470	0.80089	0.14780	0.53100	0.01908
1530	0.23007	1.42009	0.84299	0.14829	0.53166	0.02006
1531	0.21858	1.46305	0.88509	0.14885	0.53231	0.02084
1532	0.20633	1.50149	0.92317	0.14952	0.53289	0.02158
1533	0.19547	1.53384	0.95220	0.15059	0.53340	0.02244
1534	0.18876	1.55969	0.96913	0.15231	0.53395	0.02344
1535	0.18759	1.57976	0.97462	0.15461	0.53483	0.02446
1536	0.19141	1.59550	0.97231	0.15718	0.53625	0.02532
1537	0.19867	1.60829	0.96662	0.15965	0.53805	0.02591
1538	0.20764	1.61947	0.96069	0.16150	0.53964	0.02628
1539	0.21705	1.63032	0.95578	0.16230	0.54051	0.02645
1540	0.22675	1.64120	0.95197	0.16207	0.54062	0.02633
1541	0.23714	1.65092	0.94848	0.16141	0.54021	0.02576
1542	0.24835	1.65838	0.94465	0.16100	0.53959	0.02457
1543	0.26010	1.66409	0.94091	0.16116	0.53894	0.02282
1544	0.27170	1.66928	0.93807	0.16179	0.53840	0.02082
1545	0.28229	1.67394	0.93590	0.16267	0.53813	0.01891
1546	0.29136	1.67691	0.93307	0.16349	0.53813	0.01736
1547	0.29882	1.67742	0.92793	0.16399	0.53824	0.01626
1548	0.30499	1.67550	0.91931	0.16418	0.53830	0.01561
1549	0.31040	1.67123	0.90669	0.16414	0.53818	0.01543
1550	0.31509	1.66420	0.88982	0.16386	0.53782	0.01565
1551	0.31852	1.65399	0.86834	0.16316	0.53730	0.01607
1552	0.32064	1.64057	0.84214	0.16195	0.53682	0.01647
1553	0.32247	1.62412	0.81181	0.16039	0.53639	0.01686
1554	0.32517	1.60463	0.77828	0.15863	0.53583	0.01738
1555	0.32882	1.58162	0.74247	0.15674	0.53506	0.01804
1556	0.33258	1.55475	0.70520	0.15464	0.53415	0.01878
1557	0.33573	1.52433	0.66728	0.15218	0.53321	0.01952
1558	0.33803	1.49116	0.62946	0.14932	0.53226	0.02029
1559	0.33921	1.45573	0.59223	0.14627	0.53129	0.02111
1560	0.33899	1.41784	0.55593	0.14331	0.53032	0.02186
1561	0.33770	1.37693	0.52093	0.14056	0.52936	0.02240
1562	0.33610	1.33308	0.48757	0.13796	0.52837	0.02264
1563	0.33451	1.28728	0.45588	0.13561	0.52740	0.02256
1564	0.33257	1.24059	0.42572	0.13378	0.52661	0.02210
1565	0.32984	1.19329	0.39729	0.13282	0.52607	0.02132
1566	0.32637	1.14495	0.37131	0.13274	0.52561	0.02048
1567	0.32261	1.09521	0.34842	0.13311	0.52513	0.01986
1568	0.31908	1.04424	0.32862	0.13347	0.52477	0.01950
1569	0.31574	0.99282	0.31160	0.13380	0.52474	0.01918
1570	0.31174	0.94200	0.29718	0.13438	0.52499	0.01875
1571	0.30633	0.89247	0.28539	0.13524	0.52521	0.01820
1572	0.29991	0.84412	0.27615	0.13600	0.52521	0.01748
1573	0.29398	0.79660	0.26888	0.13640	0.52510	0.01673
1574	0.28955	0.74991	0.26274	0.13649	0.52506	0.01629
1575	0.28613	0.70433	0.25736	0.13642	0.52508	0.01646
1576	0.28245	0.66007	0.25319	0.13632	0.52508	0.01714
1577	0.27778	0.61734	0.25075	0.13626	0.52509	0.01784
1578	0.27227	0.57651	0.24973	0.13625	0.52524	0.01792
1579	0.26661	0.53772	0.24906	0.13611	0.52559	0.01709
1580	0.26137	0.50075	0.24794	0.13561	0.52592	0.01577
1581	0.25650	0.46536	0.24638	0.13484	0.52596	0.01486
1582	0.25140	0.43150	0.24493	0.13406	0.52559	0.01507
1583	0.24546	0.39926	0.24369	0.13338	0.52496	0.01623
1584	0.23855	0.36860	0.24215	0.13269	0.52439	0.01736
1585	0.23108	0.33928	0.23978	0.13207	0.52419	0.01764
1586	0.22367	0.31114	0.23662	0.13183	0.52444	0.01717
1587	0.21661	0.28423	0.23293	0.13219	0.52497	0.01673
1588	0.20978	0.25872	0.22868	0.13300	0.52548	0.01689
1589	0.20301	0.23483	0.22364	0.13383	0.52571	0.01756
1590	0.19630	0.21265	0.21774	0.13440	0.52562	0.01820
1591	0.18985	0.19201	0.21130	0.13462	0.52533	0.01841
1592	0.18385	0.17283	0.20495	0.13460	0.52508	0.01814
1593	0.17849	0.15520	0.19913	0.13448	0.52494	0.01763
1594	0.17383	0.13923	0.19360	0.13435	0.52486	0.01711
1595	0.16977	0.12479	0.18769	0.13426	0.52481	0.01659
1596	0.16618	0.11163	0.18104	0.13416	0.52479	0.01603
1597	0.16291	0.09947	0.17404	0.13406	0.52481	0.01546
1598	0.15985	0.08830	0.16728	0.13402	0.52483	0.01501
1599	0.15710	0.07815	0.16108	0.13400	0.52488	0.01471
1600	0.15488	0.06891	0.15545	0.13383	0.52498	0.01450
1601	0.15322	0.06042	0.15012	0.13347	0.52511	0.01432
1602	0.15193	0.05279	0.14473	0.13309	0.52520	0.01421
1603	0.15079	0.04627	0.13904	0.13282	0.52514	0.01422
1604	0.14961	0.04098	0.13299	0.13268	0.52489	0.01432
1605	0.14805	0.03689	0.12661	0.13268	0.52457	0.01442
1606	0.14572	0.03387	0.12007	0.13273	0.52436	0.01433
1607	0.14246	0.03162	0.11365	0.13269	0.52433	0.01401
1608	0.13850	0.02979	0.10770	0.13256	0.52437	0.01354
1609	0.13428	0.02816	0.10227	0.13250	0.52439	0.01306
1610	0.13033	0.02673	0.09715	0.13252	0.52444	0.01262
1611	0.12716	0.02550	0.09208	0.13252	0.52460	0.01229
1612	0.12509	0.02427	0.08710	0.13243	0.52478	0.01212
1613	0.12408	0.02269	0.08244	0.13230	0.52484	0.01209
1614	0.12373	0.02069	0.07832	0.13216	0.52474	0.01207
1615	0.12353	0.01854	0.07478	0.13203	0.52463	0.01191
1616	0.12324	0.01660	0.07172	0.13207	0.52461	0.01164
1617	0.12290	0.01500	0.06891	0.13234	0.52462	0.01129
1618	0.12271	0.01370	0.06603	0.13262	0.52456	0.01090
1619	0.12280	0.01251	0.06287	0.13273	0.52441	0.01057
1620	0.12308	0.01127	0.05955	0.13279	0.52424	0.01038
1621	0.12325	0.01000	0.05630	0.13293	0.52422	0.01029
1622	0.12306	0.00884	0.05327	0.13306	0.52442	0.01019
1623	0.12263	0.00794	0.05043	0.13312	0.52465	0.01003
1624	0.12221	0.00736	0.04763	0.13318	0.52465	0.00990
1625	0.12191	0.00706	0.04486	0.13332	0.52439	0.00980
1626	0.12158	0.00696	0.04224	0.13348	0.52403	0.00966
1627	0.12095	0.00698	0.03988	0.13356	0.52377	0.00944
1628	0.12002	0.00706	0.03775	0.13361	0.52368	0.00918
1629	0.11909	0.00713	0.03578	0.13383	0.52373	0.00901
1630	0.11843	0.00720	0.03389	0.13415	0.52382	0.00896
1631	0.11797	0.00732	0.03205	0.13418	0.52388	0.00894
1632	0.11758	0.00748	0.03027	0.13369	0.52391	0.00880
1633	0.11730	0.00761	0.02854	0.13307	0.52393	0.00853
1634	0.11719	0.00764	0.02688	0.13289	0.52393	0.00824
1635	0.11716	0.00756	0.02548	0.13316	0.52385	0.00809
1636	0.11699	0.00746	0.02454	0.13343	0.52372	0.00822
1637	0.11663	0.00736	0.02404	0.13353	0.52361	0.00864
1638	0.11624	0.00722	0.02372	0.13355	0.52360	0.00922
1639	0.11596	0.00703	0.02330	0.13346	0.52371	0.00980
1640	0.11582	0.00687	0.02271	0.13321	0.52382	0.01033
1641	0.11580	0.00677	0.02207	0.13288	0.52375	0.01091
1642	0.11591	0.00666	0.02148	0.13255	0.52342	0.01166
1643	0.11608	0.00644	0.02094	0.13212	0.52298	0.01255
1644	0.11625	0.00611	0.02033	0.13141	0.52268	0.01343
