	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d
7	-7.27370	0.00000	0.00000	-4.91377	0.00000	0.00000	-9.35541	-8.54996	27.43588	13.00729	5.85562	-2.72357	-1.58926	-0.18870	0.00029	-6.93248	-2.63012	-0.00038	19.68305	12.52411	12.20056	1.28929	4.32947	-6.79765	3.33329	14.51498	-47.03067	0.94379	-16.94701	46.02761	96.41450	-0.00079	-84.36243	84.63934	0.00055	62.41585	-5.16434	-7.21082	0.00024	-4.75766	-2.42525	0.00055	11.81911	1.84341	-21.15813	-7.08254	8.86062	-19.37572	7.09282	1.64201	1.54824
8	-8.19963	0.00000	-0.00000	-5.05527	0.00000	-0.00000	-9.21029	-8.40229	27.40714	13.33397	5.64832	-2.85142	-1.93046	-0.33546	0.00063	-7.35927	-2.64831	0.00005	19.97359	12.67330	12.08942	1.59062	4.39149	-6.85606	3.52687	14.63972	-47.26730	0.87997	-16.91312	45.96432	96.21829	-0.00376	-84.95535	84.60667	0.00109	62.01383	-5.42599	-7.51894	-0.00044	-4.41621	-2.72246	-0.00439	11.79228	1.68038	-21.05378	-7.11323	8.67259	-19.32933	7.13042	1.62712	1.55783
9	-9.00870	-0.00000	-0.00000	-5.04215	0.00000	-0.00000	-9.04593	-8.41849	27.38805	13.61089	5.37298	-2.96525	-2.24996	-0.50388	0.00030	-7.79559	-2.71330	0.00031	20.12404	12.79780	11.98289	1.77533	4.44475	-6.89315	3.79562	14.78732	-47.57725	0.86849	-16.99276	46.00072	95.92123	-0.00316	-85.49190	84.63939	0.00316	60.42454	-5.52233	-7.70719	-0.00052	-3.78414	-3.25666	-0.00559	11.83111	1.52536	-21.01299	-7.07150	8.51272	-19.34111	7.03893	1.56627	1.54876
10	-9.14712	0.00000	0.00000	-4.79949	0.00000	0.00000	-9.00898	-8.60128	27.26889	13.76362	5.12359	-3.14546	-2.53200	-0.61485	-0.00021	-8.21072	-2.78960	0.00023	20.11477	12.85480	12.00882	1.81620	4.47131	-6.80118	3.88756	14.80715	-47.68442	0.91087	-17.12998	46.06158	95.70848	-0.00075	-85.56440	84.73568	0.00328	58.84718	-5.19558	-7.80724	-0.00105	-3.26255	-3.57717	-0.00068	11.91296	1.40744	-21.03790	-6.98111	8.40922	-19.40354	6.80320	1.48145	1.53753
11	-8.83500	0.00000	0.00000	-4.60751	0.00000	-0.00000	-9.04475	-8.89348	27.21226	13.85078	4.90089	-3.38880	-2.77011	-0.67917	-0.00036	-8.59640	-2.85112	0.00007	20.05635	12.89496	12.05658	1.82859	4.49953	-6.55341	3.75283	14.65903	-47.49786	0.95384	-17.20606	46.07066	95.64043	0.00056	-85.25369	84.84964	0.00112	58.52607	-4.35982	-7.96019	-0.00322	-3.19360	-3.45953	0.00140	11.99734	1.37179	-20.99063	-6.90046	8.36018	-19.37002	6.53567	1.42106	1.56084
12	-8.78421	0.00000	-0.00000	-4.74721	-0.00000	0.00000	-9.01372	-9.16933	27.41030	13.97988	4.66334	-3.60417	-2.96438	-0.75814	-0.00020	-8.96546	-2.89000	-0.00010	20.11225	13.00040	11.92463	1.97935	4.56824	-6.25880	3.63051	14.50151	-47.25348	0.95531	-17.19076	46.03192	95.56796	0.00213	-84.86803	84.96582	-0.00094	59.48303	-3.39355	-8.22415	-0.00364	-3.58040	-2.92159	-0.00277	12.03646	1.43732	-20.76123	-6.89070	8.34785	-19.12927	6.41063	1.41659	1.63394
13	-9.32653	-0.00000	0.00000	-5.12559	0.00000	-0.00000	-8.88021	-9.31632	27.78176	14.17347	4.36416	-3.73238	-3.15529	-0.86726	-0.00004	-9.34394	-2.89643	-0.00029	20.37574	13.18569	11.59488	2.34035	4.67854	-6.05563	3.74374	14.50438	-47.22758	0.91602	-17.13412	46.01920	95.31458	0.00379	-84.42152	85.08295	-0.00143	61.34334	-2.85384	-8.48637	-0.00091	-4.23470	-2.02620	-0.00775	11.96660	1.59473	-20.38585	-7.01030	8.37485	-18.71887	6.51414	1.45666	1.71692
14	-10.10098	-0.00000	0.00000	-5.28436	0.00000	0.00000	-8.71281	-9.37001	28.07528	14.32729	4.04499	-3.84781	-3.39323	-0.97849	0.00002	-9.75522	-2.88807	-0.00020	20.76651	13.41033	11.26007	2.81493	4.81743	-5.93459	4.02845	14.63983	-47.41631	0.86495	-17.05890	46.08865	94.91869	0.00285	-83.89945	85.15401	0.00108	63.82831	-2.87466	-8.62030	0.00068	-4.87579	-0.94985	-0.00582	11.75050	1.77955	-19.98106	-7.27984	8.41784	-18.27134	6.73399	1.51400	1.75861
15	-10.66771	0.00000	-0.00000	-4.93009	0.00000	-0.00000	-8.59690	-9.39937	28.21007	14.35229	3.87755	-4.09302	-3.64749	-1.09164	-0.00002	-10.17965	-2.91684	0.00017	21.10932	13.62883	11.03391	3.23061	4.98307	-5.77178	4.29525	14.76051	-47.63722	0.82530	-16.95651	46.20798	94.58703	0.00004	-83.29781	85.14423	0.00345	65.96355	-3.10642	-8.70024	0.00007	-5.28554	-0.08411	0.00073	11.43443	1.86767	-19.66795	-7.63392	8.39900	-17.94324	6.87876	1.56073	1.75646
16	-10.87882	-0.00000	0.00000	-4.31446	-0.00000	0.00000	-8.63201	-9.34897	28.25040	14.30297	3.93611	-4.49698	-3.82809	-1.23724	-0.00013	-10.53337	-3.01372	0.00024	21.30090	13.80147	10.83935	3.44927	5.17508	-5.55657	4.50144	14.81771	-47.82146	0.80879	-16.84832	46.30526	94.44125	-0.00176	-82.44645	85.09527	0.00269	66.34862	-3.15604	-8.88320	-0.00120	-5.54733	0.23549	0.00414	11.11410	1.79822	-19.55319	-7.96316	8.29588	-17.85660	6.86039	1.56579	1.71890
17	-10.59776	-0.00000	0.00000	-3.87390	0.00000	0.00000	-8.91048	-9.14587	28.11908	14.28879	4.04924	-4.90524	-3.92138	-1.41576	-0.00014	-10.73746	-3.17356	-0.00008	21.35434	13.92164	10.64512	3.41097	5.40067	-5.45886	4.68605	14.90353	-47.99175	0.82998	-16.78000	46.36061	94.42596	-0.00126	-81.45926	85.04644	0.00047	64.65162	-2.80636	-9.07720	0.00024	-5.78814	0.02714	0.00251	10.83713	1.66370	-19.64254	-8.22422	8.19792	-17.98631	6.70650	1.52858	1.61049
18	-9.80546	0.00000	0.00000	-3.76646	0.00000	0.00000	-9.38954	-8.84390	27.64365	14.33261	4.07427	-5.10967	-4.01785	-1.58049	0.00004	-10.82088	-3.38512	-0.00019	21.33832	14.03281	10.57968	3.18555	5.66546	-5.63986	4.80103	15.08952	-48.07524	0.90978	-16.77328	46.41584	94.42407	0.00042	-80.81856	84.96198	-0.00138	62.12565	-2.04189	-8.99242	0.00586	-5.82648	-0.43300	-0.00240	10.57721	1.59050	-19.78622	-8.46525	8.17561	-18.14760	6.48317	1.50352	1.41564
19	-9.07590	-0.00000	-0.00000	-3.96255	0.00000	-0.00000	-9.82644	-8.61698	26.87041	14.38844	4.11754	-5.04528	-4.20028	-1.68212	0.00011	-10.92440	-3.61718	0.00018	21.32733	14.18226	10.74347	2.97657	5.92828	-6.05095	4.80107	15.29799	-47.99971	1.06156	-16.81006	46.50696	94.34709	0.00016	-80.86259	84.79677	-0.00016	60.42120	-1.22656	-8.60611	0.00783	-5.52533	-0.83300	-0.00469	10.29522	1.58130	-19.80676	-8.74459	8.17361	-18.17024	6.25904	1.55405	1.21928
20	-9.24994	0.00000	0.00000	-4.42645	-0.00000	0.00000	-9.96290	-8.63599	26.15000	14.42777	4.31368	-4.87515	-4.48898	-1.70592	-0.00008	-11.19266	-3.79405	0.00021	21.43355	14.36135	10.99998	3.02953	6.10294	-6.44330	4.76847	15.38414	-47.85511	1.26408	-16.86030	46.58662	94.15822	-0.00320	-81.70046	84.57031	0.00159	59.96452	-1.01982	-8.25480	0.00447	-5.11565	-0.94565	-0.00256	10.00180	1.54221	-19.62672	-9.05557	8.07793	-18.01128	6.11882	1.68708	1.12686
21	-10.31715	0.00000	-0.00000	-4.94375	-0.00000	-0.00000	-9.82679	-8.91376	25.82781	14.44852	4.57102	-4.86934	-4.85478	-1.66558	-0.00035	-11.64479	-3.84127	-0.00058	21.75053	14.49627	11.08173	3.43331	6.12990	-6.56577	4.80853	15.32307	-47.75652	1.45422	-16.90772	46.53835	93.91223	-0.00536	-83.17046	84.34360	0.00046	59.95389	-1.67451	-8.16594	0.00288	-4.79716	-0.74983	0.00024	9.78211	1.41526	-19.25914	-9.30853	7.83787	-17.70251	6.10760	1.83130	1.14547
22	-11.17877	0.00000	-0.00000	-5.14841	0.00000	-0.00000	-9.76584	-9.23875	25.83645	14.45121	4.68486	-5.13381	-5.21067	-1.59218	-0.00038	-12.14624	-3.77402	-0.00106	22.16317	14.52050	10.96062	3.96313	6.04113	-6.37419	4.91517	15.23499	-47.70621	1.57425	-16.91933	46.32010	93.72688	-0.00318	-84.59898	84.16314	-0.00100	59.84729	-2.60814	-8.24041	0.00155	-4.49399	-0.40537	0.00204	9.73281	1.23472	-18.80251	-9.39745	7.51782	-17.32690	6.12889	1.88248	1.22524
23	-11.03481	0.00000	0.00000	-4.98229	0.00000	0.00000	-10.06380	-9.33756	25.81005	14.46265	4.59272	-5.50342	-5.46796	-1.54034	-0.00010	-12.55425	-3.70016	-0.00060	22.45691	14.46047	10.84809	4.32346	5.93266	-6.05746	5.00761	15.21616	-47.69074	1.64259	-16.81581	46.06945	93.64922	-0.00017	-85.22383	84.02351	-0.00109	59.78890	-3.09818	-8.29847	-0.00050	-4.20854	-0.06500	0.00185	9.82701	1.09256	-18.42539	-9.33574	7.25986	-17.01476	6.06752	1.79041	1.33151
24	-10.51862	0.00000	0.00000	-4.83619	0.00000	0.00000	-10.55837	-9.18970	25.65393	14.55413	4.40761	-5.76858	-5.64878	-1.56284	0.00027	-12.87584	-3.70688	0.00005	22.67570	14.40313	10.76745	4.55547	5.87205	-5.84909	5.04292	15.24277	-47.72805	1.74998	-16.54264	45.99526	93.60790	0.00183	-84.80624	83.87812	-0.00027	59.92368	-3.08706	-8.22500	-0.00137	-4.18659	0.21745	-0.00056	9.89201	1.06707	-18.20048	-9.29231	7.16193	-16.80910	6.00401	1.60116	1.41336
25	-10.64479	0.00000	0.00000	-5.00121	0.00000	0.00000	-10.88208	-9.07023	25.52355	14.75284	4.25613	-5.85893	-5.86025	-1.64989	0.00046	-13.21554	-3.79535	0.00050	23.01902	14.40048	10.61545	4.89784	5.86030	-5.86196	5.05165	15.25995	-47.78332	1.94049	-16.17548	46.14749	93.52218	0.00263	-83.72523	83.72079	0.00084	60.34871	-2.95361	-7.98110	-0.00153	-4.51754	0.49300	-0.00285	9.76510	1.13822	-17.98420	-9.44365	7.15802	-16.57970	6.06330	1.40779	1.42408
