	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
4226	3.25800	3.96902	47.28387	-40.83508	143.73485	877.09479
4227	3.08381	4.09281	46.25980	-40.51786	144.09435	879.27930
4228	2.91165	4.21471	45.25169	-40.19042	144.44894	881.42902
4229	2.74167	4.33455	44.25957	-39.85328	144.79863	883.54279
4230	2.57399	4.45216	43.28316	-39.50691	145.14349	885.62042
4231	2.40872	4.56741	42.32222	-39.15177	145.48366	887.66150
4232	2.24598	4.68013	41.37648	-38.78831	145.81921	889.66559
4233	2.08584	4.79023	40.44571	-38.41705	146.15022	891.63214
4234	1.92837	4.89760	39.52967	-38.03851	146.47676	893.56091
4235	1.77363	5.00214	38.62812	-37.65320	146.79887	895.45117
4236	1.62174	5.10373	37.74107	-37.26177	147.11652	897.30212
4237	1.47267	5.20231	36.86780	-36.86451	147.42993	899.11438
4238	1.32654	5.29775	36.00832	-36.46206	147.73906	900.88684
4239	1.18341	5.38997	35.16238	-36.05493	148.04401	902.61908
4240	1.04337	5.47885	34.32977	-35.64364	148.34479	904.31061
4241	0.90644	5.56429	33.51022	-35.22873	148.64146	905.96106
4242	0.77264	5.64625	32.70352	-34.81074	148.93399	907.56995
4243	0.64195	5.72467	31.90943	-34.39024	149.22234	909.13696
4244	0.51435	5.79948	31.12770	-33.96778	149.50645	910.66162
4245	0.38984	5.87063	30.35832	-33.54406	149.78624	912.14337
4246	0.26836	5.93809	29.60063	-33.11939	150.06180	913.58228
4247	0.14991	6.00179	28.85461	-32.69445	150.33301	914.97784
4248	0.03448	6.06167	28.12001	-32.26981	150.59981	916.32959
4249	-0.07796	6.11769	27.39660	-31.84602	150.86220	917.63715
4250	-0.18742	6.16980	26.68417	-31.42364	151.12009	918.90015
4251	-0.29395	6.21798	25.98250	-31.00321	151.37332	920.11804
4252	-0.39761	6.26225	25.29141	-30.58527	151.62170	921.29053
4253	-0.49843	6.30259	24.61072	-30.17034	151.86507	922.41724
4254	-0.59645	6.33899	23.94042	-29.75908	152.10313	923.49731
4255	-0.69178	6.37148	23.27996	-29.35179	152.33588	924.53119
4256	-0.78442	6.40004	22.62932	-28.94912	152.56302	925.51788
4257	-0.87444	6.42468	21.98833	-28.55161	152.78439	926.45703
4258	-0.96189	6.44539	21.35680	-28.15979	152.99983	927.34839
4259	-1.04681	6.46217	20.73454	-27.77418	153.20908	928.19135
4260	-1.12927	6.47508	20.12142	-27.39529	153.41182	928.98560
4261	0.00000	0.00000	0.00000	-27.02361	153.60765	929.73047
4262	0.00000	0.00000	0.00000	-26.65964	153.79626	930.42566
4263	0.00000	0.00000	0.00000	-26.30396	153.97720	931.07043
4264	0.00000	0.00000	0.00000	-25.95688	154.15021	931.66479
4265	0.00000	0.00000	0.00000	-25.61898	154.31487	932.20801
4266	0.00000	0.00000	0.00000	-25.29077	154.47078	932.69965
4267	0.00000	0.00000	0.00000	-24.97273	154.61763	933.13922
4268	0.00000	0.00000	0.00000	-24.66533	154.75499	933.52631
4269	0.00000	0.00000	0.00000	-24.36893	154.88243	933.86053
4270	0.00000	0.00000	0.00000	-24.08387	154.99947	934.14178
4271	0.00000	0.00000	0.00000	-23.81047	155.10562	934.36969
4272	0.00000	0.00000	0.00000	-23.54914	155.20039	934.54407
4273	0.00000	0.00000	0.00000	-23.30006	155.28337	934.66461
4274	0.00000	0.00000	0.00000	-23.06365	155.35405	934.73114
4275	0.00000	0.00000	0.00000	-22.84023	155.41197	934.74329
4276	0.00000	0.00000	0.00000	-22.63014	155.45662	934.70087
4277	0.00000	0.00000	0.00000	-22.43368	155.48756	934.60364
4278	0.00000	0.00000	0.00000	-22.25097	155.50435	934.45154
4279	0.00000	0.00000	0.00000	-22.08215	155.50653	934.24457
4280	0.00000	0.00000	0.00000	-21.92732	155.49367	933.98260
4281	0.00000	0.00000	0.00000	-21.78661	155.46536	933.66577
4282	0.00000	0.00000	0.00000	-21.66006	155.42111	933.29401
4283	0.00000	0.00000	0.00000	-21.54784	155.36053	932.86713
4284	0.00000	0.00000	0.00000	-21.45003	155.28314	932.38525
4285	0.00000	0.00000	0.00000	-21.36675	155.18854	931.84833
4286	0.00000	0.00000	0.00000	-21.29806	155.07629	931.25635
4287	0.00000	0.00000	0.00000	-21.24382	154.94620	930.60968
4288	0.00000	0.00000	0.00000	-21.20386	154.79807	929.90869
4289	0.00000	0.00000	0.00000	-21.17798	154.63173	929.15381
4290	0.00000	0.00000	0.00000	-21.16600	154.44701	928.34570
4291	0.00000	0.00000	0.00000	-21.16773	154.24365	927.48413
4292	0.00000	0.00000	0.00000	-21.18299	154.02153	926.56989
4293	0.00000	0.00000	0.00000	-21.21159	153.78044	925.60327
4294	0.00000	0.00000	0.00000	-21.25335	153.52020	924.58466
4295	0.00000	0.00000	0.00000	-21.30804	153.24071	923.51459
4296	0.00000	0.00000	0.00000	-21.37521	152.94208	922.39404
4297	0.00000	0.00000	0.00000	-21.45436	152.62457	921.22406
4298	0.00000	0.00000	0.00000	-21.54501	152.28836	920.00568
4299	0.00000	0.00000	0.00000	-21.64663	151.93381	918.74017
4300	0.00000	0.00000	0.00000	-21.75878	151.56090	917.42810
4301	0.00000	0.00000	0.00000	-21.88094	151.16997	916.07080
4302	0.00000	0.00000	0.00000	-22.01261	150.76122	914.66925
4303	0.00000	0.00000	0.00000	-22.15331	150.33488	913.22461
4304	0.00000	0.00000	0.00000	-22.30252	149.89120	911.73792
4305	0.00000	0.00000	0.00000	-22.45958	149.43073	910.21057
4306	0.00000	0.00000	0.00000	-22.62387	148.95398	908.64386
4307	0.00000	0.00000	0.00000	-22.79472	148.46150	907.03937
4308	0.00000	0.00000	0.00000	-22.97141	147.95401	905.39880
4309	0.00000	0.00000	0.00000	-23.15341	147.43178	903.72272
4310	0.00000	0.00000	0.00000	-23.33999	146.89548	902.01312
4311	0.00000	0.00000	0.00000	-23.53050	146.34570	900.27112
4312	0.00000	0.00000	0.00000	-23.72429	145.78294	898.49835
4313	0.00000	0.00000	0.00000	-23.92070	145.20784	896.69623
4314	0.00000	0.00000	0.00000	-24.11902	144.62111	894.86633
4315	0.00000	0.00000	0.00000	-24.31857	144.02351	893.01025
4316	0.00000	0.00000	0.00000	-24.51865	143.41580	891.12994
4317	0.00000	0.00000	0.00000	-24.71851	142.79893	889.22723
4318	0.00000	0.00000	0.00000	-24.91755	142.17331	887.30304
4319	0.00000	0.00000	0.00000	-25.11502	141.53986	885.35956
4320	0.00000	0.00000	0.00000	-25.31024	140.89935	883.39825
4321	0.00000	0.00000	0.00000	-25.50249	140.25256	881.42096
4322	0.00000	0.00000	0.00000	-25.69111	139.60025	879.42932
4323	0.00000	0.00000	0.00000	-25.87550	138.94322	877.42493
4324	0.00000	0.00000	0.00000	-26.05509	138.28232	875.40967
4325	0.00000	0.00000	0.00000	-26.22931	137.61836	873.38501
4326	0.00000	0.00000	0.00000	-26.39754	136.95233	871.35333
4327	0.00000	0.00000	0.00000	-26.55930	136.28471	869.31512
4328	0.00000	0.00000	0.00000	-26.71397	135.61652	867.27277
4329	0.00000	0.00000	0.00000	-26.86098	134.94853	865.22772
4330	0.00000	0.00000	0.00000	-26.99976	134.28163	863.18188
4331	0.00000	0.00000	0.00000	-27.12977	133.61658	861.13672
4332	0.00000	0.00000	0.00000	-27.25061	132.95416	859.09381
4333	0.00000	0.00000	0.00000	-27.36193	132.29509	857.05438
4334	0.00000	0.00000	0.00000	-27.46335	131.64009	855.01978
4335	0.00000	0.00000	0.00000	-27.55450	130.99008	852.99219
4336	0.00000	0.00000	0.00000	-27.63506	130.34547	850.97150
4337	0.00000	0.00000	0.00000	-27.70464	129.70712	848.95984
4338	0.00000	0.00000	0.00000	-27.76288	129.07582	846.95868
4339	0.00000	0.00000	0.00000	-27.80941	128.45224	844.96912
4340	0.00000	0.00000	0.00000	-27.84392	127.83714	842.99261
4341	0.00000	0.00000	0.00000	-27.86622	127.23109	841.03015
4342	0.00000	0.00000	0.00000	-27.87617	126.63472	839.08276
4343	0.00000	0.00000	0.00000	-27.87365	126.04855	837.15125
4344	0.00000	0.00000	0.00000	-27.85850	125.47337	835.23718
4345	0.00000	0.00000	0.00000	-27.83059	124.90945	833.34052
4346	0.00000	0.00000	0.00000	-27.78978	124.35748	831.46246
4347	0.00000	0.00000	0.00000	-27.73592	123.81808	829.60431
4348	0.00000	0.00000	0.00000	-27.66888	123.29182	827.76678
4349	0.00000	0.00000	0.00000	-27.58856	122.77925	825.95081
4350	0.00000	0.00000	0.00000	-27.49506	122.28071	824.15680
4351	0.00000	0.00000	0.00000	-27.38851	121.79649	822.38501
4352	0.00000	0.00000	0.00000	-27.26903	121.32690	820.63580
4353	0.00000	0.00000	0.00000	-27.13681	120.87238	818.90991
4354	0.00000	0.00000	0.00000	-26.99190	120.43297	817.20679
4355	0.00000	0.00000	0.00000	-26.83448	120.00908	815.52722
4356	0.00000	0.00000	0.00000	-26.66467	119.60104	813.87140
4357	0.00000	0.00000	0.00000	-26.48261	119.20914	812.23969
4358	0.00000	0.00000	0.00000	-26.28847	118.83364	810.63239
4359	0.00000	0.00000	0.00000	-26.08255	118.47460	809.04919
4360	0.00000	0.00000	0.00000	-25.86518	118.13203	807.49011
4361	0.00000	0.00000	0.00000	-25.63670	117.80595	805.95471
4362	0.00000	0.00000	0.00000	-25.39751	117.49647	804.44336
4363	0.00000	0.00000	0.00000	-25.14780	117.20342	802.95496
4364	0.00000	0.00000	0.00000	-24.88799	116.92692	801.48969
4365	0.00000	0.00000	0.00000	-24.61839	116.66697	800.04730
4366	0.00000	0.00000	0.00000	-24.33935	116.42359	798.62775
4367	0.00000	0.00000	0.00000	-24.05123	116.19675	797.23053
4368	0.00000	0.00000	0.00000	-23.75449	115.98624	795.85529
4369	0.00000	0.00000	0.00000	-23.44963	115.79176	794.50128
4370	0.00000	0.00000	0.00000	-23.13715	115.61305	793.16785
4371	0.00000	0.00000	0.00000	-22.81763	115.44987	791.85486
4372	0.00000	0.00000	0.00000	-22.49140	115.30186	790.56085
4373	0.00000	0.00000	0.00000	-22.15903	115.16880	789.28558
4374	0.00000	0.00000	0.00000	-21.82103	115.05041	788.02856
4375	0.00000	0.00000	0.00000	-21.47788	114.94640	786.78894
4376	0.00000	0.00000	0.00000	-21.13011	114.85648	785.56622
4377	0.00000	0.00000	0.00000	-20.77824	114.78018	784.35944
4378	0.00000	0.00000	0.00000	-20.42285	114.71702	783.16791
4379	0.00000	0.00000	0.00000	-20.06448	114.66647	781.99066
4380	0.00000	0.00000	0.00000	-19.70379	114.62806	780.82709
4381	0.00000	0.00000	0.00000	-19.34114	114.60128	779.67578
4382	0.00000	0.00000	0.00000	-18.97719	114.58563	778.53613
4383	0.00000	0.00000	0.00000	-18.61250	114.58062	777.40717
4384	0.00000	0.00000	0.00000	-18.24760	114.58576	776.28821
4385	0.00000	0.00000	0.00000	-17.88307	114.60053	775.17828
4386	0.00000	0.00000	0.00000	-17.51937	114.62440	774.07666
4387	0.00000	0.00000	0.00000	-17.15699	114.65682	772.98260
4388	5.15521	1.36660	20.43634	-16.79640	114.69724	771.89520
4389	5.35307	1.28266	21.48200	-16.43817	114.74510	770.81415
4390	5.55187	1.19482	22.55365	-16.08258	114.79988	769.73804
4391	5.75139	1.10299	23.65103	-15.73021	114.86101	768.66626
4392	5.95147	1.00704	24.77416	-15.38153	114.92796	767.59833
4393	6.15195	0.90687	25.92307	-15.03701	115.00016	766.53326
4394	6.35266	0.80236	27.09773	-14.69711	115.07708	765.47034
4395	6.55338	0.69340	28.29799	-14.36219	115.15817	764.40906
4396	6.75388	0.57988	29.52363	-14.03259	115.24291	763.34869
4397	6.95395	0.46171	30.77445	-13.70866	115.33074	762.28870
4398	7.15328	0.33881	32.04987	-13.39083	115.42113	761.22876
4399	7.35177	0.21102	33.35040	-13.07926	115.51357	760.16772
4400	7.54914	0.07825	34.67548	-12.77438	115.60750	759.10516
4401	7.74514	-0.05959	36.02491	-12.47654	115.70238	758.04059
4402	7.93956	-0.20261	37.39847	-12.18608	115.79771	756.97339
4403	8.13215	-0.35091	38.79590	-11.90331	115.89292	755.90302
4404	8.32266	-0.50454	40.21673	-11.62840	115.98762	754.82904
4405	8.51079	-0.66355	41.66044	-11.36149	116.08137	753.75116
4406	8.69628	-0.82801	43.12649	-11.10272	116.17375	752.66907
4407	8.87880	-0.99791	44.61396	-10.85230	116.26434	751.58264
4408	9.05817	-1.17339	46.12311	-10.61023	116.35275	750.49109
4409	9.23406	-1.35448	47.65303	-10.37672	116.43855	749.39423
4410	9.40619	-1.54120	49.20319	-10.15191	116.52134	748.29175
4411	9.57430	-1.73363	50.77306	-9.93594	116.60068	747.18347
4412	9.73809	-1.93178	52.36209	-9.72892	116.67619	746.06891
4413	9.89728	-2.13563	53.96964	-9.53085	116.74760	744.94812
4414	10.05159	-2.34512	55.59505	-9.34168	116.81467	743.82080
4415	10.20071	-2.56020	57.23763	-9.16138	116.87715	742.68713
4416	10.34433	-2.78075	58.89627	-8.98995	116.93478	741.54712
4417	10.48223	-3.00683	60.57121	-8.82728	116.98735	740.40033
4418	10.61408	-3.23833	62.26133	-8.67335	117.03461	739.24677
4419	10.73960	-3.47520	63.96597	-8.52815	117.07629	738.08655
4420	10.85849	-3.71738	65.68446	-8.39163	117.11217	736.91943
4421	10.97046	-3.96479	67.41611	-8.26373	117.14201	735.74548
4422	11.07529	-4.21722	69.16021	-8.14429	117.16572	734.56476
4423	11.17273	-4.47441	70.91602	-8.03315	117.18315	733.37732
4424	11.26254	-4.73614	72.68281	-7.93011	117.19424	732.18335
4425	11.34449	-5.00208	74.45934	-7.83504	117.19887	730.98328
4426	11.41836	-5.27213	76.24586	-7.74769	117.19694	729.77649
4427	11.48391	-5.54598	78.04115	-7.66791	117.18835	728.56348
4428	11.54090	-5.82339	79.84445	-7.59554	117.17300	727.34430
4429	11.58909	-6.10412	81.65508	-7.53039	117.15078	726.11914
4430	11.62829	-6.38789	83.47226	-7.47226	117.12162	724.88800
4431	11.65841	-6.67437	85.29535	-7.42090	117.08550	723.65125
4432	11.67938	-6.96318	87.12367	-7.37605	117.04245	722.40900
4433	11.69117	-7.25397	88.95660	-7.33741	116.99247	721.16144
4434	11.69371	-7.54627	90.79293	-7.30475	116.93559	719.90918
4435	11.68696	-7.83988	92.63304	-7.27775	116.87180	718.65179
4436	11.67085	-8.13436	94.47578	-7.25616	116.80111	717.38977
4437	11.64533	-8.42934	96.32046	-7.23972	116.72353	716.12335
4438	11.61035	-8.72445	98.16644	-7.22813	116.63909	714.85272
4439	11.56588	-9.01934	100.01309	-7.22115	116.54780	713.57819
4440	11.51203	-9.31371	101.85993	-7.21850	116.44971	712.29980
4441	11.44893	-9.60732	103.70654	-7.21993	116.34484	711.01801
4442	11.37671	-9.89988	105.55246	-7.22518	116.23326	709.73279
4443	11.29554	-10.19104	107.39674	-7.23400	116.11504	708.44501
4444	11.20550	-10.48070	109.23994	-7.24612	115.99017	707.15381
4445	11.10675	-10.76850	111.08113	-7.26129	115.85872	705.85999
4446	10.99942	-11.05419	112.91985	-7.27925	115.72073	704.56372
4447	10.88365	-11.33748	114.75568	-7.29975	115.57626	703.26520
4448	10.75960	-11.61816	116.58820	-7.32253	115.42535	701.96466
4449	10.62754	-11.89618	118.41715	-7.34737	115.26808	700.66223
4450	10.48780	-12.17155	120.24234	-7.37408	115.10450	699.35809
4451	10.34069	-12.44428	122.06355	-7.40245	114.93468	698.05249
4452	10.18654	-12.71430	123.88007	-7.43224	114.75874	696.74579
4453	10.02561	-12.98177	125.69268	-7.46329	114.57664	695.43762
4454	9.85822	-13.24660	127.50069	-7.49536	114.38851	694.12836
4455	9.68471	-13.50882	129.30386	-7.52825	114.19442	692.81830
4456	9.50537	-13.76843	131.10201	-7.56176	113.99442	691.50751
4457	9.32054	-14.02546	132.89493	-7.59568	113.78859	690.19617
4458	9.13064	-14.28006	134.68260	-7.62988	113.57699	688.88434
4459	8.93612	-14.53243	136.46500	-7.66423	113.35970	687.57214
4460	8.73741	-14.78274	138.24210	-7.69859	113.13676	686.25958
4461	8.53502	-15.03113	140.01343	-7.73282	112.90834	684.94714
4462	8.32928	-15.27789	141.77992	-7.76682	112.67436	683.63409
4463	8.12069	-15.52316	143.54111	-7.80045	112.43496	682.32086
4464	7.90969	-15.76713	145.29692	-7.83357	112.19020	681.00751
4465	7.69673	-16.00996	147.04739	-7.86606	111.94015	679.69415
4466	7.48225	-16.25186	148.79251	-7.89780	111.68488	678.38080
4467	7.26676	-16.49298	150.53226	-7.92873	111.42442	677.06744
4468	7.05076	-16.73352	152.26669	-7.95883	111.15886	675.75391
4469	6.83476	-16.97364	153.99577	-7.98803	110.88821	674.44019
4470	6.61931	-17.21346	155.71909	-8.01631	110.61262	673.12671
4471	6.40482	-17.45327	157.43756	-8.04363	110.33195	671.81244
4472	6.19185	-17.69319	159.15076	-8.06996	110.04636	670.49786
4473	5.98090	-17.93340	160.85867	-8.09523	109.75587	669.18286
4474	5.77247	-18.17406	162.56134	-8.11943	109.46056	667.86731
4475	5.56709	-18.41534	164.25873	-8.14252	109.16045	666.55121
4476	5.36526	-18.65740	165.95084	-8.16451	108.85561	665.23444
4477	5.16754	-18.90035	167.63756	-8.18541	108.54606	663.91687
4478	4.97444	-19.14435	169.31882	-8.20526	108.23189	662.59839
4479	4.78654	-19.38945	170.99416	-8.22406	107.91321	661.27917
4480	4.60427	-19.63593	172.66435	-8.24184	107.58991	659.95850
4481	4.42822	-19.88386	174.32892	-8.25863	107.26212	658.63647
4482	4.25891	-20.13336	175.98782	-8.27444	106.92990	657.31311
4483	4.09687	-20.38459	177.64093	-8.28928	106.59330	655.98816
4484	3.94261	-20.63765	179.28822	-8.30319	106.25237	654.66168
4485	3.79652	-20.89265	180.92958	-8.31621	105.90717	653.33325
4486	3.65897	-21.14965	182.56494	-8.32839	105.55778	652.00299
4487	3.53033	-21.40873	184.19418	-8.33976	105.20425	650.67072
4488	3.41099	-21.66989	185.81676	-8.35038	104.84676	649.33661
4489	3.30127	-21.93336	187.43347	-8.36029	104.48517	647.99988
4490	3.20155	-22.19914	189.04378	-8.36955	104.11964	646.66064
4491	3.11222	-22.46730	190.64758	-8.37819	103.75025	645.31891
4492	3.03363	-22.73792	192.24480	-8.38627	103.37705	643.97443
4493	2.96611	-23.01106	193.83531	-8.39382	103.00012	642.62714
4494	2.90978	-23.28677	195.41908	-8.40090	102.61951	641.27692
4495	2.86473	-23.56506	196.99608	-8.40754	102.23525	639.92365
4496	2.83103	-23.84595	198.56624	-8.41379	101.84740	638.56720
4497	2.80876	-24.12941	200.12907	-8.41968	101.45612	637.20795
4498	2.79799	-24.41560	201.68539	-8.42527	101.06125	635.84497
4499	2.79880	-24.70447	203.23474	-8.43059	100.66293	634.47852
4500	2.81128	-24.99604	204.77708	-8.43568	100.26120	633.10852
4501	2.83550	-25.29035	206.31232	-8.44059	99.85614	631.73486
4502	2.87150	-25.58739	207.84045	-8.44535	99.44778	630.35742
4503	2.91914	-25.88714	209.36150	-8.45000	99.03615	628.97614
4504	2.97827	-26.18953	210.87544	-8.45456	98.62132	627.59094
4505	3.04870	-26.49452	212.38234	-8.45905	98.20330	626.20172
4506	3.13024	-26.80195	213.88179	-8.46349	97.78229	624.80890
4507	3.22277	-27.11195	215.37462	-8.46793	97.35807	623.41144
4508	3.32610	-27.42438	216.86046	-8.47237	96.93080	622.00970
4509	3.44005	-27.73918	218.33932	-8.47685	96.50054	620.60370
4510	3.56445	-28.05630	219.81122	-8.48138	96.06732	619.19330
4511	3.69911	-28.37568	221.27618	-8.48600	95.63120	617.77844
4512	3.84372	-28.69717	222.73424	-8.49070	95.19225	616.35901
4513	3.99795	-29.02065	224.18544	-8.49548	94.75057	614.93524
4514	4.16148	-29.34597	225.62984	-8.50032	94.30624	613.50696
4515	4.33393	-29.67291	227.06705	-8.50524	93.85947	612.07458
4516	4.51506	-30.00151	228.49791	-8.51022	93.41010	610.63733
4517	4.70450	-30.33153	229.92206	-8.51526	92.95837	609.19562
4518	4.90192	-30.66284	231.33957	-8.52036	92.50432	607.74945
4519	5.10700	-30.99530	232.75046	-8.52550	92.04808	606.29889
4520	5.31938	-31.32876	234.15474	-8.53070	91.58973	604.84387
4521	5.53873	-31.66308	235.55243	-8.53591	91.12939	603.38440
4522	5.76469	-31.99809	236.94348	-8.54114	90.66721	601.92078
4523	5.99689	-32.33364	238.32791	-8.54635	90.20330	600.45288
4524	6.23490	-32.66949	239.70531	-8.55153	89.73793	598.98126
4525	6.47851	-33.00567	241.07637	-8.55665	89.27097	597.50531
4526	6.72728	-33.34192	242.44077	-8.56170	88.80270	596.02539
4527	6.98085	-33.67809	243.79842	-8.56665	88.33324	594.54156
4528	7.23888	-34.01403	245.14932	-8.57148	87.86271	593.05402
4529	7.50099	-34.34958	246.49345	-8.57618	87.39127	591.56281
4530	7.76684	-34.68460	247.83073	-8.58072	86.91905	590.06812
4531	8.03608	-35.01896	249.16104	-8.58508	86.44627	588.56989
4532	8.30836	-35.35249	250.48430	-8.58922	85.97305	587.06860
4533	8.58326	-35.68499	251.80003	-8.59314	85.49973	585.56458
4534	8.86058	-36.01647	253.10887	-8.59680	85.02620	584.05713
4535	9.13989	-36.34673	254.41035	-8.60019	84.55276	582.54700
4536	9.42085	-36.67559	255.70438	-8.60327	84.07958	581.03412
4537	9.70311	-37.00294	256.99084	-8.60602	83.60684	579.51880
4538	9.98632	-37.32863	258.26965	-8.60843	83.13470	578.00110
4539	10.27021	-37.65254	259.54071	-8.61049	82.66336	576.48132
4540	10.55449	-37.97453	260.80386	-8.61220	82.19300	574.95947
4541	10.83888	-38.29448	262.05908	-8.61355	81.72379	573.43597
4542	11.12303	-38.61217	263.30582	-8.61454	81.25607	571.91132
4543	11.40682	-38.92767	264.54474	-8.61518	80.78974	570.38483
4544	11.68989	-39.24075	265.77533	-8.61545	80.32515	568.85718
4545	11.97196	-39.55128	266.99750	-8.61537	79.86246	567.32855
4546	12.25275	-39.85915	268.21112	-8.61492	79.40188	565.79919
4547	12.53201	-40.16422	269.41611	-8.61412	78.94357	564.26923
4548	12.80953	-40.46638	270.61240	-8.61298	78.48772	562.73895
4549	13.08517	-40.76552	271.79993	-8.61153	78.03450	561.20850
4550	13.35874	-41.06152	272.97849	-8.60980	77.58408	559.67822
4551	13.63000	-41.35418	274.14786	-8.60783	77.13676	558.14862
4552	13.89892	-41.64354	275.30850	-8.60563	76.69248	556.61926
4553	14.16528	-41.92942	276.46005	-8.60325	76.25152	555.09064
4554	14.42888	-42.21169	277.60239	-8.60070	75.81406	553.56305
4555	14.68957	-42.49024	278.73547	-8.59801	75.38027	552.03674
4556	14.94718	-42.76496	279.85922	-8.59522	74.95033	550.51190
4557	15.20164	-43.03575	280.97363	-8.59238	74.52440	548.98883
4558	15.45286	-43.30252	282.07861	-8.58954	74.10264	547.46783
4559	15.70078	-43.56519	283.17419	-8.58676	73.68521	545.94910
4560	15.94525	-43.82358	284.26007	-8.58408	73.27238	544.43335
4561	16.18633	-44.07775	285.33673	-8.58156	72.86410	542.92004
4562	16.42389	-44.32756	286.40393	-8.57925	72.46062	541.40985
4563	16.65784	-44.57288	287.46164	-8.57720	72.06213	539.90302
4564	16.88813	-44.81364	288.50980	-8.57548	71.66875	538.39984
4565	17.11468	-45.04976	289.54843	-8.57412	71.28069	536.90063
4566	17.33748	-45.28119	290.57748	-8.57321	70.89801	535.40564
4567	17.55655	-45.50788	291.59708	-8.57279	70.52086	533.91516
4568	17.77188	-45.72980	292.60718	-8.57295	70.14934	532.42957
4569	17.98342	-45.94684	293.60764	-8.57374	69.78367	530.94946
4570	18.19128	-46.15909	294.59891	-8.57522	69.42375	529.47449
4571	18.39543	-46.36644	295.58084	-8.57747	69.06980	528.00525
4572	18.59585	-46.56884	296.55344	-8.58055	68.72193	526.54211
4573	18.79255	-46.76627	297.51675	-8.58452	68.38026	525.08533
4574	18.98554	-46.95869	298.47076	-8.58945	68.04488	523.63525
4575	19.17485	-47.14606	299.41553	-8.59539	67.71588	522.19226
4576	19.36049	-47.32838	300.35104	-8.60240	67.39334	520.75659
4577	19.54249	-47.50564	301.27728	-8.61053	67.07732	519.32874
4578	19.72085	-47.67776	302.19403	-8.61983	66.76798	517.90936
4579	19.89567	-47.84483	303.10175	-8.63036	66.46524	516.49805
4580	20.06694	-48.00679	304.00021	-8.64217	66.16925	515.09558
4581	20.23468	-48.16361	304.88943	-8.65532	65.88009	513.70221
4582	20.39893	-48.31529	305.76938	-8.66985	65.59782	512.31836
4583	20.55971	-48.46180	306.64008	-8.68582	65.32251	510.94440
4584	20.71704	-48.60316	307.50150	-8.70326	65.05423	509.58075
4585	20.87097	-48.73936	308.35355	-8.72219	64.79299	508.22775
4586	21.02152	-48.87041	309.19620	-8.74263	64.53885	506.88589
4587	21.16869	-48.99628	310.02914	-8.76462	64.29191	505.55594
4588	21.31259	-49.11703	310.85284	-8.78818	64.05207	504.23764
4589	21.45320	-49.23264	311.66702	-8.81333	63.81945	502.93167
4590	21.59057	-49.34311	312.47156	-8.84010	63.59407	501.63852
4591	21.72472	-49.44845	313.26648	-8.86852	63.37600	500.35861
4592	21.85568	-49.54866	314.05170	-8.89860	63.16523	499.09235
4593	21.98349	-49.64377	314.82715	-8.93034	62.96176	497.84009
4594	22.10818	-49.73383	315.59274	-8.96371	62.76553	496.60223
4595	22.22979	-49.81887	316.34851	-8.99870	62.57650	495.37912
4596	22.34832	-49.89890	317.09409	-9.03527	62.39467	494.17154
4597	22.46386	-49.97401	317.82986	-9.07345	62.21990	492.97910
4598	22.57643	-50.04422	318.55557	-9.11318	62.05219	491.80255
4599	22.68604	-50.10955	319.27115	-9.15447	61.89151	490.64230
4600	22.79274	-50.17006	319.97656	-9.19728	61.73779	489.49863
4601	22.89653	-50.22576	320.67151	-9.24160	61.59104	488.37228
4602	22.99752	-50.27673	321.35648	-9.28740	61.45106	487.26260
4603	23.09568	-50.32299	322.03107	-9.33461	61.31784	486.17056
4604	23.19098	-50.36457	322.69482	-9.38317	61.19138	485.09689
4605	23.28351	-50.40153	323.34799	-9.43305	61.07150	484.04135
4606	23.37329	-50.43390	323.99057	-9.48419	60.95814	483.00418
4607	23.46038	-50.46177	324.62280	-9.53658	60.85114	481.98517
4608	23.54478	-50.48513	325.24429	-9.59015	60.75050	480.98505
4609	23.62645	-50.50402	325.85452	-9.64481	60.65617	480.00473
4610	23.70547	-50.51852	326.45389	-9.70053	60.56801	479.04388
4611	23.78191	-50.52865	327.04260	-9.75728	60.48589	478.10223
4612	23.85569	-50.53445	327.61993	-9.81491	60.40977	477.18097
4613	23.92694	-50.53597	328.18652	-9.87340	60.33950	476.27924
4614	23.99559	-50.53324	328.74167	-9.93261	60.27502	475.39835
4615	24.06173	-50.52631	329.28589	-9.99251	60.21618	474.53738
4616	24.12533	-50.51521	329.81860	-10.05297	60.16293	473.69760
4617	24.18646	-50.49998	330.34024	-10.11397	60.11511	472.87814
