	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
110	0.00000	0.00000	-0.59430	0.00000	0.00000	0.11109
111	0.00000	0.00000	-0.60381	0.00000	0.00000	0.10998
112	0.00000	0.00000	-0.61319	0.00000	0.00000	0.10883
113	0.00000	0.00000	-0.62243	0.00000	0.00000	0.10764
114	0.00000	0.00000	-0.63153	0.00000	0.00000	0.10641
115	0.00000	0.00000	-0.64050	0.00000	0.00000	0.10513
116	0.00000	0.00000	-0.64933	0.00000	0.00000	0.10380
117	0.00000	0.00000	-0.65802	0.00000	0.00000	0.10243
118	0.00000	0.00000	-0.66656	0.00000	0.00000	0.10102
119	0.00000	0.00000	-0.67497	0.00000	0.00000	0.09955
120	0.00000	0.00000	-0.68324	0.00000	0.00000	0.09804
121	0.00000	0.00000	-0.69137	0.00000	0.00000	0.09648
122	0.00000	0.00000	-0.69935	0.00000	0.00000	0.09486
123	0.00000	0.00000	-0.70719	0.00000	0.00000	0.09319
124	0.00000	0.00000	-0.71489	0.00000	0.00000	0.09146
125	0.00000	0.00000	-0.72244	0.00000	0.00000	0.08968
126	0.00000	0.00000	-0.72984	0.00000	0.00000	0.08783
127	0.00000	0.00000	-0.73711	0.00000	0.00000	0.08593
128	0.00000	0.00000	-0.74422	0.00000	0.00000	0.08396
129	0.00000	0.00000	-0.75119	0.00000	0.00000	0.08193
130	0.00000	0.00000	-0.75802	0.00000	0.00000	0.07983
131	0.00000	0.00000	-0.76469	0.00000	0.00000	0.07767
132	0.00000	0.00000	-0.77122	0.00000	0.00000	0.07544
133	0.00000	0.00000	-0.77760	0.00000	0.00000	0.07314
134	0.00000	0.00000	-0.78384	0.00000	0.00000	0.07077
135	0.00000	0.00000	-0.78993	0.00000	0.00000	0.06834
136	0.00000	0.00000	-0.79587	0.00000	0.00000	0.06583
137	0.00000	0.00000	-0.80167	0.00000	0.00000	0.06325
138	0.00000	0.00000	-0.80731	0.00000	0.00000	0.06059
139	0.00000	0.00000	-0.81282	0.00000	0.00000	0.05786
140	0.00000	0.00000	-0.81817	0.00000	0.00000	0.05506
141	0.00000	0.00000	-0.82338	0.00000	0.00000	0.05218
142	0.00000	0.00000	-0.82844	0.00000	0.00000	0.04922
143	0.00000	0.00000	-0.83336	0.00000	0.00000	0.04619
144	0.00000	0.00000	-0.83813	0.00000	0.00000	0.04307
145	0.00000	0.00000	-0.84276	0.00000	0.00000	0.03988
146	0.00000	0.00000	-0.84724	0.00000	0.00000	0.03661
147	0.00000	0.00000	-0.85158	0.00000	0.00000	0.03326
148	0.00000	0.00000	-0.85577	0.00000	0.00000	0.02983
149	0.00000	0.00000	-0.85982	0.00000	0.00000	0.02631
150	0.00000	0.00000	-0.86372	0.00000	0.00000	0.02271
151	0.00000	0.00000	-0.86748	0.00000	0.00000	0.01902
152	0.00000	0.00000	-0.87109	0.00000	0.00000	0.01525
153	0.00000	0.00000	-0.87455	0.00000	0.00000	0.01139
154	0.00000	0.00000	-0.87787	0.00000	0.00000	0.00745
155	0.00000	0.00000	-0.88105	0.00000	0.00000	0.00342
156	0.00000	0.00000	-0.88407	0.00000	0.00000	-0.00071
157	0.00000	0.00000	-0.88695	0.00000	0.00000	-0.00492
158	0.00000	0.00000	-0.88967	0.00000	0.00000	-0.00922
159	0.00000	0.00000	-0.89224	0.00000	0.00000	-0.01361
160	0.00000	0.00000	-0.89465	0.00000	0.00000	-0.01809
161	0.00000	0.00000	-0.89690	0.00000	0.00000	-0.02265
162	0.00000	0.00000	-0.89899	0.00000	0.00000	-0.02731
163	0.00000	0.00000	-0.90092	0.00000	0.00000	-0.03206
164	0.00000	0.00000	-0.90269	0.00000	0.00000	-0.03690
165	0.00000	0.00000	-0.90429	0.00000	0.00000	-0.04183
166	0.00000	0.00000	-0.90572	0.00000	0.00000	-0.04685
167	0.00000	0.00000	-0.90700	0.00000	0.00000	-0.05196
168	0.00000	0.00000	-0.90811	0.00000	0.00000	-0.05714
