Unnamed: 0_level_0,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,FullBody_AngMom,FullBody_AngMom,FullBody_AngMom
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1695,-0.00026,2e-05,3e-05,-0.01359,0.00203,0.00188,0.10919,-0.14596,0.11274,0.0027,-0.00206,0.00468,0.00118,-0.00432,0.00208,0.00062,-0.00162,0.00035,0.00839,-0.00129,-0.00089,0.00481,-0.00164,-0.00176,0.00046,0.00022,0.00016,0.00425,0.00327,-0.00228,0.00221,0.10791,-0.00258,0.01637,-0.00392,-0.00439,0.00023,-0.00432,-0.00406,0.00023,-0.00432,-0.00406,0.0,-1e-05,-1e-05,0.05045,0.02029,0.01575,-0.00199,0.00308,0.00119,0.00086,0.00016,-0.00087,0.00086,0.00016,-0.00087,1e-05,1e-05,-0.0,2.06294,0.88485,0.03809
1696,-0.00023,3e-05,8e-05,-0.01195,0.00222,0.00424,0.10788,-0.13765,0.08931,0.00307,-0.003,0.00467,0.00143,-0.0047,0.0026,0.00023,-0.00137,0.00016,0.00783,-0.00097,-0.00113,0.00509,-0.00124,-0.00128,0.00054,0.00014,0.00051,0.00426,0.00179,-0.00335,0.00747,0.10645,-0.00417,0.01618,-0.00101,-0.00533,0.00026,-0.00463,-0.0036,0.00026,-0.00463,-0.0036,0.0,-1e-05,-1e-05,0.05918,0.01444,0.01781,-0.00316,0.00516,0.00171,0.001,0.00015,-0.0011,0.001,0.00015,-0.0011,1e-05,1e-05,-0.0,2.27526,0.86544,-0.02293
1697,-0.00016,5e-05,9e-05,-0.0086,0.0026,0.00477,0.10922,-0.12461,0.06227,0.00326,-0.00437,0.00417,0.00144,-0.00472,0.00348,2e-05,-0.00106,0.0003,0.00737,-0.00076,-0.00132,0.00534,-0.00093,-0.00081,0.0007,-0.0001,0.00083,0.00383,-0.00044,-0.00405,0.01798,0.11007,-0.00574,0.016,-0.00012,-0.0058,0.00021,-0.00478,-0.00325,0.00021,-0.00478,-0.00325,0.0,-2e-05,-1e-05,0.07097,0.00735,0.01819,-0.00363,0.00808,0.00199,0.0009,9e-05,-0.00121,0.0009,9e-05,-0.00121,1e-05,1e-05,-0.0,2.52339,0.78942,-0.07995
1698,-7e-05,7e-05,8e-05,-0.00397,0.00327,0.0045,0.11483,-0.11618,0.04202,0.00349,-0.00564,0.00357,0.00135,-0.00438,0.00449,4e-05,-0.00075,0.00071,0.00717,-0.00074,-0.0012,0.00528,-0.00097,-0.00066,0.00085,-0.0004,0.00087,0.00283,-0.00305,-0.00432,0.03287,0.11819,-0.00724,0.0155,-0.00111,-0.00572,0.00017,-0.00477,-0.00311,0.00017,-0.00477,-0.00311,-0.0,-2e-05,-1e-05,0.08658,0.00111,0.01622,-0.00369,0.01107,0.00187,0.0006,4e-05,-0.00119,0.0006,4e-05,-0.00119,1e-05,0.0,-0.0,2.82147,0.66275,-0.11648
1699,3e-05,0.0001,9e-05,0.00085,0.00413,0.00491,0.12308,-0.11702,0.03647,0.00413,-0.00642,0.00331,0.00138,-0.00381,0.00533,0.00019,-0.0005,0.00117,0.00724,-0.00089,-0.00054,0.00475,-0.00143,-0.0009,0.00097,-0.00064,0.00054,0.00132,-0.00562,-0.00426,0.04939,0.12802,-0.00863,0.01456,-0.00314,-0.00524,0.00018,-0.00469,-0.0032,0.00018,-0.00469,-0.0032,-0.0,-1e-05,-1e-05,0.10614,-0.00304,0.01241,-0.00389,0.01348,0.0014,0.00021,2e-05,-0.00101,0.00021,2e-05,-0.00101,0.0,0.0,-0.0,3.16328,0.50144,-0.12344
1700,0.0001,0.00013,0.00012,0.0046,0.00483,0.00671,0.1333,-0.12432,0.04651,0.00533,-0.00664,0.00357,0.00168,-0.00322,0.00575,0.00038,-0.00034,0.00147,0.00744,-0.00101,0.00066,0.00381,-0.00214,-0.00132,0.00111,-0.00071,-8e-05,-0.00045,-0.00779,-0.00404,0.06311,0.13659,-0.00862,0.01344,-0.00517,-0.00452,0.00026,-0.00463,-0.00343,0.00026,-0.00463,-0.00343,0.0,-1e-05,-1e-05,0.12866,-0.00553,0.00767,-0.00472,0.01517,0.00079,-0.00014,3e-05,-0.0006,-0.00014,3e-05,-0.0006,-0.0,-0.0,-0.0,3.5215,0.32526,-0.10657
1701,0.00014,0.00013,0.00017,0.00659,0.00485,0.00927,0.14822,-0.13078,0.06558,0.00687,-0.00646,0.00411,0.00228,-0.0028,0.00561,0.00049,-0.0003,0.00145,0.00756,-0.00084,0.00216,0.0027,-0.00273,-0.00164,0.00133,-0.00055,-0.00077,-0.00218,-0.00945,-0.00388,0.06985,0.14225,-0.00419,0.01253,-0.0064,-0.00343,0.00039,-0.00464,-0.00363,0.00039,-0.00464,-0.00363,0.0,-1e-05,-1e-05,0.153,-0.00803,0.00233,-0.00649,0.0165,0.00018,-0.00041,5e-05,9e-05,-0.00041,5e-05,9e-05,-1e-05,-0.0,0.0,3.86225,0.15115,-0.08613
1702,0.00015,0.00011,0.00021,0.00713,0.00376,0.01111,0.17251,-0.13085,0.08382,0.00817,-0.00611,0.00446,0.00312,-0.00266,0.00497,0.00047,-0.00036,0.00109,0.00757,-0.00027,0.00355,0.0017,-0.00286,-0.00172,0.00164,-0.00022,-0.00136,-0.00363,-0.01062,-0.00397,0.06865,0.14498,0.00527,0.01196,-0.00658,-0.00199,0.00051,-0.00467,-0.00357,0.00051,-0.00467,-0.00357,1e-05,-1e-05,-1e-05,0.17964,-0.01321,-0.00261,-0.00933,0.01797,-0.00018,-0.00066,0.00011,0.00099,-0.00066,0.00011,0.00099,-1e-05,0.0,0.0,4.17062,-0.01519,-0.08777
1703,0.00015,6e-05,0.00021,0.00719,0.00155,0.01121,0.20888,-0.125,0.09434,0.00876,-0.00577,0.00429,0.00401,-0.00271,0.0041,0.00034,-0.00047,0.00055,0.00768,0.00058,0.00442,0.00101,-0.00238,-0.00165,0.00193,0.00014,-0.00176,-0.00467,-0.01129,-0.00417,0.06277,0.14524,0.01455,0.01129,-0.0059,-0.0007,0.00061,-0.0046,-0.00308,0.00061,-0.0046,-0.00308,1e-05,-1e-05,-1e-05,0.2111,-0.02504,-0.00446,-0.01324,0.01987,0.00019,-0.00107,0.00039,0.00184,-0.00107,0.00039,0.00184,-1e-05,0.0,1e-05,4.47167,-0.18189,-0.128
