Unnamed: 0_level_0,RTOES_DIST,RTOES_DIST,RTOES_DIST,LTOES_DIST,LTOES_DIST,LTOES_DIST,RTOES_PROX,RTOES_PROX,RTOES_PROX,LTOES_PROX,LTOES_PROX,LTOES_PROX,RFTS_DIST,RFTS_DIST,RFTS_DIST,LFTS_DIST,LFTS_DIST,LFTS_DIST,RFTS_PROX,RFTS_PROX,RFTS_PROX,LFTS_PROX,LFTS_PROX,LFTS_PROX
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
185,0.21885,0.04286,0.00458,0.2294,0.62584,0.00253,0.17374,0.05025,0.00753,0.19338,0.59773,0.00584,0.17639,0.03168,0.01314,0.19335,0.60509,0.01226,0.00647,0.05946,0.01886,0.05289,0.4964,0.0131
186,0.21889,0.04297,0.00479,0.22958,0.62581,0.00304,0.17377,0.05027,0.00782,0.19356,0.59769,0.00627,0.17644,0.03173,0.01351,0.19353,0.60503,0.01271,0.00646,0.0592,0.01873,0.05304,0.49637,0.01309
187,0.21908,0.04307,0.00485,0.22974,0.62544,0.00338,0.17394,0.05026,0.0079,0.19365,0.59741,0.00656,0.17665,0.03173,0.01365,0.19362,0.60475,0.01301,0.00659,0.05874,0.01849,0.05288,0.49642,0.013
188,0.21928,0.04307,0.00475,0.2297,0.62496,0.00353,0.17413,0.05018,0.00783,0.19357,0.59701,0.00687,0.17686,0.03165,0.01354,0.19353,0.60436,0.01331,0.00675,0.0584,0.0182,0.05256,0.49631,0.0128
189,0.21934,0.04301,0.00453,0.22939,0.62481,0.00352,0.17421,0.05014,0.00773,0.19333,0.59681,0.00727,0.17691,0.03157,0.0133,0.19324,0.60418,0.01368,0.00683,0.05846,0.01805,0.05244,0.49592,0.0126
190,0.2193,0.04307,0.00423,0.22889,0.62514,0.00339,0.17418,0.05025,0.00756,0.193,0.59698,0.00751,0.17686,0.03162,0.01296,0.19284,0.60438,0.01389,0.00683,0.05876,0.01817,0.05258,0.49541,0.01258
191,0.21931,0.04322,0.00397,0.22836,0.62565,0.00312,0.1742,0.05042,0.00731,0.19263,0.59731,0.00738,0.17688,0.03177,0.01262,0.19242,0.60473,0.01374,0.00688,0.059,0.01842,0.05278,0.49498,0.01281
192,0.21952,0.04318,0.00393,0.22796,0.62598,0.00277,0.17441,0.05041,0.00718,0.19232,0.59753,0.00705,0.1771,0.03175,0.0125,0.1921,0.60496,0.01339,0.00712,0.05905,0.01858,0.05283,0.49474,0.01313
193,0.21987,0.04272,0.00426,0.22791,0.62595,0.00253,0.17475,0.05003,0.00732,0.19226,0.59752,0.00683,0.17741,0.0314,0.01272,0.19205,0.60497,0.01314,0.00746,0.05895,0.01854,0.05276,0.49478,0.01342
194,0.22015,0.04201,0.00491,0.2283,0.62568,0.00262,0.17503,0.04941,0.00767,0.19253,0.59737,0.00684,0.17764,0.03082,0.01321,0.19236,0.60483,0.01314,0.00772,0.0587,0.01837,0.05269,0.49511,0.01365
