	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d
	L_MTP_ANGLE	L_MTP_ANGLE	L_MTP_ANGLE	R_MTP_ANGLE	R_MTP_ANGLE	R_MTP_ANGLE	L_ANKLE_ANGLE	L_ANKLE_ANGLE	L_ANKLE_ANGLE	R_ANKLE_ANGLE	R_ANKLE_ANGLE	R_ANKLE_ANGLE	L_KNEE_ANGLE	L_KNEE_ANGLE	L_KNEE_ANGLE	R_KNEE_ANGLE	R_KNEE_ANGLE	R_KNEE_ANGLE	L_HIP_ANGLE	L_HIP_ANGLE	L_HIP_ANGLE	R_HIP_ANGLE	R_HIP_ANGLE	R_HIP_ANGLE	L_SHOULDER_ANGLE	L_SHOULDER_ANGLE	L_SHOULDER_ANGLE	R_SHOULDER_ANGLE	R_SHOULDER_ANGLE	R_SHOULDER_ANGLE	L_ELBOW_ANGLE	L_ELBOW_ANGLE	L_ELBOW_ANGLE	R_ELBOW_ANGLE	R_ELBOW_ANGLE	R_ELBOW_ANGLE	L_WRIST_ANGLE	L_WRIST_ANGLE	L_WRIST_ANGLE	R_WRIST_ANGLE	R_WRIST_ANGLE	R_WRIST_ANGLE	NECK_ANGLE	NECK_ANGLE	NECK_ANGLE	NECK_ANGLE_SHADOW	NECK_ANGLE_SHADOW	NECK_ANGLE_SHADOW	Trunk_Joint_Angle	Trunk_Joint_Angle	Trunk_Joint_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
1	-5.17691	0.00000	0.00000	-2.44447	0.00000	-0.00000	0.18469	-5.36433	8.97573	12.83984	9.02697	-14.69660	-12.81866	-0.45354	-0.00050	-10.80476	-1.17462	-0.00083	22.06842	1.56404	3.08421	0.13093	-8.17578	-15.28331	23.39157	11.17194	-11.08380	30.54087	-7.56803	20.93764	135.60220	-0.00862	-93.02837	132.92247	0.00465	86.37519	-1.51984	7.63714	-0.01757	-0.45147	-0.85094	0.00006	-0.80628	-0.66399	1.03717	-22.73572	-1.00329	0.71416	10.65512	-3.04249	6.58519
2	-4.24316	-0.00000	-0.00000	-2.35134	-0.00000	-0.00000	0.14104	-5.98833	8.86299	12.75254	9.26509	-14.12142	-13.23718	-0.21724	-0.00166	-10.32810	-1.29085	-0.00070	22.33795	1.75371	3.33328	-0.01009	-7.93798	-15.72396	23.39804	11.43064	-10.24152	30.14469	-7.73504	21.10897	135.82407	-0.00315	-92.49097	132.55502	0.00055	86.77309	0.15532	6.14858	-0.02681	-0.28878	-1.95876	-0.00530	-0.73010	-0.68941	0.95829	-22.66006	-0.99741	0.63148	10.58524	-2.88274	6.53591
3	-3.71528	-0.00000	-0.00000	-2.45072	0.00000	0.00000	0.23158	-6.60937	8.70873	12.79599	9.38461	-13.69151	-13.85565	0.07238	-0.00177	-9.89329	-1.35718	-0.00003	22.70642	2.00566	3.62843	-0.16096	-7.61390	-16.04303	23.40214	11.67193	-9.71024	29.74197	-7.90338	21.20369	135.87328	-0.00188	-93.69220	132.50299	0.00274	86.27824	1.54312	4.01963	-0.00574	0.17838	-2.19434	-0.00036	-0.49863	-0.75589	1.00085	-22.42886	-1.07497	0.64614	10.44897	-2.64379	6.46015
4	-3.62828	0.00000	-0.00000	-2.71999	-0.00000	-0.00000	0.34254	-6.92563	8.67622	12.93625	9.44262	-13.34734	-14.50390	0.29276	-0.00056	-9.51049	-1.32517	0.00040	23.05489	2.28257	3.91206	-0.32414	-7.33461	-16.19251	23.43170	11.85256	-9.48373	29.45164	-8.01084	21.30546	135.87024	-0.00161	-95.50505	132.71432	0.00622	85.05840	2.33317	1.71782	0.00541	0.59791	-1.57872	0.00333	-0.19945	-0.76286	1.10614	-22.12925	-1.12076	0.74121	10.27604	-2.40302	6.43430
5	-3.64516	0.00000	0.00000	-2.91436	0.00000	0.00000	0.35224	-6.94718	8.84260	13.09126	9.40983	-13.05494	-15.07200	0.38986	0.00054	-9.22129	-1.21133	0.00033	23.33022	2.54063	4.10589	-0.45068	-7.17606	-16.18349	23.46992	12.02241	-9.30166	29.29598	-8.06239	21.56203	135.97993	-0.00279	-96.45873	132.91556	0.00393	83.85683	3.12311	-0.42149	-0.00375	0.73511	-0.83248	0.00169	0.04903	-0.69625	1.27792	-21.87935	-1.12311	0.92546	10.10836	-2.22796	6.44355
6	-3.53954	0.00000	-0.00000	-2.76912	-0.00000	-0.00000	0.28015	-6.84810	9.13653	13.19958	9.25594	-12.81468	-15.58813	0.38850	0.00086	-9.03903	-1.07095	0.00005	23.58039	2.78326	4.14368	-0.51770	-7.07953	-16.12480	23.47303	12.20262	-8.94547	29.19498	-8.14267	21.98378	136.19713	-0.00547	-96.14189	132.91380	0.00141	83.39812	4.18072	-1.99637	-0.00518	0.58863	-0.67756	0.00183	0.20708	-0.62771	1.53674	-21.71901	-1.15617	1.19120	9.97474	-2.10305	6.39499
7	-3.41428	0.00000	0.00000	-2.25472	0.00000	-0.00000	0.26373	-6.72094	9.40496	13.26004	9.06158	-12.61847	-16.14238	0.34711	0.00072	-8.92696	-0.97212	-0.00013	23.89581	3.04824	4.03183	-0.53755	-6.91752	-16.17023	23.48273	12.33685	-8.39200	29.05090	-8.31712	22.36563	136.37273	-0.00464	-94.97528	132.75920	0.00073	83.61615	5.28312	-2.88589	0.00050	0.32018	-1.20324	0.00397	0.31210	-0.62232	1.78746	-21.61180	-1.24479	1.42583	9.90123	-1.96897	6.25819
8	-3.52794	0.00000	-0.00000	-1.69951	-0.00000	-0.00000	0.41631	-6.61527	9.55845	13.33964	8.95348	-12.49668	-16.77587	0.31802	0.00037	-8.84215	-0.94108	-0.00018	24.31263	3.35989	3.84829	-0.51960	-6.62986	-16.33205	23.60347	12.37995	-7.79792	28.82184	-8.57304	22.50640	136.39601	0.00052	-93.13589	132.61661	-0.00026	83.91191	6.27179	-3.43271	0.00024	-0.00580	-1.95381	0.00461	0.39705	-0.67920	1.86621	-21.52658	-1.32695	1.47765	9.88705	-1.79970	6.12360
9	-3.81513	0.00000	-0.00000	-1.41840	0.00000	-0.00000	0.65828	-6.59298	9.56694	13.43506	8.94199	-12.37863	-17.45742	0.33451	-0.00007	-8.73924	-0.96026	-0.00024	24.79588	3.72933	3.74379	-0.45711	-6.24822	-16.55294	23.86164	12.35777	-7.38083	28.54047	-8.85596	22.42513	136.26491	0.00697	-90.44096	132.57812	-0.00034	83.89655	7.07885	-3.93527	-0.00197	-0.44836	-2.35631	0.00146	0.45806	-0.75331	1.76374	-21.46716	-1.35745	1.35489	9.88790	-1.60658	6.08957
10	-3.86667	-0.00000	-0.00000	-1.37189	-0.00000	0.00000	0.74787	-6.64084	9.40555	13.43614	8.91008	-12.06616	-18.13395	0.40082	-0.00043	-8.56884	-1.00245	-0.00031	25.30900	4.15461	3.85512	-0.34507	-5.83710	-16.86273	24.17812	12.32514	-7.20460	28.25912	-9.12172	22.29661	136.05545	0.00842	-87.15895	132.63623	0.00111	83.51620	7.58968	-4.32248	-0.00050	-0.91816	-2.14003	-0.00216	0.51551	-0.80889	1.69536	-21.41080	-1.38348	1.27069	9.85784	-1.40353	6.13240
11	-3.50810	0.00000	-0.00000	-1.35550	0.00000	0.00000	0.53583	-6.72338	9.10505	13.31988	8.75039	-11.58240	-18.77056	0.49976	-0.00082	-8.33104	-1.01977	-0.00020	25.84823	4.58702	4.15668	-0.20587	-5.46508	-17.22568	24.46908	12.30622	-7.12538	27.97711	-9.34932	22.24801	135.87619	0.00351	-84.26608	132.77898	0.00275	82.87680	7.83986	-4.46734	0.00314	-1.19132	-1.55755	-0.00106	0.64562	-0.82756	1.84449	-21.27956	-1.45648	1.40209	9.78556	-1.20529	6.13159
12	-2.86847	0.00000	-0.00000	-1.21846	0.00000	-0.00000	0.06449	-6.89595	8.74331	13.17212	8.44187	-11.19844	-19.35559	0.60656	-0.00111	-8.07896	-0.96631	0.00001	26.39727	4.97522	4.49176	-0.09911	-5.15925	-17.47031	24.71492	12.27757	-7.01594	27.66885	-9.51821	22.29338	135.78699	-0.00095	-82.92239	133.01106	0.00166	82.30478	7.99127	-4.35150	0.00599	-1.23399	-1.11872	0.00144	0.89854	-0.78026	2.12407	-21.02338	-1.51697	1.67917	9.66745	-1.01487	5.99561
13	-2.31714	0.00000	0.00000	-1.09106	-0.00000	0.00000	-0.48412	-7.25389	8.50896	13.07109	8.04936	-11.15969	-19.89626	0.64230	-0.00046	-7.84541	-0.83757	0.00016	26.86671	5.33699	4.63529	-0.11540	-4.88042	-17.39331	24.93373	12.20118	-6.91107	27.37594	-9.59271	22.41788	135.74576	-0.00286	-83.82391	133.27376	-0.00243	82.23470	7.97658	-3.81815	0.00065	-1.22973	-1.08381	0.00191	1.21475	-0.64152	2.32647	-20.70344	-1.46381	1.91881	9.45602	-0.81277	5.73333
14	-2.45658	0.00000	-0.00000	-1.44208	-0.00000	0.00000	-0.87768	-7.75612	8.70487	13.07884	7.69628	-11.54813	-20.40101	0.48113	0.00103	-7.62147	-0.65420	0.00025	27.14374	5.70915	4.38691	-0.31124	-4.61358	-16.87637	25.12372	12.06838	-6.87150	27.21655	-9.56004	22.59918	135.66771	-0.00466	-86.50082	133.46085	-0.00488	82.55167	7.50056	-2.67128	-0.01648	-1.20718	-1.26311	0.00072	1.47379	-0.44673	2.41859	-20.44145	-1.31749	2.07702	9.09698	-0.60826	5.44235
15	-3.30323	0.00000	-0.00000	-2.41234	-0.00000	0.00000	-1.08456	-8.13874	9.34326	13.17765	7.45968	-12.13258	-20.86644	0.11085	0.00173	-7.39811	-0.45132	0.00024	27.24547	6.07856	3.84817	-0.61007	-4.41976	-16.11135	25.25416	11.89691	-6.84683	27.27463	-9.47944	22.74149	135.51389	-0.00377	-89.31768	133.56973	-0.00357	82.54794	6.57663	-1.15158	-0.02549	-0.98331	-1.25296	0.00081	1.61232	-0.29003	2.51752	-20.30024	-1.20903	2.22732	8.63474	-0.45802	5.24868
16	-3.94339	0.00000	-0.00000	-3.35949	-0.00000	-0.00000	-1.35450	-8.17398	9.95858	13.21125	7.29442	-12.43887	-21.31412	-0.29566	0.00088	-7.18179	-0.27559	0.00011	27.35139	6.42708	3.43345	-0.84012	-4.32514	-15.56842	25.30065	11.70405	-6.73933	27.47389	-9.44372	22.69660	135.30701	0.00043	-90.84200	133.74396	0.00178	81.80515	5.78949	0.11605	-0.01321	-0.49737	-0.80776	0.00385	1.65470	-0.22789	2.64125	-20.25552	-1.19755	2.36533	8.20579	-0.38168	5.22261
17	-3.60294	-0.00000	0.00000	-3.48623	0.00000	-0.00000	-1.90326	-7.94794	10.07545	13.01199	7.15404	-12.13800	-21.81534	-0.54284	-0.00073	-6.99015	-0.16218	-0.00005	27.65174	6.78448	3.46399	-0.88171	-4.25051	-15.58955	25.27344	11.51092	-6.53418	27.59619	-9.48691	22.40619	135.10008	0.00291	-90.98448	134.09937	0.00791	80.49581	5.67964	0.78269	0.00031	0.11911	0.01103	0.00584	1.65243	-0.21244	2.68593	-20.25698	-1.19989	2.41256	7.92211	-0.32198	5.32169
18	-2.51673	0.00000	0.00000	-2.73909	0.00000	-0.00000	-2.67345	-7.71408	9.66757	12.59345	7.14137	-11.33355	-22.42649	-0.59423	-0.00155	-6.85445	-0.11987	-0.00012	28.19452	7.17966	3.86174	-0.73651	-4.11434	-16.09325	25.22909	11.34883	-6.32469	27.49514	-9.56515	22.02201	134.93867	0.00169	-90.53229	134.57060	0.00754	79.15083	6.11250	1.05745	0.00376	0.69462	0.92454	0.00347	1.65884	-0.15503	2.64746	-20.25072	-1.13228	2.39829	7.78418	-0.23080	5.39874
19	-1.62913	0.00000	-0.00000	-1.96958	-0.00000	-0.00000	-3.43357	-7.67851	9.15192	12.21236	7.42942	-10.56993	-23.11669	-0.58167	-0.00046	-6.80149	-0.13030	-0.00008	28.85853	7.57037	4.22352	-0.50932	-3.93347	-16.60179	25.25363	11.22590	-6.22148	27.28433	-9.62091	21.82425	134.80295	-0.00041	-90.11081	134.96651	0.00162	78.47812	6.54363	1.31208	0.00184	1.10934	1.56519	-0.00089	1.74466	-0.02526	2.67083	-20.16363	-1.02059	2.46840	7.66676	-0.13429	5.29957
20	-1.59361	0.00000	-0.00000	-2.03829	0.00000	-0.00000	-4.05093	-7.94084	8.93798	12.14401	8.01781	-10.37719	-23.79495	-0.62631	0.00092	-6.81998	-0.16776	-0.00004	29.47789	7.87378	4.24877	-0.32607	-3.77621	-16.66486	25.38573	11.10298	-6.24979	27.21120	-9.64118	21.95148	134.60196	-0.00098	-89.84225	135.14561	-0.00107	78.76905	6.64373	1.70877	-0.00139	1.29581	1.65585	-0.00245	1.94882	0.13389	2.82801	-19.95582	-0.93158	2.67364	7.42811	-0.08332	5.00554
21	-2.05957	0.00000	-0.00000	-2.75090	-0.00000	0.00000	-4.67824	-8.39044	8.90901	12.33021	8.58384	-10.62838	-24.40321	-0.66663	0.00031	-6.85687	-0.20899	-0.00009	30.00698	8.07417	4.11585	-0.22444	-3.66052	-16.37889	25.55936	10.93356	-6.34413	27.34203	-9.65750	22.26269	134.28355	0.00057	-89.57071	135.13484	-0.00017	79.49591	6.46971	2.21711	-0.00377	1.17378	1.24372	0.00005	2.20754	0.24622	3.00799	-19.69318	-0.89450	2.88256	7.07321	-0.07219	4.65303
22	-2.26743	-0.00000	0.00000	-3.22451	0.00000	-0.00000	-5.54752	-8.78590	8.61752	12.43729	8.69622	-10.75272	-24.96145	-0.58472	-0.00113	-6.85796	-0.19853	-0.00012	30.50788	8.27049	4.20075	-0.16390	-3.54206	-16.17329	25.66772	10.72388	-6.44429	27.48325	-9.70495	22.53029	133.91130	0.00251	-89.15990	135.07237	0.00039	79.89804	6.12294	2.76789	-0.00530	0.71397	0.66134	0.00234	2.39663	0.24678	3.09878	-19.50235	-0.92784	2.96701	6.72861	-0.02952	4.39709
23	-2.14277	0.00000	-0.00000	-3.15829	0.00000	0.00000	-6.61094	-9.07257	7.96868	12.30455	8.24594	-10.57957	-25.51045	-0.45069	-0.00094	-6.80601	-0.06013	0.00003	31.00293	8.58410	4.52270	-0.11347	-3.40078	-16.14121	25.65470	10.54271	-6.54417	27.39868	-9.78431	22.68476	133.60849	0.00209	-88.75203	135.04491	0.00039	79.79388	5.51999	3.19187	-0.00347	0.08592	0.16437	0.00180	2.44697	0.13308	3.13437	-19.45205	-1.04661	2.95763	6.48228	0.09071	4.30282
24	-2.10506	0.00000	-0.00000	-2.94387	0.00000	-0.00000	-7.64229	-9.37665	7.22615	12.04534	7.54562	-10.37589	-26.03654	-0.43268	0.00037	-6.70612	0.20581	0.00027	31.45842	9.02658	4.82724	-0.05859	-3.28123	-16.06475	25.53453	10.46244	-6.64026	27.02885	-9.85544	22.81593	133.43729	-0.00122	-88.84277	135.03325	0.00043	79.66756	4.63319	3.20852	0.00312	-0.40494	-0.20195	0.00042	2.39347	-0.02207	3.19204	-19.50558	-1.21207	2.95326	6.34632	0.23104	4.33810
25	-2.23548	0.00000	-0.00000	-2.83805	0.00000	-0.00000	-8.56379	-9.60869	6.48464	11.76838	7.00362	-10.25369	-26.48953	-0.54050	0.00066	-6.56059	0.48814	0.00031	31.88847	9.50160	5.02398	0.03306	-3.21248	-15.89689	25.38480	10.48966	-6.71664	26.54855	-9.86059	23.02886	133.31534	-0.00652	-89.90349	134.99806	0.00073	80.00298	3.63270	2.83565	0.00609	-0.56382	-0.33895	0.00043	2.33165	-0.13082	3.28479	-19.56651	-1.34757	2.99878	6.30884	0.29837	4.41394
26	-2.53392	0.00000	0.00000	-2.88471	0.00000	-0.00000	-9.37223	-9.46369	5.68294	11.53253	6.80106	-10.13041	-26.85293	-0.66732	0.00003	-6.39806	0.66954	0.00004	32.35239	9.91773	5.17265	0.20312	-3.16289	-15.73942	25.30190	10.56937	-6.78036	26.22432	-9.77981	23.33999	133.09972	-0.00818	-91.55037	134.94794	0.00079	80.76923	2.72821	2.50370	0.00168	-0.47779	-0.01624	0.00111	2.32341	-0.15118	3.40271	-19.57259	-1.41044	3.10062	6.34739	0.27151	4.47275
27	-3.43488	0.00000	-0.00000	-3.31788	-0.00000	0.00000	-9.97006	-8.97905	4.96674	11.45279	6.80588	-10.04588	-27.15467	-0.79964	-0.00024	-6.29528	0.73802	-0.00021	32.84575	10.25766	5.22024	0.45229	-3.09918	-15.55320	25.31619	10.61996	-6.85349	26.16490	-9.66963	23.65968	132.75127	0.00151	-92.38885	134.92284	0.00034	81.67571	2.18197	2.50780	-0.00252	-0.42890	0.82046	-0.00095	2.33466	-0.08199	3.56114	-19.55742	-1.40531	3.27349	6.42128	0.20201	4.54343
28	-5.03514	-0.00000	-0.00000	-4.16723	0.00000	-0.00000	-10.38402	-8.61660	4.56287	11.55504	6.67710	-10.07092	-27.42545	-1.00980	0.00000	-6.30457	0.78222	-0.00030	33.29806	10.55077	5.05650	0.71865	-3.03036	-15.26829	25.37338	10.54124	-6.93503	26.24660	-9.61103	23.86457	132.35536	0.01237	-91.56086	134.94548	-0.00002	82.45609	2.31275	2.67236	-0.00429	-0.57087	1.83556	-0.00275	2.31558	0.06705	3.79509	-19.56996	-1.35423	3.54621	6.48756	0.15138	4.65584
29	-6.43766	-0.00000	0.00000	-4.83549	-0.00000	0.00000	-10.89788	-8.69541	4.45710	11.65030	6.15189	-10.09288	-27.68807	-1.30775	0.00023	-6.36658	0.89889	-0.00019	33.69278	10.80470	4.71931	0.93334	-3.00619	-14.99141	25.40153	10.28355	-7.00290	26.28954	-9.63378	23.91295	132.01140	0.00881	-90.21822	134.98346	-0.00011	82.82323	3.05389	2.69968	-0.00723	-0.78574	2.43747	-0.00037	2.32061	0.25494	4.11381	-19.55556	-1.29866	3.91209	6.53104	0.13197	4.76145
30	-6.87663	-0.00000	-0.00000	-4.84679	0.00000	0.00000	-11.71278	-9.15308	4.44910	11.57418	5.36367	-10.00618	-27.98369	-1.61156	0.00016	-6.35617	1.10585	0.00024	34.09450	10.98776	4.36283	1.07203	-3.07875	-14.85699	25.36356	9.94160	-7.04216	26.23740	-9.71167	23.88452	131.73241	-0.00425	-90.40267	134.96239	-0.00076	82.61938	3.69722	2.64282	-0.00866	-0.89344	2.22411	0.00186	2.43538	0.37283	4.44788	-19.43090	-1.31370	4.26612	6.55960	0.10028	4.79172
31	-6.90260	0.00000	0.00000	-4.53492	0.00000	0.00000	-12.65271	-9.67336	4.34098	11.40128	4.77322	-9.90196	-28.36009	-1.83260	-0.00012	-6.22443	1.32885	0.00045	34.57239	11.07797	4.08062	1.16147	-3.22761	-14.87273	25.23734	9.68774	-7.02834	26.15357	-9.78722	23.89087	131.47093	-0.01167	-92.51481	134.85184	-0.00132	82.05581	3.58442	2.74565	-0.00871	-0.76246	1.51355	0.00230	2.61168	0.30340	4.69803	-19.24810	-1.47129	4.47248	6.58562	0.02318	4.71666
32	-7.64422	-0.00000	0.00000	-4.52953	-0.00000	0.00000	-13.35857	-9.83031	4.02988	11.31234	4.67765	-9.91102	-28.80481	-1.96769	-0.00019	-6.04322	1.48307	0.00018	35.13137	11.10454	3.83065	1.25143	-3.36110	-14.97141	25.00554	9.59668	-6.94118	26.08969	-9.80067	23.96872	131.23245	-0.00666	-94.92237	134.72224	-0.00072	81.63413	2.86330	2.97359	-0.00600	-0.31939	1.15833	0.00591	2.71985	0.04582	4.82977	-19.13879	-1.75940	4.49885	6.61261	-0.07925	4.55364
33	-9.11363	-0.00000	-0.00000	-4.96363	0.00000	-0.00000	-13.75314	-9.43309	3.53661	11.35865	4.95331	-10.02315	-29.21404	-2.08892	0.00004	-5.89523	1.56193	-0.00007	35.65526	11.13318	3.55977	1.33194	-3.42817	-15.05360	24.72209	9.59097	-6.86396	26.01716	-9.75293	24.07393	131.06558	0.00178	-96.10870	134.66702	-0.00050	81.81335	2.14194	3.11093	0.00030	0.23971	1.48655	0.00863	2.75438	-0.25448	4.85244	-19.10731	-2.04655	4.40802	6.59427	-0.17443	4.40288
34	-9.99331	0.00000	-0.00000	-5.38972	0.00000	-0.00000	-14.17302	-8.78414	2.92997	11.40434	5.34101	-10.09956	-29.47382	-2.21492	0.00005	-5.77797	1.61253	-0.00007	35.96106	11.22139	3.36946	1.30895	-3.46081	-15.04659	24.52412	9.54569	-6.96991	25.89655	-9.72270	24.14145	130.94475	0.00420	-96.20397	134.68845	-0.00095	82.60838	1.65221	3.06486	0.00754	0.46472	1.83567	0.00732	2.84437	-0.40667	4.75284	-19.02221	-2.15070	4.25882	6.44528	-0.25341	4.40526
