Unnamed: 0_level_0,FullBody_CoG_vel,FullBody_CoG_vel,FullBody_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
817,-0.04985,0.11665,-0.06424,-0.07574,0.31266,-0.09223,-0.12171,0.2266,-0.0654,-0.03464,0.21196,-0.05867,-0.08832,0.17011,-0.03339,-0.06058,0.13297,-0.02987,-0.10748,0.10654,-0.03197,-0.10182,0.01641,-0.03707,-0.10917,0.01431,-0.03115,-0.06747,0.15035,-0.06181,-0.04671,0.20715,-0.0538,-0.03237,0.0749,-0.11895,-0.02773,0.16629,-0.0285,0.01927,-0.13773,-0.19652,-0.00199,0.04279,-0.00958,0.01775,-0.14324,-0.15447,1e-05,-0.00584,-0.00429,0.01423,-0.14799,-0.14757,-0.00011,-0.00579,-0.00585
818,-0.05587,0.12984,-0.05809,-0.07448,0.28885,-0.13302,-0.14339,0.26465,-0.06567,-0.05217,0.18193,-0.0905,-0.08272,0.16626,-0.00946,-0.05794,0.13308,-0.06834,-0.10446,0.13148,-0.02536,-0.12454,0.04936,-0.04017,-0.1251,0.04564,-0.03041,-0.06716,0.16497,-0.05172,-0.05793,0.22418,-0.04628,-0.04635,0.08257,-0.11047,-0.0374,0.18155,-0.02228,0.01763,-0.12309,-0.18636,-0.00827,0.04212,-0.00098,0.03134,-0.12351,-0.14214,-0.00644,-0.00209,0.0083,0.02851,-0.12728,-0.13495,-0.00654,-0.00205,0.00691
819,-0.05606,0.12855,-0.04987,-0.08003,0.24045,-0.15144,-0.14365,0.31346,-0.06998,-0.0755,0.14931,-0.10935,-0.07821,0.18178,0.00305,-0.05804,0.10824,-0.10016,-0.09131,0.15594,-0.01884,-0.13632,0.07321,-0.03916,-0.13001,0.06903,-0.02865,-0.06791,0.15977,-0.04086,-0.0513,0.22809,-0.03231,-0.0485,0.07231,-0.0953,-0.0384,0.17848,-0.01711,0.01983,-0.12347,-0.17515,-0.01521,0.0392,0.00377,0.0513,-0.08551,-0.12338,-0.00528,0.00759,0.01805,0.04904,-0.08844,-0.11509,-0.00521,0.00826,0.01908
820,-0.05503,0.12011,-0.04181,-0.09754,0.1968,-0.12815,-0.12508,0.32493,-0.07936,-0.08523,0.13765,-0.10217,-0.07443,0.19743,-0.00962,-0.06667,0.07963,-0.10202,-0.07654,0.17047,-0.01544,-0.13709,0.08984,-0.03366,-0.13251,0.08692,-0.02636,-0.07355,0.15026,-0.03544,-0.03365,0.21838,-0.01596,-0.04953,0.04487,-0.07203,-0.03248,0.17018,-0.01643,0.02055,-0.13831,-0.15969,-0.01766,0.04154,0.00307,0.07205,-0.04671,-0.10495,0.00013,0.01184,0.01814,0.06952,-0.05011,-0.09543,0.00037,0.01345,0.02158
821,-0.05905,0.11513,-0.03875,-0.12007,0.16649,-0.09953,-0.11145,0.29003,-0.09372,-0.0865,0.13132,-0.09163,-0.07622,0.19924,-0.04258,-0.091,0.0656,-0.08569,-0.06869,0.17929,-0.01739,-0.13616,0.10165,-0.02982,-0.14119,0.10044,-0.02641,-0.08327,0.15201,-0.03832,-0.0245,0.19972,-0.00716,-0.05972,0.01578,-0.04786,-0.02961,0.17101,-0.0232,0.02052,-0.14859,-0.14031,-0.01518,0.05294,-0.00377,0.08527,-0.02184,-0.09588,9e-05,-0.00164,0.00138,0.08189,-0.02666,-0.08508,0.00027,0.00036,0.00426
822,-0.06924,0.11837,-0.04368,-0.14355,0.15756,-0.09104,-0.11531,0.23194,-0.1022,-0.09255,0.12699,-0.09208,-0.08379,0.18538,-0.07029,-0.12079,0.0794,-0.07351,-0.07209,0.18965,-0.02343,-0.13833,0.10976,-0.03453,-0.15571,0.10944,-0.03282,-0.09294,0.16306,-0.04714,-0.03466,0.18249,-0.01354,-0.07506,0.00714,-0.03808,-0.03914,0.17988,-0.03566,0.02074,-0.13356,-0.12547,-0.01549,0.06606,-0.01495,0.0829,-0.01274,-0.09941,-0.00582,-0.02759,-0.02543,0.07873,-0.019,-0.08828,-0.00586,-0.02581,-0.02563
823,-0.08162,0.12948,-0.05244,-0.15701,0.18303,-0.08067,-0.1378,0.17992,-0.09009,-0.10345,0.15496,-0.08466,-0.10017,0.17405,-0.07281,-0.13335,0.12616,-0.06896,-0.09164,0.20496,-0.02837,-0.14024,0.11835,-0.04626,-0.16887,0.1179,-0.04392,-0.10266,0.17263,-0.05384,-0.05461,0.17899,-0.03178,-0.08233,0.02995,-0.05146,-0.05814,0.18626,-0.04526,0.01783,-0.09189,-0.12506,-0.0264,0.07136,-0.02374,0.06709,-0.00924,-0.11236,-0.00806,-0.04034,-0.03997,0.06249,-0.01644,-0.10358,-0.00822,-0.03908,-0.04179
824,-0.09146,0.14512,-0.05651,-0.14231,0.2238,-0.04902,-0.16766,0.1473,-0.05721,-0.10949,0.21807,-0.05708,-0.12546,0.18689,-0.05698,-0.12271,0.189,-0.06537,-0.12433,0.22649,-0.03076,-0.1418,0.1334,-0.05407,-0.17525,0.13205,-0.04968,-0.11523,0.17806,-0.05172,-0.06978,0.19269,-0.04783,-0.07663,0.07036,-0.07494,-0.07406,0.18581,-0.04412,0.01355,-0.04639,-0.13586,-0.04297,0.06789,-0.02349,0.05264,-0.00299,-0.12702,-0.00102,-0.02278,-0.03027,0.04794,-0.01055,-0.12295,-0.00097,-0.02208,-0.02945
825,-0.09587,0.15727,-0.05171,-0.10621,0.22894,-0.016,-0.17981,0.12914,-0.01651,-0.10654,0.26226,-0.03177,-0.14169,0.21539,-0.03645,-0.10885,0.23399,-0.06442,-0.1506,0.25109,-0.031,-0.14919,0.15814,-0.04867,-0.17588,0.15548,-0.04142,-0.12666,0.18417,-0.0434,-0.07723,0.20615,-0.04896,-0.0663,0.09526,-0.08542,-0.07982,0.17962,-0.03343,0.0161,-0.02255,-0.14147,-0.05175,0.06268,-0.01477,0.05298,0.00828,-0.13012,0.01209,0.01049,-0.00646,0.0484,0.00079,-0.13021,0.01252,0.0107,-0.00062
826,-0.09629,0.16031,-0.04156,-0.08245,0.17756,-9e-05,-0.16655,0.11834,0.02033,-0.10098,0.24909,-0.02778,-0.13083,0.22541,-0.00861,-0.11178,0.24327,-0.06573,-0.15386,0.27124,-0.02542,-0.16606,0.18982,-0.03303,-0.1781,0.18605,-0.02332,-0.12875,0.19383,-0.03613,-0.08403,0.19791,-0.03719,-0.06346,0.08694,-0.07566,-0.08205,0.17202,-0.02324,0.02461,-0.02196,-0.1305,-0.04955,0.06418,-0.00582,0.06306,0.02496,-0.11038,0.02364,0.03123,0.01695,0.05887,0.01802,-0.11117,0.02425,0.03084,0.0255
827,-0.09865,0.16162,-0.03079,-0.09424,0.10849,0.01305,-0.15924,0.11661,0.04328,-0.10064,0.20535,-0.02996,-0.10623,0.20902,0.02705,-0.12885,0.22698,-0.05527,-0.14277,0.28566,-0.01458,-0.18895,0.21974,-0.01903,-0.18983,0.2156,-0.0085,-0.12216,0.20668,-0.031,-0.09698,0.17738,-0.02325,-0.07363,0.06787,-0.05457,-0.09144,0.17688,-0.02137,0.02777,-0.02276,-0.10547,-0.04668,0.08053,-0.00274,0.06534,0.04084,-0.07404,0.02626,0.03021,0.03302,0.06203,0.03531,-0.07215,0.02675,0.02914,0.04023
828,-0.10723,0.17358,-0.01955,-0.13394,0.06995,0.03679,-0.18301,0.12814,0.04607,-0.10318,0.17371,-0.01993,-0.10238,0.20459,0.04927,-0.14229,0.1997,-0.02581,-0.13893,0.30092,-0.00691,-0.21017,0.23918,-0.01308,-0.20949,0.2354,-0.00354,-0.11915,0.22169,-0.02335,-0.11486,0.17614,-0.01003,-0.09089,0.07301,-0.02945,-0.10758,0.20595,-0.0229,0.01908,-0.00629,-0.07414,-0.0503,0.11515,-0.00096,0.05197,0.04301,-0.04421,0.01768,0.02022,0.03843,0.05004,0.03976,-0.04018,0.018,0.01906,0.04314
829,-0.11957,0.19561,-0.00696,-0.18107,0.06333,0.05794,-0.2097,0.14742,0.04194,-0.10223,0.15814,-0.00644,-0.13125,0.23868,0.04065,-0.14155,0.16873,0.00378,-0.1497,0.31551,-0.0067,-0.22402,0.24779,-0.0094,-0.22645,0.245,-0.00237,-0.12955,0.23679,-0.01104,-0.1286,0.20307,0.00455,-0.10378,0.10729,-0.00431,-0.11979,0.24765,-0.01788,0.00138,0.02319,-0.04444,-0.057,0.15642,0.00696,0.03171,0.02807,-0.03653,0.00251,0.01522,0.03254,0.03118,0.02715,-0.03457,0.00274,0.01467,0.03614
830,-0.12931,0.2153,0.00359,-0.22228,0.05098,0.06085,-0.19639,0.15429,0.05292,-0.10774,0.13272,-0.00521,-0.16389,0.27734,0.01937,-0.13384,0.1453,0.00775,-0.1642,0.31845,-0.00968,-0.23043,0.25483,-0.00174,-0.23357,0.25302,0.0028,-0.14764,0.24943,0.00381,-0.13118,0.23562,0.01452,-0.10644,0.14824,0.01229,-0.12249,0.27543,-0.00928,-0.01753,0.04896,-0.0262,-0.0616,0.18261,0.01611,0.01742,0.01052,-0.0435,-0.00978,0.01828,0.02048,0.01779,0.01116,-0.04626,-0.0096,0.01828,0.02357
831,-0.13324,0.22503,0.00691,-0.24515,0.00887,0.0497,-0.14349,0.13672,0.08451,-0.13684,0.08664,-0.01418,-0.16671,0.2738,0.02185,-0.13425,0.14253,-0.01613,-0.17097,0.31052,-0.00863,-0.23108,0.2702,0.00441,-0.23324,0.26812,0.00961,-0.15966,0.25851,0.01786,-0.12828,0.25261,0.01052,-0.10234,0.17815,0.01337,-0.12204,0.27744,-0.01267,-0.02726,0.06514,-0.02451,-0.06179,0.18363,0.01208,0.01165,0.00742,-0.04821,-0.0101,0.02501,0.00933,0.01248,0.00883,-0.05331,-0.01,0.02481,0.01112
832,-0.13436,0.22809,0.00285,-0.23354,-0.03799,0.03762,-0.08438,0.10923,0.12871,-0.18038,0.05068,-0.02084,-0.14489,0.23455,0.05695,-0.15011,0.16241,-0.04639,-0.16946,0.30694,0.00358,-0.22506,0.29252,0.00205,-0.23006,0.28912,0.01049,-0.16217,0.26366,0.02721,-0.13372,0.25198,-0.00547,-0.0986,0.19686,0.00435,-0.12688,0.26502,-0.0342,-0.02221,0.08029,-0.03071,-0.05632,0.17172,-0.00898,0.00643,0.0177,-0.04203,0.00135,0.02987,0.00215,0.00748,0.01947,-0.04537,0.00136,0.0283,0.00174
833,-0.13753,0.23022,-0.00142,-0.19242,-0.03851,0.03721,-0.04964,0.08691,0.16984,-0.20792,0.07133,-0.014,-0.13173,0.20135,0.09605,-0.17858,0.20217,-0.05935,-0.16569,0.31535,0.02885,-0.21408,0.30717,-0.00202,-0.2251,0.30416,0.00541,-0.16354,0.26393,0.02978,-0.1507,0.23993,-0.01797,-0.09877,0.20935,5e-05,-0.1375,0.25548,-0.0582,-0.01093,0.09994,-0.02742,-0.04962,0.1724,-0.03183,-0.0046,0.02157,-0.02564,0.01325,0.03266,-0.00124,-0.00369,0.02309,-0.02683,0.01318,0.02871,-0.00366
834,-0.14421,0.23302,0.00245,-0.1563,0.02555,0.06403,-0.0633,0.07348,0.18911,-0.20347,0.16189,0.01285,-0.14715,0.20217,0.11147,-0.21189,0.26116,-0.04174,-0.16677,0.33269,0.05714,-0.2091,0.30316,0.00296,-0.22174,0.30369,0.00152,-0.16989,0.26012,0.02841,-0.16579,0.21936,-0.01258,-0.102,0.2124,0.01025,-0.14758,0.256,-0.06287,-0.00947,0.11753,-0.00575,-0.05356,0.20337,-0.03742,-0.01944,0.00644,-0.00607,0.01302,0.03944,-0.0002,-0.01931,0.00662,-0.00867,0.01301,0.03389,-0.00176
835,-0.15176,0.23514,0.01347,-0.14258,0.12612,0.11312,-0.13034,0.07586,0.17942,-0.17084,0.28366,0.05292,-0.18026,0.23884,0.10378,-0.23581,0.32212,0.00534,-0.17688,0.35829,0.07067,-0.22261,0.29008,0.0134,-0.22969,0.29464,0.00196,-0.17926,0.25734,0.02594,-0.16624,0.19202,0.00656,-0.10723,0.19856,0.02788,-0.14967,0.26151,-0.04422,-0.02245,0.12457,0.02199,-0.07145,0.25218,-0.02228,-0.02828,-0.0112,0.00458,-0.0001,0.05185,0.00754,-0.0293,-0.01306,-0.00197,0.0002,0.04756,0.01194
836,-0.15595,0.23629,0.02089,-0.12855,0.22015,0.14482,-0.20411,0.08773,0.15229,-0.1281,0.36901,0.0865,-0.19935,0.28764,0.08574,-0.2329,0.34835,0.06027,-0.18683,0.3865,0.05938,-0.25302,0.28823,0.01817,-0.25437,0.2942,0.00321,-0.18706,0.26173,0.02013,-0.15493,0.16778,0.02085,-0.11359,0.17289,0.03618,-0.1414,0.26429,-0.01979,-0.03706,0.12027,0.03252,-0.0866,0.2843,-0.00036,-0.019,-0.00487,-0.00179,-0.01163,0.06101,0.02252,-0.0208,-0.00818,-0.01058,-0.01098,0.06022,0.03474
837,-0.15552,0.23826,0.01762,-0.10664,0.26516,0.13324,-0.22257,0.08774,0.12581,-0.11504,0.37288,0.09787,-0.18126,0.31504,0.06554,-0.20361,0.32528,0.08706,-0.1788,0.40144,0.03423,-0.28355,0.30406,0.01744,-0.28481,0.30968,0.00322,-0.19138,0.27267,0.00931,-0.1453,0.16174,0.02059,-0.11934,0.15551,0.0298,-0.13001,0.26487,-0.00932,-0.0401,0.10997,0.01903,-0.08039,0.2832,0.01253,0.00536,0.02325,-0.01794,-0.00732,0.05787,0.04062,0.00377,0.02031,-0.02461,-0.00667,0.0596,0.05489
