Unnamed: 0_level_0,FullBody_CoG_vel,FullBody_CoG_vel,FullBody_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1175,0.15968,-0.25248,0.09439,0.33666,-0.19234,-0.01713,0.30698,-0.30462,-0.06904,0.19612,-0.34775,0.04571,0.22757,-0.40309,-0.06688,0.21099,-0.2992,0.07783,0.21835,-0.38026,-0.03103,0.22262,-0.22465,0.05603,0.24066,-0.22388,0.05331,0.19326,-0.30617,0.11082,0.1658,-0.37758,0.06392,0.12183,-0.18383,0.1357,0.13289,-0.27352,0.08107,0.02532,0.11929,0.2706,0.04464,-0.07615,0.04883,0.03651,0.03982,0.18434,0.00221,0.00353,0.02262,0.03739,0.03917,0.16952,0.00182,0.00037,0.01813
1176,0.15374,-0.24165,0.09649,0.31946,-0.16438,0.0093,0.24557,-0.252,-0.07509,0.19085,-0.31267,0.07617,0.19266,-0.36989,-0.05208,0.19581,-0.28986,0.10589,0.21044,-0.36697,-0.00991,0.23593,-0.23666,0.05713,0.24189,-0.23385,0.04844,0.18393,-0.2985,0.10388,0.16164,-0.35504,0.06829,0.1209,-0.16194,0.14834,0.12845,-0.26535,0.07954,0.03832,0.12958,0.28154,0.04182,-0.0815,0.04907,0.01535,0.02996,0.18634,-0.01116,0.00261,0.01732,0.01547,0.02857,0.17648,-0.01183,-0.00228,0.00947
1177,0.14981,-0.23321,0.09893,0.26965,-0.10602,0.03037,0.20828,-0.22282,-0.04113,0.20729,-0.25455,0.09142,0.17212,-0.34183,-0.00918,0.18402,-0.26851,0.12452,0.19347,-0.34976,0.01885,0.26557,-0.25893,0.06087,0.25824,-0.25708,0.05542,0.16983,-0.29405,0.09381,0.16027,-0.32125,0.07606,0.11978,-0.14153,0.16085,0.13339,-0.26124,0.07767,0.04384,0.11659,0.28289,0.05354,-0.1023,0.04968,0.00032,0.02121,0.19857,-0.01596,0.00081,0.01817,-0.00052,0.01871,0.19243,-0.01655,-0.00223,0.01006
1178,0.14405,-0.22679,0.09682,0.22661,-0.06338,0.04032,0.20019,-0.22043,0.02429,0.2481,-0.18881,0.08476,0.16712,-0.31463,0.0484,0.18587,-0.24269,0.1301,0.17087,-0.32452,0.04462,0.28402,-0.27583,0.06749,0.27144,-0.27494,0.06505,0.15471,-0.29222,0.0831,0.15151,-0.2885,0.07837,0.1113,-0.1281,0.16593,0.13353,-0.25888,0.06579,0.04187,0.09265,0.27226,0.06783,-0.12349,0.04041,0.00063,0.02028,0.20774,-0.00686,-0.00107,0.01686,-0.00057,0.01741,0.20318,-0.00704,-0.00027,0.01227
1179,0.13866,-0.21875,0.0872,0.18763,-0.09185,0.05445,0.22041,-0.22643,0.09362,0.28577,-0.15376,0.07027,0.17114,-0.27594,0.09292,0.20823,-0.22602,0.11989,0.15539,-0.28325,0.05804,0.28221,-0.27324,0.0754,0.27336,-0.27144,0.07002,0.15295,-0.28888,0.06748,0.13297,-0.26115,0.07216,0.09336,-0.12019,0.15997,0.12168,-0.25116,0.04699,0.03867,0.07768,0.2526,0.07319,-0.13396,0.02413,0.01797,0.02743,0.19847,0.01167,-0.00838,0.00843,0.01723,0.02535,0.19419,0.01199,-0.00435,0.00945
1180,0.1347,-0.20857,0.07223,0.12059,-0.19893,0.08489,0.25605,-0.22229,0.12938,0.26711,-0.1865,0.06424,0.18268,-0.2253,0.09892,0.23402,-0.23053,0.08678,0.16163,-0.22673,0.0543,0.2679,-0.24724,0.08099,0.26459,-0.2443,0.07198,0.16385,-0.28007,0.04749,0.10993,-0.24228,0.05993,0.07429,-0.11842,0.14237,0.10272,-0.23665,0.03211,0.0406,0.07737,0.22872,0.06976,-0.13357,0.01158,0.0442,0.03726,0.17249,0.02888,-0.02085,-0.00259,0.04428,0.03637,0.16728,0.02947,-0.01565,0.0023
1181,0.12997,-0.19836,0.05755,0.02547,-0.33442,0.12556,0.28134,-0.20246,0.10875,0.18311,-0.26775,0.06823,0.20248,-0.17905,0.06422,0.23759,-0.24711,0.03708,0.19101,-0.1741,0.0392,0.25268,-0.20951,0.08074,0.24973,-0.20723,0.07371,0.16939,-0.26376,0.03177,0.09121,-0.23473,0.04511,0.06753,-0.1238,0.11718,0.08645,-0.2213,0.02601,0.04915,0.0819,0.20548,0.06273,-0.13034,0.00759,0.06554,0.04956,0.15055,0.03458,-0.02757,-0.00497,0.06624,0.04917,0.14285,0.03503,-0.02357,-0.00081
1182,0.1243,-0.18849,0.04926,-0.04458,-0.41891,0.14748,0.27425,-0.17932,0.0499,0.10288,-0.3256,0.06974,0.21986,-0.15468,0.01473,0.21565,-0.25202,0.00069,0.22378,-0.15449,0.02499,0.23959,-0.18309,0.07454,0.23448,-0.18241,0.07246,0.15979,-0.24137,0.02825,0.0846,-0.23319,0.03289,0.0776,-0.12819,0.0948,0.0792,-0.21067,0.02776,0.05918,0.08347,0.18898,0.05307,-0.13036,0.011,0.0741,0.06542,0.14949,0.02632,-0.02053,0.00735,0.07568,0.06593,0.13945,0.02644,-0.01905,0.0079
1183,0.11966,-0.17857,0.04911,-0.03417,-0.39906,0.1281,0.23518,-0.17099,0.00024,0.09387,-0.31282,0.06167,0.21806,-0.15833,-0.01358,0.1857,-0.2372,0.00499,0.23252,-0.18235,0.01863,0.22017,-0.18706,0.06359,0.21995,-0.18704,0.06354,0.14358,-0.21977,0.03536,0.09002,-0.22741,0.0275,0.09482,-0.11614,0.08394,0.08035,-0.20649,0.03438,0.0617,0.08539,0.18328,0.04138,-0.13044,0.01803,0.0697,0.07259,0.16303,0.01046,-0.00759,0.02228,0.07331,0.07654,0.15359,0.01033,-0.00811,0.02013
1184,0.11588,-0.1708,0.05182,0.05967,-0.29956,0.08253,0.18988,-0.18634,-0.00476,0.14424,-0.25289,0.05337,0.19641,-0.18694,-0.00195,0.16229,-0.21555,0.04298,0.20831,-0.23641,0.02,0.19018,-0.21944,0.04649,0.20236,-0.21942,0.04624,0.13211,-0.20762,0.04339,0.09941,-0.21575,0.02556,0.10621,-0.08338,0.08265,0.08296,-0.20845,0.03856,0.05219,0.08996,0.18486,0.02965,-0.12418,0.02101,0.05194,0.05407,0.17341,-0.0043,-0.00215,0.01983,0.05754,0.06204,0.1674,-0.00451,-0.00316,0.01683
1185,0.11097,-0.16649,0.05136,0.179,-0.21042,0.05178,0.16479,-0.22546,0.03332,0.18496,-0.20274,0.05821,0.17211,-0.22863,0.03799,0.14673,-0.19844,0.07944,0.16957,-0.2708,0.02978,0.16553,-0.25653,0.02365,0.18367,-0.2575,0.02629,0.12894,-0.20515,0.04452,0.10335,-0.20217,0.02199,0.10536,-0.04716,0.08424,0.07808,-0.21058,0.03354,0.03796,0.08809,0.18482,0.01823,-0.11286,0.01428,0.02529,0.01585,0.17407,-0.01186,-0.00601,-0.00189,0.03036,0.0237,0.17183,-0.01206,-0.00646,-0.00521
1186,0.10438,-0.16042,0.04792,0.24071,-0.20027,0.05826,0.16268,-0.2732,0.08061,0.16632,-0.20021,0.07376,0.15931,-0.25421,0.07195,0.13464,-0.18982,0.08602,0.14245,-0.25,0.04334,0.16605,-0.27069,0.00453,0.17488,-0.27387,0.01411,0.13254,-0.20077,0.03926,0.09461,-0.18164,0.02052,0.09118,-0.02959,0.08662,0.06268,-0.19949,0.02261,0.03237,0.0708,0.17638,0.01079,-0.10301,0.00336,0.00738,-0.01207,0.16955,-0.00932,-0.00915,-0.02308,0.0097,-0.00809,0.1703,-0.00952,-0.00883,-0.02725
1187,0.09718,-0.14677,0.04342,0.20817,-0.25639,0.07542,0.16526,-0.29984,0.09853,0.10546,-0.24572,0.07884,0.15804,-0.23397,0.06984,0.12465,-0.19547,0.06371,0.13819,-0.17994,0.04251,0.18444,-0.25255,0.00129,0.1802,-0.25714,0.01551,0.13737,-0.18544,0.0314,0.07381,-0.14824,0.02526,0.06846,-0.03443,0.08753,0.04419,-0.16823,0.01478,0.03886,0.04509,0.15814,0.01393,-0.09633,-0.00176,0.01227,-0.01299,0.15841,0.0002,-0.00423,-0.02853,0.0128,-0.01148,0.16111,-0.0001,-0.00374,-0.03453
1188,0.09008,-0.13076,0.03631,0.13463,-0.31727,0.06781,0.15457,-0.29234,0.08044,0.0599,-0.29924,0.05911,0.15995,-0.17902,0.03843,0.11803,-0.21052,0.03367,0.14642,-0.11143,0.01757,0.19168,-0.22101,0.01273,0.18762,-0.22453,0.02357,0.13365,-0.16802,0.02229,0.05313,-0.11412,0.0285,0.04913,-0.04541,0.08051,0.03472,-0.13127,0.01214,0.04648,0.02507,0.13407,0.02522,-0.09045,-0.0003,0.0315,-0.01137,0.13319,0.00521,0.00142,-0.02342,0.03259,-0.00906,0.13554,0.00466,0.00082,-0.03212
1189,0.08235,-0.12349,0.02673,0.10348,-0.33274,0.04511,0.13184,-0.26601,0.05941,0.06085,-0.30135,0.03134,0.15396,-0.13664,0.01805,0.11423,-0.20783,0.01417,0.14519,-0.0955,-0.00991,0.17337,-0.20568,0.02406,0.18389,-0.20674,0.02699,0.11616,-0.16314,0.01431,0.04248,-0.09864,0.02153,0.04296,-0.04512,0.06343,0.03773,-0.11326,0.00996,0.04511,0.0091,0.1094,0.03273,-0.08619,0.00111,0.04687,-0.04616,0.09776,-0.00327,-0.00624,-0.0174,0.04927,-0.04246,0.09705,-0.00407,-0.00879,-0.02748
1190,0.07391,-0.12402,0.01902,0.13552,-0.28577,0.0401,0.10788,-0.24367,0.06628,0.09056,-0.22891,0.02563,0.13511,-0.13532,0.03506,0.10874,-0.16785,0.01046,0.12561,-0.13113,-0.00918,0.14276,-0.21404,0.02452,0.16897,-0.21423,0.02408,0.09254,-0.16574,0.01151,0.03785,-0.09929,0.00808,0.04938,-0.0307,0.04114,0.04412,-0.1175,0.00611,0.0374,-0.01733,0.0834,0.02973,-0.08317,-0.00048,0.04844,-0.11822,0.06806,-0.01679,-0.02585,-0.01101,0.05127,-0.11472,0.06366,-0.01749,-0.0293,-0.018
1191,0.06752,-0.11897,0.01491,0.18488,-0.19212,0.05779,0.0896,-0.23897,0.0905,0.11798,-0.12372,0.04807,0.11705,-0.16059,0.07094,0.09676,-0.11048,0.01934,0.10503,-0.17395,0.01967,0.12115,-0.22552,0.01613,0.15082,-0.22754,0.02074,0.07572,-0.15613,0.01202,0.03492,-0.0939,-0.00294,0.06157,-0.01376,0.01937,0.04603,-0.11808,0.00281,0.03183,-0.05612,0.0538,0.02165,-0.07351,-0.0027,0.03273,-0.18665,0.05346,-0.01818,-0.03609,-0.00417,0.03471,-0.185,0.04721,-0.0183,-0.03797,-0.00401
