FP1,FP1,FP1,FP2,FP2,FP2
X,Y,Z,X,Y,Z
0.0,0.0,-0.6043400000000002,0.0,0.0,-5.112120000000001
0.0,0.0,-0.798956534012848,0.0,0.0,-6.122024262569324
0.0,0.0,-1.1034904192705957,0.0,0.0,-6.477508197909115
0.0,0.0,-1.2437235757305067,0.0,0.0,-6.056695067109343
0.0,0.0,-1.128551282756451,0.0,0.0,-5.1120930326460154
0.0,0.0,-0.8989463647231807,0.0,0.0,-3.9795892622269586
0.0,0.0,-0.6301969353381409,0.0,0.0,-2.711150827968213
0.0,0.0,-0.4373726542917551,0.0,0.0,-1.5438917279646802
0.0,0.0,-0.520893768877386,0.0,0.0,-1.0170543071073783
0.0,0.0,-0.12234753045394894,0.0,0.0,-1.2825650645260527
0.0,0.0,-0.3622962807451757,0.0,0.0,-2.225687824836328
0.0,0.0,-0.33380719900641026,0.0,0.0,-3.3687550935096664
0.0,0.0,-0.30436716467722635,0.0,0.0,-4.093130316976238
0.0,0.0,-0.279271715004735,0.0,0.0,-3.9793055552327328
0.0,0.0,-0.28708831981324895,0.0,0.0,-3.3509200163722785
0.0,0.0,-0.2656450409025264,0.0,0.0,-2.6008714779704403
0.0,0.0,-0.24716733480591813,0.0,0.0,-1.8812139524975366
0.0,0.0,-0.2408107863780459,0.0,0.0,-1.0631815978881924
0.0,0.0,-0.2037343362169484,0.0,0.0,0.1859558378257505
0.0,0.0,-0.19833176728180818,0.0,0.0,2.3277186810075188
0.0,0.0,-0.2466130441871061,0.0,0.0,5.1097073592492235
0.0,0.0,-0.30568667848917275,0.0,0.0,7.291392028759879
0.0,0.0,-0.3632850659878684,0.0,0.0,8.294621613899748
0.0,0.0,-0.32095148086308906,0.0,0.0,8.786371090279454
0.0,0.0,-0.2796669983477602,0.0,0.0,9.367880898229027
0.0,0.0,-0.24811020447910023,0.0,0.0,9.868003702327416
0.0,0.0,-0.2661086526597583,0.0,0.0,9.914684443149527
0.0,0.0,-0.30815620451969494,0.0,0.0,9.65354828821031
0.0,0.0,-0.31279836102203984,0.0,0.0,8.507579289986651
0.0,0.0,-0.30030510421230433,0.0,0.0,6.701786037486932
0.0,0.0,-0.2543494114257002,0.0,0.0,5.419916693789952
0.0,0.0,-0.23766878874115477,0.0,0.0,4.292402208984676
0.0,0.0,-0.2215957739002102,0.0,0.0,3.283099324027272
0.0,0.0,-0.21855841980002666,0.0,0.0,3.122092590383068
0.0,0.0,-0.22396536464183167,0.0,0.0,3.170461787886068
0.0,0.0,-0.22310350002741133,0.0,0.0,2.667453237064896
0.0,0.0,-0.21899677260700684,0.0,0.0,1.9573024985460639
0.0,0.0,-0.2247219703043619,0.0,0.0,1.6235425074434022
0.0,0.0,-0.1943760871308703,0.0,0.0,1.5568711170619571
0.0,0.0,-0.1618405969691481,0.0,0.0,1.5144516737283507
0.0,0.0,-0.14046829829457871,0.0,0.0,1.3005911533838694
0.0,0.0,-0.16355156664285544,0.0,0.0,0.8635586433017275
0.0,0.0,-0.4134644954329899,0.0,0.0,0.3667366979494924
0.0,0.0,-0.19110852785729837,0.0,0.0,0.029015366687228754
0.0,0.0,-0.3494668757058916,0.0,0.0,-0.07188250836969896
0.0,0.0,-0.7236677350873787,0.0,0.0,-0.2955074847245196
0.0,0.0,-0.89592037880659,0.0,0.0,-0.6482263140132347
0.0,0.0,-0.48427392730956975,0.0,0.0,-0.5292151235695078
0.0,0.0,0.2810941529559651,0.0,0.0,-0.1204970939928134
0.0,0.0,0.9316581924625333,0.0,0.0,0.1356611073056049
0.0,0.0,1.212078976284505,0.0,0.0,0.09283305007615138
0.0,0.0,1.3209858461920228,0.0,0.0,-0.21960672863011654
0.0,0.0,1.1520730581526657,0.0,0.0,-0.3723717550625538
0.0,0.0,0.6980451384305273,0.0,0.0,-0.25883944518161073
0.0,0.0,-0.0382183294515085,0.0,0.0,-0.20472118418178656
0.0,0.0,-0.7568595942170038,0.0,0.0,-0.23317203858724803
0.0,0.0,-1.103178505230952,0.0,0.0,-0.1908674463850861
0.0,0.0,-1.1365541845069094,0.0,0.0,-0.048756852404082084
0.0,0.0,-0.9464716174717637,0.0,0.0,0.07485602793251797
0.0,0.0,-0.8019752476055163,0.0,0.0,0.035775001446464144
0.0,0.0,-0.90908010260498,0.0,0.0,-0.07858883707951131
0.0,0.0,-0.9163831530208761,0.0,0.0,-0.16474508888608455
0.0,0.0,-0.8384347911642623,0.0,0.0,-0.19318625541672343
0.0,0.0,-0.6719646107490832,0.0,0.0,-0.15066419021512747
0.0,0.0,-0.5834268816158019,0.0,0.0,-0.0827706465485216
0.0,0.0,-0.6004595246762225,0.0,0.0,0.00279291737933009
0.0,0.0,-0.6053822310276864,0.0,0.0,0.06470986094490859
0.0,0.0,-0.601276084957607,0.0,0.0,0.12255672284485003
0.0,0.0,-0.6618464821149012,0.0,0.0,0.111459240830647
0.0,0.0,-0.7792213346777168,0.0,0.0,0.03068479628556424
0.0,0.0,-0.9468077612572249,0.0,0.0,-0.0941421484001035
0.0,0.0,-1.0650068953207796,0.0,0.0,-0.2596591823798196
