	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d
	R_HEEL	R_HEEL	R_HEEL	L_HEEL	L_HEEL	L_HEEL
	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
112	0.11776	0.08517	0.01030	0.02928	0.51615	0.00196
113	0.11771	0.08533	0.01024	0.02928	0.51613	0.00195
114	0.11768	0.08554	0.01023	0.02934	0.51626	0.00191
115	0.11771	0.08563	0.01028	0.02933	0.51638	0.00185
116	0.11781	0.08554	0.01037	0.02921	0.51636	0.00180
117	0.11789	0.08534	0.01059	0.02901	0.51621	0.00180
118	0.11787	0.08515	0.01092	0.02886	0.51600	0.00181
119	0.11776	0.08499	0.01114	0.02882	0.51586	0.00169
120	0.11763	0.08492	0.01106	0.02878	0.51588	0.00138
121	0.11752	0.08499	0.01077	0.02861	0.51604	0.00104
122	0.11744	0.08512	0.01053	0.02838	0.51619	0.00093
123	0.11742	0.08517	0.01049	0.02834	0.51621	0.00107
124	0.11746	0.08512	0.01062	0.02858	0.51616	0.00131
125	0.11750	0.08503	0.01081	0.02899	0.51616	0.00146
126	0.11747	0.08492	0.01096	0.02930	0.51618	0.00150
127	0.11745	0.08472	0.01100	0.02938	0.51609	0.00146
128	0.11751	0.08447	0.01089	0.02928	0.51591	0.00139
129	0.11765	0.08434	0.01075	0.02911	0.51575	0.00134
130	0.11776	0.08442	0.01070	0.02897	0.51570	0.00133
131	0.11781	0.08461	0.01073	0.02898	0.51573	0.00134
132	0.11779	0.08475	0.01076	0.02913	0.51574	0.00143
133	0.11774	0.08477	0.01077	0.02923	0.51571	0.00163
134	0.11769	0.08467	0.01083	0.02913	0.51570	0.00189
135	0.11763	0.08449	0.01102	0.02890	0.51572	0.00207
136	0.11753	0.08430	0.01132	0.02864	0.51577	0.00212
137	0.11739	0.08420	0.01155	0.02832	0.51585	0.00202
138	0.11732	0.08425	0.01157	0.02802	0.51599	0.00176
139	0.11744	0.08445	0.01136	0.02801	0.51618	0.00140
140	0.11764	0.08471	0.01108	0.02844	0.51632	0.00109
141	0.11773	0.08494	0.01089	0.02906	0.51632	0.00100
142	0.11768	0.08502	0.01089	0.02947	0.51625	0.00117
143	0.11759	0.08488	0.01106	0.02952	0.51617	0.00156
144	0.11754	0.08460	0.01127	0.02932	0.51613	0.00200
145	0.11748	0.08438	0.01148	0.02910	0.51610	0.00224
146	0.11734	0.08432	0.01169	0.02899	0.51606	0.00224
147	0.11719	0.08440	0.01186	0.02902	0.51600	0.00213
148	0.11722	0.08446	0.01187	0.02909	0.51603	0.00200
149	0.11750	0.08441	0.01174	0.02918	0.51615	0.00187
150	0.11788	0.08429	0.01159	0.02930	0.51626	0.00172
151	0.11815	0.08421	0.01145	0.02948	0.51628	0.00157
152	0.11822	0.08419	0.01133	0.02970	0.51623	0.00139
153	0.11812	0.08422	0.01130	0.02983	0.51615	0.00125
154	0.11797	0.08423	0.01144	0.02983	0.51610	0.00122
155	0.11788	0.08424	0.01169	0.02981	0.51611	0.00131
156	0.11785	0.08425	0.01191	0.02978	0.51621	0.00149
157	0.11785	0.08430	0.01199	0.02962	0.51636	0.00171
158	0.11780	0.08440	0.01193	0.02926	0.51649	0.00189
