	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d
7	-2.53597	-0.00000	0.00000	-2.89318	0.00000	0.00000	3.32805	-5.21243	6.48160	18.34198	8.37802	-11.42753	-28.93918	-4.97447	-0.00002	-24.62934	2.98112	-0.00003	40.19055	11.77801	7.09387	15.04838	-10.17134	-14.98151	46.68202	27.12454	-20.11480	58.65900	-9.18443	33.08567	122.88254	-0.00064	-88.44400	112.58752	0.00005	88.53220	-12.93176	-0.84597	-0.00358	-4.54277	-3.26950	0.00219	-1.18060	-0.01850	12.77657	-24.40701	-5.12712	11.71842	3.52740	0.54566	9.28039
8	-3.01269	0.00000	-0.00000	-3.11693	-0.00000	0.00000	3.52864	-5.26748	6.70964	18.28264	8.48300	-11.59637	-28.88453	-5.02292	-0.00003	-24.51577	2.94847	0.00015	40.20468	11.76742	6.83061	15.03698	-10.07009	-14.85834	46.55747	27.13229	-20.25795	58.52161	-9.10833	33.18902	122.83348	-0.00010	-89.15749	112.56398	0.00011	89.22832	-13.37230	-0.73637	-0.00245	-5.01902	-3.31047	0.00014	-1.12104	0.08304	12.85550	-24.33737	-5.06493	11.83144	3.59370	0.58513	9.22842
9	-3.20518	0.00000	-0.00000	-2.86890	0.00000	-0.00000	3.64326	-5.04278	6.75862	18.09730	8.53248	-11.64442	-28.81042	-5.05399	0.00002	-24.37393	2.91349	-0.00002	40.18399	11.72992	6.70599	14.99210	-10.01042	-14.88503	46.42408	27.12315	-20.36077	58.38102	-9.07013	33.38582	122.84386	0.00107	-89.86087	112.56506	-0.00044	89.82500	-13.54747	-0.75984	-0.00183	-5.95423	-3.33701	-0.00203	-1.08856	0.08730	12.91700	-24.29962	-5.08526	11.88987	3.66567	0.61154	9.17903
10	-3.05927	0.00000	-0.00000	-2.31168	0.00000	0.00000	3.60958	-4.63956	6.67847	17.85598	8.61827	-11.55614	-28.72039	-5.06727	0.00004	-24.19481	2.79670	-0.00027	40.11804	11.69309	6.78485	14.91534	-9.96036	-15.05304	46.28401	27.09978	-20.42160	58.28732	-9.06415	33.46551	122.88698	0.00107	-90.55019	112.59107	-0.00058	90.07233	-13.47593	-0.83403	-0.00194	-6.34377	-3.25850	-0.00195	-1.13954	0.00554	12.90220	-24.35473	-5.15456	11.84386	3.73283	0.60321	9.16948
11	-2.75484	-0.00000	0.00000	-1.90574	0.00000	0.00000	3.44767	-4.35343	6.59012	17.71785	8.75470	-11.43933	-28.62377	-5.07989	0.00002	-24.01577	2.60559	-0.00028	40.05442	11.66962	6.93314	14.84451	-9.89671	-15.26708	46.13238	27.02363	-20.45370	58.28786	-9.06116	33.38044	122.87492	-0.00011	-91.21107	112.59772	-0.00035	89.86438	-13.35434	-0.79350	-0.00211	-5.89446	-3.10085	0.00055	-1.28552	-0.11215	12.87318	-24.50734	-5.25128	11.77049	3.80061	0.57190	9.19213
12	-2.45750	0.00000	-0.00000	-1.87381	-0.00000	0.00000	3.24391	-4.30024	6.50182	17.73755	8.92537	-11.35798	-28.52454	-5.07726	-0.00000	-23.86119	2.40337	-0.00011	40.00613	11.65713	7.04260	14.77998	-9.82066	-15.44436	46.03240	26.88595	-20.43496	58.37246	-9.05168	33.28274	122.79335	-0.00078	-91.74813	112.58009	0.00023	89.50610	-13.13840	-0.73075	-0.00233	-5.20655	-2.89901	0.00180	-1.45332	-0.19898	12.91734	-24.67467	-5.34849	11.77687	3.84677	0.54927	9.22145
13	-2.38354	0.00000	-0.00000	-2.15543	0.00000	-0.00000	3.14219	-4.37004	6.35425	17.83651	9.09691	-11.32075	-28.44153	-5.03367	-0.00003	-23.71767	2.25454	0.00005	39.94447	11.66704	7.14212	14.69905	-9.73734	-15.49696	46.07261	26.74182	-20.35322	58.47013	-9.06754	33.29612	122.71274	-0.00058	-91.82202	112.60692	0.00140	89.20112	-12.60533	-0.73585	-0.00126	-4.83705	-2.72985	0.00132	-1.52597	-0.22382	12.99858	-24.74151	-5.40334	11.84202	3.84246	0.55570	9.26865
14	-2.62281	-0.00000	-0.00000	-2.54748	0.00000	-0.00000	3.20341	-4.50543	6.15202	17.89963	9.22566	-11.31400	-28.40336	-4.93033	-0.00004	-23.57596	2.18705	0.00015	39.86445	11.69874	7.28260	14.59865	-9.65819	-15.43063	46.23891	26.66837	-20.25106	58.51606	-9.13337	33.36477	122.68416	-0.00047	-91.02134	112.73122	0.00247	88.85544	-11.78480	-0.65543	0.00184	-4.65658	-2.66004	0.00090	-1.45983	-0.21913	13.00181	-24.67493	-5.40031	11.84685	3.79939	0.59747	9.33895
15	-2.93405	-0.00000	0.00000	-2.81295	-0.00000	-0.00000	3.31297	-4.73891	5.98461	17.86582	9.30574	-11.30034	-28.39023	-4.78177	0.00010	-23.45749	2.17731	0.00013	39.78326	11.71630	7.42633	14.49698	-9.61066	-15.39419	46.40788	26.70681	-20.19052	58.53461	-9.20868	33.38215	122.69380	-0.00019	-89.57793	112.87397	0.00280	88.77858	-11.13749	-0.39508	0.00304	-4.37178	-2.67114	0.00053	-1.31521	-0.20782	12.91626	-24.53696	-5.35618	11.77237	3.74703	0.66046	9.38617
16	-2.95987	0.00000	-0.00000	-2.79055	0.00000	0.00000	3.30619	-4.98448	5.91759	17.74255	9.36029	-11.22317	-28.32589	-4.64541	0.00026	-23.38089	2.17467	0.00002	39.68821	11.68048	7.52025	14.40825	-9.62685	-15.50289	46.49277	26.83595	-20.19491	58.62086	-9.23011	33.33273	122.71182	0.00029	-88.41447	112.88593	0.00429	89.52512	-11.11820	-0.13570	0.00251	-4.05608	-2.71101	0.00015	-1.17906	-0.13995	12.86771	-24.40233	-5.27467	11.75443	3.68081	0.68265	9.37672
