	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d
561	6.60750	-2.64207	1.17508	1.54541	41.37708	10.18485	3.42161	-8.45031	-0.34746	-77.85859	58.79852	14.10499	-6.36718	4.02146	-1.00360	-61.21122	40.50935	10.94613	-77.66682	-8.52900	3.93494	69.53619	11.10767	-22.68570	7.46104	2.31468	-3.72918	6.67393	-0.45422	-1.91519	2.01084	-1.44831	-0.53909	3.87128	1.10805	1.09727	0.59111	-0.29030	-0.29912	0.38236	0.20574	0.09519
562	4.90455	-3.16942	2.21108	1.15546	40.12192	9.78500	-2.33332	-14.76096	3.59508	-76.56659	58.24435	13.32823	-6.44369	4.08599	-1.05713	-60.30950	39.96118	10.53091	-82.37785	-18.08354	5.36600	59.51083	-1.61513	-13.33397	5.50754	2.73675	-2.28734	10.54808	0.32985	-1.26292	1.78482	-1.15356	-0.64743	4.70218	1.98002	0.84018	0.29617	-0.16153	-0.19094	0.76079	0.43992	0.16222
563	4.93859	-3.70232	2.77380	-0.13854	39.99047	9.35372	-3.19547	-17.86651	6.16000	-78.94220	59.40696	12.73193	-6.36857	4.17218	-1.13929	-59.41724	39.33178	10.19446	-85.49516	-18.57197	8.39414	60.36969	-3.10344	-0.05810	1.86707	3.02102	0.33001	11.26622	1.14172	-0.33145	1.63540	-0.69610	-0.87312	4.45318	2.39248	0.59147	-0.06625	0.03144	-0.05525	0.88195	0.44560	0.27136
564	5.73396	-3.52910	2.21341	-2.21330	40.50145	8.99049	-0.37261	-14.65076	4.28710	-82.20171	60.18415	12.35840	-6.21608	4.16542	-1.22622	-58.65514	38.80663	9.90990	-86.63128	-8.46882	9.88431	75.89579	7.31373	9.02378	-0.93259	3.28146	2.37792	9.10648	1.48609	0.24889	2.03978	-0.25985	-1.34902	3.44159	2.19746	0.38816	-0.16103	0.20477	-0.02377	0.63436	0.32045	0.24966
565	6.76572	-2.20871	0.61791	-3.81038	40.22019	8.79345	5.33299	-6.20737	-0.26583	-83.05173	58.34993	12.15802	-6.04819	4.05711	-1.23749	-57.97654	38.51014	9.62377	-82.51453	2.73556	9.52334	92.94923	18.01860	10.08587	-1.24149	3.74888	3.61353	7.45197	1.16194	-0.44933	3.26680	-0.57291	-1.63925	3.01284	2.09256	0.24946	0.13404	0.20455	-0.09859	0.31023	0.29950	0.06399
566	7.08599	-0.75007	-0.73020	-4.19690	39.59019	8.65333	8.78500	2.12992	-3.54961	-80.14399	55.64713	11.88310	-5.90175	3.83367	-1.16307	-57.36721	38.45064	9.36661	-76.10172	7.30670	7.12865	88.06602	23.12301	-0.27019	2.14857	3.05343	2.10040	8.29029	0.34316	-1.73359	3.83932	-1.25066	-1.00896	3.48618	2.31468	0.21181	0.46968	0.05942	-0.10789	0.17968	0.38300	-0.12091
567	6.26471	-0.44417	-0.79712	-4.04107	39.27203	8.42059	7.38093	5.92136	-3.43238	-75.09989	54.68615	11.22844	-5.79842	3.57670	-1.11426	-56.83887	38.40672	9.17144	-71.39347	7.35436	3.26535	57.44821	22.16957	-19.35786	7.68411	1.28211	-2.40763	9.77706	-0.42622	-2.44432	2.62059	-1.27019	0.25059	4.01721	2.50106	0.25706	0.45970	-0.01808	-0.01302	0.25708	0.42704	-0.14073
568	4.97074	-1.62083	0.25434	-4.25323	39.06074	8.12113	3.94480	2.52232	-0.82995	-70.50080	55.85363	10.48444	-5.71775	3.40559	-1.17762	-56.37840	38.21664	9.03127	-69.47837	4.83612	0.21279	33.39662	12.24151	-30.90239	10.66646	0.90526	-5.46437	9.55998	-0.49061	-1.23102	1.08935	-0.92461	0.85146	3.89234	2.10824	0.62598	0.21765	-0.00914	0.02457	0.37553	0.31997	0.03527
569	3.53839	-3.36036	1.50279	-4.66065	39.17263	7.85764	-0.57008	-7.71083	1.74752	-67.30426	58.31590	10.43101	-5.71040	3.36283	-1.32411	-55.96986	37.98891	8.92124	-72.51411	-2.97001	-0.70846	48.62532	0.36876	-22.43929	8.54343	2.36221	-4.16287	9.15514	0.47550	2.23963	1.01920	-0.99845	0.11626	3.22438	1.34988	1.23751	0.10065	-0.07379	-0.06456	0.38487	0.15830	0.25520
570	2.19125	-3.87835	1.87001	-5.33499	39.60468	7.65031	-5.14584	-16.61710	2.53138	-66.52313	61.10345	11.37159	-5.83393	3.47792	-1.45082	-55.64947	37.83823	8.75985	-78.69573	-9.83842	0.62794	88.66941	1.12679	-3.71709	3.86063	3.34033	-0.97859	11.45627	1.49653	5.36621	1.84627	-1.22076	-1.04990	2.87357	1.15723	1.46765	0.19660	-0.22763	-0.13365	0.34543	0.14990	0.31624
571	1.36181	-2.82018	1.31170	-6.80606	39.59749	7.46382	-6.95818	-15.76191	2.05195	-68.06253	63.16714	12.61049	-6.04838	3.69215	-1.51385	-55.44440	37.74565	8.50734	-81.18569	-5.23612	3.58878	105.32545	10.81311	7.50093	0.68228	2.73333	0.60421	15.18385	1.14681	5.67952	1.99405	-0.96099	-1.40665	3.26513	1.56861	1.20395	0.31503	-0.30982	-0.07930	0.34900	0.24584	0.20296
572	1.52920	-1.24411	0.42494	-7.85547	38.89093	7.33071	-5.14286	-6.11886	1.04691	-67.60258	62.41433	12.89745	-6.23972	3.94428	-1.55017	-55.29069	37.72663	8.27969	-75.75735	6.25518	4.62851	81.54227	10.53372	6.37193	0.29644	1.48516	-0.39909	17.12788	-0.19768	3.88726	1.32735	-0.11208	-1.40441	4.12158	2.01708	0.95388	0.28229	-0.16028	-0.08625	0.38231	0.27993	0.07384
573	2.62115	-0.16238	-0.45018	-6.89758	38.37730	7.32084	-0.69029	3.54724	-1.17454	-63.24416	58.84604	12.20431	-6.32919	4.24218	-1.59557	-55.18052	37.91702	8.21375	-65.72948	11.59029	1.86011	53.27774	-4.14036	-0.18745	2.07979	0.71191	-2.47879	16.94911	-0.90488	2.10563	1.16286	0.41854	-1.79755	5.25564	2.52958	1.00480	0.12765	0.12674	-0.25437	0.46536	0.30357	0.04048
574	3.51709	-0.39782	-0.82969	-5.74718	38.78197	7.30159	4.31847	5.76999	-3.95273	-62.52008	57.98656	12.06832	-6.43494	4.54005	-1.68554	-55.20293	38.22750	8.20078	-62.23423	10.93188	0.18812	52.30771	-16.84632	-4.74285	4.59440	0.59267	-3.09603	15.67598	-0.51883	1.10920	1.92588	-0.30474	-1.71140	6.02619	3.12027	1.01700	0.01730	0.22917	-0.30487	0.56981	0.39915	0.06132
575	2.92723	-1.33698	-0.49144	-7.07086	39.36776	7.04439	6.25928	1.63770	-4.30581	-70.71977	62.32601	12.55167	-6.80332	4.86853	-1.84612	-55.29237	38.26171	8.01183	-72.27255	11.34188	3.53887	66.04985	-12.60786	-5.46040	5.76610	0.65582	-1.44768	13.09145	-0.20253	-0.08596	2.66102	-1.71559	-0.53850	5.56155	3.33170	0.53306	0.09288	0.01642	-0.09537	0.59166	0.46855	0.05623
576	0.91340	-1.63097	0.23067	-9.62721	39.10518	6.63218	2.42395	-4.31109	-0.89055	-80.15681	65.14137	11.61470	-7.48239	5.35626	-2.03917	-55.23863	37.92853	7.69718	-88.69759	8.38503	8.28518	69.45018	2.80881	-4.89485	5.66613	0.69650	0.34302	9.04220	-0.91145	-2.04369	2.82566	-2.64587	0.64311	4.02777	2.85000	-0.24748	0.30714	-0.28364	0.11399	0.45467	0.37429	0.00847
577	-0.25172	-0.84173	0.50343	-10.31727	38.11739	6.34839	-2.89233	-7.26240	2.63612	-80.87922	61.34146	8.93228	-8.22549	6.07992	-2.18565	-54.99429	37.61517	7.49291	-95.82743	1.03392	8.65253	65.03717	12.04981	-5.26527	6.36255	1.04180	0.18856	5.23970	-2.17506	-3.22736	3.00960	-2.88735	0.62652	2.39076	1.82715	-0.51529	0.51503	-0.43260	0.07655	0.16147	0.12842	-0.03043
578	-0.23163	0.78920	-0.18817	-8.21931	37.50855	6.26015	-6.14344	-4.28186	1.94198	-71.73449	56.41555	7.28626	-8.97626	6.99096	-2.34849	-54.68149	37.63419	7.48126	-88.67393	0.68742	3.32421	69.56500	9.11561	-6.82073	7.58243	1.72133	-0.89619	4.33644	-3.01910	-2.21611	3.31546	-2.75820	-0.06123	1.56716	0.93577	0.09325	0.56684	-0.42092	-0.02976	-0.10036	-0.05848	0.00306
579	-0.11275	2.32849	-1.24861	-5.17860	37.05416	6.21488	-8.02706	1.73354	-1.64065	-60.25615	55.07674	8.08830	-9.87133	7.98476	-2.64101	-54.36870	37.79824	7.47856	-77.64117	9.15521	-4.17156	82.11662	0.17382	-8.29074	7.03153	1.97660	-1.03147	7.04300	-3.08816	-0.10948	3.13543	-2.30157	-0.34949	2.13052	0.97273	0.94885	0.42248	-0.32262	0.02618	-0.03583	0.01687	0.10935
580	0.95920	2.70990	-1.86665	-3.53859	35.87976	6.10656	-5.78151	5.79688	-3.95432	-55.48063	54.70480	9.61780	-10.85808	9.06962	-2.99283	-54.08300	37.78283	7.29795	-71.00049	16.45123	-8.41256	87.88666	-10.39819	-7.56133	4.54428	1.35492	-0.80413	10.58560	-2.62398	0.95423	2.55544	-1.39924	-0.68736	3.51564	1.81631	1.11513	0.27165	-0.13777	0.01495	0.32013	0.25699	0.17494
581	3.41472	1.41716	-1.65925	-3.49604	34.86586	5.90594	2.79086	4.53372	-3.36285	-58.67240	54.24831	10.28903	-11.79766	10.29528	-3.27410	-53.80088	37.58586	7.02329	-66.27024	17.38737	-5.65870	81.45354	-20.45512	-2.65897	1.56742	0.91171	-0.90286	11.96825	-2.04111	0.29988	2.08817	-0.29533	-1.62933	4.39321	2.61532	0.29272	0.25398	0.10044	-0.24870	0.62732	0.44180	0.05939
582	4.75028	-0.57664	-0.69554	-3.34062	34.82219	5.57749	8.90981	-1.21029	-0.77403	-64.06342	56.38992	10.06202	-12.74030	11.64952	-3.50561	-53.27508	37.31004	6.85012	-65.53913	15.67422	1.83624	73.02930	-24.32552	5.98253	-0.85914	1.95931	-0.07428	11.94059	-1.61354	-0.58709	1.96369	0.18216	-2.27017	4.38912	2.90170	-0.82281	0.26052	0.21737	-0.43631	0.73040	0.52340	-0.18966
583	2.91126	-0.87861	0.16411	-1.79583	34.13971	5.20784	3.09963	-5.11587	1.48337	-67.56837	59.08758	8.98222	-13.83653	13.14304	-3.78521	-52.35212	36.95498	6.80182	-76.62823	13.69754	6.24052	73.99519	-17.95272	11.65809	-0.33854	3.38218	1.21617	12.83393	-1.28841	-0.07812	2.19057	-0.62495	-1.68638	4.29276	2.86894	-1.27651	0.20328	0.06575	-0.25792	0.74118	0.55041	-0.35559
584	0.29539	1.09514	-0.03395	0.32064	31.64768	4.94954	-6.63035	-2.09898	1.24756	-70.04844	58.62652	7.65682	-15.07742	14.77963	-4.13538	-51.35137	36.55254	6.73442	-92.06991	12.49835	4.42159	84.06275	-4.73762	6.04031	4.69811	2.71485	0.33682	13.67729	-1.21230	0.75150	2.31930	-2.05024	-0.32829	4.83197	2.91470	-0.81359	0.15374	-0.23791	0.06150	0.79345	0.52495	-0.26138
585	-0.26448	2.92601	-0.87260	1.61136	29.29472	4.70948	-9.04825	4.75093	-1.03123	-71.05211	58.35880	7.81682	-16.37298	16.47393	-4.55930	-50.54049	36.10695	6.53316	-96.66492	17.69597	1.40616	92.35915	5.71507	-6.97027	9.82804	0.40988	-2.12347	11.32624	-1.90872	-0.51323	2.05017	-2.71769	0.56377	5.61520	3.08614	0.00333	0.21025	-0.43060	0.15781	0.83904	0.43618	0.01809
586	0.65095	2.72635	-1.20867	2.48571	28.55186	4.32127	-6.51474	8.60773	-2.98040	-67.74731	59.97298	9.14886	-17.68071	18.19573	-5.06427	-49.69981	35.50715	6.21135	-89.39982	26.51490	0.34893	87.71344	2.18401	-12.28838	9.15897	-0.46743	-2.77486	7.14520	-3.24185	-2.80432	1.96516	-2.17611	0.10582	5.58760	2.97032	0.54382	0.35446	-0.36258	-0.02128	0.71285	0.30237	0.22768
587	1.38134	1.73613	-1.02940	4.44201	27.89703	3.89496	-4.71496	8.34952	-3.72453	-60.94086	58.39172	9.56631	-18.97574	20.06516	-5.57357	-48.57457	34.73318	5.86239	-78.64081	27.90491	-1.10021	69.79956	-15.29225	-4.52805	4.39717	0.97922	-0.97592	6.76669	-4.19933	-2.28483	2.72451	-1.49909	-1.21990	4.61200	2.36203	0.69823	0.47846	-0.14965	-0.24254	0.44063	0.15639	0.25492
588	1.84016	2.42183	-1.40504	7.50278	25.86817	3.58119	-3.17542	10.42298	-4.78306	-55.04091	52.76387	9.18699	-20.23545	22.09647	-5.98134	-47.20320	33.87589	5.52337	-69.68295	25.70919	-4.41413	54.36217	-28.52865	2.58977	2.68500	2.61953	0.90478	10.54200	-4.35488	0.86524	3.73497	-1.96875	-1.66705	3.75776	1.69367	0.67080	0.47140	-0.05511	-0.25054	0.29725	0.07426	0.17148
589	2.68960	4.72734	-2.52648	9.39403	23.25365	3.28715	-0.91346	16.84313	-6.60203	-52.99657	48.82269	9.54100	-21.46791	24.07582	-6.29870	-45.70775	32.95845	5.13091	-65.64056	30.94616	-7.05810	58.06650	-24.72573	-1.35045	6.44036	3.05422	1.50288	12.57849	-4.08052	2.29914	4.00534	-3.49886	-0.48469	3.99431	1.59093	0.55187	0.35652	-0.20382	-0.03794	0.47360	0.15535	0.04572
590	3.66597	5.92993	-3.07803	8.27478	21.31438	2.85584	-0.50208	18.81689	-6.65345	-54.76264	49.94219	10.42095	-22.68747	25.85829	-6.63223	-44.10746	31.93508	4.64697	-68.78573	38.86295	-5.60565	73.59185	-16.37098	-5.74716	10.46717	2.95848	1.54912	10.65765	-3.68689	0.58902	3.51680	-4.68952	0.95758	4.90928	2.07535	0.25604	0.27726	-0.43773	0.16202	0.77757	0.34942	-0.09251
591	4.21893	4.64723	-2.30128	6.09384	19.89902	2.26865	-2.73187	11.62252	-3.55011	-57.91340	53.38702	10.41481	-23.87853	27.52639	-7.04572	-42.35426	30.76505	4.13280	-75.15399	39.53919	-0.52632	77.68336	-17.90764	0.27669	9.98756	2.78309	1.61025	8.94047	-3.66137	-1.14378	2.72639	-4.39130	1.31443	5.39292	2.50767	-0.10076	0.25468	-0.50982	0.21322	0.87720	0.43562	-0.15639
592	4.48726	2.95371	-1.40596	6.63454	18.38364	1.66206	-4.16603	5.01293	-0.90613	-58.20124	53.87257	9.13708	-25.05814	29.27636	-7.52554	-40.46296	29.56931	3.70493	-75.52383	35.13873	2.22034	64.91093	-26.04327	9.01333	7.04808	1.76138	1.08359	11.54780	-4.57378	0.06342	1.90525	-3.06197	0.96742	5.22416	2.44925	-0.19292	0.22517	-0.41950	0.20474	0.70298	0.27417	-0.05089
593	4.27177	3.23390	-1.64193	9.87187	16.69844	1.22705	-5.35609	8.25846	-2.84855	-55.21908	49.40785	7.33916	-26.27053	31.17908	-8.02305	-38.51139	28.59208	3.40733	-72.77679	31.90675	-2.72925	54.21471	-31.50705	9.63932	5.70306	-0.06776	-0.17514	17.12428	-5.94660	3.52354	1.46238	-2.09771	0.64579	4.77925	2.12542	-0.07324	0.24050	-0.35650	0.18421	0.42792	0.00069	0.15360
594	3.03321	4.87650	-2.39173	12.83157	14.54733	0.94390	-11.62659	16.65558	-7.57641	-52.29407	42.58139	5.47222	-27.47087	33.01406	-8.47293	-36.46490	27.81362	3.13097	-78.91982	29.88758	-13.01231	62.39299	-27.54766	4.87632	5.24269	-1.00024	-0.79452	20.37705	-6.52613	5.82629	1.84853	-2.08974	0.07132	4.23535	2.03611	-0.23903	0.33848	-0.36476	0.07842	0.26178	-0.10209	0.24259
595	2.05426	5.82146	-2.69806	14.30709	12.00612	0.60189	-17.63442	21.90948	-9.92008	-50.12880	37.75582	4.06173	-28.57912	34.56769	-8.84521	-34.34164	26.95355	2.76239	-85.25784	30.56283	-19.03825	81.02629	-13.73375	4.51017	3.36018	0.02695	0.21501	18.62717	-5.99552	5.17055	2.70747	-2.57658	-0.87039	3.74612	2.16168	-0.65739	0.40466	-0.34484	-0.09242	0.29146	0.00522	0.16728
596	3.41659	4.91756	-2.62070	15.00007	10.32216	0.13352	-11.98945	23.17510	-8.43665	-47.14976	38.07836	4.33666	-29.60813	35.89087	-9.20955	-32.33165	25.85139	2.33802	-73.00367	39.08458	-14.84300	83.94001	-1.78316	11.34170	1.96131	1.89419	1.76428	13.60048	-5.00734	3.02510	3.00516	-3.07315	-1.24609	3.22192	1.94670	-0.68139	0.34634	-0.28329	-0.20265	0.35996	0.09502	0.09181
597	6.48973	2.81233	-2.55251	14.94137	10.23465	-0.27001	1.58877	22.80698	-6.03200	-44.85115	41.73875	5.84150	-30.58512	37.12582	-9.63527	-30.48598	24.59089	1.99036	-50.78591	50.89158	-6.58675	61.00843	-7.73065	20.13699	3.84186	3.20729	2.35242	8.26808	-3.82905	1.65502	2.46728	-3.42239	-0.61192	2.50757	1.25223	0.03693	0.24763	-0.23757	-0.21778	0.29043	0.07046	0.13117
598	8.45585	1.34861	-2.60406	14.16579	10.14465	-0.41436	8.35874	20.76231	-5.26171	-44.74079	41.00522	5.57123	-31.44501	38.34326	-10.06321	-28.59072	23.35402	1.79215	-41.41107	51.12943	-5.07845	34.91941	-32.40024	24.70868	7.07659	3.72939	1.91811	4.91736	-2.69839	1.51909	2.07229	-3.53315	-0.00828	2.31826	0.66161	1.16953	0.22803	-0.22550	-0.18059	0.22857	0.06099	0.22819
599	7.23609	1.08312	-2.43945	13.72742	8.28224	-0.35947	1.44233	16.16809	-5.99650	-44.85981	32.08854	2.41981	-32.12158	39.46640	-10.42793	-26.52431	22.26558	1.68606	-50.19625	35.78209	-11.58801	33.99210	-53.42694	18.64740	8.58805	3.02003	0.58243	3.80302	-2.69987	0.82632	2.42630	-3.20021	-0.34674	3.31137	0.63218	1.84592	0.25190	-0.19627	-0.10552	0.36991	0.13526	0.22482
600	3.60879	1.16583	-1.95087	13.95445	5.49817	-0.31524	-11.85450	11.93290	-6.83834	-44.87531	22.07554	-0.66233	-32.60812	40.29280	-10.76036	-24.46000	21.27528	1.55319	-66.95644	20.13252	-17.26569	54.44823	-48.59102	1.68545	9.50014	0.67507	-1.95623	3.81728	-4.11101	-0.72417	2.59479	-2.31778	-0.88495	4.21413	0.71671	1.54887	0.18667	-0.08357	-0.00277	0.50160	0.14280	0.08715
601	0.98897	1.34332	-1.80175	14.19288	3.84181	-0.41104	-18.35698	12.74204	-6.91113	-46.33532	19.93040	-0.62397	-32.89605	40.69450	-11.07045	-22.55583	20.19849	1.33831	-77.94626	20.10864	-15.27731	67.46502	-25.39744	-10.91755	11.26507	-1.70687	-3.86965	5.75782	-5.32528	-0.10741	1.72317	-1.69543	-0.32534	3.67720	0.52498	0.71387	0.02027	-0.01072	0.11790	0.42485	0.03781	-0.04430
602	1.74658	1.61606	-2.39666	14.38517	3.71924	-0.60721	-12.99743	17.94303	-6.33296	-47.57040	24.74721	1.77146	-32.95283	40.76337	-11.29385	-20.73129	18.94697	1.11564	-73.90522	33.39078	-8.60048	59.77789	-8.77588	-4.30621	11.52922	-2.13410	-2.68109	10.12114	-4.73410	4.12817	0.70397	-2.32896	0.94383	2.23243	0.37234	0.04206	-0.06343	-0.17767	0.20167	0.27822	0.00747	-0.08794
603	3.82854	1.50882	-3.07714	14.86839	4.26512	-0.78956	-4.51300	22.92767	-5.82408	-45.80244	29.47426	3.56206	-32.77761	40.67455	-11.40900	-18.88773	17.61640	1.00893	-60.03900	46.77985	-4.74728	45.13440	-7.75520	12.64764	9.04532	-1.51342	-0.19257	13.63177	-2.87279	8.55381	0.81559	-3.55963	1.23783	1.24960	0.42712	-0.04628	0.08441	-0.47295	0.15817	0.21861	0.09959	-0.05668
604	3.70007	0.84341	-3.11111	15.46243	4.70038	-0.94545	-3.63497	26.24500	-5.93790	-40.75026	31.62083	3.78564	-32.40081	40.41368	-11.47078	-17.08209	16.25180	1.00981	-49.77250	55.66331	-6.33393	38.29723	-14.03209	20.70029	6.54817	-1.92084	0.37044	13.03935	-1.73565	9.12426	1.57453	-4.03294	0.54410	1.47556	0.44352	0.52311	0.29700	-0.64020	0.07806	0.26896	0.15994	0.04930
605	1.48522	-0.30984	-2.63646	15.69612	3.99715	-1.09881	-8.86832	27.76172	-6.44585	-32.38220	30.95560	3.51673	-31.82284	39.80404	-11.50716	-15.34879	14.80235	0.96300	-43.95559	59.77169	-10.15708	38.76783	-19.85957	17.91565	5.63058	-2.60486	-0.00944	9.30492	-2.14686	6.11227	1.80779	-3.85269	0.26130	2.38148	0.29125	1.34291	0.32744	-0.64098	0.12040	0.35696	0.10254	0.21280
606	-0.05319	-1.97881	-2.21016	15.07994	1.96781	-1.14387	-10.78844	24.44474	-6.65670	-21.54799	25.35859	3.28975	-31.02244	38.81181	-11.47056	-13.61882	13.40339	0.80062	-32.24807	52.85058	-12.17858	41.25687	-25.56809	15.75235	4.63753	-1.21079	1.29297	5.80560	-3.01050	2.86683	1.79045	-3.89448	0.28888	2.89014	0.14866	1.76311	0.26864	-0.55437	0.15360	0.37044	0.01002	0.32570
607	-0.15772	-3.43447	-2.11669	13.37885	0.33817	-1.00966	-8.19081	16.48357	-6.61263	-14.32334	16.86832	2.69460	-30.04202	37.63159	-11.31687	-11.89586	12.26644	0.61813	-19.22666	35.73845	-11.74962	44.52119	-33.43329	17.84998	2.21794	2.04590	3.65405	4.05103	-3.23343	1.03042	2.24192	-3.89898	-0.40344	2.54190	0.27665	1.29555	0.33828	-0.38033	-0.02289	0.26121	0.02576	0.21669
608	-0.37751	-3.33226	-2.34752	11.04423	-0.26497	-0.86918	-9.34513	11.19823	-7.14449	-17.69587	10.48098	0.99759	-28.98925	36.42470	-11.06461	-10.24760	11.26707	0.45663	-24.40948	21.97404	-12.57617	45.72803	-39.52072	17.42576	-0.17716	4.09217	4.40018	3.15794	-2.99556	-0.23236	2.58150	-3.11336	-1.30894	1.81109	0.62556	0.17948	0.43636	-0.15486	-0.24324	0.14687	0.15806	-0.09098
609	-1.25327	-1.78753	-2.74127	9.21344	-1.18128	-0.92998	-17.00900	13.52566	-8.36741	-27.65765	7.24931	-1.45906	-27.91952	35.12197	-10.75817	-8.61831	10.14316	0.27133	-47.23723	20.83982	-17.47971	37.48914	-36.36927	9.61572	0.88827	2.77411	2.55524	2.76610	-2.84407	-0.95544	1.92123	-2.03023	-1.05746	1.40293	0.81943	-0.63723	0.35060	-0.04586	-0.21650	0.18969	0.27002	-0.32000
610	-1.55950	-0.63023	-3.07077	8.52271	-2.19527	-1.10207	-22.50241	19.20317	-9.20207	-31.54014	7.22980	-2.25287	-26.80231	33.63501	-10.42851	-6.93056	8.97788	0.09463	-60.17693	29.99792	-22.08364	24.24569	-24.95736	-1.84675	5.83417	-0.18955	-0.11451	3.23889	-2.96761	-0.25525	0.71995	-1.62160	0.18808	1.40650	0.59145	-0.48605	0.13905	-0.08767	0.00575	0.32799	0.23673	-0.25872
611	-0.91688	-0.88117	-3.19739	8.48172	-1.70179	-1.15268	-19.37217	21.37315	-8.93284	-24.72695	11.81527	0.20539	-25.63869	32.13447	-10.10468	-5.32293	8.04061	0.00755	-48.63270	42.40520	-19.85989	23.76834	-18.38753	-6.90620	9.06255	-1.11734	-0.71643	3.71005	-3.31952	1.27938	0.10776	-1.87368	0.99027	1.07096	0.04166	0.23151	-0.02710	-0.13666	0.17414	0.25498	0.02842	0.00278
