	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d
	FullBody_CoG_vel	FullBody_CoG_vel	FullBody_CoG_vel	L_Hand_CoG_vel	L_Hand_CoG_vel	L_Hand_CoG_vel	R_Hand_CoG_vel	R_Hand_CoG_vel	R_Hand_CoG_vel	L_Forearm_CoG_vel	L_Forearm_CoG_vel	L_Forearm_CoG_vel	R_Forearm_CoG_vel	R_Forearm_CoG_vel	R_Forearm_CoG_vel	L_UpperArm_CoG_vel	L_UpperArm_CoG_vel	L_UpperArm_CoG_vel	R_UpperArm_CoG_vel	R_UpperArm_CoG_vel	R_UpperArm_CoG_vel	Head_CoG_vel	Head_CoG_vel	Head_CoG_vel	Head_Shadow_CoG_vel	Head_Shadow_CoG_vel	Head_Shadow_CoG_vel	Trunk_CoG_vel	Trunk_CoG_vel	Trunk_CoG_vel	Pelvis_CoG_vel	Pelvis_CoG_vel	Pelvis_CoG_vel	L_Thigh_CoG_vel	L_Thigh_CoG_vel	L_Thigh_CoG_vel	R_Thigh_CoG_vel	R_Thigh_CoG_vel	R_Thigh_CoG_vel	L_Shank_CoG_vel	L_Shank_CoG_vel	L_Shank_CoG_vel	R_Shank_CoG_vel	R_Shank_CoG_vel	R_Shank_CoG_vel	L_Foot_CoG_vel	L_Foot_CoG_vel	L_Foot_CoG_vel	R_Foot_CoG_vel	R_Foot_CoG_vel	R_Foot_CoG_vel	L_Foot_Shadow_CoG_vel	L_Foot_Shadow_CoG_vel	L_Foot_Shadow_CoG_vel	R_Foot_Shadow_CoG_vel	R_Foot_Shadow_CoG_vel	R_Foot_Shadow_CoG_vel
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
1																																																									
2	0.00057	-0.00460	-0.00762																																																						
3	0.00720	-0.00992	-0.00698	-0.00443	0.01097	-0.03829	-0.03777	-0.00446	-0.06225	0.00171	0.00431	-0.04486	-0.04981	-0.01173	-0.05874	-0.01022	-0.01671	-0.03734	-0.05491	0.00198	-0.02525	-0.00068	-0.03220	0.01744	-0.00936	-0.02998	0.01673	-0.00571	-0.00845	0.00435	0.02616	-0.00897	-0.01084	0.02651	-0.01777	-0.01170	0.02896	-0.00242	-0.01106	0.02006	-0.01651	-0.01315	0.00966	0.00535	-0.01075	0.01039	-0.01145	-0.01220	0.02087	-0.00956	0.00573	0.00901	-0.01223	-0.01467	0.02014	-0.01197	0.01645
4	0.01037	-0.00592	-0.00228	0.04196	0.03442	-0.00484	-0.02165	-0.00141	-0.04118	0.00183	0.02862	0.00735	-0.00813	-0.02703	-0.02399	0.01602	0.01329	-0.02111	-0.03216	0.00599	-0.01446	-0.01528	-0.03368	0.03083	-0.01595	-0.03275	0.02755	-0.00199	-0.00186	0.00384	0.02949	-0.00904	-0.00775	0.03502	-0.01501	-0.01193	0.02319	-0.00250	-0.00210	0.02135	-0.00320	-0.00982	-0.00157	0.00056	-0.00770	-0.00428	-0.00785	-0.02187	0.01443	-0.00654	-0.00060	-0.00550	-0.00873	-0.02709	0.01379	-0.00859	0.00594
5	0.00609	0.00251	0.00664	0.05846	0.03829	-0.00132	-0.01218	-0.00038	-0.02086	0.01160	0.02752	0.02094	0.02815	-0.03924	0.00935	0.02952	0.02084	-0.00737	-0.00815	-0.00498	0.00195	-0.03350	-0.02239	0.03259	-0.02441	-0.02403	0.03044	0.00138	0.00491	0.00548	0.01848	0.00459	0.00717	0.02859	-0.00309	0.00014	-0.00009	0.01142	0.01320	0.01740	0.00493	-0.00102	-0.02002	0.00354	0.00318	-0.01443	0.00431	-0.01559	0.00344	0.00026	-0.00106	-0.01594	0.00330	-0.02028	0.00334	-0.00009	-0.00173
6	-0.00374	0.00787	0.01647	0.03769	0.01199	-0.01504	-0.00838	-0.00538	-0.01476	0.01838	-0.00465	0.00368	0.02724	-0.04516	0.01638	0.01513	-0.00595	0.00813	0.00077	-0.02840	0.01646	-0.03457	-0.01047	0.02136	-0.02397	-0.01386	0.02501	0.00176	0.00752	0.01114	-0.00224	0.02105	0.02494	0.01034	0.00829	0.01267	-0.02659	0.02524	0.03035	0.00640	0.00409	0.00700	-0.03507	0.01165	0.02001	-0.01200	0.01518	0.00656	-0.00271	0.00841	0.01382	-0.01382	0.01419	0.00430	-0.00242	0.00929	0.00946
7	-0.01256	0.00801	0.02140	0.00428	-0.03043	-0.02262	-0.00342	-0.01810	-0.01631	0.00935	-0.04829	-0.01139	-0.01099	-0.04637	-0.00255	-0.01447	-0.04652	0.02224	-0.00715	-0.04828	0.02278	-0.01581	-0.00863	0.00669	-0.01249	-0.01164	0.01604	-0.00317	0.00862	0.01805	-0.01804	0.03174	0.03287	-0.00639	0.01133	0.01561	-0.03798	0.03097	0.03920	-0.00112	-0.00474	0.00712	-0.03782	0.01720	0.03077	-0.00132	0.01379	0.02144	-0.00470	0.01258	0.02470	-0.00221	0.01342	0.02203	-0.00454	0.01308	0.02085
8	-0.01449	0.00450	0.02046	-0.01471	-0.05917	-0.02237	-0.00206	-0.03017	-0.01241	-0.01302	-0.06773	-0.01271	-0.04959	-0.04392	-0.01771	-0.03775	-0.05951	0.02351	-0.01922	-0.05103	0.02508	0.00210	-0.01629	-0.00014	-0.00155	-0.01772	0.00950	-0.00930	0.00977	0.02270	-0.01575	0.03331	0.03076	-0.00946	0.00546	0.01260	-0.03190	0.02672	0.03572	0.00471	-0.02284	0.00030	-0.03146	0.01315	0.02694	0.00848	-0.00447	0.01600	-0.00441	0.00914	0.01372	0.00889	-0.00402	0.01991	-0.00459	0.00854	0.01078
9	-0.00881	-0.00072	0.01913	-0.01606	-0.05417	-0.02438	-0.01185	-0.03209	0.00492	-0.03083	-0.05074	-0.01292	-0.05107	-0.03783	-0.00185	-0.04448	-0.03715	0.01340	-0.02141	-0.03927	0.02973	0.00221	-0.02517	0.00762	-0.00255	-0.02475	0.01059	-0.00841	0.00857	0.02656	0.00357	0.02510	0.02769	0.00044	-0.00402	0.01286	-0.01992	0.01479	0.02637	0.01703	-0.04142	-0.00367	-0.02724	0.00240	0.01370	0.01380	-0.02894	0.00199	-0.00129	0.00121	-0.00738	0.01411	-0.02841	0.00801	-0.00160	0.00021	-0.01039
10	-0.00042	-0.00496	0.02061	-0.00685	-0.01992	-0.02617	-0.02659	-0.02306	0.03179	-0.02487	-0.02043	-0.01546	-0.01758	-0.02738	0.03754	-0.03214	-0.01290	0.00918	-0.00896	-0.02480	0.03507	-0.00674	-0.02828	0.02824	-0.01148	-0.02532	0.02054	0.00142	0.00389	0.03095	0.02361	0.01194	0.02664	0.01017	-0.01152	0.01740	-0.01294	0.00420	0.01715	0.01978	-0.04384	0.00039	-0.03210	-0.00493	0.00093	0.01467	-0.03900	-0.00670	0.00077	-0.00361	-0.01693	0.01394	-0.03907	-0.00238	0.00056	-0.00429	-0.01943
11	0.00474	-0.00614	0.02108	0.01381	0.01516	-0.01103	-0.03653	-0.01107	0.05159	0.00485	-0.00223	-0.00441	0.01439	-0.01338	0.06864	-0.00267	-0.00954	0.01902	0.01042	-0.01283	0.03754	-0.00560	-0.02552	0.04839	-0.01414	-0.01998	0.03355	0.01069	-0.00183	0.03121	0.03014	0.00273	0.02252	0.01145	-0.01358	0.01799	-0.01324	0.00109	0.00877	0.00964	-0.02781	0.00413	-0.04122	-0.00648	-0.00727	0.01159	-0.02530	-0.01057	-0.00138	-0.00218	-0.01247	0.01088	-0.02561	-0.01034	-0.00138	-0.00215	-0.01360
12	0.00488	-0.00483	0.01747	0.04529	0.01735	0.02639	-0.04334	-0.00842	0.05722	0.03497	0.00358	0.02752	0.02027	-0.00113	0.07516	0.03033	-0.01346	0.03018	0.02408	0.00092	0.04068	0.00724	-0.02218	0.05181	-0.00442	-0.01674	0.04034	0.00840	-0.00547	0.02497	0.02474	0.00168	0.01351	0.01071	-0.00851	0.00976	-0.01641	0.00058	0.00268	-0.00081	-0.00837	-0.00093	-0.04394	-0.00903	-0.01091	0.00767	0.00008	-0.01185	-0.00212	0.00191	-0.00606	0.00850	0.00036	-0.01357	-0.00173	0.00319	-0.00627
13	0.00143	-0.00406	0.01465	0.07294	-0.01707	0.06193	-0.04927	-0.02316	0.06167	0.04119	0.01059	0.05982	0.01375	0.00164	0.07192	0.04567	-0.00484	0.02839	0.02758	0.01661	0.04946	0.01480	-0.02248	0.03583	0.00766	-0.02105	0.03682	-0.00521	-0.00750	0.02064	0.01508	0.00405	0.00635	0.01387	-0.00025	0.00031	-0.01786	-0.00396	0.00355	-0.00294	0.00133	-0.00801	-0.03563	-0.01503	-0.00803	0.00514	0.01662	-0.00610	0.00317	0.00443	-0.00339	0.00749	0.01765	-0.00683	0.00391	0.00687	-0.00371
14	-0.00490	-0.00853	0.01892	0.07189	-0.04967	0.06663	-0.04308	-0.04712	0.07814	0.02036	0.02162	0.06653	0.01765	-0.00704	0.07896	0.03233	0.01323	0.01773	0.02509	0.02006	0.06167	0.00556	-0.02497	0.01367	0.00856	-0.02882	0.02706	-0.02041	-0.01447	0.02694	0.00255	0.00089	0.00857	0.01359	-0.00023	0.00117	-0.01750	-0.01269	0.01305	-0.00303	-0.00174	-0.00508	-0.02231	-0.02008	0.00291	0.00075	0.01512	0.00610	0.00730	0.00418	-0.00047	0.00325	0.01625	0.00579	0.00785	0.00603	-0.00150
15	-0.01281	-0.02045	0.02760	0.02916	-0.04022	0.04387	-0.01672	-0.05757	0.10006	-0.01100	0.02622	0.04728	0.02976	-0.01896	0.09509	0.00027	0.02384	0.01282	0.01910	-0.00114	0.07093	-0.01115	-0.02567	0.00087	-0.00171	-0.03207	0.01847	-0.02811	-0.03271	0.03835	-0.01147	-0.01010	0.01864	0.00286	-0.01393	0.01349	-0.01825	-0.02237	0.02346	-0.00833	-0.01438	0.00630	-0.01416	-0.02245	0.01515	-0.00745	0.00468	0.01421	0.00108	0.00022	0.00310	-0.00583	0.00531	0.01250	0.00093	-0.00025	0.00136
16	-0.01721	-0.03437	0.03165	-0.03267	-0.00144	0.02468	0.01427	-0.04321	0.10866	-0.03326	0.01743	0.02553	0.03584	-0.02466	0.10496	-0.02789	0.01680	0.01873	0.00896	-0.03336	0.07160	-0.01979	-0.02455	0.00541	-0.01212	-0.02931	0.01772	-0.02324	-0.05633	0.04195	-0.01905	-0.02055	0.02629	-0.01065	-0.03008	0.02552	-0.02108	-0.03032	0.02414	-0.01443	-0.02755	0.01354	-0.01586	-0.02654	0.01751	-0.01397	0.00009	0.01156	-0.01154	-0.00828	0.00177	-0.01310	0.00035	0.00932	-0.01211	-0.01013	-0.00000
17	-0.01361	-0.04082	0.02770	-0.06930	0.01691	0.02868	0.02741	-0.02187	0.09879	-0.03460	0.00040	0.01954	0.03357	-0.02225	0.09978	-0.03597	-0.00831	0.02911	-0.00148	-0.04532	0.06013	-0.02055	-0.02380	0.02428	-0.01667	-0.02556	0.02779	-0.00625	-0.06673	0.03545	-0.01468	-0.02375	0.02370	-0.01511	-0.03547	0.02455	-0.02315	-0.03516	0.01573	-0.01508	-0.03113	0.01048	-0.02358	-0.03424	0.00880	-0.01303	0.00321	0.00498	-0.01714	-0.01634	-0.00419	-0.01244	0.00343	0.00436	-0.01730	-0.01686	-0.00492
18	-0.00474	-0.03589	0.02174	-0.05876	0.00242	0.04400	0.01639	-0.01513	0.08150	-0.01346	-0.01336	0.02581	0.02644	-0.01439	0.08315	-0.02442	-0.04158	0.03789	-0.00259	-0.02437	0.04076	-0.02231	-0.02127	0.04257	-0.01683	-0.02267	0.04299	0.01242	-0.05122	0.02871	-0.00269	-0.02402	0.01493	-0.00982	-0.03208	0.01154	-0.02122	-0.03771	0.01012	-0.01324	-0.02505	0.00307	-0.03038	-0.03858	0.00000	-0.00573	0.00390	0.00406	-0.01044	-0.01438	-0.00683	-0.00584	0.00389	0.00467	-0.00990	-0.01261	-0.00574
19	0.00230	-0.02477	0.01937	-0.02221	-0.01121	0.05389	-0.01254	-0.01644	0.06317	0.02107	-0.00953	0.03224	0.01492	-0.00479	0.06619	-0.00363	-0.05427	0.03998	0.01081	0.00750	0.02758	-0.02059	-0.01406	0.04306	-0.01182	-0.01799	0.05060	0.01892	-0.01991	0.02744	0.00834	-0.02767	0.00963	-0.00225	-0.03108	-0.00187	-0.01517	-0.03992	0.01443	-0.01389	-0.01870	-0.00191	-0.03316	-0.03324	-0.00001	0.00263	-0.00152	0.00759	-0.00116	-0.00101	-0.00162	0.00104	-0.00229	0.00682	-0.00043	0.00135	0.00165
20	0.00455	-0.01477	0.01801	0.00691	-0.00317	0.06567	-0.04642	-0.00857	0.04342	0.05926	0.02647	0.03433	0.00493	0.00064	0.05998	0.02058	-0.01145	0.02636	0.03129	0.01984	0.03189	-0.00628	-0.00736	0.02405	-0.00123	-0.01344	0.04380	0.01140	0.00369	0.02506	0.01291	-0.03070	0.00955	0.00210	-0.03558	-0.00885	-0.00747	-0.03905	0.02219	-0.01427	-0.01839	-0.00576	-0.03194	-0.02132	0.00589	0.00537	-0.00563	0.00505	-0.00076	0.01207	0.00535	0.00304	-0.00687	0.00234	-0.00037	0.01331	0.01061
21	0.00428	-0.00735	0.01361	0.02455	0.01551	0.09521	-0.05870	-0.00078	0.03315	0.10037	0.09343	0.03771	0.00839	-0.00364	0.06560	0.05184	0.09042	-0.00584	0.04453	0.00817	0.04766	0.00836	-0.00986	0.00328	0.00514	-0.01589	0.03053	0.00079	0.00785	0.01549	0.00979	-0.02307	0.00976	0.00254	-0.03555	-0.00975	-0.00209	-0.02926	0.02332	-0.00883	-0.02144	-0.01117	-0.02597	-0.01056	0.00968	-0.00247	-0.00354	-0.00829	-0.00812	0.01374	0.00463	-0.00328	-0.00399	-0.00966	-0.00807	0.01392	0.01012
22	0.00402	-0.00097	0.00908	0.04487	0.02870	0.13479	-0.02457	-0.01586	0.04719	0.13633	0.15646	0.05001	0.02592	-0.01697	0.07121	0.08732	0.19945	-0.03885	0.04156	-0.00701	0.05593	0.00366	-0.02102	-0.00169	-0.00318	-0.02567	0.02310	-0.00325	0.00031	0.00510	0.00212	-0.00541	0.00960	0.00143	-0.02299	-0.00332	-0.00293	-0.01305	0.01599	0.00186	-0.02234	-0.01291	-0.01551	-0.00570	0.00804	-0.01582	0.00071	-0.02165	-0.01264	0.00485	-0.00448	-0.01403	0.00172	-0.01863	-0.01264	0.00483	-0.00211
23	0.00414	0.00204	0.00892	0.05841	0.03075	0.14489	0.04010	-0.04692	0.07462	0.13686	0.15957	0.06135	0.04115	-0.03075	0.06468	0.10232	0.23005	-0.04575	0.02585	-0.01042	0.04603	-0.01106	-0.03023	0.00655	-0.01886	-0.03239	0.02220	-0.00084	-0.00700	0.00319	-0.00331	0.00726	0.01147	0.00191	-0.00649	0.01108	-0.00787	-0.00070	0.00466	0.01211	-0.01996	-0.00419	-0.00357	-0.00558	0.00242	-0.02037	0.00109	-0.02090	-0.00859	-0.00704	-0.01401	-0.01738	0.00280	-0.01513	-0.00861	-0.00712	-0.01708
24	0.00354	-0.00169	0.01047	0.03579	0.02508	0.09231	0.08486	-0.06131	0.08461	0.08067	0.08060	0.04573	0.04027	-0.03453	0.04698	0.07183	0.13790	-0.02239	0.00928	-0.00585	0.02715	-0.01037	-0.02868	0.01196	-0.02438	-0.02736	0.01966	0.00128	-0.01092	0.00759	-0.00238	0.00410	0.01230	0.00437	-0.00013	0.02414	-0.00895	0.00266	-0.00606	0.01648	-0.01604	0.01077	0.00569	-0.00557	-0.00417	-0.00949	-0.00357	-0.00457	0.00036	-0.01483	-0.01515	-0.00723	-0.00230	-0.00039	0.00019	-0.01538	-0.02175
25	0.00053	-0.00913	0.00797	-0.02661	0.01413	0.00619	0.08206	-0.04526	0.06424	-0.00423	-0.02916	0.00145	0.02651	-0.02578	0.02676	0.00899	-0.01714	0.00636	-0.00021	-0.00097	0.01358	0.00110	-0.01861	0.00868	-0.01786	-0.01538	0.01335	-0.00247	-0.01298	0.00844	0.00086	-0.00777	0.00662	0.00592	-0.00371	0.02312	-0.00348	0.00011	-0.01247	0.01395	-0.01090	0.01964	0.00876	-0.00358	-0.00853	0.00557	-0.00807	0.01707	0.00914	-0.01360	-0.00512	0.00675	-0.00745	0.01854	0.00889	-0.01438	-0.00923
26	-0.00497	-0.01357	0.00137	-0.08937	-0.00497	-0.04456	0.05319	-0.01893	0.03047	-0.06275	-0.09219	-0.03532	0.01231	-0.01402	0.00932	-0.04202	-0.12269	0.01853	-0.00460	0.00274	0.00690	-0.00634	-0.00960	0.00441	-0.01454	-0.00869	0.00826	-0.01050	-0.01223	0.00176	-0.00072	-0.01503	-0.00308	0.00452	-0.00733	0.00950	0.00149	-0.00470	-0.01309	0.00942	-0.00604	0.01674	0.00544	-0.00206	-0.00883	0.00955	-0.00592	0.03153	0.01347	-0.00620	0.00924	0.01058	-0.00535	0.03354	0.01344	-0.00632	0.01196
27	-0.00929	-0.01334	-0.00446	-0.10325	-0.02853	-0.03709	0.03453	-0.00564	0.00648	-0.06847	-0.08443	-0.03734	0.00746	-0.01241	-0.00119	-0.05122	-0.12614	0.01538	-0.00787	0.00196	0.00160	-0.03531	-0.00754	0.00192	-0.02068	-0.01179	0.00510	-0.01477	-0.00804	-0.00786	-0.00764	-0.01561	-0.00822	0.00176	-0.00853	-0.00281	-0.00042	-0.01056	-0.00941	0.00944	-0.00520	0.00759	0.00021	-0.00261	-0.00563	0.00341	0.00240	0.03067	0.00939	-0.00234	0.01594	0.00463	0.00321	0.03567	0.00961	-0.00163	0.02298
28	-0.00754	-0.01132	-0.00715	-0.05622	-0.04367	-0.00848	0.03633	-0.00819	-0.00210	-0.03136	-0.03696	-0.01945	0.01423	-0.02519	-0.00160	-0.02254	-0.05550	0.00421	-0.00887	-0.01021	-0.00107	-0.05272	-0.00982	-0.00485	-0.02411	-0.01781	-0.00020	-0.00865	-0.00395	-0.01436	-0.01404	-0.01562	-0.00662	0.00050	-0.01084	-0.00732	-0.00632	-0.01509	-0.00422	0.01450	-0.00749	-0.00157	-0.00179	-0.00073	-0.00159	0.00093	0.01066	0.01472	0.00060	-0.00532	0.00990	0.00164	0.01128	0.02085	0.00077	-0.00472	0.01554
29	0.00011	-0.00873	-0.00834	0.01607	-0.04102	0.00639	0.04271	-0.01944	-0.00686	0.02499	0.01437	-0.00927	0.02728	-0.04514	0.00178	0.01890	0.03407	-0.01344	-0.00605	-0.03380	0.00195	-0.03857	-0.01215	-0.01628	-0.01566	-0.01982	-0.00805	0.00523	-0.00247	-0.01509	-0.01554	-0.01672	-0.00480	0.00063	-0.01287	-0.00995	-0.00839	-0.01530	-0.00050	0.01602	-0.00663	-0.00972	0.00045	0.00792	0.00049	0.00716	0.01526	-0.00532	-0.00173	-0.00786	0.00094	0.00680	0.01527	-0.00184	-0.00178	-0.00797	0.00476
30	0.00837	-0.00509	-0.00898	0.06320	-0.02099	0.00256	0.03909	-0.03424	-0.01648	0.06538	0.04123	-0.01075	0.03647	-0.05980	-0.00228	0.04167	0.08546	-0.02822	-0.00227	-0.05678	0.00422	-0.00749	-0.01577	-0.02396	-0.00143	-0.01974	-0.01455	0.01779	0.00005	-0.01134	-0.01097	-0.01539	-0.00636	0.00033	-0.01098	-0.01430	-0.00159	-0.01112	0.00124	0.00575	0.00075	-0.01512	0.00633	0.01782	0.00134	0.01233	0.01582	-0.01629	0.00717	-0.00380	0.00166	0.01102	0.01517	-0.01773	0.00706	-0.00404	0.00768
