	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d
693	-0.00013	0.00012	-0.00004	-0.00861	0.00720	-0.00303	-0.02352	-0.01032	0.04122	-0.00259	0.00121	-0.00163	-0.00075	0.00113	0.00061	-0.00059	-0.00040	0.00075	-0.00097	0.00056	-0.00019	-0.00074	0.00058	-0.00112	0.00013	-0.00011	-0.00078	-0.00357	0.00125	-0.00125	-0.02154	0.02462	0.00232	0.00016	-0.00252	0.00164	0.00069	-0.00055	-0.00146	0.00069	-0.00055	-0.00146	-0.00000	0.00002	-0.00000	-0.02479	0.03965	-0.01418	0.00015	-0.00184	-0.00383	0.00198	-0.00078	-0.00010	0.00198	-0.00078	-0.00010	-0.00002	0.00000	0.00000	-0.84532	0.51118	0.01895
694	-0.00008	0.00010	0.00000	-0.00535	0.00569	0.00003	-0.04859	0.01926	0.05851	-0.00413	-0.00006	-0.00258	-0.00148	0.00006	0.00123	0.00008	-0.00013	0.00094	0.00007	0.00208	0.00224	-0.00206	0.00091	-0.00191	0.00012	-0.00025	-0.00153	-0.00292	0.00065	-0.00003	-0.01687	0.03241	0.00199	-0.00034	-0.00368	0.00209	0.00056	-0.00010	-0.00099	0.00056	-0.00010	-0.00099	0.00000	0.00002	-0.00000	-0.02635	0.03134	-0.00839	0.00088	-0.00088	-0.00265	0.00113	-0.00083	0.00083	0.00113	-0.00083	0.00083	-0.00001	-0.00000	0.00000	-0.89841	0.51587	0.06353
695	0.00003	0.00002	0.00002	0.00190	0.00085	0.00103	-0.06167	0.06338	0.05370	-0.00385	-0.00124	-0.00295	-0.00122	-0.00079	0.00128	0.00079	-0.00010	0.00085	0.00134	0.00357	0.00478	-0.00174	0.00087	-0.00153	-0.00005	-0.00022	-0.00118	-0.00074	0.00135	0.00166	-0.01451	0.01930	0.00194	-0.00038	-0.00330	0.00181	-0.00009	0.00053	0.00043	-0.00009	0.00053	0.00043	0.00000	0.00000	0.00000	-0.03129	0.00999	0.00079	0.00127	0.00031	-0.00034	0.00024	-0.00073	0.00156	0.00024	-0.00073	0.00156	-0.00001	-0.00001	0.00001	-0.83866	0.50269	0.12029
696	0.00012	-0.00010	0.00001	0.00781	-0.00566	0.00049	-0.03656	0.09617	0.03463	-0.00211	-0.00166	-0.00215	-0.00036	-0.00109	0.00097	0.00074	0.00002	0.00041	0.00241	0.00372	0.00495	0.00020	0.00068	-0.00029	-0.00041	-0.00006	0.00015	-0.00096	0.00216	0.00160	-0.00660	0.00252	0.00277	-0.00061	-0.00251	0.00143	-0.00056	0.00063	0.00126	-0.00056	0.00063	0.00126	-0.00000	-0.00001	0.00000	-0.01951	-0.00766	0.01003	-0.00040	0.00114	0.00184	-0.00009	-0.00046	0.00133	-0.00009	-0.00046	0.00133	-0.00000	-0.00001	0.00000	-0.69528	0.51031	0.13822
697	0.00012	-0.00019	-0.00001	0.00831	-0.01023	-0.00023	0.00860	0.10467	0.00031	0.00001	-0.00138	-0.00031	0.00053	-0.00115	0.00076	0.00008	0.00035	-0.00015	0.00297	0.00232	0.00233	0.00228	0.00055	0.00048	-0.00095	0.00012	0.00140	-0.00353	0.00186	0.00001	0.00396	-0.00442	0.00478	-0.00135	-0.00156	0.00131	-0.00035	0.00014	0.00075	-0.00035	0.00014	0.00075	-0.00000	-0.00001	0.00000	0.00902	-0.00989	0.01238	-0.00278	0.00199	0.00239	-0.00015	-0.00034	0.00056	-0.00015	-0.00034	0.00056	-0.00000	-0.00001	0.00000	-0.61447	0.51899	0.09093
698	0.00005	-0.00020	0.00001	0.00403	-0.01071	0.00145	0.01413	0.08154	-0.03244	0.00209	-0.00122	0.00175	0.00120	-0.00126	0.00094	-0.00022	0.00056	-0.00036	0.00287	0.00071	-0.00054	0.00290	0.00050	0.00015	-0.00126	0.00032	0.00159	-0.00454	0.00033	-0.00079	0.00455	-0.00619	0.00524	-0.00166	0.00001	0.00092	0.00010	-0.00015	-0.00022	0.00010	-0.00015	-0.00022	0.00000	-0.00000	-0.00000	0.03049	-0.00521	0.00643	-0.00351	0.00322	0.00154	-0.00047	-0.00052	0.00029	-0.00047	-0.00052	0.00029	-0.00001	-0.00001	0.00000	-0.68874	0.46895	0.02858
699	-0.00004	-0.00015	0.00010	-0.00173	-0.00836	0.00702	-0.03631	0.03883	-0.02665	0.00378	-0.00144	0.00319	0.00156	-0.00135	0.00128	0.00033	0.00030	-0.00005	0.00267	0.00051	-0.00091	0.00188	0.00073	-0.00043	-0.00075	0.00046	0.00075	-0.00253	-0.00117	0.00009	-0.00711	-0.00969	0.00071	-0.00093	0.00177	-0.00022	0.00017	0.00013	-0.00051	0.00017	0.00013	-0.00051	0.00000	0.00000	-0.00000	0.02698	-0.00501	-0.00009	-0.00246	0.00343	0.00070	-0.00093	-0.00063	0.00060	-0.00093	-0.00063	0.00060	-0.00001	-0.00001	0.00000	-0.82161	0.37176	0.03248
700	-0.00008	-0.00008	0.00021	-0.00496	-0.00515	0.01377	-0.09229	0.01257	0.02695	0.00435	-0.00125	0.00375	0.00158	-0.00120	0.00116	0.00104	-0.00023	0.00030	0.00294	0.00175	0.00095	0.00050	0.00140	-0.00018	0.00035	0.00013	-0.00009	0.00003	-0.00104	0.00097	-0.01823	-0.01318	-0.00913	-0.00007	0.00251	-0.00173	-0.00011	0.00047	-0.00010	-0.00011	0.00047	-0.00010	0.00000	-0.00000	-0.00000	0.00758	-0.00770	0.00112	-0.00149	0.00105	0.00072	-0.00119	-0.00016	0.00069	-0.00119	-0.00016	0.00069	-0.00000	-0.00001	0.00000	-0.82122	0.30498	0.11035
701	-0.00006	-0.00002	0.00025	-0.00379	-0.00201	0.01563	-0.11122	0.02431	0.08355	0.00384	-0.00025	0.00362	0.00145	-0.00071	0.00028	0.00097	-0.00062	0.00017	0.00301	0.00295	0.00252	-0.00005	0.00212	0.00084	0.00111	-0.00065	-0.00014	0.00098	0.00023	0.00088	-0.02092	-0.01311	-0.01851	0.00006	0.00178	-0.00265	-0.00035	0.00049	0.00031	-0.00035	0.00049	0.00031	0.00000	-0.00001	0.00000	-0.00447	-0.00740	0.00776	-0.00194	-0.00257	0.00118	-0.00122	0.00071	0.00024	-0.00122	0.00071	0.00024	0.00002	0.00000	0.00000	-0.63846	0.28661	0.17734
702	-0.00001	0.00001	0.00014	-0.00102	-0.00006	0.00875	-0.10378	0.05250	0.09063	0.00292	0.00079	0.00284	0.00132	-0.00013	-0.00096	0.00009	-0.00078	-0.00039	0.00206	0.00275	0.00216	0.00029	0.00213	0.00159	0.00104	-0.00098	0.00036	0.00005	0.00035	0.00104	-0.02071	-0.01111	-0.01935	0.00026	0.00039	-0.00235	-0.00044	0.00041	0.00036	-0.00044	0.00041	0.00036	0.00000	-0.00001	0.00000	0.00461	-0.00617	0.01102	-0.00352	-0.00423	0.00140	-0.00109	0.00121	-0.00019	-0.00109	0.00121	-0.00019	0.00003	0.00001	-0.00000	-0.42859	0.25677	0.15218
703	-0.00002	-0.00002	-0.00004	-0.00095	-0.00061	-0.00271	-0.09536	0.06059	0.04264	0.00173	0.00126	0.00148	0.00103	0.00026	-0.00191	-0.00084	-0.00072	-0.00093	0.00080	0.00132	0.00058	0.00082	0.00125	0.00138	0.00042	-0.00023	0.00068	-0.00203	-0.00129	0.00199	-0.02359	-0.01048	-0.01054	0.00168	-0.00059	-0.00123	-0.00050	0.00032	0.00036	-0.00050	0.00032	0.00036	0.00000	-0.00001	0.00000	0.03007	-0.01023	0.00821	-0.00555	-0.00270	0.00148	-0.00094	0.00099	-0.00027	-0.00094	0.00099	-0.00027	0.00002	0.00000	-0.00000	-0.34927	0.20906	0.03217
704	-0.00009	-0.00008	-0.00015	-0.00457	-0.00308	-0.00922	-0.08510	0.04277	-0.02610	0.00020	0.00135	-0.00002	0.00032	0.00068	-0.00192	-0.00120	-0.00038	-0.00094	0.00086	-0.00019	-0.00070	0.00072	0.00016	0.00016	-0.00028	0.00092	0.00036	-0.00343	-0.00265	0.00221	-0.02874	-0.01026	-0.00038	0.00372	-0.00084	-0.00029	-0.00051	-0.00001	0.00074	-0.00051	-0.00001	0.00074	-0.00001	-0.00001	0.00000	0.05475	-0.01903	0.00438	-0.00769	0.00012	0.00183	-0.00094	0.00046	-0.00027	-0.00094	0.00046	-0.00027	0.00001	0.00000	-0.00000	-0.40837	0.23457	-0.12731
705	-0.00017	-0.00011	-0.00012	-0.00953	-0.00419	-0.00700	-0.05818	0.02793	-0.07592	-0.00094	0.00107	-0.00107	-0.00065	0.00124	-0.00070	-0.00107	0.00011	-0.00021	0.00214	-0.00091	-0.00114	-0.00025	-0.00034	-0.00156	-0.00064	0.00124	-0.00054	-0.00265	-0.00274	0.00051	-0.03307	-0.00526	0.00166	0.00453	-0.00094	-0.00008	-0.00028	-0.00072	0.00130	-0.00028	-0.00072	0.00130	-0.00001	-0.00000	0.00000	0.06448	-0.02360	0.00342	-0.00986	0.00188	0.00225	-0.00088	0.00011	-0.00037	-0.00088	0.00011	-0.00037	-0.00001	-0.00000	-0.00000	-0.53740	0.37076	-0.26006
706	-0.00021	-0.00003	-0.00004	-0.01252	-0.00046	-0.00247	-0.01463	0.03903	-0.08070	-0.00067	0.00006	-0.00135	-0.00128	0.00152	0.00102	-0.00096	0.00035	0.00072	0.00225	-0.00067	-0.00104	-0.00147	-0.00008	-0.00300	-0.00055	0.00041	-0.00153	-0.00092	-0.00319	-0.00230	-0.03458	0.00752	-0.00700	0.00326	-0.00176	-0.00043	0.00022	-0.00148	0.00148	0.00022	-0.00148	0.00148	-0.00001	0.00000	0.00001	0.05860	-0.01713	0.00374	-0.01199	0.00210	0.00217	-0.00021	-0.00008	-0.00031	-0.00021	-0.00008	-0.00031	-0.00001	0.00000	-0.00000	-0.69994	0.52116	-0.31588
707	-0.00017	0.00011	-0.00004	-0.01079	0.00685	-0.00246	0.02678	0.05846	-0.04766	0.00067	-0.00115	-0.00092	-0.00146	0.00141	0.00206	-0.00111	0.00019	0.00126	-0.00020	0.00011	-0.00079	-0.00243	0.00046	-0.00384	-0.00035	-0.00058	-0.00223	-0.00074	-0.00453	-0.00441	-0.03224	0.02113	-0.02084	0.00082	-0.00339	-0.00095	0.00070	-0.00177	0.00112	0.00070	-0.00177	0.00112	-0.00001	0.00001	0.00000	0.04477	-0.00484	0.00225	-0.01358	0.00166	0.00150	0.00093	-0.00023	-0.00005	0.00093	-0.00023	-0.00005	-0.00001	0.00000	0.00000	-0.89122	0.60483	-0.29536
708	-0.00007	0.00020	-0.00009	-0.00502	0.01127	-0.00648	0.04051	0.04821	-0.01794	0.00138	-0.00123	-0.00010	-0.00182	0.00137	0.00184	-0.00112	0.00001	0.00128	-0.00317	0.00075	-0.00072	-0.00287	0.00082	-0.00426	-0.00041	-0.00074	-0.00250	-0.00247	-0.00460	-0.00518	-0.02648	0.02274	-0.03125	-0.00143	-0.00482	-0.00134	0.00084	-0.00122	0.00056	0.00084	-0.00122	0.00056	-0.00000	0.00001	0.00000	0.03061	0.00060	-0.00025	-0.01418	0.00115	0.00099	0.00157	-0.00023	0.00012	0.00157	-0.00023	0.00012	-0.00001	0.00001	0.00000	-1.08749	0.66189	-0.26029
709	0.00000	0.00016	-0.00018	-0.00006	0.00900	-0.01216	0.00340	0.00885	-0.02065	0.00067	0.00013	0.00090	-0.00243	0.00144	0.00066	-0.00054	0.00018	0.00091	-0.00341	0.00103	-0.00091	-0.00232	0.00106	-0.00405	-0.00067	-0.00019	-0.00215	-0.00432	-0.00220	-0.00543	-0.02211	0.00875	-0.03384	-0.00224	-0.00490	-0.00167	0.00050	-0.00000	0.00004	0.00050	-0.00000	0.00004	0.00000	0.00001	0.00000	0.02408	-0.00681	0.00119	-0.01436	0.00062	0.00152	0.00097	0.00013	-0.00001	0.00097	0.00013	-0.00001	0.00000	0.00001	0.00000	-1.22819	0.75166	-0.26780
710	0.00000	0.00006	-0.00031	0.00042	0.00474	-0.01979	-0.09081	-0.00505	-0.04428	-0.00043	0.00197	0.00197	-0.00252	0.00140	-0.00057	0.00030	0.00059	0.00034	-0.00066	0.00140	-0.00092	-0.00058	0.00152	-0.00277	-0.00076	0.00032	-0.00102	-0.00533	0.00085	-0.00579	-0.02699	-0.01161	-0.03013	-0.00062	-0.00371	-0.00210	-0.00006	0.00109	-0.00034	-0.00006	0.00109	-0.00034	0.00001	-0.00000	-0.00000	0.03148	-0.02118	0.00848	-0.01522	0.00040	0.00313	-0.00038	0.00055	-0.00025	-0.00038	0.00055	-0.00025	0.00002	0.00000	-0.00000	-1.26984	0.85177	-0.31730
711	-0.00005	0.00004	-0.00043	-0.00238	0.00474	-0.02703	-0.20693	0.04442	-0.06508	-0.00130	0.00351	0.00245	-0.00162	0.00139	-0.00107	0.00055	0.00080	-0.00009	0.00202	0.00188	-0.00074	0.00157	0.00209	-0.00065	-0.00038	0.00038	0.00041	-0.00579	0.00255	-0.00597	-0.04325	-0.02632	-0.02364	0.00285	-0.00260	-0.00234	-0.00041	0.00135	-0.00050	-0.00041	0.00135	-0.00050	0.00001	-0.00001	-0.00000	0.04640	-0.03321	0.01463	-0.01643	0.00112	0.00455	-0.00140	0.00049	-0.00033	-0.00140	0.00049	-0.00033	0.00002	-0.00000	-0.00000	-1.25081	0.90613	-0.38476
712	-0.00011	0.00008	-0.00042	-0.00600	0.00706	-0.02697	-0.27266	0.11771	-0.07714	-0.00257	0.00445	0.00135	-0.00018	0.00148	-0.00109	-0.00002	0.00050	-0.00034	0.00213	0.00172	-0.00111	0.00309	0.00219	0.00125	0.00031	0.00021	0.00139	-0.00523	0.00303	-0.00565	-0.06331	-0.02897	-0.01753	0.00571	-0.00279	-0.00188	-0.00033	0.00069	-0.00043	-0.00033	0.00069	-0.00043	0.00000	-0.00001	-0.00000	0.05139	-0.03819	0.01040	-0.01646	0.00246	0.00438	-0.00168	-0.00005	-0.00010	-0.00168	-0.00005	-0.00010	0.00001	-0.00001	-0.00000	-1.24257	0.91878	-0.46605
713	-0.00016	0.00006	-0.00027	-0.00970	0.00525	-0.01719	-0.23872	0.15212	-0.09017	-0.00418	0.00433	-0.00127	0.00088	0.00142	-0.00139	-0.00085	-0.00016	-0.00058	0.00039	0.00088	-0.00208	0.00373	0.00169	0.00196	0.00074	0.00032	0.00168	-0.00261	0.00350	-0.00609	-0.07609	-0.02319	-0.01400	0.00581	-0.00410	-0.00076	0.00009	-0.00040	-0.00031	0.00009	-0.00040	-0.00031	-0.00000	-0.00000	-0.00000	0.03828	-0.03379	-0.00500	-0.01534	0.00269	0.00234	-0.00150	-0.00053	0.00041	-0.00150	-0.00053	0.00041	-0.00001	-0.00001	0.00000	-1.23856	0.95258	-0.57000
714	-0.00021	-0.00004	-0.00007	-0.01223	-0.00045	-0.00424	-0.13349	0.14702	-0.11410	-0.00507	0.00294	-0.00416	0.00079	0.00129	-0.00186	-0.00135	-0.00051	-0.00080	-0.00110	0.00056	-0.00235	0.00366	0.00124	0.00159	0.00058	0.00090	0.00152	0.00134	0.00430	-0.00904	-0.07648	-0.01970	-0.01390	0.00339	-0.00551	0.00033	0.00058	-0.00119	-0.00040	0.00058	-0.00119	-0.00040	-0.00001	0.00001	-0.00000	0.01636	-0.01905	-0.02184	-0.01475	0.00039	-0.00050	-0.00108	-0.00058	0.00093	-0.00108	-0.00058	0.00093	-0.00002	-0.00001	0.00000	-1.16302	1.04864	-0.68875
715	-0.00019	-0.00006	0.00006	-0.01165	-0.00244	0.00434	-0.03565	0.14408	-0.14781	-0.00518	0.00121	-0.00604	-0.00056	0.00147	-0.00183	-0.00141	-0.00003	-0.00074	-0.00152	0.00172	-0.00075	0.00264	0.00147	0.00063	0.00017	0.00162	0.00094	0.00438	0.00450	-0.01331	-0.06973	-0.02227	-0.01954	0.00088	-0.00670	0.00044	0.00078	-0.00109	-0.00074	0.00078	-0.00109	-0.00074	-0.00000	0.00001	-0.00000	-0.00196	-0.00192	-0.02695	-0.01498	-0.00357	-0.00214	-0.00074	-0.00023	0.00109	-0.00074	-0.00023	0.00109	-0.00002	-0.00000	0.00000	-1.01393	1.18139	-0.78948
716	-0.00014	0.00008	0.00010	-0.00922	0.00426	0.00656	0.00370	0.16071	-0.17940	-0.00571	0.00083	-0.00620	-0.00223	0.00189	-0.00132	-0.00123	0.00091	-0.00049	-0.00119	0.00403	0.00216	0.00054	0.00239	-0.00084	-0.00013	0.00203	-0.00027	0.00469	0.00326	-0.01568	-0.06293	-0.02336	-0.03414	0.00032	-0.00814	-0.00095	0.00047	-0.00014	-0.00112	0.00047	-0.00014	-0.00112	0.00000	0.00001	-0.00000	-0.01177	0.00378	-0.01616	-0.01506	-0.00648	-0.00131	-0.00085	0.00025	0.00083	-0.00085	0.00025	0.00083	-0.00000	0.00000	0.00000	-0.94099	1.29964	-0.84782
717	-0.00012	0.00030	0.00007	-0.00886	0.01601	0.00367	-0.00586	0.18708	-0.20250	-0.00704	0.00223	-0.00491	-0.00309	0.00193	-0.00127	-0.00089	0.00150	-0.00050	0.00010	0.00666	0.00486	-0.00125	0.00371	-0.00254	-0.00033	0.00198	-0.00151	0.00217	0.00147	-0.01533	-0.05790	-0.01961	-0.05359	0.00137	-0.00944	-0.00328	-0.00018	0.00078	-0.00128	-0.00018	0.00078	-0.00128	0.00001	-0.00001	-0.00000	-0.01164	-0.00544	-0.00131	-0.01560	-0.00665	0.00091	-0.00120	0.00046	0.00064	-0.00120	0.00046	0.00064	0.00001	-0.00000	0.00000	-1.10474	1.39961	-0.88304
718	-0.00016	0.00045	-0.00001	-0.01198	0.02434	-0.00188	-0.03015	0.20532	-0.22993	-0.00800	0.00390	-0.00329	-0.00316	0.00151	-0.00202	-0.00034	0.00139	-0.00079	0.00298	0.00901	0.00651	-0.00115	0.00508	-0.00374	-0.00054	0.00160	-0.00185	-0.00143	0.00079	-0.01378	-0.05779	-0.01808	-0.06573	0.00250	-0.00952	-0.00503	-0.00061	0.00083	-0.00112	-0.00061	0.00083	-0.00112	0.00000	-0.00001	-0.00000	-0.00068	-0.02015	0.00141	-0.01808	-0.00469	0.00223	-0.00127	0.00016	0.00088	-0.00127	0.00016	0.00088	0.00001	-0.00001	0.00000	-1.47165	1.51178	-0.93933
719	-0.00023	0.00043	-0.00008	-0.01562	0.02408	-0.00572	-0.05458	0.19514	-0.27437	-0.00736	0.00438	-0.00237	-0.00327	0.00157	-0.00271	0.00030	0.00086	-0.00071	0.00677	0.01051	0.00726	0.00026	0.00591	-0.00438	-0.00074	0.00133	-0.00150	-0.00416	0.00195	-0.01230	-0.06574	-0.02360	-0.06497	0.00269	-0.00891	-0.00510	-0.00057	0.00022	-0.00064	-0.00057	0.00022	-0.00064	-0.00000	-0.00001	-0.00000	0.01686	-0.03438	-0.00830	-0.02143	-0.00228	0.00211	-0.00124	-0.00032	0.00110	-0.00124	-0.00032	0.00110	-0.00000	-0.00001	0.00000	-1.84714	1.62038	-1.03005
720	-0.00025	0.00031	-0.00006	-0.01655	0.01740	-0.00448	-0.08377	0.17060	-0.31976	-0.00548	0.00393	-0.00244	-0.00363	0.00271	-0.00266	0.00061	0.00034	-0.00001	0.00988	0.01069	0.00733	0.00149	0.00577	-0.00485	-0.00081	0.00156	-0.00122	-0.00582	0.00473	-0.01195	-0.07497	-0.03491	-0.05863	0.00152	-0.00927	-0.00391	-0.00041	0.00010	-0.00003	-0.00041	0.00010	-0.00003	-0.00000	-0.00000	0.00000	0.03071	-0.05145	-0.01425	-0.02266	-0.00068	0.00236	-0.00169	-0.00037	0.00056	-0.00169	-0.00037	0.00056	-0.00000	-0.00001	0.00000	-2.10736	1.69154	-1.11912
721	-0.00025	0.00018	0.00000	-0.01584	0.01053	0.00008	-0.11130	0.19462	-0.33899	-0.00420	0.00360	-0.00353	-0.00363	0.00412	-0.00258	0.00045	0.00005	0.00051	0.01202	0.01008	0.00680	0.00271	0.00522	-0.00476	-0.00033	0.00220	-0.00106	-0.00639	0.00749	-0.01310	-0.07936	-0.05157	-0.05195	-0.00051	-0.00999	-0.00254	-0.00050	0.00082	0.00048	-0.00050	0.00082	0.00048	0.00000	-0.00001	0.00000	0.03339	-0.06844	-0.00925	-0.02069	-0.00068	0.00359	-0.00230	0.00010	-0.00053	-0.00230	0.00010	-0.00053	0.00001	-0.00001	-0.00000	-2.27386	1.75944	-1.16801
722	-0.00028	0.00011	0.00004	-0.01775	0.00711	0.00279	-0.11834	0.29864	-0.33465	-0.00470	0.00367	-0.00538	-0.00301	0.00457	-0.00334	0.00006	-0.00004	0.00014	0.01436	0.01029	0.00643	0.00449	0.00555	-0.00377	0.00086	0.00265	-0.00074	-0.00444	0.00744	-0.01422	-0.08625	-0.07216	-0.04067	-0.00159	-0.00852	-0.00147	-0.00053	0.00121	0.00071	-0.00053	0.00121	0.00071	0.00000	-0.00000	0.00000	0.02814	-0.07214	-0.00837	-0.01755	-0.00248	0.00358	-0.00209	0.00041	-0.00118	-0.00209	0.00041	-0.00118	0.00001	-0.00001	-0.00000	-2.36091	1.85901	-1.18601
