	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
31	0.00000	0.00000	-2.45589	0.00000	0.00000	0.09306
32	0.00000	0.00000	-2.45202	0.00000	0.00000	0.09711
33	0.00000	0.00000	-2.44813	0.00000	0.00000	0.10112
34	0.00000	0.00000	-2.44425	0.00000	0.00000	0.10507
35	0.00000	0.00000	-2.44036	0.00000	0.00000	0.10898
36	0.00000	0.00000	-2.43648	0.00000	0.00000	0.11285
37	0.00000	0.00000	-2.43260	0.00000	0.00000	0.11667
38	0.00000	0.00000	-2.42874	0.00000	0.00000	0.12044
39	0.00000	0.00000	-2.42488	0.00000	0.00000	0.12418
40	0.00000	0.00000	-2.42104	0.00000	0.00000	0.12787
41	0.00000	0.00000	-2.41722	0.00000	0.00000	0.13152
42	0.00000	0.00000	-2.41341	0.00000	0.00000	0.13513
43	0.00000	0.00000	-2.40963	0.00000	0.00000	0.13870
44	0.00000	0.00000	-2.40587	0.00000	0.00000	0.14224
45	0.00000	0.00000	-2.40214	0.00000	0.00000	0.14575
46	0.00000	0.00000	-2.39844	0.00000	0.00000	0.14922
47	0.00000	0.00000	-2.39477	0.00000	0.00000	0.15266
48	0.00000	0.00000	-2.39113	0.00000	0.00000	0.15607
49	0.00000	0.00000	-2.38752	0.00000	0.00000	0.15945
50	0.00000	0.00000	-2.38396	0.00000	0.00000	0.16280
51	0.00000	0.00000	-2.38043	0.00000	0.00000	0.16613
52	0.00000	0.00000	-2.37694	0.00000	0.00000	0.16942
53	0.00000	0.00000	-2.37350	0.00000	0.00000	0.17270
54	0.00000	0.00000	-2.37010	0.00000	0.00000	0.17595
55	0.00000	0.00000	-2.36676	0.00000	0.00000	0.17919
56	0.00000	0.00000	-2.36346	0.00000	0.00000	0.18240
57	0.00000	0.00000	-2.36021	0.00000	0.00000	0.18559
58	0.00000	0.00000	-2.35702	0.00000	0.00000	0.18876
59	0.00000	0.00000	-2.35388	0.00000	0.00000	0.19192
60	0.00000	0.00000	-2.35080	0.00000	0.00000	0.19505
61	0.00000	0.00000	-2.34777	0.00000	0.00000	0.19817
62	0.00000	0.00000	-2.34481	0.00000	0.00000	0.20126
63	0.00000	0.00000	-2.34190	0.00000	0.00000	0.20434
64	0.00000	0.00000	-2.33906	0.00000	0.00000	0.20739
65	0.00000	0.00000	-2.33628	0.00000	0.00000	0.21043
66	0.00000	0.00000	-2.33356	0.00000	0.00000	0.21345
67	0.00000	0.00000	-2.33092	0.00000	0.00000	0.21645
68	0.00000	0.00000	-2.32833	0.00000	0.00000	0.21943
69	0.00000	0.00000	-2.32582	0.00000	0.00000	0.22238
70	0.00000	0.00000	-2.32338	0.00000	0.00000	0.22531
71	0.00000	0.00000	-2.32101	0.00000	0.00000	0.22821
72	0.00000	0.00000	-2.31871	0.00000	0.00000	0.23109
73	0.00000	0.00000	-2.31649	0.00000	0.00000	0.23394
74	0.00000	0.00000	-2.31434	0.00000	0.00000	0.23676
75	0.00000	0.00000	-2.31226	0.00000	0.00000	0.23956
76	0.00000	0.00000	-2.31026	0.00000	0.00000	0.24233
77	0.00000	0.00000	-2.30834	0.00000	0.00000	0.24506
