Unnamed: 0_level_0,RTOES_DIST,RTOES_DIST,RTOES_DIST,LTOES_DIST,LTOES_DIST,LTOES_DIST,RTOES_PROX,RTOES_PROX,RTOES_PROX,LTOES_PROX,LTOES_PROX,LTOES_PROX,RFTS_DIST,RFTS_DIST,RFTS_DIST,LFTS_DIST,LFTS_DIST,LFTS_DIST,RFTS_PROX,RFTS_PROX,RFTS_PROX,LFTS_PROX,LFTS_PROX,LFTS_PROX
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
915,0.23705,0.1205,0.0091,0.13689,0.71514,0.00197,0.18731,0.11341,0.0152,0.13781,0.66663,0.01638,0.1952,0.09884,0.02144,0.13351,0.67336,0.02247,0.00622,0.07339,0.01966,0.13917,0.47622,0.06684
916,0.23698,0.12008,0.00929,0.1369,0.71521,0.00198,0.18723,0.11313,0.01545,0.1377,0.66673,0.01646,0.19507,0.09851,0.02164,0.13343,0.67346,0.02257,0.006,0.0737,0.01972,0.1386,0.47628,0.06677
917,0.23688,0.1198,0.00931,0.13666,0.71511,0.00206,0.18714,0.11291,0.01564,0.13742,0.66663,0.01656,0.19496,0.09824,0.02175,0.13319,0.67336,0.02269,0.00584,0.07379,0.01979,0.13824,0.47612,0.06665
918,0.2368,0.11983,0.00916,0.13627,0.71492,0.00209,0.18708,0.11288,0.01552,0.13709,0.66646,0.01665,0.19491,0.09821,0.02159,0.13289,0.67319,0.02281,0.00581,0.0736,0.01982,0.13816,0.47589,0.06651
919,0.23683,0.12004,0.00894,0.13597,0.71487,0.00203,0.1871,0.11301,0.01514,0.13684,0.66645,0.01672,0.19498,0.09837,0.02123,0.13265,0.67317,0.0229,0.00594,0.07333,0.01982,0.13815,0.47584,0.06641
920,0.23697,0.12024,0.00871,0.13581,0.71497,0.00193,0.18723,0.11315,0.01482,0.13671,0.66659,0.01676,0.19514,0.09855,0.02096,0.13254,0.67331,0.02295,0.00614,0.07318,0.01985,0.13819,0.47599,0.06645
921,0.23707,0.12027,0.00853,0.13574,0.71504,0.00187,0.18735,0.11319,0.01474,0.13669,0.66669,0.01678,0.19526,0.09862,0.02094,0.13249,0.67341,0.02295,0.00626,0.07322,0.01996,0.13838,0.47617,0.06678
922,0.23707,0.12007,0.00848,0.13573,0.71497,0.00188,0.18735,0.11309,0.01484,0.13674,0.66662,0.01677,0.19524,0.0985,0.02106,0.1325,0.67334,0.02291,0.0062,0.07342,0.02005,0.13862,0.47625,0.06735
923,0.23702,0.11981,0.00859,0.1358,0.71485,0.00191,0.18728,0.11293,0.0149,0.13683,0.66647,0.01672,0.19513,0.09833,0.02113,0.13257,0.67321,0.02282,0.00604,0.07365,0.02001,0.13869,0.47625,0.06786
924,0.237,0.11972,0.0087,0.13584,0.71483,0.00194,0.18724,0.11289,0.01488,0.13686,0.66642,0.01668,0.19507,0.09828,0.0211,0.13258,0.67317,0.02277,0.00596,0.07378,0.01986,0.1386,0.47625,0.06802
925,0.23703,0.11987,0.0087,0.13574,0.71493,0.00196,0.18727,0.113,0.01487,0.13674,0.66654,0.01674,0.19511,0.09838,0.02107,0.13244,0.67327,0.02282,0.00602,0.07376,0.01973,0.13852,0.4763,0.06784
926,0.23707,0.12003,0.00868,0.1356,0.71506,0.00193,0.18732,0.11311,0.01492,0.1366,0.6667,0.01681,0.19517,0.0985,0.02112,0.13228,0.67342,0.02289,0.00609,0.07375,0.01969,0.13849,0.47639,0.06762
927,0.23709,0.12001,0.00874,0.13559,0.7151,0.00181,0.18735,0.11311,0.01497,0.13658,0.66675,0.01672,0.19519,0.09849,0.02117,0.13226,0.67348,0.0228,0.0061,0.0738,0.0197,0.1384,0.47647,0.06763
928,0.23713,0.11985,0.00888,0.13569,0.71505,0.00166,0.18737,0.11299,0.01502,0.13664,0.66666,0.01647,0.1952,0.09837,0.02123,0.13236,0.67342,0.02254,0.00609,0.07383,0.01964,0.13817,0.47651,0.06787
929,0.23721,0.11972,0.009,0.13575,0.71495,0.0016,0.18745,0.11286,0.01516,0.13668,0.6665,0.01621,0.19526,0.09824,0.02138,0.13242,0.67328,0.02227,0.00615,0.07373,0.01951,0.13789,0.4765,0.0682
930,0.23729,0.1197,0.00904,0.13579,0.71489,0.00167,0.18755,0.11281,0.01535,0.13672,0.66637,0.01603,0.19537,0.0982,0.0216,0.13245,0.67317,0.02206,0.00628,0.07353,0.0194,0.13774,0.4765,0.0685
931,0.23732,0.11983,0.00903,0.13593,0.71493,0.00175,0.18761,0.11286,0.01544,0.13688,0.66634,0.01587,0.19544,0.09828,0.02174,0.13259,0.67315,0.02188,0.0064,0.0733,0.01937,0.13779,0.47657,0.0687
