Unnamed: 0_level_0,RTOES_DIST,RTOES_DIST,RTOES_DIST,LTOES_DIST,LTOES_DIST,LTOES_DIST,RTOES_PROX,RTOES_PROX,RTOES_PROX,LTOES_PROX,LTOES_PROX,LTOES_PROX,RFTS_DIST,RFTS_DIST,RFTS_DIST,LFTS_DIST,LFTS_DIST,LFTS_DIST,RFTS_PROX,RFTS_PROX,RFTS_PROX,LFTS_PROX,LFTS_PROX,LFTS_PROX
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1489,0.35928,0.14483,0.00881,0.09325,0.72489,0.00055,0.31023,0.13417,0.01527,0.10658,0.6824,0.0246,0.31918,0.12019,0.02142,0.10066,0.68914,0.02912,0.13251,0.08122,0.02075,0.15528,0.51657,0.11911
1490,0.35905,0.14525,0.00891,0.09099,0.72372,0.0009,0.30996,0.13463,0.01513,0.10513,0.6812,0.02443,0.31892,0.12068,0.02135,0.09912,0.68785,0.02896,0.13225,0.0817,0.02089,0.15656,0.51615,0.11886
1491,0.35892,0.14558,0.00909,0.09,0.72245,0.00051,0.30979,0.13499,0.01501,0.10459,0.67989,0.02368,0.31875,0.1211,0.02136,0.09849,0.68649,0.02817,0.13211,0.08198,0.02114,0.15723,0.51564,0.11883
1492,0.359,0.14564,0.0092,0.08987,0.72098,-0.00063,0.30981,0.13509,0.01473,0.10464,0.67839,0.02236,0.31878,0.12127,0.0212,0.09851,0.685,0.02677,0.13215,0.08208,0.02146,0.15745,0.51499,0.11889
1493,0.35926,0.14552,0.00916,0.09021,0.71941,-0.0023,0.31001,0.13504,0.0142,0.10495,0.67684,0.02076,0.31899,0.12127,0.02077,0.09883,0.6835,0.02512,0.13235,0.08215,0.02175,0.15734,0.51415,0.11871
1494,0.35964,0.14551,0.00907,0.09065,0.718,-0.00405,0.31032,0.13509,0.01356,0.10526,0.67552,0.01925,0.31931,0.12136,0.02021,0.0992,0.68225,0.02359,0.13266,0.08232,0.02191,0.1572,0.51322,0.11807
1495,0.36001,0.14573,0.00904,0.09095,0.71712,-0.0054,0.31065,0.13533,0.01313,0.10553,0.67467,0.01798,0.31965,0.12164,0.01984,0.0995,0.68142,0.02232,0.133,0.08261,0.02191,0.15745,0.51245,0.11692
1496,0.36031,0.14606,0.00905,0.09109,0.71701,-0.00618,0.31095,0.13568,0.01311,0.10583,0.67444,0.01688,0.31993,0.12202,0.01989,0.09977,0.68116,0.02124,0.13328,0.08298,0.02178,0.15819,0.51205,0.11532
1497,0.36053,0.14633,0.00903,0.09126,0.71767,-0.00654,0.31118,0.13597,0.01333,0.10625,0.67485,0.01588,0.32015,0.12232,0.02017,0.10012,0.68149,0.02026,0.13348,0.08334,0.02174,0.1591,0.51205,0.11339
1498,0.3607,0.14652,0.00889,0.09161,0.71886,-0.0067,0.31136,0.13621,0.01342,0.10675,0.67572,0.01498,0.32032,0.12257,0.0203,0.10057,0.68229,0.01938,0.13363,0.0837,0.02195,0.15975,0.51227,0.11131
1499,0.36088,0.1467,0.00862,0.09198,0.72012,-0.00675,0.31154,0.13647,0.01333,0.10717,0.67665,0.01425,0.32049,0.12284,0.02024,0.10096,0.68318,0.01869,0.13376,0.08421,0.02236,0.15994,0.51239,0.10932
1500,0.36101,0.14684,0.00833,0.09213,0.72099,-0.00667,0.31168,0.13673,0.01334,0.10732,0.67725,0.01374,0.32061,0.12312,0.02031,0.10112,0.68375,0.01821,0.1338,0.08489,0.02277,0.15983,0.51224,0.10766
1501,0.36099,0.14689,0.00816,0.09206,0.72136,-0.00654,0.31167,0.13695,0.01361,0.10725,0.67742,0.01343,0.32056,0.12336,0.02067,0.10106,0.6839,0.01795,0.13365,0.08561,0.02311,0.15963,0.51182,0.10637
1502,0.36078,0.14698,0.0082,0.0919,0.72135,-0.00646,0.31147,0.13718,0.01393,0.10705,0.67727,0.01327,0.32032,0.12362,0.02111,0.1009,0.68376,0.01783,0.13334,0.08622,0.02339,0.15933,0.51116,0.10534
1503,0.36053,0.14725,0.00837,0.09175,0.72112,-0.0065,0.31121,0.1375,0.01412,0.10682,0.67696,0.01308,0.32004,0.12398,0.02139,0.10071,0.68346,0.0177,0.13304,0.08667,0.0236,0.15889,0.51044,0.10455
1504,0.36044,0.14756,0.00853,0.09164,0.72088,-0.00673,0.3111,0.13782,0.01416,0.10663,0.67662,0.01269,0.31993,0.12433,0.02148,0.10056,0.68315,0.01732,0.13293,0.08703,0.02377,0.15833,0.50999,0.10415
1505,0.36057,0.14771,0.00852,0.09167,0.72078,-0.00716,0.31122,0.13801,0.01412,0.10661,0.67641,0.01206,0.32005,0.12452,0.02145,0.10056,0.68298,0.01665,0.13303,0.08733,0.02395,0.15778,0.5101,0.1044
1506,0.36087,0.1476,0.00828,0.09193,0.72079,-0.00769,0.31151,0.13799,0.014,0.10684,0.67637,0.01143,0.32033,0.12449,0.02132,0.10077,0.68298,0.01594,0.13325,0.08765,0.0242,0.15734,0.51078,0.10542
1507,0.36123,0.14732,0.0079,0.0923,0.72076,-0.00808,0.31188,0.13785,0.01389,0.10717,0.67634,0.01108,0.32067,0.12433,0.02118,0.10108,0.68301,0.01547,0.1335,0.08799,0.02446,0.15694,0.51172,0.10713
1508,0.36155,0.14702,0.00759,0.0924,0.72057,-0.0082,0.31221,0.1377,0.01388,0.10722,0.67617,0.01104,0.32098,0.12415,0.02117,0.10114,0.68291,0.01535,0.13371,0.08831,0.0247,0.15641,0.51263,0.10922
1509,0.36178,0.14682,0.00751,0.09198,0.7202,-0.00832,0.31244,0.13761,0.01393,0.10678,0.67588,0.01112,0.32119,0.12407,0.02127,0.10074,0.6827,0.01535,0.13386,0.08856,0.02488,0.15569,0.51352,0.11138
1510,0.36192,0.14679,0.00767,0.09133,0.71969,-0.00881,0.31255,0.13763,0.01395,0.10613,0.67556,0.01105,0.32128,0.12412,0.02135,0.10009,0.68243,0.01518,0.13392,0.08876,0.02496,0.15488,0.5145,0.11344
1511,0.36197,0.14685,0.00789,0.09095,0.71914,-0.00965,0.31256,0.13772,0.01395,0.10568,0.67526,0.0108,0.32127,0.12423,0.02139,0.09962,0.68218,0.01481,0.13389,0.08898,0.02495,0.15401,0.51559,0.11556
1512,0.36196,0.14693,0.00801,0.09103,0.71868,-0.0104,0.31254,0.13783,0.01402,0.10562,0.67498,0.01054,0.32125,0.12433,0.02148,0.09955,0.68198,0.01441,0.13385,0.08917,0.02487,0.15306,0.51686,0.11801
1513,0.36194,0.14694,0.00796,0.09133,0.71837,-0.01075,0.31254,0.13787,0.01417,0.10578,0.67473,0.0104,0.32123,0.12437,0.02166,0.09972,0.68182,0.01412,0.13382,0.08923,0.02473,0.15206,0.5184,0.12096
1514,0.36192,0.14682,0.00785,0.09161,0.71817,-0.01081,0.31254,0.13777,0.0142,0.10593,0.67455,0.01046,0.32121,0.1243,0.02175,0.09989,0.68174,0.01402,0.1338,0.08916,0.02454,0.15104,0.52021,0.12426
1515,0.36197,0.14654,0.00783,0.09177,0.71806,-0.01085,0.31256,0.13753,0.01397,0.10596,0.67457,0.01078,0.32122,0.1241,0.02158,0.09993,0.68185,0.01418,0.13378,0.08906,0.02438,0.15009,0.52215,0.12751
1516,0.36212,0.14626,0.00794,0.09185,0.71811,-0.01098,0.31263,0.1373,0.01359,0.10587,0.67493,0.01139,0.32128,0.12387,0.02123,0.09984,0.68226,0.01467,0.13381,0.0891,0.02432,0.14931,0.52403,0.13032
1517,0.36222,0.14615,0.00807,0.09183,0.71831,-0.0112,0.31267,0.13722,0.01326,0.10565,0.67563,0.01222,0.32132,0.12379,0.02091,0.09961,0.68299,0.01543,0.13381,0.08925,0.02436,0.14882,0.52569,0.13245
1518,0.36202,0.14619,0.00809,0.0917,0.71854,-0.01149,0.31245,0.13725,0.01302,0.10534,0.67641,0.013,0.32111,0.12385,0.02071,0.0993,0.68378,0.01617,0.1336,0.0893,0.02455,0.14858,0.52707,0.13397
1519,0.36143,0.14624,0.00797,0.09165,0.71871,-0.01173,0.31186,0.13725,0.01283,0.10521,0.67697,0.01347,0.32055,0.12394,0.02063,0.09917,0.68435,0.0166,0.13311,0.08914,0.02499,0.14857,0.52831,0.13523
1520,0.3607,0.14632,0.00782,0.09227,0.71901,-0.01179,0.31115,0.13727,0.01272,0.10581,0.67736,0.01357,0.31988,0.12405,0.02063,0.09976,0.68477,0.01662,0.13252,0.0889,0.02567,0.14885,0.5297,0.13664
1521,0.36019,0.14646,0.00769,0.09417,0.71973,-0.01175,0.31067,0.13736,0.01271,0.10763,0.67794,0.01341,0.31943,0.12419,0.02067,0.10159,0.6854,0.01637,0.13213,0.08879,0.02631,0.14965,0.53147,0.13826
1522,0.36006,0.14663,0.00759,0.09755,0.72083,-0.01197,0.31055,0.1375,0.01273,0.11074,0.67894,0.01316,0.31933,0.12434,0.02067,0.10474,0.68647,0.016,0.13206,0.08881,0.02647,0.15119,0.5335,0.13971
1523,0.36014,0.14685,0.00749,0.10193,0.72209,-0.01262,0.31064,0.13768,0.01266,0.11471,0.68031,0.01291,0.31942,0.12449,0.02055,0.10872,0.68789,0.01566,0.13216,0.08886,0.02602,0.1535,0.53542,0.1406
1524,0.36022,0.14716,0.00736,0.10651,0.72328,-0.01345,0.31073,0.13793,0.01246,0.11894,0.68182,0.01276,0.31951,0.12471,0.02031,0.11294,0.6894,0.01547,0.13228,0.08888,0.02542,0.15667,0.53701,0.14087
1525,0.36027,0.14754,0.00712,0.11043,0.72422,-0.01406,0.3108,0.13821,0.01229,0.12285,0.68301,0.01257,0.31962,0.12499,0.0201,0.11681,0.69057,0.01526,0.13246,0.08883,0.02547,0.16082,0.5383,0.14071
1526,0.36037,0.14782,0.00667,0.11293,0.72482,-0.01423,0.31097,0.13839,0.01233,0.12597,0.68352,0.01195,0.31987,0.12521,0.02011,0.11984,0.69101,0.01463,0.13284,0.0886,0.02668,0.16565,0.53943,0.14027
1527,0.36059,0.14794,0.00618,0.11401,0.72523,-0.01399,0.3113,0.13838,0.01258,0.12815,0.68342,0.01077,0.32033,0.1253,0.02038,0.12192,0.69083,0.01343,0.13352,0.08802,0.0291,0.17032,0.54054,0.13965
1528,0.36091,0.14805,0.00595,0.11447,0.72574,-0.0135,0.31176,0.1383,0.01305,0.12968,0.68322,0.00935,0.32096,0.12536,0.02088,0.12338,0.69058,0.01199,0.13449,0.08718,0.03247,0.17389,0.54161,0.13895
1529,0.36127,0.14838,0.00605,0.11502,0.7265,-0.01306,0.31226,0.1384,0.01377,0.13088,0.68334,0.00807,0.32166,0.12563,0.02165,0.12456,0.69068,0.0107,0.13563,0.08645,0.03656,0.17608,0.54247,0.13813
1530,0.36148,0.14904,0.00615,0.11557,0.7273,-0.01297,0.31265,0.13885,0.01473,0.1317,0.68372,0.00708,0.32228,0.12626,0.02264,0.12541,0.69107,0.00974,0.13679,0.08614,0.04142,0.17747,0.54281,0.1369
1531,0.36133,0.14999,0.00581,0.11557,0.72773,-0.01321,0.31279,0.13961,0.01568,0.13185,0.68398,0.00633,0.32269,0.12723,0.02358,0.12558,0.69133,0.00908,0.13802,0.08619,0.04758,0.17854,0.54244,0.13513
1532,0.36085,0.15098,0.00491,0.11485,0.72764,-0.01347,0.31271,0.1404,0.0164,0.13125,0.68382,0.0058,0.32299,0.12828,0.0242,0.12503,0.69116,0.00867,0.13967,0.08646,0.05596,0.17915,0.5414,0.13318
1533,0.36022,0.15161,0.00373,0.11417,0.72727,-0.01345,0.31259,0.14088,0.01704,0.13055,0.68331,0.00553,0.32336,0.12909,0.02468,0.12437,0.69065,0.00848,0.14225,0.0871,0.06715,0.17889,0.53997,0.13171
1534,0.35957,0.15163,0.00267,0.11428,0.72706,-0.01317,0.3126,0.14094,0.01818,0.1304,0.6829,0.00557,0.32392,0.12955,0.02564,0.12425,0.69026,0.00856,0.14615,0.08851,0.08113,0.1778,0.53846,0.13084
1535,0.35847,0.15107,0.00173,0.11476,0.72736,-0.01296,0.31255,0.14077,0.02034,0.13047,0.68317,0.00604,0.32448,0.12989,0.02762,0.12433,0.69051,0.00909,0.15147,0.09108,0.09781,0.17657,0.53705,0.12984
1536,0.35561,0.15023,0.0005,0.11451,0.7281,-0.01292,0.31173,0.14097,0.02394,0.12997,0.68408,0.00669,0.32438,0.13078,0.03098,0.12382,0.69136,0.00986,0.15822,0.09511,0.11749,0.17599,0.53583,0.12797
1537,0.34908,0.1495,-0.00088,0.11321,0.72878,-0.01279,0.30925,0.14237,0.02951,0.12886,0.68485,0.00685,0.32282,0.13308,0.03605,0.12268,0.69203,0.01016,0.16676,0.10062,0.14074,0.17623,0.53492,0.12553
1538,0.33725,0.14945,-0.00054,0.11168,0.729,-0.01248,0.3044,0.14573,0.03778,0.12795,0.68488,0.00621,0.3191,0.1376,0.04338,0.12169,0.69197,0.00958,0.17794,0.10726,0.16795,0.17707,0.53452,0.12361
