Unnamed: 0_level_0,L_MTP_ANGLE,L_MTP_ANGLE,L_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,Trunk_Joint_Angle,Trunk_Joint_Angle,Trunk_Joint_Angle
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1173,4.70676,-0.0,0.0,55.05869,-0.0,0.0,-13.055,-6.82963,-0.93857,-46.30434,4.47424,-6.49726,-20.92992,-5.75572,0.00048,-67.47253,-7.16913,0.05212,-18.661,36.33397,7.9847,98.06529,-18.25301,-5.07663,52.69551,49.04079,-83.79463,-66.6954,-19.89896,-81.98505,123.07595,0.03497,-88.16734,5.81969,-0.41764,162.47398,35.29882,-29.72864,0.02794,7.27707,11.06772,-0.12096,8.16302,6.87197,8.83204,-12.91255,3.21528,10.70684,-26.37119,24.16817,-26.45295
1174,4.67889,0.0,0.0,33.71651,0.0,0.0,-13.10587,-5.933,-1.45822,-44.58344,4.69123,-8.87036,-20.94223,-5.73222,0.00014,-69.41136,-8.62698,0.03203,-17.44366,36.14209,8.65008,98.72045,-17.45585,-7.48723,51.89238,48.57214,-83.22701,-66.80585,-18.37922,-86.74112,124.07901,0.01594,-91.06328,6.78195,-0.33511,163.86237,35.98137,-25.92352,0.02425,7.7747,8.89926,0.01708,8.94361,6.75367,7.9852,-12.18457,3.40764,9.8784,-25.55588,23.99966,-25.26584
1175,4.74451,0.0,0.0,-0.53786,-0.0,-0.0,-13.03497,-5.19354,-1.45251,-40.48736,7.26958,-12.10474,-20.94857,-5.63816,-6e-05,-71.25105,-9.18638,-0.00903,-16.40398,35.85742,9.31492,99.0825,-16.45485,-8.99378,50.68984,48.68174,-82.15007,-66.78646,-18.68852,-83.98323,124.76368,-0.00511,-92.54929,5.46627,-0.41901,157.92216,36.31661,-22.99615,-0.0084,4.21493,6.92919,0.11428,9.79782,6.77849,7.87059,-11.33802,3.47183,9.78101,-24.89491,23.8751,-24.36614
1176,5.01229,0.0,0.0,-28.02778,-0.0,-0.0,-12.94696,-4.92197,-0.80707,-36.51176,9.51933,-15.39539,-20.85588,-5.48364,0.00011,-72.9976,-8.58396,-0.03185,-15.65387,35.25062,9.80435,99.08874,-15.25447,-9.31457,49.0112,49.03487,-80.61898,-66.44852,-20.10595,-77.85233,125.08636,-0.01078,-92.36281,3.02237,-0.29995,149.93098,36.18856,-21.43728,-0.03585,-1.57667,5.3037,0.09087,10.43055,7.04466,8.22294,-10.68895,3.59402,10.20403,-24.4072,23.51123,-23.75683
1177,5.13922,0.0,-0.0,-37.3548,0.0,-0.0,-12.88159,-5.1819,0.23333,-35.01521,10.18684,-17.39867,-20.68617,-5.24216,0.00034,-74.8131,-7.63118,-0.01573,-14.91359,34.27333,9.97287,98.96407,-13.97017,-9.11621,47.01776,49.44378,-78.69977,-65.80521,-21.27726,-72.37229,125.29681,-0.01113,-90.77928,1.39886,-0.03315,144.35844,36.21507,-21.24015,-0.04279,-7.03689,4.08561,0.01831,10.75614,7.49593,8.64376,-10.34608,3.86466,10.75716,-23.89463,22.82217,-23.36275
1178,4.91638,0.0,-0.0,-34.53786,-0.0,0.0,-12.80378,-5.71426,1.29838,-35.36113,10.00403,-18.10144,-20.51663,-4.90927,0.00029,-76.79393,-7.23881,0.01905,-13.95887,33.17284,9.74606,98.75629,-12.81509,-9.36561,44.80407,50.07125,-76.14728,-65.0367,-21.77605,-66.85244,125.64289,-0.00917,-88.73033,1.06948,0.09734,139.51462,37.48502,-21.25423,0.01067,-10.85446,3.32061,-0.03022,10.95845,7.94837,8.94848,-10.13408,4.17808,11.20283,-23.2993,22.07404,-23.14386
1179,4.48381,-0.0,-0.0,-29.50903,0.0,-0.0,-12.65819,-6.15817,2.22388,-35.60272,10.07864,-18.41798,-20.37853,-4.54265,-7e-05,-78.80463,-7.3309,0.02803,-12.92011,32.28876,9.08541,98.15586,-11.95522,-10.28048,42.29017,51.03607,-72.73668,-64.06416,-22.01539,-60.53384,126.09013,0.00152,-87.41553,1.29446,0.08461,133.41423,40.28833,-19.74433,0.12444,-12.51781,3.32392,-0.02717,11.19179,8.27359,9.13099,-9.89646,4.41649,11.48924,-22.80526,21.63208,-23.06961
1180,3.95725,0.0,0.0,-26.96862,0.0,-0.0,-12.38013,-6.40754,3.13069,-35.01712,10.76411,-18.80047,-20.23053,-4.24501,-0.00062,-80.68041,-7.00493,0.00219,-12.06342,31.78036,7.98667,96.90614,-11.39826,-11.21994,39.34648,51.96402,-68.76504,-62.77884,-22.27398,-56.59696,126.32195,0.01358,-87.03264,1.60595,0.00059,129.00763,43.36435,-16.78099,0.13118,-11.72225,4.42329,0.0345,11.31137,8.46663,9.19486,-9.77767,4.57387,11.61806,-22.52482,21.63659,-23.06976
1181,3.52174,-0.0,-0.0,-26.52401,0.0,-0.0,-12.0167,-6.61923,4.20357,-33.91631,11.63091,-19.06169,-19.97664,-4.07613,-0.00104,-82.39047,-5.78105,-0.02094,-11.52613,31.50597,6.61861,95.12894,-11.01022,-11.68197,36.02952,52.22598,-64.88368,-61.3009,-22.46785,-58.64265,126.03054,0.02041,-86.76001,2.26021,-0.1198,130.37262,44.93849,-14.60732,0.04138,-8.92689,6.29035,0.08138,11.05533,8.5341,9.1374,-10.03989,4.65727,11.58922,-22.37069,21.92905,-23.03357
