Unnamed: 0_level_0,Neck_Joint_Position,Neck_Joint_Position,Neck_Joint_Position,L_ANKLE_POSITION,L_ANKLE_POSITION,L_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,L_HIP_POSITION,L_HIP_POSITION,L_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1422,0.25783,0.21305,1.51715,0.09077,0.47875,0.08769,0.26425,0.03703,0.07698,0.1209,0.41676,0.4919,0.30171,0.14457,0.46507,0.14889,0.26074,0.86511,0.32033,0.16883,0.868,0.07458,0.26257,1.44808,0.38981,0.11432,1.45916,0.03794,0.375,1.16601,0.54069,0.22884,1.23267,0.14687,0.4884,1.36296,0.43781,0.38024,1.40885
1423,0.25793,0.21193,1.5172,0.09167,0.47975,0.08694,0.26416,0.03705,0.07692,0.12092,0.41454,0.4907,0.30188,0.14487,0.46491,0.14931,0.26028,0.86462,0.32077,0.16844,0.86786,0.07494,0.26208,1.44797,0.3904,0.11314,1.45849,0.03858,0.37373,1.16557,0.54151,0.22677,1.23171,0.14802,0.48822,1.3616,0.43968,0.3791,1.4077
1424,0.2582,0.21117,1.51697,0.09243,0.48042,0.08616,0.26406,0.03691,0.07681,0.12091,0.41258,0.48954,0.30237,0.14525,0.4646,0.14987,0.25971,0.86398,0.32137,0.16795,0.8676,0.0757,0.26176,1.44771,0.39069,0.11187,1.45775,0.03928,0.37296,1.16513,0.54229,0.22541,1.23124,0.14925,0.48834,1.36034,0.44094,0.37854,1.40682
1425,0.25877,0.21082,1.5163,0.09303,0.48055,0.08531,0.26399,0.03665,0.07663,0.12089,0.41109,0.48846,0.30289,0.14557,0.46419,0.15051,0.25895,0.86315,0.32217,0.16752,0.86722,0.07668,0.26143,1.44726,0.39075,0.11086,1.45714,0.0399,0.37241,1.16464,0.54295,0.22457,1.23112,0.15052,0.48852,1.35906,0.44131,0.37857,1.40577
1426,0.25948,0.21058,1.51543,0.09339,0.48018,0.08445,0.26399,0.03642,0.07644,0.12093,0.40997,0.48749,0.30321,0.14564,0.46389,0.15112,0.25805,0.86222,0.32304,0.16714,0.86691,0.07753,0.26101,1.4467,0.39076,0.11034,1.45672,0.04035,0.37186,1.16409,0.54348,0.2237,1.23088,0.15183,0.48858,1.35764,0.44136,0.37884,1.40422
1427,0.26008,0.21014,1.51468,0.09352,0.47957,0.08374,0.26404,0.03636,0.07631,0.121,0.40895,0.48672,0.30338,0.14549,0.46377,0.15164,0.25715,0.86146,0.32381,0.16674,0.86678,0.07807,0.26062,1.44629,0.39084,0.11021,1.45634,0.04053,0.37113,1.16359,0.54388,0.22241,1.23014,0.15307,0.48863,1.35605,0.44194,0.37891,1.40237
1428,0.26059,0.20947,1.51417,0.09359,0.47897,0.08325,0.26411,0.03646,0.07619,0.12106,0.40793,0.48615,0.30351,0.14533,0.46372,0.15203,0.25634,0.86095,0.32439,0.16633,0.86672,0.07843,0.2604,1.44628,0.39108,0.11005,1.45583,0.04037,0.37012,1.16334,0.54412,0.22089,1.22896,0.15406,0.48885,1.35436,0.44325,0.37873,1.40059
1429,0.26118,0.20877,1.5139,0.09379,0.47846,0.08281,0.26423,0.03658,0.07601,0.12106,0.40706,0.48567,0.30367,0.14528,0.46359,0.1523,0.25566,0.86052,0.32481,0.16593,0.86659,0.07872,0.26018,1.44657,0.39162,0.10958,1.45517,0.04002,0.36897,1.16336,0.54431,0.21972,1.22772,0.15471,0.48928,1.35279,0.44474,0.37858,1.39917
1430,0.26182,0.20819,1.51379,0.09412,0.47815,0.08226,0.26444,0.03658,0.07581,0.12105,0.40652,0.48509,0.30394,0.14533,0.46336,0.15248,0.25506,0.85991,0.32512,0.16562,0.86638,0.07895,0.25974,1.44678,0.39246,0.10883,1.45439,0.03974,0.36817,1.16351,0.54462,0.21918,1.22669,0.15518,0.48992,1.35157,0.44593,0.37861,1.39812
1431,0.26224,0.20762,1.51379,0.09443,0.47809,0.08158,0.26463,0.03639,0.0757,0.12108,0.40637,0.48443,0.30448,0.14555,0.4631,0.15258,0.25464,0.85912,0.32533,0.16546,0.86616,0.0791,0.25925,1.44673,0.39328,0.10814,1.45358,0.03968,0.36811,1.16364,0.54512,0.21899,1.22592,0.15567,0.49085,1.35072,0.44681,0.37879,1.39722
1432,0.26232,0.20696,1.51381,0.09465,0.47816,0.08099,0.2647,0.03608,0.07576,0.12116,0.40666,0.48388,0.30529,0.1461,0.46284,0.15265,0.25451,0.85841,0.32545,0.16546,0.86596,0.07923,0.25913,1.44655,0.39364,0.10784,1.45283,0.0397,0.36864,1.16373,0.54568,0.21869,1.22529,0.15628,0.49203,1.35,0.44768,0.37914,1.39616
1433,0.26228,0.20639,1.51377,0.09487,0.47814,0.08064,0.26459,0.03578,0.07591,0.12124,0.40739,0.48367,0.30623,0.14699,0.46254,0.15278,0.2547,0.85797,0.32554,0.1656,0.86573,0.07947,0.25948,1.4464,0.39356,0.10807,1.45225,0.03955,0.3693,1.16375,0.54616,0.21812,1.2247,0.15689,0.49319,1.34922,0.44885,0.37968,1.39492
1434,0.26241,0.20624,1.51355,0.09517,0.47793,0.08059,0.26433,0.03562,0.07601,0.1214,0.40866,0.48388,0.30703,0.14801,0.46218,0.15294,0.25503,0.8578,0.32569,0.1659,0.86544,0.07982,0.2601,1.44631,0.39345,0.10866,1.45185,0.03907,0.36983,1.16375,0.5466,0.2176,1.22414,0.15724,0.49408,1.34844,0.45032,0.38043,1.39373
1435,0.26271,0.20659,1.51317,0.0955,0.4776,0.08082,0.26407,0.03557,0.07604,0.12174,0.41058,0.48449,0.30753,0.14884,0.46187,0.15308,0.2554,0.85779,0.32584,0.16628,0.86517,0.08023,0.26079,1.44632,0.39379,0.10936,1.45148,0.03829,0.37036,1.16387,0.54729,0.21769,1.22371,0.15735,0.49486,1.34782,0.45174,0.38144,1.39283
1436,0.26299,0.20715,1.51281,0.09568,0.47732,0.08129,0.26406,0.03551,0.07612,0.12216,0.41321,0.48542,0.30771,0.14934,0.46176,0.15321,0.25594,0.85787,0.32587,0.1666,0.86507,0.0806,0.2615,1.44651,0.39455,0.10997,1.45098,0.03747,0.3712,1.1643,0.54829,0.21857,1.22351,0.15751,0.496,1.34741,0.45282,0.3828,1.3922
1437,0.2633,0.20764,1.51262,0.0957,0.47707,0.0819,0.26443,0.03542,0.07629,0.12239,0.41635,0.48654,0.30775,0.14961,0.46187,0.15345,0.25677,0.858,0.32573,0.16671,0.86519,0.0809,0.26225,1.44686,0.3953,0.11037,1.45047,0.03683,0.37258,1.16503,0.54938,0.21974,1.22359,0.15784,0.49781,1.34721,0.45359,0.38442,1.39166
1438,0.26387,0.20794,1.51263,0.09574,0.47671,0.08256,0.26497,0.03543,0.07651,0.12229,0.41984,0.48777,0.30788,0.14994,0.46203,0.15379,0.25773,0.8581,0.32553,0.16664,0.86539,0.08116,0.26311,1.44719,0.39568,0.11074,1.45016,0.03627,0.37449,1.16591,0.55032,0.22069,1.22394,0.15806,0.50018,1.34725,0.45428,0.38606,1.3912
1439,0.26471,0.2082,1.51268,0.09601,0.47624,0.08329,0.26528,0.03563,0.07669,0.12199,0.42365,0.48912,0.3082,0.1505,0.46211,0.15406,0.25857,0.85808,0.3253,0.16656,0.86551,0.08149,0.26399,1.44734,0.39576,0.11141,1.4501,0.03555,0.37686,1.16682,0.55118,0.22145,1.22446,0.15801,0.50277,1.34756,0.45509,0.38751,1.39101
1440,0.26541,0.20868,1.5126,0.09662,0.47594,0.08425,0.26509,0.03594,0.07688,0.12174,0.4278,0.49068,0.30866,0.15116,0.46211,0.15411,0.25926,0.85805,0.32504,0.16667,0.86557,0.0819,0.26466,1.44727,0.39584,0.11258,1.45012,0.03459,0.37984,1.16791,0.55214,0.22246,1.225,0.15795,0.50551,1.34821,0.45608,0.38885,1.39123
