Unnamed: 0_level_0,Neck_Joint_Position,Neck_Joint_Position,Neck_Joint_Position,L_ANKLE_POSITION,L_ANKLE_POSITION,L_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,L_HIP_POSITION,L_HIP_POSITION,L_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3077,0.20221,0.23937,1.51005,0.06015,0.53474,0.0754,0.18925,0.05932,0.07565,0.07437,0.39959,0.46227,0.24407,0.17559,0.45913,0.09715,0.28639,0.85095,0.26908,0.19603,0.86193,0.01782,0.29685,1.44046,0.33554,0.14547,1.43713,-0.04476,0.37286,1.15089,0.45385,0.20835,1.17402,0.09253,0.51031,1.31144,0.38477,0.39165,1.3358
3078,0.203,0.23966,1.51009,0.0601,0.53475,0.07529,0.18942,0.05933,0.07567,0.07449,0.40025,0.46238,0.24413,0.17573,0.45913,0.09705,0.28639,0.85089,0.2691,0.19626,0.86192,0.01764,0.2965,1.44039,0.33636,0.14589,1.43718,-0.04488,0.37351,1.15108,0.45405,0.20917,1.17388,0.09209,0.51078,1.31205,0.38498,0.3923,1.33587
3079,0.20369,0.23999,1.51009,0.06015,0.53476,0.07513,0.18943,0.05942,0.07563,0.07473,0.401,0.46247,0.24418,0.17603,0.45902,0.09686,0.28636,0.85077,0.26915,0.19669,0.86181,0.01734,0.29613,1.44032,0.3371,0.14648,1.43718,-0.04518,0.37379,1.15118,0.45462,0.21002,1.17387,0.0914,0.51117,1.31237,0.38537,0.39303,1.33591
3080,0.20426,0.24032,1.51013,0.06026,0.53485,0.07508,0.18932,0.05953,0.07562,0.075,0.40187,0.46268,0.24417,0.17651,0.45888,0.09669,0.2866,0.85082,0.26915,0.19723,0.86166,0.01708,0.29575,1.44028,0.33769,0.14723,1.43705,-0.04542,0.37378,1.15123,0.45539,0.21101,1.17389,0.09066,0.51153,1.31255,0.38579,0.3939,1.33591
3081,0.20479,0.2407,1.51022,0.06025,0.53501,0.07515,0.18916,0.05961,0.0757,0.07525,0.40299,0.46307,0.24409,0.17703,0.45882,0.09664,0.28722,0.85109,0.26909,0.19782,0.8616,0.01716,0.29558,1.44033,0.33809,0.14809,1.43691,-0.04544,0.37395,1.15139,0.45599,0.21213,1.17389,0.09026,0.51203,1.31274,0.38613,0.3949,1.33595
3082,0.20536,0.24116,1.51035,0.06011,0.5352,0.0752,0.18899,0.0597,0.07587,0.07542,0.40454,0.46357,0.24394,0.17742,0.45889,0.09658,0.28802,0.85137,0.26897,0.19847,0.86166,0.01771,0.29576,1.4404,0.33838,0.14899,1.43691,-0.04532,0.37479,1.15174,0.45632,0.21334,1.17399,0.09058,0.51281,1.31297,0.38641,0.39599,1.33615
3083,0.20593,0.24168,1.51052,0.05998,0.53544,0.07513,0.18884,0.05983,0.07606,0.07537,0.40653,0.46407,0.24366,0.17762,0.45908,0.09637,0.28869,0.85148,0.26876,0.19913,0.86181,0.01843,0.29613,1.44039,0.33866,0.14988,1.43715,-0.04528,0.37637,1.15221,0.45662,0.21462,1.17433,0.09137,0.51388,1.31326,0.38671,0.39724,1.33653
3084,0.20634,0.24225,1.51072,0.05995,0.53576,0.07501,0.18867,0.05998,0.07621,0.07503,0.40882,0.46462,0.24327,0.17772,0.45927,0.09602,0.2891,0.85145,0.26848,0.1997,0.86198,0.01889,0.29634,1.44029,0.33895,0.15066,1.43752,-0.04544,0.37838,1.15276,0.45725,0.21609,1.17503,0.09179,0.51529,1.31381,0.38699,0.39877,1.33701
3085,0.20641,0.24282,1.51091,0.06005,0.53612,0.075,0.18845,0.06,0.07634,0.07455,0.41117,0.46527,0.24288,0.17789,0.45938,0.09559,0.2893,0.85143,0.26811,0.20004,0.86207,0.01895,0.2962,1.44024,0.3391,0.15123,1.43783,-0.04582,0.3805,1.15346,0.45843,0.21785,1.1761,0.09128,0.51708,1.31491,0.38713,0.40053,1.33762
