Unnamed: 0_level_0,L_TO_ANGLE,L_TO_ANGLE,L_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,L_FT_ANGLE,L_FT_ANGLE,L_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,L_SK_ANGLE,L_SK_ANGLE,L_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,L_TH_ANGLE,L_TH_ANGLE,L_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,L_AR_ANGLE,L_AR_ANGLE,L_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,L_FA_ANGLE,L_FA_ANGLE,L_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2547,-10.60529,-9.48201,0.3323,2.1802,8.54474,-69.40566,-5.39761,-9.41382,1.18772,4.40716,2.60882,-69.6224,-5.39761,-9.41382,1.18772,4.40717,2.60882,-69.6224,6.73742,-2.83549,-11.5789,-4.51276,9.23517,-50.51524,23.81204,-1.48796,-11.62064,-3.39363,5.70461,-50.61952,-8.00852,2.47801,-32.16069,-7.36661,1.78359,-23.14643,-8.44743,-8.21959,-18.72665,-28.8923,-0.89994,-20.37271,15.00271,7.95993,-22.17596,20.80991,-14.44284,13.43767,147.00713,-21.77118,-94.9045,139.76643,18.80722,122.22556,134.85559,-9.13501,-96.87414,139.51041,3.80082,121.3729
2548,-11.34524,-9.12527,0.31989,2.23964,8.89994,-69.39452,-5.20274,-9.03995,1.29044,4.69881,2.34434,-69.63587,-5.20274,-9.03995,1.29044,4.69881,2.34433,-69.63587,6.83242,-2.91034,-11.48211,-4.29463,9.15921,-50.31518,23.97625,-1.51302,-11.51389,-3.41881,5.80356,-50.38868,-7.98019,2.41694,-32.09638,-7.28813,1.86732,-23.1004,-8.189,-8.16777,-18.81616,-28.62208,-0.82045,-20.43764,15.11543,7.98538,-22.04741,21.08045,-14.63323,13.61796,147.15666,-21.68544,-95.94837,139.91705,19.04791,122.23943,135.03284,-9.10281,-97.91409,139.96266,4.01804,121.34076
2549,-12.28762,-8.89467,0.29173,2.06009,9.6357,-69.31011,-4.89391,-8.78478,1.42947,4.96153,1.92524,-69.60307,-4.89391,-8.78478,1.42947,4.96153,1.92523,-69.60307,6.90722,-3.00146,-11.5683,-4.13126,9.07568,-50.1228,24.11638,-1.48993,-11.61071,-3.40826,5.91489,-50.17963,-7.96566,2.36387,-32.07572,-7.14527,1.91829,-23.12935,-7.91883,-8.08814,-18.61098,-28.37781,-0.8168,-20.21947,15.40142,7.9982,-22.08681,21.37892,-14.87879,13.81654,147.41408,-21.72921,-97.15604,140.08803,19.33157,122.46308,135.26703,-8.82981,-99.06993,140.19633,4.37285,121.55983
2550,-12.73596,-8.87827,0.41821,1.81245,10.30937,-69.17258,-4.69619,-8.73455,1.65105,5.10343,1.61626,-69.51553,-4.69619,-8.73455,1.65105,5.10343,1.61625,-69.51553,6.99616,-3.07807,-11.74249,-3.98698,8.99745,-50.08792,24.23105,-1.44844,-11.80313,-3.37737,5.98752,-50.13276,-7.96477,2.27751,-32.09034,-6.958,1.94404,-23.14298,-7.74171,-8.05737,-18.30407,-28.23938,-0.89428,-19.92401,15.76915,8.00319,-22.17531,21.6636,-15.04286,13.91089,147.68456,-21.81385,-98.35475,140.29718,19.48923,123.13994,135.6255,-8.40706,-100.159,140.32722,4.67625,122.25622
2551,-12.40938,-8.94795,0.7249,1.7063,10.43247,-69.03085,-4.75271,-8.77397,1.90603,5.08092,1.58243,-69.38519,-4.75271,-8.77397,1.90603,5.08092,1.58243,-69.38519,7.12165,-3.11426,-11.91546,-3.83361,8.93637,-50.25878,24.32148,-1.42711,-11.98704,-3.33166,6.00388,-50.29058,-8.01044,2.1813,-32.13799,-6.76887,1.96393,-23.09385,-7.69731,-8.14483,-18.05294,-28.22691,-1.06331,-19.72178,16.06449,8.09615,-22.18078,21.91257,-15.02453,13.87361,147.90427,-21.88616,-99.18935,140.5441,19.44777,124.11279,136.02563,-8.14777,-100.90228,140.50751,4.66933,123.2298
2552,-11.7831,-8.94181,1.08578,1.82608,10.00503,-68.94417,-4.97929,-8.75268,2.13342,4.98672,1.75967,-69.26901,-4.97929,-8.75268,2.13342,4.98672,1.75967,-69.26901,7.27703,-3.12194,-12.00233,-3.67679,8.90558,-50.46878,24.37503,-1.43897,-12.07006,-3.27568,5.98907,-50.48701,-8.06615,2.12116,-32.20115,-6.60268,1.98622,-23.01148,-7.78043,-8.30128,-17.87063,-28.33378,-1.27313,-19.60768,16.20095,8.31962,-22.03674,22.1285,-14.84394,13.80807,148.10231,-21.90859,-99.45573,140.8477,19.30734,124.85145,136.28217,-8.27948,-101.19216,140.78133,4.24929,123.92634
2553,-11.43873,-8.8347,1.36349,2.08319,9.40922,-68.94426,-5.20223,-8.63675,2.31159,4.93365,1.98016,-69.22775,-5.20223,-8.63675,2.31159,4.93365,1.98015,-69.22775,7.44481,-3.14855,-11.92856,-3.53756,8.91212,-50.50353,24.38706,-1.46614,-11.97972,-3.2109,5.97507,-50.51098,-8.06579,2.10006,-32.25933,-6.45766,1.99099,-22.97258,-7.97233,-8.39883,-17.73667,-28.54303,-1.41102,-19.51783,16.22325,8.57228,-21.76243,22.36805,-14.67076,13.86783,148.35422,-21.82884,-99.39836,141.24284,19.28426,125.0695,136.22125,-8.78157,-101.32482,141.12195,3.66301,124.07573
2554,-11.44925,-8.73288,1.52987,2.3224,8.93582,-69.01862,-5.37649,-8.52451,2.44181,4.93135,2.11431,-69.27029,-5.37649,-8.52451,2.44181,4.93136,2.1143,-69.27029,7.61976,-3.21949,-11.7104,-3.41708,8.94784,-50.39816,24.3837,-1.49381,-11.73832,-3.13341,5.97058,-50.3987,-7.99086,2.08976,-32.31206,-6.3227,1.96655,-23.03634,-8.19815,-8.37408,-17.65735,-28.77839,-1.41543,-19.43563,16.26557,8.71968,-21.46593,22.73402,-14.72215,14.14006,148.69431,-21.65831,-99.41734,141.74487,19.55613,124.95287,135.86806,-9.43773,-101.66035,141.41705,3.45581,123.93075
2555,-11.58734,-8.73179,1.62404,2.41466,8.6314,-69.11361,-5.56695,-8.51584,2.52759,4.90439,2.09089,-69.34664,-5.56695,-8.51584,2.52759,4.90439,2.09088,-69.34664,7.80518,-3.30302,-11.52038,-3.29424,8.9976,-50.39971,24.39053,-1.53705,-11.52222,-3.04954,5.96109,-50.39345,-7.86665,2.08364,-32.36025,-6.1794,1.95117,-23.15718,-8.34628,-8.29177,-17.63847,-28.92814,-1.34494,-19.3892,16.42754,8.73997,-21.28794,23.30626,-15.0921,14.58816,149.06805,-21.51008,-99.67413,142.34476,20.13249,124.51939,135.4735,-9.94615,-102.2241,141.43515,3.98925,123.59939
