Unnamed: 0_level_0,L_TO_ANGLE,L_TO_ANGLE,L_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,L_FT_ANGLE,L_FT_ANGLE,L_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,L_SK_ANGLE,L_SK_ANGLE,L_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,L_TH_ANGLE,L_TH_ANGLE,L_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,L_AR_ANGLE,L_AR_ANGLE,L_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,L_FA_ANGLE,L_FA_ANGLE,L_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1781,-11.38251,-0.2439,-8.46034,-4.90708,12.66035,-70.88503,-9.57814,-0.51212,-8.44843,-2.1716,4.75832,-71.30031,-9.57814,-0.51212,-8.44843,-2.1716,4.75831,-71.30031,-3.76972,4.48072,-23.5053,-11.90161,5.54018,-56.20438,18.96521,-0.85301,-25.17421,-6.37571,-1.76429,-56.43129,-10.02741,9.13772,-43.03763,-12.58566,8.93032,-35.03286,-32.29814,7.41163,-15.78212,-53.62844,12.67196,-12.01665,11.15571,14.37981,-40.8657,10.94311,-18.53615,1.1188,135.15105,-41.47396,-86.19619,127.75903,9.62834,112.60096,132.2858,-30.69975,-87.72522,127.85536,-6.90068,111.76434
1782,-11.5179,-0.16777,-8.53554,-5.17051,13.30847,-70.7597,-9.5516,-0.46271,-8.52472,-2.13371,4.58751,-71.23352,-9.5516,-0.46271,-8.52472,-2.13371,4.58751,-71.23352,-3.80552,4.47651,-23.98471,-11.95627,5.50769,-56.308,18.84669,-0.94236,-25.64508,-6.46819,-1.92568,-56.5177,-10.02406,9.25816,-43.29564,-12.79424,9.01084,-35.25728,-32.25833,7.55499,-15.49798,-53.62245,12.70294,-11.69421,10.81464,14.46838,-41.00057,11.10003,-18.53282,1.27961,135.02261,-41.59415,-83.80778,127.69373,9.71368,112.95373,132.00093,-30.50329,-85.45611,127.94854,-6.86254,112.11417
1783,-11.44087,0.03676,-8.6878,-5.15477,13.38924,-70.66628,-9.50671,-0.25875,-8.68406,-2.05345,4.52717,-71.15076,-9.50671,-0.25875,-8.68406,-2.05345,4.52717,-71.15076,-3.88841,4.53549,-24.21122,-12.06823,5.55022,-56.60677,18.77368,-1.07978,-25.84121,-6.5497,-2.08986,-56.80898,-10.10261,9.35572,-43.43906,-13.02944,9.0428,-35.38985,-32.32054,7.75923,-15.43044,-53.7067,12.86873,-11.55395,10.45604,14.57688,-41.12836,11.14557,-18.53568,1.53182,134.94211,-41.70308,-81.76874,127.53138,9.8873,113.7916,131.92917,-30.39217,-83.4499,128.21927,-6.61093,112.96374
1784,-11.04874,0.1357,-8.84475,-4.83735,12.61625,-70.59123,-9.53657,-0.09963,-8.84522,-2.02047,4.60913,-71.01419,-9.53657,-0.09963,-8.84522,-2.02047,4.60913,-71.01419,-3.99672,4.63816,-24.14118,-12.20983,5.66155,-57.09859,18.73436,-1.25034,-25.71463,-6.65161,-2.23664,-57.29894,-10.24654,9.40472,-43.44744,-13.2646,9.04575,-35.37915,-32.53836,7.91504,-15.60896,-53.92401,13.0783,-11.66465,10.08104,14.68287,-41.14196,11.02832,-18.55779,1.74029,134.90215,-41.70238,-80.81095,127.2571,10.04363,114.62268,131.90031,-30.35922,-82.5016,128.60287,-6.09964,113.84261
1785,-10.4988,0.11424,-8.93901,-4.33108,11.3391,-70.53161,-9.64435,-0.02017,-8.93971,-1.99174,4.72165,-70.859,-9.64435,-0.02017,-8.93971,-1.99174,4.72165,-70.859,-4.08746,4.72305,-23.92117,-12.34928,5.79098,-57.49278,18.6961,-1.40962,-25.42607,-6.79608,-2.31212,-57.69207,-10.38013,9.39268,-43.34305,-13.48104,9.00997,-35.26602,-32.793,7.9577,-15.83027,-54.1652,13.19793,-11.85827,9.71608,14.74456,-41.06067,10.84172,-18.57404,1.83377,134.95093,-41.59046,-81.17417,126.99287,10.1144,115.5058,131.63554,-30.6894,-83.02191,128.9303,-5.58327,114.77161
1786,-10.01906,0.04878,-8.9723,-3.79269,10.35171,-70.50846,-9.76701,0.00899,-8.97243,-1.78952,4.69697,-70.77112,-9.76701,0.00899,-8.97243,-1.78952,4.69697,-70.77112,-4.14326,4.74772,-23.84411,-12.50521,5.90369,-57.5057,18.64028,-1.52006,-25.30068,-6.95041,-2.30195,-57.70695,-10.44703,9.33957,-43.22116,-13.65461,8.92932,-35.17341,-32.92662,7.84314,-15.84898,-54.28761,13.09799,-11.91885,9.37679,14.80393,-40.89527,10.75521,-18.58022,1.89785,135.08888,-41.40248,-82.28595,126.87034,10.16638,116.61765,130.92761,-31.60361,-84.58506,129.01958,-5.36015,115.87618
1787,-9.72848,-0.05851,-8.97555,-3.36721,10.01386,-70.53161,-9.84754,-0.03971,-8.97565,-1.41789,4.5033,-70.77821,-9.84754,-0.03971,-8.97565,-1.41788,4.5033,-70.77821,-4.17723,4.72727,-24.00127,-12.71336,6.02047,-57.20504,18.57425,-1.58029,-25.44237,-7.05556,-2.25258,-57.41825,-10.46238,9.27428,-43.16959,-13.75292,8.8377,-35.1655,-32.88026,7.54555,-15.60905,-54.23506,12.73425,-11.80285,9.021,14.98679,-40.56427,10.87659,-18.62501,2.06256,135.27191,-41.1245,-83.39912,126.876,10.3086,117.69695,129.51936,-32.81789,-86.59756,128.88771,-5.34074,116.90299
1788,-9.66322,-0.16995,-8.94519,-3.14472,9.96009,-70.59225,-9.85304,-0.14007,-8.94571,-1.14054,4.27294,-70.84087,-9.85304,-0.14007,-8.94571,-1.14054,4.27293,-70.84087,-4.20397,4.70341,-24.16291,-12.96449,6.20564,-56.92565,18.50984,-1.6264,-25.59332,-7.09493,-2.22666,-57.16133,-10.47837,9.2236,-43.1796,-13.77425,8.78015,-35.17279,-32.70319,7.14988,-15.30064,-54.04975,12.25438,-11.65861,8.60837,15.34387,-40.03771,11.15603,-18.7432,2.33434,135.47215,-40.74825,-84.66343,126.89074,10.54234,118.30001,127.22132,-33.63731,-89.27619,128.74951,-5.13066,117.47214
1789,-9.80349,-0.1789,-8.85786,-3.13214,9.89694,-70.69379,-9.79043,-0.18094,-8.85782,-1.10873,4.12124,-70.94104,-9.79043,-0.18094,-8.85782,-1.10873,4.12123,-70.94104,-4.22967,4.69091,-24.15778,-13.22395,6.51818,-56.83933,18.44732,-1.70055,-25.5528,-7.10267,-2.2628,-57.10007,-10.51827,9.22503,-43.20205,-13.76091,8.76481,-35.1153,-32.48155,6.82859,-15.17283,-53.81282,11.90895,-11.65732,8.19297,15.74995,-39.45482,11.43753,-18.90732,2.60651,135.65692,-40.3601,-86.75355,126.86243,10.78528,118.31703,124.49144,-33.45687,-92.93461,128.74495,-4.58571,117.50745
