Unnamed: 0_level_0,L_TO_ANGLE,L_TO_ANGLE,L_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,L_FT_ANGLE,L_FT_ANGLE,L_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,L_SK_ANGLE,L_SK_ANGLE,L_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,L_TH_ANGLE,L_TH_ANGLE,L_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,L_AR_ANGLE,L_AR_ANGLE,L_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,L_FA_ANGLE,L_FA_ANGLE,L_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1489,-26.13551,-12.16719,15.62243,1.98321,7.92026,-78.10526,-24.22663,-11.63792,16.01617,3.53484,0.53175,-78.21985,-24.22663,-11.63792,16.01617,3.53485,0.53174,-78.21985,3.72755,-3.03828,-5.88409,-5.08278,7.32067,-59.21646,36.48007,2.62411,-8.58187,-4.40705,3.50469,-59.23567,-6.31714,3.71418,-41.47145,-2.85041,4.80789,-35.12143,-9.88274,-5.00912,-23.93903,-29.62819,3.89388,-24.13371,26.23305,8.32606,-20.06061,37.05886,-29.5688,8.97748,146.05525,-21.45376,-105.3951,151.32158,21.73933,141.17506,133.89479,-2.58573,-105.76494,157.20184,6.57843,138.73727
1490,-25.33072,-12.27409,16.61517,1.73591,7.58241,-78.11134,-24.05772,-11.89947,16.88174,3.21708,0.52763,-78.21628,-24.05772,-11.89947,16.88174,3.21708,0.52762,-78.21628,3.39802,-3.18554,-5.1787,-5.34569,7.61264,-58.73614,36.5206,2.69492,-7.85218,-4.30543,3.28258,-58.78385,-6.20152,3.54781,-41.27445,-2.7463,4.78211,-35.29175,-9.56473,-5.33923,-23.8264,-29.31995,3.54528,-24.1397,26.32108,8.10528,-20.20207,37.07117,-29.95084,8.52824,145.52936,-21.4865,-105.20148,151.33386,21.53161,141.9682,133.71585,-2.1983,-105.41727,157.14549,6.45351,139.55391
1491,-24.74932,-12.48947,17.17321,1.30546,7.14681,-78.07798,-24.1528,-12.30871,17.3013,2.70552,0.49956,-78.17149,-24.1528,-12.30871,17.3013,2.70552,0.49955,-78.17149,3.09703,-3.26401,-4.47552,-5.66036,7.89829,-58.29322,36.54191,2.76152,-7.11184,-4.14859,3.06256,-58.38402,-6.11093,3.37326,-41.09975,-2.66842,4.76022,-35.47635,-9.30227,-5.46616,-23.96851,-29.03332,3.47361,-24.31607,26.42751,7.80495,-20.39961,37.13645,-30.35343,8.18516,144.92221,-21.54659,-104.27341,151.22754,21.36394,142.42223,133.35959,-1.45605,-104.24694,157.27531,6.19213,139.95331
1492,-24.44773,-12.59357,17.40456,0.89717,6.60678,-78.07389,-24.53673,-12.62078,17.38513,2.17693,0.53531,-78.15372,-24.53673,-12.62078,17.38513,2.17694,0.5353,-78.15372,2.83096,-3.32207,-3.81858,-6.04125,8.12576,-58.01086,36.51645,2.82144,-6.40754,-3.97973,2.87503,-58.15946,-6.0537,3.24508,-40.90348,-2.62362,4.71477,-35.52925,-9.17161,-5.29788,-24.38513,-28.84245,3.77187,-24.65051,26.55504,7.48775,-20.59482,37.34009,-30.70172,8.05169,144.21205,-21.63225,-103.89886,151.10083,21.29597,142.78709,132.7188,-0.6004,-103.62068,157.25635,5.86314,140.27223
1493,-24.60569,-12.39784,17.34884,0.59467,5.96719,-78.11273,-25.07061,-12.53922,17.24846,1.71068,0.65746,-78.17728,-25.07061,-12.53922,17.24846,1.71068,0.65746,-78.17728,2.60015,-3.42965,-3.27111,-6.46461,8.29197,-57.87014,36.42029,2.88749,-5.82001,-3.8206,2.71151,-58.0859,-6.00971,3.18851,-40.67339,-2.60499,4.62791,-35.44419,-9.08477,-4.98647,-24.82131,-28.69526,4.21118,-24.95573,26.60245,7.2617,-20.67275,37.62592,-31.02309,8.03399,143.40048,-21.66759,-105.4126,151.01726,21.30324,143.58299,131.85931,-0.13609,-105.00474,156.8654,5.68542,141.10872
1494,-25.05747,-12.03247,17.16271,0.36741,5.2794,-78.15159,-25.50111,-12.16605,17.06972,1.30678,0.79714,-78.20141,-25.50111,-12.16605,17.06972,1.30678,0.79713,-78.20141,2.39913,-3.60553,-2.8113,-6.89774,8.44524,-57.71867,36.26423,2.96277,-5.3292,-3.66448,2.53129,-58.00401,-5.95591,3.17867,-40.41986,-2.58795,4.50667,-35.34544,-8.93396,-4.83742,-25.01484,-28.51796,4.41627,-25.08777,26.49378,7.19449,-20.54872,37.80397,-31.40482,7.87198,142.52722,-21.56663,-108.47496,150.96318,21.25934,144.9451,130.81589,-0.27748,-108.14545,156.1147,5.87287,142.63785
1495,-25.23613,-11.82631,17.11685,0.16493,4.77077,-78.16152,-25.61399,-11.93991,17.03904,0.98811,0.84059,-78.20184,-25.61399,-11.93991,17.03904,0.98811,0.84059,-78.20184,2.21129,-3.80102,-2.4202,-7.32557,8.63706,-57.36619,36.09591,3.01672,-4.90208,-3.51047,2.31037,-57.71785,-5.91941,3.15736,-40.11997,-2.56022,4.38426,-35.31646,-8.73648,-4.99152,-24.97665,-28.32256,4.25833,-25.10361,26.26874,7.25829,-20.30562,37.75758,-31.88494,7.39947,141.59543,-21.39431,-111.36266,150.89345,21.06042,146.08316,129.63307,-0.7035,-111.23339,155.25514,6.44064,144.03792
1496,-24.76253,-11.92002,17.32,-0.05777,4.68365,-78.15807,-25.37594,-12.10639,17.19233,0.76824,0.74105,-78.19718,-25.37594,-12.10639,17.19233,0.76824,0.74104,-78.19718,2.0212,-3.96044,-2.17918,-7.76158,8.87155,-56.72609,35.96695,3.02629,-4.62812,-3.35627,2.07527,-57.14416,-5.95284,3.05824,-39.75352,-2.53747,4.30993,-35.30305,-8.58737,-5.29107,-24.86424,-28.18387,3.93858,-25.09856,26.0322,7.38409,-20.1601,37.56672,-32.41435,6.75517,140.52057,-21.33654,-112.94057,150.76631,20.761,146.13539,128.55634,-0.91105,-112.90022,154.66231,7.18897,144.32281
1497,-23.78755,-12.19809,17.63301,-0.29638,4.917,-78.16587,-24.9046,-12.54241,17.3937,0.60548,0.60861,-78.20937,-24.9046,-12.54241,17.3937,0.60548,0.60861,-78.20937,1.82794,-4.07036,-2.08504,-8.23467,9.10684,-55.96368,35.8822,3.02247,-4.52444,-3.17881,1.87285,-56.46178,-6.04608,2.85014,-39.38671,-2.52329,4.30888,-35.19925,-8.52723,-5.49751,-24.70127,-28.14462,3.68966,-25.01482,25.85151,7.53849,-20.2473,37.40202,-32.90595,6.25595,139.18002,-21.50407,-113.30704,150.55037,20.52343,145.24388,127.7363,-0.66501,-113.10778,154.48096,7.7394,143.51955
