Unnamed: 0_level_0,L_TO_ANGLE,L_TO_ANGLE,L_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,L_FT_ANGLE,L_FT_ANGLE,L_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,L_SK_ANGLE,L_SK_ANGLE,L_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,L_TH_ANGLE,L_TH_ANGLE,L_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,L_AR_ANGLE,L_AR_ANGLE,L_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,L_FA_ANGLE,L_FA_ANGLE,L_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1468,-22.83205,-5.17448,3.22427,2.68669,8.5767,-76.47237,-19.30829,-4.96711,3.53582,4.52457,0.91264,-76.62475,-19.30829,-4.96711,3.53582,4.52457,0.91264,-76.62475,7.0439,0.94817,-13.40133,-3.14803,6.11034,-60.908,31.72057,0.91508,-15.10956,-5.06101,5.2063,-60.7216,-7.09927,2.86024,-42.98291,-3.25353,4.98609,-33.75445,-11.59525,-4.84193,-23.92634,-31.34654,4.04697,-24.06515,22.93726,8.59417,-18.54894,35.13646,-22.52654,13.86552,148.64165,-19.98988,-102.53428,151.9377,23.05056,137.00375,133.55414,-4.76935,-104.00565,155.57898,1.73072,134.22108
1469,-23.11046,-5.24239,3.54971,2.91947,8.54923,-76.46523,-19.6448,-5.01882,3.85973,4.76209,0.86946,-76.61686,-19.6448,-5.01882,3.85973,4.76209,0.86946,-76.61686,6.91713,0.87083,-12.91084,-3.11423,6.13286,-61.19815,31.97755,0.82598,-14.58485,-5.09841,5.11282,-61.00462,-7.05976,2.84797,-43.00652,-3.13763,5.05443,-33.89772,-11.65395,-4.99794,-24.13224,-31.37037,3.96938,-24.31153,22.92682,8.55608,-18.57594,35.09281,-22.70207,13.63272,148.58984,-19.99429,-102.41777,151.94434,22.95221,137.90594,133.38756,-4.42431,-103.79626,156.16586,1.39375,134.96306
1470,-23.62084,-5.12052,3.75132,3.13303,8.42857,-76.5287,-19.89225,-4.86632,4.07598,4.93858,0.86726,-76.67534,-19.89225,-4.86632,4.07598,4.93858,0.86726,-76.67534,6.77544,0.7493,-12.68025,-3.08529,6.10633,-61.52394,32.21479,0.80171,-14.36833,-5.09492,5.02739,-61.32905,-7.11148,2.88202,-43.1932,-3.08484,5.1298,-34.22609,-11.50235,-5.11696,-24.38408,-31.17746,3.94187,-24.58848,22.84603,8.77061,-18.61537,35.03143,-22.92046,13.47829,148.49992,-20.1471,-102.24049,151.87445,22.93412,138.19237,133.45152,-4.07468,-103.4786,156.55359,1.30666,135.14966
1471,-24.42229,-5.06023,3.72836,3.2314,8.24524,-76.65272,-20.02735,-4.76029,4.10473,4.97088,0.89178,-76.79156,-20.02735,-4.76029,4.10473,4.97089,0.89177,-76.79156,6.6749,0.58582,-12.81439,-3.07451,6.03433,-61.74799,32.37897,0.86677,-14.57422,-5.03851,4.97291,-61.5595,-7.21509,2.94878,-43.5466,-3.11606,5.17246,-34.64049,-11.25881,-5.13506,-24.59113,-30.90153,3.99421,-24.78925,22.79586,9.14067,-18.72174,35.04524,-23.26139,13.39011,148.36124,-20.44539,-101.88857,151.71388,23.00247,138.56912,133.74147,-3.63801,-102.91152,156.68016,1.50194,135.47734
1472,-25.31837,-5.16894,3.58883,3.1596,8.18666,-76.7906,-20.19729,-4.82879,4.03536,4.86802,0.88672,-76.92603,-20.19729,-4.82879,4.03536,4.86803,0.88672,-76.92603,6.63342,0.41793,-13.17624,-3.08086,5.98226,-61.7418,32.50246,0.95807,-15.02884,-4.9564,4.93427,-61.56276,-7.30484,3.04023,-43.88064,-3.17998,5.17284,-34.93852,-11.09423,-5.05823,-24.6605,-30.72801,4.0898,-24.82861,22.81152,9.43008,-18.88958,35.14469,-23.70762,13.25057,148.22665,-20.75184,-101.72131,151.52051,23.05194,139.3567,134.07927,-3.06401,-102.48506,156.55721,2.05427,136.30005
1473,-25.91251,-5.42395,3.57001,2.96769,8.20857,-76.89246,-20.59422,-5.0707,4.05675,4.66967,0.87745,-77.02757,-20.59422,-5.0707,4.05675,4.66967,0.87744,-77.02757,6.63356,0.28312,-13.39893,-3.08297,5.97558,-61.5914,32.64831,1.00442,-15.30995,-4.89088,4.89382,-61.41848,-7.32715,3.15523,-44.01638,-3.23201,5.15195,-35.02005,-11.01974,-4.90776,-24.54715,-30.67472,4.19354,-24.67126,22.90305,9.48225,-19.05398,35.28671,-24.17017,13.01108,148.18338,-20.92171,-101.87335,151.37323,23.01722,139.94481,134.22351,-2.57725,-102.45377,156.14368,2.91943,137.05969
1474,-26.10257,-5.79684,3.77555,2.77023,8.12689,-76.95188,-21.22397,-5.45586,4.25414,4.43271,0.93304,-77.08345,-21.22397,-5.45586,4.25414,4.43272,0.93304,-77.08345,6.63637,0.18967,-13.23639,-3.06457,5.97631,-61.48949,32.84895,0.99622,-15.1525,-4.85617,4.84743,-61.31796,-7.28579,3.30095,-43.98281,-3.28122,5.13531,-34.99967,-10.94393,-4.71296,-24.29832,-30.64197,4.29347,-24.37137,23.09121,9.34119,-19.16812,35.46595,-24.61054,12.77176,148.22397,-20.94342,-102.04206,151.29991,22.97636,139.75041,134.13319,-2.45766,-102.59999,155.56683,3.7569,137.10484
1475,-26.2046,-6.21701,4.15399,2.67059,7.95989,-77.00935,-21.93192,-5.89147,4.60484,4.26606,1.02601,-77.13457,-21.93192,-5.89147,4.60484,4.26607,1.026,-77.13457,6.58678,0.11832,-12.68657,-3.04095,5.96126,-61.50013,33.13402,0.96329,-14.57631,-4.84632,4.80891,-61.32783,-7.20522,3.43678,-43.87917,-3.33861,5.1162,-35.02456,-10.83765,-4.57436,-24.02827,-30.5802,4.33312,-24.07038,23.36115,9.13904,-19.23784,35.65453,-25.00908,12.59458,148.26564,-20.90198,-102.12344,151.27122,22.97679,138.95935,134.00179,-2.63576,-102.75987,155.18279,4.19076,136.46758
1476,-26.51845,-6.61691,4.6274,2.72878,7.9307,-77.12611,-22.59763,-6.28636,5.06813,4.29491,1.06087,-77.2491,-22.59763,-6.28636,5.06813,4.29491,1.06087,-77.2491,6.45784,0.03639,-11.90426,-3.03823,5.95678,-61.53019,33.51564,0.9409,-13.76892,-4.85861,4.78601,-61.35666,-7.08423,3.49009,-43.73146,-3.37926,5.07082,-35.09024,-10.76359,-4.60395,-23.85652,-30.53121,4.24741,-23.91882,23.64543,8.95773,-19.29569,35.74849,-25.31492,12.38404,148.27774,-20.86902,-102.56632,151.24152,22.92207,137.83536,134.00951,-2.71718,-103.2374,155.16808,4.29207,135.38503
