Unnamed: 0_level_0,L_TO_ANGLE,L_TO_ANGLE,L_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,L_FT_ANGLE,L_FT_ANGLE,L_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,L_SK_ANGLE,L_SK_ANGLE,L_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,L_TH_ANGLE,L_TH_ANGLE,L_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,L_AR_ANGLE,L_AR_ANGLE,L_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,L_FA_ANGLE,L_FA_ANGLE,L_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
445,-4.39377,-5.74809,3.80719,1.36912,5.29292,-73.20233,-1.38297,-5.54088,4.10339,2.62086,1.14263,-73.27264,-1.38297,-5.54088,4.10339,2.62086,1.14263,-73.27264,4.36015,-1.23519,-18.74068,-6.34807,10.87123,-52.09534,23.89331,-3.77465,-18.54094,-2.92283,6.40085,-52.60799,-6.93264,-0.51617,-35.16017,-1.93163,-1.94738,-25.08453,-4.14792,-9.61475,-15.52657,-24.99807,-3.32032,-17.90465,-0.47463,11.36837,-21.04823,-5.15623,-14.7331,-2.20037,100.456,-22.95427,-99.08794,87.96026,-1.45431,121.33651,101.0462,-6.1199,-98.63782,100.88165,-13.32555,123.68473
446,-4.34528,-5.63835,3.84074,1.31488,5.25463,-73.15476,-1.39936,-5.43414,4.12501,2.59733,1.01489,-73.22495,-1.39936,-5.43414,4.12501,2.59733,1.01489,-73.22495,4.19541,-1.304,-18.77164,-6.43736,10.85267,-52.20757,24.00504,-3.80658,-18.57384,-2.88555,6.33974,-52.74092,-7.09614,-0.46888,-35.1871,-1.99294,-1.9079,-25.16531,-4.36502,-9.72369,-15.55956,-25.2137,-3.41055,-17.97393,-0.40895,11.4336,-21.27204,-5.34476,-14.59914,-2.26944,100.36258,-23.1712,-99.17383,87.77774,-1.53021,120.76585,100.96313,-5.92771,-98.70383,100.58225,-13.50883,123.12786
447,-4.45121,-5.52032,3.8141,1.22852,4.90434,-73.19461,-1.47283,-5.31529,4.09538,2.41912,0.95888,-73.25554,-1.47283,-5.31529,4.09538,2.41912,0.95888,-73.25554,4.03168,-1.34978,-18.68436,-6.47142,10.81334,-52.52475,24.11369,-3.82796,-18.48543,-2.87551,6.30881,-53.06606,-7.12835,-0.47586,-35.26466,-2.05115,-1.87078,-25.30875,-4.46556,-9.90441,-15.38785,-25.33774,-3.63967,-17.88,-0.2574,11.48681,-21.55909,-5.57519,-14.48025,-2.40874,100.3485,-23.44593,-99.40556,87.64531,-1.65444,120.63244,100.78378,-5.97915,-98.93242,100.19525,-13.54901,122.94888
448,-4.81876,-5.43879,3.70983,1.21009,4.62061,-73.27083,-1.48763,-5.21468,4.01916,2.30073,0.9895,-73.32423,-1.48763,-5.21468,4.01916,2.30073,0.9895,-73.32423,3.86162,-1.36717,-18.56441,-6.47124,10.77842,-52.90189,24.21916,-3.83456,-18.36873,-2.89649,6.28684,-53.43972,-7.09669,-0.52947,-35.3601,-2.10849,-1.84538,-25.48273,-4.33751,-10.06343,-15.05325,-25.25113,-3.90575,-17.6283,-0.10608,11.51253,-21.87494,-5.76666,-14.36132,-2.56429,100.42255,-23.75091,-99.94448,87.51366,-1.8056,120.69697,100.35362,-6.04035,-99.48907,99.96386,-13.26645,122.98428
449,-5.37123,-5.43071,3.60796,1.27854,4.62613,-73.30478,-1.37528,-5.16685,3.97713,2.35528,1.03372,-73.35797,-1.37528,-5.16685,3.97713,2.35528,1.03371,-73.35797,3.68287,-1.36893,-18.58329,-6.45727,10.75869,-53.08065,24.32794,-3.8405,-18.4011,-2.94798,6.25901,-53.6054,-7.09566,-0.60572,-35.40901,-2.16276,-1.81453,-25.62165,-4.03524,-10.11998,-14.75832,-24.98306,-4.0623,-17.37668,-0.0326,11.5022,-22.14639,-5.88317,-14.24605,-2.66635,100.53138,-24.01641,-100.81208,87.34588,-1.92974,120.56191,99.77314,-5.86704,-100.36855,100.02923,-12.86188,122.90673
450,-5.77019,-5.46619,3.57617,1.38119,4.75571,-73.28374,-1.23785,-5.16738,3.99637,2.48337,1.0832,-73.3399,-1.23785,-5.16738,3.99637,2.48338,1.0832,-73.3399,3.51107,-1.36123,-18.70899,-6.44125,10.74104,-53.01618,24.4327,-3.86011,-18.54217,-3.02483,6.23319,-53.52166,-7.12103,-0.69693,-35.38847,-2.20834,-1.76157,-25.68826,-3.75769,-10.09877,-14.67601,-24.71404,-4.07148,-17.29321,-0.04083,11.49553,-22.33274,-5.98409,-14.14615,-2.72537,100.5892,-24.2045,-101.72326,87.15643,-2.01703,120.19961,99.29543,-5.49304,-101.25945,100.24992,-12.67855,122.66826
451,-5.73819,-5.46981,3.59405,1.47047,4.76735,-73.25639,-1.22823,-5.17114,4.01246,2.54249,1.20183,-73.31223,-1.22823,-5.17114,4.01246,2.54249,1.20182,-73.31223,3.3595,-1.35077,-18.75448,-6.4406,10.70894,-52.86593,24.5159,-3.88729,-18.59318,-3.10337,6.21821,-53.355,-7.11501,-0.80234,-35.35559,-2.25395,-1.69778,-25.70238,-3.65176,-10.07711,-14.80389,-24.59346,-4.00623,-17.40332,-0.11222,11.56877,-22.44272,-6.14806,-14.07543,-2.80215,100.55872,-24.33477,-102.23968,86.95573,-2.10751,119.68203,99.04175,-5.19969,-101.7448,100.2776,-12.75067,122.25014
452,-5.38984,-5.3801,3.59915,1.52517,4.6807,-73.2462,-1.37335,-5.11553,3.96666,2.51385,1.39511,-73.29861,-1.37335,-5.11553,3.96666,2.51385,1.39511,-73.29861,3.21998,-1.35383,-18.63692,-6.47428,10.66199,-52.75953,24.58272,-3.90983,-18.47017,-3.15383,6.20889,-53.24445,-7.08554,-0.89549,-35.36595,-2.31954,-1.63732,-25.7094,-3.70302,-10.081,-15.06699,-24.61553,-3.91733,-17.64725,-0.26113,11.74292,-22.48662,-6.3673,-14.05161,-2.92031,100.4753,-24.42628,-102.21971,86.70867,-2.23754,119.02464,98.94139,-5.15476,-101.71794,99.85419,-12.88901,121.5961
453,-5.06893,-5.25477,3.58861,1.51636,4.7096,-73.2344,-1.57088,-5.02663,3.90213,2.46582,1.55706,-73.28631,-1.57088,-5.02663,3.90213,2.46582,1.55706,-73.28631,3.07292,-1.3798,-18.45318,-6.5469,10.61716,-52.73171,24.65863,-3.92895,-18.27795,-3.16769,6.19342,-53.22657,-7.11144,-0.92403,-35.40636,-2.40925,-1.57115,-25.75098,-3.79177,-10.09693,-15.40151,-24.66686,-3.81476,-17.96133,-0.49157,11.93414,-22.46604,-6.57604,-14.05757,-3.06215,100.38505,-24.46534,-102.05617,86.40417,-2.40842,118.45537,98.92039,-5.21982,-101.55704,99.02283,-13.09714,120.93879
454,-5.00512,-5.29996,3.62818,1.40553,4.97532,-73.22651,-1.69455,-5.08218,3.9278,2.43931,1.54414,-73.28532,-1.69455,-5.08218,3.9278,2.43931,1.54413,-73.28532,2.90489,-1.42359,-18.36197,-6.63971,10.59339,-52.75239,24.75114,-3.94984,-18.18558,-3.16594,6.16104,-53.263,-7.24273,-0.85906,-35.43966,-2.50019,-1.49083,-25.84106,-3.76266,-10.12962,-15.66733,-24.60802,-3.75212,-18.21807,-0.76033,12.03892,-22.40377,-6.77244,-14.04364,-3.19435,100.31595,-24.44883,-102.27375,86.09921,-2.57327,118.44111,98.9707,-5.24838,-101.75438,98.03888,-13.5952,120.79123
