Unnamed: 0_level_0,FullBody_CoG_pos,FullBody_CoG_pos,FullBody_CoG_pos,L_Hand_CoG_pos,L_Hand_CoG_pos,L_Hand_CoG_pos,R_Hand_CoG_pos,R_Hand_CoG_pos,R_Hand_CoG_pos,L_Forearm_CoG_pos,L_Forearm_CoG_pos,L_Forearm_CoG_pos,R_Forearm_CoG_pos,R_Forearm_CoG_pos,R_Forearm_CoG_pos,L_UpperArm_CoG_pos,L_UpperArm_CoG_pos,L_UpperArm_CoG_pos,R_UpperArm_CoG_pos,R_UpperArm_CoG_pos,R_UpperArm_CoG_pos,Head_Shadow_CoG_pos,Head_Shadow_CoG_pos,Head_Shadow_CoG_pos,Head_CoG_pos,Head_CoG_pos,Head_CoG_pos,Trunk_CoG_pos,Trunk_CoG_pos,Trunk_CoG_pos,Pelvis_CoG_pos,Pelvis_CoG_pos,Pelvis_CoG_pos,L_Thigh_CoG_pos,L_Thigh_CoG_pos,L_Thigh_CoG_pos,R_Thigh_CoG_pos,R_Thigh_CoG_pos,R_Thigh_CoG_pos,L_Shank_CoG_pos,L_Shank_CoG_pos,L_Shank_CoG_pos,R_Shank_CoG_pos,R_Shank_CoG_pos,R_Shank_CoG_pos,L_Foot_CoG_pos,L_Foot_CoG_pos,L_Foot_CoG_pos,R_Foot_CoG_pos,R_Foot_CoG_pos,R_Foot_CoG_pos,L_Foot_Shadow_CoG_pos,L_Foot_Shadow_CoG_pos,L_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
848,0.2426,0.38688,0.94806,0.27731,0.70493,1.3114,0.43122,0.66947,1.29339,0.1302,0.61467,1.20237,0.49292,0.51537,1.18683,0.0711,0.51821,1.26346,0.48897,0.38835,1.24338,0.31809,0.50832,1.57646,0.31133,0.45718,1.56051,0.25303,0.37512,1.20393,0.21578,0.32007,0.90223,0.13921,0.44359,0.70777,0.2996,0.26677,0.70317,0.13743,0.56225,0.30473,0.26693,0.17793,0.29936,0.1268,0.64653,0.02093,0.27329,0.14375,0.02656,0.12484,0.6536,0.02102,0.28645,0.14023,0.02585
849,0.24237,0.38685,0.94811,0.27693,0.70517,1.31072,0.43172,0.66949,1.29272,0.12964,0.61472,1.20212,0.49283,0.51509,1.18629,0.07072,0.51819,1.26345,0.48871,0.38808,1.24318,0.31828,0.50852,1.57646,0.31145,0.45737,1.56056,0.25288,0.37509,1.20401,0.21531,0.32003,0.90237,0.13893,0.44346,0.70795,0.29917,0.26684,0.70319,0.13735,0.56196,0.30478,0.26676,0.17809,0.29935,0.12673,0.6465,0.02102,0.27335,0.14369,0.02656,0.12478,0.65357,0.02112,0.28651,0.14016,0.02587
850,0.24213,0.38683,0.94813,0.27677,0.70575,1.31012,0.43208,0.66939,1.29199,0.12942,0.61503,1.20187,0.49264,0.51469,1.18573,0.07057,0.51836,1.2633,0.48844,0.38779,1.24301,0.31847,0.50877,1.57643,0.3115,0.4576,1.56064,0.25266,0.37515,1.20412,0.21485,0.31993,0.90245,0.13865,0.44322,0.70807,0.29869,0.26684,0.70318,0.13727,0.56159,0.30478,0.26652,0.17817,0.29929,0.12674,0.64644,0.02105,0.27348,0.14364,0.02645,0.1248,0.65351,0.02115,0.28664,0.14009,0.02577
851,0.24183,0.38684,0.94808,0.27646,0.70654,1.30946,0.43223,0.66925,1.29123,0.12906,0.61554,1.20154,0.49239,0.51425,1.18521,0.07041,0.51859,1.26313,0.48815,0.38747,1.24285,0.3186,0.509,1.57636,0.31145,0.45782,1.56068,0.25235,0.3753,1.20414,0.2144,0.31988,0.90244,0.13833,0.44308,0.7081,0.29817,0.26678,0.7031,0.13714,0.5613,0.30472,0.26619,0.17815,0.29917,0.12674,0.64629,0.021,0.27357,0.14367,0.02625,0.12481,0.65337,0.0211,0.28672,0.14011,0.02558
852,0.2415,0.38691,0.94794,0.27585,0.70729,1.30866,0.43223,0.66921,1.29042,0.1283,0.61604,1.20114,0.49214,0.51388,1.18476,0.07009,0.51874,1.26305,0.48783,0.38712,1.24266,0.31872,0.50912,1.57627,0.31146,0.45794,1.56065,0.252,0.37547,1.204,0.21397,0.31991,0.90234,0.138,0.44314,0.70808,0.29766,0.26673,0.70294,0.13699,0.56118,0.30465,0.26583,0.17815,0.29895,0.12673,0.64608,0.02093,0.27352,0.14383,0.02597,0.12479,0.65316,0.02103,0.28667,0.14027,0.02531
853,0.2412,0.38702,0.94777,0.27517,0.70785,1.30779,0.43216,0.66925,1.28955,0.12737,0.61637,1.20076,0.4919,0.51356,1.18432,0.06968,0.51887,1.26303,0.48754,0.38679,1.24241,0.31891,0.50913,1.57616,0.31162,0.45796,1.56054,0.25173,0.37562,1.20379,0.21358,0.32005,0.90218,0.13768,0.44339,0.70804,0.2972,0.26679,0.70272,0.13685,0.56124,0.30458,0.26549,0.17821,0.29871,0.12678,0.64593,0.02087,0.27335,0.14402,0.02566,0.12481,0.653,0.02096,0.28651,0.14049,0.02501
854,0.24098,0.38716,0.94759,0.27481,0.70833,1.30702,0.43202,0.66914,1.28873,0.12671,0.61669,1.20048,0.49172,0.51321,1.18383,0.06935,0.51921,1.26296,0.48732,0.38646,1.24211,0.31912,0.50917,1.576,0.31185,0.458,1.56034,0.25164,0.37574,1.20358,0.21317,0.32027,0.90202,0.13736,0.44375,0.70798,0.29677,0.2669,0.70254,0.13671,0.56141,0.3045,0.26516,0.17822,0.29853,0.12691,0.64592,0.02079,0.27314,0.14406,0.02541,0.12492,0.65298,0.02088,0.28631,0.14055,0.02477
855,0.24078,0.38729,0.94741,0.27489,0.70898,1.30639,0.43186,0.66883,1.28808,0.12645,0.61722,1.20034,0.49155,0.51281,1.18332,0.06914,0.51988,1.26275,0.48713,0.3861,1.24182,0.31927,0.50936,1.57576,0.31198,0.45821,1.56006,0.25166,0.37584,1.20339,0.21271,0.32046,0.90184,0.13697,0.44409,0.70783,0.2963,0.26689,0.70242,0.1365,0.56163,0.30435,0.26482,0.17805,0.29842,0.12701,0.646,0.02068,0.27295,0.14391,0.02527,0.12501,0.65306,0.02078,0.28611,0.1404,0.02463
856,0.24053,0.3874,0.94721,0.27515,0.70991,1.30573,0.4318,0.66848,1.28757,0.12627,0.61798,1.20026,0.49143,0.51244,1.18285,0.06894,0.52078,1.26251,0.48691,0.38574,1.24158,0.31927,0.50972,1.5755,0.31188,0.45859,1.55979,0.25166,0.37598,1.20318,0.21216,0.32055,0.90168,0.13649,0.44433,0.70762,0.29575,0.26668,0.7023,0.13621,0.56186,0.30418,0.26447,0.17772,0.29829,0.12698,0.64612,0.02054,0.27283,0.14369,0.02514,0.12497,0.65317,0.02066,0.28599,0.14016,0.02449
857,0.24022,0.38751,0.94702,0.27523,0.71091,1.30497,0.43192,0.66834,1.28704,0.12591,0.61872,1.20014,0.49143,0.51222,1.1824,0.06867,0.52163,1.26233,0.48669,0.38556,1.24131,0.3192,0.51014,1.57528,0.31165,0.45902,1.55959,0.25151,0.37622,1.20296,0.21159,0.32061,0.90156,0.136,0.44446,0.70745,0.29515,0.26637,0.70217,0.13594,0.56207,0.30406,0.26418,0.17736,0.29813,0.12687,0.64626,0.02043,0.27283,0.14359,0.02497,0.12488,0.65332,0.02054,0.28599,0.14004,0.02431
