	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	COFP	COFP	COFP	COFP	COFP	COFP
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
1	0.00592	0.59294	0.00000	0.09519	0.22908	0.00000
2	0.00590	0.59269	0.00000	0.09563	0.22925	0.00000
3	0.00583	0.59243	0.00000	0.09618	0.22950	0.00000
4	0.00573	0.59221	0.00000	0.09683	0.22978	0.00000
5	0.00563	0.59206	0.00000	0.09753	0.23008	0.00000
6	0.00557	0.59199	0.00000	0.09828	0.23040	0.00000
7	0.00558	0.59198	0.00000	0.09902	0.23071	0.00000
8	0.00569	0.59201	0.00000	0.09974	0.23102	0.00000
9	0.00587	0.59210	0.00000	0.10041	0.23131	0.00000
10	0.00610	0.59224	0.00000	0.10103	0.23159	0.00000
11	0.00637	0.59244	0.00000	0.10159	0.23186	0.00000
12	0.00666	0.59269	0.00000	0.10210	0.23212	0.00000
13	0.00697	0.59296	0.00000	0.10254	0.23235	0.00000
14	0.00728	0.59323	0.00000	0.10290	0.23256	0.00000
15	0.00755	0.59348	0.00000	0.10319	0.23273	0.00000
16	0.00776	0.59373	0.00000	0.10344	0.23289	0.00000
17	0.00792	0.59399	0.00000	0.10368	0.23303	0.00000
18	0.00805	0.59429	0.00000	0.10391	0.23317	0.00000
19	0.00817	0.59465	0.00000	0.10415	0.23329	0.00000
20	0.00836	0.59508	0.00000	0.10439	0.23342	0.00000
21	0.00861	0.59557	0.00000	0.10461	0.23353	0.00000
22	0.00893	0.59611	0.00000	0.10480	0.23362	0.00000
23	0.00928	0.59667	0.00000	0.10496	0.23369	0.00000
24	0.00960	0.59722	0.00000	0.10510	0.23376	0.00000
25	0.00987	0.59774	0.00000	0.10525	0.23382	0.00000
26	0.01007	0.59819	0.00000	0.10544	0.23389	0.00000
27	0.01016	0.59854	0.00000	0.10566	0.23397	0.00000
28	0.01017	0.59877	0.00000	0.10592	0.23406	0.00000
29	0.01012	0.59886	0.00000	0.10624	0.23416	0.00000
30	0.01003	0.59883	0.00000	0.10660	0.23428	0.00000
31	0.00992	0.59870	0.00000	0.10698	0.23442	0.00000
32	0.00978	0.59849	0.00000	0.10735	0.23458	0.00000
33	0.00961	0.59820	0.00000	0.10769	0.23475	0.00000
34	0.00940	0.59784	0.00000	0.10800	0.23491	0.00000
35	0.00917	0.59741	0.00000	0.10827	0.23506	0.00000
36	0.00891	0.59693	0.00000	0.10854	0.23520	0.00000
37	0.00863	0.59642	0.00000	0.10883	0.23535	0.00000
38	0.00833	0.59589	0.00000	0.10919	0.23552	0.00000
39	0.00800	0.59536	0.00000	0.10963	0.23574	0.00000
40	0.00767	0.59483	0.00000	0.11016	0.23600	0.00000
41	0.00734	0.59431	0.00000	0.11077	0.23630	0.00000
42	0.00702	0.59381	0.00000	0.11141	0.23660	0.00000
43	0.00671	0.59334	0.00000	0.11204	0.23688	0.00000
44	0.00643	0.59290	0.00000	0.11261	0.23712	0.00000
45	0.00618	0.59251	0.00000	0.11310	0.23731	0.00000
46	0.00595	0.59215	0.00000	0.11349	0.23742	0.00000
47	0.00573	0.59181	0.00000	0.11380	0.23748	0.00000
48	0.00554	0.59144	0.00000	0.11407	0.23752	0.00000
49	0.00535	0.59103	0.00000	0.11434	0.23758	0.00000
50	0.00514	0.59059	0.00000	0.11465	0.23768	0.00000
51	0.00491	0.59011	0.00000	0.11503	0.23782	0.00000
52	0.00464	0.58962	0.00000	0.11542	0.23799	0.00000
53	0.00434	0.58912	0.00000	0.11579	0.23817	0.00000
54	0.00403	0.58865	0.00000	0.11608	0.23834	0.00000
55	0.00372	0.58822	0.00000	0.11624	0.23848	0.00000
56	0.00344	0.58784	0.00000	0.11628	0.23857	0.00000
57	0.00318	0.58749	0.00000	0.11623	0.23861	0.00000
58	0.00294	0.58714	0.00000	0.11614	0.23861	0.00000
59	0.00272	0.58676	0.00000	0.11605	0.23856	0.00000
60	0.00250	0.58635	0.00000	0.11602	0.23851	0.00000
61	0.00230	0.58589	0.00000	0.11607	0.23845	0.00000
62	0.00210	0.58539	0.00000	0.11621	0.23841	0.00000
63	0.00189	0.58486	0.00000	0.11644	0.23841	0.00000
64	0.00166	0.58431	0.00000	0.11675	0.23845	0.00000
65	0.00138	0.58373	0.00000	0.11709	0.23853	0.00000
66	0.00105	0.58313	0.00000	0.11740	0.23862	0.00000
67	0.00070	0.58252	0.00000	0.11762	0.23870	0.00000
68	0.00034	0.58192	0.00000	0.11771	0.23874	0.00000
69	-0.00001	0.58133	0.00000	0.11764	0.23874	0.00000
70	-0.00034	0.58078	0.00000	0.11745	0.23868	0.00000
71	-0.00067	0.58025	0.00000	0.11717	0.23860	0.00000
72	-0.00099	0.57975	0.00000	0.11687	0.23853	0.00000
73	-0.00131	0.57926	0.00000	0.11661	0.23847	0.00000
74	-0.00164	0.57878	0.00000	0.11645	0.23846	0.00000
75	-0.00199	0.57831	0.00000	0.11639	0.23849	0.00000
76	-0.00233	0.57785	0.00000	0.11647	0.23856	0.00000
77	-0.00265	0.57741	0.00000	0.11672	0.23867	0.00000
78	-0.00297	0.57701	0.00000	0.11712	0.23880	0.00000
79	-0.00326	0.57664	0.00000	0.11761	0.23894	0.00000
80	-0.00355	0.57633	0.00000	0.11812	0.23904	0.00000
81	-0.00384	0.57605	0.00000	0.11861	0.23910	0.00000
82	-0.00414	0.57579	0.00000	0.11900	0.23911	0.00000
83	-0.00445	0.57554	0.00000	0.11929	0.23907	0.00000
84	-0.00477	0.57528	0.00000	0.11951	0.23901	0.00000
85	-0.00510	0.57499	0.00000	0.11969	0.23895	0.00000
86	-0.00541	0.57471	0.00000	0.11983	0.23890	0.00000
87	-0.00569	0.57445	0.00000	0.11997	0.23888	0.00000
88	-0.00595	0.57424	0.00000	0.12010	0.23888	0.00000
89	-0.00616	0.57410	0.00000	0.12025	0.23891	0.00000
90	-0.00630	0.57406	0.00000	0.12042	0.23894	0.00000
91	-0.00637	0.57411	0.00000	0.12058	0.23895	0.00000
92	-0.00637	0.57425	0.00000	0.12071	0.23895	0.00000
93	-0.00630	0.57445	0.00000	0.12078	0.23892	0.00000
94	-0.00617	0.57468	0.00000	0.12079	0.23886	0.00000
95	-0.00600	0.57489	0.00000	0.12072	0.23877	0.00000
96	-0.00581	0.57507	0.00000	0.12054	0.23866	0.00000
97	-0.00561	0.57521	0.00000	0.12026	0.23851	0.00000
98	-0.00543	0.57533	0.00000	0.11986	0.23834	0.00000
99	-0.00529	0.57545	0.00000	0.11936	0.23812	0.00000
100	-0.00519	0.57557	0.00000	0.11878	0.23788	0.00000
101	-0.00511	0.57571	0.00000	0.11811	0.23761	0.00000
102	-0.00506	0.57586	0.00000	0.11736	0.23734	0.00000
103	-0.00501	0.57602	0.00000	0.11656	0.23705	0.00000
104	-0.00494	0.57618	0.00000	0.11571	0.23674	0.00000
105	-0.00485	0.57636	0.00000	0.11483	0.23639	0.00000
106	-0.00475	0.57652	0.00000	0.11395	0.23602	0.00000
107	-0.00464	0.57668	0.00000	0.11307	0.23566	0.00000
108	-0.00453	0.57680	0.00000	0.11222	0.23530	0.00000
109	-0.00442	0.57688	0.00000	0.11138	0.23496	0.00000
110	-0.00433	0.57694	0.00000	0.11057	0.23464	0.00000
111	-0.00426	0.57698	0.00000	0.10976	0.23434	0.00000
112	-0.00419	0.57701	0.00000	0.10899	0.23407	0.00000
113	-0.00413	0.57703	0.00000	0.10824	0.23382	0.00000
114	-0.00407	0.57705	0.00000	0.10751	0.23359	0.00000
115	-0.00401	0.57708	0.00000	0.10682	0.23334	0.00000
116	-0.00394	0.57710	0.00000	0.10616	0.23307	0.00000
117	-0.00388	0.57710	0.00000	0.10553	0.23280	0.00000
118	-0.00383	0.57709	0.00000	0.10491	0.23252	0.00000
119	-0.00381	0.57707	0.00000	0.10429	0.23226	0.00000
120	-0.00382	0.57705	0.00000	0.10367	0.23200	0.00000
121	-0.00384	0.57704	0.00000	0.10305	0.23174	0.00000
122	-0.00388	0.57704	0.00000	0.10245	0.23148	0.00000
123	-0.00391	0.57704	0.00000	0.10191	0.23122	0.00000
124	-0.00392	0.57704	0.00000	0.10142	0.23096	0.00000
125	-0.00392	0.57705	0.00000	0.10100	0.23071	0.00000
126	-0.00390	0.57708	0.00000	0.10063	0.23049	0.00000
127	-0.00387	0.57712	0.00000	0.10031	0.23029	0.00000
128	-0.00382	0.57720	0.00000	0.10001	0.23012	0.00000
129	-0.00375	0.57729	0.00000	0.09971	0.22995	0.00000
130	-0.00365	0.57741	0.00000	0.09940	0.22978	0.00000
131	-0.00351	0.57759	0.00000	0.09906	0.22958	0.00000
132	-0.00336	0.57781	0.00000	0.09869	0.22938	0.00000
133	-0.00320	0.57809	0.00000	0.09832	0.22917	0.00000
134	-0.00304	0.57840	0.00000	0.09794	0.22897	0.00000
135	-0.00286	0.57874	0.00000	0.09754	0.22876	0.00000
136	-0.00264	0.57911	0.00000	0.09712	0.22854	0.00000
137	-0.00238	0.57949	0.00000	0.09667	0.22831	0.00000
138	-0.00212	0.57989	0.00000	0.09620	0.22809	0.00000
139	-0.00186	0.58029	0.00000	0.09569	0.22785	0.00000
140	-0.00162	0.58070	0.00000	0.09511	0.22761	0.00000
141	-0.00136	0.58114	0.00000	0.09447	0.22737	0.00000
142	-0.00108	0.58161	0.00000	0.09380	0.22715	0.00000
143	-0.00077	0.58212	0.00000	0.09312	0.22695	0.00000
144	-0.00045	0.58267	0.00000	0.09245	0.22676	0.00000
145	-0.00014	0.58326	0.00000	0.09179	0.22658	0.00000
146	0.00015	0.58392	0.00000	0.09119	0.22641	0.00000
147	0.00046	0.58462	0.00000	0.09066	0.22626	0.00000
148	0.00081	0.58536	0.00000	0.09022	0.22614	0.00000
149	0.00119	0.58612	0.00000	0.08990	0.22607	0.00000
150	0.00160	0.58689	0.00000	0.08967	0.22602	0.00000
151	0.00200	0.58764	0.00000	0.08950	0.22600	0.00000
152	0.00236	0.58833	0.00000	0.08936	0.22599	0.00000
153	0.00270	0.58896	0.00000	0.08921	0.22598	0.00000
154	0.00302	0.58949	0.00000	0.08905	0.22596	0.00000
155	0.00328	0.58994	0.00000	0.08887	0.22592	0.00000
156	0.00347	0.59032	0.00000	0.08868	0.22587	0.00000
157	0.00361	0.59064	0.00000	0.08848	0.22581	0.00000
158	0.00372	0.59096	0.00000	0.08829	0.22575	0.00000
159	0.00383	0.59129	0.00000	0.08811	0.22569	0.00000
160	0.00396	0.59167	0.00000	0.08797	0.22565	0.00000
161	0.00409	0.59207	0.00000	0.08787	0.22563	0.00000
162	0.00420	0.59246	0.00000	0.08783	0.22562	0.00000
163	0.00428	0.59280	0.00000	0.08785	0.22563	0.00000
164	0.00437	0.59306	0.00000	0.08793	0.22565	0.00000
165	0.00449	0.59323	0.00000	0.08805	0.22568	0.00000
166	0.00461	0.59333	0.00000	0.08818	0.22573	0.00000
167	0.00471	0.59335	0.00000	0.08831	0.22578	0.00000
168	0.00477	0.59332	0.00000	0.08842	0.22584	0.00000
169	0.00479	0.59325	0.00000	0.08851	0.22591	0.00000
170	0.00475	0.59316	0.00000	0.08858	0.22599	0.00000
171	0.00464	0.59307	0.00000	0.08865	0.22607	0.00000
172	0.00449	0.59297	0.00000	0.08872	0.22616	0.00000
173	0.00434	0.59286	0.00000	0.08880	0.22626	0.00000
174	0.00424	0.59276	0.00000	0.08888	0.22637	0.00000
175	0.00422	0.59269	0.00000	0.08894	0.22650	0.00000
176	0.00423	0.59264	0.00000	0.08899	0.22662	0.00000
177	0.00424	0.59262	0.00000	0.08902	0.22673	0.00000
178	0.00421	0.59264	0.00000	0.08903	0.22683	0.00000
179	0.00414	0.59266	0.00000	0.08902	0.22692	0.00000
180	0.00402	0.59267	0.00000	0.08899	0.22700	0.00000
181	0.00388	0.59267	0.00000	0.08895	0.22709	0.00000
182	0.00378	0.59264	0.00000	0.08890	0.22718	0.00000
183	0.00372	0.59257	0.00000	0.08885	0.22727	0.00000
184	0.00370	0.59244	0.00000	0.08881	0.22733	0.00000
185	0.00370	0.59228	0.00000	0.08877	0.22739	0.00000
186	0.00371	0.59208	0.00000	0.08872	0.22742	0.00000
187	0.00372	0.59187	0.00000	0.08867	0.22744	0.00000
188	0.00372	0.59167	0.00000	0.08860	0.22746	0.00000
189	0.00370	0.59148	0.00000	0.08854	0.22748	0.00000
190	0.00366	0.59128	0.00000	0.08848	0.22752	0.00000
191	0.00359	0.59108	0.00000	0.08842	0.22757	0.00000
192	0.00349	0.59087	0.00000	0.08836	0.22764	0.00000
193	0.00340	0.59067	0.00000	0.08829	0.22771	0.00000
194	0.00331	0.59049	0.00000	0.08822	0.22779	0.00000
195	0.00322	0.59033	0.00000	0.08816	0.22788	0.00000
196	0.00314	0.59022	0.00000	0.08811	0.22795	0.00000
197	0.00308	0.59016	0.00000	0.08807	0.22802	0.00000
198	0.00303	0.59015	0.00000	0.08804	0.22808	0.00000
199	0.00298	0.59016	0.00000	0.08801	0.22813	0.00000
200	0.00292	0.59022	0.00000	0.08796	0.22818	0.00000
201	0.00286	0.59032	0.00000	0.08788	0.22821	0.00000
202	0.00282	0.59044	0.00000	0.08775	0.22822	0.00000
203	0.00280	0.59056	0.00000	0.08757	0.22821	0.00000
204	0.00280	0.59066	0.00000	0.08736	0.22819	0.00000
205	0.00280	0.59071	0.00000	0.08713	0.22815	0.00000
206	0.00281	0.59071	0.00000	0.08691	0.22811	0.00000
207	0.00278	0.59066	0.00000	0.08669	0.22807	0.00000
208	0.00271	0.59056	0.00000	0.08645	0.22802	0.00000
209	0.00260	0.59042	0.00000	0.08616	0.22796	0.00000
210	0.00248	0.59026	0.00000	0.08581	0.22789	0.00000
211	0.00238	0.59011	0.00000	0.08540	0.22780	0.00000
212	0.00232	0.59002	0.00000	0.08493	0.22770	0.00000
213	0.00230	0.59002	0.00000	0.08440	0.22757	0.00000
214	0.00229	0.59012	0.00000	0.08384	0.22742	0.00000
215	0.00229	0.59027	0.00000	0.08325	0.22726	0.00000
216	0.00226	0.59041	0.00000	0.08263	0.22709	0.00000
217	0.00218	0.59054	0.00000	0.08201	0.22693	0.00000
218	0.00208	0.59069	0.00000	0.08139	0.22680	0.00000
219	0.00199	0.59093	0.00000	0.08077	0.22670	0.00000
220	0.00198	0.59133	0.00000	0.08018	0.22664	0.00000
221	0.00208	0.59196	0.00000	0.07964	0.22662	0.00000
222	0.00231	0.59286	0.00000	0.07916	0.22663	0.00000
223	0.00268	0.59405	0.00000	0.07874	0.22667	0.00000
224	0.00318	0.59556	0.00000	0.07838	0.22674	0.00000
225	0.00380	0.59734	0.00000	0.07808	0.22682	0.00000
226	0.00452	0.59936	0.00000	0.07781	0.22690	0.00000
227	0.00533	0.60162	0.00000	0.07756	0.22697	0.00000
228	0.00626	0.60413	0.00000	0.07730	0.22703	0.00000
229	0.00732	0.60691	0.00000	0.07703	0.22707	0.00000
230	0.00852	0.60999	0.00000	0.07674	0.22711	0.00000
231	0.00988	0.61340	0.00000	0.07642	0.22714	0.00000
232	0.01142	0.61717	0.00000	0.07609	0.22716	0.00000
233	0.01312	0.62128	0.00000	0.07573	0.22719	0.00000
234	0.01495	0.62566	0.00000	0.07536	0.22722	0.00000
235	0.01686	0.63021	0.00000	0.07501	0.22726	0.00000
236	0.01878	0.63482	0.00000	0.07471	0.22731	0.00000
237	0.02067	0.63938	0.00000	0.07446	0.22738	0.00000
238	0.02249	0.64381	0.00000	0.07429	0.22747	0.00000
239	0.02420	0.64803	0.00000	0.07422	0.22759	0.00000
240	0.02577	0.65197	0.00000	0.07428	0.22773	0.00000
241	0.02718	0.65559	0.00000	0.07450	0.22789	0.00000
242	0.02842	0.65882	0.00000	0.07489	0.22808	0.00000
243	0.02947	0.66164	0.00000	0.07539	0.22827	0.00000
244	0.03035	0.66406	0.00000	0.07593	0.22846	0.00000
245	0.03105	0.66609	0.00000	0.07641	0.22861	0.00000
246	0.03162	0.66779	0.00000	0.07677	0.22872	0.00000
247	0.03208	0.66921	0.00000	0.07698	0.22879	0.00000
248	0.03247	0.67041	0.00000	0.07702	0.22882	0.00000
249	0.03282	0.67143	0.00000	0.07694	0.22882	0.00000
250	0.03314	0.67230	0.00000	0.07677	0.22878	0.00000
251	0.03345	0.67303	0.00000	0.07656	0.22874	0.00000
252	0.03375	0.67366	0.00000	0.07637	0.22869	0.00000
253	0.03411	0.67426	0.00000	0.07626	0.22866	0.00000
254	0.03461	0.67490	0.00000	0.07625	0.22868	0.00000
255	0.03528	0.67561	0.00000	0.07639	0.22876	0.00000
256	0.03611	0.67640	0.00000	0.07666	0.22893	0.00000
257	0.03702	0.67726	0.00000	0.07705	0.22918	0.00000
258	0.03799	0.67817	0.00000	0.07750	0.22951	0.00000
259	0.03898	0.67914	0.00000	0.07795	0.22991	0.00000
260	0.03995	0.68019	0.00000	0.07838	0.23035	0.00000
261	0.04090	0.68134	0.00000	0.07876	0.23085	0.00000
262	0.04186	0.68260	0.00000	0.07911	0.23139	0.00000
263	0.04284	0.68396	0.00000	0.07947	0.23199	0.00000
264	0.04383	0.68546	0.00000	0.07988	0.23262	0.00000
265	0.04481	0.68711	0.00000	0.08036	0.23328	0.00000
266	0.04578	0.68893	0.00000	0.08096	0.23396	0.00000
267	0.04674	0.69094	0.00000	0.08168	0.23462	0.00000
268	0.04770	0.69317	0.00000	0.08251	0.23529	0.00000
269	0.04868	0.69560	0.00000	0.08341	0.23596	0.00000
270	0.04967	0.69825	0.00000	0.08436	0.23663	0.00000
271	0.05067	0.70111	0.00000	0.08534	0.23731	0.00000
272	0.05171	0.70410	0.00000	0.08634	0.23799	0.00000
273	0.05279	0.70707	0.00000	0.08735	0.23868	0.00000
274	0.05388	0.70980	0.00000	0.08839	0.23938	0.00000
275	0.05506	0.71217	0.00000	0.08949	0.24009	0.00000
276	0.05646	0.71438	0.00000	0.09067	0.24080	0.00000
277	0.05853	0.71632	0.00000	0.09192	0.24150	0.00000
278	0.06221	0.71727	0.00000	0.09320	0.24219	0.00000
279	0.07031	0.71437	0.00000	0.09441	0.24283	0.00000
280	0.09172	0.69333	0.00000	0.09546	0.24339	0.00000
281	0.18929	0.50381	0.00000	0.09627	0.24385	0.00000
282	-0.11759	1.59862	0.00000	0.09679	0.24417	0.00000
283	0.12597	2.15897	0.00000	0.09700	0.24435	0.00000
284	-0.14675	-0.42905	0.00000	0.09693	0.24440	0.00000
285	-0.04081	0.29048	0.00000	0.09665	0.24434	0.00000
286	-0.01867	0.40548	0.00000	0.09624	0.24421	0.00000
287	-0.01178	0.41310	0.00000	0.09578	0.24403	0.00000
288	-0.01790	0.34074	0.00000	0.09527	0.24380	0.00000
289	-0.05964	0.06874	0.00000	0.09468	0.24353	0.00000
290	-0.43870	-2.20257	0.00000	0.09393	0.24316	0.00000
291	2.19311	13.81154	0.00000	0.09297	0.24269	0.00000
292	-0.02602	0.28784	0.00000	0.09174	0.24210	0.00000
293	0.02862	0.63710	0.00000	0.09025	0.24141	0.00000
294	0.03565	0.68960	0.00000	0.08854	0.24064	0.00000
295	0.03564	0.70156	0.00000	0.08668	0.23982	0.00000
296	0.03333	0.70357	0.00000	0.08472	0.23898	0.00000
297	0.03050	0.70262	0.00000	0.08268	0.23815	0.00000
298	0.02783	0.70090	0.00000	0.08060	0.23734	0.00000
299	0.02559	0.69918	0.00000	0.07848	0.23654	0.00000
300	0.02379	0.69786	0.00000	0.07633	0.23578	0.00000
301	0.02235	0.69706	0.00000	0.07415	0.23505	0.00000
302	0.02127	0.69669	0.00000	0.07198	0.23437	0.00000
303	0.02055	0.69665	0.00000	0.06985	0.23376	0.00000
304	0.02014	0.69676	0.00000	0.06779	0.23322	0.00000
305	0.02000	0.69689	0.00000	0.06581	0.23273	0.00000
306	0.02004	0.69696	0.00000	0.06391	0.23229	0.00000
307	0.02020	0.69694	0.00000	0.06212	0.23188	0.00000
308	0.02048	0.69689	0.00000	0.06044	0.23149	0.00000
309	0.02088	0.69686	0.00000	0.05884	0.23111	0.00000
310	0.02138	0.69687	0.00000	0.05729	0.23073	0.00000
311	0.02192	0.69693	0.00000	0.05585	0.23037	0.00000
312	0.02247	0.69702	0.00000	0.05462	0.23008	0.00000
313	0.02305	0.69714	0.00000	0.05373	0.22990	0.00000
314	0.02366	0.69730	0.00000	0.05336	0.22989	0.00000
315	0.02433	0.69750	0.00000	0.05366	0.23007	0.00000
316	0.02509	0.69777	0.00000	0.05477	0.23049	0.00000
317	0.02597	0.69810	0.00000	0.05680	0.23121	0.00000
318	0.02697	0.69851	0.00000	0.05994	0.23232	0.00000
319	0.02805	0.69901	0.00000	0.06437	0.23390	0.00000
320	0.02920	0.69961	0.00000	0.07019	0.23601	0.00000
321	0.03039	0.70030	0.00000	0.07724	0.23868	0.00000
322	0.03159	0.70108	0.00000	0.08514	0.24181	0.00000
323	0.03280	0.70196	0.00000	0.09333	0.24525	0.00000
324	0.03404	0.70294	0.00000	0.10107	0.24868	0.00000
325	0.03534	0.70402	0.00000	0.10754	0.25173	0.00000
326	0.03675	0.70523	0.00000	0.11205	0.25405	0.00000
327	0.03833	0.70658	0.00000	0.11435	0.25545	0.00000
328	0.04011	0.70811	0.00000	0.11466	0.25598	0.00000
329	0.04212	0.70986	0.00000	0.11341	0.25578	0.00000
330	0.04439	0.71191	0.00000	0.11120	0.25512	0.00000
331	0.04692	0.71435	0.00000	0.10854	0.25422	0.00000
332	0.04973	0.71728	0.00000	0.10583	0.25325	0.00000
333	0.05286	0.72076	0.00000	0.10336	0.25233	0.00000
334	0.05634	0.72474	0.00000	0.10128	0.25153	0.00000
335	0.06012	0.72906	0.00000	0.09970	0.25090	0.00000
336	0.06413	0.73346	0.00000	0.09864	0.25045	0.00000
337	0.06828	0.73779	0.00000	0.09805	0.25019	0.00000
338	0.07264	0.74203	0.00000	0.09781	0.25006	0.00000
339	0.07790	0.74612	0.00000	0.09779	0.25002	0.00000
340	0.08724	0.74765	0.00000	0.09782	0.25001	0.00000
341	-0.08395	0.90427	0.00000	0.09778	0.24997	0.00000
342	0.07577	0.78643	0.00000	0.09760	0.24987	0.00000
343	0.09368	0.80544	0.00000	0.09727	0.24968	0.00000
344	0.12621	0.85792	0.00000	0.09685	0.24944	0.00000
345	0.25264	1.07952	0.00000	0.09643	0.24916	0.00000
346	-0.47416	-0.22267	0.00000	0.09612	0.24890	0.00000
347	-0.09330	0.45380	0.00000	0.09603	0.24873	0.00000
348	-0.04849	0.52194	0.00000	0.09620	0.24870	0.00000
349	-0.03096	0.52938	0.00000	0.09663	0.24884	0.00000
350	-0.02072	0.51431	0.00000	0.09726	0.24916	0.00000
351	-0.01541	0.48864	0.00000	0.09800	0.24961	0.00000
352	-0.01382	0.46107	0.00000	0.09876	0.25012	0.00000
353	-0.01269	0.43940	0.00000	0.09951	0.25067	0.00000
354	-0.01097	0.42668	0.00000	0.10028	0.25122	0.00000
355	-0.01148	0.42223	0.00000	0.10114	0.25178	0.00000
356	-0.01360	0.42692	0.00000	0.10216	0.25237	0.00000
357	-0.01803	0.43356	0.00000	0.10336	0.25299	0.00000
358	-0.02598	0.43392	0.00000	0.10476	0.25365	0.00000
359	-0.03707	0.43114	0.00000	0.10635	0.25433	0.00000
360	-0.04743	0.43234	0.00000	0.10812	0.25506	0.00000
361	-0.05428	0.43762	0.00000	0.11009	0.25585	0.00000
362	-0.05895	0.44134	0.00000	0.11230	0.25670	0.00000
363	-0.06239	0.43965	0.00000	0.11479	0.25764	0.00000
364	-0.06526	0.43672	0.00000	0.11759	0.25865	0.00000
365	-0.06732	0.43389	0.00000	0.12071	0.25971	0.00000
366	-0.06742	0.43150	0.00000	0.12414	0.26080	0.00000
367	-0.06366	0.42749	0.00000	0.12783	0.26189	0.00000
368	-0.05527	0.42307	0.00000	0.13170	0.26297	0.00000
369	-0.04048	0.41917	0.00000	0.13569	0.26401	0.00000
370	-0.02165	0.41761	0.00000	0.13971	0.26500	0.00000
371	-0.00496	0.41823	0.00000	0.14371	0.26593	0.00000
372	0.00371	0.41986	0.00000	0.14760	0.26681	0.00000
373	0.00184	0.42141	0.00000	0.15133	0.26762	0.00000
374	-0.00237	0.42359	0.00000	0.15484	0.26837	0.00000
375	-0.00323	0.42951	0.00000	0.15811	0.26908	0.00000
376	-0.00164	0.43715	0.00000	0.16114	0.26978	0.00000
377	0.00324	0.44304	0.00000	0.16395	0.27047	0.00000
378	0.00820	0.44481	0.00000	0.16652	0.27119	0.00000
379	0.00776	0.44085	0.00000	0.16883	0.27190	0.00000
380	-0.00056	0.43699	0.00000	0.17083	0.27259	0.00000
381	-0.01231	0.43907	0.00000	0.17250	0.27322	0.00000
382	-0.01596	0.44579	0.00000	0.17388	0.27379	0.00000
383	-0.00761	0.45749	0.00000	0.17504	0.27431	0.00000
384	0.00548	0.47249	0.00000	0.17610	0.27481	0.00000
385	0.01682	0.48530	0.00000	0.17722	0.27533	0.00000
386	0.02264	0.49177	0.00000	0.17851	0.27592	0.00000
387	0.02389	0.49163	0.00000	0.18000	0.27662	0.00000
388	0.02079	0.48848	0.00000	0.18164	0.27741	0.00000
389	0.01740	0.48841	0.00000	0.18328	0.27828	0.00000
390	0.01666	0.49108	0.00000	0.18473	0.27917	0.00000
391	0.02106	0.49447	0.00000	0.18571	0.28000	0.00000
392	0.02879	0.50055	0.00000	0.18588	0.28062	0.00000
393	0.03838	0.51325	0.00000	0.18492	0.28090	0.00000
394	0.05178	0.53077	0.00000	0.18264	0.28073	0.00000
395	0.06896	0.55083	0.00000	0.17908	0.28011	0.00000
396	0.08363	0.56733	0.00000	0.17460	0.27913	0.00000
397	0.09674	0.57762	0.00000	0.16975	0.27800	0.00000
398	0.10903	0.58309	0.00000	0.16513	0.27691	0.00000
399	0.11797	0.58423	0.00000	0.16114	0.27596	0.00000
400	0.12899	0.58174	0.00000	0.15792	0.27517	0.00000
401	0.14330	0.58010	0.00000	0.15545	0.27447	0.00000
402	0.15668	0.58387	0.00000	0.15350	0.27375	0.00000
403	0.16309	0.59348	0.00000	0.15187	0.27291	0.00000
404	0.16034	0.60385	0.00000	0.15039	0.27192	0.00000
405	0.15486	0.60999	0.00000	0.14902	0.27082	0.00000
406	0.15497	0.61079	0.00000	0.14774	0.26971	0.00000
407	0.16359	0.60561	0.00000	0.14649	0.26866	0.00000
408	0.17696	0.59570	0.00000	0.14522	0.26775	0.00000
409	0.18722	0.58183	0.00000	0.14388	0.26705	0.00000
410	0.18978	0.56940	0.00000	0.14243	0.26662	0.00000
411	0.18722	0.56445	0.00000	0.14088	0.26646	0.00000
412	0.18237	0.56603	0.00000	0.13927	0.26651	0.00000
413	0.17859	0.57026	0.00000	0.13766	0.26668	0.00000
414	0.17658	0.57401	0.00000	0.13615	0.26687	0.00000
415	0.17602	0.57459	0.00000	0.13482	0.26700	0.00000
416	0.17221	0.57358	0.00000	0.13372	0.26704	0.00000
417	0.16641	0.57026	0.00000	0.13284	0.26697	0.00000
418	0.16678	0.56202	0.00000	0.13215	0.26682	0.00000
419	0.17157	0.54480	0.00000	0.13158	0.26661	0.00000
420	0.17352	0.50869	0.00000	0.13103	0.26635	0.00000
421	0.17288	0.44524	0.00000	0.13039	0.26603	0.00000
422	0.17866	0.34688	0.00000	0.12955	0.26566	0.00000
