	RTOES_DIST	RTOES_DIST	RTOES_DIST	LTOES_DIST	LTOES_DIST	LTOES_DIST	RTOES_PROX	RTOES_PROX	RTOES_PROX	LTOES_PROX	LTOES_PROX	LTOES_PROX	RFTS_DIST	RFTS_DIST	RFTS_DIST	LFTS_DIST	LFTS_DIST	LFTS_DIST	RFTS_PROX	RFTS_PROX	RFTS_PROX	LFTS_PROX	LFTS_PROX	LFTS_PROX
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
13	0.22390	0.28105	0.00759	0.07895	0.70233	0.00948	0.17643	0.26871	0.01305	0.05540	0.65926	0.01456	0.18849	0.25003	0.01966	0.05228	0.66738	0.02337	0.00794	0.20419	0.02500	-0.04199	0.49522	0.02075
14	0.22396	0.28110	0.00757	0.07892	0.70243	0.00930	0.17649	0.26876	0.01304	0.05538	0.65935	0.01436	0.18856	0.25009	0.01970	0.05225	0.66747	0.02318	0.00802	0.20418	0.02497	-0.04196	0.49528	0.02052
15	0.22408	0.28126	0.00751	0.07889	0.70259	0.00909	0.17663	0.26890	0.01310	0.05538	0.65950	0.01424	0.18869	0.25025	0.01982	0.05224	0.66762	0.02306	0.00817	0.20425	0.02485	-0.04185	0.49536	0.02027
16	0.22426	0.28148	0.00746	0.07892	0.70274	0.00890	0.17683	0.26909	0.01317	0.05543	0.65965	0.01415	0.18889	0.25046	0.01995	0.05229	0.66776	0.02297	0.00838	0.20438	0.02469	-0.04171	0.49546	0.02004
17	0.22449	0.28170	0.00745	0.07901	0.70284	0.00876	0.17707	0.26929	0.01320	0.05553	0.65976	0.01403	0.18913	0.25067	0.02000	0.05239	0.66787	0.02285	0.00863	0.20453	0.02454	-0.04162	0.49556	0.01991
18	0.22476	0.28185	0.00752	0.07917	0.70287	0.00870	0.17732	0.26944	0.01314	0.05565	0.65979	0.01384	0.18938	0.25083	0.01995	0.05253	0.66790	0.02266	0.00889	0.20464	0.02444	-0.04161	0.49567	0.01989
19	0.22503	0.28192	0.00766	0.07936	0.70281	0.00873	0.17757	0.26952	0.01300	0.05577	0.65974	0.01359	0.18963	0.25091	0.01982	0.05267	0.66786	0.02241	0.00915	0.20471	0.02441	-0.04172	0.49577	0.01995
20	0.22529	0.28192	0.00785	0.07953	0.70270	0.00883	0.17778	0.26954	0.01284	0.05585	0.65963	0.01329	0.18985	0.25094	0.01967	0.05279	0.66777	0.02211	0.00937	0.20474	0.02444	-0.04192	0.49585	0.02004
21	0.22549	0.28188	0.00806	0.07966	0.70255	0.00897	0.17794	0.26952	0.01268	0.05588	0.65950	0.01300	0.19001	0.25094	0.01955	0.05285	0.66765	0.02182	0.00952	0.20477	0.02452	-0.04216	0.49588	0.02010
22	0.22563	0.28183	0.00827	0.07971	0.70242	0.00912	0.17804	0.26952	0.01257	0.05587	0.65936	0.01277	0.19010	0.25095	0.01950	0.05285	0.66753	0.02159	0.00960	0.20485	0.02462	-0.04235	0.49587	0.02011
23	0.22570	0.28181	0.00845	0.07968	0.70234	0.00924	0.17808	0.26953	0.01255	0.05582	0.65927	0.01268	0.19014	0.25099	0.01958	0.05280	0.66744	0.02148	0.00963	0.20495	0.02473	-0.04243	0.49580	0.02007
24	0.22573	0.28183	0.00857	0.07959	0.70232	0.00930	0.17810	0.26956	0.01265	0.05576	0.65924	0.01275	0.19014	0.25105	0.01977	0.05272	0.66741	0.02155	0.00963	0.20502	0.02483	-0.04238	0.49570	0.02000
25	0.22572	0.28188	0.00862	0.07948	0.70237	0.00929	0.17811	0.26960	0.01283	0.05571	0.65928	0.01292	0.19015	0.25111	0.02000	0.05265	0.66744	0.02172	0.00965	0.20501	0.02492	-0.04223	0.49560	0.01992
26	0.22570	0.28197	0.00861	0.07938	0.70247	0.00921	0.17812	0.26963	0.01301	0.05568	0.65936	0.01309	0.19017	0.25116	0.02020	0.05260	0.66751	0.02189	0.00971	0.20488	0.02500	-0.04203	0.49553	0.01988
27	0.22567	0.28209	0.00856	0.07930	0.70261	0.00908	0.17813	0.26968	0.01318	0.05567	0.65948	0.01317	0.19021	0.25120	0.02033	0.05259	0.66761	0.02198	0.00981	0.20468	0.02505	-0.04182	0.49552	0.01985
28	0.22565	0.28221	0.00850	0.07927	0.70278	0.00893	0.17816	0.26972	0.01334	0.05570	0.65963	0.01316	0.19026	0.25124	0.02040	0.05262	0.66775	0.02199	0.00991	0.20450	0.02506	-0.04161	0.49556	0.01980
29	0.22565	0.28232	0.00843	0.07928	0.70296	0.00878	0.17819	0.26978	0.01349	0.05576	0.65979	0.01310	0.19031	0.25127	0.02046	0.05268	0.66790	0.02194	0.00999	0.20442	0.02505	-0.04140	0.49564	0.01970
30	0.22564	0.28241	0.00836	0.07932	0.70313	0.00866	0.17821	0.26985	0.01364	0.05584	0.65995	0.01303	0.19033	0.25131	0.02053	0.05276	0.66805	0.02188	0.01001	0.20446	0.02503	-0.04122	0.49572	0.01956
31	0.22564	0.28247	0.00833	0.07937	0.70327	0.00860	0.17822	0.26992	0.01373	0.05590	0.66007	0.01297	0.19033	0.25137	0.02060	0.05282	0.66817	0.02182	0.00999	0.20459	0.02501	-0.04109	0.49581	0.01941
32	0.22564	0.28251	0.00834	0.07939	0.70337	0.00862	0.17821	0.26999	0.01373	0.05592	0.66017	0.01290	0.19031	0.25144	0.02064	0.05282	0.66827	0.02174	0.00995	0.20476	0.02503	-0.04104	0.49589	0.01927
33	0.22566	0.28252	0.00840	0.07938	0.70345	0.00872	0.17820	0.27005	0.01366	0.05590	0.66025	0.01283	0.19029	0.25152	0.02066	0.05278	0.66835	0.02167	0.00991	0.20492	0.02511	-0.04108	0.49597	0.01916
34	0.22568	0.28253	0.00849	0.07935	0.70351	0.00885	0.17820	0.27009	0.01356	0.05584	0.66030	0.01280	0.19028	0.25161	0.02069	0.05271	0.66841	0.02163	0.00988	0.20504	0.02522	-0.04118	0.49605	0.01907
35	0.22569	0.28254	0.00858	0.07933	0.70353	0.00898	0.17818	0.27013	0.01348	0.05579	0.66033	0.01283	0.19025	0.25170	0.02074	0.05266	0.66844	0.02165	0.00986	0.20514	0.02535	-0.04132	0.49612	0.01900
36	0.22567	0.28256	0.00863	0.07935	0.70352	0.00904	0.17814	0.27018	0.01345	0.05578	0.66033	0.01292	0.19021	0.25177	0.02079	0.05265	0.66844	0.02174	0.00981	0.20524	0.02548	-0.04145	0.49619	0.01895
37	0.22561	0.28257	0.00864	0.07941	0.70347	0.00901	0.17808	0.27022	0.01347	0.05582	0.66031	0.01305	0.19014	0.25181	0.02081	0.05269	0.66841	0.02188	0.00972	0.20538	0.02560	-0.04151	0.49622	0.01893
38	0.22553	0.28256	0.00861	0.07948	0.70340	0.00889	0.17799	0.27024	0.01348	0.05589	0.66026	0.01318	0.19004	0.25181	0.02077	0.05277	0.66837	0.02201	0.00958	0.20554	0.02573	-0.04150	0.49621	0.01894
39	0.22544	0.28252	0.00858	0.07956	0.70332	0.00871	0.17790	0.27025	0.01347	0.05597	0.66020	0.01325	0.18994	0.25177	0.02068	0.05284	0.66831	0.02209	0.00944	0.20572	0.02590	-0.04144	0.49616	0.01899
40	0.22538	0.28246	0.00855	0.07960	0.70322	0.00852	0.17781	0.27023	0.01343	0.05603	0.66012	0.01324	0.18986	0.25172	0.02055	0.05289	0.66824	0.02206	0.00931	0.20588	0.02610	-0.04136	0.49607	0.01906
41	0.22533	0.28238	0.00851	0.07963	0.70311	0.00835	0.17776	0.27020	0.01336	0.05605	0.66002	0.01315	0.18980	0.25167	0.02044	0.05290	0.66816	0.02194	0.00922	0.20599	0.02631	-0.04130	0.49596	0.01917
42	0.22532	0.28233	0.00845	0.07963	0.70301	0.00824	0.17774	0.27017	0.01328	0.05605	0.65992	0.01300	0.18978	0.25165	0.02038	0.05288	0.66808	0.02176	0.00919	0.20603	0.02651	-0.04129	0.49585	0.01930
43	0.22534	0.28230	0.00836	0.07966	0.70291	0.00817	0.17776	0.27015	0.01324	0.05606	0.65983	0.01286	0.18980	0.25166	0.02040	0.05286	0.66801	0.02160	0.00922	0.20603	0.02667	-0.04131	0.49579	0.01942
44	0.22538	0.28232	0.00825	0.07971	0.70286	0.00814	0.17781	0.27016	0.01324	0.05608	0.65978	0.01278	0.18985	0.25171	0.02049	0.05287	0.66798	0.02149	0.00929	0.20601	0.02678	-0.04135	0.49579	0.01949
45	0.22542	0.28236	0.00814	0.07978	0.70284	0.00813	0.17787	0.27019	0.01325	0.05612	0.65978	0.01274	0.18992	0.25177	0.02059	0.05290	0.66800	0.02143	0.00938	0.20600	0.02683	-0.04143	0.49586	0.01948
46	0.22548	0.28242	0.00805	0.07985	0.70287	0.00814	0.17794	0.27024	0.01325	0.05614	0.65983	0.01270	0.18999	0.25183	0.02062	0.05292	0.66805	0.02138	0.00946	0.20599	0.02683	-0.04155	0.49599	0.01939
47	0.22552	0.28247	0.00798	0.07986	0.70294	0.00819	0.17799	0.27028	0.01322	0.05611	0.65990	0.01260	0.19004	0.25187	0.02057	0.05289	0.66812	0.02129	0.00952	0.20601	0.02681	-0.04170	0.49613	0.01927
48	0.22556	0.28251	0.00793	0.07979	0.70303	0.00824	0.17803	0.27032	0.01316	0.05603	0.65998	0.01246	0.19009	0.25189	0.02045	0.05281	0.66821	0.02114	0.00956	0.20607	0.02679	-0.04184	0.49625	0.01915
49	0.22560	0.28254	0.00789	0.07967	0.70314	0.00828	0.17806	0.27036	0.01310	0.05591	0.66007	0.01228	0.19012	0.25190	0.02030	0.05270	0.66829	0.02097	0.00958	0.20616	0.02677	-0.04194	0.49632	0.01903
50	0.22564	0.28259	0.00786	0.07956	0.70323	0.00829	0.17809	0.27043	0.01300	0.05581	0.66014	0.01211	0.19015	0.25194	0.02015	0.05260	0.66836	0.02080	0.00958	0.20630	0.02675	-0.04200	0.49637	0.01892
51	0.22570	0.28267	0.00786	0.07950	0.70328	0.00828	0.17813	0.27053	0.01285	0.05575	0.66018	0.01194	0.19018	0.25203	0.01998	0.05255	0.66840	0.02064	0.00961	0.20645	0.02671	-0.04204	0.49640	0.01882
52	0.22578	0.28278	0.00788	0.07951	0.70327	0.00825	0.17818	0.27065	0.01264	0.05574	0.66017	0.01177	0.19024	0.25217	0.01980	0.05257	0.66838	0.02047	0.00967	0.20659	0.02668	-0.04210	0.49643	0.01872
53	0.22591	0.28289	0.00791	0.07959	0.70320	0.00817	0.17829	0.27077	0.01240	0.05579	0.66011	0.01161	0.19035	0.25232	0.01963	0.05263	0.66833	0.02032	0.00979	0.20672	0.02663	-0.04218	0.49645	0.01862
54	0.22610	0.28297	0.00794	0.07969	0.70310	0.00804	0.17845	0.27087	0.01223	0.05585	0.66002	0.01152	0.19051	0.25244	0.01955	0.05271	0.66824	0.02024	0.00994	0.20687	0.02656	-0.04225	0.49645	0.01850
55	0.22632	0.28300	0.00797	0.07978	0.70297	0.00790	0.17866	0.27093	0.01221	0.05592	0.65993	0.01156	0.19070	0.25253	0.01962	0.05277	0.66814	0.02028	0.01010	0.20704	0.02643	-0.04231	0.49642	0.01834
56	0.22653	0.28298	0.00801	0.07982	0.70286	0.00776	0.17886	0.27095	0.01235	0.05595	0.65985	0.01171	0.19087	0.25256	0.01983	0.05279	0.66805	0.02044	0.01022	0.20722	0.02627	-0.04233	0.49635	0.01814
57	0.22666	0.28291	0.00805	0.07980	0.70277	0.00765	0.17900	0.27093	0.01259	0.05594	0.65978	0.01192	0.19097	0.25254	0.02014	0.05276	0.66797	0.02065	0.01026	0.20739	0.02610	-0.04233	0.49626	0.01792
58	0.22670	0.28280	0.00808	0.07973	0.70270	0.00757	0.17906	0.27088	0.01289	0.05590	0.65972	0.01212	0.19098	0.25247	0.02047	0.05269	0.66790	0.02085	0.01020	0.20751	0.02595	-0.04232	0.49615	0.01771
59	0.22666	0.28266	0.00809	0.07965	0.70264	0.00752	0.17903	0.27079	0.01318	0.05583	0.65967	0.01224	0.19091	0.25237	0.02077	0.05260	0.66785	0.02097	0.01008	0.20759	0.02583	-0.04232	0.49606	0.01756
60	0.22658	0.28250	0.00809	0.07961	0.70257	0.00749	0.17896	0.27067	0.01345	0.05580	0.65962	0.01230	0.19082	0.25222	0.02103	0.05255	0.66779	0.02102	0.00993	0.20764	0.02573	-0.04236	0.49600	0.01748
61	0.22649	0.28232	0.00807	0.07966	0.70249	0.00749	0.17890	0.27054	0.01369	0.05581	0.65956	0.01235	0.19072	0.25206	0.02126	0.05255	0.66775	0.02105	0.00977	0.20769	0.02564	-0.04244	0.49600	0.01747
62	0.22643	0.28213	0.00805	0.07979	0.70240	0.00752	0.17884	0.27041	0.01386	0.05588	0.65950	0.01238	0.19063	0.25191	0.02141	0.05261	0.66770	0.02107	0.00962	0.20777	0.02558	-0.04255	0.49605	0.01749
63	0.22639	0.28198	0.00807	0.07998	0.70230	0.00762	0.17879	0.27031	0.01392	0.05600	0.65943	0.01237	0.19056	0.25178	0.02143	0.05272	0.66766	0.02104	0.00949	0.20787	0.02556	-0.04268	0.49613	0.01755
64	0.22636	0.28188	0.00815	0.08018	0.70221	0.00780	0.17874	0.27026	0.01381	0.05612	0.65936	0.01228	0.19049	0.25171	0.02129	0.05284	0.66760	0.02092	0.00938	0.20799	0.02558	-0.04280	0.49621	0.01766
65	0.22636	0.28184	0.00829	0.08033	0.70216	0.00805	0.17869	0.27025	0.01358	0.05621	0.65929	0.01212	0.19044	0.25168	0.02102	0.05292	0.66757	0.02073	0.00931	0.20811	0.02565	-0.04288	0.49626	0.01779
66	0.22637	0.28183	0.00843	0.08038	0.70218	0.00834	0.17865	0.27027	0.01333	0.05624	0.65929	0.01197	0.19041	0.25168	0.02072	0.05294	0.66758	0.02056	0.00926	0.20821	0.02573	-0.04291	0.49629	0.01791
67	0.22638	0.28181	0.00854	0.08031	0.70229	0.00864	0.17862	0.27027	0.01313	0.05619	0.65936	0.01189	0.19039	0.25168	0.02050	0.05289	0.66766	0.02047	0.00923	0.20829	0.02580	-0.04288	0.49633	0.01797
68	0.22639	0.28176	0.00860	0.08016	0.70250	0.00894	0.17860	0.27025	0.01298	0.05608	0.65952	0.01190	0.19037	0.25166	0.02037	0.05278	0.66781	0.02049	0.00919	0.20834	0.02584	-0.04282	0.49638	0.01793
69	0.22638	0.28169	0.00860	0.07997	0.70274	0.00923	0.17858	0.27019	0.01289	0.05594	0.65972	0.01197	0.19034	0.25162	0.02032	0.05264	0.66799	0.02058	0.00916	0.20836	0.02585	-0.04277	0.49646	0.01779
70	0.22637	0.28162	0.00855	0.07980	0.70295	0.00947	0.17856	0.27014	0.01283	0.05581	0.65991	0.01211	0.19031	0.25160	0.02036	0.05252	0.66815	0.02075	0.00912	0.20835	0.02578	-0.04276	0.49655	0.01757
71	0.22637	0.28160	0.00848	0.07966	0.70311	0.00960	0.17858	0.27012	0.01285	0.05570	0.66006	0.01230	0.19031	0.25161	0.02048	0.05241	0.66826	0.02098	0.00912	0.20834	0.02562	-0.04279	0.49663	0.01728
72	0.22641	0.28162	0.00837	0.07954	0.70322	0.00961	0.17864	0.27015	0.01297	0.05560	0.66016	0.01255	0.19035	0.25166	0.02068	0.05231	0.66833	0.02126	0.00916	0.20834	0.02537	-0.04283	0.49669	0.01693
73	0.22648	0.28169	0.00824	0.07941	0.70328	0.00949	0.17874	0.27020	0.01317	0.05549	0.66024	0.01283	0.19044	0.25173	0.02092	0.05219	0.66838	0.02157	0.00924	0.20836	0.02509	-0.04286	0.49670	0.01654
74	0.22654	0.28176	0.00807	0.07925	0.70330	0.00932	0.17885	0.27026	0.01339	0.05536	0.66028	0.01310	0.19053	0.25177	0.02113	0.05205	0.66839	0.02185	0.00934	0.20836	0.02484	-0.04289	0.49667	0.01615
75	0.22656	0.28183	0.00790	0.07911	0.70328	0.00917	0.17891	0.27030	0.01353	0.05525	0.66029	0.01331	0.19060	0.25179	0.02122	0.05191	0.66837	0.02208	0.00942	0.20829	0.02469	-0.04293	0.49662	0.01580
76	0.22650	0.28191	0.00776	0.07901	0.70320	0.00909	0.17888	0.27032	0.01357	0.05516	0.66022	0.01345	0.19059	0.25180	0.02119	0.05181	0.66829	0.02223	0.00945	0.20815	0.02467	-0.04302	0.49655	0.01554
77	0.22639	0.28199	0.00768	0.07899	0.70304	0.00910	0.17879	0.27034	0.01350	0.05511	0.66008	0.01350	0.19053	0.25182	0.02107	0.05178	0.66813	0.02229	0.00944	0.20796	0.02476	-0.04316	0.49646	0.01541
78	0.22626	0.28208	0.00768	0.07903	0.70281	0.00913	0.17866	0.27037	0.01337	0.05511	0.65986	0.01348	0.19044	0.25185	0.02091	0.05180	0.66792	0.02229	0.00941	0.20779	0.02489	-0.04336	0.49636	0.01539
79	0.22618	0.28214	0.00774	0.07912	0.70253	0.00917	0.17857	0.27040	0.01326	0.05513	0.65962	0.01343	0.19037	0.25189	0.02077	0.05184	0.66768	0.02224	0.00937	0.20771	0.02499	-0.04359	0.49627	0.01547
80	0.22618	0.28214	0.00782	0.07921	0.70228	0.00917	0.17854	0.27040	0.01320	0.05515	0.65940	0.01340	0.19034	0.25189	0.02070	0.05187	0.66748	0.02220	0.00933	0.20775	0.02501	-0.04382	0.49621	0.01555
81	0.22622	0.28206	0.00789	0.07927	0.70212	0.00914	0.17857	0.27037	0.01319	0.05516	0.65927	0.01339	0.19035	0.25185	0.02069	0.05188	0.66736	0.02219	0.00930	0.20788	0.02497	-0.04402	0.49620	0.01559
82	0.22628	0.28195	0.00793	0.07928	0.70207	0.00911	0.17861	0.27032	0.01319	0.05513	0.65924	0.01341	0.19036	0.25177	0.02068	0.05185	0.66733	0.02219	0.00926	0.20803	0.02488	-0.04416	0.49625	0.01557
83	0.22629	0.28186	0.00794	0.07921	0.70210	0.00908	0.17861	0.27027	0.01316	0.05505	0.65929	0.01340	0.19035	0.25171	0.02065	0.05176	0.66738	0.02218	0.00920	0.20812	0.02479	-0.04426	0.49630	0.01551
84	0.22623	0.28185	0.00792	0.07909	0.70216	0.00906	0.17854	0.27025	0.01309	0.05494	0.65934	0.01336	0.19028	0.25169	0.02057	0.05164	0.66744	0.02213	0.00914	0.20809	0.02471	-0.04434	0.49633	0.01547
85	0.22610	0.28193	0.00788	0.07897	0.70217	0.00904	0.17842	0.27028	0.01301	0.05481	0.65934	0.01330	0.19018	0.25173	0.02048	0.05150	0.66745	0.02206	0.00908	0.20794	0.02461	-0.04445	0.49633	0.01544
86	0.22594	0.28206	0.00784	0.07889	0.70209	0.00901	0.17827	0.27033	0.01294	0.05471	0.65928	0.01327	0.19006	0.25180	0.02041	0.05139	0.66740	0.02202	0.00903	0.20773	0.02450	-0.04463	0.49631	0.01542
87	0.22580	0.28219	0.00780	0.07886	0.70196	0.00898	0.17815	0.27040	0.01292	0.05464	0.65918	0.01328	0.18996	0.25187	0.02039	0.05132	0.66730	0.02203	0.00899	0.20754	0.02439	-0.04484	0.49630	0.01537
88	0.22572	0.28230	0.00778	0.07887	0.70182	0.00898	0.17809	0.27046	0.01294	0.05461	0.65907	0.01334	0.18991	0.25194	0.02039	0.05129	0.66719	0.02209	0.00899	0.20744	0.02431	-0.04504	0.49629	0.01532
89	0.22572	0.28238	0.00778	0.07887	0.70173	0.00903	0.17811	0.27052	0.01300	0.05459	0.65900	0.01346	0.18994	0.25199	0.02042	0.05126	0.66712	0.02220	0.00902	0.20744	0.02427	-0.04516	0.49628	0.01526
