	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
33	0.00000	0.00000	-1.68251	0.00000	0.00000	0.05757
34	0.00000	0.00000	-1.70983	0.00000	0.00000	0.10712
35	0.00000	0.00000	-1.72437	0.00000	0.00000	0.16332
36	0.00000	0.00000	-1.72803	0.00000	0.00000	0.22166
37	0.00000	0.00000	-1.72064	0.00000	0.00000	0.28202
38	0.00000	0.00000	-1.70464	0.00000	0.00000	0.34309
39	0.00000	0.00000	-1.68431	0.00000	0.00000	0.40117
40	0.00000	0.00000	-1.66246	0.00000	0.00000	0.45074
41	0.00000	0.00000	-1.63664	0.00000	0.00000	0.48779
42	0.00000	0.00000	-1.60457	0.00000	0.00000	0.51512
43	0.00000	0.00000	-1.56894	0.00000	0.00000	0.53558
44	0.00000	0.00000	-1.53362	0.00000	0.00000	0.55205
45	0.00000	0.00000	-1.49947	0.00000	0.00000	0.57180
46	0.00000	0.00000	-1.47126	0.00000	0.00000	0.60134
47	0.00000	0.00000	-1.45605	0.00000	0.00000	0.64341
48	0.00000	0.00000	-1.45340	0.00000	0.00000	0.69886
49	0.00000	0.00000	-1.45705	0.00000	0.00000	0.76531
50	0.00000	0.00000	-1.45817	0.00000	0.00000	0.83217
51	0.00000	0.00000	-1.45012	0.00000	0.00000	0.88995
52	0.00000	0.00000	-1.42663	0.00000	0.00000	0.93639
53	0.00000	0.00000	-1.38808	0.00000	0.00000	0.97072
54	0.00000	0.00000	-1.34215	0.00000	0.00000	0.99358
55	0.00000	0.00000	-1.29666	0.00000	0.00000	1.00814
56	0.00000	0.00000	-1.25537	0.00000	0.00000	1.01609
57	0.00000	0.00000	-1.22441	0.00000	0.00000	1.01938
58	0.00000	0.00000	-1.20705	0.00000	0.00000	1.02120
59	0.00000	0.00000	-1.19903	0.00000	0.00000	1.02504
60	0.00000	0.00000	-1.19901	0.00000	0.00000	1.03161
61	0.00000	0.00000	-1.20930	0.00000	0.00000	1.04253
62	0.00000	0.00000	-1.23171	0.00000	0.00000	1.05489
63	0.00000	0.00000	-1.26627	0.00000	0.00000	1.06720
64	0.00000	0.00000	-1.30789	0.00000	0.00000	1.08189
65	0.00000	0.00000	-1.34934	0.00000	0.00000	1.09738
66	0.00000	0.00000	-1.38462	0.00000	0.00000	1.11324
67	0.00000	0.00000	-1.41177	0.00000	0.00000	1.12997
68	0.00000	0.00000	-1.43212	0.00000	0.00000	1.14789
69	0.00000	0.00000	-1.44581	0.00000	0.00000	1.16770
70	0.00000	0.00000	-1.45412	0.00000	0.00000	1.18663
71	0.00000	0.00000	-1.46057	0.00000	0.00000	1.20370
72	0.00000	0.00000	-1.46804	0.00000	0.00000	1.21438
73	0.00000	0.00000	-1.48042	0.00000	0.00000	1.21925
74	0.00000	0.00000	-1.50056	0.00000	0.00000	1.22126
75	0.00000	0.00000	-1.53119	0.00000	0.00000	1.21985
76	0.00000	0.00000	-1.57001	0.00000	0.00000	1.21243
77	0.00000	0.00000	-1.61858	0.00000	0.00000	1.20199
78	0.00000	0.00000	-1.67902	0.00000	0.00000	1.19450
79	0.00000	0.00000	-1.75039	0.00000	0.00000	1.18831
80	0.00000	0.00000	-1.83207	0.00000	0.00000	1.17918
81	0.00000	0.00000	-1.92209	0.00000	0.00000	1.16451
82	0.00000	0.00000	-2.01447	0.00000	0.00000	1.14280
83	0.00000	0.00000	-2.10632	0.00000	0.00000	1.11849
84	0.00000	0.00000	-2.19457	0.00000	0.00000	1.09829
85	0.00000	0.00000	-2.27533	0.00000	0.00000	1.08212
86	0.00000	0.00000	-2.34334	0.00000	0.00000	1.06982
87	0.00000	0.00000	-2.39284	0.00000	0.00000	1.05940
88	0.00000	0.00000	-2.42118	0.00000	0.00000	1.04660
89	0.00000	0.00000	-2.43590	0.00000	0.00000	1.02768
90	0.00000	0.00000	-2.44205	0.00000	0.00000	1.00321
91	0.00000	0.00000	-2.44050	0.00000	0.00000	0.97745
92	0.00000	0.00000	-2.42954	0.00000	0.00000	0.95591
93	0.00000	0.00000	-2.40886	0.00000	0.00000	0.94303
94	0.00000	0.00000	-2.38062	0.00000	0.00000	0.94090
95	0.00000	0.00000	-2.34590	0.00000	0.00000	0.94967
96	0.00000	0.00000	-2.30338	0.00000	0.00000	0.96527
97	0.00000	0.00000	-2.25520	0.00000	0.00000	0.97686
98	0.00000	0.00000	-2.20286	0.00000	0.00000	0.97740
