Unnamed: 0_level_0,R_HEEL,R_HEEL,R_HEEL,L_HEEL,L_HEEL,L_HEEL
ITEM,X,Y,Z,X,Y,Z
680,0.1283,0.01689,0.00705,0.07119,0.47222,0.01068
681,0.12831,0.01703,0.00723,0.07131,0.47212,0.01068
682,0.12822,0.01707,0.00757,0.07149,0.47215,0.01066
683,0.12818,0.01699,0.00793,0.07166,0.47232,0.01061
684,0.12823,0.01683,0.00813,0.07177,0.47248,0.01053
685,0.12836,0.01663,0.00813,0.07184,0.47253,0.01044
686,0.1285,0.01639,0.00797,0.072,0.4725,0.01031
687,0.12862,0.0161,0.00779,0.07217,0.47251,0.01013
688,0.1287,0.01584,0.00774,0.07223,0.47258,0.01002
689,0.12872,0.01569,0.00793,0.0722,0.47265,0.01012
690,0.12866,0.01569,0.00827,0.0722,0.47265,0.01042
691,0.12855,0.01584,0.00855,0.07222,0.47262,0.01077
692,0.12845,0.01605,0.0086,0.0722,0.4726,0.01096
693,0.12842,0.0162,0.0084,0.07215,0.47264,0.01089
694,0.12846,0.01622,0.00813,0.07206,0.47269,0.01068
695,0.12851,0.01608,0.00798,0.07194,0.47271,0.01052
696,0.12856,0.01591,0.00791,0.07188,0.47269,0.01051
697,0.12861,0.01585,0.00783,0.07199,0.47268,0.01059
698,0.12866,0.01592,0.00774,0.07224,0.47271,0.01072
699,0.12869,0.01603,0.00774,0.07247,0.47275,0.01091
700,0.12867,0.01611,0.00785,0.07252,0.47282,0.01113
701,0.12855,0.01617,0.00795,0.07236,0.47286,0.0113
702,0.12844,0.01617,0.00791,0.0721,0.47283,0.01131
703,0.12844,0.01613,0.00768,0.07182,0.47274,0.01118
704,0.1285,0.01618,0.00729,0.0716,0.47266,0.01094
705,0.12845,0.01648,0.00687,0.07152,0.47262,0.01063
706,0.12825,0.01689,0.00659,0.07163,0.47259,0.01041
707,0.12805,0.01712,0.00651,0.07183,0.47248,0.01046
708,0.12795,0.01701,0.00656,0.07208,0.47232,0.01081
709,0.12798,0.01673,0.00662,0.07239,0.47223,0.01129
710,0.12816,0.01651,0.00663,0.07271,0.4722,0.01166
711,0.12844,0.01643,0.00665,0.07294,0.4721,0.0118
712,0.12867,0.01633,0.00679,0.07316,0.47183,0.01186
713,0.12872,0.0161,0.00704,0.0734,0.47142,0.01203
714,0.12866,0.01579,0.00728,0.07359,0.47094,0.01236
715,0.12866,0.0156,0.00736,0.07379,0.47052,0.01266
716,0.12878,0.01561,0.00722,0.07417,0.47029,0.01273
717,0.12888,0.01569,0.00697,0.07463,0.47027,0.01262
718,0.12886,0.01573,0.0067,0.07492,0.47031,0.0126
719,0.12887,0.01567,0.00644,0.07506,0.47028,0.01277
720,0.12904,0.01549,0.00619,0.07529,0.4702,0.01308
721,0.1293,0.01523,0.00606,0.07573,0.47015,0.01347
722,0.12946,0.01497,0.00613,0.07619,0.47013,0.01397
723,0.12945,0.01486,0.00628,0.07635,0.47003,0.01455
724,0.12932,0.01494,0.00639,0.07621,0.4698,0.01511
725,0.12916,0.01517,0.00644,0.07611,0.46959,0.01558
726,0.12899,0.01546,0.00652,0.07625,0.46953,0.01594
727,0.12885,0.01573,0.00665,0.07648,0.46965,0.0162
728,0.12876,0.01597,0.00673,0.07656,0.46991,0.01643
729,0.1287,0.01616,0.00667,0.07653,0.47023,0.0167
730,0.12865,0.0163,0.00647,0.07664,0.47052,0.01707
731,0.12867,0.0164,0.00618,0.07692,0.47067,0.01754
732,0.12879,0.01653,0.00578,0.07733,0.4707,0.01799
733,0.12894,0.0168,0.00532,0.0779,0.47069,0.01829
734,0.12907,0.01714,0.00506,0.0788,0.47069,0.01841
735,0.12928,0.01733,0.00531,0.08022,0.47071,0.01844
736,0.1297,0.01729,0.0061,0.08207,0.47075,0.01842
737,0.13045,0.01712,0.00723,0.08405,0.47088,0.01826
738,0.13149,0.01693,0.00863,0.08579,0.47117,0.01775
739,0.13261,0.01668,0.01058,0.08692,0.47161,0.01687
740,0.13365,0.01615,0.01352,0.08725,0.47212,0.01587
741,0.13483,0.01513,0.0177,0.08694,0.47256,0.01508
742,0.13666,0.01377,0.02323,0.08638,0.47289,0.01464
743,0.1394,0.01262,0.03024,0.08577,0.47313,0.01445
744,0.14268,0.01243,0.03914,0.08512,0.47332,0.01437
745,0.14586,0.01381,0.05074,0.08462,0.47346,0.01424
746,0.14884,0.01716,0.06602,0.08446,0.47359,0.01406
747,0.15215,0.02305,0.08551,0.08452,0.47371,0.01393
748,0.15649,0.03224,0.10859,0.08441,0.47384,0.01399
749,0.16223,0.04516,0.13393,0.08391,0.47391,0.01427
750,0.16952,0.06143,0.16033,0.08337,0.47391,0.01463
751,0.17813,0.08028,0.18689,0.08326,0.47393,0.01484
752,0.18694,0.10114,0.21269,0.08359,0.47405,0.01488
753,0.19413,0.12397,0.237,0.084,0.47417,0.01501
754,0.19852,0.1489,0.25972,0.08415,0.47417,0.01554
755,0.20053,0.17589,0.28146,0.08403,0.47407,0.01659
756,0.20174,0.20468,0.30286,0.08381,0.47398,0.01788
757,0.20349,0.23491,0.32397,0.08358,0.47397,0.01892
758,0.20596,0.26615,0.34434,0.08334,0.47405,0.0194
759,0.20838,0.2979,0.36345,0.08303,0.47416,0.01929
760,0.20999,0.32981,0.38091,0.08262,0.47425,0.01875
761,0.21066,0.3621,0.39681,0.08224,0.47427,0.01793
762,0.21096,0.39534,0.41177,0.08214,0.47426,0.01689
763,0.21167,0.42988,0.42659,0.08238,0.47426,0.01569
764,0.21328,0.46536,0.44156,0.08279,0.4742,0.01459
765,0.21547,0.5012,0.45615,0.08312,0.47399,0.01393
766,0.21757,0.5374,0.46952,0.08329,0.47366,0.01377
767,0.21953,0.57454,0.48137,0.08341,0.47332,0.01383
768,0.22174,0.61315,0.49203,0.08359,0.47302,0.0139
