Unnamed: 0_level_0,R_HEEL,R_HEEL,R_HEEL,L_HEEL,L_HEEL,L_HEEL
ITEM,X,Y,Z,X,Y,Z
1248,0.09774,0.00701,0.00821,0.0838,0.47692,0.00725
1249,0.09785,0.00705,0.00801,0.08401,0.47722,0.00689
1250,0.09786,0.00705,0.00787,0.08391,0.47758,0.00643
1251,0.09781,0.00696,0.00786,0.08355,0.47779,0.00607
1252,0.09772,0.00685,0.0079,0.08317,0.4778,0.00594
1253,0.0976,0.00682,0.00792,0.08294,0.47777,0.00605
1254,0.09749,0.00685,0.00792,0.08291,0.47779,0.0063
1255,0.09747,0.00685,0.00792,0.08298,0.47782,0.00651
1256,0.09762,0.00677,0.00786,0.083,0.47778,0.00653
1257,0.09796,0.00669,0.0078,0.08293,0.47766,0.00639
1258,0.09838,0.00662,0.0079,0.08286,0.47754,0.00619
1259,0.09872,0.00652,0.00818,0.08283,0.4775,0.00604
1260,0.09885,0.00639,0.00848,0.08281,0.47752,0.00598
1261,0.09878,0.00624,0.0086,0.08281,0.47753,0.00597
1262,0.09865,0.00606,0.00854,0.08279,0.4775,0.00595
1263,0.09864,0.00579,0.00845,0.08276,0.47745,0.00594
1264,0.09875,0.00552,0.00839,0.0828,0.47739,0.00602
1265,0.09885,0.00539,0.00833,0.08291,0.47731,0.00625
1266,0.09886,0.00552,0.0082,0.08299,0.47722,0.00653
1267,0.09882,0.00578,0.00803,0.08298,0.47717,0.0067
1268,0.09881,0.00594,0.00792,0.08289,0.47721,0.00674
1269,0.09882,0.00589,0.00789,0.08268,0.47735,0.00668
1270,0.09881,0.00574,0.00785,0.08234,0.47758,0.00651
1271,0.09877,0.00563,0.00771,0.08197,0.47779,0.00619
1272,0.09871,0.00553,0.00757,0.08183,0.47782,0.00588
1273,0.09859,0.00536,0.00757,0.08212,0.47756,0.00591
1274,0.09841,0.00511,0.0077,0.08271,0.47713,0.00635
1275,0.09823,0.00495,0.00773,0.08313,0.47685,0.00692
1276,0.0981,0.00499,0.00755,0.0831,0.47685,0.00723
1277,0.09803,0.00517,0.00728,0.08284,0.47695,0.00721
1278,0.09798,0.00531,0.00709,0.08274,0.47691,0.007
1279,0.09795,0.00528,0.00709,0.08295,0.47669,0.00679
1280,0.09798,0.00512,0.00723,0.08332,0.47645,0.00674
1281,0.09803,0.00496,0.0074,0.08357,0.47631,0.00691
1282,0.09805,0.00489,0.00748,0.08364,0.4762,0.0073
1283,0.09806,0.00492,0.00743,0.0837,0.47601,0.00777
1284,0.0981,0.005,0.00729,0.08394,0.47571,0.00812
1285,0.09817,0.00498,0.00712,0.08444,0.47542,0.00826
1286,0.09826,0.00478,0.00696,0.08508,0.47524,0.00833
1287,0.09832,0.00451,0.00683,0.08565,0.47514,0.00851
1288,0.09831,0.0043,0.0067,0.08598,0.47509,0.0088
1289,0.09819,0.00425,0.00654,0.08615,0.47503,0.009
1290,0.09804,0.00438,0.00631,0.08627,0.47497,0.00897
1291,0.09796,0.00458,0.00605,0.08644,0.4749,0.00888
1292,0.09802,0.00466,0.00585,0.08667,0.47483,0.00908
1293,0.09816,0.00454,0.00578,0.08691,0.47481,0.00969
1294,0.09826,0.00436,0.00582,0.08705,0.47487,0.01046
1295,0.09826,0.00425,0.00589,0.08706,0.47498,0.01098
1296,0.09814,0.0042,0.00591,0.08709,0.47505,0.0111
1297,0.098,0.00421,0.00584,0.08727,0.47504,0.01095
1298,0.09789,0.00434,0.00565,0.08756,0.47496,0.01072
1299,0.09776,0.00466,0.00534,0.08778,0.47483,0.01051
1300,0.09752,0.00506,0.00507,0.08779,0.47461,0.01043
1301,0.09721,0.00532,0.00502,0.08765,0.47431,0.01057
1302,0.09696,0.00531,0.00527,0.0875,0.47403,0.01093
1303,0.09692,0.00518,0.00575,0.08733,0.47387,0.01137
1304,0.09705,0.0052,0.00636,0.08699,0.47382,0.01175
1305,0.09723,0.00554,0.00711,0.0864,0.47383,0.01196
1306,0.09734,0.00615,0.00815,0.08572,0.47386,0.01204
1307,0.09744,0.00678,0.00961,0.08517,0.474,0.01209
1308,0.09763,0.00718,0.01157,0.08493,0.47437,0.01226
1309,0.09809,0.00714,0.01411,0.08499,0.47501,0.01255
1310,0.09907,0.00662,0.01736,0.0851,0.47593,0.01277
1311,0.10074,0.00577,0.02168,0.08495,0.47707,0.01276
1312,0.10304,0.00488,0.02768,0.08448,0.47825,0.01257
1313,0.10575,0.00429,0.03601,0.084,0.47922,0.01244
1314,0.10885,0.00444,0.04714,0.08383,0.47981,0.01254
1315,0.11263,0.0058,0.06114,0.08397,0.48005,0.01272
1316,0.11745,0.00898,0.07778,0.08417,0.48008,0.01276
1317,0.12358,0.01481,0.0966,0.08435,0.48005,0.01269
1318,0.13129,0.02392,0.11712,0.0845,0.47996,0.01286
1319,0.14061,0.03628,0.13887,0.08461,0.47975,0.01351
1320,0.1513,0.05122,0.16135,0.08468,0.47942,0.0145
1321,0.16285,0.06786,0.18402,0.08485,0.47906,0.01537
1322,0.17453,0.08576,0.20631,0.08528,0.47882,0.01575
1323,0.18527,0.10513,0.22759,0.08595,0.47876,0.01558
1324,0.19406,0.12638,0.24739,0.08671,0.47891,0.01515
1325,0.20058,0.14974,0.26583,0.08732,0.47922,0.0149
1326,0.20547,0.17518,0.28349,0.08769,0.47947,0.01522
1327,0.20976,0.20238,0.3009,0.08799,0.47946,0.0161
1328,0.21409,0.23084,0.31807,0.08841,0.47928,0.0172
1329,0.2184,0.25995,0.33451,0.0889,0.47925,0.01796
1330,0.22227,0.28933,0.34956,0.08923,0.47954,0.01805
1331,0.22545,0.31903,0.36304,0.08933,0.48004,0.01748
1332,0.22811,0.34943,0.37553,0.08934,0.48054,0.01661
1333,0.23058,0.38082,0.38777,0.08947,0.48095,0.01577
1334,0.2328,0.41317,0.39981,0.08974,0.48127,0.01504
1335,0.23444,0.44639,0.41108,0.09002,0.48146,0.01434
1336,0.23538,0.4803,0.42144,0.09017,0.48149,0.01364
1337,0.23594,0.51466,0.43157,0.09012,0.48135,0.01313
1338,0.23652,0.54919,0.4422,0.09004,0.48107,0.01297
1339,0.23733,0.58391,0.45346,0.09019,0.48061,0.01308
1340,0.23821,0.61925,0.46495,0.09074,0.48005,0.01321
1341,0.23889,0.65572,0.47639,0.09148,0.47966,0.01324
1342,0.23932,0.69321,0.48811,0.09214,0.47963,0.01316
1343,0.23969,0.73097,0.5009,0.09262,0.47986,0.01306
1344,0.24024,0.76804,0.51557,0.09292,0.48005,0.01298
1345,0.24106,0.80429,0.53227,0.093,0.48002,0.01296
1346,0.24178,0.84053,0.55023,0.09288,0.47988,0.01304
1347,0.24182,0.87777,0.56866,0.0928,0.4798,0.0133
1348,0.24115,0.91639,0.58749,0.09297,0.47993,0.01376
1349,0.24024,0.95586,0.60708,0.09319,0.48019,0.01434
1350,0.23944,0.9953,0.62769,0.0932,0.48042,0.01498
1351,0.23873,1.03395,0.64934,0.09295,0.48059,0.01566
1352,0.23809,1.07129,0.67191,0.09243,0.48081,0.01637
1353,0.23783,1.10715,0.69516,0.09163,0.48115,0.01717
1354,0.23838,1.14167,0.71872,0.09079,0.48159,0.01799
1355,0.23988,1.17532,0.74212,0.09029,0.48203,0.01874
1356,0.24181,1.20868,0.76496,0.09019,0.48241,0.01951
1357,0.24322,1.24222,0.78717,0.09021,0.48276,0.02067
1358,0.24378,1.27648,0.80892,0.09016,0.48316,0.02244
1359,0.24436,1.31252,0.83016,0.09024,0.48366,0.02463
1360,0.24607,1.35175,0.85062,0.09079,0.48426,0.02693
1361,0.24894,1.39485,0.86988,0.09172,0.48499,0.02935
1362,0.25209,1.44024,0.88669,0.09264,0.48592,0.03212
1363,0.25479,1.48405,0.8985,0.09339,0.48709,0.03542
1364,0.25667,1.52216,0.90277,0.09419,0.48845,0.0391
1365,0.2573,1.55228,0.89957,0.09523,0.4899,0.04273
1366,0.2566,1.57442,0.89224,0.09643,0.4913,0.0459
1367,0.2554,1.58992,0.88469,0.09747,0.49251,0.04851
1368,0.2551,1.60052,0.87849,0.09797,0.49355,0.05058
1369,0.25654,1.60799,0.87316,0.09776,0.49449,0.05203
1370,0.25956,1.61405,0.8681,0.09706,0.49527,0.0528
1371,0.2639,1.61988,0.86354,0.09629,0.49558,0.05287
1372,0.27024,1.62523,0.85996,0.09563,0.49523,0.05217
1373,0.27919,1.62841,0.85725,0.09504,0.4944,0.05057
1374,0.28975,1.62756,0.85445,0.09458,0.49343,0.04805
1375,0.29983,1.62192,0.85035,0.0946,0.49252,0.04472
1376,0.30775,1.61208,0.84457,0.09547,0.49163,0.04084
1377,0.31317,1.5998,0.83759,0.09735,0.49072,0.03696
1378,0.31693,1.58702,0.82953,0.09991,0.48985,0.03361
1379,0.31986,1.57458,0.81931,0.10243,0.48915,0.03082
1380,0.32185,1.56184,0.80537,0.10403,0.48866,0.02835
1381,0.32245,1.5473,0.78676,0.10421,0.48817,0.02617
1382,0.32189,1.52939,0.76357,0.10305,0.48741,0.02444
1383,0.32085,1.50747,0.73649,0.10095,0.48637,0.02319
1384,0.31958,1.48206,0.70625,0.09826,0.48536,0.02225
1385,0.31777,1.4538,0.67358,0.09544,0.48471,0.02142
1386,0.31515,1.42233,0.63924,0.09312,0.48438,0.02062
1387,0.31175,1.38664,0.60426,0.0918,0.48412,0.01981
1388,0.30784,1.34639,0.56988,0.09148,0.48372,0.01888
1389,0.30386,1.30224,0.53717,0.09187,0.48313,0.01779
1390,0.30022,1.25505,0.50649,0.09277,0.48242,0.0166
1391,0.29701,1.20518,0.47772,0.09399,0.48162,0.01548
1392,0.29398,1.15265,0.45085,0.09505,0.48076,0.01443
1393,0.29062,1.0977,0.42622,0.09536,0.47994,0.01347
1394,0.28635,1.04081,0.40445,0.09469,0.47942,0.01274
1395,0.281,0.98241,0.38639,0.09326,0.47935,0.01244
1396,0.27488,0.92309,0.37272,0.09155,0.47958,0.01261
1397,0.2686,0.86385,0.36357,0.09002,0.47976,0.013
1398,0.26284,0.80581,0.35832,0.08903,0.47964,0.01329
1399,0.25816,0.74947,0.35579,0.08869,0.47916,0.01338
1400,0.25475,0.69464,0.35493,0.08874,0.47855,0.01341
1401,0.25237,0.64123,0.35548,0.08875,0.47809,0.01357
1402,0.25048,0.58977,0.35771,0.08858,0.47789,0.01387
1403,0.24853,0.54113,0.36161,0.08838,0.47786,0.01411
1404,0.24604,0.49584,0.36639,0.0883,0.4778,0.01426
