Unnamed: 0_level_0,L_MTP_ANGLE,L_MTP_ANGLE,L_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,Trunk_Joint_Angle,Trunk_Joint_Angle,Trunk_Joint_Angle
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1677,-6.65172,0.0,0.0,-3.39485,0.0,-0.0,-4.03539,-8.56393,14.09263,3.40891,12.24428,-9.50733,-0.37775,0.29222,-3e-05,0.21349,-1.2886,0.00011,10.08529,20.30376,10.69777,3.88629,-1.4394,-10.96274,-0.74931,10.98874,13.99922,-11.81283,-15.26635,-1.50121,106.53815,0.00255,-95.85554,52.07421,0.00046,91.78057,-14.48974,0.91191,0.00113,-13.59528,3.03485,-0.0017,9.48616,3.9712,37.91478,-7.39009,-9.10308,37.14877,6.44897,6.70462,3.02002
1678,-7.62609,0.0,-0.0,-3.34949,0.0,0.0,-3.75211,-8.4297,14.61121,3.43936,12.71751,-9.79077,-0.31548,0.34066,-5e-05,0.16619,-1.38125,0.00013,9.74962,20.10259,10.49903,3.6734,-1.58813,-10.61538,-0.76365,11.05021,14.14429,-11.94533,-15.49016,-1.63735,107.02023,0.00476,-96.88343,52.10339,0.00042,91.5181,-15.25333,0.38958,0.00454,-13.18126,2.92699,0.00043,9.69588,3.85334,37.58626,-7.25858,-9.12048,36.79645,6.22692,6.63621,3.13611
1679,-8.72834,0.0,0.0,-3.63616,0.0,0.0,-3.33981,-8.53596,15.22814,3.61229,12.9773,-10.27767,-0.30896,0.38556,-7e-05,0.14717,-1.45838,7e-05,9.526,19.98175,10.13642,3.5176,-1.66467,-10.14451,-0.77095,11.14903,14.36314,-12.07896,-15.72696,-1.71757,107.63046,0.00313,-97.68973,52.20181,-0.00052,91.39062,-15.9981,-0.22974,0.00012,-12.86829,2.93679,0.00206,9.91159,3.77213,37.45959,-7.07456,-9.16125,36.65,6.02031,6.60375,3.1765
1680,-9.00916,0.0,0.0,-3.77956,0.0,0.0,-3.13583,-8.61232,15.68947,3.66934,12.91376,-10.53442,-0.30593,0.38506,-6e-05,0.21377,-1.47795,6e-05,9.39666,19.95099,9.81736,3.42081,-1.67721,-9.90496,-0.77259,11.28314,14.73884,-12.19806,-15.95471,-1.68259,108.32124,-0.00362,-97.93452,52.25877,-0.00138,91.22272,-15.9123,-0.98132,-0.00995,-12.78082,2.82487,0.003,10.02009,3.78307,37.64485,-6.92474,-9.20474,36.83234,5.89056,6.62149,3.11658
1681,-8.59128,0.0,0.0,-3.81735,0.0,0.0,-3.14578,-8.54457,15.94832,3.55479,12.6387,-10.42139,-0.28455,0.34821,-2e-05,0.32824,-1.448,7e-05,9.28584,19.95769,9.68816,3.37974,-1.67217,-9.94924,-0.80516,11.49997,15.22684,-12.31474,-16.19978,-1.4682,108.97861,-0.00848,-97.57343,52.23084,-0.00144,91.0472,-14.92056,-1.61571,-0.0104,-12.86271,2.60611,0.00275,10.01606,3.86094,37.97691,-6.85154,-9.22658,37.17644,5.85194,6.65678,3.02752
1682,-8.23486,0.0,-0.0,-4.01159,0.0,-0.0,-3.125,-8.47167,16.09596,3.40145,12.35821,-10.12508,-0.26638,0.31559,4e-05,0.39336,-1.41199,2e-05,9.15872,19.97944,9.79233,3.40463,-1.66313,-10.06232,-0.91137,11.80485,15.73991,-12.42812,-16.46857,-1.11259,109.51141,-0.00576,-97.1787,52.14306,-0.00063,91.11503,-13.88916,-1.86887,-0.0021,-12.93232,2.58729,0.00142,9.97635,3.9386,38.2353,-6.82993,-9.22692,37.4492,5.87668,6.68267,2.9698
1683,-8.4102,-0.0,0.0,-4.44681,0.0,-0.0,-2.93354,-8.49579,16.22439,3.3406,12.19772,-9.89,-0.28769,0.29958,9e-05,0.34932,-1.40499,2e-05,9.08561,20.03586,9.99183,3.52106,-1.63193,-10.04637,-1.06939,12.08592,16.25032,-12.50615,-16.72979,-0.78249,109.93479,0.00167,-97.55275,52.0231,0.0002,91.45891,-13.68753,-1.85656,0.00211,-12.89855,2.95025,0.00047,10.00392,3.91892,38.33789,-6.78031,-9.27534,37.54271,5.94068,6.71614,2.932
1684,-9.08589,0.0,0.0,-5.10661,0.0,0.0,-2.6413,-8.60054,16.34748,3.41862,12.1033,-9.753,-0.37985,0.30605,-2e-05,0.20986,-1.42595,3e-05,9.21763,20.11004,10.07995,3.77949,-1.5841,-9.96431,-1.1689,12.22024,16.78066,-12.52972,-16.96008,-0.6339,110.32667,0.00828,-98.91434,51.88887,0.00068,91.97115,-14.32364,-1.89608,0.00357,-12.81073,3.56008,-0.00025,10.17384,3.72561,38.30567,-6.62681,-9.45111,37.45492,6.07432,6.77093,2.86603
1685,-9.84871,0.0,0.0,-5.92276,0.0,-0.0,-2.40915,-8.80218,16.38412,3.58324,11.94006,-9.56773,-0.53848,0.37188,-0.00026,0.04709,-1.44653,-2e-05,9.62849,20.14325,10.04654,4.18795,-1.54782,-10.06196,-1.07825,12.24097,17.31495,-12.54484,-17.16057,-0.68805,110.73286,0.01011,-100.60533,51.77446,0.00064,92.61889,-15.12833,-2.05058,0.0037,-12.79631,4.12345,-0.00042,10.4779,3.42022,38.15889,-6.37048,-9.70103,37.22306,6.31401,6.816,2.75691
