	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
1290	3.39105	-46.03489	220.88972	-7.08479	68.89157	483.36469
1291	3.38104	-45.95375	220.68103	-7.10128	68.97949	483.48480
1292	3.37087	-45.87259	220.47238	-7.11795	69.06732	483.60461
1293	3.36056	-45.79144	220.26379	-7.13479	69.15502	483.72415
1294	3.35011	-45.71031	220.05534	-7.15181	69.24258	483.84351
1295	3.33954	-45.62923	219.84703	-7.16902	69.32996	483.96274
1296	3.32885	-45.54820	219.63884	-7.18642	69.41717	484.08194
1297	3.31806	-45.46723	219.43080	-7.20402	69.50415	484.20117
1298	3.30717	-45.38635	219.22296	-7.22181	69.59090	484.32056
1299	3.29620	-45.30555	219.01534	-7.23981	69.67740	484.44006
1300	3.28515	-45.22488	218.80798	-7.25801	69.76364	484.55984
1301	3.27404	-45.14431	218.60088	-7.27641	69.84964	484.67999
1302	3.26288	-45.06386	218.39407	-7.29503	69.93539	484.80051
1303	3.25168	-44.98354	218.18764	-7.31385	70.02087	484.92148
1304	3.24045	-44.90339	217.98157	-7.33289	70.10606	485.04303
1305	3.22920	-44.82338	217.77589	-7.35214	70.19100	485.16516
1306	3.21794	-44.74353	217.57063	-7.37160	70.27567	485.28799
1307	3.20668	-44.66386	217.36584	-7.39128	70.36005	485.41156
1308	3.19544	-44.58437	217.16156	-7.41118	70.44417	485.53595
1309	3.18422	-44.50508	216.95789	-7.43130	70.52798	485.66122
1310	3.17304	-44.42599	216.75476	-7.45163	70.61156	485.78732
1311	3.16190	-44.34713	216.55231	-7.47219	70.69485	485.91440
1312	3.15082	-44.26848	216.35051	-7.49297	70.77790	486.04251
1313	3.13980	-44.19008	216.14951	-7.51397	70.86068	486.17160
1314	3.12886	-44.11192	215.94925	-7.53520	70.94321	486.30185
1315	3.11801	-44.03402	215.74983	-7.55665	71.02551	486.43320
1316	3.10725	-43.95638	215.55130	-7.57833	71.10755	486.56573
1317	3.09660	-43.87902	215.35368	-7.60023	71.18936	486.69943
1318	3.08607	-43.80196	215.15712	-7.62236	71.27092	486.83432
1319	3.07567	-43.72519	214.96156	-7.64473	71.35226	486.97049
1320	3.06540	-43.64874	214.76715	-7.66733	71.43336	487.10782
1321	3.05528	-43.57260	214.57390	-7.69017	71.51424	487.24637
1322	3.04532	-43.49682	214.38193	-7.71325	71.59487	487.38611
1323	3.03552	-43.42137	214.19122	-7.73658	71.67529	487.52713
1324	3.02590	-43.34628	214.00191	-7.76016	71.75549	487.66937
1325	3.01647	-43.27156	213.81401	-7.78398	71.83547	487.81284
1326	3.00723	-43.19722	213.62758	-7.80806	71.91524	487.95752
1327	2.99820	-43.12329	213.44276	-7.83237	71.99477	488.10330
1328	2.98939	-43.04974	213.25954	-7.85694	72.07409	488.25024
1329	2.98079	-42.97660	213.07797	-7.88175	72.15319	488.39822
1330	2.97243	-42.90388	212.89815	-7.90681	72.23206	488.54718
1331	2.96431	-42.83162	212.72020	-7.93210	72.31071	488.69705
1332	2.95644	-42.75977	212.54408	-7.95764	72.38914	488.84784
1333	2.94882	-42.68838	212.36990	-7.98342	72.46735	488.99951
1334	2.94148	-42.61745	212.19772	-8.00943	72.54533	489.15198
1335	2.93440	-42.54698	212.02762	-8.03568	72.62309	489.30515
1336	2.92760	-42.47701	211.85963	-8.06214	72.70061	489.45889
1337	2.92108	-42.40751	211.69382	-8.08881	72.77792	489.61322
1338	2.91485	-42.33850	211.53020	-8.11568	72.85502	489.76794
1339	2.90891	-42.27000	211.36887	-8.14274	72.93188	489.92300
1340	2.90326	-42.20200	211.20987	-8.16998	73.00851	490.07834
1341	2.89790	-42.13453	211.05325	-8.19740	73.08494	490.23380
1342	2.89285	-42.06757	210.89906	-8.22498	73.16115	490.38937
1343	2.88811	-42.00115	210.74736	-8.25271	73.23714	490.54489
1344	2.88368	-41.93526	210.59818	-8.28057	73.31291	490.70029
1345	2.87955	-41.86992	210.45158	-8.30854	73.38848	490.85538
1346	2.87574	-41.80511	210.30753	-8.33659	73.46387	491.01016
1347	2.87225	-41.74085	210.16612	-8.36472	73.53908	491.16446
1348	2.86908	-41.67714	210.02736	-8.39288	73.61411	491.31815
1349	2.86622	-41.61397	209.89128	-8.42106	73.68897	491.47113
1350	2.86369	-41.55135	209.75792	-8.44925	73.76369	491.62332
1351	2.86148	-41.48929	209.62730	-8.47742	73.83827	491.77457
1352	2.85960	-41.42778	209.49947	-8.50553	73.91271	491.92477
1353	2.85805	-41.36681	209.37440	-8.53358	73.98705	492.07388
1354	2.85682	-41.30639	209.25212	-8.56153	74.06126	492.22165
1355	2.85592	-41.24648	209.13258	-8.58936	74.13541	492.36819
1356	2.85534	-41.18709	209.01579	-8.61703	74.20949	492.51328
1357	2.85509	-41.12821	208.90175	-8.64453	74.28352	492.65689
1358	2.85515	-41.06983	208.79045	-8.67182	74.35750	492.79880
1359	2.85554	-41.01193	208.68185	-8.69889	74.43147	492.93909
1360	2.85625	-40.95451	208.57597	-8.72570	74.50543	493.07755
1361	2.85728	-40.89755	208.47279	-8.75222	74.57941	493.21411
1362	2.85862	-40.84104	208.37231	-8.77845	74.65341	493.34872
1363	2.86029	-40.78497	208.27443	-8.80434	74.72743	493.48132
1364	2.86227	-40.72929	208.17914	-8.82991	74.80151	493.61182
1365	2.86456	-40.67402	208.08640	-8.85511	74.87565	493.74023
1366	2.86716	-40.61912	207.99615	-8.87992	74.94984	493.86636
1367	2.87008	-40.56458	207.90839	-8.90434	75.02411	493.99030
1368	2.87331	-40.51036	207.82304	-8.92835	75.09847	494.11188
1369	2.87684	-40.45647	207.74008	-8.95191	75.17292	494.23108
1370	2.88068	-40.40287	207.65947	-8.97502	75.24748	494.34787
1371	2.88483	-40.34955	207.58112	-8.99767	75.32214	494.46213
1372	2.88927	-40.29648	207.50497	-9.01984	75.39687	494.57391
1373	2.89400	-40.24363	207.43098	-9.04153	75.47170	494.68320
1374	2.89902	-40.19098	207.35904	-9.06274	75.54662	494.78995
1375	2.90433	-40.13850	207.28906	-9.08345	75.62161	494.89410
1376	2.90990	-40.08618	207.22104	-9.10366	75.69666	494.99567
1377	2.91576	-40.03397	207.15485	-9.12336	75.77177	495.09467
1378	2.92188	-39.98187	207.09044	-9.14255	75.84694	495.19101
1379	2.92826	-39.92984	207.02773	-9.16121	75.92215	495.28473
1380	2.93489	-39.87785	206.96663	-9.17937	75.99738	495.37579
1381	2.94177	-39.82590	206.90701	-9.19701	76.07258	495.46426
1382	2.94888	-39.77395	206.84883	-9.21417	76.14775	495.55023
1383	2.95621	-39.72197	206.79195	-9.23086	76.22283	495.63364
1384	2.96375	-39.66995	206.73628	-9.24707	76.29781	495.71457
1385	2.97149	-39.61786	206.68172	-9.26283	76.37265	495.79303
1386	2.97943	-39.56567	206.62816	-9.27814	76.44732	495.86902
1387	2.98755	-39.51337	206.57552	-9.29302	76.52179	495.94266
1388	2.99583	-39.46092	206.52368	-9.30748	76.59602	496.01395
1389	3.00428	-39.40832	206.47256	-9.32155	76.66999	496.08289
1390	3.01287	-39.35555	206.42204	-9.33526	76.74361	496.14960
1391	3.02158	-39.30258	206.37204	-9.34863	76.81689	496.21417
1392	3.03041	-39.24941	206.32243	-9.36170	76.88976	496.27670
1393	3.03934	-39.19602	206.27312	-9.37450	76.96218	496.33713
1394	3.04835	-39.14240	206.22401	-9.38705	77.03410	496.39566
1395	3.05744	-39.08851	206.17500	-9.39939	77.10548	496.45230
1396	3.06658	-39.03437	206.12598	-9.41155	77.17628	496.50717
1397	3.07576	-38.97993	206.07686	-9.42355	77.24645	496.56027
1398	3.08496	-38.92522	206.02751	-9.43544	77.31595	496.61176
1399	3.09417	-38.87021	205.97787	-9.44726	77.38471	496.66165
1400	3.10336	-38.81490	205.92786	-9.45905	77.45273	496.71017
1401	3.11253	-38.75928	205.87733	-9.47086	77.51993	496.75729
1402	3.12165	-38.70335	205.82622	-9.48273	77.58627	496.80316
1403	3.13070	-38.64711	205.77441	-9.49470	77.65171	496.84793
1404	3.13967	-38.59055	205.72179	-9.50681	77.71620	496.89163
1405	3.14854	-38.53365	205.66832	-9.51911	77.77969	496.93436
1406	3.15729	-38.47643	205.61386	-9.53165	77.84216	496.97623
1407	3.16590	-38.41888	205.55836	-9.54445	77.90353	497.01736
1408	3.17436	-38.36102	205.50171	-9.55758	77.96381	497.05783
1409	3.18264	-38.30283	205.44383	-9.57106	78.02296	497.09778
1410	3.19074	-38.24434	205.38464	-9.58494	78.08096	497.13733
1411	3.19863	-38.18554	205.32411	-9.59926	78.13775	497.17657
1412	3.20630	-38.12645	205.26213	-9.61407	78.19332	497.21558
1413	3.21372	-38.06705	205.19858	-9.62941	78.24763	497.25452
1414	3.22089	-38.00738	205.13344	-9.64532	78.30067	497.29346
1415	3.22777	-37.94741	205.06660	-9.66184	78.35240	497.33255
1416	3.23437	-37.88718	204.99803	-9.67901	78.40281	497.37183
1417	3.24066	-37.82669	204.92761	-9.69686	78.45189	497.41147
1418	3.24662	-37.76593	204.85533	-9.71543	78.49966	497.45160
1419	3.25225	-37.70493	204.78111	-9.73477	78.54610	497.49225
1420	3.25753	-37.64367	204.70486	-9.75489	78.59121	497.53357
1421	3.26244	-37.58220	204.62654	-9.77584	78.63498	497.57565
1422	3.26697	-37.52049	204.54611	-9.79765	78.67742	497.61859
1423	3.27110	-37.45857	204.46346	-9.82036	78.71853	497.66251
1424	3.27481	-37.39643	204.37856	-9.84401	78.75829	497.70755
1425	3.27811	-37.33410	204.29131	-9.86862	78.79675	497.75372
1426	3.28097	-37.27158	204.20172	-9.89421	78.83391	497.80124
1427	3.28338	-37.20885	204.10966	-9.92083	78.86981	497.85016
1428	3.28532	-37.14595	204.01517	-9.94850	78.90447	497.90063
1429	3.28680	-37.08287	203.91808	-9.97724	78.93792	497.95276
1430	3.28778	-37.01962	203.81842	-10.00708	78.97017	498.00662
1431	3.28827	-36.95621	203.71608	-10.03805	79.00127	498.06241
1432	3.28825	-36.89263	203.61104	-10.07019	79.03123	498.12015
1433	3.28771	-36.82890	203.50320	-10.10351	79.06009	498.18002
1434	3.28663	-36.76501	203.39261	-10.13802	79.08789	498.24203
1435	3.28503	-36.70099	203.27913	-10.17374	79.11468	498.30643
1436	3.28289	-36.63681	203.16278	-10.21068	79.14052	498.37320
1437	3.28021	-36.57249	203.04347	-10.24884	79.16545	498.44257
1438	3.27698	-36.50801	202.92120	-10.28823	79.18954	498.51456
1439	3.27320	-36.44341	202.79591	-10.32886	79.21282	498.58929
1440	3.26887	-36.37865	202.66760	-10.37074	79.23537	498.66690
1441	3.26398	-36.31376	202.53616	-10.41389	79.25721	498.74750
1442	3.25853	-36.24873	202.40161	-10.45829	79.27841	498.83115
1443	3.25251	-36.18356	202.26387	-10.50396	79.29905	498.91803
1444	3.24592	-36.11824	202.12300	-10.55088	79.31917	499.00815
1445	3.23877	-36.05275	201.97884	-10.59904	79.33885	499.10172
1446	3.23104	-35.98711	201.83148	-10.64844	79.35815	499.19870
1447	3.22274	-35.92129	201.68080	-10.69907	79.37716	499.29926
1448	3.21387	-35.85530	201.52686	-10.75091	79.39592	499.40350
1449	3.20442	-35.78912	201.36951	-10.80396	79.41451	499.51157
1450	3.19439	-35.72276	201.20883	-10.85822	79.43299	499.62347
1451	3.18379	-35.65619	201.04474	-10.91367	79.45144	499.73935
1452	3.17260	-35.58942	200.87724	-10.97029	79.46992	499.85934
1453	3.16083	-35.52245	200.70633	-11.02806	79.48849	499.98343
1454	3.14848	-35.45524	200.53194	-11.08696	79.50726	500.11172
1455	3.13554	-35.38781	200.35406	-11.14697	79.52626	500.24435
1456	3.12202	-35.32013	200.17274	-11.20807	79.54558	500.38135
1457	3.10792	-35.25222	199.98790	-11.27023	79.56528	500.52286
1458	3.09324	-35.18405	199.79956	-11.33344	79.58544	500.66895
1459	3.07796	-35.11562	199.60765	-11.39768	79.60614	500.81964
1460	3.06210	-35.04691	199.41220	-11.46291	79.62743	500.97510
1461	3.04566	-34.97793	199.21320	-11.52911	79.64938	501.13528
1462	3.02864	-34.90870	199.01070	-11.59621	79.67206	501.30026
1463	3.01104	-34.83918	198.80466	-11.66421	79.69551	501.47012
1464	2.99286	-34.76937	198.59506	-11.73305	79.71982	501.64487
1465	2.97411	-34.69930	198.38199	-11.80268	79.74503	501.82452
1466	2.95479	-34.62896	198.16544	-11.87307	79.77119	502.00909
1467	2.93490	-34.55834	197.94536	-11.94418	79.79839	502.19867
1468	2.91444	-34.48743	197.72179	-12.01598	79.82668	502.39331
1469	2.89342	-34.41625	197.49475	-12.08841	79.85611	502.59299
1470	2.87184	-34.34478	197.26425	-12.16143	79.88674	502.79776
1471	2.84971	-34.27305	197.03036	-12.23497	79.91863	503.00754
1472	2.82701	-34.20103	196.79301	-12.30901	79.95184	503.22247
1473	2.80377	-34.12874	196.55228	-12.38349	79.98640	503.44244
1474	2.77997	-34.05617	196.30814	-12.45836	80.02238	503.66751
1475	2.75564	-33.98333	196.06068	-12.53355	80.05984	503.89758
1476	2.73076	-33.91021	195.80984	-12.60903	80.09882	504.13281
1477	2.70534	-33.83681	195.55569	-12.68476	80.13938	504.37311
1478	2.67938	-33.76314	195.29823	-12.76066	80.18158	504.61850
1479	2.65290	-33.68919	195.03751	-12.83670	80.22546	504.86893
1480	2.62589	-33.61499	194.77357	-12.91281	80.27108	505.12439
1481	2.59836	-33.54051	194.50639	-12.98897	80.31850	505.38489
1482	2.57031	-33.46576	194.23605	-13.06511	80.36779	505.65042
1483	2.54175	-33.39075	193.96257	-13.14118	80.41898	505.92096
1484	2.51269	-33.31548	193.68600	-13.21712	80.47214	506.19635
1485	2.48312	-33.23994	193.40637	-13.29290	80.52731	506.47675
1486	2.45306	-33.16413	193.12366	-13.36845	80.58456	506.76212
1487	2.42251	-33.08807	192.83797	-13.44374	80.64394	507.05237
1488	2.39149	-33.01176	192.54932	-13.51871	80.70551	507.34744
1489	2.36000	-32.93520	192.25784	-13.59331	80.76928	507.64731
1490	2.32806	-32.85838	191.96347	-13.66752	80.83533	507.95193
1491	2.29567	-32.78131	191.66637	-13.74129	80.90369	508.26129
1492	2.26286	-32.70400	191.36656	-13.81456	80.97440	508.57526
1493	2.22964	-32.62645	191.06413	-13.88728	81.04752	508.89377
1494	2.19601	-32.54866	190.75909	-13.95944	81.12310	509.21683
1495	2.16199	-32.47063	190.45152	-14.03097	81.20117	509.54437
1496	2.12760	-32.39237	190.14151	-14.10184	81.28178	509.87634
1497	2.09285	-32.31388	189.82909	-14.17201	81.36499	510.21265
1498	2.05775	-32.23517	189.51443	-14.24144	81.45079	510.55316
1499	2.02232	-32.15624	189.19749	-14.31011	81.53927	510.89792
1500	1.98657	-32.07708	188.87843	-14.37799	81.63045	511.24680
1501	1.95052	-31.99770	188.55733	-14.44503	81.72437	511.59973
1502	1.91419	-31.91813	188.23427	-14.51119	81.82106	511.95657
1503	1.87758	-31.83833	187.90927	-14.57647	81.92059	512.31732
1504	1.84072	-31.75834	187.58247	-14.64082	82.02296	512.68195
1505	1.80361	-31.67814	187.25394	-14.70421	82.12825	513.05029
1506	1.76628	-31.59775	186.92380	-14.76662	82.23644	513.42224
1507	1.72874	-31.51720	186.59216	-14.82801	82.34756	513.79773
1508	1.69101	-31.43646	186.25906	-14.88840	82.46165	514.17664
1509	1.65310	-31.35558	185.92464	-14.94774	82.57874	514.55890
1510	1.61502	-31.27455	185.58902	-15.00603	82.69881	514.94446
1511	1.57680	-31.19339	185.25233	-15.06324	82.82189	515.33307
1512	1.53844	-31.11211	184.91461	-15.11936	82.94802	515.72473
1513	1.49997	-31.03072	184.57596	-15.17436	83.07722	516.11938
1514	1.46140	-30.94923	184.23653	-15.22824	83.20948	516.51678
1515	1.42274	-30.86766	183.89639	-15.28099	83.34481	516.91699
1516	1.38403	-30.78605	183.55574	-15.33262	83.48314	517.31964
1517	1.34527	-30.70439	183.21455	-15.38314	83.62451	517.72473
1518	1.30648	-30.62272	182.87303	-15.43255	83.76886	518.13226
1519	1.26769	-30.54106	182.53125	-15.48087	83.91618	518.54181
1520	1.22892	-30.45943	182.18938	-15.52810	84.06643	518.95337
1521	1.19018	-30.37785	181.84743	-15.57424	84.21962	519.36700
1522	1.15149	-30.29633	181.50555	-15.61931	84.37571	519.78229
1523	1.11287	-30.21490	181.16388	-15.66331	84.53467	520.19922
1524	1.07434	-30.13360	180.82248	-15.70627	84.69645	520.61768
1525	1.03594	-30.05245	180.48149	-15.74820	84.86096	521.03741
1526	0.99766	-29.97148	180.14093	-15.78916	85.02821	521.45844
1527	0.95954	-29.89071	179.80096	-15.82915	85.19809	521.88055
1528	0.92160	-29.81018	179.46165	-15.86821	85.37057	522.30359
1529	0.88386	-29.72992	179.12312	-15.90636	85.54556	522.72736
1530	0.84633	-29.64995	178.78540	-15.94364	85.72302	523.15186
1531	0.80905	-29.57030	178.44862	-15.98006	85.90291	523.57684
1532	0.77203	-29.49101	178.11287	-16.01567	86.08514	524.00220
1533	0.73530	-29.41211	177.77823	-16.05049	86.26965	524.42786
1534	0.69887	-29.33363	177.44484	-16.08456	86.45629	524.85352
1535	0.66276	-29.25560	177.11263	-16.11794	86.64507	525.27924
1536	0.62700	-29.17806	176.78172	-16.15066	86.83583	525.70477
1537	0.59160	-29.10104	176.45222	-16.18276	87.02851	526.13000
1538	0.55659	-29.02458	176.12424	-16.21427	87.22298	526.55481
1539	0.52198	-28.94870	175.79773	-16.24525	87.41923	526.97913
1540	0.48780	-28.87344	175.47282	-16.27574	87.61710	527.40271
1541	0.45406	-28.79884	175.14958	-16.30577	87.81654	527.82550
1542	0.42079	-28.72491	174.82806	-16.33539	88.01743	528.24738
1543	0.38799	-28.65170	174.50829	-16.36465	88.21963	528.66821
1544	0.35567	-28.57922	174.19025	-16.39359	88.42309	529.08801
1545	0.32385	-28.50749	173.87401	-16.42227	88.62769	529.50659
1546	0.29254	-28.43654	173.55959	-16.45073	88.83328	529.92389
1547	0.26177	-28.36642	173.24704	-16.47902	89.03976	530.33972
1548	0.23153	-28.29712	172.93634	-16.50718	89.24708	530.75421
1549	0.20184	-28.22868	172.62756	-16.53526	89.45508	531.16705
1550	0.17271	-28.16113	172.32071	-16.56331	89.66366	531.57825
1551	0.14416	-28.09447	172.01579	-16.59138	89.87272	531.98779
1552	0.11617	-28.02874	171.71284	-16.61950	90.08212	532.39545
1553	0.08875	-27.96391	171.41177	-16.64774	90.29181	532.80139
1554	0.06191	-27.90002	171.11263	-16.67612	90.50165	533.20544
1555	0.03564	-27.83707	170.81538	-16.70471	90.71152	533.60760
1556	0.00994	-27.77508	170.52008	-16.73353	90.92131	534.00781
1557	-0.01517	-27.71405	170.22665	-16.76266	91.13096	534.40607
1558	-0.03972	-27.65400	169.93510	-16.79211	91.34032	534.80225
1559	-0.06368	-27.59492	169.64545	-16.82195	91.54929	535.19641
1560	-0.08707	-27.53684	169.35762	-16.85221	91.75778	535.58838
1561	-0.10989	-27.47973	169.07167	-16.88293	91.96567	535.97827
1562	-0.13216	-27.42360	168.78746	-16.91416	92.17291	536.36609
1563	-0.15388	-27.36844	168.50500	-16.94592	92.37939	536.75183
1564	-0.17507	-27.31424	168.22424	-16.97828	92.58501	537.13544
1565	-0.19572	-27.26101	167.94521	-17.01124	92.78966	537.51691
1566	-0.21585	-27.20874	167.66777	-17.04487	92.99329	537.89624
1567	-0.23547	-27.15742	167.39194	-17.07920	93.19578	538.27356
1568	-0.25458	-27.10705	167.11766	-17.11427	93.39704	538.64868
1569	-0.27321	-27.05760	166.84491	-17.15010	93.59702	539.02173
1570	-0.29137	-27.00904	166.57361	-17.18671	93.79562	539.39270
1571	-0.30907	-26.96136	166.30367	-17.22414	93.99285	539.76166
1572	-0.32635	-26.91450	166.03499	-17.26241	94.18863	540.12866
1573	-0.34322	-26.86845	165.76756	-17.30153	94.38289	540.49365
1574	-0.35969	-26.82320	165.50133	-17.34153	94.57556	540.85669
1575	-0.37578	-26.77868	165.23618	-17.38244	94.76662	541.21783
1576	-0.39152	-26.73489	164.97203	-17.42429	94.95600	541.57715
1577	-0.40693	-26.69180	164.70886	-17.46708	95.14365	541.93463
1578	-0.42202	-26.64934	164.44655	-17.51084	95.32956	542.29028
1579	-0.43681	-26.60749	164.18510	-17.55555	95.51367	542.64417
1580	-0.45134	-26.56617	163.92433	-17.60125	95.69602	542.99640
1581	-0.46563	-26.52535	163.66418	-17.64794	95.87660	543.34686
1582	-0.47969	-26.48496	163.40462	-17.69561	96.05537	543.69574
1583	-0.49356	-26.44498	163.14554	-17.74427	96.23230	544.04297
1584	-0.50725	-26.40532	162.88681	-17.79394	96.40744	544.38867
1585	-0.52079	-26.36596	162.62840	-17.84463	96.58073	544.73285
1586	-0.53420	-26.32684	162.37022	-17.89633	96.75219	545.07556
1587	-0.54751	-26.28788	162.11218	-17.94905	96.92182	545.41675
1588	-0.56074	-26.24903	161.85422	-18.00275	97.08966	545.75647
1589	-0.57393	-26.21020	161.59615	-18.05745	97.25578	546.09491
1590	-0.58709	-26.17134	161.33798	-18.11314	97.42019	546.43195
1591	-0.60025	-26.13238	161.07953	-18.16979	97.58294	546.76776
1592	-0.61344	-26.09324	160.82083	-18.22740	97.74403	547.10211
1593	-0.62668	-26.05386	160.56165	-18.28597	97.90354	547.43542
1594	-0.64000	-26.01416	160.30196	-18.34549	98.06149	547.76740
1595	-0.65343	-25.97408	160.04167	-18.40593	98.21793	548.09827
1596	-0.66699	-25.93356	159.78069	-18.46728	98.37290	548.42792
1597	-0.68070	-25.89252	159.51894	-18.52949	98.52650	548.75647
1598	-0.69459	-25.85089	159.25627	-18.59256	98.67883	549.08398
1599	-0.70869	-25.80859	158.99266	-18.65645	98.82995	549.41046
1600	-0.72302	-25.76557	158.72798	-18.72112	98.97992	549.73596
1601	-0.73760	-25.72176	158.46220	-18.78655	99.12881	550.06042
1602	-0.75247	-25.67708	158.19514	-18.85271	99.27673	550.38391
1603	-0.76764	-25.63146	157.92676	-18.91958	99.42376	550.70654
1604	-0.78314	-25.58484	157.65694	-18.98711	99.56996	551.02826
1605	-0.79900	-25.53715	157.38565	-19.05526	99.71543	551.34918
1606	-0.81524	-25.48833	157.11281	-19.12397	99.86024	551.66925
1607	-0.83188	-25.43832	156.83826	-19.19321	100.00454	551.98859
1608	-0.84896	-25.38707	156.56197	-19.26292	100.14840	552.30719
1609	-0.86648	-25.33450	156.28384	-19.33304	100.29191	552.62518
1610	-0.88448	-25.28056	156.00385	-19.40352	100.43516	552.94238
1611	-0.90299	-25.22518	155.72182	-19.47432	100.57829	553.25909
1612	-0.92203	-25.16831	155.43773	-19.54538	100.72135	553.57520
1613	-0.94161	-25.10988	155.15146	-19.61665	100.86447	553.89081
1614	-0.96177	-25.04984	154.86299	-19.68805	101.00775	554.20593
1615	-0.98253	-24.98814	154.57224	-19.75950	101.15131	554.52063
1616	-1.00390	-24.92472	154.27907	-19.83095	101.29528	554.83508
1617	-1.02590	-24.85953	153.98341	-19.90230	101.43978	555.14929
1618	-1.04857	-24.79251	153.68523	-19.97348	101.58493	555.46338
1619	-1.07191	-24.72363	153.38446	-20.04440	101.73081	555.77728
1620	-1.09595	-24.65280	153.08096	-20.11501	101.87762	556.09125
1621	-1.12071	-24.58000	152.77469	-20.18522	102.02541	556.40527
1622	-1.14622	-24.50515	152.46558	-20.25495	102.17435	556.71942
1623	-1.17248	-24.42824	152.15353	-20.32411	102.32453	557.03387
1624	-1.19951	-24.34923	151.83858	-20.39262	102.47610	557.34863
1625	-1.22732	-24.26806	151.52054	-20.46039	102.62921	557.66400
1626	-1.25594	-24.18471	151.19942	-20.52734	102.78400	557.98004
1627	-1.28537	-24.09914	150.87514	-20.59337	102.94060	558.29675
1628	-1.31562	-24.01133	150.54768	-20.65839	103.09910	558.61444
1629	-1.34672	-23.92122	150.21690	-20.72232	103.25970	558.93317
1630	-1.37868	-23.82878	149.88281	-20.78508	103.42252	559.25311
1631	-1.41151	-23.73398	149.54530	-20.84657	103.58768	559.57434
1632	-1.44521	-23.63679	149.20438	-20.90671	103.75536	559.89703
1633	-1.47980	-23.53720	148.86000	-20.96540	103.92564	560.22137
1634	-1.51528	-23.43517	148.51204	-21.02258	104.09875	560.54755
1635	-1.55167	-23.33066	148.16048	-21.07814	104.27478	560.87579
1636	-1.58897	-23.22366	147.80530	-21.13201	104.45391	561.20618
1637	-1.62718	-23.11416	147.44649	-21.18410	104.63625	561.53888
1638	-1.66632	-23.00210	147.08391	-21.23432	104.82201	561.87415
1639	-1.70639	-22.88747	146.71754	-21.28260	105.01128	562.21216
1640	-1.74740	-22.77025	146.34738	-21.32883	105.20424	562.55304
1641	-1.78935	-22.65041	145.97334	-21.37296	105.40104	562.89703
1642	-1.83225	-22.52797	145.59550	-21.41491	105.60182	563.24426
1643	-1.87609	-22.40287	145.21373	-21.45461	105.80682	563.59503
1644	-1.92089	-22.27511	144.82802	-21.49198	106.01616	563.94952
1645	-1.96663	-22.14469	144.43837	-21.52695	106.23001	564.30798
1646	-2.01333	-22.01159	144.04480	-21.55946	106.44851	564.67041
1647	-2.06098	-21.87578	143.64717	-21.58942	106.67187	565.03723
1648	-2.10960	-21.73726	143.24553	-21.61678	106.90025	565.40857
1649	-2.15917	-21.59600	142.83984	-21.64146	107.13380	565.78461
1650	-2.20970	-21.45203	142.43013	-21.66341	107.37267	566.16559
1651	-2.26118	-21.30536	142.01646	-21.68260	107.61700	566.55151
1652	-2.31361	-21.15595	141.59875	-21.69900	107.86700	566.94275
1653	-2.36699	-21.00384	141.17709	-21.71256	108.12279	567.33942
1654	-2.42130	-20.84902	140.75148	-21.72323	108.38451	567.74164
1655	-2.47654	-20.69154	140.32204	-21.73100	108.65231	568.14954
1656	-2.53272	-20.53134	139.88861	-21.73580	108.92639	568.56342
1657	-2.58983	-20.36846	139.45132	-21.73762	109.20688	568.98340
1658	-2.64786	-20.20291	139.01019	-21.73641	109.49393	569.40961
1659	-2.70680	-20.03470	138.56528	-21.73215	109.78767	569.84216
1660	-2.76663	-19.86388	138.11671	-21.72484	110.08820	570.28119
1661	-2.82737	-19.69043	137.66443	-21.71446	110.39576	570.72681
1662	-2.88900	-19.51438	137.20856	-21.70100	110.71041	571.17914
1663	-2.95150	-19.33577	136.74918	-21.68446	111.03233	571.63818
1664	-3.01485	-19.15462	136.28641	-21.66482	111.36156	572.10419
1665	-3.07908	-18.97093	135.82021	-21.64206	111.69836	572.57715
1666	-3.14415	-18.78473	135.35068	-21.61618	112.04283	573.05731
1667	-3.21006	-18.59605	134.87793	-21.58717	112.39508	573.54462
1668	-3.27680	-18.40492	134.40202	-21.55503	112.75523	574.03918
1669	-3.34435	-18.21142	133.92319	-21.51976	113.12336	574.54095
1670	-3.41270	-18.01553	133.44139	-21.48139	113.49963	575.05005
1671	-3.48184	-17.81732	132.95679	-21.43990	113.88413	575.56647
1672	-3.55176	-17.61683	132.46953	-21.39531	114.27696	576.09021
1673	-3.62243	-17.41413	131.97977	-21.34764	114.67818	576.62122
