	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d
7	-4.60519	-5.69725	5.20273	-3.04964	5.63670	-38.27279	0.59385	-5.20314	5.69688	0.70947	2.66273	-38.54499	0.59385	-5.20314	5.69688	0.70948	2.66273	-38.54499	10.72842	-1.64464	-9.14278	-17.36184	7.29397	-30.10586	22.89179	-1.82870	-8.95613	-8.74115	2.18751	-30.81730	-8.84174	1.04696	-19.11637	-6.45119	1.39556	-13.52771	-2.92970	-1.40294	-44.15211	-19.37507	14.11371	-42.30231	-2.64365	15.39120	-30.04106	-7.44984	-13.47520	10.71940	24.05011	-1.35417	-131.00031	23.50583	-6.01438	107.60213	27.05863	-0.00692	-130.99895	18.45340	-10.35393	106.74047
8	-4.95053	-5.30916	5.11937	-3.67633	5.87987	-38.24719	0.75683	-4.77427	5.62136	0.61684	2.48365	-38.56053	0.75683	-4.77427	5.62136	0.61685	2.48365	-38.56053	10.63394	-1.65360	-9.13053	-17.34921	7.28569	-30.14894	22.97360	-1.84120	-8.94118	-8.71648	2.22394	-30.86797	-9.00472	0.99280	-19.09936	-6.34923	1.37145	-13.54426	-3.00329	-1.23653	-44.21880	-19.44285	14.29219	-42.31969	-2.34612	15.25047	-30.30197	-7.57959	-13.52889	10.70460	23.56830	-1.11921	-131.26350	23.30260	-6.09171	107.66204	26.35910	0.83365	-131.27788	18.15074	-10.57302	106.76479
9	-4.85937	-4.82448	5.05677	-3.79086	5.93381	-38.24320	0.78478	-4.30396	5.50628	0.52401	2.52078	-38.56155	0.78478	-4.30396	5.50628	0.52402	2.52078	-38.56155	10.54983	-1.66776	-8.89453	-17.33382	7.21701	-30.33922	23.06959	-1.83496	-8.70111	-8.68444	2.29258	-31.07340	-9.08356	0.93982	-19.10663	-6.32140	1.31328	-13.52545	-3.01065	-1.14378	-44.22242	-19.45596	14.38217	-42.29618	-2.23555	15.18631	-30.43421	-7.75805	-13.57573	10.62466	23.24123	-0.96230	-131.03598	23.07836	-6.19003	107.47997	24.92393	1.94130	-131.03702	17.73755	-10.63238	106.54852
10	-4.29925	-4.43688	5.04502	-3.23446	5.62168	-38.27135	0.61119	-3.98873	5.40597	0.41859	2.73224	-38.53760	0.61120	-3.98873	5.40597	0.41860	2.73224	-38.53760	10.51696	-1.66528	-8.51393	-17.29920	7.13821	-30.58143	23.13774	-1.82069	-8.31464	-8.68312	2.35822	-31.32452	-9.04894	0.92996	-19.11543	-6.36117	1.23683	-13.48963	-2.96312	-1.17602	-44.23277	-19.40334	14.35417	-42.31584	-2.28579	15.22638	-30.53057	-7.93226	-13.56698	10.45181	23.02702	-0.87482	-130.52609	22.81004	-6.30144	107.33923	23.42740	2.80298	-130.48415	17.41418	-10.53157	106.41015
11	-3.69304	-4.33571	5.12309	-2.53941	5.20401	-38.28456	0.38420	-3.96041	5.41814	0.38147	2.89509	-38.49092	0.38421	-3.96041	5.41814	0.38147	2.89509	-38.49092	10.53405	-1.64393	-8.23822	-17.25460	7.11575	-30.60766	23.15567	-1.80911	-8.03499	-8.72163	2.39154	-31.34525	-8.95228	0.97091	-19.12636	-6.41313	1.18404	-13.48469	-2.87676	-1.31540	-44.25871	-19.30004	14.22782	-42.38219	-2.33602	15.29508	-30.73553	-8.03345	-13.50399	10.21284	22.84209	-0.84543	-130.11670	22.46330	-6.43917	107.50693	22.64227	3.06604	-130.04913	17.31486	-10.31865	106.63838
12	-3.48990	-4.56711	5.27569	-2.32786	5.02628	-38.26546	0.30425	-4.20799	5.56606	0.44863	2.83337	-38.45581	0.30426	-4.20799	5.56606	0.44863	2.83337	-38.45581	10.56837	-1.61231	-8.21801	-17.22217	7.17808	-30.30083	23.12771	-1.80088	-8.01628	-8.77456	2.38006	-31.02127	-8.86271	1.01288	-19.14551	-6.43125	1.18231	-13.52747	-2.77045	-1.47493	-44.26318	-19.18117	14.07606	-42.43312	-2.31707	15.32339	-31.04597	-8.05449	-13.42565	9.92387	22.63625	-0.85359	-130.00729	22.04785	-6.62780	107.98822	22.62784	2.86276	-129.94849	17.30299	-10.05492	107.20893
13	-3.63982	-4.88822	5.40364	-2.59133	5.09483	-38.25201	0.38671	-4.49680	5.73318	0.54255	2.61955	-38.46292	0.38672	-4.49680	5.73318	0.54255	2.61954	-38.46292	10.59236	-1.57531	-8.33004	-17.21827	7.29023	-29.90778	23.07534	-1.79575	-8.13228	-8.81611	2.33531	-30.61005	-8.82706	1.01835	-19.15842	-6.40504	1.22515	-13.59488	-2.64973	-1.56388	-44.24909	-19.05792	13.98676	-42.44508	-2.28368	15.30293	-31.31106	-8.04231	-13.36456	9.58343	22.40232	-0.84704	-130.05049	21.62307	-6.86931	108.44428	22.58060	2.83055	-129.99602	17.10892	-9.76647	107.72945
14	-3.78672	-4.98008	5.45248	-2.88791	5.19063	-38.26774	0.50092	-4.55862	5.80914	0.58498	2.44469	-38.49911	0.50093	-4.55862	5.80914	0.58499	2.44468	-38.49911	10.59917	-1.54567	-8.38754	-17.24754	7.38431	-29.75198	23.01903	-1.79168	-8.19215	-8.84977	2.29373	-30.44523	-8.83807	1.01559	-19.13390	-6.34146	1.27966	-13.65319	-2.50291	-1.58620	-44.29610	-18.89701	13.97862	-42.49804	-2.27611	15.26180	-31.42496	-8.05377	-13.33211	9.25138	22.12475	-0.75296	-129.89049	21.23732	-7.11313	108.34948	21.82990	3.44308	-129.80533	16.66067	-9.45955	107.65429
15	-3.74740	-4.80631	5.47157	-2.98130	5.17265	-38.27634	0.53668	-4.38415	5.81495	0.55720	2.37370	-38.50935	0.53669	-4.38415	5.81495	0.55720	2.37370	-38.50935	10.59551	-1.54225	-8.38743	-17.30139	7.41407	-29.87164	22.96534	-1.77953	-8.19465	-8.88863	2.29349	-30.56857	-8.82311	1.05129	-19.06358	-6.25820	1.30493	-13.67165	-2.34416	-1.64939	-44.48138	-18.68438	13.97018	-42.69951	-2.28225	15.23772	-31.41899	-8.12843	-13.33745	9.08269	21.77390	-0.53061	-129.37543	20.90020	-7.27289	107.50897	20.56377	4.50315	-129.21964	16.11239	-9.23081	106.80099
16	-3.58658	-4.60629	5.50837	-2.95467	5.05953	-38.22792	0.46800	-4.20517	5.81997	0.48034	2.34754	-38.44992	0.46800	-4.20517	5.81997	0.48034	2.34754	-38.44992	10.59459	-1.56088	-8.42751	-17.35847	7.37785	-30.06703	22.91597	-1.75525	-8.24074	-8.92062	2.34382	-30.77756	-8.73870	1.13345	-18.98923	-6.19370	1.28231	-13.63375	-2.21651	-1.83703	-44.77076	-18.46607	13.87123	-43.03978	-2.30321	15.26615	-31.38619	-8.25390	-13.39721	9.21099	21.35769	-0.21393	-128.76241	20.59363	-7.30691	106.45274	19.36718	5.58394	-128.51886	15.58667	-9.25370	105.70698
