	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d
	R_HEEL	R_HEEL	R_HEEL	L_HEEL	L_HEEL	L_HEEL
	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
911	0.16616	-0.03518	0.01779	0.20937	0.48699	0.01319
912	0.16575	-0.03501	0.01788	0.20912	0.48694	0.01329
913	0.16531	-0.03482	0.01800	0.20879	0.48704	0.01333
914	0.16492	-0.03460	0.01806	0.20843	0.48729	0.01326
915	0.16467	-0.03438	0.01807	0.20813	0.48767	0.01314
916	0.16459	-0.03420	0.01809	0.20792	0.48807	0.01300
917	0.16461	-0.03410	0.01814	0.20775	0.48843	0.01290
918	0.16465	-0.03413	0.01820	0.20758	0.48873	0.01289
919	0.16462	-0.03427	0.01815	0.20749	0.48900	0.01299
920	0.16452	-0.03439	0.01796	0.20754	0.48925	0.01312
921	0.16444	-0.03433	0.01768	0.20764	0.48946	0.01323
922	0.16443	-0.03411	0.01745	0.20766	0.48966	0.01335
923	0.16437	-0.03388	0.01739	0.20752	0.48987	0.01350
924	0.16419	-0.03372	0.01751	0.20719	0.49015	0.01365
925	0.16391	-0.03359	0.01770	0.20666	0.49050	0.01374
926	0.16358	-0.03335	0.01785	0.20594	0.49086	0.01378
927	0.16328	-0.03298	0.01791	0.20510	0.49114	0.01377
928	0.16311	-0.03257	0.01796	0.20428	0.49135	0.01375
929	0.16307	-0.03230	0.01812	0.20368	0.49166	0.01376
930	0.16309	-0.03218	0.01845	0.20345	0.49217	0.01386
931	0.16309	-0.03211	0.01888	0.20349	0.49281	0.01410
932	0.16301	-0.03200	0.01933	0.20365	0.49343	0.01439
933	0.16292	-0.03184	0.01974	0.20387	0.49396	0.01452
934	0.16288	-0.03163	0.02010	0.20413	0.49447	0.01434
935	0.16290	-0.03135	0.02042	0.20435	0.49496	0.01395
936	0.16289	-0.03099	0.02066	0.20447	0.49536	0.01357
937	0.16284	-0.03061	0.02079	0.20456	0.49563	0.01334
938	0.16271	-0.03027	0.02081	0.20468	0.49579	0.01327
939	0.16249	-0.02999	0.02083	0.20481	0.49591	0.01327
940	0.16228	-0.02974	0.02092	0.20488	0.49600	0.01325
941	0.16218	-0.02952	0.02113	0.20494	0.49606	0.01319
942	0.16224	-0.02938	0.02144	0.20510	0.49605	0.01315
943	0.16244	-0.02941	0.02181	0.20532	0.49602	0.01321
944	0.16260	-0.02959	0.02211	0.20534	0.49595	0.01338
945	0.16259	-0.02973	0.02219	0.20502	0.49588	0.01360
946	0.16245	-0.02971	0.02203	0.20470	0.49579	0.01376
947	0.16233	-0.02964	0.02174	0.20482	0.49574	0.01373
948	0.16228	-0.02964	0.02153	0.20535	0.49573	0.01349
949	0.16229	-0.02973	0.02148	0.20592	0.49578	0.01314
950	0.16231	-0.02984	0.02159	0.20622	0.49584	0.01281
951	0.16223	-0.02991	0.02178	0.20626	0.49587	0.01259
952	0.16202	-0.02989	0.02192	0.20614	0.49580	0.01252
953	0.16174	-0.02981	0.02196	0.20598	0.49572	0.01255
954	0.16148	-0.02970	0.02197	0.20584	0.49575	0.01260
955	0.16128	-0.02962	0.02203	0.20582	0.49586	0.01261
956	0.16117	-0.02961	0.02212	0.20593	0.49591	0.01252
957	0.16121	-0.02968	0.02210	0.20610	0.49578	0.01229
958	0.16142	-0.02982	0.02197	0.20623	0.49554	0.01201
959	0.16172	-0.02993	0.02176	0.20616	0.49537	0.01181
960	0.16200	-0.03003	0.02147	0.20585	0.49536	0.01176
961	0.16223	-0.03016	0.02107	0.20548	0.49543	0.01174
962	0.16240	-0.03035	0.02064	0.20535	0.49549	0.01156
963	0.16246	-0.03053	0.02033	0.20547	0.49552	0.01128
964	0.16244	-0.03065	0.02019	0.20561	0.49555	0.01110
965	0.16242	-0.03069	0.02011	0.20576	0.49555	0.01106
966	0.16248	-0.03074	0.01999	0.20610	0.49550	0.01104
967	0.16263	-0.03088	0.01984	0.20662	0.49543	0.01098
968	0.16289	-0.03112	0.01967	0.20704	0.49546	0.01095
969	0.16320	-0.03134	0.01942	0.20722	0.49564	0.01102
970	0.16335	-0.03149	0.01913	0.20721	0.49585	0.01112
971	0.16323	-0.03162	0.01891	0.20714	0.49593	0.01119
972	0.16305	-0.03185	0.01880	0.20708	0.49582	0.01130
973	0.16307	-0.03217	0.01871	0.20702	0.49562	0.01158
974	0.16329	-0.03247	0.01855	0.20683	0.49558	0.01202
975	0.16351	-0.03273	0.01841	0.20634	0.49583	0.01240
976	0.16355	-0.03295	0.01838	0.20566	0.49630	0.01252
977	0.16349	-0.03312	0.01845	0.20505	0.49675	0.01235
978	0.16344	-0.03322	0.01853	0.20455	0.49703	0.01207
979	0.16345	-0.03326	0.01856	0.20414	0.49713	0.01192
980	0.16348	-0.03328	0.01851	0.20395	0.49717	0.01195
981	0.16350	-0.03330	0.01841	0.20414	0.49731	0.01205
982	0.16347	-0.03334	0.01827	0.20471	0.49759	0.01208
983	0.16340	-0.03338	0.01815	0.20545	0.49784	0.01204
984	0.16335	-0.03342	0.01810	0.20594	0.49786	0.01199
985	0.16339	-0.03350	0.01811	0.20597	0.49764	0.01194
986	0.16351	-0.03364	0.01813	0.20570	0.49744	0.01186
987	0.16363	-0.03380	0.01816	0.20538	0.49740	0.01170
988	0.16368	-0.03390	0.01818	0.20510	0.49743	0.01152
989	0.16365	-0.03397	0.01818	0.20488	0.49738	0.01142
990	0.16362	-0.03403	0.01814	0.20486	0.49732	0.01145
991	0.16367	-0.03418	0.01811	0.20504	0.49736	0.01157
992	0.16379	-0.03443	0.01816	0.20508	0.49744	0.01171
993	0.16392	-0.03473	0.01826	0.20471	0.49744	0.01179
994	0.16408	-0.03500	0.01832	0.20414	0.49741	0.01174
995	0.16431	-0.03520	0.01833	0.20384	0.49744	0.01157
996	0.16449	-0.03529	0.01825	0.20405	0.49749	0.01140
997	0.16446	-0.03523	0.01804	0.20453	0.49749	0.01136
998	0.16421	-0.03507	0.01773	0.20491	0.49745	0.01145
999	0.16393	-0.03499	0.01748	0.20508	0.49742	0.01161
1000	0.16391	-0.03511	0.01738	0.20526	0.49746	0.01173
1001	0.16419	-0.03539	0.01742	0.20558	0.49757	0.01171
1002	0.16453	-0.03573	0.01750	0.20590	0.49768	0.01155
1003	0.16471	-0.03604	0.01751	0.20613	0.49771	0.01141
1004	0.16468	-0.03624	0.01739	0.20635	0.49768	0.01136
1005	0.16453	-0.03627	0.01717	0.20653	0.49761	0.01141
1006	0.16440	-0.03615	0.01689	0.20653	0.49748	0.01153
1007	0.16434	-0.03599	0.01659	0.20641	0.49735	0.01162
1008	0.16436	-0.03586	0.01627	0.20643	0.49733	0.01160
1009	0.16444	-0.03572	0.01590	0.20670	0.49748	0.01145
1010	0.16452	-0.03554	0.01552	0.20703	0.49769	0.01127
1011	0.16453	-0.03532	0.01520	0.20729	0.49780	0.01116
1012	0.16442	-0.03507	0.01494	0.20758	0.49777	0.01120
1013	0.16419	-0.03486	0.01474	0.20799	0.49778	0.01134
1014	0.16389	-0.03475	0.01464	0.20838	0.49799	0.01149
1015	0.16365	-0.03483	0.01470	0.20858	0.49834	0.01159
1016	0.16354	-0.03503	0.01487	0.20856	0.49862	0.01170
1017	0.16356	-0.03526	0.01512	0.20836	0.49870	0.01185
1018	0.16358	-0.03535	0.01545	0.20802	0.49859	0.01201
1019	0.16346	-0.03516	0.01576	0.20770	0.49836	0.01208
1020	0.16326	-0.03464	0.01598	0.20753	0.49808	0.01200
1021	0.16313	-0.03396	0.01616	0.20755	0.49789	0.01185
1022	0.16315	-0.03334	0.01660	0.20766	0.49793	0.01176
1023	0.16316	-0.03282	0.01755	0.20777	0.49823	0.01181
1024	0.16302	-0.03224	0.01892	0.20781	0.49870	0.01199
1025	0.16271	-0.03148	0.02049	0.20780	0.49912	0.01220
1026	0.16237	-0.03060	0.02228	0.20778	0.49939	0.01236
1027	0.16204	-0.02971	0.02453	0.20769	0.49963	0.01242
1028	0.16155	-0.02870	0.02748	0.20741	0.49996	0.01241
1029	0.16078	-0.02739	0.03145	0.20696	0.50035	0.01232
1030	0.15985	-0.02569	0.03689	0.20664	0.50065	0.01210
1031	0.15909	-0.02359	0.04437	0.20674	0.50081	0.01170
1032	0.15864	-0.02084	0.05439	0.20723	0.50084	0.01129
1033	0.15856	-0.01685	0.06726	0.20780	0.50073	0.01117
1034	0.15927	-0.01103	0.08301	0.20814	0.50054	0.01146
1035	0.16139	-0.00282	0.10144	0.20815	0.50041	0.01193
1036	0.16520	0.00827	0.12228	0.20796	0.50042	0.01233
1037	0.17032	0.02248	0.14515	0.20777	0.50054	0.01265
1038	0.17608	0.03947	0.16955	0.20768	0.50069	0.01304
1039	0.18200	0.05872	0.19504	0.20762	0.50075	0.01371
1040	0.18805	0.08024	0.22135	0.20756	0.50076	0.01477
1041	0.19436	0.10438	0.24803	0.20754	0.50083	0.01616
1042	0.20083	0.13119	0.27451	0.20757	0.50105	0.01758
1043	0.20735	0.16041	0.30034	0.20764	0.50142	0.01852
1044	0.21410	0.19170	0.32532	0.20778	0.50179	0.01889
1045	0.22160	0.22453	0.34932	0.20798	0.50199	0.01925
1046	0.23000	0.25831	0.37203	0.20812	0.50210	0.02023
1047	0.23876	0.29283	0.39281	0.20820	0.50231	0.02181
1048	0.24719	0.32843	0.41122	0.20845	0.50261	0.02344
1049	0.25497	0.36573	0.42711	0.20891	0.50290	0.02452
1050	0.26212	0.40528	0.44054	0.20941	0.50309	0.02488
1051	0.26887	0.44737	0.45156	0.20981	0.50315	0.02462
1052	0.27559	0.49190	0.46017	0.21014	0.50306	0.02383
1053	0.28265	0.53841	0.46623	0.21044	0.50292	0.02263
1054	0.29017	0.58671	0.46999	0.21071	0.50286	0.02136
1055	0.29783	0.63733	0.47254	0.21118	0.50296	0.02053
1056	0.30494	0.69101	0.47562	0.21202	0.50321	0.02034
1057	0.31099	0.74787	0.48099	0.21305	0.50357	0.02064
1058	0.31569	0.80712	0.48998	0.21394	0.50397	0.02118
1059	0.31860	0.86792	0.50302	0.21458	0.50445	0.02169
1060	0.31920	0.92976	0.51970	0.21513	0.50502	0.02196
1061	0.31791	0.99195	0.53971	0.21573	0.50567	0.02190
1062	0.31577	1.05337	0.56317	0.21619	0.50643	0.02158
1063	0.31297	1.11249	0.58997	0.21635	0.50729	0.02130
1064	0.30896	1.16819	0.61916	0.21648	0.50811	0.02147
1065	0.30388	1.22035	0.64928	0.21686	0.50877	0.02225
1066	0.29818	1.26940	0.67910	0.21753	0.50929	0.02355
1067	0.29134	1.31583	0.70815	0.21857	0.50981	0.02515
1068	0.28254	1.36005	0.73664	0.22008	0.51041	0.02678
1069	0.27248	1.40244	0.76454	0.22193	0.51119	0.02822
1070	0.26322	1.44338	0.79085	0.22404	0.51219	0.02942
1071	0.25657	1.48322	0.81390	0.22655	0.51335	0.03078
1072	0.25289	1.52224	0.83254	0.22973	0.51461	0.03288
1073	0.25145	1.56023	0.84626	0.23367	0.51598	0.03596
1074	0.25160	1.59644	0.85460	0.23832	0.51755	0.03959
1075	0.25332	1.62991	0.85710	0.24361	0.51933	0.04304
1076	0.25674	1.65976	0.85402	0.24932	0.52122	0.04580
1077	0.26155	1.68554	0.84685	0.25505	0.52314	0.04771
1078	0.26690	1.70716	0.83795	0.26033	0.52503	0.04877
1079	0.27187	1.72503	0.82938	0.26472	0.52677	0.04891
1080	0.27619	1.73975	0.82202	0.26801	0.52815	0.04796
1081	0.28040	1.75170	0.81582	0.27029	0.52903	0.04565
1082	0.28504	1.76089	0.81039	0.27187	0.52937	0.04179
1083	0.29022	1.76711	0.80532	0.27318	0.52928	0.03660
1084	0.29656	1.76997	0.80023	0.27468	0.52894	0.03085
1085	0.30515	1.76896	0.79469	0.27659	0.52850	0.02554
1086	0.31573	1.76367	0.78821	0.27861	0.52807	0.02139
1087	0.32619	1.75435	0.77995	0.28011	0.52786	0.01860
1088	0.33504	1.74230	0.76837	0.28066	0.52808	0.01727
1089	0.34275	1.72905	0.75144	0.28029	0.52862	0.01756
1090	0.35074	1.71492	0.72749	0.27936	0.52899	0.01939
1091	0.36015	1.69844	0.69636	0.27832	0.52890	0.02202
1092	0.37050	1.67794	0.65960	0.27746	0.52851	0.02443
1093	0.37968	1.65273	0.61965	0.27673	0.52804	0.02588
1094	0.38596	1.62261	0.57884	0.27590	0.52756	0.02599
1095	0.38926	1.58742	0.53879	0.27502	0.52696	0.02474
1096	0.39030	1.54731	0.50028	0.27436	0.52611	0.02268
1097	0.38929	1.50292	0.46350	0.27410	0.52514	0.02064
1098	0.38554	1.45502	0.42857	0.27420	0.52436	0.01927
1099	0.37850	1.40434	0.39599	0.27445	0.52404	0.01879
1100	0.36919	1.35149	0.36652	0.27467	0.52417	0.01908
1101	0.35993	1.29695	0.34051	0.27456	0.52452	0.01993
1102	0.35234	1.24117	0.31767	0.27388	0.52480	0.02107
1103	0.34638	1.18471	0.29752	0.27263	0.52475	0.02228
1104	0.34150	1.12780	0.27992	0.27108	0.52422	0.02343
1105	0.33773	1.07007	0.26502	0.26944	0.52332	0.02456
1106	0.33505	1.01139	0.25302	0.26765	0.52238	0.02573
1107	0.33269	0.95272	0.24381	0.26556	0.52158	0.02693
1108	0.32984	0.89544	0.23703	0.26323	0.52084	0.02785
1109	0.32647	0.84015	0.23244	0.26082	0.52011	0.02810
1110	0.32295	0.78682	0.23021	0.25851	0.51948	0.02776
1111	0.31932	0.73558	0.23040	0.25673	0.51894	0.02752
1112	0.31548	0.68678	0.23246	0.25597	0.51834	0.02791
1113	0.31164	0.64031	0.23535	0.25616	0.51761	0.02869
1114	0.30812	0.59567	0.23806	0.25660	0.51688	0.02922
1115	0.30508	0.55285	0.23985	0.25649	0.51627	0.02918
1116	0.30262	0.51248	0.24031	0.25556	0.51579	0.02872
1117	0.30068	0.47499	0.23960	0.25410	0.51527	0.02824
1118	0.29901	0.43993	0.23828	0.25267	0.51472	0.02797
1119	0.29743	0.40643	0.23677	0.25161	0.51434	0.02796
1120	0.29584	0.37389	0.23486	0.25118	0.51420	0.02810
1121	0.29386	0.34232	0.23210	0.25148	0.51417	0.02812
1122	0.29081	0.31202	0.22829	0.25231	0.51411	0.02778
1123	0.28635	0.28335	0.22366	0.25332	0.51401	0.02711
1124	0.28083	0.25639	0.21863	0.25419	0.51387	0.02638
1125	0.27479	0.23089	0.21358	0.25465	0.51364	0.02573
1126	0.26839	0.20663	0.20861	0.25457	0.51325	0.02503
1127	0.26146	0.18369	0.20353	0.25413	0.51272	0.02409
1128	0.25403	0.16234	0.19803	0.25361	0.51209	0.02287
1129	0.24647	0.14282	0.19204	0.25323	0.51142	0.02161
1130	0.23921	0.12518	0.18586	0.25303	0.51077	0.02069
1131	0.23237	0.10911	0.17982	0.25283	0.51027	0.02032
1132	0.22565	0.09419	0.17402	0.25248	0.50989	0.02031
1133	0.21851	0.08034	0.16842	0.25212	0.50953	0.02036
1134	0.21064	0.06786	0.16317	0.25198	0.50911	0.02039
1135	0.20210	0.05700	0.15840	0.25206	0.50866	0.02045
1136	0.19315	0.04774	0.15399	0.25227	0.50828	0.02050
1137	0.18410	0.03988	0.14950	0.25256	0.50806	0.02034
1138	0.17533	0.03322	0.14462	0.25277	0.50792	0.01988
1139	0.16711	0.02762	0.13932	0.25265	0.50771	0.01928
1140	0.15958	0.02286	0.13372	0.25210	0.50733	0.01872
1141	0.15272	0.01874	0.12784	0.25139	0.50688	0.01826
1142	0.14638	0.01520	0.12154	0.25094	0.50651	0.01791
1143	0.14048	0.01231	0.11475	0.25093	0.50629	0.01758
1144	0.13504	0.01027	0.10745	0.25122	0.50619	0.01718
1145	0.13010	0.00924	0.09970	0.25151	0.50615	0.01668
1146	0.12562	0.00921	0.09158	0.25156	0.50612	0.01619
1147	0.12149	0.00974	0.08337	0.25140	0.50610	0.01577
1148	0.11760	0.01011	0.07559	0.25112	0.50610	0.01551
1149	0.11389	0.00964	0.06875	0.25077	0.50604	0.01544
1150	0.11038	0.00825	0.06275	0.25051	0.50590	0.01533
1151	0.10721	0.00654	0.05689	0.25050	0.50576	0.01494
1152	0.10462	0.00518	0.05057	0.25067	0.50570	0.01429
1153	0.10274	0.00446	0.04373	0.25075	0.50576	0.01361
1154	0.10151	0.00416	0.03672	0.25060	0.50590	0.01303
1155	0.10078	0.00379	0.03003	0.25029	0.50609	0.01263
1156	0.10036	0.00291	0.02416	0.25001	0.50628	0.01248
1157	0.10006	0.00135	0.01951	0.24987	0.50653	0.01239
1158	0.09977	-0.00068	0.01628	0.24982	0.50689	0.01211
1159	0.09960	-0.00262	0.01438	0.24979	0.50735	0.01164
1160	0.09968	-0.00390	0.01344	0.24980	0.50771	0.01129
1161	0.10011	-0.00439	0.01304	0.24984	0.50777	0.01141
1162	0.10092	-0.00443	0.01301	0.24984	0.50749	0.01190
1163	0.10199	-0.00443	0.01332	0.24983	0.50702	0.01230
1164	0.10303	-0.00443	0.01384	0.24983	0.50659	0.01238
1165	0.10374	-0.00432	0.01440	0.24983	0.50633	0.01232
1166	0.10400	-0.00418	0.01487	0.24979	0.50632	0.01229
1167	0.10390	-0.00417	0.01523	0.24966	0.50647	0.01234
1168	0.10357	-0.00425	0.01547	0.24918	0.50653	0.01263
1169	0.10309	-0.00425	0.01558	0.24791	0.50620	0.01333
1170	0.10255	-0.00411	0.01560	0.24543	0.50538	0.01433
1171	0.10207	-0.00397	0.01557	0.24166	0.50423	0.01532
1172	0.10173	-0.00401	0.01559	0.23703	0.50300	0.01619
1173	0.10155	-0.00426	0.01579	0.23218	0.50190	0.01702
1174	0.10149	-0.00458	0.01626	0.22750	0.50103	0.01787
1175	0.10150	-0.00487	0.01688	0.22305	0.50034	0.01865
1176	0.10155	-0.00509	0.01736	0.21884	0.49973	0.01925
1177	0.10163	-0.00521	0.01748	0.21492	0.49917	0.01963
1178	0.10176	-0.00517	0.01735	0.21152	0.49871	0.01980
1179	0.10197	-0.00495	0.01721	0.20892	0.49843	0.01985
1180	0.10223	-0.00458	0.01718	0.20721	0.49832	0.01976
1181	0.10243	-0.00418	0.01712	0.20629	0.49829	0.01952
1182	0.10252	-0.00392	0.01690	0.20599	0.49820	0.01910
1183	0.10247	-0.00380	0.01652	0.20610	0.49804	0.01845
1184	0.10240	-0.00370	0.01607	0.20651	0.49781	0.01750
1185	0.10245	-0.00361	0.01566	0.20716	0.49756	0.01623
1186	0.10264	-0.00363	0.01533	0.20792	0.49731	0.01478
1187	0.10287	-0.00381	0.01513	0.20869	0.49707	0.01334
1188	0.10297	-0.00403	0.01506	0.20942	0.49692	0.01215
1189	0.10291	-0.00416	0.01504	0.21009	0.49686	0.01138
1190	0.10284	-0.00416	0.01501	0.21054	0.49683	0.01101
1191	0.10281	-0.00405	0.01502	0.21073	0.49680	0.01085
1192	0.10274	-0.00382	0.01508	0.21069	0.49676	0.01068
1193	0.10262	-0.00347	0.01514	0.21044	0.49675	0.01035
1194	0.10264	-0.00315	0.01509	0.21007	0.49682	0.00991
1195	0.10296	-0.00300	0.01492	0.20982	0.49697	0.00950
1196	0.10346	-0.00306	0.01478	0.20987	0.49710	0.00927
1197	0.10381	-0.00325	0.01480	0.21011	0.49712	0.00918
1198	0.10386	-0.00349	0.01494	0.21026	0.49704	0.00908
1199	0.10369	-0.00371	0.01504	0.21019	0.49695	0.00894
1200	0.10357	-0.00383	0.01501	0.21001	0.49687	0.00884
1201	0.10364	-0.00383	0.01486	0.20989	0.49678	0.00887
1202	0.10386	-0.00377	0.01473	0.20988	0.49667	0.00895
1203	0.10401	-0.00374	0.01464	0.20985	0.49659	0.00900
1204	0.10398	-0.00374	0.01460	0.20973	0.49664	0.00897
1205	0.10381	-0.00372	0.01463	0.20954	0.49677	0.00890
1206	0.10361	-0.00363	0.01482	0.20932	0.49686	0.00891
1207	0.10344	-0.00351	0.01517	0.20911	0.49682	0.00903
1208	0.10331	-0.00347	0.01555	0.20893	0.49674	0.00910
1209	0.10325	-0.00353	0.01581	0.20880	0.49673	0.00896
1210	0.10334	-0.00363	0.01596	0.20878	0.49688	0.00868
1211	0.10354	-0.00368	0.01610	0.20884	0.49716	0.00852
1212	0.10367	-0.00364	0.01635	0.20885	0.49742	0.00859
1213	0.10357	-0.00355	0.01673	0.20875	0.49749	0.00880
1214	0.10328	-0.00341	0.01705	0.20874	0.49738	0.00902
1215	0.10295	-0.00325	0.01720	0.20894	0.49733	0.00923
1216	0.10271	-0.00310	0.01722	0.20929	0.49748	0.00945
1217	0.10262	-0.00300	0.01726	0.20966	0.49771	0.00968
1218	0.10268	-0.00298	0.01743	0.21001	0.49784	0.00990
1219	0.10278	-0.00306	0.01771	0.21026	0.49781	0.01017
1220	0.10283	-0.00321	0.01795	0.21029	0.49764	0.01054
1221	0.10285	-0.00334	0.01802	0.21005	0.49741	0.01099
1222	0.10295	-0.00333	0.01794	0.20970	0.49725	0.01142
1223	0.10316	-0.00320	0.01786	0.20943	0.49723	0.01177
1224	0.10345	-0.00306	0.01786	0.20928	0.49732	0.01200
1225	0.10372	-0.00303	0.01788	0.20909	0.49745	0.01205
1226	0.10384	-0.00314	0.01785	0.20867	0.49753	0.01187
1227	0.10377	-0.00329	0.01782	0.20807	0.49758	0.01156
1228	0.10361	-0.00334	0.01779	0.20762	0.49766	0.01132
1229	0.10355	-0.00323	0.01764	0.20751	0.49781	0.01124
1230	0.10359	-0.00306	0.01739	0.20741	0.49802	0.01121
1231	0.10363	-0.00297	0.01717	0.20702	0.49832	0.01106
1232	0.10369	-0.00305	0.01708	0.20647	0.49870	0.01075
1233	0.10387	-0.00325	0.01709	0.20613	0.49901	0.01042
1234	0.10412	-0.00341	0.01709	0.20612	0.49918	0.01018
1235	0.10428	-0.00346	0.01706	0.20619	0.49925	0.01010
1236	0.10431	-0.00344	0.01706	0.20607	0.49929	0.01015
1237	0.10430	-0.00341	0.01710	0.20581	0.49931	0.01022
1238	0.10432	-0.00331	0.01715	0.20576	0.49931	0.01016
1239	0.10434	-0.00308	0.01718	0.20617	0.49933	0.00993
1240	0.10428	-0.00277	0.01721	0.20676	0.49939	0.00962
1241	0.10420	-0.00249	0.01721	0.20710	0.49946	0.00931
1242	0.10419	-0.00233	0.01709	0.20710	0.49956	0.00905
1243	0.10424	-0.00224	0.01688	0.20699	0.49976	0.00890
1244	0.10422	-0.00214	0.01674	0.20700	0.50001	0.00885
1245	0.10412	-0.00208	0.01679	0.20712	0.50014	0.00885
1246	0.10405	-0.00214	0.01693	0.20725	0.50009	0.00885
1247	0.10415	-0.00232	0.01697	0.20734	0.49995	0.00886
1248	0.10442	-0.00253	0.01680	0.20747	0.49990	0.00891
1249	0.10471	-0.00266	0.01652	0.20771	0.50000	0.00906
1250	0.10479	-0.00265	0.01622	0.20785	0.50019	0.00927
1251	0.10461	-0.00256	0.01595	0.20769	0.50030	0.00944
1252	0.10437	-0.00251	0.01573	0.20735	0.50027	0.00948
1253	0.10433	-0.00258	0.01561	0.20708	0.50013	0.00936
1254	0.10451	-0.00275	0.01568	0.20690	0.49999	0.00913
1255	0.10474	-0.00295	0.01584	0.20672	0.49988	0.00890
1256	0.10488	-0.00307	0.01593	0.20657	0.49979	0.00876
1257	0.10491	-0.00302	0.01586	0.20646	0.49969	0.00876
1258	0.10480	-0.00286	0.01576	0.20637	0.49960	0.00887
1259	0.10467	-0.00273	0.01572	0.20644	0.49956	0.00901
1260	0.10470	-0.00276	0.01573	0.20680	0.49954	0.00906
1261	0.10487	-0.00294	0.01570	0.20724	0.49943	0.00903
1262	0.10500	-0.00316	0.01560	0.20741	0.49922	0.00898
1263	0.10495	-0.00331	0.01545	0.20726	0.49906	0.00897
1264	0.10477	-0.00332	0.01525	0.20699	0.49904	0.00896
1265	0.10463	-0.00327	0.01504	0.20689	0.49913	0.00888
1266	0.10465	-0.00325	0.01489	0.20701	0.49921	0.00876
1267	0.10482	-0.00330	0.01481	0.20711	0.49924	0.00868
1268	0.10503	-0.00340	0.01473	0.20696	0.49923	0.00870
1269	0.10518	-0.00349	0.01467	0.20661	0.49919	0.00879
1270	0.10522	-0.00350	0.01470	0.20623	0.49906	0.00886
1271	0.10511	-0.00342	0.01477	0.20590	0.49889	0.00889
1272	0.10488	-0.00333	0.01478	0.20573	0.49881	0.00888
1273	0.10459	-0.00328	0.01473	0.20583	0.49890	0.00886
1274	0.10432	-0.00329	0.01476	0.20612	0.49910	0.00891
1275	0.10422	-0.00340	0.01493	0.20649	0.49923	0.00906
1276	0.10442	-0.00366	0.01509	0.20690	0.49923	0.00920
1277	0.10485	-0.00395	0.01503	0.20729	0.49918	0.00923
1278	0.10527	-0.00407	0.01473	0.20760	0.49917	0.00921
1279	0.10554	-0.00399	0.01435	0.20789	0.49923	0.00929
1280	0.10571	-0.00381	0.01404	0.20810	0.49931	0.00946
1281	0.10585	-0.00364	0.01391	0.20809	0.49934	0.00963
1282	0.10591	-0.00360	0.01401	0.20783	0.49925	0.00977
1283	0.10593	-0.00371	0.01433	0.20751	0.49903	0.00993
1284	0.10597	-0.00392	0.01479	0.20726	0.49877	0.01011
1285	0.10611	-0.00420	0.01522	0.20705	0.49856	0.01026
1286	0.10629	-0.00452	0.01552	0.20686	0.49842	0.01035
1287	0.10643	-0.00478	0.01566	0.20676	0.49835	0.01040
1288	0.10648	-0.00485	0.01570	0.20684	0.49831	0.01049
1289	0.10645	-0.00474	0.01568	0.20710	0.49829	0.01066
1290	0.10636	-0.00460	0.01571	0.20739	0.49832	0.01089
1291	0.10629	-0.00455	0.01587	0.20756	0.49836	0.01106
1292	0.10632	-0.00467	0.01614	0.20758	0.49839	0.01103
1293	0.10641	-0.00487	0.01637	0.20758	0.49842	0.01082
1294	0.10646	-0.00503	0.01648	0.20768	0.49847	0.01062
1295	0.10642	-0.00508	0.01649	0.20789	0.49858	0.01063
1296	0.10632	-0.00501	0.01652	0.20804	0.49876	0.01084
1297	0.10618	-0.00486	0.01661	0.20793	0.49898	0.01112
1298	0.10602	-0.00475	0.01666	0.20763	0.49912	0.01130
1299	0.10592	-0.00479	0.01660	0.20745	0.49912	0.01134
1300	0.10591	-0.00494	0.01645	0.20758	0.49905	0.01134
1301	0.10589	-0.00502	0.01633	0.20783	0.49893	0.01138
1302	0.10577	-0.00497	0.01632	0.20791	0.49878	0.01147
1303	0.10554	-0.00489	0.01641	0.20786	0.49869	0.01156
1304	0.10528	-0.00490	0.01647	0.20788	0.49870	0.01159
1305	0.10507	-0.00501	0.01648	0.20803	0.49874	0.01155
1306	0.10495	-0.00512	0.01649	0.20814	0.49869	0.01147
1307	0.10497	-0.00512	0.01650	0.20788	0.49861	0.01138
1308	0.10518	-0.00511	0.01646	0.20723	0.49864	0.01127
1309	0.10553	-0.00524	0.01636	0.20659	0.49886	0.01113
1310	0.10586	-0.00558	0.01626	0.20632	0.49915	0.01101
1311	0.10606	-0.00604	0.01623	0.20642	0.49929	0.01105
1312	0.10612	-0.00640	0.01625	0.20658	0.49921	0.01124
1313	0.10611	-0.00652	0.01626	0.20651	0.49911	0.01145
1314	0.10606	-0.00643	0.01620	0.20614	0.49912	0.01152
