	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
98	0.00000	0.00000	-0.79172	0.00000	0.00000	-1.84825
99	0.00000	0.00000	-0.79137	0.00000	0.00000	-1.84860
100	0.00000	0.00000	-0.79100	0.00000	0.00000	-1.84895
101	0.00000	0.00000	-0.79063	0.00000	0.00000	-1.84930
102	0.00000	0.00000	-0.79025	0.00000	0.00000	-1.84964
103	0.00000	0.00000	-0.78986	0.00000	0.00000	-1.84997
104	0.00000	0.00000	-0.78946	0.00000	0.00000	-1.85030
105	0.00000	0.00000	-0.78906	0.00000	0.00000	-1.85062
106	0.00000	0.00000	-0.78864	0.00000	0.00000	-1.85093
107	0.00000	0.00000	-0.78823	0.00000	0.00000	-1.85123
108	0.00000	0.00000	-0.78780	0.00000	0.00000	-1.85151
109	0.00000	0.00000	-0.78737	0.00000	0.00000	-1.85178
110	0.00000	0.00000	-0.78694	0.00000	0.00000	-1.85204
111	0.00000	0.00000	-0.78651	0.00000	0.00000	-1.85227
112	0.00000	0.00000	-0.78607	0.00000	0.00000	-1.85248
113	0.00000	0.00000	-0.78563	0.00000	0.00000	-1.85267
114	0.00000	0.00000	-0.78520	0.00000	0.00000	-1.85284
115	0.00000	0.00000	-0.78475	0.00000	0.00000	-1.85299
116	0.00000	0.00000	-0.78431	0.00000	0.00000	-1.85310
117	0.00000	0.00000	-0.78387	0.00000	0.00000	-1.85319
118	0.00000	0.00000	-0.78343	0.00000	0.00000	-1.85325
119	0.00000	0.00000	-0.78299	0.00000	0.00000	-1.85328
120	0.00000	0.00000	-0.78255	0.00000	0.00000	-1.85328
121	0.00000	0.00000	-0.78211	0.00000	0.00000	-1.85324
122	0.00000	0.00000	-0.78168	0.00000	0.00000	-1.85317
123	0.00000	0.00000	-0.78125	0.00000	0.00000	-1.85306
124	0.00000	0.00000	-0.78083	0.00000	0.00000	-1.85292
125	0.00000	0.00000	-0.78041	0.00000	0.00000	-1.85274
126	0.00000	0.00000	-0.77999	0.00000	0.00000	-1.85252
127	0.00000	0.00000	-0.77958	0.00000	0.00000	-1.85227
128	0.00000	0.00000	-0.77918	0.00000	0.00000	-1.85197
129	0.00000	0.00000	-0.77878	0.00000	0.00000	-1.85164
130	0.00000	0.00000	-0.77839	0.00000	0.00000	-1.85126
131	0.00000	0.00000	-0.77801	0.00000	0.00000	-1.85084
132	0.00000	0.00000	-0.77764	0.00000	0.00000	-1.85039
133	0.00000	0.00000	-0.77727	0.00000	0.00000	-1.84989
134	0.00000	0.00000	-0.77691	0.00000	0.00000	-1.84935
135	0.00000	0.00000	-0.77655	0.00000	0.00000	-1.84878
136	0.00000	0.00000	-0.77620	0.00000	0.00000	-1.84816
137	0.00000	0.00000	-0.77586	0.00000	0.00000	-1.84750
138	0.00000	0.00000	-0.77552	0.00000	0.00000	-1.84681
139	0.00000	0.00000	-0.77519	0.00000	0.00000	-1.84607
140	0.00000	0.00000	-0.77487	0.00000	0.00000	-1.84530
141	0.00000	0.00000	-0.77456	0.00000	0.00000	-1.84449
142	0.00000	0.00000	-0.77424	0.00000	0.00000	-1.84365
143	0.00000	0.00000	-0.77394	0.00000	0.00000	-1.84277
144	0.00000	0.00000	-0.77364	0.00000	0.00000	-1.84185
145	0.00000	0.00000	-0.77335	0.00000	0.00000	-1.84091
146	0.00000	0.00000	-0.77306	0.00000	0.00000	-1.83993
147	0.00000	0.00000	-0.77278	0.00000	0.00000	-1.83891
148	0.00000	0.00000	-0.77251	0.00000	0.00000	-1.83787
149	0.00000	0.00000	-0.77224	0.00000	0.00000	-1.83680
150	0.00000	0.00000	-0.77197	0.00000	0.00000	-1.83571
151	0.00000	0.00000	-0.77171	0.00000	0.00000	-1.83459
152	0.00000	0.00000	-0.77146	0.00000	0.00000	-1.83344
153	0.00000	0.00000	-0.77121	0.00000	0.00000	-1.83227
154	0.00000	0.00000	-0.77096	0.00000	0.00000	-1.83108
155	0.00000	0.00000	-0.77072	0.00000	0.00000	-1.82986
156	0.00000	0.00000	-0.77048	0.00000	0.00000	-1.82863
157	0.00000	0.00000	-0.77025	0.00000	0.00000	-1.82738
158	0.00000	0.00000	-0.77002	0.00000	0.00000	-1.82611
159	0.00000	0.00000	-0.76979	0.00000	0.00000	-1.82482
160	0.00000	0.00000	-0.76957	0.00000	0.00000	-1.82351
161	0.00000	0.00000	-0.76934	0.00000	0.00000	-1.82220
162	0.00000	0.00000	-0.76912	0.00000	0.00000	-1.82086
163	0.00000	0.00000	-0.76890	0.00000	0.00000	-1.81952
164	0.00000	0.00000	-0.76868	0.00000	0.00000	-1.81816
165	0.00000	0.00000	-0.76846	0.00000	0.00000	-1.81679
166	0.00000	0.00000	-0.76824	0.00000	0.00000	-1.81541
167	0.00000	0.00000	-0.76802	0.00000	0.00000	-1.81403
168	0.00000	0.00000	-0.76780	0.00000	0.00000	-1.81264
169	0.00000	0.00000	-0.76759	0.00000	0.00000	-1.81124
170	0.00000	0.00000	-0.76737	0.00000	0.00000	-1.80984
171	0.00000	0.00000	-0.76715	0.00000	0.00000	-1.80843
172	0.00000	0.00000	-0.76693	0.00000	0.00000	-1.80703
